,ZH1019inf,ZH881T1,ZH881inf,ZH916T1,ZH916inf
SHBG,0.09366948823388686,-0.04798762073161081,,0.058481246572293324,
EFNA5,-0.024493374176781532,-0.039670577868760326,-0.02663217946263027,0.004375668299663541,0.06464027899656787
THBS1,0.030174117304972853,0.005709601336465243,-0.020342009909002763,-0.0481993435154278,0.018156967742534544
PODXL,0.007985736418277815,-0.03377339270995234,-0.1398343799820515,0.10454672216434543,0.04081190483263772
C5,0.007346359134385158,-0.043488758707011896,0.06277399664778942,0.09419757065512509,0.06096416263827167
CXCL5,,-0.045586625525846296,,0.04290494287894446,-0.04241565129435893
BCAN,-0.012753130205609194,-0.028234096564337834,-0.13745262967790572,0.049442900493504575,0.031397090006448566
RELN,,0.008745242892595742,0.04361347584196235,,0.044054577738565213
COL4A3,,-0.04625268458887771,,-0.037681533582182195,
GNB3,0.026150971003208755,-0.015901723073234467,,0.011214567016896087,
PYY,,,,0.08137733959292837,
MSTN,0.026202255655143208,-0.03596305639991782,,-0.006609798719320247,-0.049749933362998766
COL18A1,-0.04696884097415652,0.005265451455608348,-0.037370670348317155,0.03612427012858202,0.024689528591478025
FABP5,0.12873808571356082,0.021998361673138705,0.09629520879998352,0.1729675532400478,0.0016161770988285702
TGFB3,0.08782786895397116,0.07500896549197328,0.07146590315800679,0.034404403568289194,0.0021286394313558667
BSG,0.018636772979254673,0.04092282979655843,-0.1473301802993702,0.08240959936833525,0.05558597408951228
BMP8A,,,,-0.008487502762764476,
S100A10,0.12783777077978942,0.034720679480185264,0.07392188606425958,0.0232356814192943,-0.12260855663071803
PLAT,-0.030437978293076665,-0.005826095138735944,-0.028492698410547787,0.09173421407833256,-0.06271510989774835
SFTPD,0.007784706760445071,-0.011550098410160938,-0.03748831905778889,0.1157490370387189,-0.03461632464896325
EPO,-0.03245512501760199,-0.03386089313254408,,-0.0003245283339751458,
FGF7,0.026074045504524048,0.026229444877585963,-0.029545053440643156,-0.002326800234332394,0.0822449669494032
CGN,-0.009303913120554348,0.057518244884253625,-0.028529034803408005,0.0008639527598073507,0.0006446604051354998
FGF13,,0.008561032062036867,-0.09245556023193942,0.0002525831173707286,0.12236980581956935
CXCL13,,-0.008998466756379431,,,
ACTR2,-0.00044381103863702474,-0.017301785662881597,-0.02960588151317607,-0.04163270821290836,-0.1066530694815532
SLIT2,-0.02937048261517283,-0.00036160327638280027,-0.06028739902707594,-0.015067545981810499,0.053589794272081354
LAMA5,0.10019729913160047,0.015401263454336194,-0.022106488600933994,0.08141317277409994,0.05166087048396627
TIMP1,0.04097547379884284,0.018675415980068534,-0.018810615818476303,0.04674444146245051,-0.0978800416650966
PLTP,0.03720429352138898,0.01825665034191237,-0.1534160638193708,-0.09510872660660048,-0.028281182119789285
TNFSF15,0.013937853040838073,-0.02835497127553507,,0.0017874999961607658,
PRND,-0.012664487598586668,,,-0.026583262157543506,
NPW,0.07738194066195114,-0.02287613795102007,,0.015290918546647004,0.024102677766159156
SHANK1,0.12519163517817658,0.017099825718500924,,0.008754226888679596,
PTHLH,0.018408496567010366,0.02008811109878183,-0.024894091191607952,0.06806371002358136,0.034029564828333844
SYK,0.05854989015957091,0.056363333404957174,-0.08728395194728795,0.020576465337439825,-0.03724321118238692
FARP2,0.06911319223844758,0.035658832416661145,0.009636100164896872,0.09672777404934205,0.021315217024007564
P4HB,-0.011067279963692195,0.026237416654510997,-0.10162469725990701,0.02836084776843226,-0.01353224441794005
TAC3,,0.013240314998224215,-0.1050166491866351,0.0010718933111970497,0.11059199072503356
C1QA,0.06815435951233723,0.04931932175160814,-0.08600149183464799,-0.06925817481123751,-0.04820987390236395
EDN3,0.004292142969283096,-0.039773589241302094,,-0.026530867704205683,0.08692348638979061
AANAT,-0.021689256916997895,,,-0.02162199971856788,
GDF15,0.06849428345132207,-0.09456908973958453,0.006257941560291039,0.08628835399263982,
LRPAP1,-0.02395709087211188,0.017129965834765407,-0.11001679059375073,0.00659537474695687,0.07743951738549958
LAMA3,-0.036930723748149,-0.012915225623769804,,0.07883210491125212,
VCL,0.027626104082584618,0.05486901491461588,0.06841148972478726,0.05606174853508652,0.08129506925760645
COL5A2,0.07888547395685387,0.0447841298380614,0.054507321456205904,0.037380187797572,0.0020595479678194133
DKK1,0.014066141192554912,0.019892225731806688,,0.06288346295922834,0.007494317478380089
COMP,,,,-0.03164020289887687,
POMC,0.022976073168182468,-0.03692395540219647,,0.08868241358975389,0.012451681813562787
CCL13,,-0.016255799906921237,,,
CD34,0.057128903679121164,0.0005163277581651761,-0.08899593549723242,0.020190552432372492,0.027904482507626376
SPON2,-0.03028639860106836,0.014950892755975555,-0.02515759371442263,0.013387462176749498,
THPO,-0.024870173275517105,0.03622447568496821,,-0.031022404790212225,
SFRP1,0.0051807233291678795,0.018147095129101953,0.0178990223234039,-0.028208242159869747,-0.036943517490577345
ARPC5,0.0494764734693824,0.07969891063168283,0.013678520587179886,0.013869877475673614,0.037074059715211986
VEGFB,-0.015780567099142124,-0.03311492846607107,0.05057914272260455,-0.0025463396326507056,0.04074522965105113
GDF6,,0.08407694441895693,,,
LAMA4,0.01652019824227434,0.008781188285667417,0.00433928972766225,0.07520696252755114,0.13032248006932307
NPPC,0.0012907948733804208,0.039397524396693175,-0.06077474811480302,,0.10282109717600486
HAS2,0.04874441157748851,0.04173794935598159,0.017615652734975663,0.069736256923577,
JAM3,-0.11135260077427978,0.014222862400052987,0.015013668360984018,0.018962769137979663,-0.09336114466207629
MEPE,,0.0034101643353191997,,0.05810923593981455,0.09958644287499263
ALB,-0.014729809832223419,-0.05608782298802406,-0.00932384178820605,-0.0052856834062853355,0.006593815423128347
SAA1,0.003309678021085746,-0.03334642958700698,,0.07107549910873869,
SFRP2,-0.00938655079698871,-0.026143102639261413,0.009495575146286125,0.01918311409511542,0.05249037813940978
CHAD,,-0.03012593519433135,0.010297886869358152,,-0.034874188172267694
CXCL8,-0.03666424842246713,-0.017310030399617267,-0.038766837321991564,-0.048772045672194286,-0.07226691758647033
VASP,0.04720430982357227,-0.02404678559374098,0.027800129844022164,0.07067170594786297,0.09165164860348904
PDAP1,0.023865557774984985,-0.00941929415976339,-0.03206972128006729,0.0011682091879429784,0.0384498022115753
VCAM1,0.006201420226429516,0.003578803661611673,0.056450113574301,-0.03767660650915352,-0.05034196628530489
CALM3,-0.023425407264801072,-0.06137386402154948,-0.008219652248555507,0.025702881619768612,0.061818413392242304
JAG1,0.03388624269532033,0.02004427706516647,0.029217202061972026,0.04371136980236759,-0.033893991859958054
CFH,0.11776658922969135,0.025019073147452765,-0.050084648806033916,0.02229984309221889,0.05606527745397104
VIP,,,0.01947644171982078,0.025744049951847276,0.0789796518029505
IL7,-0.029691472176589573,0.03615898244659714,,0.04586184704490746,
FGF8,,0.08228726288077803,,,
IL27,,-0.018087195947813068,,-0.012870592991118328,
PROS1,0.05269421572658919,0.02971466529138174,-0.04754813384390048,0.03775655350407034,0.0831398693980838
TGM2,-0.0003333458060493157,-0.007892169183823086,-0.04842838518971103,0.00578933466135619,0.025222923668693394
C4A,,-0.035765508112492406,0.03903342464236432,-0.008050657410904426,
GPI,0.07536643699090782,-0.022301129799151817,0.031247505425882297,0.0021925712371340775,0.16095441641782054
DLL1,-0.03770929958178937,-0.026689360804633005,0.002704266553655198,0.0031622519114719526,0.0968232051514766
DRAXIN,-0.003086609806182007,0.03551228285811419,0.026324155499053987,0.10941806737464616,0.025693895601423686
PCSK9,,0.010611611388701848,,,
NPTX2,0.0322196099134238,0.007188628390588523,0.0777161963271642,-0.006621340622400898,-0.03637724548683856
PDYN,,0.06011034013344782,0.10764049237445776,,0.07750463796160738
RIMS1,0.007273810247442492,-0.03138069750310719,0.05204095218405266,0.03241423878337036,0.1686472015195094
FGF9,,-0.016600562785438665,,-0.036251725453153145,0.06676244296408677
COL4A4,0.0005629169161889205,0.06917128522620954,,-0.016309725690280497,
WNT5A,0.050910401067576126,0.006777648056564576,-0.05184370370200317,0.004641797173618449,0.07201302732487394
F12,0.02048135139029462,-0.036831127589869936,-0.13142867655788276,0.1145651510537688,0.12137313634557925
BMP1,0.07149779819705682,-0.011374964641870317,-0.07025001287597157,0.06902084937230189,-0.002095519166126457
CORT,,0.01365643884881997,-0.08378206451225115,,0.07359271348304262
FAM3C,-0.002065842726350535,-0.029986891063279914,-0.05342505269027146,0.04321416601908652,0.07593916420573907
DSC2,0.017867511714878416,-0.048146770274117776,-0.004982894812978693,-0.04423466122914253,0.0739244376447321
BDNF,,-0.02749781876992726,-0.0170781687390919,0.05398659987054034,0.019671199008964194
NXPH1,0.06233901102035458,-0.014478754010700945,-0.07363641238299146,0.09158019183945318,-0.0002837406989352212
RAET1L,,-0.052892198434847944,,,
HSPA8,0.05066928572906014,-0.019901422928109147,-0.02298458179388839,0.020750992216848795,0.08723671916050617
LAMB3,0.01599385026043645,0.004832920162800175,-0.12823563247010641,0.09782410660708622,0.001558096474936024
PON2,0.024881015152135623,-0.005569202303939962,-0.05180220501181064,-0.024991098200725103,0.05891028547111347
TF,-0.04364719009325938,-0.023309162471414836,-0.008457421479478446,-0.02978969197517625,-0.01694020155153188
HLA-E,0.05048855204401998,0.013249923340522081,0.1004666079468276,-0.03526966818412149,-0.050658379098429254
OSM,0.024982287377517398,-0.05097705352065728,-0.11810396483586,0.025786038043484876,-0.10636377276121908
ULBP2,-0.034752969928477505,-0.0316163146373575,,0.049892648248621996,
VEGFA,0.004055236634453486,0.027407209135702604,-0.016928576842042343,-0.031103302565722715,-0.05268089938511965
TGFA,0.06637786154269971,-0.019600590815303232,-0.0444288389645934,0.037579779080971286,0.03357018690282373
HLA-C,0.03504716728710776,-0.004205818375448315,-0.1044756195737305,0.009856246840806202,-0.03726884586064449
CD200,0.025516491148033168,0.02020132083556672,-0.008074064394745643,0.07133229002034436,0.12162057139218593
BMP2,0.041996430543707,0.00030367010154641534,0.0887520314877896,0.06682234274362192,0.06354612731098497
TNFSF13,,0.08245586088843702,,-0.030181397064107822,
CSF3,,0.02816675290363207,0.07248222678772755,-0.019501677089482118,
APOA1,-0.030559829292072866,-0.027220108368723794,,0.021625781296298573,0.1279105975851237
IL15,-0.03666434424773446,-0.023035664807098104,-0.08572155802953299,0.01490383571755395,
IL12A,,-0.03463447871326208,-0.005874701124940646,0.03204764458882179,-0.08786420187372618
ANGPTL1,0.03844458371671821,0.08205500828108174,,-0.012552589013723126,0.08175693249293574
PTH2,,-0.010106894179099516,,,
FBN1,-0.011319545408300935,0.002316153107201866,-0.024369221739375176,-0.05670983383373234,0.0692003477128818
CD274,0.04802577286906172,0.03628032556770591,0.041353282450686035,0.06680902711259591,
NPPB,,0.014069493716878404,,-0.021036808819402227,
PMCH,,0.00937976873220656,,0.05092435030634607,
MFAP5,0.04938195593347477,0.0438414067837462,-0.009707230922847017,0.016257515489104982,
GDF10,,0.018017741044186554,-0.09627721506848987,-0.008959399675712836,-0.04899088796481611
COL4A6,-0.0121218581534075,0.00046751665508880933,-0.04557250624820965,0.01685811070556709,
TFPI,0.024826745376866632,0.06284019542483267,-0.1446228668950461,0.034758107124333595,0.06478785128611703
CNTF,,-0.02101089080456152,,,0.07868974277748612
FGF11,0.002729284104897542,0.046150373553891566,-0.05168076473612627,0.03542951725805294,0.04983580680241665
JAG2,-0.01214034236638213,-0.03731641720144287,-0.050312746088135164,0.03676213237760795,0.11947201799020674
CCL18,-0.020824180514716073,-0.0069486933183379946,,,
NLGN3,0.05864113676217777,-0.05227235215605027,-0.02176924473283039,0.0757382813343665,0.049906244060436034
CNTN2,-0.08392390456325129,0.008346321393323803,0.06736323169689137,0.1620411169354248,-0.041960039475440435
FBLN1,0.038523730012206055,-0.025849172081322595,-0.08413661902940739,-0.042675386176920266,-0.0766499189751626
NTNG2,0.027163140695036257,-0.029481771244563654,0.08536424205721803,0.07108545496699568,0.10225929800557543
CLEC2B,0.006452234583908483,0.0007689444816858052,-0.03986142224066358,0.008255977995367045,0.01243056639267217
EDA,0.015942983003985122,-0.06112150598682093,0.05244767729356366,0.07669299054000446,0.041804029773545914
C1QB,0.04601918331683452,0.044667825928710866,-0.055903261783949346,-0.03480933596486869,0.013628472098726818
PSAP,0.030187143688759365,0.0030045996555890064,-0.10316867626503003,0.027458293450047192,0.02601055088774241
APOE,-0.09643183607826551,-0.025005906636557818,-0.1269994815782886,-0.07088728882901178,0.032798685367591264
TIMP3,-0.0479521394252149,-0.026890835229964643,-0.026227423014489434,-0.04759152694953442,-0.0994785788946715
COL8A2,0.14283933432204352,-0.025037314500759068,-0.044824745663177214,0.034899282200092904,0.06934093712595697
PTMA,-0.056133548587184126,-0.0009299789687673629,-0.0046123503120956925,0.03216835169655545,-0.04349179562286544
APOC1,0.10563286957619555,-0.008376580752841032,-0.11164988650168861,-0.06930710887928682,-0.12317227063363295
PF4,,,,0.04497301579725563,
WNT16,,-0.005022652138973581,,-0.04858379614487839,
LAMC3,0.05655952888640765,0.03225312328793405,-0.03495101725141055,0.009868389927241648,0.028831280724483148
C3,0.05404180785773097,0.011298478362054774,-0.16706847309838338,-0.03155928375057781,-0.11485527550853425
S100B,0.10311555008968738,-0.002982402816171547,0.05057568203839992,0.03391260503631572,-0.1159183769876646
F7,,0.04077474717047026,,,
CD5L,0.020083410352331053,,,,
COL6A2,0.01742620331126051,0.03347691204337312,-0.13770430351505877,0.05480161015177871,0.021247494892242886
MICA,0.011360464134999377,-0.015057499035054614,-0.04900921597278539,0.05734980531310006,0.10756703829088712
NPPA,0.013735158808719741,0.03822118137456983,-0.001198765740570375,-0.027752744537667802,
COLQ,0.016997128271056882,-0.049651914463392136,,0.0074898495131190575,-0.001023136640346243
SLPI,0.12881166914295308,-0.014688432254796527,,0.055223594202589196,
CD59,-0.03586431711660175,0.04323100616791528,0.0952378892334938,-0.0036727311740553962,-0.01740195987207446
PDGFD,0.10599207690206917,0.037814444108582736,-0.003263048040439403,0.029629392114760907,0.11675551031255213
FGF12,-0.0012303395478771625,-0.002198150427908691,0.04087186345048046,-0.006560075825785048,0.08148246422354555
TAC4,-0.030636609767622256,,,,
PDGFC,0.08100725800262847,0.01774137662617666,-0.08369440096097651,0.11807739788620296,0.12057004134211201
CCL28,,,,0.0019628242683951084,
GNAI2,-0.007838438080173628,0.0658805823795195,-0.009441826327594962,0.008064930547230446,-0.02039282080683515
IL1B,0.11586518388289177,-0.02929045252706003,0.06543070549489866,-0.06675618890466223,0.007046136803375373
TRH,,0.06995902002440299,-0.02752765191973995,0.06497310592561947,
LIPC,0.138588058180023,,,-0.036793346479783696,
RSPO4,,-0.02081759234914786,,-0.015897311993851533,
CP,0.09466040776213945,-0.05154288097434223,-0.03258105031503388,0.06954643277534416,0.08169704085804362
CCL25,,-0.034170232513502256,,0.0500110256559618,
MADCAM1,0.02890467693297532,0.014945655503801537,,0.039217876403402165,
SEMA4D,0.0007894453171754566,-0.020791315337940253,-0.012178978228590336,0.008255196875885782,-0.030397032400092134
SERPINE1,0.023676229726164677,-0.02439330305463654,-0.05294934402455716,0.04280944495926617,-0.03970721370609991
TNFSF10,0.05515674749440358,0.011352865557004103,0.054084028594612456,0.017903022282337866,-0.04738896475074455
FGF14,-0.02368792883764394,0.02830416841558732,0.04083638666120117,0.05804152323264679,0.11495156843488907
BST2,0.10674151741145226,0.002362579009300435,-0.06783061837523088,0.023691709173577772,0.045081031620069094
PTPN6,-0.07251510108229013,-0.024868083458322046,-0.044493532825243313,0.035696693304023606,0.09300110869305481
FGF22,0.08653082222656788,-0.01754035024943862,0.05065675924060791,0.10116953052436248,0.13713263872973436
TNC,0.04822721923296204,0.030636066908228055,-0.06683762155606696,0.07827164220455052,0.04634510443785656
CXCL3,,0.012286935809837881,0.012038246446554005,-0.02111243152640563,
CRH,,-0.028651605607675268,-0.07013513532798112,-0.02358147004747938,0.01895653169929108
GREM1,-0.007525691062311529,0.009384817441983067,-0.051008502319852614,0.0724045132145234,-0.06105977401935365
MST1,-0.03631710142789128,-0.1107528303855013,-0.04790281008278737,0.056625929052455864,0.01521296791524351
ITGB3BP,0.0208817401520959,-0.001036900215641026,-0.0811485117976475,-0.005738905586286888,0.1026203021349242
NCAN,0.05318290836002139,0.007586778490229412,-0.015068241658754844,0.057382012024441445,0.038271222590391174
DLL4,0.008789253826759604,0.0027988335865508735,0.10567529567595434,0.0405073316348446,0.10957318458164046
UCN2,,0.014685369534353735,,,
VTN,,-0.026308109868850516,,0.03924239989807833,
CD70,,0.005582882204113635,,-0.031640193880149575,
GNRH1,-0.036664306210133835,-0.014691199211766395,,0.07351912842812171,
CKLF,0.06868115814859144,-0.054209945986097324,-0.09887131041217338,0.06484533638569194,0.10522060821173801
NTN1,0.08545329352361743,-0.003861828682108394,-0.040880295174292765,0.06285962534619884,0.021739113500552815
WNT7A,-0.03447277918189372,-0.04027409503271868,-0.03373034671377392,0.07271747653359772,0.043455132444755476
DSC3,,,,0.01815369939118251,
HCRT,0.06369387632905733,0.04234076557030502,-0.033327351932715785,-0.003753480516330896,0.11680507954930544
CXCL1,,0.0013376194615915766,-0.11958574997563338,0.03524283683901738,0.10430648919908456
EFNB3,0.06394214175375763,0.07243929479252309,-0.07725839245475592,-0.007734496410669643,0.041957334807450127
CCL27,-0.008795627212836119,0.03999284021284523,,-0.011450785139538122,
CCL7,,,,-0.020435867200748845,
BMP7,0.030308834320648844,0.006476869094815759,0.007741698166525375,0.053253983306683295,0.01550095844321422
FGF5,,,,-0.03354997696482571,
NRG3,0.07033681763096866,-0.038599975459546104,0.03241919223900168,0.046010700674204416,0.11026023414136453
RETN,,-0.037933324155403354,,0.0037186076962195873,
OLFM2,-0.023759000989757355,-0.02549344787117559,-0.035726003449854334,0.06284858630340481,0.03994410601170754
NCR3LG1,,-0.022900601161637103,,,
LRIG1,0.050046662591296025,0.017053508166188475,-0.008401509118229903,0.05914866475823034,0.021478302530739006
SST,,-0.024361367213722528,0.032108963705169496,,0.092123623049298
TNFSF12,0.05189418631190326,0.007608234322249201,0.06722724604530256,0.03260083093743628,0.08652984099132607
SPP1,0.0861292072367234,0.05456790013124549,0.03348140598313394,0.032017715167368906,-0.07897108222722761
HSPA1A,0.022911398316988373,-0.0033096759431872035,-0.10318806133189307,-0.024191916318125426,0.07129834964502454
VWF,-0.03931540115673172,0.00316360732372209,-0.04553023027061649,0.027306952194907853,0.11702982265360916
S100A9,0.09610246959159129,0.04901087073442468,0.056714231516995284,0.047306324410659614,-0.1219757152723212
DKK2,0.03394709299797114,-0.019297200412533515,-0.04338679921747725,-0.05209804963405446,
NTF3,,-0.009931307527204296,,,
NRTN,-0.028388640871901932,-0.0043552905411782875,,,0.09642702650934142
CTHRC1,0.02695273307761592,0.02565348960516812,,0.030038830766036962,0.1411104831436026
ALKAL2,0.007854369316799345,-0.024251707230093403,,0.06745468866777961,-0.01797453291244771
RAET1G,,,,-0.025858559874154016,
CEL,0.07286148120230118,-0.052092851077605015,,-0.039121815100066196,
CCL19,-0.02126080625307365,,,-0.039067745738468815,
AGTRAP,0.03761640760286734,0.0007081721978040983,0.024442322915528003,0.02990540579021164,0.024803532912458896
HLA-G,,0.06350091027204362,,,
TCN2,-0.014976804875777672,-0.02843997818751358,-0.07751011545767209,0.003542095133502471,0.11571713225277545
TSLP,,-0.027784521044620085,,0.07232190989969685,0.00962726526397023
LGALS1,0.1577921560878349,0.05428084293250861,-0.06968118883444287,0.05555173118840214,-0.006756030215064895
COL16A1,-0.022381626445420244,0.03104527062949254,-0.014285833294468536,0.019684732423168386,0.009863410607839558
IGFL2,,,,0.004127976392411075,0.06266518502428664
PDGFA,0.028070325449729462,0.03612369989790938,-0.038229303704194986,0.05640508194172544,-0.024805547087077717
LAMC1,0.03732645091532363,0.03511625337708969,0.00740392278611287,0.05776552428555071,0.09612927717014817
EFNA1,-0.0022783994861148545,-0.0007125915384124067,0.00032190514647891004,0.06692916447165642,0.07796942581322006
SEMA7A,0.08558679451303028,-0.009898132246388823,0.01131153428686388,0.11913273265156082,-0.01750253439030913
ICAM1,-0.04071916588302097,-0.00137153195793364,0.10243516324570512,0.102541129888719,-0.02498247703039242
IL10,0.11357058890763785,0.024872337940977533,,0.00872869362148668,
PIGF,0.040206745843601996,0.015491328285645837,-0.09973924904899399,0.08778570905433894,0.08380313873813101
FGF20,0.09830242240467502,-0.027853056392010484,,-0.004563144165368669,
TGFB1,0.06087886237923887,0.01105457345670776,0.03500180081242552,-0.0052741795787217575,0.059626317934308865
OXT,,-0.028354971154982065,,,
NGF,-0.030946046982816743,-0.015924873862558264,,-0.01816962292540336,
SEMA4C,0.10593585485999235,-0.007591279454352536,-0.03083536261043714,0.07501497581975665,0.05396060018890264
PROC,0.08631515572529713,-0.019874322151355796,-0.04813426411250048,-0.019035434400259867,
CDH1,0.0204688639436039,-0.014870169662463911,-0.009187597868735872,-0.04172686880476065,-0.006404450171038903
QDPR,-0.06266508158811344,-6.24853489832129e-05,0.05625250327671172,0.043367093734542866,0.0855957195617957
IL11,,-0.03748953901101229,0.024444359178289615,0.03650731945983761,
HP,0.07324094021902249,0.00689704221918102,,0.07625101775996505,
NID2,-0.027194503353152922,-0.006986579148305687,-0.03605659430588342,0.05558127044535376,-0.06410575998820775
SEMA3D,-0.03274976299310685,,0.008618888473822129,,0.027396717193070297
LAMA1,0.029118407054467308,-0.023349956681570323,,0.06232902158898134,-0.0071355778961183225
RNASE2,0.200765604082312,0.08623937754996733,-0.0935522969844453,0.05284826510328278,0.08161885507269515
FGL1,,-0.020274600318051405,,,-0.029715511732642468
PTGS2,-0.028033645030189815,-0.01609534797248222,0.018292425437573534,0.058471145503025006,-0.017233625497852338
NLGN2,0.056880291903438775,-0.035531966501723765,-0.04120651125613159,-0.003939622362201391,0.13846878631243328
NRG1,0.012660597315646865,0.002651392656418699,,0.02539770500325366,
CALR,0.020976060906717622,0.035128903415748085,0.024500187409691843,0.040471771029284995,0.0305031075632883
CXCL9,0.043573733610662246,,,0.13011105021509825,
C1QTNF5,0.053776008746097385,0.056255309462020356,-0.0898115197438403,0.02293593025152193,
FAT4,-0.02528206398066059,-0.036418768986521494,0.025195925846486528,0.01634912801842247,0.031603450883488766
