,UKF248,ZH8811Abulk,ZH8811Bbulk,ZH916bulk
BMP1,-0.04686599771077504,0.009021209142694648,0.008460736138441914,0.029547401296437646
NDP,-0.008250452212348687,-0.01222899421705841,0.0715536465818203,-0.04580596573200347
TNFSF18,-0.03180377520660143,,,-0.03845637187237573
RTN4,0.0656623949163254,0.054163508478839585,-0.09067892882532233,-0.01382881707918563
HEBP1,0.002814788394883297,0.07600172713131054,0.070120212594215,0.0373499014207194
WNT7B,-0.01655105682585332,0.03681209825610199,0.06148068776316168,0.04861708566758151
PTMA,-0.047396306222543975,-0.03078110032566516,-0.03479918522110576,4.05747584211214e-05
CEACAM1,-0.020242231314373416,-0.021040966024179427,-0.018656509504281583,
PDAP1,-0.01912068780447985,-0.010924621067796727,0.010419078469747437,0.08206965711461961
QDPR,0.04084347643830761,0.022461059631030334,0.09614507740326782,-0.09906794796185091
POMC,0.08428738388969326,0.06415559264357848,-0.07561016088423438,0.027352840544033145
CCL18,-0.025260392112804567,-0.005396966131564528,0.04397394322650995,
CCL17,,0.05325241650533074,0.00040790730567010457,
VEGFD,0.016711187070246623,,-0.006746611083518473,
TNFSF13,-0.019062308542724248,-0.04579039817008376,0.058569334752091085,-0.012691765111399295
WNT5A,-0.030392277135630086,0.009386368137705247,0.037065450674613316,0.01044293781234697
CXCL8,0.04441324423176304,-0.030813626796823427,-0.13946538320521112,0.013685600999689745
GRN,-0.012450846235388334,-0.01774604484136439,-0.08364453997728259,0.0631695906098039
MIA,-0.04286867759453449,0.01859080880253572,0.15232847962407547,0.02167986323989815
COL4A4,0.015431663242519678,0.026526704584042902,0.02717285882154024,-0.02242358029301039
TAC1,0.05347616776525564,,,0.06808944196723651
RARRES2,0.022316074929961204,0.012379802653774865,-0.05563058016873745,0.02475347556727785
FGF7,,-0.008151635788033417,0.01720738166144501,0.008682706547697797
EFNA2,,,-0.0306757789703918,
HBEGF,0.013823503031080991,0.05861396297534115,0.05087530120802416,0.0855881914738576
CSF3,,0.03760820042736371,-0.04790235337905461,0.041037636565096985
PI3,0.12169622636817325,-0.04168633795949921,-0.16913669280183657,0.09132842059523456
PCSK1N,0.01940404039174608,-0.09082495758146215,-0.0011749308691609475,-0.015646779799610523
NTS,,-0.04806191761609146,0.08902973869623074,
SFRP1,-0.011249971063497809,0.04495670131655349,-0.006286423089429537,-0.04374471412441325
CXCL13,,-0.044581879843703646,-0.022057531479916386,0.020194137078168826
MICA,0.00899350634661635,0.021674090606231215,0.056778252331558726,0.07185676286043567
TG,-0.01205318891796088,-0.03170857405589917,0.06643739445378669,0.02113384732735882
ADA,0.027444594710911645,0.019289237154457146,0.09707388429081867,0.037867600793826534
LAMC3,-0.05232904032006118,0.027535368039459447,0.08333200385501427,0.06881100298287322
CCL7,0.026061816201530554,-0.03576582816649875,,0.04204290418254573
NGF,-0.002254929512487125,0.035065830487416856,0.039039527670106794,0.17434712522619453
TNFSF15,,0.05077008813456882,,0.010638215368426084
HMGB1,-0.023373689567829,-0.02172219215872925,-0.0764239616564717,0.03206211853364924
ITGB3BP,0.008301917394308888,-0.0014867021941519596,-0.054869183701153255,0.015012021332641227
AANAT,-0.023311851028416722,-0.002278477719956077,0.017201695772542346,0.016045500766760264
RELN,-0.05032741883704236,,,0.02853864403791487
IL15,0.10590332354400327,0.031692643361151934,0.003957156786978735,-0.0017559205305923615
UTS2,,-0.02671957616111688,,
BSG,0.015112657745998148,-0.024021623858520167,0.013357754152218211,0.1522112412897165
ADAMTS3,-0.020326449939704987,-0.030551040068634745,0.050730954406444345,0.0698950384108246
CD34,-0.03732488819902681,-0.028225202240932234,0.0866244906921912,0.03648000960769127
PLAT,-0.04483220118408018,-0.0020320747442174694,0.10541503065712927,0.06643345663177269
NTF3,,-0.042765270363138486,0.1326784979236479,
CKLF,-0.009426248819452091,-0.02028407047558435,0.05230225486461172,-0.0185360275543632
CD24,-0.005594219301128916,-0.0621202369088327,0.06689315113926256,0.07353271258623559
HSP90AA1,0.06309533092643628,-0.03864203616956751,-0.23305162123815767,0.0024199089822878194
BMP4,0.002217059302652865,0.04043152634544237,0.10253772417861026,0.04587378747385529
SCGB3A1,-0.016067741718465218,0.0346475945786093,0.002512074475049424,-0.010618576095420334
IGFBP4,-0.03924327555723472,-0.029086797095846516,-0.04223024936329674,0.07072300199232076
RSPO4,,,,0.12587592540643067
LEFTY2,-0.004426619166760432,-0.01640608996054269,-0.012610679925151864,0.10529566732123906
PF4,-0.01666770278308852,,0.03158463610139103,-0.03759523666766036
ANGPTL2,-0.06499004949309865,0.022753208406556615,0.1027472351940131,0.09029976844403441
LRIG2,-0.006352024906840867,-0.02112397259434557,0.06203282361247824,0.050965287592242225
ICOSLG,-0.016514435887785252,-0.0002978918706902405,0.05341557473165707,0.036307114395588896
WIF1,-0.02999082576814128,,,0.006568757118155892
NPPC,-0.011944636865491994,-0.010931334461780793,0.051778092588588204,0.059645067761302205
LYZ,-0.014719588802069295,0.025771475044117798,-0.0197324371757218,0.008161348580365735
EREG,,-0.02728464669112519,-0.047284708819075885,-0.04328325434632592
SPTAN1,-0.03470140467777798,-0.07386606733815099,0.0767771133701725,-0.041587288033957906
LIPC,0.047378083218294516,,,-0.022731542435524818
COL8A1,0.038244194267113694,0.028248367238549055,0.05057355835830758,0.004614628976649433
GSTM2,-0.039486140714226674,-0.0016131567867827283,0.06658392430243304,0.07551468952610552
SPX,0.032680731941235074,-0.024045964318058215,0.011623465740498638,-0.07182536961947494
MFGE8,-0.011679753103274564,-0.0071256761780732454,0.09303013957623572,0.05258684730133795
TGFA,-0.00487851284354301,-0.01051121916492652,0.08221840881753219,0.062254123561943146
SLIT2,0.028509837884376617,-0.003348997860019495,0.009706411987411697,0.08230226585037367
PLTP,-0.0075229511511678985,0.06519848828189866,-0.05503481512761712,0.06828469569623734
APOD,-0.08976941425116591,0.11059126386174876,0.17063687243221806,-0.07830561178846276
B2M,0.012373267376557803,0.0501736527932444,0.04007346821448398,-0.0020337389435256996
OMG,-0.04405133741635771,0.04007907855704764,0.1710963322567344,-0.023308982218599023
CXCL3,-0.03171564399887892,0.03299950102500279,-0.024986706595974947,0.05633031437668456
CXCL10,0.04743754571819125,0.07490601147773686,-0.03771234412334537,-0.022827729193933534
RSPO3,-0.021825985556401,-0.010473659936825527,0.16343302909343346,0.04398225078695341
CORT,-0.009043468096900167,0.012786190427991463,-0.02942246225582882,
NCAN,-0.08395924541864504,0.000552434635767979,0.1597036032788132,-0.009907392303627057
PRG4,-0.010006906806827847,0.042744440478838276,-0.015197436847802852,0.035171400817589335
ZG16B,-0.022281108209478255,,,-0.032072592637907286
TGM2,0.050073175788560464,0.07487073061740884,-0.016699179677071917,-0.008567991898618506
VEGFC,-0.018574827376180266,0.004136152560758206,-0.03116722300206198,0.08320629896156989
WNT6,-0.012030391456169801,-0.05339193887395381,0.0538000766173378,-0.033140610667094866
NRG4,-0.014798955701392866,,,-0.049838395371942866
PMCH,-0.01705659286537405,-0.036353502372593945,0.043196017051513345,-0.013625769203388581
COL9A1,-0.04469705714842313,0.009875459978853073,0.11130405081572702,0.03385963581694795
GDF11,-0.026716886091050475,-0.07484951844578751,-0.025779624710184672,0.04413937232532656
IL24,,0.006069125014761803,0.03758905080620666,0.008241566683769708
SORBS1,0.03988211984591175,-0.05446022541652723,-0.005239901548714664,-0.003745982939836964
DLL1,-0.04712486091567018,0.05084284568861746,0.15629661130733857,0.039860976421479156
TLN1,-0.009221381836376547,-0.031877917280132145,-0.05844380071469448,0.07201945602751707
COL2A1,-0.06796574627251317,-0.041820771940960164,-0.07211172093375025,0.017153825463724733
SHH,,0.057448634650120185,0.11937318020741573,0.06336484522322436
PON2,-0.02956583754373658,0.008865962508218028,0.13006152621840317,0.03926673735383718
ICAM5,0.03116504359771523,-0.0013672968780544731,0.09574587195846906,-0.00601558214327171
HPX,-0.04015066078456872,-0.004116831121634251,0.00567109556481447,0.020595276364551055
SFRP2,-0.02136210543426764,-0.025931477507597247,0.03440647203022619,0.139607608765463
CFC1,,,,-0.007118204444571159
CD70,0.03957719791146183,-0.06223178630617576,-0.009271689101869544,-0.010856848477097909
HP,0.02312978195893797,-0.056283380806263716,-0.03373337538510498,0.05489984317325702
CXCL2,0.03410800680980706,-0.014945587126987042,-0.007536230603883726,0.02391633951744579
NPPB,0.04488787198363405,-0.018593064429328166,-0.0009394324616790948,
CCK,-0.021475628739149065,0.015239733453918648,0.0777777432806129,-0.08582969632561738
SEMA6A,0.00966011390191494,0.004225264509580628,0.04135411558155925,0.08996563053882102
IRAK4,0.03332245930857955,-0.03754580464525204,0.08441407488785092,0.0199051374232342
GSTP1,-0.05274168530034553,-0.005255027188676407,0.1404475709809633,0.05948905472152648
VCAM1,0.02056099376526772,-0.033481538588426646,0.029992194239042442,0.04642850089245358
NXPH3,-0.030284132479581005,-0.011917025313903463,0.10333702094340007,-0.020766414903520942
MTMR4,-0.008294187142486332,0.054796242279296276,0.0325473362917932,0.08845492920539506
LAMC2,-0.016270051928899607,-0.019848683135554185,-0.024485652930591916,-0.026067303708282447
IL10,-0.03437683136637087,0.04449890948842789,0.10708116018629732,0.011551354446462422
SEMA4D,0.04564153833337589,0.014779551574804317,0.13330541973378152,-0.004920411411740515
TRH,-0.022354107314458766,0.005624809155463805,0.06920976630692832,0.14203731549051132
SEMA6D,-0.016695127639519667,0.035785157829697475,0.03918446641015943,0.10905062816293644
CEL,,-0.030591113080460294,0.13033752417647188,-0.021829999153640804
PDCD1LG2,0.032582032984662286,0.0036843466682805136,-0.016469848932482566,0.04974477290876643
SPINT1,0.0030387566941110352,-0.018614685233081234,0.06962836928938371,0.025246713056732456
CTHRC1,-0.05546458218872155,0.05112162749724105,0.027988182483938168,0.06271542839153313
PODXL,-0.015526490012971213,-0.04520770723387548,-0.013970242059889303,0.1127838679812546
JAM3,-0.01233999850234026,-0.06714236507128968,-0.07670402252210602,0.14077868288692985
TGFB2,0.05848701958217518,-0.048494579667478076,0.05419334859402277,0.10180507695456227
COL18A1,-0.0018946935915593165,0.03559984844969776,-0.0563481744154803,-0.015047335732433028
NODAL,0.021049386319004933,0.015704837330098222,0.07735784052272614,0.02175108924520383
INHBB,0.012170718744617321,-0.014826699449376386,-0.04638544715389777,0.09196907213198967
LCN1,-0.016270055589727536,0.04629440938658467,-0.0064166728723853116,-0.018962841081940535
ARF4,0.020931680306142956,0.06618639637134985,0.13643843025605762,0.022518778523230337
CXCL14,0.03348284727366569,-0.05003607843118582,-0.13800445506561737,0.04839815614385623
LIF,0.023203734338810855,-0.028566763059208862,-0.037672030424416386,0.1273675509014955
IL17B,,0.02325824459369046,0.012374698996470333,-0.010145222510809477
MMP1,-0.022430958333017087,0.0711755433400288,-0.00030205715432757107,-0.01569177286746859
MATN1,-0.021362108345367278,0.044583276568081906,0.07987324836440937,-0.019912649423821843
ADAM28,-0.0017706668356720523,0.004243464747392952,0.015141520339278973,0.050430346378884106
TCN2,-0.03921468478381467,0.0024192079372569028,0.022296130974837045,-0.011954873507381503
THPO,-0.027835711679088937,,,0.03470078827200427
CUBN,0.0045065105608834526,-0.0032060786868009796,0.09668307420722955,0.06020167183033079
TIMP3,0.055183464667187765,0.07293641376180586,0.03073665752975991,0.05076692157690762
PIGF,-0.040940420503498214,0.005916622396061534,0.12014910873632112,0.03476884342007591
CRH,-0.01906230721190093,-0.020430595249476716,0.05469004476312732,0.04205316251132009
BDNF,-0.02799115508490066,0.07908121917699,0.03006165274114148,0.07627523747875335
CCL5,-0.011604180833512718,0.04975439315923919,-0.027558961703334307,-0.030095134634112522
GAD1,-0.02577390877486687,0.06050146508464713,0.15638092159050135,0.03403004168832533
COL14A1,-0.028936685737190274,-0.021307665206705236,-0.0382652439056446,-0.039685121959821115
HLA-A,0.049759195412088855,-0.02460104089634845,-0.17603929282920802,0.08671520094416994
CD5L,-0.019062305006537182,,,
FGF18,-0.017247940633210564,-0.022409889382485143,-0.04203376826996919,0.007352636847869608
ADM,0.05027943166660041,0.03259614048712372,-0.11843477264465684,0.05759131765297455
CCL15,0.013778995795215023,,,
GNAI2,-0.025220833400029303,0.014290472592344004,-0.05104120197553601,0.03960229893054033
HDC,,,,0.05629738872538536
COL11A1,-0.004805061252400782,0.030222442690441505,-0.015129410006463263,0.15164320447643265
NUCB2,0.013687069943199563,0.004395515656737882,-0.07440406490058316,-0.022952828834277936
FGF16,,,,0.03996553445791591
CXCL1,0.054703985097967735,0.033810519134347614,-0.024286571859232078,-0.04763575954814368
VCAN,0.009272462829934122,0.04169372257942758,0.09876349171136461,0.12207936581971791
MMP7,0.042322803040104426,-0.05410901090230484,-0.03548351191352465,0.12530477588095718
PTPN6,-0.009425210360662604,-0.03816461876961502,0.054582044727415756,0.011255496018228856
PTGS2,0.010925600734642124,-0.020079450779123452,-0.045568452549969156,0.09046577927090921
XCL1,-0.020888876800630618,,,-0.03602415836993279
