,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF266,UKF269,UKF275,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
IGFL3,,,,,,,,-0.01857294604371959,,,,,,,,,,0.026290531687512157,,-0.04319064571900994,
BMP1,0.029926231319910995,-0.00818928303727781,0.006603074794055165,0.09324884112769197,0.04297696538442288,0.04269781569079344,0.1895528067853211,0.2289387142325832,0.03014963555526402,0.12831902300297554,0.06386117839422766,-0.00781084706334512,0.037976402169584485,-0.01591571428799803,0.06435716716751523,0.09829764067145529,-0.00529898617074458,-0.033852725346642375,0.008366912608351037,0.003901658187699362,0.049496278915003834
NDP,0.060018345185581676,0.07532587584290334,0.04978546250520766,0.016257579985441747,0.12491290302015724,0.002348319749446324,-0.001224119199243767,0.042662469343421654,-0.009435923860757834,0.12966523154569465,0.05317360169052329,-0.08018087347399205,0.05181979107385959,-0.05983841956756929,-0.03314973424089872,0.05679731581268426,0.03141912578333634,0.021199471463607827,-0.01464070689722129,0.08527935771047801,0.0168264718793902
TNFSF18,0.03717416014312525,-0.004799009292718359,0.06285587629676147,-0.03570016635226075,,,0.018355098127234685,0.11137182448727102,-0.01906824828256191,,,-0.04417954935583069,,-0.02526114605318025,,,,0.07098386027867477,,-0.00480807137435707,0.004533060005250426
IL36G,,,,,,,,,,,-0.029522286279567687,,,,,,,,,,
RTN4,-0.012557816828806854,0.05611163435298288,0.040638195334033456,-0.030561825971420886,0.005497181003856788,-0.030587110251420115,-0.226666671202181,-0.27230067495282473,-0.0026944713757064967,-0.07812788120551983,-0.01854298994406111,-0.04997846691214465,0.05793282248634306,0.006037620765557438,-0.041171461804875686,0.01796459845822881,0.010659314733669607,-0.004041995749685201,-0.010709092612866553,-0.004771770840272603,-0.07459227339621553
HEBP1,-0.02362506656378663,-0.03566824402558844,0.021013981256569884,0.0005305700597270983,-0.04806482999182562,0.018966965814780877,0.12883500691131777,0.11263872656633081,0.0152961457998086,0.029904060017898037,0.0737016553308505,-0.040084342485915095,0.09711831255143447,-0.001827810687675385,0.014312885896895836,-0.01841039330053236,0.031017058665388356,0.051716436124559305,-0.02651210593797066,0.07600846515199143,-0.013158378154514837
WNT7B,0.04908869628694696,0.14504413625416257,-0.014240215485700487,0.03830328647036806,0.034247362904142084,0.0005190899353595522,0.027934346720420805,-0.11052689768826846,0.031318785340219146,0.037214522573095515,0.04278644103054036,-0.04863737167774712,-0.059133824935561886,,-0.03653399650540033,-0.00769866244883469,0.024180141466276867,-0.022493276677867637,0.028700978952810582,0.06254696550609186,0.052042607322980196
PTMA,0.06645980021373729,-0.011425660942513929,-0.01027029227886066,-0.015592551743042513,0.10354300922938127,0.07214407700736859,0.27460495652775213,-0.11961225485425082,-0.053273309208221827,0.11923956701550319,0.03637091310943539,-0.02297467515480672,-0.1142369857992199,-0.03708889625349036,-0.07333086739937159,-0.04745546524628835,0.07570228191955386,0.020683407428666863,0.08131357910973291,0.009896052453191752,0.0012808238184942838
FASLG,-0.02016110441748939,,,,,,,,,,,,,,,,,,,-0.037459232297395624,
