,UKF334,ZH8812bulk,ZH916inf
SPINT1,0.056918429071311616,0.07221017631467497,
CTHRC1,0.032820139756725174,0.02401329306651368,-0.06847929779469664
PODXL,0.04059599622182363,0.018410963608363366,-0.02730374027296394
JAM3,-0.024495125664544773,0.040617511202883816,0.07791072721333506
TGFB2,-0.0032017898789975865,-0.01983960242424678,0.040674860789338636
COL18A1,0.06897801447049179,0.034560203026868797,-0.03656133764851411
NODAL,0.028301873852100538,0.01886424356498273,
INHBB,0.00961805946205648,0.028278720557037923,-0.07047010801213496
ARF4,-0.014590118223324377,0.00632143476420274,0.04963178562918305
CXCL14,-0.05411638011815424,-0.06432106164355436,-0.05780808371337299
LIF,0.012468417911147132,0.05307656207193267,
MATN1,0.09411254309647357,-0.024176185008555274,
ADAM28,0.014223922879274022,-0.013522677208476616,-0.014320455901883817
TCN2,0.05911329017598899,0.023243184385890476,0.016446955416296323
THPO,-0.015277654312400519,,
CUBN,0.015063115910704888,0.037263741459311474,
TIMP3,0.006546898588713572,-0.01094459860401864,-0.06314756040534064
PIGF,0.0013062466515801597,0.02164195036535433,0.04272134324695718
CRH,-0.020895896104500503,-0.014687785306602448,0.11940297980884423
BDNF,-0.017206562622816723,-0.011000606449562965,-0.04108000681086182
CCL5,-0.004407895378199827,-0.033117529044729796,
GAD1,-0.009179855486574915,0.0421363146006287,0.026375367521538223
COL14A1,0.04035773983879178,-0.04816115474333417,
HLA-A,0.03258206073252865,-0.011549623127037691,-0.02130375670556019
ADM,-0.021689679368819756,0.10189038448069947,0.032654283703350016
GNAI2,0.029270568214389715,0.032088801211064645,0.05296835010860649
COL11A1,0.14876842040863172,-0.014014594047483559,-0.04148891121368421
NUCB2,0.05874273976832175,0.03782006371060363,0.0159843758675119
CXCL1,-0.004407896125521089,-0.03634033645527143,0.2561598328560145
VCAN,0.038229458654895736,0.032733132899689474,0.025175015175937527
MMP7,0.04910792615198668,,
PTPN6,0.07616341560344674,0.025773512405708774,0.00959714306013211
PTGS2,0.025091258360233015,0.10765634503520276,-0.0232534878691989
CD58,0.11018870928648841,0.010622009049912761,0.05243570620329402
TNFSF14,,-0.0402051281425219,-0.017181032679387104
CNTN4,-0.019362274533782985,-0.030339242151200964,-0.021619235961883733
MFNG,0.021342615241920843,0.011424638764156225,0.2709415226143559
ICAM1,0.03574644728075317,-0.02117478423100438,-0.05632824306236012
PROS1,0.05491326972569788,0.03311172655276561,0.14695691562090785
CLCF1,-0.0454976965034591,0.09526728904120066,
PSAP,0.04354806915104218,0.04040055869392468,0.06679298301930187
EFEMP1,0.06471822171500487,0.0374988394786089,0.004291594734853665
C1QTNF1,-0.02386984669885041,-0.020105540900301616,0.07923408820094605
ALB,0.04747552359076685,0.05730152921766424,-0.07386605527454362
EFNA3,-0.021133297805033376,0.06473126895851183,-0.032833275496432605
DRAXIN,0.0042813587646874296,-0.035383656058200604,0.0036495760019068495
NPTX2,-0.04099378895090045,0.0058832130458652656,-0.009341113957094726
FGF11,-0.0068027223512812625,0.04064315788681008,0.13913457488859698
CD59,0.02792950754109521,-0.00871455944365759,0.006591446159731873
COL9A2,0.06535370146613548,0.04092171739193587,0.07675771902661158
DLL3,0.06820128267880021,0.09677768191020485,0.022111847828219993
LIN7C,0.045834262283354944,-0.012531979046892181,0.055113441541610804
GDF7,,-0.014333206151274615,
PSPN,0.01867415252963748,-0.03212639825929976,0.04475944586559595
ANGPT1,0.0038595503957974124,0.0550611549937825,-0.01740872464240323
PNOC,-0.019002777741813165,,-0.07145116028869117
L1CAM,-0.03989783642549148,-0.03859457370574001,-0.06829889772192098
APOA1,-0.03991483999443689,0.027492505726046203,0.023962417685934396
PSEN1,-0.007239812941463624,0.00960144511976493,0.0743424267353725
CALM2,-0.003359014366781173,-0.03157058938940654,0.06968991180174085
CLEC2B,0.007523133930630344,0.06704149776954041,-0.0709618819741724
NTNG1,0.01607823934378308,-0.030393535120825186,-0.0699760163603608
LRIG1,0.005754068178348006,0.011021243186557911,0.0565563730746378
CPAMD8,-0.02821762199928072,-0.0035335738534114647,0.02514716114176813
GHRL,0.014880291490363472,0.0063226342627083,
NPY,0.009466909908850654,0.03087462113576863,0.08845989963560369
MMP2,0.05859397380244306,0.05776535933105893,0.15207332333226659
ALKAL2,-0.007573774932380292,0.019780491298832047,0.11631131149598961
CSF1,0.008518085737220939,0.07145073910661552,-0.0471372469166318
SEMA4C,0.042285363350614266,0.1010026623154268,0.023073467996439712
ICAM2,0.015084601537024988,-0.017593089196123488,0.05415727423272227
SYTL3,0.06102763133942874,0.07019021402438755,
IL1A,-0.02936361492749259,0.1347852433583615,-0.07290653595995898
PGF,0.004001774220089269,0.030234543559404456,0.033135419595386885
LGALS8,0.004689689841665697,-0.006881705581818875,0.0790865987813625
DKK3,-0.02068866444459645,0.007401020320411288,0.0186316828846931
COL16A1,0.033979495946590534,0.060280070609845166,0.03004282026220623
TPH1,0.05622478228102839,0.04162082260750232,0.10101204419608875
TNC,0.034099455935023684,0.01705385965294196,-0.023255633895571688
TNFSF9,-0.031194047479000987,0.036896588562403757,-0.009748776874461575
C4A,0.0692643674020855,-0.0329344374907576,
CNTN2,0.06939570529508719,0.06650236841338704,0.04788296066671169
LUM,0.06638192636160796,-0.00047386156412779467,
BTC,,-0.028258990304599052,
APOC1,0.02881664506770276,-0.05333598931264206,-0.02386776944323155
PKM,-0.022376960089866386,-0.030816540004622334,0.032738903939280785
TNF,-0.020395009618144534,,-0.03746465388585597
GNAS,0.0009397199569559922,-0.018403232921576133,-0.005170772185780172
BMP8B,0.00128987076154836,0.08024975630226705,0.10057083624767431
CCL28,0.030549043005323614,-0.02276554950484548,
PTPN11,-0.006741607966568024,0.006632168580910166,0.04661755706597586
ADAM12,0.03500412205033961,0.006832394542364357,
EPO,0.1688328576241826,,
EDN3,-0.018575706907677948,0.0930917945559725,0.1334601577289599
CCL22,,-0.028258991555232513,
CCL2,-0.00458113649631879,-0.02672501777944834,0.04779716937806917
DSCAM,0.009669298713375926,0.06192419194713526,0.00648305612784182
ANG,-0.00011836797719764679,-0.020959821479933423,
FBLN2,-0.0005205928719327883,-0.02293584632372303,-0.03706867090184725
VTN,0.006653602833306084,,
VEGFA,-0.01694071414181384,-0.05380820752279804,0.01949596872552244
F10,,-0.024449349567575298,
SERPINA1,0.08064968725289941,-0.04031550386203624,-0.01053376025437844
VWF,0.02529318243261225,-0.01141727425675961,0.09128538374376037
GDNF,-0.01838598941282696,,0.04291059109829928
VASP,0.025792838982178375,0.011774704994712197,0.03074377794327505
ADAM15,-0.02425648454588069,-0.042189510936918,0.1643335484053415
WNT2,-0.017206560140950587,,
OLFM2,0.029522774508234758,0.0076120500451194294,-0.014426016205947061
MFAP2,0.04246247719116166,-0.004218895883505059,
HLA-C,0.017099828240776365,-0.05380581089900596,-0.06634093783701613
THBS1,0.06473969359376647,-0.05312078862388278,-0.05849755756324651
HSPA4,0.017232799385709038,-0.005276365204688386,-0.0006003419711616066
LMAN1,0.014952139496940544,-0.004475852356320093,0.04997290180692487
APOE,0.02981717715955605,0.0859692235672616,0.04567661143261472
SOSTDC1,-0.02795751230862532,,0.08994484995076611
ANXA1,0.00024084503779656127,-0.04595402477820588,0.02142132081718017
WNT2B,-0.00593056167032983,0.011517006656538778,-0.021856691991698846
AMH,0.0999458839550222,-0.022765546601754005,
GDF10,-0.03537222336526059,-0.011370818153760502,0.03457450146458572
EFNB3,-0.027889792014347915,0.013212676501462484,0.02618939798623025
LTB,-0.02362173056521687,-0.054846422831649234,-0.04535458204721695
ANGPT2,0.03857742979321186,0.020256194533338046,-0.08831114580734242
NRTN,,0.03993294129280245,-0.00919757670723863
ADAM17,0.009418566001441865,-0.020489831486399983,0.04855093826519566
LRPAP1,-0.02602690078003658,0.04149548034150615,0.058262554838518804
NID1,0.0985350907157142,0.03169717095496975,0.023828625336721858
MST1,-0.01795733247296086,-0.020111820271696015,0.041881223289303195
IL13,-0.021563275108550172,,
DCN,0.054892128956888026,0.03748362242870656,0.04500958049580993
IGFL2,,,0.06522084869823697
COL7A1,0.02864941220230427,-0.03428189809881276,-0.03743476002611374
CALR,0.057523415388876696,0.013572047849372113,-0.0009719321924719028
PIGA,-0.026423670500566692,-0.022433818453640696,-0.02492674683546345
CD200,-0.0054098007762041845,0.050956607175409584,-0.012408236213990797
GRP,-0.018575709703460397,0.06595658428639199,
CDH1,0.03603902424504339,-0.03180048026538085,-0.025296842302732353
LPL,0.07053480666315606,0.010547182927452044,0.06533798757594117
SEMA5A,0.03949091783501763,-0.01428806218533245,0.10715332035644314
SEMA7A,0.040503453704501,-0.022981818448406403,0.1737532411142297
SEMA4G,-0.018779851301747693,0.015071696921841932,-0.019030896829497827
SEMA3B,0.013744789149008625,0.012209600295781898,0.013708409383049444
RPH3A,0.04945240121458986,0.002616501749841772,0.10774638692440636
JAG2,-0.02183606407169301,-0.02426447285225561,0.043618294879887165
CGN,-0.031351875083794084,0.015928526146351006,0.13683667434869665
GDF15,-0.0016061734635035374,0.027569000013635197,
SEMA4F,0.014897415337444275,0.0001223979370799589,0.0004543785553643119
NXPH1,0.08355561895724442,0.0844331038910609,-0.02614835329278854
ARF1,-0.006421235826970076,0.010730849011037297,0.005531074759732049
EBI3,0.030868798567622455,-0.04740797130219805,0.05739377310318158
TIMP1,0.07335611145157604,0.05577065777751183,-0.006019083941903884
SEMA3C,0.033749609714005334,-0.04458114152877285,0.14273272519275318
GAS6,-0.005463641168797697,0.051728768938465015,0.10373782982557817
MEPE,-0.03406245928595667,,-0.04101700012653894
SERPINE1,0.014808834899120873,0.015220398784641286,0.039685387097861964
RSPO2,-0.015154273556607136,0.030100135981910255,-0.06627224418133798
SHBG,-0.014816628293996437,0.013423807092062978,
LGALS3BP,0.07760519698978509,0.00034017246533805685,0.06703389895890369
LAMB1,0.04764524172945093,0.020112653846699448,-0.004725219938733804
SPTBN2,-0.03430288260314321,0.0034815550842342306,-0.05867405131220223
COL1A2,0.049773939039538584,0.006130054714336017,0.03866449674965026
CEACAM16,-0.014584032371037552,,
LGALS1,0.04505428099158326,-0.02903211119579651,0.050409228782150775
BCAN,0.09675992713496036,0.13270081518581767,-0.00827844477081804
ANOS1,0.017393353020839043,0.02442217708828578,0.15419747571943923
EDA,0.0754105470554299,-0.041793074524674796,0.040011424316866655
FGF22,-0.012977713976388814,-0.03078480226520974,0.03661974841909172
SHANK1,0.012060509444335907,,
TGFB1,0.05133552728642555,0.027272162469629428,0.022094762248360524
MSTN,-0.016449712312035143,-0.025289375804847507,0.05427396185017426
WNT4,-0.020554763612012597,-0.022178212107055815,0.07571548974902825
TNFSF4,-0.00874080531420703,0.15881952227043852,-0.04871515173230101
NTN1,-0.012460785804416705,-0.03926756474227033,0.0567228612852626
CXCL12,-0.003596208950401773,0.03819940530495253,0.12503718321759508
GNRH1,-0.04436795867977871,-0.022473649777424325,
RIMS1,-0.04777036633608686,0.018982966222206625,0.07157823094611006
FGF14,-0.04046153679763585,0.04169686650583264,0.05503545225233604
IGF1,0.029170607856349614,-0.028029949924531835,-0.05582454532849043
TNFSF10,-0.040568165213357175,-0.047678661980075185,0.060887517662973234
GDF5,-0.015048830225773096,-0.03918154859762609,
CHAD,,-0.024987486392443588,0.03369812680605117
RGMA,-0.06296215276684872,0.05407417160612601,-0.06971992069554982
WNT16,,0.15621540831402178,
CX3CL1,-0.0005053420129791556,0.0043630212980746794,-0.03531566285499208
FGF1,0.07122830919863528,-0.0660847324108979,0.08230726221069194
ALOX5AP,0.046822716439632754,-0.04055318622288309,0.06692904033074662
IL1RN,-0.01616197846669216,,
FGF23,,,-0.022942169404537603
NPW,-0.01800092516245368,0.0662213520924278,-0.03623303028050981
CXCL9,,-0.00893174186367656,
ANGPTL4,-0.01642132040820488,0.0668860260264164,0.041508011623759014
COL4A3,0.012918440187873715,-0.012743136453941983,
NRG3,0.007779353145315992,-0.007172507661346505,0.07259676490672197
IL23A,0.029617992512970558,,
COLQ,0.06709166346424089,0.025889081477089626,0.06084793842094781
TNFSF12,0.035715914343833345,0.012131037197455532,0.15878613138352743
FYN,0.05568090359992898,-0.019096437943716585,0.1063010988258989
ACE,0.019804789658193506,0.012157617322326909,0.029263000919113623
IL18,0.015571149183725791,0.01644750073740943,0.1887145640185369
PPBP,,0.050173739536080945,
CCL27,-0.02568815525784399,0.04069514791903161,
SERPING1,0.05126908301108688,-0.004651175508394837,0.10637466801830385
AZGP1,-0.034340974853053347,-0.028134731802552153,-0.014931309620432766
INHA,-0.008608102565670916,0.06578607446543401,0.21630241272322967
SEMA3G,0.04965547173279771,0.07502586790481486,
COL6A1,0.022427840556325622,0.01661002945512015,-0.02910237584897367
FGF17,-0.021398213044934954,,0.1288128928146632
TNFSF8,,-0.020642332690561,
FGF20,-0.019678126518817302,-0.005171539216731315,
ICAM3,-0.01484504999999834,0.024553272792870857,0.09886041003456368
LAMA4,0.06580158296213899,0.02710532774479883,-0.06898512281796608
DLL4,0.032029325379779115,0.03241554310586093,0.12396537928924069
SEMA3A,0.010339730799320148,0.08180386544302841,0.16491704580915248
RLN2,-0.015503247916003604,-0.03437086532589313,
C5,0.02895232852163519,0.08530440859789892,0.16453701141944455
COMP,,0.03812023519130172,
EDN2,-0.005005309034485789,,
C1QA,0.059513402153957236,-0.023888984602498706,0.033887328813279806
COL9A3,0.06905905908750723,0.0460842260318687,0.1388851657255419
HGF,-0.023613169576617174,-0.03525004054600022,-0.016978914198945635
P4HB,0.008663653551692943,-0.0138084110440685,0.04647648860126183
ADCYAP1,0.03744267467178804,0.03492717799016539,-0.047253476890315824
GREM1,0.010545348765789253,-0.0420528286090697,-0.0006032807722222902
EGF,0.09076405085809493,0.023081512979631097,0.17440827637432116
VEGFB,-0.003357782121911041,0.0015250317173140123,0.03217663891495391
FARP2,-0.0015548560389350293,0.029664804687895632,0.04292161963192006
LAMA2,-0.014736457676279709,-0.02233391384559859,0.07374028934430381
NRG1,0.023821459348593314,,
SPINK1,-0.015503247916003604,,
EFEMP2,0.033793313562581716,0.0135450425932039,0.045284778565391155
SELPLG,0.07642938725180831,-0.0036095826388896227,0.0607147270747577
HLA-E,0.0007786549105242113,0.05906152764987925,0.015823647381399002
PTN,0.02444057232536111,0.0006291644703085535,0.05503789742309556
CD274,-0.025514334219862184,0.023127877605511684,
CD14,0.04185123198763583,0.028680393824889308,-0.0006495121149685708
SFTPD,-0.02621289613059142,-0.044814499530766494,0.008379732558761845
SLIT1,0.030759188635079274,0.0006911704747710458,0.006952417505416364
CNTF,-0.018000925245913398,-0.021269101514078678,0.056683468448738214
BST1,0.04491775090206199,0.002497290783124263,-0.047395183425032544
AGTRAP,0.008440167255826667,0.006164837878131978,0.018738106969580916
LAMC1,0.09341459973458582,0.0024064288324150253,0.03749690285924293
COL6A3,0.08692321695345291,-0.015311335857535231,0.1467539141563784
FN1,0.043752130338438805,-0.018089345973571046,-0.017593682919239816
MIF,-0.09932579826516899,-0.041002999313155965,-0.02462181562203361
JAG1,0.1136640406336069,0.014829116535164485,0.0469057076923062
NID2,0.08095553884790832,0.02142764594249811,-0.05545088843616363
EFNB1,0.015495258339157261,0.03742955490694171,0.05409988349989122
COL4A2,0.06894727571117995,-0.002352081086503795,-0.00017759111547334684
SPP1,0.04979366709375023,-0.0486928819446054,0.015227026206359243
PODXL2,-0.0008689280897470758,-0.03704607417178898,0.04862554702254204
FGF9,-0.03361689156197204,,-0.00351951430417131
ITIH2,0.02817231491657786,-0.03833547790135997,
ADAM10,0.04664335900011948,-0.005851226687794064,0.05212493243586105
CFH,-0.003024049825733753,0.007938009299797533,0.061974908531223914
COL4A5,0.05102815224177144,0.08266980115060137,0.16832796957219154
LTBP3,-0.012574181980032653,0.032495478344141904,0.09511096325360004
GNB3,-0.012027727428366495,0.047111271009772304,
COL6A2,0.058827982415555445,0.049192351861935595,-0.02428683609809355
PLG,-0.03126068819474133,,
GDF9,-0.040658881261099684,0.04941105057136196,0.05090175636774113
NCAM1,-0.05663935790756553,0.028602420052263704,0.06407305160437489
APOC2,0.06600811801066253,0.044563911851267866,-0.02301192595277167
BST2,0.046883297887379445,-0.006223975510884137,0.031143769482152316
COL5A1,0.04014221115257636,0.043108606844862424,0.059988116177210095
CALM3,-0.004379854099668089,0.026828630455025974,-0.03473985571647797
THBS2,0.006128713434536766,-0.00011274080950525011,0.05493472715458688
SERPINE2,0.012197619739109697,0.06683457048366456,0.025807715697368738
EFNB2,0.03845291094754778,-0.01185508460691051,0.024270560270607672
PROK1,,-0.02126908075266607,
MMP9,0.028902662715797327,0.014189911520135398,
NPPA,0.04010255076311093,-0.006950495398023823,
APOB,,-0.023339212771696607,
C4B,-0.001870197294300371,-0.0015540747847700208,
NTNG2,0.013867290978127606,0.05453588622240204,0.05507893564100484
LAMA1,0.0033457325855597592,0.040914167286121794,0.02974121554237665
UCN,-0.004689906547203144,-0.034673704309543175,0.05137172065061934
ARTN,-0.018000926497809287,-0.029430600498042952,
PDGFD,0.02664621520584742,-0.009809507500404805,0.25141142810602174
EDN1,0.006114407222278675,-0.056427031666845845,-0.08172837097974163
ARPC5,0.013240950836088738,0.03722452508921287,0.038016654464003374
GSTO1,0.020847130506579523,0.07466893845046293,0.06911719228841802
SYK,0.02260222152145489,0.07391914648156114,0.06736564329318848
ST6GAL1,0.06482280512233138,-0.01819226938770693,0.07012209795898228
WNT3,-0.010184745351940139,0.04941439465725309,0.09510169993474571
HSP90B1,0.054264313090295876,0.016024299622120812,0.10405875156229501
ZP3,0.028392515188517046,-0.020477218224409788,-0.05667521821813595
ANGPT4,,-0.02943059918155225,
NRG2,-0.0067493915334245974,0.08210929493162208,-0.05784460828085423
MELTF,0.02066840456079921,0.058176287552575125,0.03118670760163949
NLGN1,0.037512138219969716,0.04617107504671397,0.02693730267223334
SLIT3,3.1290053901946193e-05,-0.029887920321482155,-0.002221231008234303
CCL8,0.003714128381250256,,-0.03469637217756509
S100A4,0.03950170333000142,0.060676906356448464,-0.05668800528429343
TNFSF13B,-0.03778305026012988,-0.008307831628298385,-0.040267394610791075
HSPG2,0.04940788494040478,0.028697155661560128,-0.060064030700858875
FAM3C,0.00843555140443962,-0.03145115303199901,0.02205533229055598
FLT3LG,0.0013649316693469225,0.018997143447774596,
A2M,0.0878479638921559,-0.015037356238050028,0.1147530633960881
VCL,0.05464852051373779,-0.022966602232912695,0.01716919072427343
FGF2,-0.040868750695478094,-0.06579598499809888,0.06723100609139619
CNTN3,-0.0011950930159319228,0.029278195358073952,0.08580103954171353
RNASE2,0.013825504224248622,-0.03075114267890714,-0.0184184595459156
GAL,-0.009190653022918197,,
PDGFC,0.026963783933717754,0.034375880603751935,0.1546890338146737
COL8A2,0.07390645984097245,0.07102792349871186,-0.04395002791534813
SPON2,0.020024441253783314,0.06917063931202252,
SEMA3D,-0.018194406220235687,0.04015214704150459,-0.004329145550311255
BMP6,,-0.02801949781631823,
TIMP2,0.007101117944930536,0.018772975356792714,0.0917028931509811
EFNA1,0.06327241082355752,0.04861062701517755,0.07903904703074399
S100A12,,-0.0012496816348887341,-0.012198073677251831
TFPI,0.05358774189704842,-0.009531760906468206,0.04967870155017567
GPC3,,0.01651691173703221,
NMU,0.024938321684088244,,
SCGB3A2,-0.02508698447272592,,
LAMB3,0.06230908834143279,-0.001115992791507579,-0.07338721028297827
LGALS9,0.07088914213155219,-0.06243358105041057,0.022342779908182644
VIM,0.07182532065742323,0.05973192000026237,0.0007246629036708357
PLAU,0.03630356729650383,-0.0018923649068948358,0.16023501177169028
TGFB3,0.08528878964686708,0.045403120846081536,0.06266050522354658
APLN,-0.05090857285415261,0.04242845055790783,0.1065210474988852
SHANK2,-0.054012133387187,0.022281086369594385,-0.008854967446322188
LTF,0.05441546281993821,-0.02197101377381573,0.14372247723418755
PYY,-0.015048832500851789,,
PENK,-0.0012921220577844163,0.05215951402890748,0.1029962187780557
CTF1,-0.015327461449038555,0.040142171085041506,-0.034422565017901204
COL3A1,0.05741557045592147,0.02038419481774008,-0.019162948966066705
S100A10,0.0006052649651958677,0.01938943223723917,-0.029896466644923465
FGF13,-0.023801510459384386,0.07794478604248264,0.051752215029426125
SEMA4A,0.010590698464720666,0.05977472206060951,0.14384699621481536
EFNA4,0.037538184192896375,-0.009511886906767023,-0.006403132258219605
HSPA8,0.008317611447365949,-0.020392142367398412,0.011310274397373513
NPB,-0.03395151661106583,0.004608959100361171,-0.009464624572007635
ULBP1,-0.01679612384124284,,
SEMA3E,-0.032481559964765795,0.0549824813783385,-0.032581759415179073
ADAM9,0.01757093473126931,0.025483811937045936,0.06663276378128982
ASIP,-0.021563273520130797,0.005937296042778378,
IBSP,0.06459436829620158,-0.026793603885932372,
FAT4,-0.032018299515393804,-0.029948236394065877,-0.03339420351819578
MDK,0.07488557182049342,0.04761228255053234,0.05262806782362561
HSPA1A,-0.02040527244465586,-0.04405760474815872,0.034759423462762146
SOST,-0.02072597445621127,,
SEMA3F,-0.01950404553254529,-0.015909738156872792,
ARF6,0.049501335215257,-0.04980786285442837,0.026974748374702328
IL6,0.042958180063299656,,
CALM1,0.002577447550843891,0.002152931892484599,-0.0011838434721646615
VIP,-0.02075451025840308,,-0.04101709171275772
NMB,0.05850287793968175,0.03652819865314382,0.06375160262257594
CCL26,-0.02376421998668136,0.015408567243217174,
FBLN1,0.03695570076963261,0.05625322395071926,-0.062184093156456045
SAA1,,0.08771202429903079,
MICB,-5.81939780181966e-05,0.009066542115696262,-0.044657078263357165
MMP13,-0.014341421131981945,,
F13A1,-0.030714865138093635,-0.010721686257949333,-0.037068438551683056
CXCL11,-0.017607965563851385,,
