,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
CEACAM1,-0.023583899004206297,,-0.05872243835862762,0.05360032929680902,,0.0005513844846355946,0.05809217396159107,,0.0305060198175954,0.031868075641180875,,,,,,-0.05653952211923822,0.005226669993066295,-0.03283951846027387,0.05448865856608719,0.040782438839024354,-0.02647822936600892,
PDAP1,-0.006290631745331256,0.09674080534386997,-0.03808667536936221,0.003129048673213223,0.047389171466892914,0.011131257446593277,0.016539941038531673,0.02626216281781256,-0.09096106675831245,0.01841015458516599,0.045963800558797195,0.031657070328846654,0.010492251643496545,-0.0369006189401603,0.07057626796133705,-0.016118087798116836,-0.0363957627165825,0.005119462962547069,0.03529783500984111,0.03364588961705333,-0.017293202436912725,0.0025518252869703366
QDPR,0.03372087345711512,0.03461877477463824,-0.052527417271620684,-0.016377133062944672,-0.006518167234728591,-0.015135337428013434,-0.025158097498162276,-0.034761586570774106,0.0019787726775228605,-0.01010061112920308,0.03202278098340482,-0.05468737104424317,-0.03822503536337717,0.03297733048907075,-0.0718854708454879,-0.0795024235783271,0.060359440655128396,-0.001272654485128792,-0.015470953368401133,-0.0871285208501815,0.10790334070544187,0.02256655387554097
POMC,0.07399826995342726,0.1083953808271369,0.04716487840981755,-0.03439471515356663,,0.08078684504804735,0.008060733080847003,0.020770607890151716,0.05025837252264804,-0.00645292757556786,-0.005346278749374585,-0.03747618689571037,0.06445745664096984,-0.03185627272439094,-0.02171921837490979,0.018139809412849695,0.02279474374455816,0.027373037482755783,0.057158895518107274,0.03629839518731882,0.09206899050369641,0.05987705476641135
CCL18,,-0.030075253688235454,-0.03226549124879847,,,,,,,,,0.08149249276798279,0.018620564295581933,,,0.09605626512581383,0.06910845270057635,0.0726530433409505,,-0.03800812090709971,,
CCL17,,,,,,-0.008114681958079907,,,,-0.00952759037612693,-0.03601493651983138,,,-0.003595262535669498,,,-0.05232621421802682,-0.029364462886635943,0.012930224382315506,,-0.03319378579795813,
VEGFD,,-0.07935857303225588,0.0418926286325607,-0.004855000570768433,,-0.006335333321207252,0.09331535207812038,,0.007196251711129601,-0.027173583888037218,-0.031365629124746296,0.032101544597679714,0.008077419995834776,-0.021537963394494517,,,,0.032214782856841956,-0.031193940958775517,,,
TNFSF13,,,0.024691224131700638,,,-0.018420260900216333,,0.014283166845110416,,,,,,,,,0.08384919826449244,0.07104509638799548,-0.020156424214887007,0.026844382189542992,-0.044707626786011034,0.11408879331987588
WNT5A,-0.020970263586876526,-0.039183697489980684,0.04110840175920745,-0.061219518989156084,-0.010829571913148674,-0.0293363163974948,0.01367839608583814,0.07671255124317976,-0.0750356175416894,0.013074692489770397,0.08220545978060885,0.05238219568428138,-0.05233162848680032,-0.005034705233153084,-0.04284310179041027,0.05100666806047064,-0.03872559222458074,0.11297957221364567,0.05909077568080653,0.13007328339182603,0.09360933546737493,0.020106591102799377
CXCL8,,-0.05986860102457357,0.011991531162257065,-0.022947320551288612,0.03813570054340736,0.21583844644895528,-0.030111071997394812,-0.029532773342414647,-0.048978058344682225,0.01764125976641218,0.0183688494843518,-0.009416666937974666,-0.011061341741644012,0.016585743407221434,,-0.003960850370359102,-0.09344102613952338,-0.10559298025255798,-0.0002947892635382812,-0.0655497122744303,-0.002644278663409169,-0.05726908480200309
GRN,0.08169038364533694,0.05477245795956377,0.20654112873496228,0.02871431810269654,-0.010841201466106532,-0.0660508006417702,0.02737994547694512,0.03529989797215197,-0.1008324435729786,0.012087409793236211,0.028125527793604277,0.08956334516625304,0.01445865668496598,0.05548778867270184,0.00012932398064684312,0.05987314741583104,0.07524868314150232,0.0709469058264745,0.07454345560754863,0.10378409943938932,0.02602854464944613,0.056926665085827735
MIA,-0.022231973400903687,-0.058580184513620605,0.020827571056988577,-0.04809793645121585,0.016110997906629412,0.07418300918808325,0.02166037492878172,-0.02748369911826705,-0.03136320779168972,0.03135855051394715,-0.0006399702248600519,,0.0344951835223688,0.018778827869178026,-0.010740817513624438,-0.0643572712339988,0.26767392427990616,0.12533504830929854,0.03226525754734252,0.024482643930960227,0.08799777784361897,0.07722698121466749
COL4A4,0.0034115914253675995,-0.05728015375197409,-0.03603783578410675,-0.03663237537621887,-0.0065636450136988345,-0.02902074822960005,-0.0006151312093276186,-0.019754242747700452,0.018587557279298377,0.05902990854989791,-0.030148539198695354,,,0.05201570775435511,,-0.036358320436790104,0.15049977394455194,-0.00307488711681429,0.019165779548704666,0.06428029034488382,0.06992459557696823,0.038170073356196765
TAC1,-0.016985046831372096,-0.002296819883850155,0.038635498179331415,0.02474747609665687,-0.013407716358467606,-0.010850707717642858,0.06364281165430005,-0.024979942128127736,0.15663466147258598,-0.042393783951092834,0.012720568735042357,0.07618887438637134,,0.07198276991351728,,,,,,-0.012727272340269213,0.13451373343504272,-0.015892546271834496
RARRES2,-0.0986154581602629,0.08850339479681288,0.05901269284741569,0.048838130018114885,0.09261976634524438,0.11726886538596641,0.04695419917977118,0.0012070662072919877,-0.10860025930784113,0.024595131115463516,0.0234029069692536,0.038006209635322384,0.1939527108631896,-0.06281766402392422,-0.003132051171619323,-0.022397733929116273,-0.021548307767128586,0.05585601134263427,-0.013378704917661096,0.07881732437406165,0.13009480966247805,0.01557424810236096
FGF7,0.011883397869979223,0.08096171253189048,,-0.037689794594748006,0.04088039285582858,-0.01098757658691577,0.0018530737345741188,0.011752696856867254,-0.058505818881566175,0.030289079639661133,-0.0007414240507180608,0.09766666340255464,-0.06946367946558471,-0.018166712887989725,0.04484805330542589,0.07241750149080886,0.021672165830765207,0.04111965836392259,0.037623505269782344,0.006662392606251964,0.057811608101775915,0.026315330435668836
EFNA2,,,,,,,,,,,,,,,,,,0.04144207665668253,,,,
HBEGF,-0.05119388609735098,0.04103323267133423,0.1316456424730443,0.028099016619524533,-0.03015170526790682,0.1064848797346542,0.04167581241873185,0.03203232818857691,-0.01351359385991184,0.0076638887770514585,0.0049606991258787396,0.04584654074284389,-0.023387688670124453,0.008841951824913227,0.01781526525490682,0.1138900875275014,0.018184326734604867,0.08575950185356382,0.054891228423539745,0.060375806702508646,-0.09332646768397122,0.04622137912937643
CSF3,,-0.006693152523218122,,,-0.04872391387771342,0.1561618972606137,-0.00772173178120515,,-0.03365472421137106,,,,0.027908623109813714,,,,-0.06323410694726554,-0.01585118046190834,,-0.011545435769300989,-0.03629848901867342,0.02059964302051075
PI3,,-0.02130254403274138,0.07640531060770855,,0.05600779615389435,0.17120785963250118,-0.01929883725095978,,-0.015516693597908512,,,,,,,,-0.13074294211529405,-0.1185991844226145,-0.020021135310630534,-0.04947118952733323,-0.13856900801865524,-0.06173897519684097
PCSK1N,-0.09998068097008021,0.0189575124289536,0.005161633188623552,-0.013454370799674776,-0.05046305225484856,-0.13095919451338706,-0.011281672614323768,-0.026802873303687212,0.08509813928719488,0.001528271673895633,-0.031968889227298035,0.0440571675220801,-0.01631623557373359,0.050732450591579006,0.06195421697357646,-0.005416886725467884,-0.06678772359632057,-0.01258383113631175,0.016240071926657006,-0.024858595242070076,0.10289064959083466,-0.035010347557976856
NTS,,,,,,,0.03949316448329218,0.024912820408154936,-0.04136570442848225,-0.003482209900033182,0.04082677668622413,0.008309360601684423,,,,,-0.053747797748980856,-0.022146020344235143,,-0.034657773662993774,0.07223356815202651,
SFRP1,-0.005257441613357487,0.0646484204151909,0.07707507727518617,-0.022818798091943017,,-0.014386355448480997,-0.042827087868882195,0.07036285944890744,0.020826459908595867,-0.028178957497261937,-0.00240255399585579,0.03350864027767302,0.03291854824484036,0.028674197385312513,-0.049861275416284705,0.012319285810056346,-0.01578176575298642,0.05701065945096274,-0.04482032980041348,0.012341728043332638,0.09470346400675872,0.037777030779600665
CXCL13,,,,0.010128442014379947,-0.019556121268765176,,-0.03372085290208934,,,,,,-0.08110698311662266,,,,0.019195929600339633,0.04774827648381147,,0.0720174060252167,,0.036297359775028244
MICA,0.0697678992910288,-0.009823325387972981,0.0978298505117857,0.007203567884708511,0.04023006029050255,0.13882726538028853,-0.032532101357909085,-0.03591620888302217,0.0076554692555066,-0.0013635529968724085,0.0722060959565307,-0.04630575439448126,0.09775473131219233,-0.017586232169166917,-0.008496248924361908,0.014501336753570532,0.09260546024584822,0.12517357926364475,-0.012718444440776007,0.07572854287498301,0.07499946853033264,0.041955562467894975
TG,0.0034115906565523363,-0.033258734750340156,-0.06644242364340265,0.009437939305043722,,-0.05942849420863391,-0.04658458064853364,-0.027835577298798,-0.04061824110308805,-0.034617287714654665,-0.030945869593681456,,-0.08627561298429332,-0.03018766919438026,0.08181640208680932,-0.03234493927020018,0.02592191329575049,0.07226559050188502,,-0.019251627353779853,0.060952555075074744,0.09373592399247645
ADA,-0.0070735468698777245,-0.06445666240648866,0.08343182919929322,0.021798108097807814,0.03332772259514681,0.030458932223448944,-0.0141452144314568,0.002878340007443418,-0.1117278462518664,-0.014026847796627146,0.037386713667933696,-0.001254942927133228,0.010185438680683794,-0.04846761104151015,0.05428548773998689,0.03452482746555383,0.0968510734025026,0.07482060981867125,0.04686855926992665,0.10693425102470301,0.09823397264087053,0.06967775065965559
LAMC3,-0.01923687665535752,0.0754313949965825,0.12051433074159688,-0.05004328328171789,-0.02191989729247196,-0.060762797219964214,0.005702725730953895,0.00555910799674407,-0.005536316375041841,0.0679414031644386,0.11333316429417693,-0.03545235449872697,-0.02550972221789456,-0.021879894158845104,-0.05591101915854103,0.10449053728148695,0.14820842100288503,0.11809446369489635,0.04653453839679654,0.2417979380887256,0.12631789903471893,0.09735464377841788
CCL7,,,0.06819824418256518,,,0.11636791277717011,0.05330966121827198,,,,,,,,,,0.02807347085501174,,,,-0.050044309988967896,-0.05021720606893209
NGF,,-0.017976705244234087,0.07165037142024282,,,0.08588962712367351,-0.012808338071444252,-0.026562606718750773,,,,-0.02398456783991804,-0.014908646872769436,,,0.14452891569168178,0.06421288725917772,-0.014261685577700503,,0.07233892842051622,0.10363429764681317,0.060704252734353925
TNFSF15,,-0.04503561202841689,,,,0.0278452533896007,-0.04166249413138563,-0.03225282795805192,,,,,0.019028680439765158,,-0.03622413166891994,-0.011459336372810013,0.006607722771270374,,,-0.0065796505450203754,0.06088636069690484,0.003111544354985145
HMGB1,0.02024272610085065,0.05707992324923891,-0.08925469201962208,-0.031078644052936564,-0.04532205759893598,-0.1238393873619156,0.05008932415352419,0.0012788272886624797,-0.12081465630748273,-0.018160026370454555,-0.026333958801187836,0.08323887611683181,0.06277817726451775,-0.006333872058717348,0.02270480934635585,-0.04291113090980266,-0.05045802433646336,-0.05335739213312362,-0.009751042527529018,0.03080918384964396,-0.06083289185803268,0.007580873159518232
ITGB3BP,-0.09394275343439981,-0.009502744309583791,0.02893566398516792,-0.033072419368879044,0.0007424888966085712,0.07813299779205121,-0.03710746992094596,0.045166305744844024,-0.11938530786052667,0.0495895321309982,-0.00973217294624722,-0.02107663021750301,0.009148308119325661,-0.08911951540452122,0.003419373550773171,0.02984080846772466,0.06495550662292808,0.02449844260448764,-0.0017703615095253926,0.018683209321289654,0.05279688709628003,0.04580901301834404
AANAT,,-0.0673066191279636,0.013320115861766544,,,-0.0069468531760304925,-0.006222093335857999,,-0.004042522469434537,0.029725293677749624,-0.01776064780028093,-0.015836520913867072,,-0.02695743473318986,,0.028473212759858472,-0.031080509740855813,0.029725185841869232,0.04170074114293048,,0.05547093975860617,-0.05973685264296264
RELN,0.09997219486801835,-0.04912866862667478,0.09053311249073479,-0.04889098995828698,-0.03421744273331097,-0.004067377798688688,0.050317518152814614,0.0196371968441377,0.04601273363877539,0.012898466531458404,-0.04235416988368242,-0.08028031868169686,,0.04005233395209509,,,,,-0.016626602570318956,0.014483090394808237,,0.0007050993833630421
IL15,-0.04545312734402178,-0.020962415588761607,0.05529822374651829,0.08582408067928222,,0.04576422201555455,-0.012369201878506032,0.1046938896017355,-0.0006382002865546797,0.02839136902649963,0.022324061554594696,0.04627064326888117,0.025568873327343703,-0.025001774762668277,0.036117015127161624,-0.070580453066413,0.034347143363376555,0.04200457848126089,0.06962890099968873,0.015066463112553927,0.11053044653142677,0.05822496053479947
UTS2,,,,,,,,,-0.06277919093889431,,,,,,-0.06694697498236543,,0.011735909433354006,,,,,
BSG,-0.11270638696271637,-0.03501488191909111,-0.04895598979393592,-0.04644371813059314,0.031807300728273986,0.11041627318157714,0.02351125544136716,0.02906159362858888,0.08734836204913024,0.012104565407169962,0.031829762410551424,0.024909315007661827,0.14250418208074603,-0.07345374887471103,-0.091618707922466,0.05706023517791501,0.10290233914047404,0.051920658017468035,0.008256607024406108,0.06318771403663728,-0.00452574147211538,0.09945698760105974
ADAMTS3,0.059146587757481474,0.0551296971015908,0.03994828668652661,-0.02908714995735002,,0.05993927432255586,0.01589201265290618,0.07816006653469111,-0.07530858246122861,-0.005496754936068394,-0.04320891126042074,-0.020443998444769344,0.055587175101812804,-0.0415448805241973,-0.06397110872241069,0.008497542641115423,0.03180217227260956,0.09403271903729786,-0.005758429401510519,0.02688193224724788,0.07733734392463178,0.08391739775715558
CD34,-0.00020777946094687475,0.030276090801454256,0.10432288732183609,0.041513090913767474,-0.04624179878728512,-0.015350191394942609,0.04780734805509363,-0.01253087387018004,-0.0012451628012105237,0.03353538745708579,-0.05314876937479035,0.06899522230446907,-0.0700537060998087,-0.01771798205536478,0.07879771042049863,0.022669765297031054,0.133423138381948,0.10316087733281441,0.023958575922650605,0.16600779953414002,0.09387116685034669,0.08151890329531512
CCL23,,,,,,,,,0.0315947397739194,,,,,,-0.03418143527298749,,,,,,,
PLAT,0.03507376381382459,0.14907955061523193,0.07635534105969348,-0.02529862661403007,-0.07968152076622675,-0.17912005544906723,0.11006993756172706,0.09387977429246647,-0.11557582450309865,0.014037475655479472,-0.004967443890126576,0.060467706488377494,0.002591299253853237,-0.06971201754175949,-0.019209561825814906,0.03336645213247066,0.06235524878145876,0.045569120766906036,-0.011119729443750394,0.0821319446050257,0.005866272710914472,0.17781008232125112
NTF3,,,,,,,,,,,0.005282820598925636,,-0.056607387311609345,,,,0.021248313722252627,0.07836511124325198,,-0.06214471966841592,,
LTA,,,,-0.02088950126369561,,-0.00035617133435412367,,,,0.013186493205847328,,,,0.0015580371598942681,,,,,,,0.07153736192346535,
CKLF,0.04258905067556515,0.15350154391215318,-0.013433296650926924,0.03631140292941394,-0.03715589961405624,-0.04010205866568108,-0.005468173896301124,0.02026537889657654,-0.13622743179543667,-0.004826234625123149,0.03142460560573932,-0.027096449548410704,0.0539481258602439,-0.05365442515042444,-0.025373831595242737,0.05862792350946388,0.17821386799662506,0.10807367690651723,-0.00011498211243890366,0.05928573531630355,0.05717478610675944,0.06874303258071719
APELA,,,,,,,,,,,,,0.04945812120368156,,,,,,,,,
CD24,0.02724013253126836,-0.04284684157437824,0.04057610214159963,0.01024707463482245,0.017254457665552607,0.09379527029685751,-0.03752303309384845,0.0908084401067658,0.019322437113231446,-0.003023464588466629,0.059553160950715826,-0.00018979178184498792,-0.08602238589731746,0.004072251217730583,-0.026476536819616873,0.08527325330837725,0.019939922930479262,0.023663585607938246,0.026440961700900517,-0.03338122631011617,-0.01993330817572049,0.07966436421561862
HSP90AA1,0.07841900674659888,-0.08397752625727825,-0.08377306406625305,0.008662307121006385,0.07085430798071696,-0.07347783088125216,-0.05671255215127253,-0.05687210461742491,0.09964998402901014,0.012315651787740144,0.04437884322545122,0.014831571882648022,-0.13218750143190575,0.08584418969393351,0.024856542343996937,-0.07448790839856344,-0.27269842326292665,-0.15318838205328966,-0.014796588315507248,0.035690348173016535,-0.08866026720996613,-0.1001329369213271
BMP4,-0.02024406787039773,-0.026685077866951634,0.049444003214994516,-0.014416809542811302,-0.0008932668193437981,0.06535429132546808,-0.00045192328128696184,0.04997444136884561,0.05126601429604293,-0.029050340503837098,-0.007792905798971633,-0.014508395156564559,0.06522235422664131,-0.021304097021522823,-0.05056535670045498,0.06516066099602957,0.12558253843315817,0.09611001565865737,0.005178115653520603,0.06617925591364393,0.086258933688682,0.11697918948710202
SCGB3A1,,,0.060011736655340535,,0.08678816382171357,,-0.04470598070603835,0.009594475830254419,,,0.002004992548039375,0.0026181959789966865,0.0009575654800187308,0.0218205798748848,-0.042182637133917796,,0.02813589403629035,0.008337394386009804,,0.0437081416733752,-0.0005173485867571644,0.0031809435919511997
IGFBP4,-0.04220595316594084,0.12231250632381668,0.20585074667191958,0.03492523532329033,0.055284099566151525,-0.012508849099585665,0.05435621483443899,0.06698402142808417,-0.09455876722070992,0.0713021498804482,0.03825413603771108,0.022838494565544116,0.010205144371268115,0.0077745628594697285,0.06616984729097045,0.1287905151581434,0.11665588251724197,0.004913310564055,0.048566886750476025,0.17924020849720904,0.16248404274753409,0.06750269528883375
RSPO4,,-0.05622530348666934,,-0.0383118005321626,,0.0018029640135273153,0.0954687399083779,,,-0.026296010243052753,-0.011333880481339813,,,-0.013469022460978322,,,,,,0.0727502843502517,0.04662877072978933,0.04561603277960419
LEFTY2,0.028314241022142285,0.033080566606628885,0.11460929420959581,-0.020434310583620573,-0.017418906636941057,-0.034465299830976875,0.04974175488078609,-0.011966038398342066,-0.07672473282850663,0.046530862104311184,0.005009686452255477,0.0586852841717586,-0.020182193074723253,0.012858053687729392,0.10987888547958198,0.134087465691234,0.04975774407292059,0.07219042076814948,0.04664009382988752,-0.06033313723971499,0.04846390001197524,0.08972936916250422
PF4,,,0.0002202682157978514,-0.0016786406949249278,,0.06035155065240247,,,,,,,,,,,,-0.0014385675340780394,,,0.0027446674439765874,0.012978132676637694
ANGPTL2,0.0328152761003594,0.06144140848172837,0.03534340889031184,-0.002333676447856251,0.03643072166005127,-0.03113728414278929,-0.015914112193268156,0.0024772780450685573,-0.030172936188710045,0.019252034297748317,0.04243812611949659,0.04897181526455005,0.08606997476596469,-0.06988960819823858,-0.002766294104751307,0.0007018219102727782,0.1215486269721827,0.08753710049357122,-0.002727092314009979,0.021613547708096266,-0.0055062981598168565,0.06897711444764107
LRIG2,-0.02564233688093222,0.006339496322319735,0.018854396044188135,0.043488771285191186,-0.06829305311947549,-0.005101514300321434,-0.058624572990539345,0.009516844460532187,0.0036982679291204384,0.024541307072014372,0.013917399826193156,-0.024915611397515552,0.015476676194668961,-0.010443670488424072,-0.019394549585249218,0.07336500852594385,0.0709766416731085,0.08275220153399468,-0.060124714620432916,0.0587840320875172,0.07733977581769227,0.044450038169377724
ICOSLG,0.06230888642997861,-0.003845646243536126,0.07390202657599158,0.029432940204980534,-0.0359575417713263,0.08594115681933878,0.03244699633714359,-0.013282321611767898,-0.061083072313242275,0.020891700145734816,0.04983341252075333,-0.026340970634713565,-0.010884265729508099,-0.008367167197589972,-0.08380049109532454,0.0668543440855808,0.03519635033707758,0.1387352282276471,0.018812209285916103,0.0002985813745260201,0.13862025988402638,0.048596226817105334
WIF1,,-0.034912303417016184,-0.03291253620821172,,-0.06993808327164494,,0.03126891248405516,-0.055923394688651255,0.19766895168826504,0.04529593235245093,0.021474267735284255,0.054159046309813254,,0.12529905169505087,,,,,,-0.03231444778331216,,0.04207919405941253
NPPC,-0.0629252647846891,-0.0536077547015369,0.013935233510270076,,-0.007019217562856495,0.03238861447556985,0.03471476151810626,0.06190773705792332,0.002834930869793556,0.03341729539220943,-0.04181705179149521,0.054225848197543496,,-0.013195176167829012,0.019033807873276083,-0.020432548168838126,-0.0003206644382947987,-0.03391303071490556,-0.05127540281642333,0.06288675290672033,,0.05343689061823972
LYZ,0.01595173654635539,-0.06036325225248446,0.0533489482635869,0.057174649186572814,-0.02525244844323881,-0.0348547994921171,0.059253821817090956,0.047128637985410914,-0.06376636997415192,0.030917846836043955,0.014124946667006994,0.016132815256464202,0.0003797425986133876,-0.00555756340434747,-0.014954562317406318,0.032904233074883944,0.09243498041633945,0.09711751560114058,0.08273350049194535,0.021045255667484778,0.07892888516327157,0.011586569932433392
EREG,,,,,0.028507633126722307,,0.06474021192743792,,,,,0.049380781935627664,0.08110247320100213,,,,0.0013823426114391423,0.010891601123701718,,0.06247387440944837,-0.06671475718339469,0.02521444953711762
SPTAN1,-0.03623941446796279,-0.018349544297312163,-0.060334720995469,0.014403929382922849,-0.07878543868023369,-0.192698175151285,0.005992677068352138,0.01303805657837815,0.08201947476680717,0.03672035138686006,0.04821088649101389,0.010611172593337803,-0.006144782717571687,0.09211314046198828,-0.0437651754388917,0.021278082591187752,0.06651592789145121,-0.0008766672352524328,-0.06814245472435225,-0.04644835387491818,0.16408333767202618,0.047288761686649694
PTH2,,,,,,,,,,,,,,,,,,,,0.028618903004284667,,
LIPC,0.029073986131454146,0.009469904703576617,0.007169746602411696,0.05788909219089595,,0.040348895065000945,-0.03393906379424461,-0.035589262143563075,0.0072626663346082474,0.03973359352772033,,0.0025544337667749114,0.026949718084142597,-0.005716454539859138,-0.03202450825062099,0.1028852805479401,,,0.017070413441561644,,-0.013144940590695313,0.02059718255681861
COL8A1,-0.0055868949465200084,0.14406036726800878,0.15892718752843557,0.00647386656720686,0.04939563544822233,0.02259754717161737,0.08782594808176579,0.11693431683553938,-0.0124780103158668,0.011604056409701335,0.04081374075852571,0.01973625349579359,0.1673257625108874,-0.009364546027885475,0.08085510025195383,0.060208541697284367,0.16533545836469157,0.07402296926305652,0.05795169827522711,0.03268104793427086,0.005002643097941964,0.10142511745107938
GSTM2,-0.034198821872555005,0.14758698781878649,0.08950718981010065,0.016845175828427445,0.15528255104920474,-0.015490123389354472,0.02994916449808708,-0.01940714995637953,-0.0189136330487068,-0.005762946320510821,0.016958542351596783,-0.03037103835618919,-0.022332777441474622,0.0071552286633977885,-0.05023339454048697,0.006368598288434952,0.09279659212844678,0.03018382287731723,0.0333452103575609,-0.012595310395829458,0.0018675886844422595,0.09707403712480776
SPX,0.03380535337085133,0.024362898088520445,-0.019015335085972165,-0.009153087655484263,,0.0025251991440584202,-0.011308105583929669,-0.03266785616715291,0.0906872055448898,-0.06045203817504442,-0.003325027813224101,0.08042770960452515,,0.11135881197097687,-0.04003651783613105,0.002464055673399814,0.01738434326837092,0.07450330846758967,-0.04290115005003922,-0.03512076643601344,0.17328287845969303,0.0050328756574496555
MFGE8,-0.0045026331751920464,0.08580843318611951,0.06398891535369057,0.029895501552720635,0.021450904920127425,0.04332073730300083,0.019940654561603037,0.09178682007307487,-0.010611102302547203,-0.00041950971524735666,-0.006629419608840966,-0.035099025453919616,0.08677119994133103,-0.0351660905715397,0.028783860510123542,0.03749986121993363,0.07878071403097633,0.03704416439161042,0.044747068309050377,0.09102319739816504,0.0475959611855788,0.10116405571605208
TGFA,0.029161694141761427,-0.022308262541826752,-0.07209790329769658,0.0025672542576457096,-0.07114413176026436,0.04528649663221567,-0.056479682844391,-0.015658876239338846,-0.08505645758875441,0.014801660623394514,0.027016138434609403,-0.07412224154259145,0.01746597431383377,-0.03096670276854682,-0.003285017124840409,-0.010185729080749379,0.05156915404037349,0.10959868632167237,0.029909371003997102,0.02486340913701624,0.08034180948467995,-0.0036021888557683534
SLIT2,-0.020244064631043286,-0.019396519318790124,0.015407735143851985,-0.014487427298187668,0.004303784157198697,-0.034002125197128294,0.031762270382328456,0.014007119603838396,0.058696808927427645,0.07926212870467765,0.008266734260889634,0.08146308400227341,0.018602959261649503,0.09447703180939282,-0.035868861244775604,0.0632342542102102,0.11795279947101506,0.10512557159172568,0.07422625282280475,0.004861749467476365,-0.033233821067704776,-0.014189238321384278
PLTP,-0.06216685503269825,0.10292805291984061,0.09385139446846241,0.014448105363589698,-0.0013428109210089423,-0.0431676232853464,0.08418443612283227,0.018042126105683304,-0.08789731361571297,0.03099976514749498,0.06253620257499726,0.01622156427770167,0.048503415123565465,-0.016766434435088583,-0.09976720160107827,0.12006017777435479,0.0671557017427719,0.08966225782369742,-0.05587063457689974,0.09772544828618539,0.19802934745888887,0.1283087433330488
APOD,0.05290367403785957,0.05826085236219596,-0.009346104198820258,-0.010311142038390694,-0.08094266111088563,-0.0977966501061721,0.00244677747909263,0.0850868288502182,-0.14740815061179097,-0.014130214181929399,0.05900456325955761,0.00041692914500810797,0.034653724028770205,0.033814709837120746,0.177466197019338,-0.033970294668308025,0.20782439158312618,0.10460828510648604,0.015333130581886883,0.1584674052003971,0.19472251895802375,0.0547926652695038
