,UKF243,UKF248,UKF251,UKF259,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
IGFL3,,,,,,-0.020940971437179576,,,,,,,,,,0.06098093065353904,
BMP1,0.057564194455796545,-0.004103221019373463,0.006205931856790779,-0.06286004136458784,0.027467211713759335,0.0672622230045343,-0.025427568937035364,0.022300600722678924,-0.013703907085234215,0.08632848262655522,-0.014735766245689957,0.05696717081358578,-0.0008601601520221769,0.012886266750504746,-0.009418996725731352,-0.0015051494224056095,-0.08059276512599864
NDP,0.0134194947338308,0.00177546636709243,0.016332852565110276,-0.010852710140147666,-0.022522787836447993,0.013586494401153523,0.030781468501035508,0.0768217954367003,-0.04526599119675894,0.059164982308647765,-0.07264791794633352,0.02509815121876527,0.009536120340532,0.051928941801302544,0.016209744577438966,0.04472935861605202,0.05248574996020394
TNFSF18,-0.026202650834302885,-0.028201999426802012,-0.0043268482989855936,,-0.01294157651079319,-0.01858304571187604,-0.014907370306635127,,,,0.009707248039274733,,,,,0.09142402892644258,0.03627399818517681
IL36G,,,,,,,,,,0.01905029091680383,,,,,,,
RTN4,0.04042827631220112,-0.04049854689645878,0.03525111151984433,0.04778374732280702,-0.048268634824585634,-0.05338004198320943,0.030530629952967913,-0.02720023302378002,0.0726706159493395,-0.04008537633956685,-0.0055409595158374,-0.017264703561123744,0.023856619303500054,-0.050054660855698166,0.007581734060857056,-0.007909204706288168,-0.06133973392467802
HEBP1,0.040446059333857455,0.06296299487142618,0.03917290253995086,0.021615292234721393,0.05574837518033122,0.008172599013524427,-0.00489963623375212,-0.017851300019688182,0.011021488966128798,-0.03577198717402034,0.05002719931910281,-0.05407290032567936,0.03757903665009604,0.0198495932994528,-0.029414471818294374,0.010193410120609122,0.009788964403209897
WNT7B,0.05328321295443522,-0.001376456340713988,-0.01722763548716353,0.081261823656008,0.045642817948357034,0.01502836157321389,0.006509588504553236,0.01862696555714301,,-0.030876290453932125,,-0.03185455944693862,-0.019096927803716808,0.10353325829510109,-0.00883316961184806,0.03532226265916894,-0.035195786236019266
PTMA,0.021246849754974265,0.021482743769464685,0.04131752604465074,-0.0721226728378449,0.0805334734511948,-0.005283553042369327,0.05202151061549833,0.049939985568309815,-0.05214464034799687,0.0683301137254382,0.027089800549907107,-0.10591083949439808,-0.07157318624855681,-0.028961058382857285,-0.03931109733645601,-0.019503312916806865,-0.04938822956510834
FASLG,,,,,,,,,,,,,,,,-0.01783737767333206,
CEACAM1,,-0.01794979973970695,-0.013221174063895919,0.06080624536954953,,0.006058565318013301,-0.023445742049321597,,,,0.04632884004468272,-0.028567679137585948,-0.0184898898645241,0.08692978415325933,-0.01603498306079712,0.008633757387903175,
PDAP1,-0.011692857506892163,-0.0074105462495468975,-0.01671743722515033,-0.01364947784101311,0.05690857354551545,0.10375439662808984,0.04306260887784147,-0.01353807108080733,0.040324018935305246,0.022685609726150472,0.08647163665817628,0.028747473635361995,-0.05009463043176741,-0.029903337557650005,-0.01849766923529481,-0.009805235062714116,0.015420129436141423
QDPR,0.02424145752021373,0.027428127312967406,0.025407496196006844,0.002213014241149837,-0.016256942451001517,-0.08104789272990211,-0.020481788044419604,-0.04595293376442491,-0.012455623025407063,-0.04056467822764335,0.04427027005563319,-0.1294386901354161,0.005382687447765203,0.044668638158763624,0.02042260551804338,0.05456231139205283,0.0006590094460901425
POMC,0.013846900923751918,-0.008376714919032455,0.0035083008179293677,0.013430944711815428,-0.012212241567554596,0.06191079283920447,-0.0014865334123382854,-0.02702973163149273,0.060508865313947606,0.03886231691168442,-0.06254402415945966,-0.02335504540531869,0.04722388868071598,0.07451239446469225,0.0890211252079355,-0.0051753495471104066,0.02264127359265714
CCL18,0.1766048153196175,-0.022399654105788005,,,,,,,-0.008976216762518236,,,-0.020254954206249766,-0.008656072791617328,0.04667101778412226,-0.030054481152145037,,
CCL17,,,,-0.024751293447864833,,,-0.018592393148223217,0.03370960395019253,,-0.011887202662863267,,,-0.013117681923054394,0.019267294213530108,,0.08547843150738477,
VEGFD,-0.025306538636530356,0.03925699548369517,-0.018936679290759154,-0.027575674179338185,,-0.0006838251727721617,-0.019808622333183472,-0.0091239540571009,-0.021864768342539916,0.010291355303873512,0.015497604524604826,,,0.013047150412141151,,,
TNFSF13,,-0.016903503156563787,,-0.017072888270032522,-0.012550629450315457,,,,,,,,0.008351598704931022,-0.035409598583518796,-0.018006211272057714,0.08419980819604903,-0.019021649208434667
WNT5A,-0.02143796894700205,0.01391511438968599,-0.03140627238537527,0.04394957499144444,0.055112543669562496,0.042261761667673876,-0.012808179297548895,0.02689253488688967,-0.02363929440762111,0.08320532796500758,0.032733645736319456,0.047555167117283276,0.032937840572897656,0.010380320167203375,-0.013869895643057352,-0.004547685397166792,0.016911519953565716
CXCL8,0.031016289865278025,-0.03160502850601124,-0.01773118407508953,-0.018741177258126563,0.003295051103735824,0.02629133646542404,-0.007563624056461564,-0.008496622740683916,0.020031063148082843,0.03766612586933766,-0.0660398453860717,-0.03566203588558175,0.0184214685180822,-0.04605772124818512,-0.03411868609206175,0.009603267706140277,0.01800546828541463
GRN,-0.0101171418831654,-0.00872222809640687,0.04120438125045418,-0.008271567343582132,0.05814258226274796,0.009345191240302664,-0.027356165535795424,-0.011040695547341092,-0.03594728086277094,-0.0051915372904250655,0.15743500920500825,0.030146145238785952,0.03267089779532174,-0.052938830139598846,0.05315872210646788,-0.02193642011610208,-0.005803964888253984
MIA,-0.02626772860746257,0.06154217695995378,-0.0168409582657511,-0.006469567831272949,0.10787105280340306,0.031077737238747603,-0.004918711865993088,-0.010376576253119335,,0.009895152765681245,0.0662464149916068,0.14979637115095618,0.09730526856300838,0.07153222146403761,0.01399763610988964,0.036893951092980895,0.008366957212808735
COL4A4,0.05865614435056235,0.03968153157943299,-0.028321475781936032,0.10165285655105992,0.018830265149206743,0.05204945768281998,0.009166657212182367,-0.01743182288350607,,0.04315713558547384,-0.02977846263181547,-0.02560859084340514,-0.007809939104807215,-0.024962301660265928,-0.02050091384353914,-0.04747909812683157,0.04597405356225381
TAC1,0.07770010035860485,0.018142491709181183,0.02367500725132558,0.029033393316397395,-0.10020313839848355,-0.02173350634184535,0.00444029146353222,-0.03822594273832408,0.09069034284730096,-0.05838653847694444,,,,,-0.013610042604744592,-0.02125392707501728,-0.0823474857784771
RARRES2,-0.04433400311692651,0.018391511323028093,0.04491520893224455,-0.019447927351604364,0.00978208923517004,0.028513171252751227,0.02433027406714454,-0.010624927229989119,-0.01820603123693768,0.04981700643355968,0.008361244557839886,0.05730489597916202,0.04902291833444152,0.058504295821231476,-0.01020880597894739,-0.05095572213897294,0.045545495811685856
FGF7,0.014765886697620724,,0.07001152361914659,0.11380283237287626,-0.010707124744846247,0.04702714554833871,0.007384466794960343,0.010794101412218001,0.03722080120989145,0.1263251120938052,0.08368816653920254,0.04084337018855254,0.0886288031666152,0.04566118077068162,-0.004408029655137133,0.10056307890952683,-0.020977400311777382
EFNA2,,,,,,,,,,,,,,0.05701247633354688,,,
HBEGF,0.0712364509196851,-0.016906673907599246,0.06987116447800902,-0.01723933407911612,0.05569365003236311,0.026650528735022275,-0.027336956342501578,-0.011483387464814592,-0.0031195122530095288,0.09759997613277478,-0.08345825347111552,0.0370212006182921,-0.034047907077638495,0.002861084630015011,0.0034630077500934255,0.026597452122214243,-0.008197230364691048
CSF3,-0.02481645162508298,,,-0.009914515040221342,,-0.02183225064917285,,,,,,,0.020704878449377524,-0.008220999282670415,-0.022988338574946296,-0.01702196693670446,-0.013145947983473186
PI3,0.013273773709035652,-0.023565380527999603,,-0.02771846311998915,,-0.024583402385487185,,,,,,,-0.0014365466796200195,-0.05843102180772968,0.0007549312128836222,0.043277696402247816,0.05354730466960496
PCSK1N,-0.04409698995416118,0.047906811336280615,-0.04405598015684411,0.004939538252019441,-0.005523113660654437,-0.04364061135646627,-0.04577996357294939,-0.016860479634738666,0.02484994207519292,-0.06690068215526251,0.05497140709100539,0.020006042636707157,0.0418187097627587,-0.04452826476709385,-0.05952010360989808,0.015134774297284865,-0.06760832147822779
NTS,,,,,-0.014577698897176904,0.017268778894272935,0.003036435507273868,-0.017852971497818282,-0.019685315064348258,,,,-0.030602186426122103,-0.026130569738155265,-0.016061557336515007,0.0903101844848612,
SFRP1,0.058038664569896065,-0.0006809829678084999,0.051184450266032605,-0.007684504717689684,0.04959262737914867,0.020359666867635906,-0.02675121210057235,-0.012438723547661264,0.04388016792800492,0.012713324273472815,-0.0022192053526337648,0.04301043832904267,0.03479800291351893,0.021422527256213214,0.040369102301405335,-0.024621460153640896,0.005620041824592486
CXCL13,,,0.055454112151029786,,,,,,,,,,-0.014600005650569558,-0.05510655716797126,0.08008979287863854,,-0.032062289216041165
MICA,0.03845941032440626,0.03993573838591632,0.002419032075992495,-0.007556922805189478,-0.03094164406619933,0.04425352486108535,-0.003527554129053576,-0.02279092953182156,-0.0626680726887129,0.010991272365491201,-0.013737698303626067,0.03176361788995591,0.0550512851297389,0.07444679501503676,0.019099894314595755,-0.06540954343015988,0.03694119323129704
TG,0.04353345906707702,-0.02476567384875809,-0.017978132867828397,-0.02330600223897798,-0.016826507402288585,-0.02634957324628828,0.01089017028203578,-0.00900185012412274,,0.022178254044724104,0.07051108192610396,0.00918951016287557,-0.01743011966729819,0.04299730228681767,0.1173809078131105,-0.03319608233705091,-0.03533280863646922
ADA,0.005751337917967932,-0.0298081341697207,-0.0371404288479221,0.006898992439282982,0.022193957647402857,0.026301844841527266,-0.022698507928380983,-0.014619728530844148,-0.044815836352174766,0.06299325172582036,0.045306598636711326,0.048807087160152904,0.014016569405497274,0.03401383450566576,0.0499986841799324,0.009163723972391844,-0.0737296303609248
LAMC3,0.0009972990938700793,-0.00620261137595304,0.05020892906944624,0.01632354283908024,0.01995920795606109,0.01698368353912278,0.014835031352731558,0.006514067389982647,0.013535531742197952,-0.06053652812422322,0.012979587994085096,0.06547640341662307,0.042432773803499586,-0.003605006263212503,-0.005657076232099429,-0.05162425550160316,-0.03897946769121976
CCL7,,-0.014248072284001823,,0.00010280904216782422,,,,,,,,,0.0023786281186747543,,,-0.017837371330573473,0.055453556183834664
NGF,-0.02296254079583696,-0.010194398856096883,,-0.015017115906465683,-0.01605700121751888,,,,-0.019685328025822128,,0.009870439410958819,-0.030100140750242293,-0.02270616677943599,0.01894871443624725,-0.018874704432857266,-0.053404552153897805,-0.04479695339221828
TNFSF15,0.05404431144283918,,,-0.01876352448530796,-0.0008899577866939357,,,,,,0.0003760316429701278,-0.03039859723632064,0.0930486031309365,,-0.01427536359396378,-0.047129423295740935,-0.02093311622687357
HMGB1,-0.005644118010934188,0.022093404882040757,-0.030862338665648924,0.020890812448143788,0.09091062613434137,0.011797046307391798,0.05082733292678316,0.038449358658016505,-0.060950113935883156,0.06731397218216532,0.05224964752897781,-0.02843603976201439,-0.08639288010559237,-0.053062829307263804,0.016989096242838106,-0.001295604296417113,0.019693031345008164
ITGB3BP,-0.06052973762909143,0.0026413669433772093,-0.0077615411230150195,-0.042441156185644285,0.13165576856901365,0.051943157254979486,-0.033416472661572584,-0.012421984244592135,0.04389884437789314,0.029948479286798262,-0.032578581297740244,-2.426900598324951e-05,0.06343221063688387,0.00987218146742178,-0.001988198802252762,-0.006615428863958418,-0.08695807021615927
AANAT,-0.027249283472939242,-0.02067178519123223,,-0.0004645835206206124,,-0.019693280908186738,0.01709098969669351,-0.010376576830291,-0.01850710339059331,0.045121868150477126,,-0.021096383855821955,-0.01724770210598804,-0.014885999940777701,,-0.018872682724984515,-0.024135531148322856
RELN,0.049433731787881366,0.014307645387851337,-0.007786002503189144,-0.00016575311534303133,-0.01121353588283347,-0.015844382861279725,0.009648411821750167,0.07127979775613567,0.06808156468050582,-0.010944289068434445,0.014442479193871939,,,,0.11456004016192337,,0.043384038931978175
IL15,-0.02572081579028028,-0.018545103305975544,0.07602592074186322,-0.009624903570999226,-0.013873075135662369,-0.01207818626756121,-0.03574599332114783,0.004143738950294841,-0.03792518869998513,0.03163402814693017,-0.014053416094215676,-0.035662129091477666,-0.031598496925569895,0.002911466611214541,0.018892349861346063,0.04452832030080355,0.018855226609206643
UTS2,,,,,,-0.01252979365378588,,,,,,,-0.014687680660969682,,,,
BSG,-0.019392880072872876,0.07028788016728546,-0.03168915576930886,0.06602591567535124,0.04453575911140437,0.0405552377928567,-0.005335682891053945,0.04492986012026285,0.052138044518122026,0.008970229553996158,0.05588497992720983,0.0044952596643010635,0.09718534149504059,0.009677127644772656,-0.0332126670337521,-0.008112068077836822,0.07169176913894101
ADAMTS3,-0.041286808160552135,0.034703874395270506,-0.03158888289227275,0.03614741972139885,-0.022345510737598093,0.05302227471925359,0.019609486168932783,0.013986493805342151,0.09721380387137443,-0.01353304457203462,,0.029967666664824564,0.01525856702867805,0.03685836546809427,-0.005279564062575393,0.029452565346214044,0.03713314262050854
CD34,-0.05341938516759232,-0.012795870220816274,0.01750285462911294,-0.045723875368623115,0.0826064190645936,0.08802484836942473,0.037065992734838626,0.040429673859191696,0.03451327435754083,0.0250188858902348,0.11330879169424343,0.052975581408101616,0.0354763322284198,0.037918542559728194,-0.005739174777362007,-0.03384629087825025,0.03649396876297512
CCL23,,,,,,0.16712299671659053,,,,,,,,,,,
PLAT,-0.0787453867510709,-0.005315651529833538,-0.019451456841392264,0.0459281969871968,0.07550222758172684,0.010240687290536085,-0.04333390532536274,0.028621639143880544,0.10888910083031818,0.08564386124680176,0.10423088999953578,0.019577896183691275,-0.0012511542199570526,-0.0021301362365427415,0.010032838148262006,-0.017783298584519634,0.017182376200804313
NTF3,,,,,,,,-0.01675027038342256,,,,,-0.0012682547238758955,0.05799899721801174,-0.021933973282330082,,
LTA,,,-0.013221175420625194,0.03170014851395073,,,-0.01622350681781684,,,-0.0005254759356891894,,,,,,-0.02539978676628191,
CKLF,0.08736059017248438,0.02746543721408377,0.00024436863384676296,-0.03627003953894527,0.06245624354114193,0.1164576595343343,-0.02786837393879412,-0.029537689424232298,-0.10542161638908952,0.08561650404457957,-0.06258970332763399,0.05610825635033248,0.035058389274183276,-0.02004865482146709,0.014410584306561409,-0.01177374478029241,0.07777793035868394
CD24,0.025462784285143213,-0.012567194104581087,0.07364011618050355,-0.041797267453636926,0.02836277109672181,-0.03483160931650228,-0.003218046467161793,-0.006352143981754215,-0.05079749670663411,0.05414327513475131,-0.0838972219138035,0.07504474983913394,0.011771624588929894,0.0008117952330699472,-0.03312323971956651,-0.0001167495204867351,-0.02915162979212746
