,UKF259,UKF275,UKF296,UKF334,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1
VCAN,-0.00988560675709768,0.06851213284985239,0.022314628341641152,-0.00778674801324154,0.03873998482335596,-0.05356118765148185,0.06257485292811692,-0.045782950956978624
VEGFC,0.07538842962242598,-0.007378309738684382,-0.028859925113884362,-0.02471338367060047,-0.0282492969470185,-0.049667686225031954,-0.03974205635142907,0.029504426852423028
LMAN1,0.029011340600637456,-0.004451348332427415,0.012457726287202004,0.11962092634525809,0.13280452491683728,-0.0596871821844605,-0.07574775752164466,-0.12997547080595379
IRAK4,-0.037164929814256537,0.01951931411853138,0.011514085926540773,0.039190816931543,0.0416323050213758,0.008026509516263346,-0.01232628227247283,-0.008553747768934536
MICB,-0.03677055153611605,-0.0004677952563318187,0.10815788637271645,-0.04294573023621405,0.043141809134048595,0.04847054886605458,0.037365399931333775,-0.031248019362106187
COL1A2,0.02452813873597895,-0.03197365407174776,0.05538651604816522,0.02931363790763534,-0.03496399945789826,-0.048594233992629896,0.05391610793315514,-0.06062479767934106
ICOSLG,-0.059065953441597194,0.04692030990534953,0.058304687590022865,0.05973109688466051,-0.10389912066931417,0.04689092779511542,0.07983771467988865,-0.04939404637550521
GNAS,-0.005012207721488009,-0.050764689507802524,-0.09400689968086129,0.0634014431953052,-0.01568473833111389,-0.09341053829153939,0.0039792540107703445,0.02395467184996436
C4B,-0.026305809240513473,0.0006481650534778355,,-0.01574954198360604,,,,-0.01901001958528158
COL2A1,,,,-0.02012203579103814,,0.03547824529279582,-0.013085417432093939,-0.01786727256358698
GSTM2,-0.00677063064462574,-0.030045270305277885,0.07238898970511176,0.07460988341336793,0.11190105170043378,0.05239125089400806,0.05644158505157085,0.007984191440090105
NLGN1,0.03429076161560705,0.017012782731542893,0.05481905619964792,0.0096806649615526,0.08189295443865256,0.04031437264451303,0.0385173413423537,0.03270054905579341
SCGB3A2,,,,-0.033041799761587616,,-0.03492156888029603,-0.04116182014908061,0.012753909944822546
LEFTY2,0.00018453218502835034,-0.03827871318518663,0.01632849928516626,0.006707484919916048,,-0.019119233172315807,-0.028967548485157615,-0.05593636631929518
ACE,-0.021870400564129443,-0.027182082135088288,0.02360671426787124,-0.015576231080971694,-0.04533678675983909,0.045045094231509646,0.0821129368810349,-0.011567283487474862
RPH3A,-0.03901297872758503,0.016747108918176122,-0.011017701592306296,-0.007400156556786299,,0.030476995839440364,0.0763782160357135,0.033695322800713065
NCAM1,0.0017197282224315554,0.032197826891459586,-0.028427953886368488,-0.01277840753602631,0.032654123632736655,0.07120545772245333,0.07361185009048203,0.06753875563912431
EFNB2,-0.015438334051991784,-0.011881676210344784,0.0010548559599138929,-0.04364819318334272,-0.015569934146757683,0.0031753666779254313,0.02158752590415037,0.05671353217351573
ICAM5,-0.026034035409631996,0.024234305373363085,-0.014394384431297431,-0.03750500740554471,,-0.015932278568385753,0.04482693372067828,0.029241728832501816
CCL5,0.055052250431319276,0.10015645381601787,0.016605618138685337,-0.013978289660306066,-0.06866443963832577,-0.007423684439286405,0.004194762568675711,0.005205039741130949
PSPN,-0.02790825108393728,0.03385761576218777,0.004001837708024635,0.0159169985576416,-0.047996920436210615,-0.0028233151481643426,0.03434508653513099,0.008781115389730726
PENK,-0.044695466089801864,0.00582436003061764,-0.0004367517318721188,0.03065689728695697,,,,-0.01849397747859921
EGF,-0.018162237214278534,0.00960075983966014,0.017437967586344534,0.13025117271072845,-0.02597147139288877,0.016258262833296764,-0.02650697369090737,0.0018345604089711083
SERPINC1,,-0.006356582022931848,,,,,0.06944217343649262,-0.03346211941000358
UTS2B,0.04130127437878363,-0.019141592248518725,0.00654661770079672,,-0.04541158673664115,,,
F10,,-0.019141592713580534,0.010855306566892363,,-0.040885688577851985,,-0.025874304174626855,0.01721991984437791
FN1,-0.008452867886777874,-0.06695458076314678,0.05732934740493524,-0.010239543646601516,-0.011207313251717251,-0.08278115559103572,-0.08877983612148645,-0.07955635337394465
FGF2,-0.019873756092431326,-0.05673467711317392,0.05505956152575616,0.051066442142724926,-0.00020453094566954633,-0.009205426123222747,0.044762658965949755,-0.0009154706384440012
GDF9,0.015571160381042939,0.0009688924955491858,0.04676898844059465,0.14434211713896483,0.002578292559036223,0.13043003274583995,-0.03580646879467385,0.052954619688331976
CSF1,-0.013077533251321256,0.059408217990968924,-0.0027254902718859267,0.03862440014014647,0.07490918233824331,-0.028938009285016022,0.01376929125091617,-0.08813059475942027
GZMB,-0.019023801309251073,-0.01068258576892785,-0.011292586675356427,,,-0.022044833790977457,0.013689812463367389,-0.05941898001926565
WNT11,0.06212953413068349,,0.05083297075100581,,,0.016988629541475314,0.022493144292172963,-0.01240592928740834
GDNF,-0.004419044887077733,,,0.0759582054544048,-0.04372932814450279,-0.01019460182047252,-0.013256139037911693,-0.0412147353205196
SHBG,0.004782278940363096,0.01953781890055396,0.07689964029822272,-0.01951482314521909,-0.035243325103327436,-0.026978665069818778,-0.01554844029881936,-0.026636153372076615
EFNA5,-0.037235200141930554,-0.021118461771986646,0.05150851877778247,-0.054652983730439406,0.01188316893875344,0.01994663970164779,-0.02941894572484286,-0.0774094665879705
THBS1,-0.018817762774039987,0.0661522392310141,0.07212696072886539,0.00581884270206809,-0.031696808757648916,-0.05023671166905237,0.06716953072171918,-0.04770283230075353
PODXL,0.009481136390199934,-0.013281015086779474,0.014852178652178506,-0.02035631854274636,-0.04034563634279042,-0.0007528631546210501,0.07399347855967031,0.03819227730566481
LCN2,-0.023160262282212046,,,,,-0.06094760550990799,-0.047845552580723316,
C5,0.019171259427935572,0.005961414573367171,0.130289521797549,0.07049991247954004,0.06316555986111405,0.10028225701540681,0.014053782405056456,-0.04743748158685392
DLK1,-0.032560634264187566,0.04237141669234132,,,,,,
CXCL5,0.09968166019373702,-0.023319572610065842,-0.0194847791897164,,,-0.06011579523044115,-0.013233973062368872,-0.0622697757547236
BCAN,0.009684720382925486,0.08151406246160726,-0.007764994804849215,-0.04673878082936324,-0.10932145197082481,0.04818450123743159,0.08082657929333076,0.022466503842009964
RELN,0.012420603703274928,0.023624335956170046,0.06773228594092408,-0.022377990636733014,0.01377141070685006,,,-0.013372611984583898
COL4A3,0.0042550159671834445,0.022451031549591948,-0.016741783491368126,0.08884013213311068,,,-0.02196910171712242,-0.007859760301721622
GNB3,0.08657169451586162,0.0854617955855879,-0.03482429719438474,0.10540681460084177,0.02797478782465455,0.06380740573986705,0.056101387222688655,0.06550831921190997
PYY,,-0.023510054559953735,,-0.0032474759677118942,,0.024054005952789025,0.02118057428386351,
MSTN,0.08505776941023618,-0.013277061988074547,0.025780471082616427,-0.006317479155519419,0.035338614389235086,-0.017894244326513487,0.057730932746160056,0.06471155984822871
COL18A1,0.02557047258014134,0.009392129981174622,0.047953506350332346,-0.004728151220256397,-0.06654513053527661,0.024168909153217455,-0.025691203279510317,-0.08801702317341575
FABP5,-0.06273951940169112,0.019863065302179447,-0.015908746013905514,-0.0006603300329881416,-0.07446200462822339,0.11533215900629333,0.10877039691337072,-0.0033053528729747807
TGFB3,-0.029495165866041936,-0.007423100139319179,0.02881229903739036,0.03388758726061865,0.003329607472490499,-0.021389286674481166,0.06680277976720779,0.019867070631407524
BSG,-0.04391042998565401,-0.06853335877845299,0.03915732330220538,0.16157915894995814,0.0074652365834848135,0.02253369593474381,-0.03745596139745973,-0.11705468138437097
TDGF1,,-0.01914159191633174,-0.02140575455237222,,,,,
S100A10,0.054733867007874214,-0.025378239826498936,0.07499599922641932,0.11966014294299732,0.10503477545649843,-0.02614274214431623,-0.06391663250055611,-0.09390020916955963
PLAT,0.04468720685131933,-0.022883576889551626,-0.0075828912612024265,0.011268077021294731,0.03823810650857542,0.12735441978824547,0.06414899042396446,-0.08379424367931289
SFTPD,,0.020359600021952255,0.004147582346418914,-0.03452472600124286,-0.12626656977757966,0.06719452078147306,-0.005438107343377263,0.02990162553261623
EPO,0.02443705140555724,-0.017457337005955965,,-0.010292693462914428,0.000842888723641196,0.07213178236965995,0.06507074650057725,0.008209477782497554
FGF7,0.023649906435878283,-0.002688969821659642,0.010064831784872063,0.0011676362238042808,0.01570155028400558,0.03626873173826051,0.017446686912530332,-0.012154154413744879
CGN,0.009740101911403863,0.002858682267678999,-0.016876235285699853,0.08594087760361752,0.0703383743245917,0.05920499461204913,0.05130030629348853,-0.07945557437647009
FGF13,0.011454651623429374,0.005652951976158171,-0.017097918577017514,-0.03961787155943537,,0.04782029248962613,-0.014629273947005928,0.007619998669314118
CXCL13,,,,,,0.015606757184897093,-0.044004218332880145,-0.005895601881494322
ACTR2,-0.011374753881226801,0.02927332090217398,-0.02274640500937025,0.04370958858453478,0.06343799387373901,-0.02320836762282462,-0.011135482603105824,-0.056255203604463025
SLIT2,0.011278299128625739,0.004778982076606227,0.07444604094663197,-0.0619070325021428,-0.04541150024227533,-0.021603499742626407,0.028477058258070304,0.05030736322170909
LAMA5,-0.039845250788804604,-0.04192651422714923,0.021875226238493927,0.09009722511725432,0.052987408242238826,-0.11728118503920841,-0.036301858492455825,-0.05322226724995752
TIMP1,0.02873948045612783,-0.01083545595131542,0.018231364054894988,0.03301410885352725,-0.0013146976310372959,-0.0530283860144427,-0.11798925977883754,-0.11818928977998695
PLTP,-0.010121199723125876,0.03667343556611876,-0.002857029566595033,0.05861500391593318,0.000540457992125663,0.01916109210687254,0.06902315122549953,-0.0700643710197791
TNFSF15,0.04921192858851867,,,,-0.06254480952566142,-0.015013292766846015,,0.024794049957039002
PRND,,,,,-0.03903884110822766,,,
NPW,-0.009003022427846208,0.0470295902620151,,0.10432972747269063,-0.03298827517624755,0.027803912957805228,-0.021149928880945187,-0.011609732490865712
SHANK1,-0.031879883088910106,-0.0022053154444533433,0.0958680684413298,0.02171346835908902,,0.08521039395034745,-0.03686131209870856,0.03988335218802885
PTHLH,-0.008154076516367266,-0.014696860964370635,0.11993633103935007,-0.015893624821411722,-0.12766782247883224,-0.01878630875779828,0.05583791541765056,0.04034930001730667
SYK,-0.03512533145059567,0.011050588364934359,0.026658414107115228,-0.016779340580542135,-0.01939588683051791,-0.017862300310661147,0.020990770318382694,0.020907580506684714
FARP2,0.01022999393051058,-0.00585914017918561,0.042219971445232575,0.03270439343954772,-0.028027226783675002,0.05049788316079706,0.016282932892477786,-0.012142737436700283
P4HB,-0.046798865296721386,-0.01880462050348426,0.057684566278960216,0.07696348910201631,-0.07313070846020087,-0.05641172966854852,-0.06914537851195755,-0.1381611002578035
TAC3,0.014862199136905825,0.02139546640993609,-0.023664827717615862,-0.018948524243920337,,0.0517721040706444,0.04817078759217436,0.008542656479294402
C1QA,-0.011944370760756775,0.03544202614950176,0.03317058294510805,0.02251590791916671,0.04632402439892147,0.00707779565885146,0.14200162984234235,-0.06506814455433278
EDN3,-0.019362831936995218,0.08931250944514339,0.01732404011668827,-0.024465865506502725,,0.08725284543251209,0.056374747392506586,-0.004386639756425869
AANAT,-0.01628668104886974,0.02802301130727515,0.015115552518993753,-0.01855359013321056,,-0.0338574361499475,0.042653146019953354,
GDF15,0.00782014951996288,-0.05277698586391666,,0.07727820970200565,0.032871874882003244,-0.027246758332075533,-0.0951546047524464,-0.057672815680485344
LRPAP1,-0.039189312762683434,-0.03557585223743684,0.03077062694449707,0.05495768626714899,0.05909485981619912,0.012453692636854186,0.047586787462334836,-0.016769934737918747
LAMA3,-0.008547616722786897,0.008622918728684575,0.07419544376989128,0.0032109925540780857,0.104849729822688,,0.04191360228706723,-0.013825838776360145
VCL,-0.0386536874781857,0.010172813023576496,0.03271279146375295,0.05120738949791842,0.03855865630333224,-0.045841163372172644,0.01692830047410225,-0.08028381197160524
COL5A2,-0.0036031430669755424,-0.020403111516832325,0.09526795263234428,-0.0031103593689276363,-0.09804859773554876,0.044570942964711105,-0.019837788904384476,0.03978222563063463
DKK1,,0.04106865914417405,-0.0019412826672035933,,0.03318955173631802,-0.02562594263263626,-0.012587132478353196,-0.04558638347108141
POMC,-0.013080409057090622,0.02645920528182076,0.024181473113083257,0.03651563398123246,0.018055104558867427,0.047215834399077096,0.024002434436326787,0.029091513596935164
CCL13,,,,,,-0.02841120554044355,,-0.05065180984993651
CD34,-0.04771714291499924,0.0521620750426107,0.008046142479647165,-0.020228658065338943,0.0030088427646978878,-0.012665056658850135,0.09431278739059568,-0.055449057212987964
SPON2,-0.00672472383580606,-0.014794777730322029,0.012123217170260497,0.0050896200712176815,0.00017342233206985968,0.04268248272380816,0.06163065412353969,-0.032376443129257804
THPO,0.05197238939522465,0.011621795090821752,0.008882587282161666,0.047114530953342344,-0.02038533668447355,,,0.04602306879369482
SFRP1,-0.02060194015973811,0.06801865823510236,0.02729962237373255,0.03926586052645083,0.0420777673163112,0.05077905677314683,0.06001877720914497,0.1252589358233757
ARPC5,-0.0028910065016327104,-0.022542200667114837,0.03767977639377628,0.06367833231893133,0.027857529698141807,-0.022498451833255974,0.020531440744330002,0.07120154058118454
VEGFB,0.0013745509835583322,-0.0021773419623529917,0.030669570954211006,0.030421793202980548,0.03014332921595601,0.013931131327807942,-0.005509630158093471,-0.05777211420515712
GDF6,0.030851063240954314,,,,,-0.03216974391610171,0.026005555305210773,0.07936819298086822
LAMA4,-0.03843304754086915,-0.014035337225968642,0.024731770608236666,0.02082367487142992,-0.05820328848226578,0.010136392501987635,0.03730794983858723,-0.04688066986895743
PLG,,,,0.08005090622644428,,,,
NPPC,-0.02175540345964544,-0.02119181770434266,0.03782789211967909,0.11031699613434384,0.007207453412335607,0.031386951271434683,-0.04369015180482158,-0.012318474306566879
HAS2,-0.028779507393408815,-0.004555976097151198,0.0013711654348081569,0.006758407393944227,0.013386543551025476,0.047558903237964946,0.059820829420906094,-0.08039909414757208
JAM3,0.020789609383303723,0.012925508207827969,0.033777529833837694,-0.014497971783534997,0.0732945966200854,-0.033575808488946285,-0.006268778631298544,-0.0710633041022526
MEPE,0.02663481211082316,0.008420068173980668,-0.045916547249327366,-0.02182433160056148,,-0.045192311185011706,0.06641473744901888,0.04172527299941677
ALB,0.10776762563278854,1.1947487407645576e-05,-0.010817446187744384,0.0225374829187695,-0.05814476204700768,0.0916362227806882,0.021451640703752516,-0.0011276668241366804
SAA1,0.023587398650419433,0.06970658605053663,0.03369999592242573,,0.14077581290681085,-0.07551813538862326,0.023348655491905193,-0.059753014304220586
SFRP2,-0.01902380159770712,0.04251200865953601,-0.0018637114375959908,-0.037673969034839265,,-0.021233334078421935,0.026332280681892382,-0.034402923898833246
CHAD,,,-0.008885078573412038,,,0.008637865078894419,0.05784175592127713,0.010851970363452814
CXCL8,-0.023554448902115558,0.023240422646284245,-0.001153518011848318,0.06044831497731491,-0.045393876816798136,-0.046710764552015865,-0.13609849828912504,-0.09024729615013898
VASP,-0.005001695426625616,0.017016823380980584,0.049269279803969314,0.01993461162485996,0.1032693990884272,-0.006859926448263481,0.05964939948632211,-0.07959720694051513
PDAP1,-0.02169142954663094,-0.023777449268420823,-0.035168065877408526,-0.02338827935728774,-0.07125062449307301,0.06103059494156247,-0.08133497550761386,0.040030307976041256
VCAM1,-0.009770664824423524,0.035790397996235006,0.10455075780735788,0.0074197782010111115,0.0022784544245856063,0.0026635956943973616,0.013094064690934352,0.01377924019792418
CALM3,-0.04361415753692423,0.023650372462610675,-0.07585110034832676,-0.10848177431017564,-0.027004828387383824,0.10234799056555956,0.05912029294362915,0.1291125083176794
JAG1,-0.0036165777472425783,-0.045557671939734125,0.009968737130041672,0.008524318928329345,0.01705088785763417,-0.01171550475332675,0.02527656524194134,0.016893296075448323
CFH,-0.0441294756381056,0.01769168447704975,0.023745104308032016,-0.017517668354242923,0.0407203429722706,0.08528056196995779,0.06355185551616696,0.03575369741644849
VIP,0.02036501305132723,-0.0045867104234450975,0.008557511650675826,-0.04155346129710201,,,,
IL7,-0.0017810974742725196,-0.03918413785018077,-0.0029581286923853947,0.01822835772218683,0.10432454834520426,0.050640685703563094,0.14209387343366908,0.06232374032868483
FGF8,,,,,,0.0942604778648905,-0.024107730777481698,-0.04343218901128115
IL27,-0.03233505469862399,-0.02214456421192616,,,,,-0.022566879364261976,0.01815267517785088
PROS1,-0.010880501218876522,-0.03818356882815157,0.024339322122999746,-0.014891291999170395,-0.09478719455757298,0.013788062979306718,-0.031618481917997245,-0.0823887208884786
TGM2,-0.016262984788638198,0.09409505388254023,0.012081720813392911,-0.006597552435266834,-0.016466207048370853,-0.015072723675106717,-0.07185752807839849,-0.04968929407534853
C4A,-0.018281503650208687,0.03137320942082099,,-0.021286774198782516,,0.0366498174249058,,0.006318063811084039
GPI,0.004671209802556113,-0.03240816977441652,-0.041668306849450804,0.08308932092651346,0.12444999990855092,-0.028949601382628563,-0.09276672924131431,-0.035894022050446985
DLL1,0.017792162408248498,0.010393236278015892,0.06617501133648725,0.040897938694029655,0.03558350238965624,0.03577672102689449,0.043346877656595735,0.043551713130259795
DRAXIN,-0.014982742851785658,-0.004239106210541693,-0.019043691157580457,0.05571262911750907,0.06424859610039219,-0.07848147732715183,-0.037870870170223024,0.04636549697598033
PCSK9,,,,,,0.07002962886961253,-0.02776258721403598,-0.030354933036495616
NPTX2,-0.03622121572097142,0.0056744347141716575,-0.06276751867317629,0.10026514548233635,,-0.0006063829798887252,0.053789589102325126,-0.06633392971527004
PDYN,-0.019458509722599143,-0.015631394508506747,-0.031447647597361454,-0.042170956188122014,,0.0030375914185587316,-0.031795637794993344,-0.014935990022915326
RIMS1,0.027375197023410756,0.041281442298150166,-0.0037924589076382994,-0.040263389223071204,0.004369248067642835,0.08173904139517656,0.014912521106015958,0.044136217194124694
FGF9,0.034651180098705325,-0.03211834123977868,0.04110456279077472,-0.028716385170041516,,0.12291238749217942,0.022701269636484212,0.03246481400137954
COL4A4,-0.004692198633919512,0.062478978807070575,-0.007437889139810827,0.02370248677898381,-0.043522693821351044,0.04115536219014953,0.05792999117889116,0.1393125110777527
WNT5A,0.017795983591851913,0.01683332624854384,0.06835334508031159,0.03534057193799727,0.042875958590204516,0.004650306145188738,0.056163235634049374,-0.013648642477805483
F12,0.05239561396362413,-0.01147086748313199,-0.06437827279519213,-0.018253362494854902,-0.04071273336158538,0.06692536610342034,0.03549324090908669,0.10926489492879622
BMP1,0.02326459768457731,0.01756845009166063,0.005695749118920739,0.009641500557405312,0.06970697924170091,-0.040519117785818556,-0.0740357047046483,-0.060884842423648215
CORT,0.019907043400160522,-0.0002601132141227609,0.03481557299559805,0.046990827783922405,,0.04503076055577705,-0.006221770430737389,0.11040222515767902
FAM3C,0.002215362685027342,0.04066449328941438,-0.017694140196792572,0.06265672458558084,-0.03031026870338467,0.049299940683442255,0.06918027010382646,0.008671949390101638
DSC2,-0.01064271902752,0.02026211309033473,0.00868558151333343,0.08957166726583919,0.039077124406062064,-0.03726097806155092,-0.01626196666860674,-0.009740942873027028
BDNF,0.022588826229105307,-0.07752110671898686,-0.023905674681849,-0.022662580167274748,,0.04101893901671554,0.027381038165407247,-0.0325910094356269
NXPH1,0.042775560538676496,0.019990884673389605,-0.004001265201534624,-0.009388007268751972,0.05015492126537037,-0.03676937271860477,0.044904955382464785,0.012229714693088124
RAET1L,,,-0.04394050027027726,,,,0.006056002999431339,0.021841834013565598
HSPA8,0.01876705565074672,0.09172086945071828,0.03595571961181638,-0.07228898331486829,-0.07332431847642822,0.011326296917698974,0.04690122317416057,0.12299550402774635
LAMB3,-0.008111473861131837,-0.025655635400759925,0.0008979211471600127,-0.008105433821922256,-0.05203543159948821,-0.0582239604890528,0.07856621409355029,0.004341641609876648
PON2,0.03337323910673801,-0.044206397160338876,0.04063853018291585,-0.032698454099921,0.05063491472355588,0.05695967540947128,0.05306301853232264,-0.0671354890317277
CFC1,,-0.0213275254526428,,,,,,
TF,-0.03756087166379904,0.06856947244801061,0.034418555877909505,-0.07299932211660104,0.006694356941485369,0.04729951545844846,0.030206445365400715,0.06858963981110593
HLA-E,0.02088265809086594,0.09994579227296886,0.08600598424313424,0.04246551387216714,-0.07505712199793471,-0.007486737361589039,-0.010534897842777762,-0.048187944176946315
OSM,0.028106499586725526,0.05468631063034265,,0.12358755173989669,-0.07033932943449318,0.000905013365660223,0.0019069627873154456,-0.036147225241449754
ULBP2,-0.06316628393693673,-0.028360131275398402,0.04194133143552528,0.05860978005925955,-0.01843038738026932,0.015063413648844313,0.008557447596367297,0.08443197909995855
VEGFA,-0.034465464104900555,-0.02643253874725347,0.03942886320122417,0.11900239275440093,0.09894446233739847,-0.08946778386386683,-0.13784319875344042,-0.16293424839991838
TGFA,-0.05588224285816075,-0.04128342534987073,0.00705527417415625,0.05971205632048029,-0.055564746043815845,0.007952714907168704,0.053117238530738055,0.01920038304141989
HLA-C,0.022322578462067522,0.09149585046428631,0.033840804499588456,0.11976184855922331,-0.07033197744088684,-0.01195463666216358,-0.02652244297004441,-0.018800809490687406
CD200,-0.0247570637996943,0.03725758391877564,-0.02904883646289361,-0.014952327973779133,0.1189129121489704,0.04787973127467284,0.023596868979606975,0.02371503330516995
BMP2,-0.03138739917430214,0.020058129665826825,0.043545290483432225,0.016204158290617995,-0.0507747982177046,-0.05650861455533887,0.025763525282292084,0.06444540329064305
TNFSF13,-0.016286679310623456,,,,,0.07796621117301909,0.15283488100409331,0.0405703869098667
CSF3,-0.028142840690923404,,,,,-0.00821662338598465,-0.01357715703023715,-0.04736048895336953
APOA1,-0.011193533017617927,0.06019677230995239,-0.014732539834948075,0.08697379447191143,-0.08650375522666894,0.04610209906801932,0.010994742864290348,0.000324394563203203
IL15,0.025107979595728865,-0.03891494916059618,-0.006596385594392134,0.047327732519347424,-0.0634904965696644,-0.054346540635772586,0.05394243478520498,0.047919884937987024
IL12A,0.015291576681716296,0.018710979452054986,-0.029266137263835205,-0.013340507937294374,0.009691062384614141,-0.01196998331961263,0.07733456890968089,-0.03592321643371885
ANGPTL1,0.005372445869112398,0.02524839530453007,0.04373761203618618,-0.0311006556319843,0.005965828178430019,-0.021506086155076858,-0.0001909596143908762,0.02650789453623054
PTH2,,,,,,,,0.044903274731917395
FBN1,0.00981061474190023,-0.02602915796882849,-0.0058558065465755095,-0.014840387917264199,-0.021556778827041097,0.009089145170850469,0.014089724020510447,-0.05771314765597106
CD274,-0.019273592301997346,0.07733363758312144,-0.003100425960123391,0.00732569773743605,-0.04894468233744295,0.09034503806290384,0.012488713169794675,-0.034107230987744326
NPPB,0.001612848898787616,-0.0032453701019190743,,0.09626745799427872,,0.07039307411245396,0.02909656853888127,0.011167531013657604
PMCH,-0.01648870350564843,-0.0013698162832884659,,,,-0.016843598156005522,0.0024798661795739337,-0.03127259331139872
MFAP5,,,-0.024925993561080367,,0.019555018175314,-0.024504077246262936,0.0893118806993606,-0.02454774337462234
GDF10,,0.025961825503064095,-0.035882720559753056,-0.046588378241623506,-0.03950877299301907,0.038216873915153174,-0.029689260688813973,0.0394375417947942
COL4A6,-0.0058887809332222475,0.030599848227401086,-0.0036614636566566884,-0.020419162528352318,-0.06093773849491457,0.07687561536378781,0.09391452470304013,0.04319410149168535
TFPI,-0.04162235095783564,-0.0295545895567458,0.013381494868981419,0.017661985765071348,0.042097041588145714,-0.01629865831991413,-0.025166781613314218,-0.029793004520031884
