,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
DCN,0.11249156423324955,-0.05823881491306516,0.0571193849716286,0.0067691285528731085,0.03775447188326484,-0.05183885308619626,0.02665523837375664,-0.07913189735505201,0.2624205225121197,0.017181701804258116,-0.033143335118110864,0.03127981286919062,0.029140725270947892,-0.05961163782453254,0.004245182901624839,0.042081696065502064,0.009010999082417875,0.03583212358775999,-0.007455513543616749,0.07459406768467533,0.043353092130535544,-0.056295598904299186,-0.004472713967734889
RARRES2,0.10036801574125033,0.04645485115607944,0.019787318365640853,0.0712058890959917,0.0532783307804605,0.05022927683759702,-0.0886181460654134,0.04914699353135869,0.3259789767543234,0.024217976090077795,-0.03999211248401707,0.01705586453813976,0.09169521274833237,0.08318254918217248,0.03882743156219678,0.019854557190116136,0.07662993141815565,-0.05890942995288073,0.02885925385739024,0.06407747539924243,0.020673385652394738,0.1375756845454834,-0.009791704492818418
SEMA4A,0.024302581452991526,0.02325958044487544,0.031941073532520556,0.02304735731687255,0.01074802636494413,0.02635328447420691,-0.01595254626580615,-0.028831712846782476,-0.15527142442818617,0.02875225883313582,0.02895072908732401,0.10911317977835747,-0.054755210346284534,-0.03295307360863993,0.02736970148554178,0.0016055519980929707,0.09687462671958723,0.10557672214446043,0.15421996819691305,0.009559114452760361,0.04873829076663164,-0.0038028598081477818,-0.01685478326937929
GDF11,0.01301281677602898,-0.021579356729838024,0.08597115424872374,0.004836149767742629,0.0008830929532440546,-0.03754875801210035,0.048879979793620985,0.098545739462271,0.2019240676598002,0.007821183125354628,-0.04712729145662598,0.05915358653985189,0.07150400799228392,0.11628695099112779,-0.06022938193577273,0.10390996421573574,-0.05496349339517475,0.08212609682682644,-0.004803144171249365,-0.020624541102835993,0.033735881971972796,0.125292029881318,-0.02062027053709519
GPC3,0.026947950046724827,0.018305434157547606,0.04380874941301519,0.017646599452554937,0.04069247862271789,-0.017268195546001036,0.09594628170150761,0.1656030501655234,0.08126328533801898,-0.007629475737602135,0.08668222414893312,0.024625072234025016,,0.028355619725115192,,-0.005161221974924755,0.0995694143060545,0.1317697170571167,0.056472349696865216,0.0013403098492846658,0.039156377892483996,0.07923029977288622,0.011575761720045319
OSTN,,,,,-0.017116070952690392,0.0388213681296222,-0.020986856995422822,,-0.014384225274869166,0.02324967936781512,0.03135759818960335,,,,,,,,,-0.03327492941237909,,,0.013887095606469838
GRN,-0.02658845700297495,0.030612485401340515,-0.0038299420549267335,-0.009451317996939237,-0.005803963575018761,-0.07863057256367054,-0.01302357771099869,0.0541608708924941,0.22860442842587436,0.002428147972897219,-0.02075036995494295,-0.0003921169059558006,0.041693802240015725,0.02760373580149404,0.002957929467625846,0.08825663498227453,-0.015372257437001612,0.042045573089417136,0.0027286713287399027,0.03722794390373958,0.008895758814768812,-0.12567613075789133,-0.025517468265979216
CALM1,0.08148977826396493,-0.05186475909513702,0.09162323504690092,-0.030021410106550662,0.010622471778893593,-0.03994535640499349,0.07228694878535313,-0.07893276886629629,-0.2922301003049905,0.028840769018173073,0.005841229232707872,0.09835335631838961,-0.08684159348331809,0.05848545946105622,0.08317771657272333,-0.05399712592948449,-0.06286878205485444,0.056232690770153936,0.11898433857587991,0.002639603847301974,-0.007786981832806662,0.16421762523681976,-0.11185758307606714
ANGPTL4,-0.058535937169624096,0.044601029873821876,-0.15224014736720426,0.07628365471662925,0.01362802745844666,0.04788607581237263,-0.05203087508198543,0.03295418833026417,-0.047821980339665865,0.006624352558884953,-0.008137155042442773,-0.03540305479995707,0.02451923932674147,0.014370202512712154,-0.05349045664389782,0.02903918750702943,0.06267357343366928,-0.15827455476756408,-0.09835939552145752,-0.07332584725746338,0.05010990379604959,-0.18944825312402142,-0.00885379018372799
BMP8B,-0.030574797844825367,0.0797221791219175,0.0828255301848831,-0.03460354286303161,0.006098854218223164,0.001725591847474551,0.003162696543278508,0.1443556984601057,0.02402179112736343,-0.012561633982190365,-0.01922679230906016,-0.04418724069633803,-0.016800124003674703,0.044368372959735544,0.09032501592059573,0.10677635318831857,-0.09131741095265011,0.0518907945046831,-0.020789313790057863,0.001969102252284238,0.0065096632159159906,-0.03865368754441943,0.05563054594387749
