,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF334,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
CD5L,-0.04849737182254941,,-0.017778509500961524,-0.011652190873872275,,,,,,,,,,,,,,,,,,
FGF18,,,-0.026788428419898876,,0.02936454414561046,-0.019744106159351488,-0.01641553051363124,0.05193227528284349,,0.048503295898673554,,,,,0.0012275018233802643,0.07013226561214579,,0.04719891359992741,,0.015431878499931473,0.0052563386294847405,
ADM,-0.0008311732974845632,-0.08274278107012929,-0.009573502162268965,-0.024118102979636347,0.03708293595003443,-0.031859837128233,0.021671640801490734,0.01244087925293862,0.06945467527801337,0.004147847850660771,-0.026151721239029126,0.004170327600564032,0.07064952924662951,-0.020259740622599588,-0.10688383738129338,-0.10032975392180087,0.07234275206878833,0.004308414910996608,-4.208568935611975e-05,0.02716116443080037,-0.08282426482403676,0.04553081804958444
CCL15,,,0.08721810457771728,,,,,,,,-0.025583607850147887,,,,,,,,,-0.037726144333127834,,
GNAI2,-6.84251509146396e-05,0.10459607726563666,0.032907481556879926,0.010796466114349439,-0.007110536918136558,0.03106251870753083,-0.00014364355793570298,0.05812369972263202,0.10381245164512491,0.0048528479750999075,0.005604528251932781,0.07102635068932399,0.09351377066355909,-0.061718856486648356,-0.00890236920988109,-0.009564387632507993,-0.0441975202965811,-0.0779307872582524,-0.046976215320926315,-0.005191427676060619,-0.053754647178212135,-0.06057865534003134
HDC,,,,,,,,,0.02813405214093898,,0.1476154608847228,,,0.0072787006523722395,,,,,,0.03398212772747355,0.031206028395048165,
COL11A1,0.11898558670218853,,-0.023078006306452563,-0.060083083009789914,0.044902968871774175,0.004504117051045783,-0.013698060734689238,0.0911963854378587,0.001790053843523002,-0.014908617283060787,0.03566912928360497,-0.008450462699909237,-0.05194221457064535,,-0.00042936218713673436,0.010653391244896651,0.059110614002707604,-0.05823612817227834,,0.029163684131791552,0.011909721137493631,-0.02676943498632237
NUCB2,-0.014742479143008124,0.03975401126376852,-0.013914702075733467,-0.04346724750607507,-0.045127931548099895,-0.034401570079213684,-0.03718608873496228,0.0254817699694049,0.07544275927163861,0.0028563490624380896,-0.046553537309789006,-0.05663577692251639,0.0021454547451593906,0.016420581817440865,-0.0301619802682163,-0.045351608490319495,0.03140865666786525,-0.028307269730241797,-0.022239569689036846,0.04650541533745331,-0.10239327079920552,0.01591833420643737
FGF16,,,,,,,,,,,,,,,,,,,,,-0.031945029648754245,
CXCL1,,-0.02536665211060244,0.050771521205738974,-0.018959558890409674,-0.0012453835266799137,-0.007513698177049833,-0.037732639324470005,,0.0002616585818870247,-0.035585756069483145,0.040512687845378245,-0.0034078788912442117,-0.03362959731784426,0.013154551206372017,-0.0398390520025924,-0.055928585199393456,-0.03412976017924372,0.028115412592323957,-0.05922574473716111,0.02139515548655699,-0.030479983509258277,0.06729541856100422
VCAN,-0.006956423100131087,0.07065941856079666,-0.027444834798428866,-0.030003836092891627,-0.007039665878253937,0.03348023601607078,0.0067858156405793705,0.08577394585207285,0.056876868744429675,0.049670549105193466,0.022583536774292236,0.047806694614698345,0.0052794086320350955,0.013719770938355452,0.07849720023929185,0.05545835242620441,-0.06464843785163905,0.0004391553888237747,0.008661504146536783,-0.09054804438559616,0.03989384879665473,-0.049042402226878466
MMP7,,-0.051885597037658875,0.016801141777448847,,,-0.039252626095089914,,-0.018419821245723212,-0.021268129543368586,-0.015531794357236617,0.030730529447540313,-0.031403094174909114,-0.02644481542823238,,-0.03126323000548493,-0.0015434615025333798,,0.02576976727166139,,-0.00931893010317589,0.016468529739794853,
PTPN6,-0.02033120331970964,0.0329498842285099,0.05362908987498924,-0.033522748220503655,0.0025121277710613787,0.032203904261433186,-0.021725699888940547,0.017537325627900682,0.1224591310287627,-0.014219018106468494,-0.029007942814418826,-0.010407198097011744,0.06779934529902751,0.0632015405649665,0.034913073083254524,0.10659614906578996,0.05961466149121907,-0.01132936235371856,0.054049932579620305,0.03127392545747536,-0.054065111288397714,-0.047083031174777024
PTGS2,0.03626405454781505,-0.10050952050205175,0.004130375918804634,-0.016920411763702965,-0.00038808320964152864,-0.020269386814659496,0.039252688786338946,-0.04517032132706282,-0.08583136063492401,0.008988325496419106,0.02851564044512622,-0.024703121388089878,-0.011076073096432285,-0.007466588218445337,-0.08418855405890392,-0.05489131505182187,0.03260484184805771,0.03930028505679259,-0.0436953554158739,0.06688700273879114,-0.04468676604417686,0.06427830748765334
XCL1,-0.005741400201052278,,0.05048818101706467,,,-0.02148229410938436,-0.012589295787860773,,,0.10569494578191951,,,,,,,,,,,0.01405167336021703,
CD58,-0.012017594218060897,0.06483653892458237,-0.005621163755920706,0.0070017519935470654,-0.02997398657238236,-0.007645059427568953,0.005376451930805066,0.02211852875631268,0.09312880973438238,-0.016605538351059473,-0.004562404014762836,0.08255942528622025,-0.007317022291999845,-0.06468857859921293,-0.015767927735880122,0.050944160137188076,0.0453212236602264,0.03848663085616504,0.11431270603033004,0.07090891053533649,0.013055833150815741,-0.012984875885376833
TNFSF14,0.009012340289790843,-0.018809655796373927,0.11644317134439272,-0.019774194867159294,0.03017827298639769,-0.004249835419487518,0.01070516169317652,,0.09121069268620206,0.00040761212663617053,-0.019241617418618934,,0.1132153885577871,,-0.008135912750524214,0.08443830134054696,0.024649099663179748,-0.03989150222776664,0.058458391992241815,0.09329884443684622,0.026732228132014375,-0.0464509638906815
CNTN4,,-0.034168889345700844,0.05703244188732824,0.06769854886639359,-0.04033883687464298,-0.006999353089896416,0.08518346094519773,-0.045307526392867725,-0.019981224457870015,-0.03559943273423858,-0.011684599973904523,-0.040481538827671026,,,-0.02840634535883836,0.03603885622095583,0.016887683061094137,0.05032835399628127,0.033438797244522624,-0.009297014899750211,0.07641178454129563,0.07842661677882505
NTF4,,,,,,-0.027174161288456927,,,,,,,,,,,,,,,,
INSL3,,,-0.029063212659098427,,,-0.019744102286660306,,,,-0.0026356878204003547,,,,,0.04899437451520535,0.025071423893623705,,0.08523486529108239,,0.057254192811215604,,
BTLA,,,,,,0.06476034765575628,-0.013124759955246385,,,,-0.024572203555773435,,,,,,,,,-0.003953445991888044,,
MFNG,-0.005421020488403776,0.020253225479429707,0.027858035302179184,0.012877709206167267,0.02795814022192073,0.028397661616069172,-0.010645927977679673,0.021413062434248026,0.15903919319583826,0.049839861330220836,0.03348785937040379,0.046429902878869424,-0.05195675950630311,0.06349013210468822,0.12570654736185805,0.07459463074177283,0.011525110783264262,-0.054808856584582226,-0.02261988159013438,0.05752091988292613,0.09203377484058756,-0.004546205248098488
ICAM1,-0.004980682600625618,-0.035502125445966856,-0.03856533549327554,-0.024764316961580483,-0.0272289935057314,0.038361861732441827,0.01775089845643712,0.020688119464549477,0.10101165906394739,0.06320940563899993,-0.026193634766740078,-0.007147790278669315,0.06889915119000022,0.07075006719311269,-0.017161454325093875,0.027093199637466696,-0.016661192980283606,0.006168912549105811,-0.053113351098484134,0.08347034958756419,-0.028271414318064066,0.005864164935937895
PROS1,-0.051684562933264,-0.054443644348612714,0.03146816301603829,-0.0029796633815400734,0.046812600768983824,-0.012974486174297549,0.011006493764037643,0.09033115428858451,0.07936639711524064,-0.015500387446960131,-0.008637775027851423,-0.03670921827205076,0.0417361653708335,-0.027695027676546812,-0.07053009926886432,0.055713246792959865,0.021588311032556935,-0.06130779839272695,0.12695380219208563,0.06686738028460068,0.008127320156082866,0.0614551125729397
CLCF1,0.05165623633478504,-0.046419587997779586,0.033746572732457805,-0.006501728363946878,0.026332206958964686,-0.006932083344474555,0.048206876517755924,0.07005436811145423,0.017114428425425803,-0.0034513733549905268,0.010021822801625627,0.022604200963516917,0.15017913597309143,0.14921385346981525,-0.009077384321489315,0.051942746986923416,0.021116480872573513,-0.052368501959325305,-0.0856933665484415,0.008750374236907176,-0.04123962596085406,
PSAP,-0.04468911459648993,0.011245423893030867,-0.06275660200665456,0.03542999996754205,-0.0712566590148495,0.007906663822425075,0.02764248347795058,-0.030686082492260087,-0.06428653522515941,0.006184716740565811,-0.049352064532003186,-0.05478480138251007,0.12926968967665375,0.026712965519997318,-0.01499581061931268,-0.023258857019625646,0.05883686672402313,-0.079856627524137,-0.0713181493370076,-0.032196155362301936,-0.005294142332145974,-0.02005097671654632
EFEMP1,0.0012932678075185146,-0.12540125560960239,0.002591819887694854,0.014045336008708798,0.03729948676380408,0.06372979286064172,0.006408542984990301,0.02049750926794746,0.054128216668246035,0.10409002035726837,0.01039859497280804,0.03991656102803859,0.012383590154092605,-0.03379018873709471,-0.001262462347042145,0.10866492275458621,-0.03887373397978922,-0.013361890834600165,0.04201866228388524,-0.04438190487675825,0.057926553017988734,-0.07633729049661582
C1QTNF1,0.010962989287908901,-0.01507851778495521,-0.0353338101943268,-0.0357062269032094,0.04545036001839259,0.07573422912324282,-0.003907147997473011,-0.006387928204627097,0.0789433352209128,0.04101629646845796,0.04718026008307997,0.03369361705640316,0.07690420685088656,0.017255943491815556,-0.0188265860485528,-0.05350747393353033,0.01739770751419627,-0.07988214733756963,0.04507563839846204,-0.01120151046286807,-0.01391751292011414,-0.034899682711440935
ALB,0.051982390947701705,-0.02365606016039594,0.09400999035907162,-0.0011128136869166872,,-0.03505283478867558,0.01596044536613086,-0.017619652222557715,-0.03567461145265066,0.10908446224631663,0.004123277402068139,0.014206283212107484,-0.05001908659030917,0.019181205977963408,0.013247014100020453,-0.006928456428117018,-0.01310382764508495,-0.03136475775043491,-0.040904759971115735,0.0037312573517831464,0.04027117074584948,-0.028592450570528772
CCL13,,,,,,,,,,,,,,,0.0016177800520055148,,,-0.003226227221682978,,,,
EFNA3,0.07577011302052758,-0.024052600320365564,0.0054557592726756626,-0.014461320799295518,0.05163082542570788,0.02710215433661208,0.004782084783412139,-0.05778759544024681,-0.07077222316369076,-0.029758518997562714,-0.0540404353020908,0.023937710235634728,-0.008232947896708928,-0.08753617364639898,0.003544957589741605,0.04845587286185833,-0.04895549442071582,0.07962015935959427,0.05103175390453346,0.020248496008554377,0.04090674671148905,0.14010873569075347
DRAXIN,0.05311019400680342,0.1708506836029181,0.002251825826725681,-0.025494129978763685,0.03924500563675475,0.05545720013545231,-0.040668218894096976,0.03677366482735958,0.077088712702919,0.027499011313836794,-0.017548021537731207,0.07192563191430944,0.028244430716839422,0.06330627553055261,-0.0638671071936041,-0.07804808877461289,-0.043377873015996306,0.026412987164768732,-0.03889526226740358,0.13260768959633468,0.08405411818271918,0.02406436902656436
RAET1L,,,-0.02264052492007435,,,,,,,,0.03365777227037157,,,,,0.053676659491619164,,-0.023343408227353375,,,,
NPTX2,0.05911212101566039,0.041569535767658435,0.08818673657429653,-0.05039651791007683,-0.012131020557227007,0.03545088308487671,0.034600880324216154,-0.04783450084973185,-0.13292224894841953,-0.0519376817481007,0.025626572189365135,0.05727417770016674,0.07861385722487992,,0.09017591400768256,0.07820626854732937,0.03276564676557078,-0.06505677721028995,-0.03341610641762255,-0.013287549706252835,0.03111337618778841,0.1280645274405284
FGF11,0.03796190521265822,0.025275956451734537,0.00931675720822927,-0.007625206616971035,-0.009039502070344848,-0.01938433808488566,0.009615326406860808,0.020652113765512507,0.10285173166823144,-0.004191905088377482,0.016017692106263602,0.015554274195837863,0.05687100569290945,-0.05491593815504282,0.019291233776634945,-0.02136696198856972,-0.03564770723887897,0.04384885082202467,0.019961898170227744,0.06971276675560463,-0.007414377814832231,0.04613385170591384
CD59,-0.059561038074023236,0.04190554714564081,0.04868244424569492,-0.010503253361735923,-0.034384056376624866,-0.03514319946625363,0.049714378170301804,-0.035965473860763014,-0.09115538387828531,0.07405489314082281,-0.020257645428310454,-0.010656619603696038,0.044292381473813244,0.06945426677931218,-0.018915744197670743,0.020566422651782615,-0.0776617373687556,-0.07983073565847143,0.07787687664723825,-0.061711523311941595,0.08580165744600306,0.11116278738350018
COL9A2,-0.0029266677495030646,0.04094462847829144,0.00028823989610618565,-0.026005107891035557,0.05605216175216912,0.04042030810073633,0.02191517692156812,0.022409270571453973,0.018600186668989247,0.047361068456268286,0.02827713990806211,0.04543789728068932,-0.05310936176446136,0.046626880162049925,0.06746332236019827,0.04149137393388714,0.015152684744596462,-0.04619193771873996,0.006950874730687563,-0.003120653139621643,0.07864281132390981,-0.008798494542027802
DLL3,-0.0293788431808885,0.05564017471925313,0.03739423909014717,-0.001530035776545988,0.008810259505746872,0.017925602637312254,-0.02985454588368307,0.01213380956631662,0.06906444600648927,0.0384854562870131,0.00990620604283875,0.026823661538786153,0.07546039534174312,0.015841243227713284,0.1045889023140329,0.0818670914204145,-0.013456209126530595,0.007491175182660013,-0.003601231668928327,0.11142207135669911,0.13325809503898398,0.035873112571813276
FGF5,,,,,,,,,-0.02840749227116432,,,,,,,,,,,-0.03410124469682133,0.007164980002699558,
LIN7C,-0.012996367448025603,-0.03844457034588837,-0.06624602086152494,0.022448416681228003,0.04040735522444976,0.03933810209156728,0.036297383311987085,-0.00010218471955221325,0.018877603448147384,-0.012351554541719555,0.016421899471033858,0.00468757517038697,-0.055471695989817334,-0.005967846553816831,0.07737873019786495,0.01904832378206127,0.05507123481323217,0.12125094258246963,0.11252814785890213,0.09832827067641185,0.08039190102371688,0.08650091294036213
GDF7,-0.02565775856541354,0.03494024484238067,-0.04626902341532977,-0.016610258038298548,,-0.017059691461467807,,-0.02516849230862448,0.002017213019897698,-0.01111179792613115,-0.01924161667088965,,,,,-0.04092909750990074,0.06269366133221506,-0.04786753588993428,,0.00819273707409407,-0.006438669388631177,
PSPN,-0.06067713297582382,-0.01949361165714316,0.021357342075847247,-0.018153732791218062,0.0385114439423789,-0.0029560811488726652,0.012969515527050328,0.017368363210469417,0.02393885954482149,0.01968833429346959,0.03245542901968987,-0.010780308745048558,0.05467344235358777,0.13629922631805463,-0.020801607671839587,0.11130925268209729,0.06676617429209167,0.06623940747975325,-0.0007895883955954228,0.11495213867598172,0.029918438593744677,0.09924269502785124
ANGPT1,0.00697466895828421,-0.0428637102623106,0.01584958869066946,0.10773944374013127,0.09819760816172506,0.0008758200595855501,-0.0291156103418334,-0.03032816284397185,0.11873366763240288,-0.012905933785016848,0.028774184157365972,-0.010670623042536433,0.051273093286558845,0.008136515755953578,-0.043890834837789716,0.05875643241688567,0.07877750564375849,-0.018306408663906416,0.0945536388273294,0.08694107497430316,0.026632710523240892,0.0358580548354288
PNOC,0.09820923874011021,0.06093224150439537,-0.06612535705748955,-0.03476009336710176,-0.005202156403966801,-0.0320189464191268,0.08942313805521843,-0.0262631982759594,-0.11283216478690608,-0.002881859072131265,-0.0490663132700855,-0.04020194746734827,,,,0.01851609705809121,,0.009436685127895647,0.023307238164802426,0.10964315152657386,-0.01739337241943944,0.11528546863878635
L1CAM,-0.012842884221473559,0.03168703474179331,0.01018561323246167,0.009755851420915972,0.0847022151660962,-0.020816483013208473,0.06099260128187763,-0.018419045822485845,-0.04191446346394706,0.06989076432567516,0.04075477288334391,-0.05590140005736199,-0.03852765233535889,-0.01590629212486184,-0.03075155208484872,-0.047752508984176885,-0.048514728397218564,0.10950312532987747,-0.07643725733708705,0.01008720992396746,0.04783112861109992,0.1638872851032138
APOA1,0.02949209930422808,-0.03066018786387796,0.0071448690811670365,0.005188409655239036,-0.02250193841936154,-0.030748177140325326,-0.0038171288398024337,0.030139331599447886,0.05849453798858473,-0.011484639118976483,0.047453600780208154,0.034597110194110534,-0.01631442470577927,-0.03557351489869727,-0.023978187988177493,0.08191204648881167,0.005576375608655126,0.039646648570340726,,0.021202931327236448,0.13204491923330394,-0.03880340469971183
PSEN1,-0.043170546486645436,-0.001971498159011107,0.010331799470780442,-0.01832405284962601,-0.007425944466172589,0.047118153069147004,-0.011155223110843009,-0.025225161221129333,0.014834962946360851,-0.0041661107110918475,0.06511595313247481,0.02068744782287265,0.0176132463025425,-0.008611551165218854,0.041658294003959276,0.023360930410844062,-0.034563300665031244,-0.01405767534457532,0.047001518241788144,-0.042297822481458136,0.058520383790881376,-0.0657367876721431
CALM2,0.051898550884309946,0.037557669407395,-0.0016935337942773762,-0.019007444863725152,-0.02410957612282562,-0.007642300747075481,0.05021646259946756,-0.04574487928355549,-0.11991197361321243,-0.0037818818241804777,0.021499087785055125,-0.039326216919986584,-0.007167357993121268,0.02302520517512826,0.09513556601397577,0.10657198301016933,0.004565811808225626,0.10202108071756115,0.08071878449952319,0.09316849935039709,0.09493222520858587,-0.02279316519292601
CLEC2B,-0.0484802990001245,-0.030141045667705986,0.011558067839142516,0.006927325164038775,0.0062534077700374825,-0.0027675326784722654,0.00701014741506733,-0.022239305573133996,0.13523778862661093,0.03343416772658852,0.033042767594754045,-0.03748437315127977,0.04048633657661844,0.041607946075183116,0.011460182474032264,-0.035446323699196806,-0.021163357644826297,-0.06241008095698913,0.01651497209143927,0.09439377919134583,0.019043216538970835,0.024256244589386786
NTNG1,-0.03508583726290086,-0.06911873022900401,0.08861793303591266,-0.03504088705517541,,-0.05531046382972435,0.11045427443618001,-0.002398842441802157,0.07278188444176434,0.024281331103211186,-0.010980781064931989,-0.027234539405064408,-0.05678896266187554,-0.03182344810237003,0.004961935293653221,0.061528040759286126,-0.015437956413084137,0.004143902048899217,0.09821126721113929,0.07602194705848858,0.029657018505506283,0.08849909795736105
LRIG1,0.06424110220976614,0.053460298488386016,-0.020701399151405862,-0.0030247148788723806,0.009765346212173674,-0.024996463441479818,-0.042798642277743035,-0.019129180891508602,0.04715544777234259,0.005029231981274411,-0.012715447792991713,0.0856265969427611,0.03637127568486145,-0.030908090119213354,0.07151519835963074,0.07075566955820893,0.05828648769270304,0.03511995091372908,0.030147670417794887,0.08575291534305444,0.03780047399192315,0.017817716592432375
CPAMD8,0.1293238872236379,,-0.014694512565789113,,,-0.023353749947590062,-0.015984163552224227,-0.024470231915362545,-0.025698399742382833,-0.005616226346095479,0.021292800437893597,-0.01832445388843033,,-0.041025108646963515,,0.0527038992093591,-0.007996741040794165,,-0.039547946862567025,0.03291262421122599,-0.019607816744171468,-0.010452742015102594
GHRL,0.0029892456431990268,,0.015812007248869397,-0.021068318467211276,,0.010359318292109808,0.00044410355264692,-0.01873109437238587,-0.033613708600976185,0.01456773590802528,-0.017548021537731207,0.00043644992632802307,0.04546487959097727,-0.03677781446109913,,,-0.006394498924186256,-0.020080181678928947,,0.07587484121394512,-0.030976108964166037,
NPY,-0.033120790841177264,-0.0012008619254831156,0.0755184982481131,-0.02811852048059995,0.03297696745408752,-0.01124455184176844,0.0033833724113637447,-0.04767605749963512,-0.0811250769113937,0.016351768427142397,-0.02726763567980708,-0.05172707087049754,-0.04917840995117867,,0.0019169041113461314,0.07079182859891571,0.04437733748872997,0.024839949468747288,-0.07432787252939171,0.0034359392064588824,0.06632951830388241,0.08177344918707237
MMP2,-0.06861441814263455,0.13304213302585427,0.02327901577394174,-0.003535293932733201,0.04190933080405762,-0.024288122943971754,-0.04014923268683056,0.06212635637964425,0.1397556565840765,0.038880817625943025,0.057713290282548235,0.07702915779809756,0.03939611518772617,0.06193064671631071,0.0607587833666348,0.0360456645499544,0.052023794704239595,-0.05163341469741099,0.06798674955603973,-0.004847900426182552,0.03224521148429825,0.023641207939385254
LHB,,,,,,0.008643201716024007,,,,,,,,,,,,,,,,
PPY,,,-0.020184195415001722,,,0.023532070520229854,,,,0.004108706352609367,,,,,-0.05385584758677797,0.0019469639319558323,,0.005158651908905489,,0.065100281908795,-0.01916945116133815,
ALKAL2,0.021961863360340627,-0.016586193816798444,0.05837308145425397,-0.013332453504583862,,-0.004603325355133984,,-0.014916015206057766,0.0285353458990413,0.039319646665692085,-0.004524594738223293,0.07947612915302842,0.0017773731158864379,,-0.042707423819672526,0.00889481786220109,0.018065194758055486,0.05682698795961352,,0.02560731561295488,0.010027689964016366,0.058113977191691715
CSF1,0.08063146020612381,-0.07825697167879585,0.00544577902855565,0.040391753046351474,-0.008518839136497525,-0.031786399054363014,0.027091831135799778,0.08750642478173468,0.048987058435835895,0.041532920203278555,0.053414504266111065,0.014649888826249569,0.04821502734244331,-0.041168785688622284,0.0012909895796295446,0.024749188653272733,0.06941626520162712,0.004250763829916203,0.033501722559802036,0.022763686897470138,-0.02095279622372229,0.02754048133629684
SEMA4C,0.07798403444256014,0.01584577399233633,0.047947085492712156,-0.014412752189161274,0.021892942195600278,0.02352320236348225,0.01581975754752533,0.05607252218976466,0.06837928410953541,-0.010515701484250871,0.030829047099268418,0.05773524140532175,0.09727527385788821,0.008023029939489511,0.04587386712705132,-0.02814293167296528,-0.014701208940720769,0.036538933446364476,0.07616877043068479,0.07991758052543195,0.00809269559129122,0.05378097482468568
BMP8A,,,,,,,,,,,,,,,,,,,,0.07867377492668347,,
ICAM2,0.03487734372422958,0.022714256419717797,0.0810428717572012,0.044349564190579276,0.1149611183607589,-0.007444562020531512,-0.04443447325243289,-0.06213854128911682,0.14752326937450114,-0.0021155391752661896,0.015345011534488003,-0.012825863733413703,-0.06985285595751159,0.030527907939979695,-0.010281198335839096,0.0464327834730673,-0.006107147980274417,-0.04061699074113529,0.02532367970345194,0.011103255395404037,-0.06495209798070262,0.05159087943689795
SYTL3,0.015791597457622434,-0.024884356257058184,0.04266318675270297,-0.035866650211415364,-0.04535233937019439,0.0414657306611208,-0.03359258792287262,0.02350527226418646,0.11955218893971781,0.04113688882743838,-0.023699760145949926,0.004481875616862465,0.08153602317086782,-0.09962452118175857,0.02295006635929422,0.010536260519191034,-0.0012953184594907833,-0.021160670001165536,0.028798835325240024,0.052953104161030023,-0.0669996090288241,
IL1A,0.044924926102730106,0.040353844257322045,-0.0004753166833268701,0.011251868967878323,0.0007911500791181569,-0.023185646413365065,-0.01862711969174191,0.004272857081390256,0.11025574302745017,0.09213589493835384,0.005311771436499927,0.012997387142003835,0.030960450504876506,0.026449635331724886,0.0058576804668845454,-0.0014783914404108962,0.018477256586441723,0.01666235844248627,0.02032358298854404,0.05764421373641453,-0.03568430768895607,-0.03891968579609667
HLA-G,,0.08814874385412967,-0.014707043490806418,,,-0.021482292169352775,,-0.013593865006588525,,,,,-0.013034292640707252,-0.03594684971128292,0.042802698208088304,0.05019983251825369,,0.03851276441615854,,,,
PGF,0.034837751088276366,0.049631873315889,0.08192987964373212,0.024643526121082834,0.005316166973455642,-0.00025144758454674886,0.0018771919153057841,0.011524106862857791,0.14750644454953407,0.04883241421470138,-0.03172990507653809,0.0035348999705257533,-0.029035203001274112,0.03272097018775242,0.012360017258506217,0.05116781416627378,0.06249557607548858,-0.062070581544427156,-0.04720628054722611,0.008666008236042013,0.05799141832998743,-0.02624359184403008
LGALS8,-0.014978040699588257,0.011544858670129807,0.031002076249544024,-0.009638274396680559,-0.0007056141708795487,0.014082854939534005,0.027590258696554924,0.02769359159887442,0.05365379543928278,0.02142019668787846,0.04646513558360772,0.021601846029260553,0.12258350579454995,-0.01628869505638205,-0.0070653689394397185,0.04266002502667015,0.0038592278353385763,0.06569260469169555,0.11138491668678405,0.043240480449384285,0.08087492056640057,0.14466868875135735
DKK3,0.043136241517271516,0.07512604477376512,-0.04181686523536549,0.03393811639937656,0.008682624498018926,-0.0019002024551206353,0.004141330657566158,-0.08445087225468188,-0.12883753398813538,-0.07167609039565459,-0.016729586806399518,-0.025358228099994076,-0.06768166789865625,-0.06546709663106388,0.04180744398956177,0.028269663324801225,0.033244950773677825,-0.03678993410603732,0.023093328482409834,0.09491046794168782,0.08715299776398695,0.08264345285505344
COL16A1,0.045574216221371096,0.09912588566374766,0.0004034676622755442,0.026436250531443477,0.00014736636285859228,0.02418913066727907,-0.005958306787533479,-0.010748729059147751,0.007359675363632049,0.03428371240978567,0.026381177181333555,0.08180501442068697,0.05948346752738429,-0.013698825839836613,-0.06101372110531293,-0.006689486112902196,0.043136445910480485,0.004913646543490481,0.05009193566102445,0.018073396991463778,0.011273664203326001,0.011139119161685432
TPH1,-0.04205907236579227,0.007491822037842781,0.0019470385815634089,,0.11782009574466241,-0.03091107515901978,0.031631269292636904,-0.014404595646908325,-0.030548913772343044,0.0007069049876312289,,-0.010765673066795272,-0.03099338841251819,0.020421845233008565,0.02340732168278252,0.04273336388619983,0.14448391601476318,0.06040118156769717,,0.03877978371845961,-0.009038567873065206,-0.03710882616142734
TNC,0.08419136785118582,-0.05274054579042325,0.027517786605652007,-0.02171733483692703,-0.014219393347119236,0.05444685568212511,0.028204649046324803,0.07551168284061299,0.11866839720342466,0.019455242626898194,-0.018793164582249097,0.03385871198746711,0.06409547500715763,-0.030508181463366108,-0.028922691601211734,0.011721671692825574,0.0848585175952805,0.003052142129795294,0.031080512544912967,0.017452788989917967,-0.0049689624769938805,-0.007986527783454562
TNFSF9,-0.0011478026882015017,0.011692135470497123,-0.011938895394606174,0.0371191476213475,0.028276537621494804,-0.0019733900670023397,0.02159397998775345,0.008245265964445992,-0.06896126346473125,-0.014265817081521096,-0.029310495448828817,-0.04148488156423823,,0.05002724238599337,-0.027294295553636983,-0.02714815366535823,0.02585239956928844,-0.02815794922506808,0.00524114389133569,0.046542130292623746,-0.034621607806517095,0.084686342402959
C4A,,,,-0.013138535321821108,,0.023105200717921336,,,,-0.017211408050821355,,0.041835141379154714,-0.047027585237948574,,-0.03015039254805144,,-0.041399739299145116,-0.0008931516042953604,-0.04877733928191399,-0.03477200722488475,,
CNTN2,-0.039265385420608506,-0.030363593895473787,-0.013187566578602332,-0.03345623785609128,0.06397835762158176,-0.026789119577804686,0.0579391275755612,0.05608738427329137,-0.05374063638280555,0.05126036275150907,0.00839563854266694,0.0007183567049790447,0.015450730575993867,-0.05684089464759587,0.10215744548419925,0.16935925474002012,-0.12122825540050959,0.03586931245859466,-0.0466588398212889,0.05383235719991593,0.019021008985346984,-0.066832975812945
F7,,,-0.024955418131886155,,,,,0.047221565637986976,0.05495780970145256,,,,,,0.046010829885116684,,,0.004544398792249375,,,0.005954302541731379,
LUM,0.03759341284049923,0.06866190212855797,0.08853700964965046,-0.01937077373107349,0.04863008537785664,0.016506693840967077,-0.03178552747391939,-0.004558310710050555,0.19236329174104655,-0.00020911746067545664,-0.010279327385659821,0.06647145094279322,-0.10453398128187978,0.032508223900588946,0.04827018363348549,0.06283576038798776,0.026821599739749867,-0.0537324338566536,-0.006722212872612826,-0.05942045159269482,0.03419072011367022,
IZUMO1,0.0004956955582598184,,,,,,,,,,,,,,,,,,,,,
BTC,,,-0.02264051548956807,0.043343105795780816,,0.024264384685415644,-0.022269284449377157,,,,0.02684489058606581,,,0.009346405102848638,-0.04389637018066376,0.0520884658574718,-0.005803981395884625,0.0036440107407053625,,0.10533250755295977,-0.06361049856127969,
APOC1,-0.05142453393138337,0.03682795595865871,-0.07069832708334066,0.049038607852611445,0.0027640665298998444,-0.03269604554915995,0.023440340424507617,0.08033573765504648,0.1748373316961483,0.04732229969790019,0.014372546373233357,1.8588239741162573e-05,0.01682334081407118,-0.02257011451787725,0.1075782082130443,0.05833067752535505,0.0751461794261294,-0.010928962645156833,0.13356598696324185,-0.00435590091278329,0.07946997955969043,-0.09577247265202259
PKM,0.06773316488660497,-0.03369384189581989,-0.021123613750001175,0.007950539909890234,0.014594363151489967,0.04980563584491217,0.03177794874461839,-0.0013663107423201955,0.010787395519403227,-0.029068796245731977,-0.007686221259438975,0.024758301744728192,0.06537947677314462,0.044543881480770736,-0.09778575979888834,-0.08580247967442749,0.013276064482137083,-0.01434450065859266,0.10100116521419458,-0.04008177123612742,-0.01140174726853415,0.08426124844887108
