,UKF243,UKF248,UKF255,UKF260,UKF269,UKF275,UKF304,UKF313,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH916bulk
DCN,0.0405206882822835,-0.009029884601910534,-0.0647524579139217,0.06202637210621821,0.058506847730596896,-0.0008004641047896983,-0.0051671470031305275,0.125150519495289,-0.058106232888969114,-0.04182207481057309,-0.030891936301883756,0.06289877892031644,-0.02025990346730188,0.04233129296501121
RARRES2,0.009727946322705905,0.029922969030799135,0.012129259714117852,0.022110511699459427,0.10248575451379023,0.005641510899171671,-0.041502163413567744,-0.14509587109309444,0.02460376508708553,0.0743194430055352,-0.00963730608396454,-0.03555615881656456,0.011045879106966978,0.07489669127409879
SEMA4A,-0.01575429133690269,0.009253943115626273,-0.0357839545488472,-0.0125673399204608,0.04400017880104954,-0.023145882655871846,0.002575284921901987,0.054831290451220066,0.03448066348687233,-0.06915891503712047,0.06716956356706552,-0.030746246422168107,0.05327104066793208,0.015352250226957524
GDF11,0.045941019147381947,0.04654171581275961,0.0887128625880456,0.010771206397977698,0.049983369697845635,-0.03479179784858501,0.012062332132910383,0.0419480919319229,-0.0027634908185804586,0.033149515579639875,-0.028777762222691815,0.015628177809419108,-0.0059319437041039,0.024619239320851534
GPC3,0.016211096156202306,-0.017256506196551523,0.050472038827659424,-0.010582394048984348,0.008221472466157391,0.039286671607311384,-0.02132613647279046,0.11404899264136054,,-0.016034751862422345,0.021704374705137287,0.08556944448592167,0.024669222711315254,0.08386900340866267
OSTN,,,-0.020968919106202744,-0.017620870763204184,-0.018699065420219877,-0.02959250286274383,,,,,,,,-0.02500788323920978
GRN,0.010418593713256576,-0.013554112105558262,-0.0004533816931824419,0.06451929499993685,0.07052563824897623,0.001067262069402315,-0.033272918142016085,-0.011776155438815664,0.02967847966198982,0.04196315291139807,0.024717790533019875,0.024566248541052153,0.05236572241153493,0.020396449701101476
CALM1,-0.005160282736088876,0.014782154156400435,-0.059780404241755014,0.02714075442194152,-0.09479817746382728,-0.07965348769111923,0.13086740427842553,0.1630522400180882,-0.017059209628221692,0.010476509140815372,0.025223027840368506,0.03846796497910805,-0.0295183277749203,-0.11267115303927017
ANGPTL4,0.0598202482554357,-0.0067996096483041914,-0.10329593117850237,0.04085087584278245,-0.04447027248972531,0.006370333813374289,0.019430838169592443,-0.18028469891665824,0.06263645409723516,0.07842398717285932,0.06513830566822816,-0.06686505807301814,0.007609890642010586,0.09999179250019631
BMP8B,-0.06678741581879853,-0.008513622369438404,0.06892769459796488,0.02419822372959962,0.06285814732548638,-0.041494815389309485,-0.0074042606656391985,0.06052566803000954,0.0468301133614016,0.046293759127171166,0.050861129285112154,0.06151719807059668,-0.010501680423214008,0.0941290304601397
TNFSF4,0.05616530395954726,-0.03672089051581591,0.1077378367153048,0.04533578660090621,-0.0013044705121693912,-0.01016438727618152,0.0016776247130384633,0.1366325404033057,-0.03071486650019171,0.04050568486548338,-0.03696005122846418,0.0279449649890334,0.028098590449681375,0.068213952158171
RBP4,-0.028592024997916618,0.010324198588557883,-0.022728557535923975,0.00670680976578933,-0.021936198826695293,0.018076194120730815,0.11770693302855179,0.1166584957724306,0.005116191727734534,,0.005383386922744896,0.03309252308256816,0.025829654289995854,-0.06320436479186343
DKK3,-0.0320762824466479,0.023492980416447574,0.02295397913628453,0.015095018202801179,-0.04939314600748491,-0.006414367168189469,0.14561812867203214,-0.10708229364038412,-0.015982527363601857,-0.012959996513491858,0.04558200775845275,0.03210474309974214,0.00165561430425665,-0.08205144451227421
COL11A1,,-0.006862146922845277,0.056173163094679894,-0.03543099892818389,-0.03279859899040984,0.00863903432228874,0.007389272473493774,-0.07970637543444899,0.04073260603334124,,-0.0068534335789526505,-0.033974962525564395,0.029400922951550425,0.08494203149444599
COL5A1,0.05035224573282831,0.03663805307027323,-0.06090159694165299,0.06581459668205278,-0.00016748439411698107,0.03314761129964915,-0.039212493542057504,-0.039087247561245764,0.03250965323969218,-0.01226213997445094,0.016412663512843477,-0.005080359984026339,0.03120412051369012,0.09013300322300907
KISS1,,,,,,,,,0.018260638660843584,,,-0.024305758233550974,-0.0168738985324149,
MEGF10,0.01669855059806714,0.11034252475936426,-0.017467863587501922,-0.01792739372652985,-0.023303547131598396,-0.05021336818136652,-0.04182214239590013,0.153457432939335,0.027012966190908396,-0.07693089354426166,0.0662190959230623,0.04927623659337171,0.027891076373041602,0.013329551916978518
CEACAM1,,0.0036162037968434655,,-0.018417549191871135,0.0031512204914699096,-0.02379446152535836,,,,0.020943720300067824,0.050193657994318935,-0.020585075943705504,0.25201195760488415,
EFEMP2,0.011403919497648879,-0.021352696392321555,0.02177003077081294,-0.05118435416898605,0.12094787567784512,-0.026188406416230114,-0.028037176370173375,-0.2423596936138116,-0.01080070855352758,-0.0556775104627069,-0.0017380559378594302,-0.04272555421273146,0.024842655346669098,0.12165821494042599
IGF1,0.003501446215795337,-0.019071351824801585,-0.032358413818324966,0.0012174108344417639,0.06550854208855621,0.0017765030023999475,-0.02741668873402392,0.012314592978953877,0.00032643601832881626,-0.024439271781662306,0.06436018271304422,0.012738075415260283,0.06572402371791873,0.005641596572715687
COL6A3,0.10900486249947035,-0.007154940337792483,-0.07627369767778232,0.0670217294924193,0.08778430969326707,0.09394529678880709,0.008759035345779551,0.13074238555945059,-0.04864908854022034,0.016128369924989647,-0.05131577569612066,0.04274604792123933,0.017598338987605964,0.08175623659857188
RLN2,,,-0.02096892094084764,-0.024066823670081228,-0.020754194180888825,-0.017095557978380308,-0.026136094298063652,,-0.015503246656540822,,,-0.015871245666035053,,-0.021192128392949858
WIF1,-0.049509156455321106,-0.007163506210373962,-0.04341579094608523,-0.037701420352538345,-0.039001100272442135,-0.01477727148506892,-0.009608145882587535,,0.004762668575493684,,,,,0.021159914778144932
IL13,,,,,-0.01781549985130991,,,,-0.02156327335677902,,,,,
PLAU,-0.02664677684831177,-0.04349519664844547,-0.005847319926860732,0.0025330555123150894,0.09562419102649743,0.0055426633232107565,-0.08309572923821376,-0.036501981898565954,-0.04831964274215041,0.007502588714526282,-0.018979259597441924,0.024693887290536808,0.05546509677807895,0.09217233914001274
CXCL12,-0.05840131372953859,-0.009840869363776742,-0.049870470151241346,0.022228437458772586,0.04076981196306657,-0.005093297029129494,-0.054123650939887684,0.22400358544597532,-0.008087752110405909,-0.058819767176695674,-0.050462687034478135,-0.01523290051696203,0.03698359493502557,0.022002295668321462
MMP9,-0.022596685017044097,-0.06420694472611688,-0.06825398578109186,0.02453370248942383,0.09289076477970552,-0.022504662092781638,0.003028242747812461,0.13740852733087844,-0.033020589095775155,-0.004668095526026168,0.03553287686881011,-0.025610992964252982,0.009521676289026722,0.02705090898537268
TNFSF14,-0.011352568856467463,-0.02519118725219315,0.006669484994840933,-0.025612297571569444,0.05898279974860272,0.027102356059599,-0.05038536400238119,,,,-0.0023564217353992914,-0.021706379541709064,-0.028044925115588554,0.033273056095761616
HBEGF,-0.029293132169295234,-0.07123409727527596,0.007788293549133131,0.01579138871987786,0.04434522654320015,0.018944512121497305,-0.00204608923191985,0.09959907466199282,-0.013083387192308732,0.02868186989767245,0.0911865862185707,-0.00017503637807336176,0.020262801309179766,0.11047091564703006
NUCB2,0.0032674503106851598,0.03136874988382055,-0.09750988903147179,-0.03608520966156715,0.036256420606901346,0.013292439062254791,0.02470394731486442,0.0016288345624592623,0.015137226796540311,0.0706809724160526,0.031346465144766814,0.0072114983757292405,-0.045782214039090934,-0.07180517600409819
VCAN,-0.03736566882765201,0.07826713695278219,0.09738575995718722,-0.02020422002554672,0.08057598448710486,-0.03274396359575968,-0.0024046281001721985,0.1502606330023458,0.0017246869417273023,-0.011300739389767698,-0.08320020854671833,0.02853985585098507,-0.0570692384106104,0.04551892165570973
VEGFC,0.025448770650297672,-0.01690874726011707,-0.03724336037101869,0.03311393922962699,-0.02936413162961939,-0.002693481973548254,-0.023460212122356775,0.03979567040971141,-0.018763633534482856,0.03876698587141685,0.04459332433784387,-0.02816885878468308,-0.0035396561048666457,0.07927718845229907
LMAN1,-0.004804630513139915,-0.059129802868043,-0.03924650654384989,0.017884795243031007,0.07703011578249852,0.038993804444805276,0.03827209744247392,0.11743178292091429,0.05164944368062618,-0.01978421172122343,0.0022586694171969103,-0.029518130552813507,-0.02602323984898096,-0.03131735778023201
IRAK4,0.01595936883373483,0.004431859122399173,-0.03929098487242422,-0.004211119467853399,0.06280808474948828,-0.012591908539319917,0.03637375292526156,0.0672993619682614,-0.038129345069775195,0.0013721950806625677,0.07914473263179743,0.04338430989901792,-0.005519482140001659,0.12625461858119377
MICB,0.024849519734181234,0.055738686989928114,0.14409747255233113,-0.026944991000445673,0.002427193353405499,-0.04526409086718301,-0.03700999323653842,0.11574566525328257,-0.03798644129256061,-0.030629947383422798,0.04626410978455359,-0.033214618467956966,0.09566323860307924,0.07194411286676583
COL1A2,0.05345213898564587,-0.04613558537405379,-0.054675127418401304,0.0628922620491676,0.06598127412056931,-0.02650038767833638,-0.028353322935350544,0.01582213994249356,-0.028980615754351745,0.04334488852409688,0.007819028144162176,0.030652126943746163,-0.01699058703077062,0.054209163403917904
ICOSLG,0.02066470062826417,0.03961274459141095,0.0005063942240907635,0.018017543182030242,0.02176897014821053,0.028261017500268305,-0.00012261564057134701,0.060782178096319146,-0.0032896946698796952,-0.02225957947703731,0.0013703574579494173,0.004205310005732472,0.06135170069521534,0.05310173141967507
GNAS,-0.002243607921627939,0.05658536638162554,-0.029223766651369245,0.004619703395656618,-0.06568114774853409,-0.031609509266241204,0.1343780267180475,0.0049476742088858565,0.03266546956066137,0.014938591034007869,-0.001959902424402876,-0.09608285641179717,-0.0583084344209748,-0.049588533663554334
C4B,-0.024816100811638188,,,,,-0.017705136281969593,,-0.03513723987463235,0.16593660462976587,,,,,
COL2A1,-0.022596694435945586,-0.030071478204148423,,-0.014994986975567169,-0.02055727162129217,,,,0.029293606824557943,,,0.038664543165044626,0.021291173596402,-0.023352442687113215
GSTM2,0.01054048641184707,-0.009202033314276315,0.052370248818002965,0.06612318581964963,0.10865576075568355,0.0038724721236291925,-0.0330211506114059,0.05319183518006903,0.04542337331509624,-0.01914505292555006,0.06043935509448584,0.055901037550996846,0.03761434461064767,0.04026706469540775
NLGN1,-0.017320515845734703,0.13286573082696362,0.04048423794290178,0.007371925526149531,0.05227808373436849,-0.003956237117392319,-0.002045963430942559,0.03362606975471161,-0.040235082842633156,-0.013778966707125308,0.0008242266388726099,0.05716198115052163,0.015564101671686955,0.07154307912090183
SCGB3A2,,0.002694347587225212,,,,,,,-0.011974784384156351,,,-0.019805648643903773,0.03926450787835008,-0.01979434913185306
LEFTY2,-0.03563492136599144,-0.006996829150360548,-0.031648911917009054,-0.037592054521324664,0.05987211950791326,-0.02044479415238281,-0.020181951024253745,-0.013670112570735419,-0.02579575384887359,,-0.031592305419628715,-0.018580605009300522,-0.018009129267630212,0.06881245701424953
ACE,-0.018131786175099644,-0.003678521468428209,-0.043842556058891945,0.043672464246536126,0.03165683656808952,-0.009405231515545565,0.0022459221955166355,0.0856931563877824,-0.048521832125793043,-0.042679598231854333,-0.031138331126781105,0.09227148466127766,0.03736110501432624,0.010968939855399986
RPH3A,-0.049062702915677936,-0.009241603755732158,-0.037243351942410526,-0.028127024641608198,0.005697407241629785,-0.05165532128376379,0.08566278792162495,,0.01181276820520375,,0.05970379018036608,0.11908738808253334,0.03551475314205278,-0.05716815623166928
NCAM1,-0.02621251616291075,0.05307376553446169,0.11503142729928889,-0.05938776381498096,-0.09198090266177367,-0.005515531940873407,-0.004141180439055722,0.22771642052069724,0.057458622538232314,0.06341962728624692,-0.005542113474393847,0.010285894298185246,-0.04899109842639718,-0.05705632138509062
GIP,,,,,,,,0.05611989493185775,,,,,,
EFNB2,-0.05126825525174247,0.008299229968153706,0.06250641864313418,-0.04154879048580471,0.0641385064705868,-0.005719470032996228,0.05982685139704936,-0.027144967229268985,0.03724016663390526,0.048037178434856886,0.00197648852715102,0.019762762377088367,-0.00603007908644389,0.09505766835968411
ICAM5,-0.007290656244131069,-0.02467127701381222,0.05166361541826217,0.02690935249129966,-0.009402430186016228,0.06845687142648897,-0.005855836235984022,0.05990562987978319,-0.02847567229342527,,,-0.027525052783909938,-0.036141246391648264,0.0030883562883066715
CCL5,0.009820869538568573,0.01045171532209744,,0.047620524786362965,-0.0022806778848688952,0.029558876614066684,-0.02377964730658735,0.05722933491331883,-0.020725973614336004,-0.0034379689293797897,-0.002555780793847772,0.0431746784454871,-0.00024023036345795332,-0.0293524793103582
PSPN,0.06910030302833979,0.008084809492243323,-0.00654103122993944,-0.00030988485532361425,0.08871215978855185,0.0008946204582827454,0.030520744441621252,-0.015791925418218278,0.05923794285067879,-0.019759673326097738,-0.02054366767301837,-0.004378047994350615,0.0615099855130118,-0.021926596812172672
PENK,0.024834592034659295,0.022961147208147903,,0.017699371875011898,0.0016240897105807169,-0.017100045328578027,-0.040363944492893544,,-0.0014625781349855854,,,,,-0.04248708845375646
EGF,0.10025222942030557,-0.009483158499091204,,-0.03197798212524496,-0.015608886423938163,-0.004847886898200792,-0.02901539663092546,-0.008653340208771593,-0.004376763059284409,-0.010389165778740462,-0.038647284889190385,-0.01940521543835065,0.03358740348584914,0.045388316306135656
SERPINC1,,,,,,-0.01581034555746085,,,,,,,-0.016479390857443658,
UTS2B,-0.01837269596652942,0.043794936986482035,,-0.017209594348369557,,-0.01477727148506892,,,,0.08600279981978232,,,,
F10,,,,-0.019739481707496016,0.04896390534224448,-0.01477727184409572,0.048087710588827354,-0.06103070434002899,,-0.05212629801090993,,,-0.022916685704396103,0.19647018755076998
FN1,0.0434721464390606,-0.041168256839305466,-0.06157234306954892,0.06956290640643802,0.05255464712884123,0.007686253491058458,-0.053479119147192056,-0.027900425870802905,-0.037925920246376865,0.03753123936998778,0.019378976493192097,-0.03084579389186174,0.010787221624505508,0.049596202882087985
FGF2,-0.003229884380155307,0.0337427346883368,0.047671817628859324,0.03217222833478219,0.08471735251607256,-0.011953922114947566,0.0378609769075778,0.018470070083066652,0.059678325142797264,0.002054449161062285,0.04840113131072934,-0.03495232696542135,-0.016288521059882623,0.010800812625176556
GDF9,0.015277013318897237,0.07356328086660653,0.07517916096790715,0.10736959866910592,0.005839958099349137,0.013157512806986287,,-0.04264295571369154,-0.02723426445632959,-0.02833409391730763,-0.020220990922099173,-0.032546031836331556,0.05227504642786325,0.028262795770021863
CSF1,-0.03697348852861947,0.0171371612917756,0.0951599606758875,-0.02239467264877687,0.06897892130381116,0.002374298523214075,-0.02327753257772647,0.05826379212852728,0.04713759516358817,-0.01508874464329069,0.0480379688482722,0.04125939650392255,0.01378959341564381,0.06834340992235358
GZMB,,0.0018366706713540577,-0.027189591358893875,-0.02529482253106038,,-0.03354906836530742,0.12213572532468456,-0.03919290696923636,,,,0.0457403039300696,-0.020917824794123116,0.01586166829786312
WNT11,,-0.02383154705120941,,,0.11442172444818716,,,0.11501931885004685,,,,-0.04636652610789486,-0.029374382226580203,-0.020965089439810753
GDNF,,-0.03087093858029879,-0.018447973812459818,,,,,0.018210457283815533,0.17970225359439398,0.07247282920524616,-0.031592328708209605,0.03735929294471657,0.019467646929614807,
SHBG,0.12466476427850115,0.040234642893005546,,-0.008623774482334161,-0.0377589146252809,0.014899868042963742,0.034314435338220275,,-0.014816627090313698,-0.006512801017145062,-0.00959490279292878,0.04305859386841,-0.03182410933458433,0.1285889521175912
EFNA5,-0.012538340897115164,-0.04124505553024311,-0.028006225386269856,0.054231934934166295,-0.05240408597454653,-0.030840737128233344,0.05699394568012281,0.08121692973036373,0.030155061889034548,-0.005346786188914123,-0.0025555852975087424,-0.029244746900322006,-0.027348729526654382,0.06370671028944828
THBS1,-0.03471677956383198,0.006373277268625348,-0.015658636621372547,0.03209573146417612,0.10790474835685543,-0.019288626298789406,-0.05071103322368171,-0.0034165833637239563,-0.041242818877288555,0.05392640765609889,0.026901383846451344,0.011127644203221218,-0.00918004689369623,0.07041999101540285
PODXL,-0.013196179728129497,-0.029062656642500847,0.04604023772694284,-0.007108398451725041,0.13884044290493908,0.01993443848831915,0.04985139300785957,0.13902221655808042,-0.03090004756809949,-0.005236298555993284,0.03600495962790724,0.03971709502416076,0.07154653821722846,0.057072983427705434
LCN2,-0.019285634536383288,,,,,,,,,,,-0.034566226521901285,-0.0028309946574622265,
C5,-0.037454535897745736,-0.05551214603882551,-0.0004078155739694398,0.021779510426779933,0.004448448654756438,-0.0391503192980518,0.023536457439138434,0.14153132560353937,-0.02714718462503265,0.16498746469267805,-0.033934948083594714,0.03284407932162813,0.021158391255439227,0.0008963487826060548
DLK1,,,,-0.014016526989213038,,-0.013842492886661483,,0.1151197468300507,,,,,,0.011573512486012636
CXCL5,-0.022596680227776667,0.005854566759371661,,0.0072413093942999,-0.0193369159490097,0.04254909306742148,0.051205574462078574,0.07212329531449795,,,,-0.014449914355738757,-0.003914004143615838,0.042425739435250714
BCAN,-0.0074346597330972935,0.059832784776225625,0.09135071458200399,-0.033074373286796126,0.021248527381862732,-0.018025517478086055,0.10318142984708753,-0.01037393617826429,0.008933299009041345,-0.10026817500932039,0.030130959578221178,0.08448345440917086,-0.007501993081986773,0.005444131513989353
RELN,-0.030027635303342955,-0.01809803831862916,0.04609075502605174,-0.019605477810552642,-0.00037194723362137953,0.021075617216867445,-0.056055742545639255,,0.11214767920310983,0.0928343537987961,,,,0.03804315956538065
COL4A3,-0.03403080709236172,-0.03226562778831852,-0.03988758309820107,-0.029949623847823268,,0.01737563748406808,,,-0.020382222322946276,,,,0.2199319924742006,-0.02314456106753372
GNB3,0.10864854547252464,0.05772949169233115,0.048890278581810116,-0.0246884354863074,0.03089591899407726,-0.05210895979841513,0.03702169393520926,0.04086389958453051,-0.0011886049167948714,-0.10599841173288278,0.0003764086140073355,0.041095694957571365,0.015779435834197383,0.08626745053495379
PYY,,,,,,0.04259973654807679,,-0.05127984658252827,0.07562714951592289,,,-0.023125046185093395,0.12320719613720006,0.03895847157163975
MSTN,-0.031984746651437516,0.034985003764266595,,-0.06174259187021579,0.03986425662363897,-0.01658204934501544,,,0.09319260739123583,-0.05331576885764671,0.019071385259342218,0.01634774271149189,-0.033478636836655425,-0.026108221268805347
COL18A1,0.0280320579214324,-0.018992619006208324,0.06834156720335788,0.04599139723144251,0.054313913683045355,0.0013092085776399403,-0.04288680737009527,0.0386045702032461,-0.040693733934846044,0.01232078066066803,-0.03158130435369826,0.04535864944871704,0.004271909904070827,0.0470408991512438
FABP5,-0.07035380427806383,0.029398346075986004,0.08955825162040275,-0.0005803050627264168,0.047141852216380224,-0.03613056148712555,-0.11316433586769042,0.09948845261144883,-0.009338475689691898,0.060986115035623484,0.030648366974320156,-0.0011245685227195483,0.05640028648341291,0.060798369976684974
TGFB3,-0.07557714530720575,0.02758060223424171,-0.04510757941589687,0.045328893896675986,0.015919592663205303,-0.02668040163748175,-0.04243296412781679,0.23455949965427672,0.002195935421082737,-0.17739217384602632,0.0554024040438678,0.07079889854700977,0.004885608137920646,0.05202376104619222
BSG,0.07884651209324166,0.03332924206331815,0.046147370599788316,-0.008050822805228244,0.03602612251331588,0.015910945009897114,0.10382784012073368,-0.1530940136689583,0.055212775318879526,0.08698456574602646,0.04289014580992987,0.049097390529670486,0.10154376701472957,0.1038864874722462
TDGF1,,,,,,-0.014777271228621222,-0.0068731811618266735,,,,,,,
S100A10,0.03191070458499792,-0.008036938091434773,-0.04810030936493436,0.017769767221930976,0.1349304097289925,0.007982582483691335,-0.09747374440510913,-0.140985374499642,0.027057107365974088,0.05056585678237151,0.09916780623263613,-0.09625375042636626,0.07973337704082348,0.023367154005101247
PLAT,0.047178099476983426,0.047378162450344305,0.06560447632057533,0.04372218152688721,0.06106307412865184,0.03203792528826079,0.0087588871136685,-0.016979363793104076,0.03757749075345325,-0.025679065944756597,-0.02571547057635641,0.025547802457878882,0.015822445021514725,0.05666237658832696
SFTPD,-0.023357433801135953,0.01020743497933995,,0.0033892431008556837,,0.04904790837396057,,,-0.01312838666512522,-0.02168215474974585,0.06803359015297256,0.04291639383635411,0.0791959496847649,0.04046232391625616
