,MGH258,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
DKK3,-0.017055384896897875,0.07121588847318253,0.013236183513509858,-0.017788719784442495,0.0830366205841677,0.07507173284717626,0.17693787382570994,-0.001990155985724098,0.02084404963770796,0.18373966468138836,0.11496413374329133,0.06746377251828788,-0.04547044265698507,-0.06844191804441965,-0.06770474986282751,0.08904618521709665,0.03133490985275419,0.045149382521167895,0.011572417690221748,0.06922408717925088,0.05506411700403887,0.0195098482355427
COL11A1,0.055907843312753704,-0.054879374639394594,0.022174167332429603,-0.004183148123972343,-0.030832091499259535,-0.031236041169620875,0.03116424614814385,-0.015351426848604435,0.030888438062281906,0.11522310424762136,0.07603725985835302,-0.019345054259361234,-0.029866967048428093,-0.015246652086821338,,-0.021692266200194543,-0.04469137227967821,0.06908672256277673,-0.0009659532537249604,0.0098663304928889,0.02469111925787453,-0.06667644506803239
COL5A1,-0.014149036248795467,0.06516788459899564,-0.024785043840961214,0.019883560791584685,0.038194498205300964,-0.02444251942779467,-0.01570839799083387,0.02971148832473837,-0.0026902243721808315,-0.029040599174864894,-0.01442856349395454,-0.02937697483082961,-0.0870669637649744,0.08316905093626252,0.07167213445973764,-0.00820315257713814,-0.029334964611715347,0.008955187102715527,0.011499304879471609,0.09071569369754831,0.0188169272041236,-0.040584758328842285
KISS1,,,-0.026227937975279628,0.02062485120860218,,,,,,,,-0.022644940054221428,,-0.008964653991361702,,-0.02144393792259916,0.07370085500646022,,-0.01090033931884377,,,
MEGF10,-0.023067095568605752,-0.03393537402024884,0.04237966181761254,-0.0003969912966674497,-0.00723770358168799,-0.01905654168816147,-0.03988900508369131,0.013608590756467793,-0.04727313821864463,-0.07128006126797398,-0.005686895385610982,-0.01701820406285831,-0.07786772297720918,-0.03785819498643028,0.001997918069992054,0.004762891135266006,0.001517395646272489,0.05409838227133895,0.013729471613084904,-0.009763541039086132,0.022170756557265286,-0.047421748673453015
CEACAM1,0.08251926160005009,0.023170327313771926,-0.011338930284609795,0.05172529857215089,0.01690230552613879,,0.005427839471162785,0.01610600710786132,,,,,,0.06279791613520992,-0.03526145917277588,0.027166734096780814,-0.008813066960939727,0.04152806043688753,-0.027036696126236767,-0.002148764910013823,,
EFEMP2,0.003768912676512194,0.009061643859190262,0.04448485129456746,0.027875106054747707,-0.029232459378859436,-0.024582613112167775,-0.12489469739233644,0.04665166243625604,-0.014077644922902288,-0.03136693966382108,-0.05077097898697473,-0.024198644812344818,-0.056679584978265606,0.09003098201130384,0.030520832821805552,-0.011347927350539602,0.009284871731405872,0.10405813258346898,0.04348349787214068,0.06629529244143652,0.028635971901472754,0.04450587700991617
IGF1,0.023864515388883248,-0.06986823565085709,0.01164069320866288,-0.026324847538989192,0.0931786399962396,0.018155645871423307,0.03680169998159483,0.024143362203377264,0.012976730972825447,-0.018994590724203626,0.0413806443897444,0.03766569059577774,0.017296486699827217,-0.08279917817353903,0.04004136620437738,0.07795528995513515,0.027544905142023488,-0.051652757948921185,-0.0036464747335344994,0.08219477740621331,0.0072592004448777505,-0.03456603568894341
COL6A3,-0.04186097369696936,0.06175638347425294,-0.015936947581612074,0.016872270086818415,0.045576339987406816,-0.00035002560403566823,0.04761602491538061,-0.0025052717097649156,0.010640693558782825,0.02959384755580525,-0.0371061950595799,-0.036417292592913944,-0.03974317683077388,-0.12354351152069733,-0.04968721177978998,0.050890963506148724,-0.017703192507170014,-0.06771640298400498,-0.005079249992434995,0.1097122134552572,-0.04373641808615736,0.03446711947183625
RLN2,,,-0.010911040724182159,-0.021078281728482903,0.06106174030767803,0.007272051914095758,-0.04428901376078934,-0.01864817375561711,0.011327785824581962,0.016555089216062743,,-0.019295490750919315,,0.027484248948078143,,-0.028449404840148542,,-0.039158958780244724,-0.015071359319460204,0.03622109112715797,-0.024875521194279663,
WIF1,,-0.0071183075057220015,,,0.04362444026904078,0.06814252726197391,0.2499501240311343,0.11968035132385622,-0.022842475157028905,-0.011468216593656221,,0.07651722595452262,,,,,,,-0.031293029591098816,,0.022415606798834083,0.07810701460475661
IL13,,,,,,,-0.0157486333526105,,,,,-0.026837858600394053,,-0.036453432315314976,,,,,,,,
PLAU,-0.007806992573669454,0.035533043266810754,-0.06299392090874223,-0.023531121926837657,-0.07843566927188747,-0.044877128611114085,-0.07615177359375985,0.044177849526351905,-0.000938677336456665,-0.02550549720812231,0.03511150441790711,-0.009519888554809182,0.024958173677445687,-0.004122222922592783,0.07201356845519714,-0.008138873727148862,-0.04657516538373504,-0.015259453098110597,-0.016514038379179603,0.012558548067053994,-0.042735047715397614,0.0027239488618673747
CXCL12,-0.04009266896212146,0.0665980193213672,-0.024871885912821037,0.008673107313932905,0.03311879017408474,-0.06126162372389979,0.011555298122583694,0.013344301661045995,0.03424471352083659,-0.038017493448771984,-0.002454487296548832,0.08440103105226518,-0.04492052908679649,0.14346215851896618,-0.11824262965258633,0.03700644065331821,0.02826822122700245,0.052218148609426196,-0.010679309030419214,0.08861791599103458,0.019583853539647415,0.018098938798438324
MMP9,0.005601876447055813,0.10556692753106467,-0.010314300335369257,0.03039651111216091,-0.040070099775905824,-0.008160805989397998,-0.09174150037340568,-0.024548531820275974,,-0.04655471574293538,0.031199536180956458,-0.006643883319026145,-0.05740698050083175,-0.07333836988556727,-0.04992080926531739,-0.01882802928430056,-0.027712878133443336,0.0030953179089819685,0.010680297878568579,0.014805215042467089,0.07436137740004722,
TNFSF14,-0.0231619830823197,-0.01695651476213905,0.04684067991130332,0.011835577063146549,0.06568517793004197,,0.04151018605168403,0.0011828936390816118,-0.018507984499162435,-0.07598041448987147,,,-0.0307056749505915,0.06351271488984003,,-0.016621185708611475,-0.03483778946510297,-0.04802537399081274,-0.03695658161378331,0.007486992799964323,-0.04890505864430644,0.19981711623769183
HBEGF,-0.005165466388112437,0.07565595410189795,0.03045636911110002,0.04574860409913258,-0.09855524949983045,-0.018787942930534648,-0.018308855183625943,0.0460537972786729,0.04167586478172194,-0.09829203714362449,0.03571530818042197,0.0029928981043021953,0.06755471336670033,0.03238992930576919,0.043875444492554136,-0.009107695617348973,0.03289880349527826,0.04437971547774893,-0.01715225771782376,-0.003881878818067953,-0.05072171743482771,-0.04916226473074514
NUCB2,-0.0319490365576775,-0.05249450570113647,0.01178288214063575,0.02376966304055485,-0.03087926484716373,0.0042077479831731405,0.04099089413090204,0.03012237768369648,-0.007930130749623605,-0.012292487845017524,0.02326161476719244,-0.030459951906748037,0.01783000393000222,-0.013563026875606964,0.05089880247893467,-0.014253166621315086,-0.009922978369566796,0.029041695753752626,0.03789455750398992,0.08648504315806492,0.0013882672848665356,0.025459015613115484
VCAN,0.036415577909094006,-0.03478613438941871,-0.04410903992387472,-0.0185481798163686,-0.0301002525973357,-0.057244145707815046,-0.1530032695045064,-0.012702830287767223,0.005238426624698616,0.03809849674754711,0.09253933922887689,-0.028271150244468277,0.04812956564330976,-0.05145906653561076,-0.016235544397327772,-0.026853586584645265,0.039854298698400153,0.04823024532097743,0.023460314833926486,0.031795715820579114,0.012427946306984742,0.10269344209963478
VEGFC,0.08929465739476246,0.01853820311125433,-0.015936950288920445,0.0574575984999316,-0.026560241593415735,-0.0011329691697948843,-0.04976674235636479,-0.015616982338264288,-0.009537826418418185,-0.00450730213381471,0.021009924838188213,0.021233872712914704,0.12312196995830266,-0.04068863044901779,-0.060609200836631266,-0.03216262767522341,-0.0005951736216523604,0.0224694693818649,-0.0011929795661456523,0.040146385744150255,-0.037212349872702694,
LMAN1,0.05660365077716452,0.054653195148765904,0.027625664592178037,0.0005550290266828946,-0.09988369317291804,-0.0148493901344464,-0.12421821713809417,0.03180203504397148,0.013183399603418501,-0.11178994255147101,-0.0020496187847547412,-0.046821665408195816,0.042455395831409705,0.05305926856813801,-0.011925639988346457,0.010658186195039129,-0.00480223461816746,-0.012977866622539061,-0.06651637496679456,0.06033985482395933,-0.10489508230731762,0.017819728597363825
IRAK4,-0.004665065172683758,0.061218490555394064,-0.00713441740750565,-0.019570733374267735,0.05191606290645811,0.0016099378873171927,-0.09277238154601797,-0.013703368911239456,0.0396124694851637,-0.01270584444494003,-0.006692545843407325,-0.004785974232567956,0.01921829276284338,0.027061157030296625,-0.061943205392679376,0.07732766730683877,-0.01553852003513069,0.07846440191660049,-0.006186061864265516,0.01072073357004017,-0.011554631954651189,0.07301370704392263
MICB,-0.012985309913490325,0.07674839813763033,-0.008581039069922204,0.015322287739913714,-0.05945051522243091,-0.003045950082167231,-0.04635684635267022,0.08653397094997858,0.05019569288621305,-0.045176956935069394,-0.014140955305180418,-0.018125858835390186,-0.02945754134972675,0.03874826220465973,0.10353883211193916,0.014592585623818388,-0.04854439526677192,-0.012397208399896454,0.03540861907427393,0.06562689816591664,-0.031513572135721334,-0.04783634475935325
COL1A2,-0.005798019523372697,0.055642283693286464,0.003056049492589622,0.037428011719244224,0.014493329547652771,-0.03147506754489221,-0.0862410040362453,-0.014803398431337616,-0.012203056546664114,-0.02109479470509001,-0.022107374143771386,-0.053495173390708375,-0.07561068562630678,-0.0665910805639324,-0.14928749742558958,0.0658507834956336,-0.053317941059248114,0.012009863348005382,0.030471568327931766,0.07228555253127263,-0.007544401748598528,-0.012086496859798235
ICOSLG,-0.038187498058506214,-0.018122193493016855,-0.0015192413067829254,-0.03174565846936937,0.011022418338960421,-0.06367975385707872,-0.023854313301938275,-0.03286224794762148,0.02432573026278024,-0.1203619207736431,0.034688147820339126,-0.03645493818257952,0.060004016825164805,0.04238461842365645,-0.057820967544038634,-0.02717181591817576,0.0491832270206264,0.05222915322985687,-0.03530971334434034,0.004815612011614178,0.02681446181373883,0.08983196093615152
GNAS,0.0945281485761268,-0.003997407570875797,-0.012982687589099389,0.0009275696955806484,0.08906968486029095,0.012308489601915861,0.17106349755526523,0.03619392916701978,-0.02710944605828795,0.17956400837898473,0.007990107347914206,-0.04384092347532386,0.08271616022164703,0.15039051881436546,0.03969411471452496,-0.010116397325619184,0.05311377717667352,0.06354799289459591,0.032726956569645985,-0.00016929727998105223,0.018465331241696206,0.06862248649813112
C4B,,,-0.012019935562639576,-0.028343221347335395,,,,0.00869319480309385,,,0.08187492209559395,-0.023347363772527233,0.09100227955936126,-0.0375500978227346,,,,-0.026911800152850936,-0.009447711182316342,-0.024420612634219786,,
COL2A1,-0.02304867009071182,0.023883118661476962,,,-0.011620795283316037,-0.031123771279768054,-0.025617371943847316,,,,,-0.0012592778293349716,,,,0.0024118260035195624,0.019713929081657505,,-0.023420203987354945,0.10296019911207499,-0.008361379405199109,
GSTM2,-0.033383022655405055,0.0038923504602261403,-0.02260129369102373,0.016082057259109512,-0.013153132981353692,-0.023685308233111876,-9.284039904925553e-05,-0.030887008253087447,-0.006415624421717251,-0.03871356388599501,0.02995267345557801,-0.015778599981354835,0.010924721927439264,-0.0624469829861492,-0.03409988243773881,0.04209506337843676,0.04300349401541689,0.013063564903141173,-0.035476853246275725,-0.00743135759907053,0.005837625410988781,
NLGN1,-0.022200515655551884,0.02248121861185388,-0.017982513191221534,0.004237947977263187,0.006473042565215269,0.018102142061942172,-0.0643370054179384,0.019723259072724205,-0.019199241992231126,0.09008859090604839,-0.021202369189000096,-0.020994027932044565,0.07731079159181134,-0.0808606315782684,-0.051932679472505225,-0.10569968124409426,-0.004974554175081287,0.019762834756862403,0.00018147086934148376,-0.03225804289669325,-0.05148373544668708,-0.03833327061356958
SCGB3A2,,-0.03580805117449715,,,,,,,,,,-0.01987261608736396,0.160455360624854,,,-0.03550187100927915,0.02557080998703739,,0.04571396788919953,-0.0008641916435485241,-0.023234794647629193,
LEFTY2,-0.02429665926296682,0.09098173334928554,-0.011478190778252916,0.03183522316121514,-0.01045999177802726,0.010622330788123276,-0.09396478512672457,-0.04028601897518491,0.10364809085142315,-0.01261254581992403,0.0023829858398265575,-0.03210564476144321,-0.028103563947338917,-0.07911065670237363,,0.03315506205031393,0.0071525655593059215,-0.012923627536967925,-0.04577947128186163,0.08167101020579279,-0.07019038525025945,
ACE,0.07323882673652383,0.06363581904040162,0.0015094628308522898,-0.007701746082930959,-0.01873143703145886,0.02812915330397187,-0.03304481273156716,-0.007672443655798437,0.06990224923123499,0.07394441100423466,0.08651336072204861,-0.030190470646503955,-0.05121838644402851,0.05593890246849489,-0.0869765341907263,0.06532728702008013,-0.010696663797909366,0.0014298521137466975,0.002886715252263084,0.07230251093540503,0.07331041429726486,0.0677334842154637
RPH3A,0.04325104759399698,0.0010380572317083814,0.04052534311285885,-0.015725376704801994,0.11795755123535942,0.042928166850799976,0.10302375235071358,0.052396467493364324,-0.00706600214099035,0.1194675981651783,,0.006779730117724814,0.06416029007841269,-0.025505305433223636,,0.012698733608066328,0.02170755443733401,-0.04001603108282449,0.07649512055292865,-0.008494967409831054,0.043678036779889524,0.01115217910382635
NCAM1,0.07193881305913873,-0.010060609747641568,0.04058423368104712,-0.05590755413601215,0.03378669174363393,0.04848477131360831,-0.0747616847141581,0.08399819950702928,-0.0636997564661498,0.001966838820083901,-0.0007106240273946175,0.00940172119909509,0.012302184180407847,0.034153279777145114,-0.020084190780573618,0.02865816224819968,0.01866313242774685,0.0030337368659052676,0.003903500934302393,-0.08347202959051096,-0.028099022527581098,-0.018134539882273593
GIP,,,,,,,,,,,-0.019993480855081708,,,,,,,,,,,
EFNB2,0.05643738453186331,0.07759503430771429,0.013953689369203937,-0.040499491086709416,0.026986143837818347,0.06421908275844318,-0.014615016239257034,0.02680836132901586,-0.022631527812432516,0.10057541886232378,0.018725408886814614,0.04718743040845594,0.054037450338640054,-0.022113491053140633,-0.038014361943272144,-0.048098650338869155,0.034173696681785284,0.048555636130146684,-0.018525389425633133,-0.0510806188455813,-0.036836802978452106,0.12451403813192055
ICAM5,,0.07489847155833933,0.09503001136174614,-0.028050398352434947,0.08720197859965169,0.025748004251751777,0.08440208810859191,-0.014888359077047277,0.09332934580402003,0.06287837489065767,-0.014475361018764293,0.01515464068555377,,,,-0.02950891618875462,0.01333409640174706,,-0.0239138388017218,0.03785470777837877,0.00010645579579133385,0.03781330396000565
CCL5,-0.005398507025710993,0.08138682503870215,-0.005793246949648168,-0.025186673919036506,0.013945516755866466,-0.04144285013539616,-0.006992195614127156,-0.02777699891820383,0.019372593970406127,-0.011040070154948,0.07031432991181452,-0.012768630718188092,0.0064609388349326944,-0.08371918321539142,0.007550026728128372,0.08564258497050753,-0.01079617358316657,-0.004931027854063351,0.02228167393482218,0.12136688393113382,-0.008865583020812817,
PSPN,0.05758656196384497,0.04662786560642655,-0.023494176585348206,-0.013733249145218892,0.006548242670320095,-0.05059221605198999,-0.0017503663891969723,-0.04371570531514727,-0.00559006063937282,0.05293068615175616,0.06950691156139649,0.02242082068945921,0.006808359507498507,0.14255211463910103,-0.022007467230960424,-0.04056493072337988,0.060899781716112114,0.032826650418453625,-0.029112473954615855,0.03300759993402272,0.0028783886274125624,0.08359539816316248
PENK,-0.0200546252912647,0.10178922804316755,-0.01930068518083793,-0.047470192780187014,0.09722719236126916,0.037543706186641414,0.18817378095131176,-0.03957223862574701,0.012110596818646558,0.038060852945718475,,0.008847474979515836,0.03557005778144778,,,,,-0.01278221084120338,0.03830290177060835,0.038418991210722925,0.023618513755860836,-0.00791523921110668
EGF,0.013718144858883336,0.07558642100941429,0.03649192495834643,-0.057572132931002266,0.12641390521965476,-0.021390497839382554,-0.01528940621502505,0.06467522470362809,0.0115706495702304,0.009688133662665951,0.01902450224260872,0.051846289687719066,-0.023376348013955994,-0.061490018715018004,-0.041249808653890746,-0.034784089518403574,0.017848242172871294,-0.04149648319200489,0.031946543056496794,0.01414737834634734,0.012127814565793234,0.04404100099484851
SERPINC1,,,,,,,,-0.0012865219353130723,,,,,,,,,0.06461740219871832,,-0.013993235331055547,,,
UTS2B,0.14210379732690673,-0.02446800445917409,-0.012411582273247714,0.034659755759011354,-0.029792158245117616,0.030486700981925605,,-0.016119340862461848,0.02492769806037792,,,,,,0.05492107497723277,,,,,-0.028609496805924377,,
F10,,,-0.01488404804842057,,-0.012124889907344238,0.0072915749635729605,-0.03432939435463536,-0.016119341254095403,0.05612989185105187,-0.017149151406868818,-0.04246482928870232,,-0.023736433805005865,,-0.03526149531881129,,0.04442012601901026,-0.027855308932219817,0.05011951767703054,0.04987643752332918,-0.011430198430584468,
FN1,0.05017630776817451,0.09068196359344602,-0.009212706991078831,0.05236411956510947,-0.10672627832805924,-0.05404377843301462,-0.09888442006054023,-0.005762043001442997,0.04074065394642622,-0.0737292084120823,-0.030915651758710663,-0.09156593088896667,-0.0796550999642313,-0.08459979624131023,-0.057103438841656876,0.018456780988960066,-0.0061525872243794405,0.026733100690055127,0.020042674095591042,0.03910062048931326,-0.06060331621989179,-0.019412471187748373
FGF2,-0.0011281287049472327,0.003958026110354234,0.023263705994809765,-0.02914000024527496,-0.04114441631957031,-0.017781528180974844,-0.049183686809027904,0.00044577952280905857,-0.03619124054850045,-0.016367640018789792,0.027632324892267583,-0.018944773229779607,0.008677393238338191,0.031700415484962205,0.04531507742562834,-0.005503382752785199,0.015803227451203196,0.03423557499592028,-0.05939363889607959,-0.03652630131806686,-0.004816965630971909,0.02290040468276163
GDF9,0.1444529546719537,-0.019313002036895392,-0.027288132153165678,0.030348799878848257,-0.02534523901952702,-0.038201613386123066,-0.08942297863325015,0.05017585878605492,-0.029377018544900036,,0.016456150007599257,-0.016020919303540694,-0.03013059589190252,-0.03589420942713421,0.047932520926381596,-0.04235790910935783,0.03464516331109584,0.09216648623041682,0.044145566663856106,-0.021535477202003776,-0.013935029267028177,0.06522776195517561
CSF1,0.02482247254155234,0.026888917507738037,0.001480356091306475,-0.04740965626549831,-0.06654714570344451,-0.014313194527661527,-0.07582827196133282,0.046459518032436975,-0.013034928424106843,-0.056568967441343085,0.059958569030297566,-0.058708389935529966,0.01855475198586508,0.04886847153393758,0.011162104325417248,-0.002365043199608586,0.02819154927932057,0.02375709971855326,0.02355745403453882,-0.032355555960760535,0.003439948264090617,-0.023193535619473134
GZMB,-0.024779766597784633,0.02332343202450839,-0.010466535409903353,-0.020497214377477452,0.04451140158997297,-0.013676345743970657,,-0.021160541557626103,0.034107810521988115,0.0014179809701580107,0.05384865171860765,,,,,0.01702763607381804,-0.022112975407438458,,0.00473753706721891,0.059888168035691955,-0.012643526349563033,
WNT11,,-0.027642874583271616,,0.04369063677938121,,,-0.016566222054022032,,-0.017628784363439374,,-0.018549016979456857,,,,,0.054221296315632855,0.0370235048498673,,-0.027515000980913584,0.07647420386145909,-0.02460902071891364,
GDNF,,-0.016704575930797477,,0.034179941148347964,,0.026180719259283444,,,,,0.026548961909340276,-0.02288337841101583,,,0.0290178161198895,-0.025765727782031782,0.01810098508176705,,-0.000825685701272591,,,0.1429341958138271
FASLG,0.046418178485415025,,,,,,,,,,,,,,,,,,,0.17544314812900566,,
SHBG,-0.004450443214066113,-0.02498086592034819,0.11775459949875998,-0.016665206506050353,0.01927346026799096,-0.01789522366552795,-0.013432968387169952,-0.010498033628236588,-0.015875672785804113,-0.029536406220219576,,-0.018440917397153693,0.09849918961010594,0.08922622108522706,0.13503645923219207,-0.03804743657648099,0.05370077456494268,0.02985475495974763,-0.031300429523640184,0.02569397793816262,-0.026622279232260144,
EFNA5,0.04205283951714448,-0.03062951131844475,-0.020230483922428995,0.004358494445329603,0.048221775420641336,-0.010036901309198853,0.1140384542003414,-0.04883530204879345,-0.01653738690821209,0.10845217430805647,-0.015883614839457893,0.07806510939954837,-0.02485644766745814,0.01887901790523272,-0.04373593494746806,-0.007753589300198996,0.053076484862474904,-0.0027164707688959364,-0.004820618967107402,0.006325588564035085,-0.01870127843297945,0.06562697923346988
THBS1,-0.02141894157507732,0.04425553205583345,-0.006045369676145599,0.02684848198890811,-0.03379190456584206,-0.05351052227035971,0.004099368128283815,0.015947614392376495,-0.008962374221114972,-0.02959985439932742,0.043077810960759855,0.06491634673805954,0.06100313482552024,-0.006264417984590217,-0.017738717071236296,0.0017884094449673925,0.012286152232852053,-0.008638154234286903,-0.01741238954765573,0.02942798701591128,-0.014470247674912897,-0.07088634865808749
PODXL,0.028492411070445783,0.08253994764694829,-0.03658363981220716,0.020656310476716264,0.020396154431797136,-0.05166588771717484,-0.07209094670991528,-0.03289749399342844,0.02639533456002187,-0.01322899736328086,0.07093379871711303,0.024040797644456224,0.009361864994304197,-0.04546000244465659,-0.03804315952570069,0.040765076036286645,0.007951733182271497,0.035482972785507966,-0.0015292674061324098,0.009087260127414804,-0.017425007531642306,-0.0513533560514744
LCN2,,,,-0.0249540485268974,,,,,,,,,,,,-0.014737983266731392,0.016808203372084232,,,,,
C5,0.10921217984186835,-0.011483113915583968,-0.01926042903842821,0.012124475903674634,0.01163720809331246,-0.01503436603096165,-0.10658869351429684,0.0546275226016274,0.039009400598498375,-0.04447936327530473,0.0614005419994962,0.04535036318822721,0.06012194167022831,-0.10024857025415415,-0.04206208313492689,0.01486664131723495,0.041294923462387986,0.03929865806753191,-0.009460973097413209,0.062303234737777394,0.002611678227440316,0.013150632416213351
DLK1,,,,-0.02662923051486976,0.1908110885807047,-0.03722033555221436,,-0.03080765398618469,,,-0.023986424305833174,,0.026795408468523244,0.10990474808174223,,,,,,,-0.007882076786394117,
CXCL5,-0.03293999044048814,-0.033932363079695965,-0.031794253638328045,-0.016128237247128027,0.014821084517919511,-0.024108905827304294,-0.031108852367515816,-0.005465918759041562,0.023038345927952467,-0.048050253091042244,-0.01005044127080258,,-0.005748125060793078,0.08545328809932995,,0.06499056313414744,0.03270025381733193,0.07515977433999371,-0.003148928097289216,0.007854645345417957,-0.0019060858963371324,0.05684778106901832
BCAN,0.08913398060459757,-0.037535555542643595,0.0016461698794228638,-0.02386967089601147,0.004323355827281622,-0.039469232238380426,-0.18919635650656239,-0.028659136487842345,0.019807967932412043,0.1581300907970051,-0.018714525072599353,-0.01526727750111502,0.0024750830758177777,-0.046197459033978455,0.036298469774238354,0.028823885748583983,0.05211149414565555,0.04913768176949667,-0.03528222805506052,-0.010563859568328202,0.030686339157463667,-0.07118745366885182
RELN,0.002605318844144521,-0.0006011940682266791,-0.026502477375760603,-0.010409669930055647,0.09009956676678996,-0.025744769196304057,0.11881183512798593,-0.0337525077051085,0.0017125954844951184,0.059910360101848165,,0.11409068582502754,,,0.06323898425497902,,,-0.0035165158870535808,-0.02907369726750577,,0.17548823840255962,0.012604240548973432
