,UKF248,UKF269,UKF275,UKF313,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH916T1
IGFL3,,-0.017257033921582808,,,,,,-0.016880316732088334
BMP1,0.019579678042098328,0.05707856638466256,-0.006006066539545946,0.05741989945795679,-0.0036089268436640966,0.02010370815607455,0.011377488508037293,0.015492310904023466
NDP,0.07943210028126595,0.021412348033816562,-0.07285587783436537,0.0361853863057408,-0.023659227599466127,-0.011409953845456304,0.019539737564462274,0.02239777276545706
TNFSF18,-0.028831494563194192,0.004082027806650404,-0.01577693854527961,,,,,0.0013865862891908162
IL36G,,,,,0.010616377210434968,,,
RTN4,0.003116261707580049,-0.05193600553128334,0.006823570928134946,-0.050955149230011515,0.02937341942608943,-0.003746423570456106,0.0013822936117164322,0.002560645389228725
HEBP1,0.09525448083918507,-0.023412566167145592,0.018311778631441483,-0.010991678361465869,-0.00981916907594358,-0.0008540909193388009,0.0070699382709424234,-0.02478503994115506
WNT7B,-0.04266744944234153,-0.0350797333299925,-0.0029243692346678633,-0.02157576668795511,0.07505589305646003,-0.036288505810331696,-0.011870485929312122,0.04501099263406132
PTMA,0.05584883454515423,-0.02762518371159132,-0.07125907428102739,0.09005067478336705,-0.014911559351763323,0.06073421728582093,-0.05477544840756837,0.04922989352948323
FASLG,,,,,,,,-0.014640292942936943
CEACAM1,-0.01835045614226757,-0.03372258977308111,-0.02481336572795707,,,-0.020334239622381203,-0.01689306958701784,-0.020369817362459647
PDAP1,-0.00014787620002369546,0.04057217722567923,0.020458932436114446,0.04264131999777149,-0.03748813729130439,0.010138984859080536,-0.004992966671973883,0.04743017093056937
QDPR,0.021654378708857027,-0.08220449202021006,-0.016058856743725838,0.012421270154821326,0.01842463091698544,0.003714438629820307,0.03934611271803762,0.027921121693648594
POMC,-0.025844669516529833,-0.04347028778925934,-0.018306311877030634,0.04794308361808235,-0.029465756960951908,0.024548665207288243,0.027300161945709084,-0.04508438170433848
CCL18,-0.022899635440553234,,,-0.014257083374528317,,-0.014461838898472456,-0.00230259156482402,
CCL17,,,-0.01967691404154874,,-0.012563673678998983,-0.014426158807216437,-0.024386206486205635,-0.013269781160648083
VEGFD,0.09829733398263958,-0.014950404496315201,-0.007567077089915755,-0.01526642137177741,-0.013464878220679016,,0.03064900180432801,
TNFSF13,-0.017280805235895595,,,,,0.004698819816729155,0.02073496131199205,-0.021622000817645946
WNT5A,0.006194154885919672,-0.01310669013972661,0.04244244136841053,0.05789742162565735,0.005954468074557051,-0.056352677656705034,0.009969735989945784,0.07203367965272439
CXCL8,-0.018573207632534477,0.08378304648861928,-0.07181630885839528,0.007000580158042013,-0.040483736661955524,-0.04549830585701031,-0.07470257512539447,0.03243652033814081
GRN,0.03040446463142537,0.053366295325355285,0.057557173145797086,-0.016395541770716292,0.03159239220829411,-0.02549764129139038,-0.06515065339764292,0.041615505035354196
MIA,-0.02086356043584209,-0.0003448467963540976,-0.008642946396657575,0.05282648864906431,-0.01844076778573785,0.04011053443555911,0.08755059636061127,-0.0498323619109678
COL4A4,0.10340325055690526,0.07235169214167521,0.0076577522122301366,,-0.017888228888024507,0.023315730362148176,0.13805365166096367,-0.03896917573722119
TAC1,0.020643614380203738,-0.05612924010123418,-0.023090356414579488,,-0.03170168527845047,,,-0.017444476663813654
RARRES2,-0.06768063344733509,0.04227990631755394,-0.031024598740522654,0.008860292310146376,0.0024489256466530907,-0.056564935281688745,-0.028355764811342467,0.015408962071264671
FGF7,,0.0031267306050346087,0.06442313565886298,-0.0332626243689009,0.038593634641793856,0.05264727925620452,0.08290338436643191,-0.05793218757760521
EFNA2,,,,,,,-0.016055732106260722,
HBEGF,0.003640935249711235,0.04940162169501968,0.04086872373196287,0.12166246429391217,-0.01643487496997334,-0.006936283480799228,0.00885093929975338,0.09430983011399395
