,UKF243,UKF248,UKF251,UKF255,UKF259,UKF266,UKF313,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1
ADAMTS3,0.049997101087968385,0.018816863499750112,0.0810941360598752,,0.03271348287746725,0.012933238404184364,-0.03189639814110091,,-0.028329148732468005,0.060354686415419745,0.041225045322733064,0.003990968088045276,-0.01003158415448838
CD34,0.00838760690626646,-0.012877210027208305,0.02952636223051589,0.016748273726578135,-0.036199243350855635,0.004357327283669749,0.005990775993983168,-0.058767818749097214,0.09362656654020265,-0.01620499472219504,0.043870818761183435,-0.006550411143866864,0.0999605949376715
PLAT,0.05006721468718721,0.0361757520626131,-0.010229484733159638,0.08160113202283543,0.05948631183748983,0.08344095100904336,0.033911544251813114,-0.003674130231649917,0.07681732699597726,0.01449249810138791,0.05200783126279105,0.12648281384682844,0.03887363205672656
NTF3,,,,,,,0.04495529585985675,,,0.0654465709220465,0.03319929016889683,-0.013309579939496777,
LTA,,,0.020291305767827027,,-0.023808391226513032,,,,,,,,0.0029419179776755773
CKLF,0.13787265227092477,-0.03496644438057157,-0.049082619408622345,-0.007820503586951294,0.028955276476416963,0.08834611739989441,0.04318883705901959,0.026790126511993806,0.07068875994395764,0.0441575694602808,0.11665813772688452,-0.009722419326693274,-0.0408890420953482
APELA,,,,,,,-0.0035191711579950487,,,,,,
CD24,0.05816060514347193,0.05989283386024348,0.08382825752061293,0.016501328429406947,0.008842906981778916,0.08907778129430129,0.02471334571970507,-0.01689464773938956,-0.006559964572918656,0.01494219512232879,0.05804111790329083,0.05382851044287241,0.013091784908710661
HSP90AA1,-0.08766112714854019,0.002545524315767357,0.05317662150731081,-0.018244454775084625,-0.014721647822964435,-0.11603120726995844,0.01995576826668227,0.05148081560647892,-0.010280915782368553,-0.11779036718733796,-0.1408570528384254,-0.00036116100145146973,-0.11942881914994982
BMP4,0.023839398906072732,0.060298874068492145,-0.018568049363060665,-0.05600315646929698,-0.03202256395558951,0.13414820072707623,0.023822390627707215,0.11354952476389991,0.011333530485870389,0.0015858368978337576,0.0011492660809678968,-0.004034333225505226,0.03649835460437372
SCGB3A1,,-0.01592352643642943,,0.03359234797017989,,0.07048852244545216,0.013789312343566658,-0.05912142529793478,,0.052264977007634356,0.014940193708690253,0.018708690568826385,-0.000456762972758191
IGFBP4,-0.01257912040154508,0.05838086758385565,0.004861789081197986,0.021929894929278094,-0.03131616775981936,0.10459553957674918,0.0009723271077923108,-0.02582430387160902,-0.00868407217411424,-0.09224258759186367,0.020729237566658534,-0.001249063098311027,0.10230475343587672
RSPO4,-0.022775282816806026,,-0.016481905828149807,,0.05578708311411223,,,-0.019221188546253234,,,,-0.007783309410257355,-0.012359159636346824
LEFTY2,-0.038148746044003465,0.11077598466410632,-0.017731182884895936,0.05312234808357888,0.013769596532229601,0.09984109751900318,-0.018382144836691084,,0.08934824385864099,0.07730335596358581,0.0662990568877328,-0.03233635665791919,0.06915597370906441
PF4,,-0.016518102577915365,-0.015933236369015946,,-0.0162072095258517,,,,,,-0.024026822275546283,,0.016383785444059353
ANGPTL2,0.008385701264681767,0.08201643858860824,0.03371886307001222,0.10769652802579341,0.046929660710045146,0.13970093145868342,0.015922977564207005,-0.019295936606761942,0.016599151410040192,0.07916999059085669,0.08125420224800331,0.06121648795114765,0.045568402743497646
LRIG2,0.050190181733545884,-0.015119948895531652,0.006398991754497685,0.10026135598592825,-0.012144777708025986,0.09006409961400641,0.029715691937544437,-0.026426875848757456,0.049368420131018165,0.007364933322767036,0.03981302197603323,0.015504738827516852,0.031095745276349403
ICOSLG,-0.03346264551416581,0.0184725402319919,0.008556761360152617,0.027556242049896783,0.018664148249641264,-0.027849102375169035,0.005407736883478226,0.03006066774305945,0.045866318052105205,0.0601034101843954,0.06797380252978215,-0.010328725708254952,0.025787252380547424
WIF1,-0.007257242251082332,-0.02972164448103682,,-0.01769742194105048,,-0.10987280976869197,,,,,,-0.022103849988444887,
NPPC,0.004609855989590609,0.0028879707712192327,,0.0934728128996613,-0.025141378776604318,-0.02204290395344084,,0.017709309406789865,-0.02832909432464147,-0.003637441348835497,0.021139754147399558,-0.024178098253102284,
LYZ,-0.04797209847002825,0.062352104811206205,0.03330606595406395,-0.024220111514499668,-0.026210716073108962,0.02011465234221963,0.03427146363278707,-0.0927941289137864,0.04476579634090877,0.01465440448083938,0.08219236971639421,0.00058915031439253,-0.00966038815853733
EREG,,,,0.009845231609620364,,,0.013541797057443062,,,0.02277969910485391,-0.06572784742270159,-0.029615760294873287,0.06551414395481808
SPTAN1,-0.03395072224552821,-0.010660347373635474,-0.02025806853816611,0.07289194120123794,-0.013801221966919993,-0.01918548155268335,0.0051964577710600845,-0.04883345375498407,0.016958346728861762,0.008543549111630185,0.003089892132096657,-0.015758444977914895,-0.007955934665319261
PTH2,,,,,,,,,,,,0.031810169474700445,
LIPC,0.0886421620605151,0.01282707480670095,-0.023980372280390086,,-0.008829579163593405,-0.020916496953858957,0.01695137743994325,0.024162564964887463,0.018004288034297388,,,,0.0007356527711147392
COL8A1,0.09847919717639657,0.08017326855421003,-0.006074109406274952,-0.03051113899611248,-0.0495076994136945,0.12085807589958468,-0.0763261348958812,-0.039977063116570524,0.07640337185913455,0.07902981667968743,0.03242923479921229,0.03721032803093742,0.04871682197254594
GSTM2,0.011049813507326253,-0.012755085239913653,-0.015258831936477826,0.10162514345343705,0.0165624456874365,-0.011405956979614306,-0.017155713727378088,0.029872036107588828,0.09731946392018431,0.0234991451496892,0.03479996877279191,0.11216029379209987,0.029128164332516634
SPX,-0.07443171800085302,-0.03270669761283349,0.029496790014524977,,0.04301774973068826,-0.011234992579076002,,,0.004337092699638466,-0.021252460133351112,0.025095054991969287,-0.05851608731639977,0.004310744918355207
MFGE8,0.07618227378381003,0.008999979185965257,-0.035102147198162105,-0.06454956434533228,-0.01738583045501223,0.04680891038056988,-0.007315148316538186,-0.06897605221607508,0.07488447985967268,0.033362531126643516,0.0011506053484059149,0.0253420141922217,0.11635039886074941
TGFA,0.05160310476697707,0.03948472632899937,-0.026549577928856746,0.04801981985683479,0.059635593488338245,0.030433644408494418,0.08296762920560102,0.0037034457385077425,-0.04820608526837671,-0.007543225633419923,0.05961591250832666,0.0036795120809050307,0.010547463450495913
SLIT2,0.004395470163769741,0.08439594144365635,-0.04154541757391741,0.046610088157843,-0.012742817194584246,0.022592828716391962,0.11052186201047698,-0.04501705451880093,-0.03203770033175076,0.07385894386732424,0.08414284956060934,0.03185753016847512,0.07367947830278106
PLTP,-0.08316755242868722,0.016115553098615884,-0.00697453144753218,0.045599128996419595,0.019517717621238592,0.05682319212721237,-0.003377435633481723,-0.0657694995349888,0.09754415214444101,-0.0503448734052338,0.037989231754612156,-0.060449985809181886,-0.04080782162110219
APOD,-0.04114560807687161,-0.10861941182390183,-0.04239199974643881,0.05807151960011664,-0.002566587619682501,-0.015758940540318164,-0.029882713740104205,0.056308029544412885,-0.043130219860323886,0.1396749278549125,0.07062913262222713,-0.018136906862237918,-0.1273222738200459
B2M,0.02264101607875331,0.11054717906213125,-0.03399599369408365,0.04862944545585301,-0.018811805663078846,0.08739150076282468,0.05335505447939713,-0.0308138138822712,0.023808774305830317,-0.022673331326606986,0.14052957801901977,-0.0272013720713792,0.04418815391072169
OMG,-0.08102161846729816,-0.05948340487435728,-0.016167871233923305,0.07869826190597712,0.03570663439912649,-0.008684614559493093,-0.013612932828665105,-0.03550523472287637,-0.033163547387855256,0.0926973770342929,0.10130480763843394,-0.03844991093212144,-0.017337952480958325
CXCL3,0.014450426743508125,0.019587103932989142,-0.012879072776973942,-0.03234283210336822,-0.02451138028103821,,-0.0028217816882945695,,,-0.0322450052091233,0.039061133076629895,-0.01246721631193861,0.0805162912610904
CXCL10,0.09239206327608379,0.01699219868305535,0.017342925068293675,,-0.009210220333204785,-0.018436627431413898,-0.01854901550652582,0.016452460472296218,0.0195565876334729,-0.02176640434258061,0.020871282554198456,0.03762294743156015,0.005486914366733919
RSPO3,,-0.021630087419756947,,-0.035104269960834704,-0.018821511987481294,-0.028485932223844265,,,,0.028114168713264227,0.08571688907499829,0.056248145580973276,-0.019995330010624788
CORT,-0.025535104779199753,-0.023553624350079135,-0.028455751189358783,-0.023858725748560156,-0.006519790011244445,-0.031031882148597645,,,,0.011891307031713663,-0.00846449545302453,0.00012435269245441254,
NCAN,-0.04721735164197623,0.0032700393926268123,0.020501040371746205,0.05464992678822699,-0.014970118973131651,0.12075704234626988,,-0.010544921557988769,0.09148777832010514,0.1160780731601913,0.08470229999943203,0.05201131996725072,-0.02125821242342634
PRG4,0.04874908316105961,0.1070529473839134,,-0.025606230592826754,-0.01857602065436508,,,,,-0.0230869485350205,0.031747363223216835,0.013339674197757657,0.022446671143076018
ZG16B,,0.041341245808674404,-0.019173060363039895,,0.005716521962681249,,-0.024249387531051547,,0.027378536636016304,,,,0.00813752900185301
TGM2,-0.013236968801957074,0.024035658822624203,0.04875176563022315,-0.05055825573986839,-0.02229520557222977,0.006376495736572804,-0.004391258872934628,-0.05792318848124657,0.014566407085546632,0.03651241797376916,0.0054569614376526205,0.04187930690936539,0.03671155207147711
VEGFC,-0.025005156529481525,-0.030405587838144774,0.054616717963238894,0.025404222020925675,-0.02367402067088007,-0.027650651874811312,0.006136715760683706,0.025098398569705662,-0.03409105867017862,0.038400928464844594,-0.0017082284024179401,0.03363917500149757,0.08461194921331072
WNT6,0.04214454646368599,0.09125480217792098,-0.017731183350242024,0.009891989735340029,0.07768535484265002,-0.013834576670002673,-0.013075573272158084,,-0.025012062751524237,-0.031466618959385975,-0.04672910739631723,-0.031557137790911,-0.03011054384995536
NRG4,-0.023633801672683346,0.03241012664324422,,0.052667368413710274,-0.02260786691264602,0.06975309137291111,,-0.04314460673765634,,,,-0.019810918328290125,-0.01999533225162423
PMCH,,0.0033326268290099006,,,-0.002418371535608009,,,,,-0.021424990946631212,0.1319550500682628,0.16939932516397246,0.04783877926871901
COL9A1,0.043708000607430506,-0.028678470077325446,0.017702827595261084,0.051718831118260415,-0.01160499194348634,0.1417042504474229,,-0.10695314840570025,0.002066465191457051,0.014348954114482492,0.0716618269055985,-0.026531493843232428,-0.013403358873495913
GDF11,0.028136907733595125,0.03689787042580474,-0.027287429910798373,0.11929680949390557,0.012486106514915005,0.05538835670040539,0.0346555159605245,0.04730615427609786,0.041358990588079556,0.0021181017468138315,-0.03846999027475898,-0.02627760455192768,0.03667970221700633
RAET1E,,,,,,,,,,,,,-0.02193473740936384
IL24,,,,,,,-0.015291580762744587,,,0.09290310471304915,-0.023643726810048293,,
SORBS1,-0.027867775361208484,0.09494046725673289,-0.05883642099541457,0.033305219220390245,-0.00871816716005964,0.02593336441667965,0.03625584736723639,-0.03760583326295274,-0.024867916953867867,-0.0016973210648870034,0.041842700217384586,0.0001740387721418265,-0.02174250532382548
DLL1,-0.055241083290155486,0.039887833926138365,0.009764563530685746,0.03998572664410125,0.07812780607682933,0.0648508922147811,0.006549742536093334,0.06311624883264517,0.06025761676501654,0.07186375004532404,0.11017942782941466,0.021561107115935646,0.10649053573856566
TLN1,0.07158734762919028,0.09040315633555164,0.06519264068294373,-0.07503178744002333,-0.020611599526193767,0.091259578925949,0.03142650066435997,-0.053215786259837757,0.08952669611468955,-0.05285065964484654,-0.01682868971040066,0.0584656187687329,0.05034128341565558
COL2A1,-0.02419075234142447,-0.027522635114458145,,,,0.08243639105025456,,,,0.05754813109421938,0.04948462372847237,-0.00702414727276585,-0.00020032675929034576
SHH,,,,,-0.01930353538363746,0.1627801385364556,,,,0.04610806044719764,0.025015829688255796,0.04201336443490085,0.06568993120038276
PON2,-0.01195549384315267,-0.023916930088002036,-0.010305151213125634,0.07568247866470768,0.05324858860794447,-0.02223949293144105,0.020690256307292477,-0.01543634040093592,0.028815702604084118,0.04561309723779152,0.10037470543774807,0.016616511247698532,-0.036076826033295775
ICAM5,-0.03564108740752589,0.02079736376040704,-0.008622576698696791,-0.0375229945980214,-0.030085929986598117,-0.052746220237434444,-0.014475360048965387,,,0.013849706258197295,0.07273388186693534,-0.009633919486040915,0.01649555756558217
HPX,-0.03852220809903308,-0.005136586912610508,,-0.004476558737187137,0.025759520817920493,0.038864565108255256,-0.028742432550200467,0.015449011757974907,0.09101459534394739,0.003715707321008819,0.03221959343536026,0.007002175273808318,0.06405295761790647
SFRP2,0.08236829840066197,-0.021170370832475985,,,-0.02198463488053004,-0.03270489863841385,-0.015091439499185346,,0.02893697282658437,-0.013250810198161326,-0.008312872901204376,0.00905182319468829,0.04879622514183865
CFC1,,,,,,0.05569201995485233,,,,,,,
CD70,,-0.03867774348215452,,,-0.037367624054505964,,0.01343445303359529,-0.006236991953960859,,0.03004346910639257,0.031505270717166904,0.043552749326928174,-0.0029407532354697725
HP,-0.04707774737972157,-0.0016110836922823822,,0.051735051046863705,-0.032310342915836475,,,-0.06435807158558059,0.02157756385359803,-0.07343412610465547,0.06975765173726492,-0.06097614727996915,-0.0019939840939732956
CXCL2,0.018438749959045042,0.026152495101971224,0.0004074497667723144,-0.016182098393985614,-0.00811092182513284,-0.021381938592936058,0.07535547953972319,0.0036921061285093934,,0.047389340069650655,0.037658992111529184,0.03505859569831461,0.09191360006599113
NPPB,,-0.020542890255312446,,-0.04127283833510501,-0.04213737926866834,,,,,0.04621599817379557,0.008121356101320929,-0.02702008340687639,-0.020283037684712707
CCK,-0.01963837577432281,-0.021714650378204796,-0.06619227914250427,0.013434265538461112,0.018416101488061522,-0.11690036913115986,,,-0.032734594914625596,0.02411957685239956,-0.009075598302802242,0.03385230773315944,-0.026312575392769356
SEMA6A,0.04091501020983515,-0.03330780950241571,0.04016235580621887,0.13503464403616505,0.03537709630641833,0.1064145923925359,0.0379617866845686,0.07156102678683333,0.02481820492862579,-0.01869738797386635,-0.04194098737514668,-0.04890509436822503,-0.03816424266633998
IRAK4,0.03720880256696579,0.06564645157158162,0.05836464998874619,-0.044544906890663045,-0.006189306852782556,0.08969431626944319,-0.01575184590351118,0.052845747792184684,0.03518273155271501,-0.012506501804243834,0.02856105199509226,0.0005422965383310896,0.040452938187055115
GSTP1,0.03203026352193685,-0.10385888139890873,0.04089958951995532,-0.03652454462275489,-0.0117842018699992,0.08566216499972144,-0.036613498442197245,-0.06568726828553359,-0.0014337302229678601,0.03331117607684424,0.15379901771455076,0.027965686530745937,0.04141815059659771
VCAM1,0.044299269861053536,0.010216900012282383,0.0334908780777409,0.0017026615190764267,0.003928424865092588,0.08810895289508933,-0.030443153112894354,-0.014668512182370799,0.06399887661491852,0.08251902977414413,-0.019836276813399997,0.05898991963622585,0.05240520130546579
NXPH3,0.08257319370810601,0.017607590296347436,-0.019564160136663667,0.04428974616997539,-0.041931652327842635,0.07642228791180244,-0.02885574143726082,-0.09555271639682512,0.06755360589810304,0.09833223247330837,0.008683366517413482,-0.029705000340440088,-0.0008125456828073816
MTMR4,0.031798030346337255,0.08354559062103721,0.07336025844575962,0.07890028469650141,0.021745498347184897,0.04477567687965464,0.035390283995909814,-0.08553573823299092,0.04015801616929354,0.021009234717729704,0.04093221420638643,0.05481695397688208,0.044938280218534535
LAMC2,-0.021582310362383356,0.025788662053243757,,,-0.029264107590929244,-0.018955608259396003,-0.022211717227806266,0.051224233413697244,,-0.019638522913994205,-0.017581122272229376,0.06508617573237083,-0.03864540683269524
IL10,0.0011675589658211101,0.04552196791143114,-0.02539675844984795,-0.03663244818410013,0.012863626630762492,,0.13501026125393378,-0.0069465357054012975,0.08351598366184974,0.009255415036071205,0.04645455517126211,0.01793882124934644,0.06636445892484662
SEMA4D,-0.04181019316814539,0.026112391351136504,-0.014413774464847314,0.06411914124162187,0.03259020609500521,0.0574367273808039,0.022271270090603493,-0.020694864434112826,-0.043740769116612455,0.017465808814653334,0.04308153555963362,-0.0002283439161556308,0.01772346272385509
TRH,0.01532119925112717,0.049341372953062936,,-0.02711182350669595,-0.011383927080242915,-0.010490304084142768,,,,0.027018197136658997,0.10117678560309137,0.02237792703795702,0.04873277788463489
SEMA6D,-0.002650185908782146,0.08959698261533894,0.025448823439276607,0.11286483396100086,0.03005594604445736,0.1068287995782984,-0.020605887294777223,0.040060026231050476,0.058535207888764006,0.008489955109003154,0.03756819741584538,0.0858472278902099,-0.011601159784325035
CEL,,,,-0.02975196786220344,,,,0.05062793601146306,0.021707452337153904,-0.024190116146661743,0.047245465609239666,0.10544698399941167,-0.023371081013438395
PDCD1LG2,0.0413414205397783,0.11132610432083671,0.04094683390290101,-0.022581754865461313,-0.017550280502442162,0.12292012191470607,-0.020904650716668662,0.14463534584296872,-0.04976906965764274,0.05228756900333551,0.10567182708169426,-0.02798389469873431,0.09956626790319476
SPINT1,-0.03341599903084794,0.038262997711835396,-0.006126933342078447,0.023810901162650253,0.00035466248982741165,0.025015649934836372,-0.00027525312106674185,-0.0644612525827143,0.006769395567918212,0.18493876121423788,0.02694278779052424,0.02933282774054066,0.05006708759419589
CTHRC1,-0.0537755432459977,-0.002429766644314331,-0.02659877594341813,-0.0318543856228471,-0.032635275842060454,0.1452412952824135,0.0347435749853253,-0.01897338419075537,0.015560392300987767,0.03279573734876488,0.08084575855879578,-0.003103095049295237,0.06931933121500188
PODXL,0.03440017333459281,0.066722865607292,0.07386732164532134,0.014078327693380265,0.01610283071112621,0.05305179123134788,0.0312853168301893,-0.08242037864593559,0.04297568322882863,-0.0054490348822605625,0.06908698403053987,0.07536388397292142,0.0653088933108107
JAM3,0.02468073916204446,0.08457880703588284,0.012635718922831366,0.1083018459474185,-0.00834959634777592,0.09545567665300982,0.025971480968131233,0.026395100742841314,-0.02997636846394885,-0.020660943102200187,0.03586186701677683,0.03904033314543865,-0.025636458821948174
TGFB2,0.007459097289667662,0.09757456492654965,-0.04063994416834784,-0.04289375202059383,0.039716828348834374,0.003706470683093121,0.0188480031445455,-0.09135120630714406,0.006559441298058237,0.01348139542610932,0.016888176999467614,0.035758888100020945,-0.04927163709447599
