,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
MICA,-0.04561957063259754,0.050475515872291786,0.022407164611184534,0.10269912431728655,0.032093562942985425,-0.027265073372951053,0.046081274910592836,0.14637466135385732
TG,0.07815340085250072,-0.02205928304038301,0.02291586655550893,,-0.025833288254986892,-0.009208167997464335,0.044528820764965914,
ADA,0.005017344129188993,-0.058538378609198125,0.07461235300930381,0.0029282550650107297,0.02657079243749908,0.004838831985555622,0.10517827293395454,0.15145774406367948
LAMC3,-0.0887132654424159,-0.004986433929609,0.1285929005929664,0.08861209578750757,0.05274425739881544,-0.10425925014309527,0.03975426722714798,-0.06082954594127104
CCL7,,-0.02488186713497816,,,,-0.007153572717197277,-0.02225974009589494,
NGF,,0.046051063158469345,-0.017132906805599712,,0.04283850576219983,0.06245168177411003,0.006456264402702161,
TNFSF15,,-0.024257026463898455,,,-0.01949177276015544,-0.019295084393690334,-0.035709630317806516,
HMGB1,-0.05321963962013931,-0.01335577315711535,0.03159968501875482,0.012905376812163132,0.07052718798441435,-0.004504656383783606,-0.09660704720092138,0.017468215328700607
ITGB3BP,0.019537610639763555,-0.010457553888728346,0.0460308941935805,0.10422473780190336,-0.02580114401180593,0.062023050159557155,-0.10746787868670143,0.004301308000540155
AANAT,-0.054961104195593656,-0.02182841826760542,-0.023370389540758575,-0.025151167610004677,,-0.02635880418718575,-0.03328203487366599,
RELN,,,,-0.00603405938946455,-0.007657641907994753,,0.06664228732846836,-0.02124727285971971
IL15,0.04788782132576448,-0.0279676933568123,0.07474705950182349,0.054510810734731976,-0.007318038727703125,0.026397325768993195,0.01642637454543408,
UTS2,0.02219131905460945,0.07323641638522353,,,,,,
BSG,0.08223446021186927,-0.006366717270872566,0.039954940012189806,0.07813520452364149,0.009907096850993861,0.01191926390530572,-0.04120876881183129,0.06100949781315714
ADAMTS3,-0.0792290823696859,0.011860969571904753,0.014112225299713448,0.06711197833766422,-0.014218145706154135,0.0002308470452475452,0.022635991373942746,
CD34,-0.1291045353196436,-0.015303830101266834,-0.014070544389982152,0.05335776648086593,0.05326035470841417,-0.04363241602046106,0.036561142704164946,0.11028720499411675
PLAT,-0.004636889484816972,0.033926739122842824,0.08674101459238616,0.004415118088055349,0.09614396314442825,-0.02952906695859345,-0.029005519414315485,0.02492601721430706
NTF3,,-0.006006184033275716,0.028797058474782006,,-0.0323956244032222,,,
LTA,,,,,,0.083178070167604,,
CKLF,0.01647606418517677,0.011707031123631376,0.059635540445765446,-0.05788008570131246,0.022225165059737453,-0.009213392500357897,0.02179033189363962,-0.022615425473492146
CD24,0.011368084370434855,0.09955323282079938,0.022080210931857976,-0.07022872001319704,-0.017894464058155465,0.06535375139255076,0.025746683302976837,-0.022693495815206396
HSP90AA1,0.056320926355018334,-0.0681241687127015,-0.07265889451925761,-0.011668705058119844,-0.01531162359848406,0.049665170340272284,0.007175143621680015,0.005230210140365726
BMP4,-0.04153850356994825,0.0378679410201178,-0.026198491478030498,0.023150656348782765,-0.03822994670853456,-0.005833167317729828,-0.010534375617188244,
SCGB3A1,-0.045466972514212535,-0.037871253657500666,0.19330370876635025,,-0.040478261510392015,-0.019546302613344255,0.10576344641210565,
IGFBP4,-0.05857455396457175,-0.06892348172553352,0.07151219372780997,0.05425169343624883,0.05417166987597537,-0.059623459265517646,0.05548323362187039,-0.030409098926617733
RSPO4,,,,,0.10735475159270141,0.0440416632658001,0.01894093831919147,
LEFTY2,0.06672989335146431,-0.02112188754865267,-0.019968170410298445,0.07275733725440517,-0.026813453023952362,0.07081230631626861,0.09601655811263379,
PF4,,,-0.015917452595908592,,,-0.03547496985965081,0.031107750035938013,
ANGPTL2,-0.0028129077981645517,-0.0022665907339583418,0.061992248662032255,-0.0018834190301526364,0.0590216180052932,-0.003725057641486773,-0.020089382503709195,0.034649790786942636
LRIG2,-0.02636907732402445,-0.03662166657642933,0.05303369830072937,0.04867562167179487,0.06369969345446304,0.06003445415237381,0.08696875768206908,0.05831895002673326
ICOSLG,-0.04444427285293517,-0.00195481672353229,0.11581059055027933,0.010275737177886327,0.02839848936864686,-0.024165798885726376,-0.015137104051629508,0.03425329206971095
WIF1,,,,,-0.025341169714191703,,-0.006539707478559638,-0.07952158542456045
NPPC,-0.015179420622274193,-0.03714414059472871,0.067186333899435,0.06185514870182724,-0.014688518793127853,,0.0774892531411954,-0.012960897916286013
LYZ,0.14350316339675617,0.024198403656513684,0.03185133823707263,0.00021295345711235604,-0.025194982023511198,0.036796170554539986,-0.03874688771337703,-0.05891964822864173
EREG,,0.0011169206504640606,0.016449186753594428,,-0.03395327095684861,0.02574786217353457,-0.0378493039684217,
SPTAN1,0.07925266897307492,0.010729277149435246,0.060304599573399946,0.002476953562988577,-0.03279593595415189,-0.11557359680981226,-0.0016691269741717502,-0.0019890576624908866
PTH2,,,,,0.05390612435175913,,,
LIPC,0.0696470849302677,,,-0.04430892066329325,,0.0488835758753174,0.046343016954258666,
COL8A1,-0.0070407732814274215,0.07461180593649634,0.009480732881983298,0.04660124013546244,0.03262939008282031,-0.062224722816518856,0.08448262960410387,
GSTM2,0.11332646507742264,0.025070537542336634,0.0032204460235267162,0.005288536489133768,-0.04463076931965193,-0.017533066992062283,0.02303954543954185,
IL4,-0.03914575295788509,,,,,,,
SPX,,0.18615256840963207,-0.01976355194412141,-0.024173308121196897,-0.02860706142642998,-0.055106623043582055,0.023155183168705868,-0.03822426313482765
MFGE8,-0.04312304308311208,-0.029645879646866304,0.046908544207822284,0.027140401245726448,0.049136313157089544,-0.07103892487010102,0.05644615158060092,-0.09469435932944549
TGFA,0.0019049428170607274,-0.01635635860450852,-0.0188547410609979,0.08447434378084064,0.03640005589945168,0.04937681821914034,-0.06728165582549002,-0.07570321567027329
SLIT2,0.004272841472901685,0.033466388061994944,0.05912543056396224,-0.04341488272078162,-0.0006188323155358111,0.06694045418964324,0.06102109011882567,0.11475855183671484
PLTP,0.09667979414804914,-0.11635976257272244,0.07279190130831617,0.0393236221664482,0.05444845681030326,-0.09626389484619066,0.021300306910058193,-0.14204068062054695
APOD,0.028358945378016642,0.07136565262084418,0.07778337296908537,0.017093003452550326,0.06746571176023672,-0.1047542418027667,-0.015409184435725707,-0.01381209830118078
B2M,0.02855662395477201,-0.040095312135822556,0.12903249182445284,0.055016880379900525,0.08321725549897149,-0.03172348146833231,-0.02241652977824742,0.039628210542571804
OMG,-0.004761052993813047,0.05040188638080221,0.051563210937470155,-0.0731455931788357,0.025786151786284836,0.017477514618499817,-0.016150804018358122,0.09322065584713114
CXCL3,0.04304126812352909,-0.054879368398058403,-0.0074159435547609415,-0.026794836250283217,-0.005843747183307994,0.08416070771056865,0.06009097305078426,
CXCL10,-0.08437465849703472,-0.02569371985170845,-0.02134991834472736,0.020954673203884094,0.1272000826277568,-0.026460309483469575,0.04669038895330188,
RSPO3,,0.024690315279476537,0.09133118828562702,,0.06638264090332456,-0.025281642474266158,-0.028620462754650244,-0.033963176566449114
CORT,,0.0027952558678477515,-0.016656805119518118,,-0.01020336463464861,,,0.026937675155341564
NCAN,-0.02132600979111085,0.027756444644415037,0.053916726621961966,0.032734644408640066,0.025902782753740847,-0.07000984066817724,-0.0409476114518826,0.11857170945184212
PRG4,,-0.027252530025328913,-0.02457813525114305,,0.03546182753639329,0.02522834242080113,0.05499371083552387,
ZG16B,,,,,,-0.031523487358050474,0.007735287009589178,
TGM2,0.10605371514483869,-0.03916453375093464,0.027098840433332477,0.06426899563292814,4.507919019135208e-05,0.0024105706308316594,0.011971677341025356,0.06641816526124328
VEGFC,-0.04437445323631973,-0.03202153360055478,0.05339399078363108,0.02126842117686463,0.04675976466772669,-0.011416463739319012,0.022478534664882796,
WNT6,0.02036928430265024,-0.03714414560613948,0.04806674298276545,,-0.036178981710048734,0.007575122635957342,-0.028980007760078863,
NRG4,,,,-0.028379782434794124,-0.03599804761934786,-0.025281645307735103,0.041092149670750124,
PMCH,,-0.02529070518694898,0.11448662038170809,,0.05251591479054365,-0.022602651656289385,-9.852168409475109e-05,
COL9A1,-0.0032207539463967685,-0.009135111843562662,0.060877198710719393,0.014962882164333606,0.014528608426557336,-0.026499250976597943,0.021143134491464224,0.06023754904509526
GDF11,0.02298682988000692,-0.013680052307177703,0.0426902615007776,0.04025931004382599,0.04544217486901273,0.03334686129048533,-0.005326553598316493,-0.12869023669319787
RAET1E,,,,,,-0.011682010078621158,,
IL24,,-0.018856140359028887,-0.01566365690699728,,,,-0.018128061391212102,
SORBS1,-0.009882297855219194,0.040890210277611284,-0.01098104212988541,-0.026992252895779355,0.055737298346026316,-0.046581442513853315,0.032137906547721196,-0.08306244854351066
DLL1,0.014814726518503503,0.03326610675641488,0.03988855765607258,-0.012895727379001368,0.005684317647416141,-0.017745182394103682,-0.009410103602901478,-0.049048159597896296
TLN1,-0.05083137775701188,-0.031308653490483604,0.07140206071710235,0.06630869372051934,0.07159712078245636,0.007619192581694674,-0.010189163169636792,-0.11115518338534519
COL2A1,,-0.04122199472231537,0.042102062906334205,,-0.03443163025734007,0.019558220977497803,-0.012486445862823907,
SHH,-0.005836455691655031,-0.003188141974114121,0.011227943283599776,0.10958294807325418,-0.046476331053053974,0.026522222113045783,0.06861899203025254,
PON2,-0.07203006548482997,0.019823820518923334,0.06576283048107094,0.022127959778889594,0.011931244042902057,-0.10805383904377298,-0.011191755375771243,0.07402660918906678
ICAM5,,0.06476618719276649,-0.022560464544986582,,-0.08511968899227493,0.011337295592940423,0.12558378843048879,0.006243369598408764
HPX,0.036693615758537,-0.008613470790070117,0.11861159882256424,0.042937681411290764,-0.05737103709391733,0.025746840363115392,-0.004478575141029244,
SFRP2,0.09937713964162119,0.03711858468822374,0.015916700627147912,-0.008528735141579192,0.06830989586810028,-0.03786331380862432,0.00381203144553529,0.1812517470543892
CFC1,,,,,,,-0.03856275855102395,
CD70,,-0.047569931748795,0.010875712889890815,,0.008694926660254784,-0.01697711944516872,-0.011964810498697815,
HP,0.07198637604449112,-0.03356046503401986,0.02553176540060696,-0.03634719423336762,-0.0014489654318562192,0.03304797193244221,0.08220731962249306,
CXCL2,0.030381545370412093,-0.0393304147789699,0.0295040973492095,0.0473063619168159,-0.05472035268863143,0.14800977279071403,0.032064538358891996,0.11815953992030298
NPPB,,-0.04967889120812179,-0.007817062229132565,,0.0300373894038677,0.14282462692960138,,
CCK,,0.04514925320035729,0.0038405698450978804,-0.03265106025656007,-0.028155352667450197,0.005329737988862769,0.007924003069477194,0.04081215453991891
SEMA6A,-0.08454346736202177,0.0002623902589833906,0.041905135584089585,0.01779729681345346,0.011733938121171506,-0.01015645801084874,-0.05498611865351593,0.03200467282029712
IRAK4,-0.004888794047145489,-0.0030626579896059565,0.030573532485529825,-0.018037851821316796,0.06594921559605314,-0.007929774022780616,0.03671850479400964,0.004658034716252999
GSTP1,0.06691155224219639,0.004604988356171981,0.026917906933874625,-0.08781789783820046,0.027199355143710004,-0.026793234261263017,0.03343628696731681,0.13548945663598305
VCAM1,0.010337354151507166,-0.06055950511218137,0.0008341268686128799,0.0663912487779284,0.049845697382872624,-0.01402299620099997,0.052898119866697076,0.10963517328251593
NXPH3,0.09494719553998963,0.018915045319601736,-0.015636345453697846,-0.005595893416263989,0.01204448127916856,-0.03910707113825929,0.047560718967679334,0.009205849508364365
MTMR4,-0.009381058178302246,0.05818653778028197,-0.017237195516049682,0.0353502361690403,-0.03150980582261338,0.010569406018660724,-0.005761696742015649,0.039028355973721084
LAMC2,,-0.023181904466711787,-0.0009420197081522483,-0.027438862694783014,-0.020117999779039244,0.07089332151735944,-0.0419673507471439,
IL10,0.06822375530826359,-0.023406022034919278,0.04773786556811101,0.04773358211791797,0.05613855405808226,0.08680828813191699,-0.043052230499248424,
SEMA4D,-0.054157220525092184,0.06202569832631158,-0.009127912120536498,-0.08031952806635383,-0.017044556894842126,-0.028624660000791294,0.07215806100322902,-0.04857168372047424
TRH,-0.06084622154204874,0.013668027209325338,0.02472536485819749,0.02235818470674306,0.04466193925532071,-0.028724582986596713,-0.031115722052375987,
SEMA6D,0.026865608742920724,-0.06378028744872245,0.007789369233548763,0.047717392948910545,0.028032659409256037,-0.007131190911826442,-0.04756993457255149,-0.025629398560749778
CEL,-0.05014139949274629,-0.013771534128609103,-0.009783444637227107,0.01153803744521621,0.003162775020411836,0.0036999865541078227,-0.04483638869090772,
PDCD1LG2,-0.07010289301307646,-0.022084361326706724,-0.04205816890110169,0.06460604900782839,-0.02233456799670143,-0.003383007408573913,0.03573585914518403,
SPINT1,0.05965234276870739,0.019584539434014406,0.03868148805793852,-0.025132132146639743,0.01629617747717929,0.01241341689191017,0.01559983052207844,
CTHRC1,0.013250975730052168,-0.07041351602734351,0.03535424845059022,0.057096749898384536,0.0821736022457424,-0.05403185325549254,0.030147502412911607,-0.06418955703371963
PODXL,-0.09710892530744748,0.0580642472543498,0.08806688280658712,0.14440943320079386,0.07238546456083324,-0.07262020767011344,0.012308659094604518,0.1386601661336601
JAM3,0.06895822605637836,-0.04347115064862067,0.01773656396363953,-0.026480572766876338,0.0787838617902963,0.006237023278490251,-0.01656083523479138,-0.014598726584712455
TGFB2,-0.04910147334587164,-0.039838771433196314,0.0381597963368105,0.09020916944902832,-0.04848516067935198,-0.0439882353787485,-0.045755304131870296,0.011334745815010462
COL18A1,-0.08340383999817033,-0.01739438132302408,0.06805258547355658,0.12384508958337288,0.04558553349729607,-0.10350811528420173,0.10884701255415428,-0.08058534581939363
NODAL,-0.05180165168185375,0.002424495193905019,0.1059847220154605,0.006849265032825556,0.010416941793732988,-0.006619379129768008,0.0716838183229773,
INHBB,-0.024178709251320894,-0.07164838442662216,-0.05185135352692014,-0.010954805053959203,0.013347934944215909,0.12452300189181878,-0.01522511993774463,0.12527611948180434
LCN1,,-0.02998254598151773,-0.018272027824716926,,,-0.029047861762620534,0.1593018679505358,
ARF4,-0.10141345393544347,-0.024197582762818356,0.053085934172199194,-0.03958712425877472,0.004851332526417579,-0.00266685554785031,0.050690584937141944,-0.051283975020935735
CXCL14,0.0022856372814758796,-0.046609346991971716,0.035634418393700365,0.043045961170934684,-0.039545363212812275,-0.019557157486138378,-0.005127946963677092,-0.0017954572715037967
LIF,0.03217007466997075,-0.057743588104917705,-0.03052397150824594,0.15723390188861408,0.09503671215923559,0.12452487226167369,0.0173168772825217,
IL17B,-0.05162385661968953,0.0915446801863632,-0.0009609965831898643,,-0.015931572805393084,-0.02173749353760324,0.028217799915146433,
MMP1,-0.11704133383654086,-0.04122199863570013,0.01302551564003553,,0.04990330166349086,-0.047071542549240265,0.058019111480127436,
MATN1,,-0.03772670343908383,0.10168493355145844,-0.027755735638965048,0.03372432244895001,0.16454973631164646,0.02071059870357804,
ADAM28,0.0282521944391254,-0.014516083966233082,0.09443627658502975,0.01930982769257419,-0.004029575157682824,0.08281130244278744,-0.002486722721583622,0.00840234138027646
TCN2,-0.02060156620022537,0.02324788540525891,0.033109879478587664,0.04183503173940456,0.039843853595098434,-0.014944421201974725,0.006906351664389237,0.1889824200167119
THPO,-0.0496395765802896,,,,0.003921950777204688,0.03734314450426248,0.04134252523829962,
CUBN,-0.06626881587531619,-0.021077236545118568,-0.027087637256712222,0.005606778475986467,-0.004338944793297139,0.009903204073010562,0.050687421272339946,
TIMP3,0.03520058748082908,0.00158693771719404,0.05437530766845379,0.07917776494462556,0.05580475273710954,-0.09940489741579574,0.021799109031784825,-0.10068846735641801
PIGF,-0.05618973043570853,0.049632780987564705,0.07743669438894252,0.05884025019884954,-0.022031644483330615,-0.012450648290061065,0.041132876342229854,0.028488679066168903
CRH,,-0.015246143740539987,0.06863178524623002,-0.01290672640422658,-0.042776718624256506,0.06264733145251125,-0.023529498174931007,0.05210281110443281
BDNF,-0.07536229246436793,-0.013739315932788395,0.06375166006860453,0.09451660519597375,0.0168737934359923,0.06048713475082386,0.014199509230277107,0.0973878429310949
CCL5,-0.04658139763068161,0.013785008677620645,0.10025992319846183,-0.05186233792873643,0.04775769716227889,-0.05369393472335713,0.03781946534293929,
GAD1,0.0451035986968484,0.009420775825136733,0.02237362633949898,0.01223672200185204,0.014579070815701254,0.02568121115578758,0.0259110144726912,0.024638427932475334
COL14A1,-0.010011097444228656,-0.04463470361443084,-0.04768697362148794,-0.0016091886127955278,-0.003700681701568201,-0.024837190727584675,0.06831183202561274,
HLA-A,0.07966886684482888,-0.08657986639685673,-0.02073996325378609,0.0746524750541233,0.03612461334128649,-0.002192790146162889,0.031965884863645974,-0.044870544924434555
FGF18,,-0.030845998618341905,-0.014310446832165874,,-0.03581632752713622,-0.028724585291147468,-0.017146372823454745,
ADM,0.06421728225746745,-0.0225543265772424,-0.10243080464862238,0.041589745367116106,-0.017091153756023315,0.11343510732529731,0.028493498251579624,-0.015892463384954206
CCL15,,,,,,-0.02491283059302936,,
GNAI2,0.10703930684224532,-0.048521136691215494,-0.04243293276878953,0.04651254457449888,-0.0002506594724235174,-0.09090563995574956,-0.015883566053832992,0.08686414655680805
HDC,,,,,,-0.02579415911662836,-0.030330232756110225,
COL11A1,0.03230249777966083,-0.021871028577990014,-0.017518216142407825,0.027601023596234495,-0.008394735235146313,-0.005852126724070929,0.03064453917542407,-0.05834583177295636
NUCB2,0.0656563295508051,-0.026797074144820632,0.017747293165157413,0.04604317294884226,0.06680360987575021,-0.009918627258052396,0.05213689587582684,-0.05977168259564622
FGF16,,,,,,,-0.012416231183116858,
CXCL1,-0.008274803199661191,-0.0307778243825847,0.042561740304572646,0.08698891613698792,-0.020776430268067057,0.02979935969689134,-0.023864455633945653,-0.03915074544508857
VCAN,-0.023805999681085273,0.008400855838119264,0.010524048067197565,-1.669789886541756e-05,0.049166002147104405,-0.0004945124484139821,0.02826831147532161,0.02082982559990869
MMP7,0.12621214976895276,-0.03703563936929743,0.028819027083031454,,0.009715659297292508,-0.023510071455621975,0.0899392938906088,
PTPN6,0.08071929683273754,-0.017791009903325456,0.0130602897909967,0.03138218242534568,0.05370495977939667,-0.03421553664641338,-0.022235026222571976,-0.029388441192381896
PTGS2,-0.059040990664229354,-0.10549688814321448,-0.023371088895833978,0.0872546466341922,0.012504444170385695,0.13857501385468277,0.06711562736303349,-0.11361098488685417
XCL1,,,,,,,0.045861114553522084,
CD58,0.10646267789976348,0.025534062752055834,0.09812930437293202,0.006067043030072851,-0.03017357908119252,0.025702344397621497,0.049283251326909513,0.06150947027062478
TNFSF14,-0.04810910581069608,-0.024675176483158742,-0.005153309682572134,-0.03737030996374715,0.0076588117168134824,-0.03697869891216921,0.002061979976144761,0.08174984651879694
CNTN4,,-0.004064939236636487,-0.023938177658184866,-0.020266411627881443,0.008969255181673325,-0.042390730527305354,0.0016070027080098681,-0.016366090743142978
INSL3,,0.035609137619886884,-0.018049599562427205,,-0.01702643166113421,-0.03411131595227844,,
BTLA,,,,,,-0.02033778406148003,,
MFNG,-0.0035278642054497955,-0.022255079072415227,0.09176465212171106,-0.029070581388961774,0.07151105405249154,0.014570000655548846,0.015404860945129663,-0.05869564547455143
ICAM1,0.08015060513725955,-0.00083031031815946,0.03161691977074096,0.055726875799653866,0.04697339362583983,0.07210074563460471,0.029358811858026326,-0.04124221221558511
PROS1,-0.0466178926353857,0.020301544831446028,-0.01081543684511874,-0.0010670884273488925,-0.009865548122192626,0.09570106459790183,0.01941037349574789,-0.002155188757622396
CLCF1,-0.055276412265967675,0.011092525579091433,-0.025766839392885887,0.04163114008792145,0.025761465847799644,0.10217789055883673,0.07669743897903783,
PSAP,0.1267284579847188,-0.02285524294674156,-0.015314244627221545,0.1128903078433111,0.044670929307799534,0.07406271862377485,0.008751361465561637,0.016928227533845427
EFEMP1,0.06034152257290428,0.07365919536190113,0.05997306706541955,0.015003036375893977,-0.019638669164456796,-0.034796212677139185,0.055302828736862875,0.10133256585093736
C1QTNF1,0.10226263744302147,-0.048950229648082044,-0.02340398580859731,0.10270955525715234,0.055841310162072805,0.011363918522928059,-0.030562283989343308,0.04210294110171208
ALB,0.007284448377927115,0.012385394262899294,0.08262869540606145,0.034418132682725325,-0.01911095369415315,0.0841369512384737,-0.01839207241177949,-0.052486531630806445
CCL13,,-0.01831714827068121,,,-0.033569937781832176,,,
EFNA3,0.026033258926291943,0.03470609690738822,-0.04628463568880377,0.007597814004203236,0.029137230962292152,0.060633208290440395,0.051284200333742806,0.01765633860826862
DRAXIN,-0.017036502953685032,-0.014585337108967152,-0.011293019656279194,0.009495501166954547,0.004014080955737512,0.015253324551263252,0.05268113212895133,-0.033635815137540104
RAET1L,,,-0.01827201584999501,,-0.036359152074565124,,,
NPTX2,0.03174893839950987,-0.038981719285402186,0.08070185967411715,0.045407962137624436,-0.026823218683531037,0.004165916685375285,-0.0012603226158504626,-0.03701841709962784
FGF11,0.016547868479352565,-0.006520654038265281,0.0059830403251320535,0.05180807843983252,0.0325161936496271,0.12732857258011468,0.018903225131682938,0.049463067814110764
CD59,-0.022308852496164808,0.007709827450709957,0.024140586780124804,0.07065584714371706,0.04224908320594182,-0.1177537135072456,0.052941317739480964,0.04295614838149289
COL9A2,-0.009590687536773074,-0.008609716763633483,0.05218391132049696,-0.021390412740904207,0.04967934119969728,-0.05868554129405543,0.020767359228693147,-0.028188540415659567
DLL3,0.010482942337547782,0.02682282929339708,0.06566456343757643,-0.040148866079612426,0.03115876735533511,-0.06610883230805277,-0.05569797440923826,-0.03144697361871042
FGF5,,,,,,0.011897117976927093,-0.001622895170276358,
LIN7C,-0.06296288836948238,0.05277255838243199,0.002935480615486796,0.0034731152507739707,-0.055557244226863284,0.039590508807400754,0.055535448110577534,-0.04259225798530034
GDF7,,,-0.015663661869560946,-0.00018994455230077057,0.005707824779424281,-0.04026720420897345,-0.023200144198987138,
PSPN,0.11098987476897614,0.028741259585969525,-0.010378258314534901,0.006535745501254501,0.004399670688745764,0.05075955169529938,0.0015502273072523869,-0.03263797023938092
ANGPT1,0.01777650866589657,0.0021786680764700975,0.061507519486586615,0.04095287420322884,0.011382865900406915,-0.01891571335723885,0.04227923462832783,-0.008618773570695596
PNOC,,,-0.016656806931727757,,-0.02884341527167858,0.02437140426569834,0.05647606953137732,-0.06697525348794653
L1CAM,0.009744427832119205,0.024062691403968862,-0.071147873193914,0.014789152218811318,0.016264249433377044,0.08706605512778587,-0.013958421322113487,0.02221346147664641
APOA1,0.04996347278527887,0.046966671637987775,-0.030975381836963446,0.08016328317163252,0.04772432366701331,0.01954169913580494,0.010006610660293616,0.03429277485223755
PSEN1,0.06682526809890084,-0.04487649174513129,0.013020888378000793,-0.01486920550159467,0.057305340063972615,-0.06391080924206073,0.02075294480599296,0.01564600153940653
CALM2,-0.02847799322417107,0.057343377562447825,0.06913496662544356,-0.03537486880080275,-0.00039363505739555346,-0.03409293216461526,-0.02304543079520271,-0.06281778802606705
CLEC2B,0.01892095735968115,-0.01833342095762138,0.011370934331848378,0.09055395449287387,0.05881842399040105,0.030845271756305342,0.01338138029542155,-0.048313020636624134
NTNG1,-0.02393553929078551,0.030542840430524812,0.0980362591881948,0.044900334627575686,0.020212694043205085,0.049098311595923975,0.025403982830202,-0.04468504617378807
LRIG1,0.08083961494142829,0.020630185579983917,0.03700273766065733,0.08227286454500876,-0.015224957588191779,-0.061506834077690455,0.0735233471909157,0.0044875861994296325
