,UKF243,UKF248,UKF251,UKF255,UKF260,UKF266,UKF269,UKF275,ZH1007nec,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916bulk
CXCL8,-0.022813316984465933,-0.0743464047405169,0.050157760158907085,-0.10150027977593533,-0.07439204728063635,0.0924910051902544,0.058918391201403526,0.017783902907164188,0.09271555418084605,-0.09005649571074913,0.07255398733043435,-0.028617035191513915,-0.041905085682934384
GRN,-0.0035906272409378923,0.023767188175665442,-0.01828166597385173,0.03747428992447606,-0.011477140663002082,-0.011713391286584569,0.08389356251842076,0.009980457431219824,0.1171972370327019,-0.025684798150134927,-0.059031536928662705,-0.02892250186980967,0.026721470097636566
MIA,0.00962011789125371,-0.04242684231633782,-0.017829292298693136,-0.034263671061111806,-0.0018952684212407125,0.07302516412981373,-0.009363291293709943,0.0022370591817594643,0.07241602478237212,0.12175547557402448,-0.017638317537388325,0.021425354483798856,0.025093230258158534
COL4A4,0.06355719808671952,0.09598061453116347,-0.02998355925347788,-0.04120203765400654,0.04628895512759057,-0.015399500481519071,-0.02088221886849932,-0.027172845800940922,,-0.031320022130850646,-0.05254471379978666,0.01919887363590103,-0.03359500563410652
TAC1,-0.012149468673638522,0.014140712710357727,-0.056152321156486794,-0.012165749707590125,0.08643713830051425,0.062029895769663154,-0.0754438461996542,-0.006479763817729323,,,,0.09111269626530026,0.04030050224067749
RARRES2,0.011976296488694227,-0.031650016897997776,0.0026488373426386577,-0.08159939189841177,-0.05098998792786427,0.02902425376389489,0.07611124081681785,0.06694645471035703,0.0648907272096109,-0.07886471802273085,-0.010126170692570494,-0.015481806332770257,-0.02892445990025829
FGF7,0.06102223279278716,,-0.022627878983710572,-0.003732245030680226,0.0864744926008561,0.050194407984579525,-0.03264056225006541,-0.046783047058598655,0.05885945570637838,0.03661217002432734,-0.014537213295924164,0.011237365770483796,0.09926543157985554
EFNA2,,,,,,,,,,-0.01859130423922501,,,
HBEGF,0.11429582447425389,0.0041220730576388195,-0.007968046708320525,-0.10633699810131482,-0.05956465223857753,0.012773760895721097,0.02628778598977106,0.0593634674907149,0.017896964238398764,0.031770879927606244,0.005552326410042966,0.043838629275040154,-0.010260105818153606
CSF3,-0.04019871590828426,,,-0.028839860162564773,-0.06752293600732026,,-0.02209298563006995,,,-0.04485303094335652,,-0.02125604149008761,0.051131317559917795
PI3,0.04699772095159849,-0.02633647484841547,,-0.038996616162588954,-0.02726752861472513,,-0.024876993415306577,,0.06578940227752475,-0.08537471712508553,-0.028982568665250657,-0.0018694019967591706,-0.054941927046703094
PCSK1N,-0.015937510499730582,0.02774547903723142,0.03825730882254428,0.10680203564725084,0.025345744701459866,-0.024080910777203975,-0.00945555435255894,0.03367352858560747,0.05141387570363078,-0.021136913634822892,0.02767669358804715,0.0914294237939253,0.13870298012738924
NTS,,,,,-0.020640341608307414,0.0004354630080141822,0.04384484588358712,0.004104706144317452,,-0.022649976265949816,,0.04474172335156663,
SFRP1,0.05828225937640937,-0.028158990352133925,0.036456981056888174,,0.13352806294588748,0.004673130461487692,0.0012357505000014934,0.016853050923742317,-0.06954090594170755,0.012261135240103397,0.06266515380187684,0.0616339167398541,-0.032734136542771894
CXCL13,,,-0.005076833509321431,-0.020941150890804335,0.055421936336925784,,,,,-0.01219430385530465,,0.044500510516907316,0.07650080767042639
MICA,-0.009717185105592165,0.0004740856822625101,0.05312567128323493,-0.049635019611153755,0.048024508826510146,0.08024491866427028,0.12215558690337208,0.048964631538250675,-0.07855915560714756,0.010573884262438172,0.05110454013650828,0.025227182238189608,0.05614693070720025
TG,-0.014500758573643871,0.019204798722839575,0.015027189169251881,,-0.026787622056872615,-0.021699337782315135,0.08730995042454992,-0.003938084419043238,0.049001211615463766,0.07244724993763345,,-0.017494048779021547,-0.015374171729481141
ADA,-0.035452004906340595,0.020686297959881687,0.004921186907341628,-0.01772576653994862,0.013865953777863526,0.003309744804365709,0.03423624699886471,-0.03679565927788049,-0.016225717141087823,-0.027450549048720196,0.005070138101805152,-0.02632472361296278,-0.0012375235687187686
LAMC3,0.06094639948667521,0.049208251827910325,-0.03384613134656471,0.08650510329820778,-0.0043118847854405895,0.01977149593540946,0.04723715387805551,0.028171059102025792,-0.05210256153620882,0.10362093094952064,0.04780900933364119,-0.03029527566970915,0.047947916340837754
CCL7,,-0.01592352802876096,,,-0.01817245717240916,,,,,,,,0.010072148258911885
NGF,-0.02315962294349888,-0.027339906877531038,,,-0.02117856882504137,-0.0020591402307297037,,,,-0.018341405832509476,,0.008841554658537979,-0.012107876474292695
TNFSF15,-0.02865134398094051,,,,-0.022491950428475235,0.05063426773991768,,,,,,-0.013199636844138012,-0.013834871691948863
HMGB1,0.0431411784586115,0.012088438943993205,0.024561051371699224,0.1291008928482269,-0.002829591563736949,-0.03706637461627875,0.05607661211820822,-0.009141052851723825,-0.09297590999697099,-0.05094311820245783,0.009676764127828842,-0.02742032419597008,0.016751437441224464
ITGB3BP,-0.0637306097912141,0.004151221672388743,0.030746470454100453,-0.019487260335896293,0.038635985294110664,0.02546160280029221,0.1144694239717437,0.019159420730842862,0.09475753711030524,-0.0068613653326910625,-0.007789273276163597,0.04428672173340083,-0.07152454745444438
AANAT,-0.04150996213509156,-0.023102616574082937,,,-0.020266592484142348,,0.0192124564045827,-0.023580766228409843,0.015233880439883718,0.007259224986931946,-0.042193791602054394,,-0.02157740163325213
RELN,0.07098294273172924,0.05047320137505693,-0.014686533629923408,0.0008240968904549537,0.03603082725717071,0.02647474518036535,-0.058476386428272936,0.042010301183045204,,,0.04107548001918151,-0.01594373083234563,0.07374828154938425
IL15,0.016993524411978354,-0.01099055013917937,0.08119809017306684,,-0.00396119075464407,-0.017890613675849983,0.04200613297971648,0.01998863978925333,0.08590413937883061,0.07351793345593367,-0.011925041118485816,-0.019954338466247286,0.09466056325865828
UTS2,,,,,,,0.0943419411859305,,0.04987820486437832,,,,
BSG,0.01094027150036089,0.03516723463654738,-0.060425261601611026,-0.027681793261262907,0.005770113943782895,-0.044597298958892084,-0.015525306278410103,-0.06448813029907303,0.10275451163186532,-0.02464228207617682,-0.012607088284825544,-0.024862342728419033,0.061237238784441324
ADAMTS3,0.0990179076691507,0.0009075257939872702,-0.012306694745899117,,-0.048733160841201474,-0.0030818221925898235,0.05923927849205923,-0.01678844572834817,-0.11857523690322258,0.06461651248749531,-0.017126342024730696,0.002104863484528991,0.039960798482082824
CD34,-0.036695005185780644,0.03978643741797739,-0.040869226570854095,0.022297901848537423,0.03034625888415083,0.020389781720426946,0.008999327322383338,0.011193588105087115,-0.03987769196249041,0.042002281522697395,-0.0021764609744860325,-0.04540232648840373,-0.03575090406472975
CCL23,,,,,,,-0.022675436466940334,,,,,,
PLAT,0.01919220915781369,0.07486923593309218,0.012364189291106548,0.13286455308184317,-0.054149652034790205,-0.05621846889681372,0.11162358359028152,-0.0021565419948951776,-0.09213118659822649,0.06443065656932159,-0.07914827181790027,-0.004138028356117836,0.08377884517345607
NTF3,,,,,,,,,,0.07834818051105016,,-0.003544726480502726,
LTA,,,-0.013997077683281728,,,,,0.002373543797301802,,,,,
CKLF,0.0007009675655385856,0.1011104390368197,0.013374388948659152,0.060606880910239413,0.05432652101132463,-0.0176162949471773,0.1303789162271919,0.06461654500850689,0.01305818865505716,0.05489644972989585,0.10269177916689974,0.00016275207805874735,0.05052773963164105
CD24,-0.0065966915413282765,0.019537398947406116,0.08488495016914689,-0.006001736593035538,0.05353668375089075,0.04773451792461359,0.018486583214663205,0.02986128796573601,-0.0584972322704876,0.018108403971766114,0.06800851513393781,0.06593892804398378,0.029927965967929453
HSP90AA1,0.012404320272034591,-0.023844774305923355,0.002981373824429556,-0.06782759927678837,0.03492071920186299,0.0260071817051296,-0.08003318842170887,0.061560581344467166,0.05599083696480466,-0.12452809705474588,0.028051339312505186,0.04354928504947114,0.02699856256435461
BMP4,0.08538232808667866,0.02351150736411997,-0.014837722853052116,-0.006781719525111638,0.0017118991958062824,-0.033812584487918546,0.006018605838239585,0.02262632951410241,-0.0447624496108674,0.08295130717923574,-0.023897908780517608,-0.010189577524334102,0.030134544458739664
SCGB3A1,,0.005787138376724056,,-0.013695254323308044,0.006779672520815589,0.07255147606373641,,,-0.04899582053308589,0.026172079154533113,,-0.013714069055229382,-0.019243238311942596
IGFBP4,-0.012110549923692334,0.06667603478901725,0.011416508354756586,0.04715706730301109,-0.010242675991979899,-0.015522962148242165,0.03793063906248887,0.012904588743405204,-0.040577244418712945,-0.03861419863292585,0.008984287355221963,-0.025206209475018903,0.07177306731793559
RSPO4,-0.008283661949208777,,-0.022627874687809187,,0.06425467595521342,,,-0.026413967839146846,,,,-0.018460465655157368,-0.027208248759171202
LEFTY2,-0.02348703669269036,-9.190756574584583e-05,-0.014168983093413128,0.076942140755422,0.0401390622616885,0.0009628403578677286,0.07839550491672656,0.04019094366621691,-0.08715654088298554,-0.021376659628375958,-0.11225402649176708,0.03415798013842479,0.031148750675434683
PF4,,-0.016518102577915365,-0.012732244554775353,,,,,,,-0.017040217471204048,,,-0.021313760823351666
ANGPTL2,0.007156314868248083,0.08703720451514428,-0.01171294607768093,0.12570357438980978,0.009041564385952246,-0.006615101978624483,0.10833899529056754,0.024034312568406775,-0.10114765094841414,0.04533438353620133,0.04226737312994068,-0.08523771171321042,0.05785352116860109
LRIG2,-0.015422674484750938,0.009049446186566987,-0.045312034514972205,0.0254173097180804,0.025186991583872425,-0.031458200822389225,-0.02840148979951405,0.006206271560082913,-0.03085299831352444,0.07915906211624368,-0.007202359640154891,-0.011709685889669239,0.09733413908444181
ICOSLG,-0.03515477679864601,0.062417802312041304,-0.031927010476341756,0.006169765071181493,0.10740870640812075,-0.04132239856545129,0.010494013390528637,0.04738351572211995,0.025765832428045435,0.03523732311838397,0.04529317392993098,0.03583818185694525,-0.0377533297818991
WIF1,-0.06583966558657739,0.016083274446562275,,-0.039232320123718474,0.03446594384167241,0.022953090773821936,-0.05746126101724969,-0.020383033348611884,,,,0.025712258313865727,-0.026333636161663135
NPPC,0.02301162265923088,-0.03433360776789554,,-0.03867497121716518,0.0032237933695944358,-0.03441525299557447,0.08607707777751124,0.020223875120237288,-0.0021587165012583722,0.04362330456799194,0.012105822615782752,0.02865016590546745,-0.012452914420472578
LYZ,0.017189610891894566,0.02854765099696173,-0.03855603742102694,-0.11110460247377708,-0.0578205236694344,0.000180292949625925,0.07948900400059766,0.0015361969337780608,0.06473012027834443,0.046440351627792906,-0.00807252259056456,-0.03360629543524212,-0.033477354759426516
EREG,,,,-0.03887400770020707,-0.02939449606685761,,,,,-0.04623577417266705,,-0.022992821218250543,0.10187107949884501
SPTAN1,-0.0036860862013487422,0.05561695525346009,0.01505702124362253,0.0869932186887836,0.05294669391468224,-0.010600067881961916,-0.024748709863385805,-0.02070446869933838,-0.10230592616697157,0.07515337877705772,-0.02353119758855089,0.014927022496256616,0.03339639221885366
PTH2,,,,,,,,,,,,-0.001603292066330949,
LIPC,0.0008016335928637581,-0.020222499252602232,-0.019162708524315925,,0.0020004079143442826,-0.02774375441855426,0.04611908260617485,0.03542415773928909,0.0792878332870959,,-0.03837772794954187,,0.08464027839666001
COL8A1,0.05058942068623911,0.013888071804416948,-0.027131169852751345,-0.0360070917524279,-0.009622652134487424,-0.014260916579662624,0.041821470742026266,-0.023636667162666852,-0.05440301846028025,0.05834183049191082,-0.07515449035022224,-0.0121758922385769,-0.01039566105499152
GSTM2,0.012866587415613692,0.013721250525284463,-0.027899636308895973,-0.047989045625184364,0.03493858203485516,-0.015128922880780587,0.02880579412532114,0.0021888489716717385,-0.05819045721126891,-0.003170623583798115,0.038254591215294995,0.0011875351507717475,0.0156698926213521
IL4,,,,,,,,,-0.04218398939928345,,,,
SPX,0.01469020558948766,0.020995109971217518,-0.0018373651206305605,,0.03645315721404465,0.0037333961674849395,-0.008877535032616946,-0.010106617277763137,,0.054984821843214564,0.01332537757463544,0.02852291982678413,-0.04362312841882217
MFGE8,0.013355677271992812,0.06327436669503292,0.059737340111298345,-0.019984326458971267,0.04433464206903766,-0.023215710446062812,0.09422995756570726,0.026071666400741312,-0.07924768265638085,0.06193559688460978,-0.0548253962579851,-0.0380159549420297,-0.006994698116664505
TGFA,0.022673597116324676,0.017420338319572324,-0.0015215175211669438,0.004327374811789825,0.0322976786050012,-0.014400348931655827,0.05263836617136824,0.015549315636301828,0.003638029037350907,0.0834248649200358,-0.0081770388055665,-0.01059240832702699,0.04174477836748976
SLIT2,-0.0459874781055344,0.02858399669863024,-0.02284017312438592,0.13739627988201086,-0.02455889071203464,0.00874740637761781,0.013860210750724673,-0.022640099732233503,-0.006082861466388325,0.0860291467230132,0.0313547471671533,-0.023115688975870675,0.001584598027199686
PLTP,0.059188158149910616,0.014447215911119428,0.04025585910200336,0.021141227190604663,-0.046038499014073316,0.02598331296164993,0.07347051835266388,-0.0014207558354343457,0.020512378355943845,-0.05725698692450311,-0.07743340641129573,0.029100355535051352,-0.015630661516662918
APOD,-0.03715227237465577,0.02244495729718754,-0.00965863768076311,0.06068599389664761,0.052871294880708124,0.039723536115824985,0.07585236713835206,0.09137775871950168,-0.001994082697337084,0.08865183076976844,0.07736931957307902,0.008910003685222559,-0.008059388922850729
B2M,0.027877810701628147,0.007176220983217514,-0.03115570420557761,0.07616297159838925,-0.09864635809807894,-0.010089852673232428,0.10133046059618171,0.06232258823199075,0.0072147245494017685,0.038989320472320496,-0.05368578943929439,0.023755423130950054,0.045534060269275776
OMG,0.0539462544624693,0.01025949886123212,-0.03388418902858853,0.07272575789174378,0.07802869385224093,-0.02077531158111306,-0.045669480491055424,0.02668750712018678,0.018578805145153313,0.09685857982546724,0.03423379314544909,-0.0010630183193613685,0.06518306021224399
CXCL3,-0.04397906232974861,-0.006961271800581404,-0.026176283099656226,0.03360647245121647,-0.04262555864402096,,-0.026165129681574358,0.011573413663757285,0.08843188264352408,-0.04057268659863145,0.04065398871097638,0.016621410212303147,-0.06364363844925844
CXCL10,-0.009371759966564695,-0.020846488084900524,0.05216527574415949,,0.031863922502123436,0.005431632767581962,0.10899207514122145,0.10191284158167324,-0.024145475796800667,-0.022855871528093367,0.013062387173320804,0.01911788927392854,-0.027496485710448326
RSPO3,,0.10292097710837589,,0.17196028824163948,0.08034531215218889,0.026925093426639693,0.0056980579882842325,-0.03258813251118559,,0.08605795892284879,,0.028498694615382247,0.08659085385048866
CORT,-0.03172015284939246,-0.013267210435606015,-0.022738982510627996,-0.009412964548388521,0.03846382229859218,-0.0024114247442206817,-0.011691879693738595,0.0352826714602147,,0.027531405250797444,,0.04311448725726418,
NCAN,0.061681784286813694,0.08219513326977307,0.03779532548135382,0.08434462914466019,0.07630579402656186,-0.04668921512098665,0.06872173659459999,0.003999318826574344,-0.21515895624915862,0.10691691707989828,-0.05725454089066645,0.013424669282064563,0.038994132154443015
PRG4,0.02831440308499163,-0.02394708447970938,,0.017861087955295743,0.058309195154085176,,-0.0012636897516091847,0.03376379528081276,,-0.026311796262160455,,0.02261590640963083,-0.029665851337649585
ZG16B,,-0.0068044981188310405,-0.015321186967413995,,,,0.031767892759250585,0.013561604005015365,,,,,-0.018182823917615373
TGM2,-0.004654786380269575,0.042074668044849536,0.029876688531578453,-0.008019525576472728,-0.019288290355204976,-0.016276936012080835,0.06809568953946185,0.013693132103848364,0.050315688032738795,-0.031091448669619652,0.0795921900905856,-0.021101905605317398,-0.0229758694272533
VEGFC,0.005002286936116669,0.004014716487724227,0.01371495687429451,-0.0014629104042814588,-0.016725003902130876,0.032920940428765894,0.01367343127260085,0.039285376527211764,-0.04781850707875725,0.014181698972651265,-0.039191789367762034,-0.006356158709791767,0.04156531563668006
WNT6,-0.03939469065178496,-0.025692260453026222,-0.01416898346527105,0.028772881997389407,0.04129779990799656,-0.018350257142193283,0.026214608926070502,-0.004406716008791623,0.171364344358976,0.07800949423538044,,-0.009696671151851922,-0.018788312347715153
NRG4,-0.029358320944913575,-0.014666128350312238,,-0.021617026165306717,-0.027504060392232858,-0.022464106999261674,-0.0018443115704805475,0.03379680557851355,,,-0.031470440776395034,-0.024377523867130775,0.02686913275501925
PMCH,,0.003064783702538459,,,,,,0.016008996836955974,,0.006949100387263316,,-0.014035571752314738,0.052869626746803726
COL9A1,-0.03268497672009693,0.03266255642526684,0.09129931556242693,0.013894716225327909,0.02771594542162492,-0.05186700280668456,0.021759972860900947,0.022239868482664484,-0.037992287412514536,0.10045216468100492,-0.01549027567626997,-0.01849610242897671,0.07417142492560179
GDF11,-0.007378289592334775,0.04252701601247554,0.006205055391655845,0.09695090823421099,-0.000629144919924683,0.037644154602688766,0.015821442498473563,-0.043018119983520675,-0.09080685261120897,-0.044399454464634946,-0.020009177305792766,-0.004177112718132984,0.005692161793342177
IL24,,,,,,,,,,-0.016768519867190808,,,-0.031587859422235166
SORBS1,0.11836742329941452,0.04064599825728764,0.0053517752664993595,0.06398899685458771,-0.0112174969710008,-0.022625137824434333,0.047135808033500384,0.04629615650090457,-0.0446176814384242,0.051927305566676775,-0.03069558142413822,0.013806856627110113,-0.04363542906045147
DLL1,-0.05561064049827987,0.0957228446976093,0.02917186185316069,0.06596862634122402,0.14250511235008004,0.007825989450106074,0.04731496421247387,-0.0022919077938059534,-0.06258096237618445,0.11943094803692061,-0.021592365620219503,-0.033263148217527405,0.05189960418335017
TLN1,0.04033517433755499,0.0687488550327165,0.02528164651228124,0.0464560823413943,-0.002772632097044281,0.00623338985661172,0.02609943241853184,-0.012104191586925203,-0.0039038192496200397,-0.04837074199440464,-0.0350714146551063,-0.035189704112656324,0.03600718535894164
COL2A1,-0.011019238579458709,0.0339204367180789,,,-0.01724643994824991,-0.019880219873701845,-0.026165138585857974,,,-0.04370389238973966,,-0.029568193073577297,0.014901784437606622
SHH,,,,,0.012194909651153775,0.031960023529787294,0.1070415625961052,-0.04358601208110228,-0.002296564193070736,0.05862785882163575,-0.06648736588755537,0.04856388246012923,0.114886177303555
PON2,0.06213331979822447,0.028029348636860157,-0.007094532599059762,0.07714797750650143,0.036165220826499464,-0.04433475318737875,0.0698904185276981,-0.020812239660761362,-0.05867024112929913,0.07505823900832935,-0.028329443669323155,-0.01746827276942837,0.026464339830173482
ICAM5,-0.07002281378097806,0.022232153963140787,-0.01823866384339511,-0.030826960710154915,0.1161612665221071,-0.007326314613698043,-0.018480410436658677,0.007773758811154312,,0.01820540484337644,,0.09558283957902255,0.1257831485830601
HPX,0.0005928113140634962,0.006864269703416595,,-0.02883986864401502,0.07430279653735539,-0.018350258380047637,0.0030763580374202023,-0.002693520558459834,-0.0262792699809632,0.00563277461534704,0.027847163908341487,0.009456587602264935,0.06203059119864517
SFRP2,-0.039123588782630156,-0.021170370832475985,,,,0.040363633095417455,-0.020882212719444574,0.059872010341136914,-0.042184014228116476,-0.014609106285572368,-0.0326677064365134,0.005037891307371505,0.008734458283956296
CFC1,,,,,,0.06432867515223932,,0.01385447038832274,,,,,-0.025000999262816966
CD70,,-0.02932128973850654,,,,,,-0.03533475713700261,,0.02130473784951505,,-0.035499834780790974,-0.009709698699669526
HP,0.031001574230234124,-0.03483902903520526,,0.02155854035443467,-0.054918037489404596,,0.010963741482114911,0.04499513190559921,0.038738777739613095,-0.05999477991024959,0.10274896806708955,-0.0023048275650424574,0.09672232949177509
CXCL2,0.021400885635922805,0.0028969969971025748,0.010605522193040704,-0.05352057000237594,-0.08721504536114422,0.02585152025112036,0.14786830224263206,0.05432588763237488,0.11208176095287158,-0.021755594167333414,-0.010810527870492276,-0.018395088049712717,-0.011532526996300743
NPPB,,-0.020542890255312446,,-0.09079303819574229,,,,-0.00540638454912348,,-0.022803608276131322,,0.015255462020472605,
CCK,0.03584792854249725,-0.023712972801493464,-0.02310886933248975,-0.01964225804289695,0.12615999798089905,0.003146510117010095,-0.07443030228724616,-0.017698863229296,,0.05105875030052871,0.024506787785053125,0.016815310634472933,0.013789667662760121
SEMA6A,0.056988332877945067,0.0418800653421463,0.057133016500524145,0.0797094167639032,0.04783854152672576,-0.046494491223634256,0.043487073760275934,0.013375766556357133,-0.07498606815517933,-0.045279973101426785,0.027154360829748696,-0.07075694679319282,0.022333030042811487
IRAK4,0.08767966037431359,-0.012294293414654657,-0.025084253971729177,0.012372983716431099,-0.03507107959413073,0.0065359969410478235,0.07027910144248059,0.012329708946255733,-0.06760085676411842,0.049702571211866046,-0.06022613831792636,-0.03132193389161272,0.010661027055807067
GSTP1,0.0005617029118075615,0.0004961911843299299,0.03595290035610175,0.0500759942584298,-0.04784867005852036,-0.0758081754218631,0.07001685388497572,0.08124477116520577,0.05583607915919726,0.11152869311104936,0.03261899580613525,0.04166965591695082,0.020499280473338915
VCAM1,0.02307355513202792,-0.010584934451767117,0.07186722118397933,0.011808799507242262,-0.03881222913490355,0.05267284722700875,0.05687738941818137,0.040362281480661184,0.07829450798288368,0.006156889893600164,-0.041641775334339735,-0.010364708429218593,-0.047630492737210234
NXPH3,-0.04115738010374097,-0.007747196199292434,0.02085044788785258,0.025553973819677177,0.08252825407359846,0.02851453053154346,0.018581593984014867,0.03123546078748595,-0.09206553833760786,0.05899925237255603,-0.019725441473461437,-0.030385015147274215,-0.06479997905183874
MTMR4,0.019555711860152255,-0.01772522307714474,0.08356542816968798,0.03792824733039194,-0.01665638715597637,0.006955532195622334,0.08116116219307698,-0.020622307338701858,8.612738491741792e-05,0.036312226912475626,0.027160819075497722,0.05596946637757435,0.06944668916604597
LAMC2,-0.026809922632292465,-0.01612402082080888,,,,0.05174995657611258,,-0.025034815280860732,,-0.022021771742008207,0.0020086913665090483,-0.013623711623429017,-0.008546886332791114
IL10,-0.0425348771695514,0.05031278174259757,-0.020294542300949514,-0.03009533362104279,-0.046425366593046656,,0.03697232213652574,-0.022088105190908112,-0.035259955284201776,0.09383058022031365,-0.029349813284310175,-0.02222004144548619,-0.02596398461855951
SEMA4D,-0.003553503295220213,0.11612247124271784,0.015280489840162021,0.0840694682465554,0.0470315673835693,-0.0051700364522750866,-0.04292324238338646,0.025190158006548155,0.09167049675945643,0.10644439495269759,0.05224003256230242,0.012337683547586591,0.05157341221903876
TRH,0.031958020292262156,0.048990108698334124,,0.024184669471891032,0.19849663367037917,-0.03439586288530411,-0.02330718695306991,0.011540148484189473,-0.04254210849078879,0.04994587343269697,-0.02346465406402567,0.008218247915521141,0.07386840291777964
SEMA6D,0.06021717799305363,0.0015771175369055776,-0.03495488108592389,0.04953863700035202,0.001655396647894225,0.011636842654129943,0.07290011297851876,-0.047343016889424515,-0.0348676366975119,0.004277629690377339,0.023967515644470326,0.030403009120059468,0.04008937645794926
CEL,,,,0.018676311893954335,-0.033483602328191475,,,,0.039732179779768985,-0.011847124295726352,-0.04164454336478763,-0.011154325316407834,-0.01122282520122296
PDCD1LG2,0.030090037267323223,0.03658463666122518,-0.02724075494847685,-0.030095318025908355,0.0009299759040691843,-0.01765656288614001,0.06451925521127602,0.0012839872701007184,0.013190627556389218,0.00017982039265620166,0.030426072837090916,0.03789923637764877,-0.02722715962350867
SPINT1,0.026602848257371126,-0.04079096779177471,0.0011689062036232436,-0.029347741116353993,0.031440745657486814,-0.006372035242571844,0.12066136456609815,-0.024269164169554974,0.047043858661410046,0.08443835658360857,-0.0338474313861465,-0.00604701475760261,-0.004072157110864629
CTHRC1,0.02569459910711271,0.059178112672722424,-0.02125507413094325,0.054146276586901174,0.014901228133705719,-0.023418724311446558,0.06634290479715504,0.032832088198408084,0.011469078037955665,0.023984894798690475,0.05793052631952982,-0.0025798010797409717,0.013537084229871061
PODXL,-0.017812543807660192,0.09088814014690683,0.018477768963976383,0.10171917719673246,-0.026742928809656084,-0.008339594440993092,0.0559997300542486,-0.05321844991926908,-0.04407483222001987,0.006254700136187281,0.005704851566784167,-0.009404626096966615,0.07985642761708517
JAM3,0.046844304649975875,0.0025474025299054384,0.06721151303976401,0.027029427435583037,0.0333990650004724,0.003011133711289799,0.054190512692017564,0.009159123177126392,-0.09065152705972274,-0.04255738820277513,-0.01332493504113963,-0.027666681639170642,0.04548970901952124
