,UKF243,UKF248,UKF255,UKF259,UKF260,UKF269,UKF275,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
LEFTY2,0.026752259774448676,-0.04380243129018499,-0.003442371393317493,-8.11001428327355e-05,-0.031608058774582656,0.05925366113030177,0.01397442489774993,,-0.030578602215801623,-0.018909315688559167,0.00881199066932795,-0.013737047118538135,-0.03853623874945,-0.008701476360441732,-0.05579717930716122,
PF4,,-0.02105967966414534,,-0.021364995403114123,,,,,,,-0.03472884285436495,,,0.0657930291074374,0.05225168257649795,
ANGPTL2,-0.02429012021292263,0.027065092920407288,-0.008181281575260798,-0.053319751192336534,0.004127852743591793,0.0793706300559557,0.06182238473582946,0.018215769965721152,-0.00864777163449445,-0.032806849587981905,-0.020829343621278164,0.009920964575751558,-0.03602285795773124,-0.005289588126474014,-0.005999213948376817,-0.06228544421485145
LRIG2,0.023777730011949706,0.004249040406093271,0.05219424335336221,0.02999474203006409,0.032793909763874696,0.0384237124280932,0.02925406236027191,-0.022167307555880193,0.005289131687157647,0.07456770873127,0.09979696267809117,0.003847948316078002,0.005457204947974446,-0.013806641335345825,-0.012774506304815183,0.10653973390136436
ICOSLG,0.03477972082338455,-0.015241363509062354,0.020185563620313218,0.021640286796631807,0.05056534116651259,0.012402819524702662,-0.00043436828180383843,0.10842279495220239,0.09991304318300451,0.09131963635083946,0.008523915235397183,-0.05915181462332373,0.021205240535266987,0.033257118123515776,-0.04610196493036193,-0.09080094358317016
WIF1,-0.05163071287415534,0.009105773299220186,-0.0434157969153136,,-0.027693142046496005,-0.05329459425797723,0.06152234625476244,,,,,,0.045915456482245556,,-0.008360871276805343,0.10232615265986741
NPPC,-0.01674907755396104,0.018847620951643166,-0.0017996170799978476,-0.015840988380740165,-0.021645326491882874,-0.033503397658351995,-0.014796055091344164,-0.09144202362588601,-0.028651894401482317,0.019895459656078487,-0.037698863025818756,-0.02784442967335106,-0.014039524065990476,,-0.0224633934871927,0.1931410520129601
LYZ,-0.0651463210875897,0.06559099871192439,0.03704614072745306,0.02042558639559445,0.062073113455862895,-0.0048305319829690194,0.05757348337771981,-0.026219535308581912,0.05092991164321404,-0.01875454484263253,-0.039578180946255544,0.08114563135545848,0.04301430901314589,0.05923810353174674,-0.09539722920869786,-0.007806220505764616
EREG,,,-0.01867350630912291,,0.08325879754064457,,,,,0.09067508282073375,0.08820306247090866,,-0.012811998665436539,-0.030197556464563305,-0.01342070074282469,
SPTAN1,-0.03145722237847974,0.034784269852373616,0.049030948555130606,-0.02062669811364369,-0.02185532390277279,-0.046692616285965695,0.05403906299188463,0.018034622851313548,0.003143752544155061,-0.04825668624090014,-0.012700560308358953,0.038473582030185624,0.01963585354924163,0.026289210676163195,-0.021966030746698208,0.062475345729410305
PTH2,,,,,,,,,,,,,0.03147996405546784,,,
LIPC,-0.033829682334712625,-0.012651521587403354,,0.01539650840216547,0.008098043902792321,0.03354121340230605,0.0126318685350551,0.03635825244125116,0.04896216257463415,,,-0.03417763284530715,,-0.025281645647240135,0.017679074078564082,
COL8A1,0.10720343687222915,-0.0638149895129466,-0.031272141055893335,-0.03710535771818122,0.1360802477751011,-0.0329228382942423,-0.018407349945542942,-0.048541755997378366,0.11648663383266512,-0.02638159564115284,-0.07577260012058529,-0.020424954737295054,0.0011112551137244914,0.010809280480771464,0.09652237415340516,
GSTM2,0.03848275359337906,0.03565049387858798,-0.015316576163234188,0.03757896996312288,0.012303745329286011,0.00395868657672183,0.06812338369640146,0.035462175728418296,0.03854707437102244,-0.008520787738736383,-0.029388619705862408,-0.024790836586585766,0.031853406982463486,-0.022907797401737394,-0.011402217064319061,
SPX,-0.05593862970093227,0.036091909228978064,,0.03792983468461061,-0.058957046914770515,-0.04364018912123467,0.03393635145286366,,-0.04359447039293421,-0.030554013809911917,0.00016348516706407056,-0.02694928769195395,-0.05829382386315641,0.006291103957956999,0.012696202555898565,0.046486456909795075
MFGE8,0.028852024820706593,-0.008690007078435667,-0.007158712589511753,0.005360623923866547,-0.007349034365149992,0.05340711704776556,-0.03748782903168983,-0.03511322114788668,0.05370067005703553,0.05658320542942571,0.013805728928038998,0.01933311394477746,-0.059974776698265835,0.03491201163223227,0.07238634850114607,-0.015859151939545964
TGFA,-0.00932916517993771,0.09758200069633584,0.0026690684942108486,0.04776261362696112,0.01507225446032065,-0.030079435272588342,-0.008941077934358707,-0.01905789823268276,0.004171164953658372,0.027827693297968893,0.04289414447154923,-0.06103073543324262,0.046719362323850204,0.005196009412227352,0.05692373343231012,-0.10099330950822576
SLIT2,-0.04496172813794818,-0.0127701408330651,-0.019899719771773357,-0.0005254269957698891,-0.021024530827132546,-0.04134755593459529,0.02680787377479763,0.023723530804477266,-0.011287080721601976,0.024771701599988708,0.039449807933525545,-0.015779093184036475,0.04173387241285276,-0.06630218698299074,-0.01560283861886243,0.031437463907695265
PLTP,0.04629047467184152,-0.024053948457357355,-0.017721771109073917,0.007989471887769573,0.07420857069868103,0.08839947930074044,0.08224546358222483,0.027250203908501067,-0.047158545630737805,0.059120038117074565,0.06872575623543353,0.006232379419805767,-0.013971557811337494,-0.015581045071275567,0.0429190455509769,0.030465754617173397
APOD,-0.07310992791957652,-0.007061713833612734,0.0294874180157809,-0.05317975107424752,0.08067631463145511,0.0019288959631735543,0.0251778992359814,0.06780412867785261,0.00943558070601259,-0.05196015856644079,-0.07556790161782519,-0.04243452158995509,-0.010744850627992126,0.024814032420923213,0.004367494928416947,-0.023407954698948318
B2M,-0.013491157599594787,0.014670565750956594,0.048381806052967845,0.049832578218110796,0.04720115590570773,0.09172155195138937,0.09755353012497042,0.1380638382729164,0.07627650550405499,0.11612489260604936,0.13449620353199668,0.0225055149599175,-0.01342201905759672,0.041582204869910454,-0.07490605061498287,-0.028535507851629564
OMG,-0.006641732078285088,0.00989263326308539,-0.06407654771495329,-0.026576801070797962,-0.033920023536728225,-0.017725153335571776,0.047765963562168536,0.011707356844933937,0.014168203689421292,-0.06504942916877263,0.00760143502001389,0.01759290879597737,-0.006360058283301572,-0.00157189799761029,-0.054543256650254376,-0.08649342882908437
CXCL3,0.04224490920047117,-0.02302477679102701,0.03543289678457472,0.0699793150317243,0.014067115247170761,-0.016337606715290283,-0.027048473640324915,,,0.25993435544791976,0.2099748661011389,-0.0206681648255758,0.019707376106016906,-0.057150319629490194,0.019963678356533718,
CXCL10,-0.07459291391184222,0.0027538792603875465,,0.04209460904193109,0.06953823575044724,0.07850085641397941,0.04878597791849446,0.006974705957688481,-0.038647961443155965,0.08828325744783048,0.06684202412693094,0.09687357836279943,-0.01017860532114764,0.008771114068773837,-0.02698868321289935,
RSPO3,,-0.027577181460089334,-0.025047404810357252,0.05878816437066463,-0.019283444148533346,-0.020432744292347253,0.06818256233916306,,,-0.0597412569847023,-0.012144745024070265,,-0.00047980774778510744,-0.014249889234982653,0.019358724516935696,0.03934900339240117
CORT,-0.024874581143455633,0.023487072746631674,-0.0004380399588331561,0.060696665135415294,-0.011863090512206189,-0.03536344183419748,-0.02946820081766374,,,-0.05394908754263506,0.018225175101271078,,0.045819818748144336,,,-0.0003445259108788278
NCAN,-0.0403292756142402,0.046662490434491576,-0.03300312570158034,-0.012039179308822845,-0.05060148227131528,0.0142062413748254,-0.03771537752538959,0.13915581794783366,-0.024632334832479074,-0.1575316614049163,-0.056975123651086555,0.002813617096451538,0.020129277167074102,0.059907263743295025,0.06028568131213813,0.1016248856445231
PRG4,0.01906570627290004,0.014133596837762809,0.1022346341626908,-0.024487657499313222,-0.032091320780365334,-0.01770030786576564,-0.039366872742501995,,,-0.047891235912359824,-0.05614391656833839,,-0.042278107802186805,-0.032279839512956744,0.01999591324825492,
ZG16B,,-0.015257428432661351,,0.02695359022201765,,-0.019110326767212228,-0.02104527601695541,,-0.02660048716717315,,,,,-0.017768078304636902,0.06411539115887617,
TGM2,0.02512647040560534,-0.05078918152350594,-0.0058346377694033,0.023589795710508146,0.03409093544513019,0.059030233889951024,0.02906175506319612,0.09264235977115483,0.0433836994445743,0.1789401246849728,0.12853941843198566,-0.05249702355414206,0.040926710591273764,0.02236059247928181,0.023586785199878887,-0.06287008400409586
VEGFC,-0.024358341212057887,-0.0387654657580032,0.007091811267702083,0.013423508382248726,0.044681149276584065,0.04416947160708623,0.06959549219613659,0.054497464023772084,-0.014139179372595187,0.1345730455503411,0.015500462915336584,-0.009207158674358324,0.012363833905166655,0.018948072348398765,0.008084055658722165,
WNT6,0.08205302853335428,0.010655937231912492,0.033198458280175085,-0.03386958342246512,-0.00755254453043328,-0.017405935030958126,-0.022612260088217408,,0.11418792117469505,0.033143536399061146,0.06412362871760666,,-0.01593608299574216,-0.021458606306520512,-0.023577238066284083,
NRG4,-0.023022459571592286,-0.0186985135558951,-0.01877437633948391,-0.02980259938593688,0.025158901438876623,-0.022046856323571375,-0.004794651506396819,-0.012622607485513119,,,,-0.021890711165294247,0.09563981238547577,-0.01424989083205526,-0.03545654980016981,
PMCH,,-0.021551043151008458,,-0.02654655054590898,,,-0.012551554904973412,,,0.1724453214968129,0.005790595671310031,,0.06345558786404158,-0.0023277598053340104,0.1423433752791555,
COL9A1,-0.035866119355830714,0.0224944846284585,0.03155986023410968,-0.012648966402211838,0.05711314901167645,0.08058010235548656,0.031091154815326604,-0.032710962612062654,-0.03110325425979498,-0.05307317228884327,-0.053623846204956374,-0.005869520759111603,-0.007127610453710399,0.03175759467971704,-0.00440374840564465,-0.052148576559122
GDF11,-0.09942055895914263,0.007947160707316544,-0.0308889708493789,0.03835483797455896,0.004767462540557808,0.030567233721215024,0.03533893573632867,0.02760414435722659,0.014238753176336338,0.0023033006120380503,-0.044914441069751815,0.005190471258051538,0.05606807257583831,0.06681917102898983,-0.009893882939525095,0.02001613758082655
RAET1E,,,,,,,,,,,,,,0.08834700674191162,,
IL24,,,,,,,,,,0.10931410514809849,-0.03288544911111621,,,,-0.03963924315389204,
SORBS1,0.015177038464528277,0.05281290473711826,0.043166217489849015,-0.06500458112928761,0.042535161474146065,0.020808691854139156,0.05247796184270134,0.04053613380823298,-0.008977017579642027,-0.021351310815953248,-0.04990500289053899,0.019696717036598834,0.058900167382993134,-0.003782433560915744,0.054753932934852215,0.1741861549829289
DLL1,-0.014445388168023886,0.048640300019619075,0.0276483303361814,-0.025026583262950392,0.004028034338320278,0.025235947502088414,0.0012216332142391726,0.013959136330513818,0.07087659801136291,-0.05111807753559173,-0.05202096631343872,-0.11244021177954676,0.016893295819644445,0.012577933194913734,6.226282917312631e-05,-0.05379995202000393
TLN1,-0.006293699158320355,-0.025508406661734203,0.031074219245552207,-0.021693107753906087,-0.015094675471811843,0.033393970890386426,0.04696259242906519,0.11868443130781825,0.09606070414021553,0.10442902885455073,0.08531559029759209,0.03657151086140313,-0.025140468801514805,0.0006418401949632425,-0.043813531495049095,0.055968899981758836
COL2A1,-0.02356500344295279,0.013199252422021805,,,0.009394809198234736,0.17049339844001804,,,,0.10780401175710527,0.1593846426040442,,-0.012255570742872169,0.06104764860470204,0.001679634737101546,
SHH,,,,0.009335594309561223,0.013672689180889753,-0.01284334837197851,-0.020462133907510505,,,0.06600735026937425,-0.004669371425555749,-0.0031780028608166906,-0.01453231633584424,-0.03063846490147257,-0.005490071038440883,
PON2,0.004505071746346831,0.017253422371200377,-0.054224820067075886,-0.058152402005818234,0.013416588594713185,0.05792338831950581,-0.052667642281305306,0.06922625888771008,-0.016884347957299952,0.015145044130450619,0.01667075494102882,0.019309145357425922,0.022830001075192514,-0.018430951273571115,0.07436584387109005,0.03462384246132171
ICAM5,-0.011631906383758517,0.06452169222720172,0.012344040586986082,-0.024941398121810752,-0.012725050448660702,-0.03192529094405553,0.03314674041799831,,,0.06821150563884702,-0.007952690795376883,,0.03961798842327481,0.009642064789647848,-0.012406309305283894,-0.03272412792167365
HPX,0.029047111217808994,0.05394367230201396,-0.025047411395236058,0.0019733249511996857,-0.04792995947549666,-0.02379096722794611,-0.0002722475485355718,-0.052807594089154614,0.010318483233948243,0.03847650161553514,-0.0032611479274405495,-0.029349818556456807,0.08311523046252578,0.03186076642285704,-0.038425972901901084,
SFRP2,-0.030680270943756315,0.059663437796363836,,-0.018249481115461968,,-0.013038933225527584,0.04262426972729471,,0.04041239596678295,0.07696653674021402,0.03560706931597175,-0.05790604077524904,0.009089644903426957,0.023678188592580654,-0.008738364805523171,0.029960673428078254
CFC1,,,,,,,-0.026485680250445554,,,,,,,,-0.0313734677498116,
CD70,,0.03293979225450664,,0.1227090588667966,,,-0.026018883858973847,-0.021392922837608002,,0.20278550930714764,0.15328533355277843,,0.1342612044628645,0.015686669574023267,0.10795128479014712,
