,MGH258,UKF260,UKF266,UKF269,ZH8811Abulk
TG,-0.021582575886773807,-0.0047597429433123215,-0.026191106538708847,-0.017815499176661326,0.10527024010751657
ADA,0.021134147001498432,0.02438840419071935,0.07380833908471478,0.09738237408014276,0.08063563191920413
LAMC3,0.08557648826662022,0.05060344618239929,0.08932610854558332,0.09048864904341093,0.011141083720481037
CCL7,,-0.03311961054557156,,,-0.023178888381706286
NGF,,-0.03535173712439609,-0.024993340538572807,,0.11957536579895013
TNFSF15,,0.005029065139070398,-0.018396045901764024,,0.05332636551798518
HMGB1,0.023847164705179166,-0.02547961960439785,0.09038593650271613,0.10889528416328612,-0.10352175855043916
ITGB3BP,-0.04507043197116087,0.02032434365216001,0.1166047466555116,0.062080860883931804,0.03799304151098122
AANAT,,-0.022095470716093437,,-0.013315040305443383,0.06293410639525646
RELN,-0.017892527610674832,-0.03633668347986513,-0.059310812639663535,-0.039070505983832236,
IL15,0.019386764587017737,0.026058323829648185,-0.02159397551795129,0.06967882241986104,0.013322929801724767
UTS2,,,,-0.014731989166488938,0.1547905067090023
BSG,0.0013429277990803287,0.03713160650454734,0.06096330176397929,-0.062287437807075276,0.0036454057169783573
ADAMTS3,0.024589577508618333,0.004237166297276077,-0.023096383261002777,0.11104984708212104,0.05278387635772738
CD34,-0.056908181625771805,0.05045214717910717,0.07460783358947755,0.02831828678030641,0.008270665609204428
CCL23,,,,-0.015150402244062975,
PLAT,0.018656261059302758,0.010451356157154146,0.12243055416260784,0.05206435927919222,0.07769292392578037
NTF3,,,,,0.011354879981009437
CKLF,-0.017907902567031096,0.03451498678346244,0.10664531649306401,0.07273131980560556,0.04795097165864813
CD24,0.010211559021640022,0.07760633447304341,0.09491612485148455,-0.0038894850227989435,0.08221203622823554
HSP90AA1,-0.0717866498478783,-0.02787093659402509,-0.14279649209312145,-0.09319600394671021,-0.14509523857125822
BMP4,-0.022211603846258383,0.034329438900189344,0.08629517737029628,0.008408161440107014,0.0018609788720261146
SCGB3A1,,-0.026312977945793424,-0.02756509166648774,,-0.03527924800179046
IGFBP4,-0.015505717542771765,-0.04462271902230496,0.10076231305633851,0.10472399337370199,-0.07752313009197714
RSPO4,,-0.004999658026656669,,,
LEFTY2,-0.021369182951294582,0.08754121081838834,0.08443290042595888,0.13175592848639125,0.17505820995945953
ANGPTL2,-0.0720206823886314,0.025684286300766614,0.13959684696383437,0.09101928024695442,0.08625819964057882
LRIG2,0.06880283678930604,-0.029517703018444367,0.0589556176635129,-0.003169474721900757,0.05158371958616064
ICOSLG,-0.00015153648873036832,0.051208904215526034,0.04941801114241118,0.08519173465510348,0.014694790531079548
WIF1,,0.12424389292826485,-0.09379947689076501,-0.058939648324528776,
NPPC,0.08166661427357298,-0.022874167398094135,-0.03770160190460255,-0.01334075005216894,0.005503940143747932
LYZ,0.01496483046125306,-0.043019567274712275,0.021964165088762814,0.04532213481668202,0.008496746566154324
EREG,,-0.042737027325766834,,,-0.010717163396932442
SPTAN1,0.0315080089977274,0.058076628104403935,-0.030837259168551748,-0.053975982082588234,0.05100115786523341
LIPC,-0.009581387682760966,-0.003126015108327285,-0.0334867190441331,0.03537534487734108,
COL8A1,0.018158583085605966,0.04527953890222484,0.07033252030949964,-0.029468413007401512,0.10576708735369095
GSTM2,0.014672714461663135,0.015498696547680203,-0.018260613985619914,0.030050481278335,0.05719617688735284
SPX,-0.0010050700028584184,-0.011682680113334898,-0.06462187746839099,0.01983002600200259,-0.023370022988122765
MFGE8,-0.010229156024566182,-0.03147289557365247,0.0832690642443617,0.020902721616378628,0.005615116501508413
TGFA,-0.02456497553714615,0.031915197700493066,0.07476833900764565,-0.030236269409954948,0.048141608922734544
SLIT2,-0.022211600292068676,0.0052118584908570995,0.03755497329051441,-0.04424383925712898,0.008808865210425555
PLTP,-0.023910513373052267,-0.012056421911997356,0.0851203289211494,0.06337808858516006,-0.03868941388441642
APOD,-0.09770109531185821,0.11119369091341426,-0.017483979283387643,0.0239685783440142,0.131866873126164
B2M,-0.025302935782231757,-0.08658039005936745,0.10022537188104269,0.07221349467537382,-0.008691553637731804
OMG,-0.09734670631327959,0.09191825707728465,-0.03458322050205836,-0.029618274995858528,0.14400304454048524
CXCL3,-0.017380516813775754,-0.02785246473774238,,-0.017482011427734694,-0.0845579010292102
CXCL10,-0.07517784350906964,0.02489563076762733,0.04439902072561089,0.05154116923727607,-0.0239351758179101
RSPO3,,-0.02940261173433039,-0.004420223670691308,-0.02186400220324123,0.11383618871001903
CORT,-0.021582580403082967,0.081473298001723,-0.02622862551076394,-0.03784055431392399,-0.026430066752548328
NCAN,0.018602787548048408,0.06993732267040643,0.054461854858472346,0.06749535114452614,0.1252041565452773
PRG4,,-0.021052164440982412,,-0.01894016607059935,-0.02538729702837281
ZG16B,,,,-0.0204489529436082,
TGM2,-0.021206831962668895,0.015893084092310467,0.024657636019908166,0.0680688880159595,-0.0035069833592601047
VEGFC,-0.02158258179271712,-0.0324062570876346,-0.04426791028925667,-0.02497141979091708,-0.029829897777041082
WNT6,,0.009380621570349733,-0.005461807566956268,0.024096010912555248,-0.02118434768738323
NRG4,,0.01791256560226334,0.026731058244770373,0.010008698730535587,
PMCH,,,,,-0.004777556682788772
COL9A1,0.022317237487846864,0.05408440667119731,0.11763889667955982,0.03827114433527148,0.09367083974815327
GDF11,0.016440344010124768,0.005200819657506866,0.10304451197121639,0.1072999238452878,0.044761749954198654
IL24,,,,,-0.017565577788867224
SORBS1,0.031815082906683216,-0.0049202069205689794,0.02722979230293826,-0.025898082479011812,0.041706456755717186
DLL1,-0.0015115213757658915,0.06412260181424645,0.09972751078461184,0.10281707172615631,0.1345580385054533
TLN1,-0.0248363804563245,0.059699932763214336,0.09467220023964698,0.07586464033384381,-0.07135467358381677
COL2A1,-0.020271562547826184,-0.01880277649691667,0.06801811771524639,-0.017482017377056933,-0.03840065576094366
SHH,,-0.047666310579744665,-0.026191109338634232,0.18071082955911927,0.04975390297818909
PON2,0.06508366744952117,0.11515218041568144,-4.551516450489151e-06,0.08919007778769553,0.05368438253972446
ICAM5,,-0.010344025403381469,-0.05750928318143564,-0.03416157034771767,0.0036674918821349533
HPX,-0.0025564173387121717,-0.0380331513705683,0.0283419513837051,-0.025457459480069607,-0.03469768134946055
SFRP2,,,0.011211132838691634,0.013172967895420913,0.03669897644620637
CFC1,,,0.025717572635987323,,
CD70,,,,,0.03594917857097266
HP,0.02494064855764079,-0.03186303141480353,,0.06106233976835207,-0.06139688419237464
CXCL2,0.028618848309762288,0.01819702279817892,0.032719700115000735,0.02339322301550571,0.010850704213482549
NPPB,,,,,0.019348975863156908
CCK,-0.0018690692987665377,0.04209902559548476,-0.13884670782381267,-0.09612759862615194,0.08833373669050383
SEMA6A,-0.011467973305352689,0.06596081468792346,0.07321952239879392,0.09823343975493704,0.09726334491907451
IRAK4,0.03647030650039198,0.0009381618364465961,0.02876718346899385,0.018784016989178715,0.009886895231663688
GSTP1,-0.03888726271947185,0.031286050913592926,0.11044555364548905,0.09156353008681453,0.032681505176376136
VCAM1,-0.042856831907201146,0.022972918003626937,0.017558620057691297,0.10295494966578393,0.028342529647635655
NXPH3,0.03342610039169254,0.003060824027553097,0.07626517051077764,-0.026734469071279132,0.0663173011919173
MTMR4,0.04754972203695454,0.07231105199002921,0.04390419059999749,-0.004282520748660985,0.026835857329677498
LAMC2,,,-0.018258579354350938,,0.018364111265810914
IL10,-0.02241773076211905,-0.019038452982585656,,-0.02294031011035143,-0.03027132457100721
SEMA4D,-0.04876997342107264,0.005451019653883753,0.016494939227076698,-0.038201405635945734,0.08337419890780857
TRH,-0.01981695166549253,-0.018503357632238208,0.12186206754239218,0.1449772692150148,0.054028782319249964
SEMA6D,0.04526773192160228,0.00886069109834201,0.13551632976673414,0.0670592254411462,0.01338561899397868
CEL,,0.034879740773679925,,,0.07054346161481755
PDCD1LG2,0.04170399251599983,-0.005299267003164777,-0.021311476151829673,0.06853703445005273,0.04739424327322214
SPINT1,-0.03125647233191351,-0.04935400909366253,0.06832207810355292,0.0936591881034262,0.14226116622795443
CTHRC1,0.04333679337570905,0.027345032609222924,0.16039095699535325,0.05536678783807289,-0.033196780335652085
PODXL,0.022743266445479603,0.016791225824636477,0.06728937507507252,0.057830911626444916,-0.044599495506701954
JAM3,-0.058568901606253394,0.01750525381419638,0.11553093357392907,0.028800149871248685,-0.0619712525495813
TGFB2,-0.05155611342950092,-0.03054563177919236,-0.0005851539670335392,0.10986172744204947,0.044825933698278066
COL18A1,0.032472299410600244,-0.007867356953531707,0.1245069043980388,0.07812775190952348,-0.010495955115123913
NODAL,0.029367167530408293,0.014881258761518714,0.09085048494686579,0.047938065506894,0.023261586929359923
INHBB,-0.007853695105946369,-0.045612097089218887,-0.01856796448757896,0.03612978432927082,-0.06475881249547454
LCN1,,,,0.08535128955091927,0.0674247842511115
ARF4,0.0461482227211225,-0.04576892691908359,0.049742246158867465,0.03795099838017528,0.11534252810584453
CXCL14,0.009772902882963926,-0.058373735196001746,-0.06593957529608281,-0.028357850224767365,-0.1186253828730933
LIF,0.04580785040185351,-0.05924741856583772,-0.02688614213205691,0.05561921434953311,-0.06967167274736084
IL17B,,,,0.11315016131460214,-0.006906578498781271
MMP1,,-0.01850335359578411,,,-0.038400659406486334
MATN1,,,0.14702380448129843,-0.016084503292412542,-0.03514459117077133
ADAM28,-0.004985408000365682,0.0027529806327001665,0.04866848776793446,0.05398040547867319,-0.0013616077622695432
TCN2,0.04744787257442115,0.08211131401996484,0.06359801396347879,0.09400484921774534,0.038289435509533745
THPO,,,-0.03691004276716534,-0.019352992881490783,
CUBN,-0.039500030771530296,-0.03757484914320361,0.06180003762262008,0.07951878591460497,0.008860945134049808
TIMP3,0.03084106184353319,0.034786462151584124,0.02156212526378394,0.055385764594426144,0.01077350154291839
PIGF,0.017627591428561604,0.057497533017991244,0.1347330430607708,0.06398907139644759,0.09748487882903094
CRH,,-0.018802779946923826,-0.02187302761556291,-0.02359116859064763,0.08525081497307195
BDNF,,0.023798381111825303,-0.04289310116285454,-0.07923219436576,0.018412740403793027
CCL5,-0.04386590360770547,-0.034229833333208164,0.10929243281391797,0.0229154218788629,0.023709995631424216
GAD1,0.012097797922008074,-0.01469468337481154,-0.11502639312828905,-0.05596173965373369,0.0609934070954579
COL14A1,-0.038416826540659275,0.022323754420167742,0.023954072023589887,0.01621798000715572,0.013897547443871948
HLA-A,-0.01687429794129138,-0.06191224330204122,0.06498793317713637,0.08009645207003499,-0.15699938520014203
CD5L,0.03075078226609134,,,,
FGF18,,-0.025654704001288886,-0.005009291002555314,,-0.028734819421639073
ADM,-0.016987397510204217,-0.13283772340489,0.07873479195415961,0.0538427930033991,-0.11214360071109672
GNAI2,-0.0741426671356966,-0.03733693032970414,0.11211407131466282,0.04075080133257845,-0.04381632532138924
HDC,,,,0.08029217739457085,
COL11A1,0.05092245527041746,0.048254049846985676,0.15649373093470142,-0.02789210981186741,0.02935133628994082
NUCB2,0.015977324238876725,0.006900889491344923,0.04980107191122308,0.003332560061450842,-0.040574075808231226
CXCL1,,-0.02178126376442386,,0.0024340094279024,-0.060143429153226846
VCAN,0.01043821281787154,0.04828711379065228,0.13628036359874723,0.04061176285150967,0.07078143734721215
MMP7,,,0.027023714051037543,-0.011198018331647248,-0.0886443794220008
PTPN6,0.011644412557920862,0.027230230163906823,0.09771312542909245,0.08409244597848632,0.003703879111545345
PTGS2,0.0024515110092257156,-0.04737772423765994,0.012623671365144416,-0.07969880353158551,-0.08092839066538145
XCL1,-0.019352533895854243,0.05807114843633929,,,
CD58,0.01680920996321074,-0.04998292449598526,0.03047006740905604,0.1100452614863375,0.04908709103331084
TNFSF14,0.07671763729102943,-0.04162193867721704,,-0.023332716870308863,-0.022986344167798423
CNTN4,,0.0757974979482807,-0.050614775295447334,-0.001945025742997429,-0.04693945601348506
INSL3,,,,,0.00955151955811934
BTLA,,-0.02051178495024663,,,
MFNG,0.056468242888098735,-0.0014792676709922412,0.05803458349331777,0.028696231181544324,-0.0042971477507896625
ICAM1,-0.03677886949653927,-0.09914584119639838,0.16035169561227877,0.028348062543297785,-0.028388271553795273
PROS1,-0.06620900398804141,-0.06587257342040706,0.05910257272712296,0.09480171658854879,0.005682838340750135
CLCF1,-0.04343459014478119,-0.08301463250002425,0.09598554943902195,0.007963871957391119,0.02172045949420301
PSAP,-0.034285641969717985,-0.0774183992666629,-0.09492145431297426,-0.12624488523276398,-0.0829496345977328
EFEMP1,-0.02091951350105296,-0.033835990732622175,0.07384094962863816,0.08041059711650789,-0.04332838687711004
C1QTNF1,0.005323976518346853,-0.0063087706274259974,-0.03528603959623538,0.07312280676293634,-0.1130102196687501
ALB,0.0026961390499800294,-0.048450614324459365,0.049761810978380644,-0.01878326686917019,0.10460583614131781
CCL13,,,,,-0.017063475700359928
EFNA3,0.05706132095526797,-0.05689431286724699,-0.0196777628127238,-0.020910845916691297,0.08855300735929188
DRAXIN,-0.002646403987882784,-0.03867336832220062,0.1255955005071225,0.07043009766980526,-0.13105377421077272
NPTX2,-0.028159469857423507,0.010923166384112,-0.13965280355886184,-0.0856913217043818,0.03498443099817624
FGF11,0.06057585207569097,0.030793839313841605,0.08951826823751051,0.05140879668491929,0.010258454015553354
CD59,0.03546638016147286,0.03161829182162932,-0.09662287863654755,-0.027327002238149278,-0.03268627101837156
COL9A2,0.026382712229432215,0.10522317891939686,0.11245822279623507,-0.006117699019564393,0.0813040484191194
DLL3,-0.07877819054304616,-0.043729722963760646,0.1334805202482791,0.0540575523909885,0.14269377939510514
FGF5,,,,0.08671003660481462,
LIN7C,0.023254276019551566,0.013569119398234802,-0.012555448230243793,0.11103295188497522,0.04559134206653128
GDF7,0.0038520117802764223,,-0.026074083096414985,0.07897697335031151,
PSPN,0.027569369164294505,0.07047757624587109,-0.009925381535403772,-0.027268157841296367,-0.022764192263033004
ANGPT1,0.13293854934168783,0.013996117679033518,-0.018774635443780545,0.07424131117610494,0.018710830361215527
PNOC,-0.028308334300257865,-0.008507946976123493,-0.07562868099035246,-0.04814751373678682,
L1CAM,-0.03010132411606191,-0.04931496120011093,-0.053337460264514774,-0.036873917059007576,-0.04849776232741372
APOA1,0.00635661548225445,-0.04401609436186901,-0.025246458443910613,-0.03201026290420434,0.08290003223793085
PSEN1,0.03174618038604247,-0.03488651794389127,0.05052459525128198,-0.019463343441878677,-0.005134142830087145
CALM2,0.019686169355794415,0.04055766984036498,-0.13825806553278663,-0.10356322947712221,0.10761412249642653
CLEC2B,0.0681487663793321,-0.08680939278492444,0.08096182233244954,0.09864333844144359,-0.03671878494651783
NTNG1,0.008953456206542351,-0.010490232056329363,0.0032080759982790726,-0.0016738924069165072,0.06657127073750524
LRIG1,0.0425099700573732,0.1427047966214613,0.057415713740050084,0.0007682155472883618,0.15358275822957373
CPAMD8,-0.017638270398278578,-0.024980550235643433,-0.02259396204814957,-0.013530628108240437,
GHRL,-0.011558401327357573,-0.007255328299458686,0.04234552177677612,-0.0011080750095916016,
NPY,0.04879098640230183,0.060749027714578116,-0.06960164256347588,-0.055048795482994635,-0.05760606598478154
MMP2,-0.019513534752797292,0.03354771001262611,0.059503826554500254,0.03969357909221279,0.044624185724358806
PPY,,,,,-0.0750141497568919
ALKAL2,-0.026413455062439844,,-0.024893675842461185,-0.015341481808219619,0.031397253685594574
CSF1,-0.0214446777433997,-0.02985482346398866,0.07819728149721114,-4.76495004272701e-05,-0.04441337089705863
SEMA4C,-0.026269757348655307,0.06342541042617914,0.06299228940579911,0.018402785502683063,0.02721939681050838
ICAM2,-0.044856401174657695,0.0022735607699918103,-0.007595020670931229,0.0974860837770534,0.04317449821131093
SYTL3,-0.03724282981369618,-0.017431803578089572,0.037365050222438,-0.033201526206873166,-0.004057253197247308
IL1A,0.02470799000301704,-0.06659509442709365,0.05639110418597544,-0.0372153126402108,-0.011881734170265744
HLA-G,,,-0.019842021224050713,,0.047514733017480354
PGF,0.011676570380055597,0.033227418667468714,0.028623437439594456,0.1329422119508797,0.05727804976836524
LGALS8,-0.015248818177710044,0.03376899699270311,0.0335309924508935,0.04908932382596558,0.01862237269475628
DKK3,-0.08229526131761025,0.037960419365828314,-0.15280994043207183,-0.08155218739284203,0.05051621069684078
COL16A1,-0.046772617825712175,0.06841107865235324,0.02379383260974743,0.00899764206907335,0.02863820862190751
TPH1,0.1571847499698836,0.020699580199179068,-0.021025388468349306,-0.016084503140581605,-0.008942346887408081
TNC,-0.012145211769650317,-0.10903994728376781,0.1354418445818241,0.10180733343599958,-0.12954240680963158
TNFSF9,-0.01763826202686847,0.000793189748654973,0.015191198086813941,-0.025813332175610167,0.010454404882918976
C4A,,,,,-0.018997037813778702
CNTN2,0.011796366006229539,0.02195328409409356,0.03602924162528344,-0.019946187771924615,0.11943796280731192
F7,,,-0.018260609882181852,-0.013530620243786762,-0.02393517082742217
LUM,0.001044159939029751,0.004984035676955769,-0.002701398023569808,0.1620554957072864,0.008497104790963186
IZUMO1,-0.01685391812391305,,,,
BTC,,0.023022864097943966,,,-0.01731625462171012
APOC1,-0.03608341760726585,0.003146985029278471,0.11065399824764237,0.08543943496389007,0.058213979676791754
PKM,0.08720261098152107,-0.06741632263440228,-0.02113106142464797,-0.024068154206900963,-0.1338183970493005
TNF,,-0.009862576959433713,-0.01242808078809433,0.03956185543719269,-0.016807134187916763
GNAS,0.01066680868503169,0.0420257506473503,-0.1171257884243941,-0.08367871376537432,-0.06455853445077267
BMP8B,-0.0408544712951844,-0.02087380886940718,0.1060537537335382,0.010703756294691173,0.08875002463342012
LIPH,,,,,0.08527218847121737
CCL28,,,-0.020707022730058124,,
PTPN11,-0.030269672437339076,-0.0035100710494112685,0.03548664254892065,-0.00834829026130378,-0.03558700882748707
ADAM12,-0.01427810968610186,0.014443816958071759,0.03287048457842105,0.05521028796226396,-0.049006648660778945
EPO,,-0.012243921921488777,,,-0.018531377205453902
EDN3,-0.024770858253400634,-0.026956519920826896,-0.012152130546050764,-0.023974349769234436,0.0068972847890008005
CCL22,,,,,0.06034095024533295
CCL2,-0.029702448792473638,-0.07085711287447624,0.03700143154523974,0.06688195367551603,0.0007397000850875856
DSCAM,0.015520490683333825,0.05216414788498898,0.05223283795291556,0.024286749156635624,0.0688189987683643
ANG,0.028649071046991603,-0.05049338361899454,0.018918022238739576,-0.01570735130772955,0.011194878201860055
FBLN2,0.11650491045679451,0.02641638734180889,-0.0648097918364039,0.033146789604649625,0.015220181794564053
VTN,,-0.02652907548827676,-0.021025381593028317,0.010425978409271593,-0.021182632309899998
VEGFA,0.029335367230662854,-0.0910757555007778,0.11883292711537526,0.05933353360275118,-0.13236147165683965
F10,,-0.02475207636497358,-0.026118515573852676,0.01411675114816884,
SERPINA1,0.0019583184828883284,-0.018348097795555372,-0.027911737541579513,0.05460739674579419,-0.057691848969438714
VWF,-0.0020163006766466345,0.04144128733351236,0.028375286233345176,0.09273827063512442,0.05539340234353799
GDNF,,,0.057278059364539405,,-0.03751288720441139
VASP,-0.025737520370731282,-0.07523752641971317,0.04985160732905031,0.04143329176035393,-0.027625078254551412
ADAM15,-0.04808308894741577,0.011190844440589732,0.07514913800139698,0.040870643145718255,-0.005949261427465094
WNT2,,-0.003998881725890093,-0.03459922679025327,-0.03473103509584687,-0.02298633375065272
CALCB,,-0.019927178592430254,0.01506816815947706,-0.014957009505842167,-0.020117246346404008
OLFM2,-0.006328573836982613,0.04788468859791491,0.02381943540472981,-0.008071913558942245,0.0859455923701455
MFAP2,-0.049744264367857303,-0.00714135282080108,0.08518148511820207,0.08463238819632025,-0.03857361106419325
HLA-C,0.047807329093232834,-0.045170218594027194,0.022598851854036275,0.08161470622956103,-0.09324779022242134
THBS1,0.07762531244825903,-0.04135832984137327,0.05333356682437039,-0.0017905704648164664,-0.03994388166752338
HSPA4,0.007437866851793436,0.045688441573333974,0.032505021164265756,0.012195961909921392,0.018655486526111063
LMAN1,-0.034864979617871245,-0.06565946797673354,0.04488693406394475,0.067722847420615,-0.078667891551965
LYPD3,,-0.02652907777088112,-0.02642465172210249,0.04529636904180975,0.011236513357025187
APOE,-0.05321208074579961,0.08763173189782786,0.02315513025181875,0.08423390615004332,0.06513486699806492
SOSTDC1,-0.01763826893328095,0.0017964633725168115,-0.01931112356351095,-0.04145707809696971,0.04410245823405538
ANXA1,0.04991536948259943,-0.03826800083371023,0.07116723357811428,0.08427136868904185,-0.027854766036784218
WNT2B,-0.012387654078522282,-0.028250989192281015,-0.021361280189499537,0.03120382557853283,-0.04076436318875828
AMH,,0.04632230056545988,-0.03827286691959383,0.0457361458465282,0.0012073169076678187
GDF10,,0.11944085997623798,0.00577653151477084,0.08637017107829251,-0.028575492728005133
EFNB3,0.038201083127866284,-0.023792938601246757,-0.0328815647359905,-0.03337373942939009,0.054398267588460364
LTB,-0.003081046838239869,-0.018563232384511918,-0.021873020344387775,-0.024477218022013383,0.000995512240702223
ANGPT2,-0.02640456958693719,0.03088094524756144,0.10085427420483722,0.09844833988746332,-0.03267767261607365
ADAM17,-0.03813845832047744,-0.03462833266114803,0.11273976645210093,0.05648440790812724,-0.051128667050700044
LRPAP1,0.035575381946956,-0.029353171036622303,-0.019987484205903322,0.02206399216512919,0.026115625140723166
NID1,0.008315925083255668,0.0669889038761674,0.07742551802124802,0.08500930603692385,0.004738633640465583
MST1,0.019575036451347123,0.04207472968455076,0.05691120007036219,0.09026035020121224,0.0737415057870253
IL13,,,,0.034623093533507135,
DCN,0.04734420101640379,0.00178940418269825,-0.01937269350649135,0.09199595268303683,0.014528303265036874
COL7A1,-0.028475237047405025,-0.020130421336774038,0.07666924975180998,0.057404275250954456,-0.03757980044311203
CALR,0.02927307525335946,-0.08903928780509064,0.14063315390149822,0.09835595600580556,-0.03325251328544302
PIGA,0.05388536894935951,0.012177220774215613,0.016019178491098768,0.04455750644861285,0.006747126790942831
CD200,-0.054817788587177445,-0.03330327863765561,-0.07391050006291877,-0.03269765283342743,0.07045509486700566
GRP,,,-0.02844735257373524,,
CDH1,-0.016296262116986038,,0.09279798911016043,0.1449628274833565,0.005088505350599398
LPL,0.09886401901095039,0.08253787014076036,0.023663793410139217,0.06395209051811818,0.18228430813777904
SEMA5A,-0.004159482439572664,0.047187778671525765,0.17078460522279795,0.042928212895305004,0.03545560022716414
SEMA7A,-0.041476146053314886,0.030966743111645503,0.015491948595522524,0.036381085876725394,-0.017264703835953674
SEMA4G,-0.04486314676651943,-0.0012973655040921918,-0.04737463200967927,0.01904593992056146,0.07768462627440662
SEMA3B,-0.006500811753459393,0.0560934175326305,0.07613556130503578,0.008029765164112896,0.013664229300381489
RPH3A,0.029524422597480914,0.005477432209523279,-0.02438584692639967,-0.021215588351118017,0.026892439451168093
JAG2,-0.04831250275652761,0.03967927236118439,0.017341661093559894,-0.04914991414623309,0.01461322363639399
CGN,0.027049321280831106,0.027479069841477244,0.007964305787240647,-0.0076451244606264715,0.05818364678244577
GDF15,-0.0483243762314673,-0.03294284988641951,0.14535028623756507,-0.01498650887177093,0.014360416030277002
SEMA4F,0.010786934701911926,-0.01056458857356412,-0.03436048746621786,-0.03151834147669534,0.06564669139129352
NXPH1,0.07473167410825085,-0.035666364710599724,0.04082071121082514,0.04037696188284733,0.06080218676891244
ARF1,0.00015298723722707814,-0.04320000828379551,-0.12799608838755636,-0.0013225107971838311,0.014112606485624854
EBI3,-0.0036267170168895716,-0.025204249456816694,-0.009691944586019095,0.047358500777754296,0.05765793817699456
TIMP1,0.03414131685777483,-0.07599368606553758,0.0832974250396596,0.11201443098858445,-0.16943798770646004
SEMA3C,-0.006627171464764482,0.0012146174137065615,-0.028055035624810928,-0.03337389355467632,-0.013770105640720084
GAS6,0.002981904897929188,0.04221516767697654,0.012840887641946727,-0.020879862703679943,-0.0006017381132115338
MEPE,,-0.0031770628904244404,0.005873326407174674,-0.023847205307523694,0.02355345902125119
SERPINE1,0.01839896173944152,-0.08777258590389168,-0.0056715064113397025,-0.01600392559941251,-0.13904669801917036
RSPO2,-0.01863584259563137,0.006784217047926871,-0.026456471488686805,-0.01434108003928986,0.17433108518515766
SHBG,-0.020936449083520856,-0.0299810074043069,-0.0077364870852183265,-0.03211038963625261,-0.027767197363650832
LGALS3BP,-0.031807985116913566,0.0691142663152003,0.12152076961272347,0.06487310252582235,-0.09254965845365892
LAMB1,0.01006238656614738,0.02761290389560604,0.053927083183143217,0.10998194582115468,-0.057308385239960805
SPTBN2,-0.04808742138171516,0.07544586948670001,-0.021254584353579783,-0.020626528429857363,0.06067066290152133
COL1A2,0.019103842756572436,0.027997788485060716,0.031555629435748946,0.10479497864829755,-0.04444819560910633
DEFB1,,-0.02157975731145315,,,
WNT11,,,,-0.01476124826445683,0.005674584512067044
LGALS1,-0.031786589218307765,-0.04921015483408834,0.035751387712699756,0.08871127807396874,-0.16844197169508734
