,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1
ADAMTS3,0.03299529985043447,0.0022805517965814415,0.06823724726321885,0.05621301521805577
CD34,0.042296176944343844,-0.004305605685198301,0.05549752847208049,0.0296701046725721
PLAT,0.00011006814763521783,0.0994955473376063,0.04272340100948637,0.06693614230393347
NTF3,0.09605110754040173,0.03472995683514981,,-0.05029840093002266
CKLF,0.026974868521522245,0.03725338657159766,-0.02552002127898867,0.009003739594144812
CD24,0.08781365986483691,0.04266114320698904,-0.06692915094593542,0.053441432578649965
HSP90AA1,-0.013239507514505856,-0.06762760216676972,-0.03567968461168505,0.036064586401120355
BMP4,-0.0311187464536841,0.053766085867604015,-0.03629166681260056,-0.0076781097406860175
SCGB3A1,0.0018274849776449473,0.0016689383997533923,,0.003331662005175667
IGFBP4,0.01053744102380964,0.0314922400876275,0.061068007842882924,-0.03444633044607517
RSPO4,,,,-0.02481725816515056
LEFTY2,-0.023592171432796894,-0.016829266724818374,0.03977096398292596,0.013298286879795337
PF4,,-0.013415302945233356,,
ANGPTL2,-0.022685388774383624,0.10664836435070231,0.08616289578684865,0.039297931093471995
LRIG2,0.021300899497857077,0.057808668381813866,0.026264368666745322,0.03248845566047532
ICOSLG,0.04683982854218696,0.06461777565228356,-0.02280267631176325,0.059399530212897095
WIF1,,,,-0.02307004531143692
NPPC,-0.04148828700163441,0.03884257493183912,0.054831741843100947,0.054916432250208216
LYZ,0.08136524182336907,0.03814098929766109,0.015077280833434629,-0.005797286900156685
EREG,-0.020854227420336883,-0.042627700690253796,,-0.030910313465416808
SPTAN1,0.03780282074015294,0.05716554520223294,0.0071713803600868264,0.020124661662261865
PTH2,,,,-0.029052474725834068
LIPC,,,0.050773244815643846,
COL8A1,0.05209501891793714,-0.02621103173295397,0.11214574569713286,0.03996434517387968
GSTM2,0.011751442167854094,0.11464459443527793,0.0059387888872465995,0.034271570671180314
SPX,-0.012781052641900095,-0.016656813331575065,-0.07295001786749133,0.00881619524950686
MFGE8,-0.04296771045920426,0.035728704238149195,0.028263534613788478,-0.008420513430928674
TGFA,0.003453317923664285,0.061014113284908654,-6.461197785007733e-05,0.007891287004210192
SLIT2,0.01971193827821802,0.06240796803747177,-0.038192665788394774,-0.041850470703443055
PLTP,0.03215947004690509,0.07126972392375061,0.008320023566319777,-0.02215096610184468
APOD,-0.051718001714025234,0.063415413927366,0.07812437924039163,-0.03896510456490221
B2M,0.02474933222732289,0.08781006398402658,0.12469264641590384,-0.03528422384394329
OMG,-0.00856627301048942,0.0935961407692549,-0.01653235927206362,0.018906033444086163
CXCL3,-0.01077548620013018,-0.030342597913695347,0.03318333276398107,-0.06961731508090759
CXCL10,0.07778277542740138,-0.017993810298774362,0.014728406402737017,-0.03391049953462302
RSPO3,0.0141068822309516,0.03335693628122273,,-0.019500106583328233
CORT,0.02502046514296303,-0.014038432684604724,,0.062083888104127835
NCAN,-0.01055616924795575,0.07985211496180535,0.017279048373072585,0.025169352816942863
PRG4,-0.016103547382265895,-0.020714566494625837,,-0.017512201797186072
TGM2,-0.01478629498037854,-0.022789251686542313,0.022647075510450504,-0.03407193574154931
VEGFC,-0.011456737754314732,0.02836526894384577,-0.025150958362304694,-0.042356029381043395
WNT6,0.04876034320750221,0.03910153898363076,,-0.010057956421967733
NRG4,,,0.07847110308677092,0.057449473672613174
PMCH,0.04806778970866235,0.10717306880347804,,-0.01886866854712177
COL9A1,0.008913724319843195,0.1115201614161803,0.03269494172712536,-0.03028279381873559
GDF11,0.047206195049033374,0.0047939757518091555,0.0058531105782655204,0.009342456626721408
IL24,-0.02106143662049117,-0.01320140276036241,,
SORBS1,0.01900170604016555,-0.029688317785363415,-0.0017228000179141595,0.021006332352041905
DLL1,-0.004363455480512794,0.08975373239683837,0.03806016364025576,0.043802061157285944
TLN1,-0.026716594522510528,-0.016810914967324436,0.036619546908187556,-0.01893672746151229
COL2A1,0.003084913811693874,-0.034406894001500585,,0.017883670711403114
SHH,-0.0705547333193858,0.029853591045803648,-0.05086012636676137,0.0036059482013449
PON2,-0.0004541396741490662,0.07990400222487543,-0.09318084581817834,-0.05954220309727233
ICAM5,-0.058872508672131535,0.10291229372828407,,0.05399429944787922
HPX,0.013795096111232197,-0.04938857407272392,-0.007270366219796314,0.03701672009307827
SFRP2,-0.02277574688152665,0.030793994404597683,-0.03290158910509717,-0.02670231169391167
CD70,-0.0002114662809440781,9.074610999324466e-05,,-0.03861240752143987
HP,0.09532344672605247,0.01775049911005141,-0.025865691986003542,0.03360850704053132
CXCL2,-0.0049493231758019444,-0.03913705743267721,-0.07603052639518536,-0.0043167164213050195
NPPB,0.04947582079793473,0.0481012074289209,,-0.028201175308433184
CCK,0.06967884555718368,0.045786686039669997,0.006394346330877224,0.020693346941874767
SEMA6A,0.06284836438571847,0.07422143685419265,-0.06759850392786129,-0.025974851288222165
IRAK4,0.016986141473966227,0.024469660057455284,0.04270149240626908,-0.001418286663178846
GSTP1,0.013314248075081655,0.05333881367309248,0.03698515120441114,-0.026505995079191963
VCAM1,-0.04213998717974153,-0.0685293331987718,-0.03534616815688229,-0.03663764482532346
NXPH3,0.022247360448460023,-0.008741795815715991,-0.019773995037319227,0.006212228153642089
MTMR4,-0.003324048603361644,0.018277029000412996,-0.005109525415405597,0.04206873240817935
LAMC2,0.058757707729290044,-0.017337146066889055,0.10957451230955725,-0.018314985918664695
IL10,-0.02190431299078506,0.026186438040845573,-0.018834963745296696,0.00541241715278136
SEMA4D,-0.001860680938438149,0.12556048097785846,0.012272916259070227,-0.018115090822219973
TRH,0.03554701440940283,-0.004155989324238235,-0.04315883957573478,0.09369567095004327
SEMA6D,-0.06044381488319809,0.014539575511293154,-0.001443792095334187,0.009071877224039133
CEL,-0.03189432642876072,0.16990975492717839,0.09481120004303362,-0.030052142647255833
PDCD1LG2,-0.007902015480027837,0.038580751751192396,-0.004110577925657217,0.005132850957615359
SPINT1,0.03121709776225465,0.03892993278339476,0.029362749926365627,-0.009602533356907904
CTHRC1,0.009511825306128492,0.08681470648362341,0.00699907010948033,-0.007226935578476436
PODXL,0.04207909419929215,0.08561243754967378,0.025786486807742835,0.043033520842698465
JAM3,0.06900260171865501,-0.012064881873583514,0.05231683835490973,0.008492641145652293
TGFB2,0.07088516874609198,0.08856181144472948,0.04308549280838575,0.04543248249060353
COL18A1,-0.01658570695084283,0.027418226610896265,0.06502317415371572,-0.06828519027243275
NODAL,-0.031484746546672444,0.08121536441524922,-0.02937377984022545,-0.020944560047324735
INHBB,-0.004733782283736174,-0.04078749968031275,0.020635775973388927,0.018914503291464425
LCN1,0.018743136968031062,-0.015399749879281405,,
ARF4,0.0014564672222550361,0.059810310218242235,0.043014521085099656,0.01150530090881661
CXCL14,0.07762650026111861,0.025478929872708063,0.029713008833366986,-0.01071889580845529
LIF,0.0347381255135559,0.025867500609403248,-0.051614443491482156,-0.016506051923679568
IL17B,-0.029142616855599254,0.010238525644758247,,-0.026056978909783736
MMP1,-0.04604306581861298,0.006662124001785362,,0.0015339639202261682
MATN1,0.0003783692454702329,-0.011290336616173164,-0.01975176692519891,-0.012486144141954559
ADAM28,0.06931703531466625,-0.005596899490683558,-0.08011641222781414,0.005470433308019395
TCN2,0.02030621651257413,0.001673179045844186,0.017838095944047113,0.019902869826277755
THPO,,,,-0.023295047152049695
CUBN,-0.0011952783850721392,-0.004322390438637934,0.03351397442893793,-0.011086771196691473
TIMP3,-0.051175567478109245,-0.031673396639670726,0.0657784443564345,-0.0857680234038294
PIGF,-0.020481901315829228,0.005637332673646171,-0.03594191910852732,0.03735351144949195
CRH,-0.008676842142223265,0.025198667924179394,0.02897623904446187,0.037141620274503455
BDNF,0.02796548740472438,0.049421743733424485,-0.04231833222243629,0.03984335790021838
CCL5,-0.03754581019512443,-0.005257167564892712,-0.013344858629975578,-0.047478691093663886
GAD1,-0.02720260923441962,0.0723057102773199,-0.06458793299872828,-0.03815761103072477
COL14A1,-0.01057628230556418,-0.04010830150320888,-0.009936534389672874,-0.0742272770282582
HLA-A,-0.0035043646200948733,-0.05789744461642827,0.07166981663246624,-0.09073155828581854
FGF18,0.04397266790444738,-0.02403906550608363,,0.035019794498357404
ADM,-0.05236673368218062,-0.08561709145797396,-0.004741119153334322,-0.001184207944165314
GNAI2,0.0008404761056969305,-0.004855629754116815,0.017468359046836402,-0.01968141072871896
COL11A1,-0.07063516728250868,-0.01723280797108478,-0.00308438869968243,-0.017154709626511083
NUCB2,0.026381137597817773,-0.0074193631414106774,-0.005873310389150744,0.04101080460316071
CXCL1,-0.025797618028433,-0.041770918718265763,0.03741426183950942,-0.053823291056736555
VCAN,-0.03962634383098586,0.055660479112787986,-0.034585969269185356,-0.0007527376399647226
MMP7,0.009869724912329814,-0.01440040282228673,,-0.028494511927686803
PTPN6,-0.012538299085159355,0.03460179636269302,0.005604706405460181,0.0027361339819126106
PTGS2,-0.05137271284991687,-0.030044805416944445,0.057195975304765445,-0.03241026021649761
CD58,-0.03448462123303285,0.01419768876174694,0.005551390963018564,0.020811914986165705
TNFSF14,-0.02756103082095677,-0.02620757050681684,-0.04109814038706068,0.054271492009957796
CNTN4,0.004655802767440805,-0.02494973883008439,-0.024786939686539992,0.032255590217690214
INSL3,-0.030651303643203273,-0.015212286307191647,,0.000868831618315744
MFNG,0.029102016628986076,0.060314679738846556,-0.01388268470696165,0.02102690213105793
ICAM1,-0.0705966038439474,-0.00527362787148977,-0.016551852834526936,-0.06539330935250294
PROS1,-0.036176686947951966,0.013087762081979436,0.051306883772570304,-0.0435693609411898
CLCF1,-0.011411111408975032,0.018655572587387346,0.0032264808738931487,-0.09361010988097061
PSAP,0.012370322908035823,-0.040018658495324724,0.04138555963766459,-0.05969485191513422
EFEMP1,0.04847892087881639,0.022316568281524292,0.030453396200964242,0.021588535570200063
C1QTNF1,0.007680741495085526,-0.05336010318117093,-0.09010676714049168,-0.03579163402504857
ALB,0.024874942555750304,0.06168854696604263,0.052798129538829175,-0.027926864596467964
CCL13,-0.020459407388021805,,,-0.00628374725740314
EFNA3,0.06196438499469898,-0.018590436434167877,0.04910353421148763,0.023752753740014686
DRAXIN,0.02486515595623038,-0.05331516010705871,0.02999659593158784,0.021485440078650792
RAET1L,,0.09318990816890987,,0.04781232389257846
NPTX2,0.048016667128035075,0.047497403308333054,0.10532931080339371,0.01607085701548428
FGF11,-0.049993824869681895,0.01136778195511352,-0.043528325400327646,0.008720823099703899
CD59,-0.02837205597654505,0.011444434732465546,-0.0021881002205697197,-0.05725234647454112
COL9A2,0.0450222421965071,0.10526904395090875,0.07125408511778208,-0.01733643530643928
DLL3,0.0035308881442823667,0.10095011983196386,-0.07046435322150686,0.012736068373942573
LIN7C,-0.013859952046306304,0.01488764688299176,0.016509145103410915,0.043714403555084436
GDF7,,0.10934011587625454,-0.032273908743810066,-0.02214888928696494
PSPN,0.06554935713491702,0.09789109349062232,0.0010755209662589445,0.025961886676569117
ANGPT1,-0.024905428346482576,0.029716686056766042,-0.025919629469586446,-0.006629335257198852
PNOC,,-0.01403843421194342,,-0.02625841288145293
L1CAM,0.0564401777081168,-0.09361408431810805,-0.014680323062774097,0.02635683138269066
APOA1,-0.004743654070927789,0.05574829676181624,-0.027246821910954996,0.05721262134961396
PSEN1,-0.032618890964345365,0.022255404721115,-0.014129942106372298,0.00320329570751488
CALM2,0.003273558469638729,0.00780608100203444,0.05398590947963506,0.05823006032595258
CLEC2B,0.04001580997444867,0.00037424256598414296,0.00807867580656607,-0.038393596769286734
NTNG1,0.03470844805958498,0.12009872924158937,-0.04641838208474903,0.010415187579267361
LRIG1,0.0650136504572438,0.0767964944122329,-0.03265784493050177,0.07336872649818102
CPAMD8,,-0.01483071454780684,-0.013154297021133528,
GHRL,,,-0.03972695340637955,0.006838589948602244
NPY,0.07039024919114192,0.026061295306660345,-0.0056745709125758355,0.025469732443114766
MMP2,-0.0188596132902285,0.05014558863217753,-0.04129600796056859,-0.020690252298972985
PPY,0.014878309105808033,-0.021715142053629843,,-0.031789059752426095
ALKAL2,0.04640204417661395,0.030093532046782504,-0.03484346694714487,-0.005627134152858939
CSF1,0.06077156991711167,-0.040975380014541304,0.05094329491024007,-0.03037753490005467
SEMA4C,-0.017730617631326336,0.0954720231755895,0.012120306822366615,-0.015007233151090467
ICAM2,0.030159704237905375,0.07210896663973507,0.02655760528674462,0.016571343265852797
SYTL3,-0.04912233947817804,0.13424163253501303,0.0039697478805463225,-0.004464275595171328
IL1A,0.010083417625072998,0.001069229469982949,-0.03819264753018935,-0.0021212015416710007
HLA-G,0.0059996521237867095,0.05654658788727572,,-0.02038008211093298
PGF,0.06261877901539833,0.08344132934646535,0.07410457997203777,-0.02002698648147914
LGALS8,-0.049780332371399276,0.01453601220557828,-0.0066164367236938365,0.026152770847839946
DKK3,-0.0036281214577290025,0.06347738675434884,-0.017055600476224942,-0.059281558024234716
COL16A1,0.01387998934019483,0.038873280877916264,-0.09332647406365752,-0.006715627310643725
TPH1,-0.022308716701312688,-0.01894218268079994,0.08115110595283376,0.02778444843679715
TNC,0.06262471981933565,-0.04661980064400867,0.03314817661282753,0.003794483441326476
TNFSF9,0.017516669870747924,0.0770536621944507,-0.020189964531299447,-0.013043411014143665
C4A,-0.022777782359402615,,-0.02690719536187279,-0.02238248578574399
CNTN2,0.04252868088601289,0.07550280968224786,0.04223097771583768,0.03905962180708873
F7,0.002610050364928839,,,-0.022148891428708413
LUM,0.018004306292081957,0.08811359029444275,0.057657497674848596,-0.0046920917575897945
BTC,-0.020762493759276114,0.049049052592230954,-0.023087389091387963,0.05092615331439987
APOC1,0.08193774679410536,0.08231958800343525,-0.02565794595960864,0.06366864899250109
PKM,-0.039498288736887086,-0.04912760874994903,-0.07824570891227031,-0.04584681582765123
TNF,0.06585355504955531,-0.015399743987212673,,
GNAS,-0.06247971329911953,0.006637610088068675,-0.0047690078956079355,0.048365937381811025
BMP8B,-0.008707243966241453,-0.025442593237394655,0.014859543115701401,-0.018434782334920602
LIPH,-0.02045941491249414,-0.017169389686186524,,-0.02486492503877222
CCL28,,,-0.018599288001174025,
PTPN11,-0.021537342855523674,-0.0576188470363926,0.0130052565465658,0.035198015358116744
ADAM12,0.03270665833533147,0.0741305116914221,0.07586818642862382,-0.05766164818740672
EPO,-0.022219447102414486,-0.017831720073367387,,0.06697946536137239
EDN3,-0.0034867435941642946,0.016926109689261813,-0.045735189634047616,0.011592079230847166
CCL22,-0.02514762844179173,-0.016306834975642365,0.044055873206747656,-0.018593789345984664
CCL2,0.04979482906716827,0.03323496161025129,0.039760819135701696,-0.04308659035580636
DSCAM,0.008499026686687824,0.04699195533925466,-0.01829432437346883,0.01624340668875824
ANG,-0.010159491320383036,-0.05338789966239913,0.08123774532008166,0.024301346760321307
FBLN2,-0.03338708447072041,0.0017730790169683585,-0.020523101349564553,-0.0412430087236563
VTN,-0.025398348589072965,0.11536218737148374,,-0.02743890836353061
VEGFA,-0.0654504425513986,-0.09529902070868185,-0.02739806628161011,-0.042501614988486515
F10,,-0.021415306117066036,-0.01997494037874747,-0.036700674689476534
SERPINA1,0.020610333265285635,-0.018579638159938627,0.09099294612149551,-0.011730054367085588
VWF,0.040711818299657275,0.07788449818706969,0.06416793717914966,-0.013091083517594138
GDNF,-0.03097960118467752,-0.03909396304601134,,-0.029673207967096427
VASP,-0.030244641155681696,0.01291844844719373,0.03506707821541535,0.041568194135350005
ADAM15,-0.036611731669007226,-0.03241846420693838,0.023404362592556377,0.004655982664492109
WNT2,-0.027561018330615916,-0.0183140697279534,,0.03272260814359789
CALCB,-0.006370054994067707,-0.0021236562589489164,,-0.010083831801038098
OLFM2,0.0041149056704964885,0.03668990032888399,0.051302476055879086,0.040273772350795156
MFAP2,-0.02878683828682658,0.07896253888875866,0.03807156899171095,0.001253867536514656
HLA-C,0.0002204321513930229,-0.0019136781216245765,-0.008752619585862998,0.026955013292086497
THBS1,0.029773240368856393,0.003251445558463868,0.13676453561647006,-0.03579370497139855
HSPA4,0.08043925300011982,0.051445042876115364,-0.03182647466496721,-0.01628438963524301
LMAN1,0.023504167212950136,-0.011001515873568492,-0.023691002255693514,0.0140081930721202
LYPD3,0.035597938462648034,0.014368619920233226,,-0.03374983669546368
APOE,0.01577362632029515,0.03701431049587945,-0.10531342374962949,0.001261869651955704
SOSTDC1,0.043615987885029045,-0.008854066945099014,,-0.005816594080719289
ANXA1,0.028852865693735456,0.008388305420741453,-0.05670768908844958,-0.03824152070941946
WNT2B,0.024391421770260314,0.08156798433165173,0.09535656433018785,0.0013258229483369731
AMH,-0.05378560875218227,0.02275137666881025,-0.01859928562936945,0.00020935092333498103
GDF10,0.05615593912655528,0.045778219281324126,0.174317525624963,0.13247502842905928
EFNB3,0.031116530857075605,0.042406086463753837,0.05649562785004155,0.0029579137754970506
LTB,0.07590321096375953,0.019564971571125734,0.0006978677845596674,-0.03716065763642016
ANGPT2,0.04326917094550217,0.05749227684508648,0.10135541646810335,-0.03458626616329181
NRTN,,,-0.02347439568183779,-0.01886866854712177
ADAM17,0.011422059812360294,0.018640459007243017,0.04206750422813977,-0.0368720246092199
LRPAP1,0.02590841523891518,0.06389070737557019,0.046973709759309375,-0.009035866603706604
NID1,-0.007959477462282868,0.028110111556991002,-0.010853556022151758,-0.04321271315827009
MST1,-0.012613719351284374,0.08433280926573397,0.07349689988880206,-0.0036038217919952464
DCN,-0.0433994938899975,0.04236341692864562,0.005334285744464014,-0.038282323379989026
IGFL2,,-0.017668265738024286,,
COL7A1,-0.06579919767245687,0.028660390117782278,0.007544417222175787,0.005486869435255458
CALR,0.0041444695259847545,-0.024694817217901455,0.035633440980815605,-0.0748646107114307
PIGA,-0.0050606396971403745,0.01681576651629268,-0.01760881956286471,0.05957047990828626
CD200,0.04998451901100872,0.07111662114683277,0.12209634377113475,0.02566743291843215
GRP,,-0.016656814470531717,-0.025688618245437837,-0.020695845305432236
CDH1,-0.0036989840808448245,0.03266292228134569,-0.03580443202379781,0.02590018999113962
LPL,0.002002527045173293,0.04139909386062584,-0.025969611871448032,-0.008938528068898503
SEMA5A,-0.011132915444964317,0.07854796379617317,0.008999578006021892,-0.007539014574772206
SEMA7A,-0.02697114430529194,0.028501585162007674,0.01024967022322586,-0.00433142440513601
SEMA4G,0.003327030567723521,0.05136471001113189,0.03160825352659972,0.028280202388891788
SEMA3B,-0.02811849923662053,0.023479877950194405,0.02459025024771885,-0.04351716323587011
RPH3A,0.0013678270073066213,0.02047592587737438,0.004852977873952839,0.021134298805798514
JAG2,0.05633232396043299,0.024046527651265547,0.047555676354839725,0.06318752305032797
CGN,-0.03246174967939633,0.028876640448618998,0.02840734060875547,0.012853190179145045
GDF15,0.0009977974841970227,-0.023896111417603717,-0.02790787902908351,0.026434745910984315
SEMA4F,0.09327471017143707,0.024764784318652446,0.05869755947190179,0.05677717158877
NXPH1,0.03792535202352102,0.06958891240630764,0.050412888687888034,-0.02438465992256724
ARF1,0.03569581685341921,0.006731982627021516,0.07711977268125396,-0.021557083671392904
EBI3,-0.019596861289218732,0.07985277345898294,-0.05535213776962217,-0.061330391536163986
TIMP1,-0.02001989407376095,-0.07453631178243553,0.09276623962094437,-0.05383466161271594
SEMA3C,-0.0024143990056822878,-0.024516587168961403,0.04298212027532572,0.030622242569279822
GAS6,0.08017858646606277,0.06160811466603889,-0.001676493557097033,0.0174850384071771
MEPE,-0.026164218081384055,-0.009610867173087892,,-0.031937309545286126
SERPINE1,0.003781964869727806,-0.09899554616496081,0.06236013964909118,-0.000914882665516351
RSPO2,-0.0010895762087635042,-0.023913773315372394,0.0751497438848024,-0.04302130681419379
SHBG,-0.007176777323509878,-0.015482142639966383,0.01858845299440246,0.03482998728225417
LGALS3BP,0.026392825820891887,0.01719409006505069,0.050973959259011596,-0.08674368334269192
LAMB1,0.008332350858210446,-0.007891980702302877,-0.010471126378211591,-0.030203934318364857
SPTBN2,-0.008264391256650853,0.045216089101237845,-0.006345379698698364,0.02766354432341982
COL1A2,-0.02695439553904642,0.048359908615254375,0.08900644417417228,-0.048906995059219104
WNT11,0.023460799058735743,0.06383011379414442,,-0.044458043340155455
LGALS1,-0.0060629029253214855,-0.08650991597604356,0.08759447570602667,-0.043604467207610194
BCAN,0.006667059090268549,0.12265508845148496,-0.011349250394517963,0.022330531117356434
ANOS1,-0.002906291560718009,0.1274619900362786,0.018860647676528435,0.004380735406516887
EDA,0.0069880736519127695,0.06147513980033456,-0.03414463724556741,-0.006120526882867004
FGF22,0.06825008690435842,-0.016829269196074498,0.015446533386921651,0.0739372904887741
SHANK1,0.009357297947828943,0.0577400449133882,,0.07239028312722788
NPVF,-0.0251476301274163,-0.015212280996362872,,
TGFB1,0.018663478586149102,0.04032248428710583,0.004511833924601438,0.004316080146215052
MSTN,0.001341767682922167,0.1017417133721528,0.06485099654650925,0.0031733890813159076
WNT4,0.011984870542204476,0.06502384331849127,-0.018119437628441967,0.035188189216891416
TNFSF4,-0.038704713065164376,-0.02480654091793541,-0.0279156233054022,0.01547695073379274
NTN1,0.05527408652216087,0.06071405076610067,0.01134189529626355,0.004074055755594424
CXCL12,-0.05917953774521462,0.07346589917252501,0.05077300053978303,0.0015522228663528233
GNRH1,-0.03481768506639386,-0.034028172977025484,-0.018360808051607478,-0.00442493887859724
FGF8,-0.037928496878609094,-0.020997341080485406,,0.023510909420492034
RIMS1,-0.006662537251539316,0.003747472748938639,-0.012176300075107106,0.00022853146652150155
FGF14,0.023899605631906937,0.04266394867816991,-0.0008737924669857026,0.041389341023402665
IGF1,0.11264599939914449,-0.013910276785002876,0.021322023986478852,0.016947483951327898
TNFSF10,0.06683689143399586,0.07038966172382415,0.060794891259804605,-0.014431181573795726
GDF5,-0.014914424562787089,-0.03248170804389572,-0.002984289347795092,0.013795604492187676
CHAD,0.059932943904506854,0.2160312237223741,-0.020414594242039123,-0.029492762115431247
RGMA,-0.014139289542857461,0.05649842043409589,0.014905462622481332,-0.0277887035274441
WNT16,,,-0.016864628784150168,-0.01886866605665014
CX3CL1,0.027618536753272693,0.014260075556765225,0.03620985815742197,0.023949242490144122
FGF1,0.0905823683953285,0.04412789149641328,-0.02684423997175476,0.026713963769530804
ALOX5AP,0.03581159814564664,-0.05876144058723443,0.005765584055421192,-0.007898160136100382
IL1RN,0.036121706206145215,0.006101035927259985,,-0.04469275480142839
PCSK9,-0.02193532250582388,-0.016129220787718366,,0.0019463590101830043
NPW,-0.04217150547441255,-0.027278728552668895,-0.01883495749349522,-0.04219814541948293
CXCL9,,,-0.022093734999578913,
ANGPTL4,-0.052420021603227694,-0.03016477225523281,0.011055665578480341,-0.030742549161824232
UCN2,0.019519253968020955,0.029356057481066268,,-0.020695845305432236
COL4A3,,-0.012763381502288933,-0.03168107151657906,-0.028945487146636032
NRG3,0.04835316749496034,-0.005711712314103404,-0.06685035747523069,-0.008079963213247481
IL23A,-0.02193531485386412,0.061689093627500025,,
COLQ,0.000152711979078423,0.058999881769971056,-0.015953232901721095,0.0030494051803763257
SCGB1A1,,-0.020283895699610775,,0.12286867312681579
TNFSF12,0.01231168469873929,0.04218312089540654,-0.004328302503141016,-0.0067242987770106425
DKK2,-0.025893116256832917,,,-0.024391259644939916
FYN,-0.026060339933591456,0.08555864424130986,-0.042234309204413505,-0.02634642623401275
ACE,-0.011485907521867067,0.12214409843961037,0.015048779532407446,-0.008616683223799432
IL18,0.008872521354562226,0.0816235731793774,0.015451157271492046,-8.479008816052754e-06
PPBP,0.024582143508250453,0.06617884158897583,-0.021684919147199333,
CCL27,-0.022787904959753438,-0.03355047489554934,-0.023281608466835253,0.03243807003830354
SERPING1,0.011407494673456257,0.03282068874173153,0.034753744524407784,-0.022120124092357446
AZGP1,-0.03764551862102263,-0.03438975763446185,0.008516080979170655,-0.04206320394257029
INHA,0.027621073402726088,0.043439297774963054,-0.018834957381855966,0.020499876252290092
SEMA3G,,,0.09651179356594149,0.03376883129490138
OXT,,,,0.0032287544201176
COL6A1,-0.013665985669197018,-0.04813302728992159,0.08114996508715576,-0.05838098929899053
FGF17,0.026497833987508768,0.041158775216160834,,0.023807719408266665
TNFSF8,-0.029142608312474217,-0.017668263837111016,0.10048192016822147,-0.01886866854712177
FGF20,-0.017275117266156124,0.1269365930797043,-0.04469254104107011,-0.027644035774165375
