,UKF243,UKF251,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1
LIF,0.06572446417629278,0.00833184818323911,0.04403109438186372,-0.038695874745992745,-0.04320260152872346,-0.020266186543053923
IL17B,-0.024096589478270425,,-0.019991929462442267,-0.03406950638883142,-0.016887907138041537,0.050713879655985325
MMP1,,,-0.031585692137438955,0.012095340652685267,-0.012229057639806341,0.046267134222105565
MATN1,-0.01898586672250843,,0.002076076275257519,0.05186082200388799,-0.017404801307920856,0.06347254090144118
ADAM28,-0.01410272492206675,0.046566540398281155,0.04920098558554231,0.02814212554497993,-0.011215600565204967,0.0878554576802788
TCN2,0.014303586519620388,0.007061977019394006,-0.03064857155811323,-0.004305552161270362,0.018326101412097173,0.03352597061933392
THPO,,,,,0.08330001506493383,-0.021316296049740426
CUBN,0.009918901400356886,-0.002216836152481175,-0.003271717897493465,0.03365893332011193,0.043397378041977686,0.054228768236350915
TIMP3,-0.06358232164213053,0.021474707425400037,0.06803958005462601,-0.02329533054573334,0.009990795340747866,0.07942167114221992
PIGF,0.019476405416091153,-0.013880057196981455,-0.009976983207271427,0.016085612237366678,0.07373666087141746,0.02604807618724968
CRH,,0.021771178357185412,0.12692336960996056,-0.013237066776590268,-0.04711654803383634,0.04332405306970186
BDNF,-0.0005649153991629451,0.04556234861450433,0.018871518667797224,0.10144459351698902,-0.0005141393260048436,0.014112750121955377
CCL5,0.013746807152152048,0.013911873941782898,-0.011738249762968153,0.015980050401363945,-0.0307716304718846,0.13254602439602192
GAD1,-0.0321289216868876,-0.0010282634264109154,0.013047571240477618,0.04893022881946458,-0.0531026338554254,-0.002620285364643378
COL14A1,-0.028892268580136358,0.013142207838407433,0.016898261312687502,0.03839519765697855,-0.03863136278717011,0.09167635118746865
HLA-A,0.05892826955161798,0.01540344001836661,-0.03686951138008339,-0.01953880293103208,-0.06600191076245868,0.06021701627022667
CD5L,,-0.03730935759355239,,,,
FGF18,,,0.05156331802623443,-0.021246761393392023,0.048237539569776826,-0.01619049786639291
ADM,0.005386766072425003,0.012791984603224981,0.012921941290862911,0.05247907336673181,0.041407471388960636,-0.02233305528963984
CCL15,,,,,,-0.014042017542601643
GNAI2,0.04920495085905329,-0.007891041442499276,0.043278146769590665,-0.059571666552010974,-0.04427850492553616,0.024591877905015908
HDC,,,,,,-0.047528087706954644
COL11A1,,0.04362402348172484,0.09401936727722073,0.0030971477598226937,-0.06455601620328416,-0.04114546008724943
NUCB2,0.06628117026468758,0.04582755135976256,-0.023727814882257097,0.02378687521181059,0.048326512380777314,-0.030235165355098754
CXCL1,0.02322720153166341,-0.029182218245700494,-0.030380437900980262,0.05523282300247964,0.0447772512690699,-0.0226352667966427
VCAN,0.029022778330897083,-0.01922825679547569,0.016625029102134793,0.012791355915460713,-0.039037324974473896,-0.007298326528424348
MMP7,-0.04609050792475853,,-0.04367586483866991,0.010818041843356729,-0.05397222442795412,0.03299406709593936
PTPN6,0.06512903762570373,-0.015622688867889376,-0.052922307140603,-0.0154201243167562,-0.03591224309714935,0.06384051048224501
PTGS2,-0.029673569166150236,-0.0014734523982726268,-0.005213375916101809,0.0037547415290341223,-0.019449130578551337,0.010675836507098227
CD58,0.07800238745831582,0.04678472152663639,0.01936660960960132,-0.009757231417035762,-0.017919721879829726,0.04193395107337553
TNFSF14,-0.027050580772485594,-0.008126978228608408,-0.018906956324991113,-0.013672689833404526,-0.017658117436961086,-0.008362217747632551
CNTN4,-0.03140815142954649,0.04299049401895951,0.05366812276873336,-0.05047449265954589,-0.02764349515218173,0.0633795047066689
INSL3,,,-0.021026893480538093,-0.021019040873912636,-0.017658115730902618,0.08984690351857424
BTLA,,,,,,0.025754209529133546
MFNG,0.024497571070592902,-0.0020376796281268354,0.004072853081916505,0.026007854831858458,-0.041837842102851755,0.007777804018183952
ICAM1,-0.05359824357987496,-0.01637005706014377,0.03213379586422568,0.002311852385898524,-0.03565357215331554,0.010593810223204315
PROS1,-0.013326308076226109,0.03901699339039157,0.07190180359603424,0.048889008834693604,0.012068879990024366,0.05472925385609284
CLCF1,-0.00015471614834679668,0.03568615205523624,-0.0023847964897445594,0.013031412121733706,-0.05311486129501854,0.06712901330779991
PSAP,0.007892647348847762,-0.011295984118060277,0.03954493809000266,-0.014304610255466104,0.03039793124657962,0.15520513787900322
EFEMP1,-0.02822615639541216,0.018661060525041972,0.05722332214411459,0.08415877255367792,-0.06244146701665276,0.07976196262218636
C1QTNF1,0.023284109381041244,0.02736937759590941,0.012488933926314583,-0.068269279016483,-0.06127562847764745,-0.08347532208905849
ALB,-0.005832275511703506,0.0741188881098985,-0.0036124401494010004,-0.030464157640986582,0.08270355602720807,0.01638346517690714
CCL13,,,-0.014035219670608107,,-0.019807246079722896,
EFNA3,0.0027098963680094613,0.00318660934510812,0.03260705765115355,0.09073980154138582,-0.02312256038305729,-6.709766084536347e-05
DRAXIN,0.07342923634606725,0.09541968486442362,0.003777098790575611,-0.025590730861982935,-0.05972564780183069,0.005582668880110934
RAET1L,,,,0.03539736233929593,-0.021452964169052836,
NPTX2,-0.0245844266204145,-0.024755947024840384,0.011561288872430422,0.033070605412505755,-0.042767297341843646,0.046032329707266145
FGF11,0.018544294074939634,0.025564179798604605,0.006345281512358264,0.039186525337725646,-0.007470242207457726,0.01807866994458006
CD59,-0.005939222847256226,-0.04858882847953949,0.056460465400032585,0.0012319835197030923,0.010229307583871977,0.01358274156481272
COL9A2,0.028890996852325768,-0.051606589675698,-0.0048942826410536214,-0.029469855506861233,0.07232893059298172,0.062090396297666536
DLL3,-0.053505228471577466,-0.0011984345584645493,0.040819734394118505,-0.016100299273011442,0.0016066301289544708,-0.040815389486755914
FGF5,,,,,,0.14548034865421983
LIN7C,-0.01123389445557367,-0.008081227183149187,0.010294403160516732,-0.02346168317671825,-0.002010330278197245,-0.007857834040843129
GDF7,0.10326592399455356,-0.012614884079598454,,-0.018240579129345225,-0.014355017394153138,0.03761482087302472
PSPN,0.057927551619902075,0.005322543213758409,-0.011348211068166858,0.03179811698378892,-0.008327324313554731,0.06857988091090834
ANGPT1,-0.019936705530163808,0.00445464702809799,-0.009015209937365046,0.01275591481965303,0.01783409539855321,0.07049399608718497
PNOC,-0.03615722282207537,-0.0286057596311721,,0.023323827513384826,-0.01701845942577122,0.12682527283139094
L1CAM,0.0006813139722916167,-0.01349768444630386,0.017282714272341827,-0.03460762428232879,0.017044374461076334,-0.02415078711034591
APOA1,-0.011620211889714531,-0.026450268513299926,0.017591900950612825,0.002324987501548577,-0.03985271221180612,-0.010303843495153895
PSEN1,-0.02164891379585803,0.06534581850573343,0.025325002080289042,-0.0008260730939498407,0.0018846862275210604,-0.0010726348392398081
CALM2,-0.052788665467869936,0.014875592485044633,-0.016960713117947893,-0.02044303933157171,0.0007014935251173932,-0.06300833415208504
CLEC2B,0.052758780590629044,0.08741368571219481,-0.007387635695136924,0.07840915550326702,-0.0005901294678204852,0.09395401724825997
NTNG1,0.022342801257897223,-0.0005050390062446025,-0.05723370611813031,0.054577682090998184,-0.015691332548337118,0.03814628781991162
LRIG1,-0.022730608666060685,-0.007398590580281272,0.00794795726812513,0.0612413437680526,0.023925714454284822,-0.06673518414817364
CPAMD8,,,,-0.020491817533194387,,0.021540597532329137
GHRL,,-0.011937766486389938,,,-0.015527738356917451,0.0024088640849576903
NPY,-0.0551749417946633,-0.023416327450254692,0.030346719494819943,0.02304204995743766,0.04203209190073307,0.01037044689160038
MMP2,0.03783684421331879,-0.03647884974371853,0.023666546160377944,-0.06387093662510306,0.06556444636641648,0.049018924312574444
PPY,,,-0.038409730216050604,0.03741934352905331,0.016534648551876665,-0.03846453027118206
ALKAL2,0.06956388412627931,-0.02052107700238872,-0.05087055766759543,-0.06549358441354552,0.026263132765637156,-0.015417541283534484
CSF1,0.03027595863717473,0.01968119732376021,0.029750142763474978,0.014327316425142188,-0.0877110767786334,0.05226347046852396
SEMA4C,-0.053018753771983874,0.08835346391381149,-0.00514600003401588,-0.009357685723875141,0.05364908463876406,0.04812778416354257
BMP8A,,,,,,-0.017257004586357372
ICAM2,-0.04262256090380768,0.011391902333855576,-0.016182005366699753,0.02849252364182474,-0.049226422810149925,0.02582298217107318
SYTL3,0.04922316930331453,0.05998879936083457,-0.005160468649578557,0.0653266802799192,-0.0027451470586912228,0.13099306731920624
IL1A,-0.03553038368280214,-0.0242825636777933,-0.035458199502161676,0.030245438205913806,0.041551194948723134,0.12601714640171127
HLA-G,-0.030027640664784402,,0.025633153951843606,0.07838208728473821,0.004411338969687779,
PGF,-0.04360412857443322,0.02379921375415162,0.022716808611630283,0.03860269262212308,-0.019752337585311083,0.06401244037755152
LGALS8,0.01902627706532664,0.032589687516709515,0.007214851161976419,-0.035891428220992935,-0.03229714516896868,0.042031244159060156
DKK3,-0.003199692416761171,-0.044039789983648464,0.020896085472179738,-0.017049170952406652,0.026253585780180767,0.04509703034343638
COL16A1,0.020182217124052017,0.027802084453693057,-0.040299182822057314,-0.051763182846994604,-0.06272770025472449,0.021311203550944464
TPH1,-0.025285717396960766,,-0.01934565702221361,-0.033538567228966934,0.010534733803749221,0.09743884603740632
TNC,-0.012361676259158131,-0.008506286163180138,-0.032195345850380246,-0.011821779339400752,-0.04933334199082088,0.033074880129425825
TNFSF9,-0.03563488495245591,-0.02488905627644056,-0.022123540745413717,0.03843342624561866,-0.022184907602415434,0.0022938151237666036
C4A,,-0.02022260155979523,-0.015625632402758882,,0.1385457455621659,-0.005005391223192827
CNTN2,-0.03888998156421516,0.112981599136856,0.02683753643543785,0.014678059119162368,0.04639171434906819,0.022097882524054993
F7,,,-0.01968739466188093,,-0.014355018782248244,
LUM,0.010580746089407874,-0.02981515286699025,0.02287886740433328,0.0406460930232728,-0.037073449309005996,0.08144039122644418
BTC,,0.0944982852264905,-0.014243137902013592,0.021419098906461993,-0.013891628740479396,0.11455590144035184
APOC1,0.040943582497107577,0.10584121326099244,0.010967172996704909,0.0689949850879461,0.03338304142954019,0.11794736732156665
PKM,0.009410685418097567,-0.0019797555438241608,0.009357596243132099,0.001468603981489956,-0.07479650079400255,0.018462092064109842
TNF,-0.05634731434067969,0.04271238126364493,-0.013824371101359123,0.056206326605797115,,0.12364192250262585
GNAS,-0.02858463730221273,0.013784632746264472,0.01623864410151389,-0.06968440185139507,-0.04256227299165513,-0.07453847181165305
BMP8B,-0.002598765653232523,0.01985821205005619,0.0532511745080209,-0.02654488935731629,-0.029160578288258184,0.07333726551190603
LIPH,0.0631893266446989,,-0.014035224832420482,-0.023723199544533925,-0.022796404748570528,0.05673666530725409
CCL28,-0.01898586297743793,,,,,0.017191715251903435
PTPN11,-0.006049411833532347,-0.04078152754402033,-0.038542161733827435,-0.028934165429362925,-0.06386488557305336,-0.03805525291981346
ADAM12,0.05480710909339132,0.028595147751477965,-0.05152405126879138,-0.034106272498845194,-0.054353934632619144,-0.013540016975753756
EPO,-0.041213809953303225,,-0.01524261260980722,-0.008025298927296096,-0.013733906863398536,0.04454318983106352
EDN3,-0.02620267110244931,0.02215129704011324,0.08652423165076598,0.05045543670141298,-0.009687435827040724,0.00854577771423263
CCL22,,0.026545327335274548,-0.017251354483611255,0.01427088392420253,-0.012050905398760262,0.015272152004157285
CCL2,-0.024215649266427417,0.019625003240146852,-0.04006613662677298,-0.020682086628313813,-0.026825976865620823,0.020636852421348367
DSCAM,-0.01698119181181804,-0.00673172875828769,0.05140984256183196,0.018676315380923656,-0.024538601289358104,-0.008723079128315445
ANG,-0.05358852623169298,0.035299562937728304,-0.018132623348361354,0.05111354716740178,0.0212862791022024,-0.03780199461815362
FBLN2,0.05855503584523042,-0.02554436056658632,0.06646306229515893,-0.009629402182934291,0.036049679203438614,0.06905318024331249
VTN,0.04595873345656243,,-0.0174233493159249,-0.017325191893125553,-0.017783555722898737,0.012703122496095379
VEGFA,0.006326431743622068,0.04858591454157308,0.0022533176502518657,-0.001119334239680234,-0.036757244625824234,-0.11259691826798505
F10,,0.04966423747517599,,0.08172719617201829,-0.023786241229470883,-0.025158113094149177
SERPINA1,0.11997466569974792,0.06902290538679727,-0.026091797047089832,0.02913326523233325,0.00032320922763870484,0.10301897771984636
VWF,0.017062831379328902,0.04777809971434837,0.024183726464468137,0.027944478482157045,0.008423555595486685,0.015720688304713227
GDNF,,,0.02421591230502603,-0.01880904642070029,-0.019231637803105463,
VASP,0.028169164838236612,-0.008286161304870445,-0.007621391592333493,-0.04536348922871004,-0.04564469302305351,0.037040919421616185
ADAM15,-0.0023802294206319353,-0.014164546604907888,0.025024471150433707,0.04311240524866397,-0.0520485409964606,-0.04118476424224117
WNT2,-0.022076415364454878,,0.07544504671311919,-0.0253048208800511,0.07223007214141244,-0.03465380593118347
CALCB,-0.023106347223534388,0.05043077248410373,-0.01654703746163291,0.02595894169774989,-0.021452959936552052,
