,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
IGFL3,,,,,,,,,-0.04820438511377774,,,,,,,,0.02961813609171949,,,-0.014548514843750408,,
BMP1,0.023327198065612852,-0.00543361884605731,0.08802157180786427,0.007200454039949234,0.05722089715032962,-0.0024498464514915684,0.003816767231395601,-0.13465351076194057,-0.35927064405979203,-0.07115855268196132,-0.05691041089268574,-0.15438857453292193,-0.34031025641955986,0.040046791409471136,-0.014501337841065208,-0.0649833969349032,0.050832303445980255,-0.05799961551828162,-0.05866933983963579,0.014826903099824892,-0.06745028495816836,-0.08895166838152098
NDP,0.04385071734499429,-0.04731881311359518,0.10891579107064298,-0.010618891941740448,0.0598373215380202,0.017081622740100406,0.09635792117384845,0.025961481295597354,-0.12918557157041824,0.04116348598637529,0.034204227448300255,-0.09844019539735824,-0.03824901281876243,-0.0517961950360515,0.019224818427398618,0.06723878351418988,-0.02993964981824926,-0.013124238258624786,0.0766826308123056,0.03406949822284623,0.03988553190929915,0.031878856663535036
TNFSF18,-0.01927998481725503,-0.02433849840848136,-0.015541276843348188,-0.024031493064700545,,,,-0.04781495929331068,-0.017560849823830625,-0.030058380166533595,,,,-0.02294143638742647,,,-0.021163668908550464,,0.08387359150498268,0.005570689169176886,-0.07672306708366798,
IL36G,,,,,,,,,,,,,-0.05270817742600691,,,,,,,,,
RTN4,-0.0649740837143678,0.07341181392151246,0.12317979535720142,0.08476725790210657,-0.03875176409654593,0.028911286162798897,0.04922274841391199,0.4052845069794735,0.4299217382990286,0.15667267269978888,0.188906706479108,0.4456440646775805,0.5318383560972109,-0.023508950946348642,-0.015625662884261583,-0.03153949247002312,-0.022991962347204173,0.1351933477652386,-0.05005464814404415,0.008843606604698167,0.2137041414549062,0.11631503678141177
HEBP1,0.02209985528563889,-0.08848246715818579,0.010697446980834115,0.005541345851028704,0.10415359934172572,-0.020262908122951614,-0.04313397716607546,-0.14057777908039543,-0.17385332245831475,0.0281238255990387,-0.01045922306660857,-0.14280337260281115,-0.022503156422735527,0.03446261022372546,0.030374601064685938,0.07098526369903622,-0.041500400110937224,-0.014088367946050156,0.020497635938401662,0.032718489551899085,-0.05254997237992103,-0.0384164159565498
WNT7B,-0.016985062758084944,0.1021873204677148,0.06302158543784,0.054721067383906745,0.02367061406350349,0.03633369502298157,0.020565948743250302,0.07190625989349585,0.38034902341649673,0.039149299905061975,0.0635855597684581,,0.13348434086748928,0.12432827496103528,0.02314450766348771,0.026201168721682946,-0.02025834207418782,0.032174292641511434,0.01289909734488072,0.08022604708741665,-0.044085130458377676,0.06801095192442716
PTMA,0.0013788226521841097,-0.05251493180066102,0.11789272684584978,0.013287307822994312,0.05664983731118306,0.01044838820198232,-0.033481443175663296,-0.3747560840264553,0.06451936980987556,0.13906815544669593,-0.14358090577991994,-0.5637980998848358,-0.5165484472484422,-0.06409904048822247,-0.08183469514738131,0.02209236870663688,-0.010585431433339605,-0.017062727983250564,-0.09668216082876528,-0.08777921201175035,-0.12693945880496502,-0.21780461372509347
FASLG,-0.016985067559718677,,,,,,,,,,,,,,,,,,,-0.02515483321802711,,
CEACAM1,-0.023583914954667863,,0.034763110979392345,-0.02223152733292794,,0.016188597335374113,0.007817507163176442,,-0.08046355032150668,0.05192837019401596,,,,,0.11916101242174687,-0.05157034963200118,-0.01279486242279819,0.037841278365355654,,-0.010491883014405741,,
PDAP1,0.02273629212236487,-0.0419750180409326,0.0720059213418755,-0.021420199071534408,0.013011659726605703,-0.028315698389782682,0.011556714305642196,-0.12920396518551133,-0.2807148560707159,-0.0035419314277736723,-0.0450168422918673,-0.011578444305753043,-0.29614817168244434,-0.05772902559113353,-0.06403500286374743,-0.03937072973185856,-0.047753239606028126,0.08894879557860613,-0.03210858643353868,0.0069340851615022885,-0.016553455801560868,0.06229203802346355
QDPR,-0.000520327251475487,0.021740010380029668,0.0027673477252942048,0.0026245335278135867,0.026599910299631314,0.006780682619099972,0.029035985917190105,0.07705436852283552,0.08603093618106723,0.07029085447770131,0.1310714610929945,-0.34657729625074346,0.10264007665665881,-0.011210730185652685,0.07459924479116747,0.07886755852945823,-0.03185201822900449,0.02092194887527915,-0.06495767365614329,0.07240005082203793,0.21953186564627522,-0.03599765141550703
POMC,-0.055064354981589736,-0.005409638739445326,-0.01725616982588813,0.036310528793249794,,-0.031111328767629762,0.03516558266361314,-0.0003765009191834815,0.04419580197793718,0.009553263714812157,0.004094929395736513,-0.060831648031156586,0.12036633240979445,0.09694152922746076,0.06257136415007931,0.03234038851890916,-0.04792461310620809,0.06067726024768335,,-0.03406192441228591,0.033295487381832696,-0.03003166443972284
CCL18,,0.005240406285247095,-0.10402064397813739,,,,,,,,,-0.18448215121243533,,,0.03698725655789261,0.005584743404866116,,-0.006335276191992762,,,,
CCL17,,,,,,0.11693047085335864,,,,-0.00581217620683885,0.01178073359139283,,-0.0264670715936432,,-0.04703678804540031,-0.06767769237774085,-0.027056678478237194,,,-0.022800030930860485,,
VEGFD,,-0.036775658229439095,0.0135034943928485,0.009236071679771057,,-0.01615407107665395,0.03456295492517229,,-0.06741077365205612,0.035591567188559166,0.033408285745891005,0.07605730281061536,-0.007236676731531153,,,0.06292209704714878,-0.028536444769158852,,,,,
TNFSF13,,,0.0923831983529368,,,-0.03274422349346774,,0.016967186022461934,,,,,,,-0.008632755996081414,0.04451726944969861,-0.029014788614092787,-0.05467091374330662,,0.02228899169239558,0.0196719163945227,
WNT5A,-0.0024897212774463236,0.02280304024939918,0.01430315244949672,-0.049789158285545636,0.01703407273156767,-0.012926990865804575,0.06804985338734346,-0.24760635059456676,-0.27726453978335963,-0.04843917968091456,-0.04598331220198309,0.08756490092871894,-0.10005779998557089,-0.002587938218152126,0.05032621467952828,-0.008952210179628401,-0.06832325078733122,0.042158612339747756,-0.040502470408220824,0.015411933742125641,-0.07839308262068627,0.017339399750939854
CXCL8,,-0.11349530275146019,-0.0962458142736935,-0.029815151173826392,-0.04599792872776764,0.0028587481308179966,-0.07315223011670605,-0.0397006892017858,-0.09093899883588508,-0.08522931525815075,0.023967729599480493,-0.16103614477843267,-0.1277898999879608,,-0.15814192717846193,-0.19365654885604877,0.01830244456488096,-0.07255713192546098,0.04417685788487194,0.0362164827895174,-0.18156260552003675,-0.03160595420172794
GRN,-0.010301795466978075,-0.004738916206704374,0.025078630174077073,-0.015754209657490185,0.02365632664884478,-0.037825611825810145,0.05145545206527364,-0.23084245211398713,-0.33048302049860434,-0.048520361110385234,-0.017510559207705258,-0.35251856627187883,0.11464471038611589,0.02474387060172961,-0.030638294435365452,-0.07581981405199949,-0.027858533428210142,-0.03636896468283916,-0.03056109376636233,-0.07996659079659067,0.04657685663722553,-0.10796096311065964
MIA,-0.022231988437019522,-0.028470287351388048,0.006061566614055096,0.028007362615906604,-0.0259974222190873,-0.010055821663309632,0.04044668107081124,-0.061890265630881666,-0.11852458100400375,-0.028475017781709664,-0.007681152595610203,,-0.017538767064439204,0.04669245130450817,0.1834249054634573,0.23256428156824777,-0.027002747795837084,0.09870639845460373,,0.03308830326807047,-0.033852593199010565,
COL4A4,-0.019670777853612296,-0.0031813612139685358,0.024654773797182308,-0.0064826698631952895,0.033854493881497236,-0.028531125230855943,0.04403008436466683,-0.004351343170838456,-0.006310261150566137,-0.02462368606712514,0.021462459927107564,,-0.07640235063490987,,0.15389269870443645,0.10499062448259347,0.011456127094237049,-0.008767367960529805,,0.013751520144482714,-0.08172456988935431,
TAC1,-0.016985058318842283,0.1103413275501691,0.13509404233683284,0.031154752207623686,0.056031008782263,0.06324833583168002,-0.01873706128766647,0.2923498610289636,0.4848409588924571,0.15055070177372448,0.11172535695584108,0.30776850079916346,0.4829754892299013,,,,,-0.020990893276412438,0.08565487869054815,0.02753224496384878,0.1873099653019719,0.3167711602473231
RARRES2,0.013590666941597784,-0.01547631939241162,-0.03047250267247176,0.0006214910124293569,-0.08891372479763805,0.041105158430756544,-0.058361622580023025,-0.23975532040706143,-0.39344320100818875,0.17791823294168949,-0.002112189000203317,-0.1912941218791313,-0.28231561383079534,0.00533939379964084,-0.08378536209221028,-0.10162668970870498,0.01643488258520257,-0.0011864543681573323,-0.015733903694095573,0.024660820364998413,-0.23102146664958922,0.13246099135161904
FGF7,-0.03805159535878223,0.011399500941555778,,0.036731587307318736,0.021279075024052612,-0.034750307688605625,0.015465083133532436,0.0007489183259661948,-0.08823000673834622,0.013451957393320148,0.023046076504619168,0.021700007288479976,-0.06286857333802807,-0.02175448009344109,0.07081220506299082,0.004141443727058848,0.035561954748844236,0.01675951866757215,0.054795937334011696,0.07165685552180302,0.10490527140302322,-0.003849104273355138
EFNA2,,,,,,,,,,,,,,,,0.04529214187083281,,,,,,
HBEGF,0.019102075166121463,-0.03931769389266573,0.06405974345268652,0.020128265982577314,0.02103458605370786,0.024866299098157876,-0.011868233348378287,-0.17902982428070321,-0.16015830449285473,-0.16430921733236412,-0.006345600128307322,-0.2505352812555075,-0.0932426803929745,-0.004939896567452875,-0.008534502768555406,0.03474394111383281,0.0045143481013193085,0.009403712556079552,-0.04011862242220734,0.007538429159950391,-0.10556122082898242,0.04169189503455343
CSF3,,-0.037021088821517674,,,0.03134582081093362,-0.05658093020371372,-0.04622223313787286,,-0.03637726503794444,,,,,,-0.08351191366982151,-0.14425030747513842,,-0.018521372239665542,0.02094426486016712,-0.024004915250279982,-0.07468935298727407,
PI3,,-0.043857000330256364,-0.08538537449418525,,0.00449484938961388,-0.058845033999479095,-0.07584673903312317,,-0.0719068143077225,,,,,,-0.17465489663715492,-0.2149857551925492,-0.022989061211827484,0.03177753438536489,,-0.05215470598757435,-0.12313374812480915,
PCSK1N,0.003972789325438397,0.14475455533333245,0.04745783956103364,0.09187946539564369,0.0412369887743841,0.051427783662240614,0.022625398060827726,0.17967485986400972,0.31486759725604074,-0.06245381542310216,0.10022734187372526,0.5615547852279483,0.4689473315395406,-0.055654284098326935,0.09618744776172049,0.09388871144417896,0.04255495755744649,0.25317302971709266,0.1331764407077346,0.055910165108730744,0.25073044014990625,0.1665067184439183
NTS,,,,,,,-0.01092352145524404,0.036118168879241075,-0.0784911976743757,-0.003116492537443471,-0.030462927359789983,-0.08806773789521366,,,0.08726104386771591,-0.003369003012490153,,0.13603505112027028,,0.03564931297487256,,
SFRP1,0.012846789500116711,0.01215731174786454,0.07339730982157384,0.016792422254915198,,-0.0036265327503068154,0.07901831329633967,-0.026900136357417576,-0.0470875480149214,0.017786102320515793,0.04315248140203152,-0.17832819622573087,0.03808756955675876,-0.03321204101695747,0.16200852889876893,0.08766889397612089,0.017769207778035388,0.05484053693313275,-0.06215469482033686,-0.010110714611017249,-0.01294110654520735,-0.03688677560397634
CXCL13,,,,-0.04115217277647714,-0.023939306587494078,,-0.023405603336778533,,,,,,,,0.02061281322066198,-0.06924105341729159,,0.06385034908522044,,,-0.053933693161858164,
MICA,-0.002829444065255533,-0.04928414000319178,0.04622973026547555,0.03149036718967455,-0.01772202052480365,-0.029311863274063064,0.047005534101376215,0.027960790299419603,-0.11389886105933168,0.033637760908504316,-0.07336054909562696,-0.056394779472159276,-0.18907782788809832,0.03018196001888049,0.03995859206722819,0.09289268509387769,-0.03669984286288423,0.0494262790307225,-0.013402237801380537,-0.011800176139566436,-0.03469342072125726,-0.019458975861230705
TG,0.027048144095422864,-0.02951171679270208,0.031136226768429875,0.012767188874704833,,-0.031726913849390706,0.06161072859951252,0.0008901291064879151,-0.030371024926644376,0.12001818302851024,-0.040287389359130406,,-0.07125634668536475,-0.02940052196221307,0.11905067678009076,0.05453276515881556,,-0.0038667569118155643,,0.02749939023657183,-0.06865381372335526,
ADA,0.0017600455776845656,-0.0019170480754288686,0.01288416412987314,0.012888945595767441,0.011210528172423436,0.003802442164375811,-0.01945642457110251,-0.01613888558799987,-0.2495449031278105,-0.06116984432678826,0.036314456545642214,-0.22945393322235055,-0.10817667575427534,0.010768584996112397,0.05980324302114118,0.02161462110086606,-0.012820937856057153,-0.08925112628361544,-0.05347441821020939,0.05626146662996748,0.03130078026524075,0.1320337624093182
LAMC3,0.05638214453416431,-0.005753610359925701,0.1112444113464694,-0.05375774060743617,0.03777150290253265,0.01058555498883949,0.03994161399718384,-0.08935516708770934,-0.1688750453435495,-0.05973335064786995,-0.009770604901881435,-0.11092617103407032,0.0854166607558326,0.034390039259350386,0.029071243753032012,0.030955064726636363,-0.04619976561076793,-0.05709083799289839,0.004071401221663465,-0.031425451457583554,0.04642843624327786,0.02259449078961962
CCL7,,,-0.06281282205238449,,,-0.006001405737724634,-0.01572279037823668,,,,,,,,-0.0504757435244953,,,,,-0.02515482427326867,-0.12069916934493381,
NGF,,0.08496779172021146,0.017897838220776445,,,-0.04086922871952381,-0.026991940742037784,0.013788485055283484,,,,0.1462058924218306,,,0.033885672979054496,-0.03063042106666299,,0.0627142839159123,,-0.04765008830249174,-0.09038258474888676,
TNFSF15,,-0.026386513260630337,,,,-0.01909632692905916,0.012976107478412689,-0.0370623739457212,,,,,,0.001294236716441277,0.003283391131764676,,,-0.029165703159881956,,0.08542005220372006,-0.09813835680666744,
HMGB1,-0.01405395186417225,0.056537564328734,0.10850062881063295,0.016240957333348377,0.042384866702886964,0.036456310652835604,0.05015407279040537,-0.13479027239439373,-0.32931065483934646,0.04378486352864919,-0.04918062190901952,-0.23997671307842636,0.017638912041993644,-0.04930164180912634,-0.07711062185418917,-0.03748994784282749,0.030626002917350615,-0.024106358975532007,-0.06794365880086274,0.0377227735815872,0.04954670777743554,0.019550090671042963
ITGB3BP,0.017273845015856288,-0.03798528272303856,0.008239141230034813,-0.019670132177716924,0.026137650150297047,0.016996444669366024,0.0037817166860820164,-0.19244719344783848,-0.27981411030730213,-0.025714573981581144,-0.021301953290843716,-0.036944476875202685,-0.23176798233622872,0.09092109865904882,-0.03303920496418244,0.0002841915922419564,0.0014214965317616106,0.0418796844571779,0.015018184032112341,0.10079769697310145,-0.0472148228448772,0.11878370521712656
AANAT,,0.024845198181051267,0.034926919617951545,,,-0.03274422698819639,0.012103102712655998,,-0.0030838506712699506,0.0059230340351937374,0.0644274880993561,-0.0034268963531329695,-0.024817505680444274,,0.0062032215599756736,0.08544173346753585,-0.033468243243109104,,,-0.011099765857424674,0.061292161798953346,
RELN,-0.01630759268032365,0.07885983903833385,-0.006382060614045726,-0.01232593465017106,-0.02231419556090246,-0.04620144915346589,0.04247324852551514,0.07207563690973784,0.20072152399054552,0.06783617712826476,-0.00611264959848861,0.048034234707910156,0.14822323650526315,,,,-0.029176904009588514,0.05170802297948494,0.08426279932831389,,0.073773780488363,0.08704637125188382
IL15,-0.023039272755381666,0.07565890308525315,-0.013905357468216422,-0.005584662309964714,,-0.010081835535354145,0.045802430462749275,0.015516396583731563,-0.12106764374678246,-0.04639613336706195,-0.02266291379871678,-0.057728260838161925,-0.030109808305949164,0.002248566503893708,0.009848708691905347,0.045105376174821674,-0.0034037048994867793,0.056944797882707315,0.009049292861804618,0.020944199471645972,-0.05128299374673182,
UTS2,,,,,,,,,-0.13177808792886053,,,,,0.0828895542620922,0.048196122754141604,,,,,,,
BSG,0.016239465549282423,-0.03868693339873072,0.14478850245678346,0.039576261291904474,0.004247345838168393,0.003321301141442756,-0.02671834887419188,-0.011554577553661587,0.21071381157655278,-0.11019063643123299,-0.0051712986595473295,0.3401966575970958,-0.31177623975039315,0.04341042170709756,0.05602200162272015,-0.020548323580104725,0.02825068677643444,-0.054109480844748085,-0.0762719214089984,0.05691970999293319,-0.13810044831967572,0.08302762580243364
ADAMTS3,-0.052730751533788256,0.0008962432981627807,0.11427904420936241,0.003831770713433316,,0.013095851735526704,0.01564972681536885,0.0278946177909931,-0.3005165039611313,-0.038338595832841334,-0.005494405425557507,0.0395709728536562,0.04001394841960532,0.025836862208279406,0.1889775167590517,0.06487917306759583,0.0022812041247685984,0.05597849880561979,-0.04406078828912618,0.056883691071263655,-0.0006354947624206952,
CD34,-0.02298313517010433,-0.020616701377561962,0.10493494852996951,-0.0023885045961670333,0.09323874904278422,0.03158769432574849,0.014624519956131881,-0.01023992175117955,-0.1481625911446068,-0.0024838828514330176,0.05103309194639596,0.0230246520390791,0.1054492614563907,0.045562752583995655,0.10409596264530664,0.0669076602988367,-0.019292619878778953,-0.016391221787618097,-0.04560006203117075,-0.00523452556950615,-0.05325314236117443,0.10567599969973135
CCL23,,,,,,,,,-0.054120723439643345,,,,,-0.025571665640274882,,,,,,,,
PLAT,0.010882663099263851,0.016389808959767427,0.13926300071123826,-0.045395719977685066,0.07408889423215068,0.04043343311248953,0.009168170868641563,-0.2687563966492641,-0.2726269374599215,-0.22374270267259022,-0.08177531367994677,-0.033913537903607426,-0.16799779551348404,0.10587357257028386,0.18534479241742885,0.18746559211747602,0.0013775757925262807,-0.033364776786883064,-0.05942375968700699,-0.012088857231703866,0.030430692866210793,0.05761187359737257
NTF3,,,,,,,,,,,-0.010661420853508932,,,,0.14772965257398035,0.16263493127795167,,0.16734024529401778,,,,
