,MGH258,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,ZH1007inf,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
PDAP1,0.055608577148956354,0.028268143759109778,-0.014311272701567417,-0.030265529911199872,0.006464552077294393,-0.001509882180108945,0.09710780844505226,0.07837394429530971,0.08438760283579709,-0.02082919699487368,0.02109726464511916,-0.026962799258243658,-0.02580675415598053,-0.029990144763993084,0.09952015171822665,0.056220664285543495
QDPR,0.022476096235360638,0.01458904436276898,0.01490100420783192,0.06226978430860823,0.018072831011518537,0.06481096259647195,-0.06843918298335525,-0.042569699633936545,0.037286478760092404,0.05846615582382996,0.04990865835184613,0.04156610422542198,0.02017541367873947,0.07623307379042173,0.037238945762200854,-0.05903745098871991
POMC,-0.035480886256626064,-0.04788813991337862,-0.025402241438271505,,0.09802263859375017,-0.0018969939499119254,-0.046194789829485924,-0.03284495723145884,0.034244327566140015,0.013494841453581922,0.11065368632583292,0.05986933163557936,0.01910280417418844,,0.03816722146594398,-0.02674434408541942
CCL18,,-0.028863553330573062,,,,,,,,-0.024719262719350786,0.031168218307107032,0.023224061998367015,-0.06576654184040508,,,
CCL17,,,,,0.002248769170956525,,,,,,-0.018965791730015252,-0.024386206393825823,,,-0.01941812149172091,
VEGFD,,0.02040537373314985,-0.0046766814403216995,,0.0351315709396399,0.08143108807424587,,0.03345742035083267,,,,-0.016893069523023527,,,,
TNFSF13,,-0.021781370485846847,,,0.003106155163091158,,-0.01698100244596314,,,,-0.023515527693614233,-0.02650697261221753,-0.021445084762292347,,0.02477454941531936,-0.028304855706639643
WNT5A,-0.015243351461993484,0.015432079623960902,0.07414265775330157,0.07257962939351251,0.068965379572702,0.13452918179057763,0.1436515550201541,0.04601658838447976,0.05116736092300076,0.004583801868016501,0.01507278158388293,-0.04403148174173312,0.07187251402170759,-0.03988591082828523,0.06507719272401488,0.0031465168150972933
CXCL8,,-0.05150537084633509,-0.01917305511577254,-0.06523186025770225,-0.033038388951132966,-0.057453666376901434,-0.024154374605902786,0.12539456742708138,,-0.027763526670308243,-0.052863522695224686,-0.07163884829876262,0.026777528025091653,-0.03989168695444186,0.0060937875512085534,0.002510888537440624
GRN,0.00632064401963764,0.00954147066519044,-0.07012881027775399,0.1100782762281693,-0.02508523791043809,0.019026363162243338,0.06092417852438381,0.03852537109705411,0.018770281777559777,-0.050691956601532494,0.05631832963158596,0.0019068083023534247,0.06587023011628554,0.06724661281132022,0.020845407996896832,0.051000583021965556
MIA,0.06266813096797384,0.03130316822181911,-0.00041097311987825096,-0.05462352649652598,0.10353724883155453,-0.038675569208557754,-0.006158541710796212,-0.037246939909016764,-0.022404598875424873,-0.010415745561697557,0.020711324686281448,0.04124253812529618,0.05308970708021286,,0.0881655245047201,0.11235890253771653
COL4A4,0.030979088512228317,0.01870523866293823,0.03521911600535408,-0.04433428068375443,-0.03264718789921818,0.0633155387297925,-0.016156673599584212,-0.012848909067450173,,-0.03125287169176465,0.025071275964135224,-0.012350548441765443,0.03158099646542085,,-0.00048000085296514064,-0.031634962112488764
TAC1,0.04640933048914093,0.05033564500266294,0.018755446265145807,0.05515882028606621,0.017618534621324167,0.026012303068790626,-0.1414574789118046,-0.012208546090994378,,,,,0.05211174228623892,0.009318715817790498,-0.025527095218568035,0.050822702562043014
RARRES2,-0.02843757933261698,0.0529002005079347,0.0064950175158084815,0.013138692801741634,0.05698533888301569,-0.09258270499846569,0.1458808343091296,0.029356793289562897,0.0833124572554747,0.022005765779121254,-0.06759753645380315,-0.01741681812469547,-0.01639908458323023,-0.06983980329543428,-0.024480524328345157,-0.04176238766075316
FGF7,0.002470090064344219,,0.005206287911055817,-0.015028464728564339,-0.025170346137716293,-0.005927812285998224,0.013467304415913013,-0.002256058024352061,-0.003705275815845597,0.12023649322297521,0.10182677278022059,-0.03794374520608965,-0.05875594653104321,0.032243855312602265,0.025810917518291017,-0.006007301836419038
EFNA2,,,,,,,,,,,,-0.016055732045438406,,,,
HBEGF,-0.02431485916514481,0.01273146873881191,-0.035427181747889336,0.023008919796810547,-0.06048712284832492,-0.06955663631192352,0.10057917006819717,0.030859389278520295,0.09259654286856452,0.0605437551697026,0.009148367359014494,0.027157237148453597,0.04245635056228095,0.0114066590944976,-0.059379932979308755,0.018236854628166894
CSF3,,,,-0.038438423329966276,-0.02708350709887616,-0.06506416505220743,,-0.013593898482573096,,,-0.06983262112591833,-0.07587401247943994,-0.027378711814240564,-0.02934251151620753,-0.020444286331975113,0.04337786816097294
PI3,,-0.018730234544532313,,-0.05346396807556373,-0.02655570406227794,-0.05198657248352848,,-0.015306909111416748,,,-0.06352716079523413,-0.08663425388433259,-0.029168467795445744,,-0.04441864225109107,0.03046923122679079
PCSK1N,0.020798231189929302,0.03714185367173002,-0.004492305106902733,0.06765115488224158,-0.007368544333114708,-0.007181564652447472,0.010261968278195904,-0.015244025142365301,-0.09602797145283054,0.05132272053011166,0.04162938531530324,-0.015370498292259973,0.01691311866852088,0.16481909239310838,0.04638090479884953,0.011353245148427308
NTS,,,,,,-0.014387183475305052,-0.019723627536725116,-0.016708536463683702,,,-0.0239517644271621,0.06677878379993352,-0.000475499473264499,,-0.016436386932786217,
SFRP1,0.03750451511694755,0.018993142452867692,0.07045050857239465,,-0.01982645599620815,0.041694398050161355,0.017826633455165004,-0.049034029133001485,0.05580947987680703,0.003454902873514367,0.06664662450696292,-0.008631947148607173,-0.020999236940098663,-0.03590958337617559,-0.0017653412096377279,0.006173997777944262
CXCL13,,,0.05113312822133576,0.10300401996451135,,0.004324732486429949,,,,,-0.04260105675775232,0.008235852277973632,0.061806408346546785,,,-0.008253613676502767
MICA,0.011142588289767498,-0.020859945935985738,-0.00643342875363536,-0.00462092134181596,0.040990874355563436,-0.018280669979271625,0.10486000998901646,0.02601663269770356,-0.014448485910761276,-0.058556382881244144,-0.017124373064526778,-0.010248636532767981,0.04834852263178647,0.11314013643793168,0.00027160408877073273,0.028324926509846405
TG,-0.014226467426953888,0.032906102177324564,0.09746473821612989,,-0.021395887209466717,-0.004053833194763267,-0.022766265587428162,-0.016406619249891105,-0.035109502910597744,-0.04024873901773476,0.02736051836037597,-0.024091340746880796,-0.022533100540307795,,-0.039870257939173544,-0.029744936516330152
ADA,-0.02296511928373061,0.015085861183314392,0.004716893807778379,-0.044153049072575015,0.021627641903456913,0.017828976700003343,-0.04447613612173599,0.10216379491311316,0.030459445383739448,0.08500045429370774,0.00999015135039554,0.008830712974082755,0.02247645298530535,-0.03458756850855204,0.028605057613265063,0.04248548039518484
LAMC3,0.07215535240635604,0.02405300596402755,0.004404396875747745,0.061483432555321724,-0.005364021624413523,0.06064334965719835,0.0022386537287936966,0.05077455450759751,0.005138526617138548,-0.05763460683756086,0.060365171501963084,-0.002546874390588988,0.09975715379532486,-0.05767713983238944,0.06918508315326394,0.016677603618926715
CCL7,,-0.018359658246726262,,,-0.015469192267608416,-0.05466320963941702,,,,,-0.013453408413760998,,,,-0.021423630315346536,0.01055003578258139
NGF,,-0.03152262148577689,,,0.06827209215493016,-0.05127307907508431,-0.02172512367040426,,,-0.03673438505553839,-0.006026498092863746,-0.015839915994817214,0.05379555634256526,,0.06261681427068609,0.07491912246888723
TNFSF15,,,,,-0.017225702178484008,-0.03153573401389972,-0.02637906300115953,,-0.032362073968316044,-0.01660506063568564,0.01973595394353266,,-0.01700171000215699,,0.008671038780076305,-0.03682847499931727
HMGB1,0.003708681685534282,0.024899148190259696,-0.009194985747053158,0.040009372209704124,0.023600188257588327,0.06622150952951354,0.005678241829565588,0.0830875772088046,-0.043205920293890414,-0.010414977271654533,0.02982860726285681,-0.056996610873307076,-0.021557357116395354,0.08834061454582666,-0.06684134754196078,0.017841012761476215
ITGB3BP,0.02931192113004523,0.018489565295774345,-0.01942479703527883,0.05552322102310063,0.04568237889074314,-0.0053171332024844805,0.13701167466114184,0.08301232554131777,0.05065552870657868,0.0016476412129939797,-0.030932457754595404,-0.07695928740816357,-0.021848246616287197,0.018647618895290024,0.012285522805693222,0.02802415587852092
AANAT,,-0.026637070889014597,,,0.020946461654271026,0.04791356700495371,,0.11110522802155022,,-0.025746148307727403,-0.024937052741659024,0.016402076448880677,,,-0.003914882781173085,0.027830575904515764
RELN,-0.005856095631653768,-0.057506159488977915,0.11199948450466164,-0.043287537775342756,0.004910218967974848,-0.0007593451410801153,-0.03179283472239294,0.006405370912985266,,,,,-0.02053622316771332,0.03449844143973816,,-0.05468293902818406
IL15,0.06495535220750766,-0.058052724004778566,0.0012772435093257222,,0.003524056265530454,0.08489827774313523,-0.018770271542499557,-0.031984460455793916,0.02577318155303752,-0.04352226764707447,0.005551833814382605,0.024708601637259932,-0.003253329028748045,0.22470149319817848,-0.05522115777548163,0.009237798491723325
UTS2,,,,,,,,0.04020221798178782,-0.010011648429853656,,0.061828854942476544,,,,,
BSG,-0.011635620882894973,0.057617355364470574,0.006141567976778903,0.05689141141650993,0.050604832171335504,0.014746337257536378,0.07843813522668182,0.012151450718393951,0.06925750618219938,-0.05347902310619103,-0.0715156407454363,-0.041904923886649285,0.027979039641360424,-0.06872332104328747,0.03649006724050787,0.04184056670593858
ADAMTS3,-0.007146970624903215,-0.01512452765096969,0.09556292243700237,,-0.030276741616963018,-0.0016320639220765544,0.032687912878385884,0.12588537004453257,0.010083970556172819,-0.03082839153195773,0.02063800583376259,-0.005917441967997758,0.011117220372981417,-0.035680211966012364,0.0029211421053060758,0.1169532842265532
CD34,-0.018725544189082424,0.042532434658876996,0.035911400041351585,0.1134899275991331,-0.013099975303505488,-0.009161065128938866,0.03220834872458771,0.011571025752418094,-0.017258363398933538,-0.03225903125352704,0.024450686548270845,0.0055597691986016004,0.05843164651440143,-0.03632170541489704,0.009881421962516929,0.037030287757326155
CCL23,,,,,,,,-0.013952282708231085,-0.03053716088374108,,,,,,,
PLAT,0.047210419878613644,0.06323087885095591,0.02280998042471184,0.09238597181319434,-0.02657701802522259,0.034689968384885174,0.07728132351172168,0.12377581288937088,-0.11018963010600223,-0.02349717422006776,0.10628938822109968,-0.0009073479143807833,0.011201672734169933,-0.03797689413788263,0.007483904176166886,0.0414159856190289
NTF3,,,,,,,,,,,0.051815386080028815,0.022596919831121717,-0.03195077665763102,,,
LTA,,,-0.014296299895226489,,-0.005500158706114492,,,,,,,,,,-0.0029595465583518994,
CKLF,-0.010047660708118895,0.0443566665559697,0.003589318632657517,0.015500022715901306,-0.016362987343527025,0.011736090497901037,0.09617901971139751,0.058308421745204925,0.02479441557786794,0.040280791646931186,0.0910132044184842,0.02350118888330801,0.02271364284983466,-0.10476832752085406,0.04152446123467711,-0.039599450730085674
CD24,-0.008484300819290767,0.005918302467391791,0.0317160134857002,-0.011229494691215217,-0.001849625290426038,0.10754244917778932,0.06415084622675069,0.10368393447909405,0.10432552671850019,-0.013290393017665365,0.012810300547787267,-0.0010932373268835662,-0.03734567214927647,0.013137822554891645,-0.013101839120266984,0.01213158801118213
HSP90AA1,0.0331075593049652,0.022633028703535348,-0.01987188670573202,-0.06479955900724435,-0.005283654073766408,-0.03071252599848814,-0.10507932050746875,-0.12151297301759661,0.0036822049739799255,-0.009417721751789879,-0.11069187242785317,-0.10321765310440457,-0.016872307871176617,0.11843353504669588,-0.08226520203114009,-0.019593839067422264
BMP4,-0.0006902769253038525,0.030796681343564346,-0.015154915938121325,-0.025043611297106787,0.016863630450643798,0.01641112471153509,0.11151880406909265,0.004738340988352802,-0.03290515406011953,-0.026870489000728914,-0.030270596190289472,-0.03794196492394174,-0.003844165194049711,,0.0120580034062893,0.017636752147910065
SCGB3A1,,-0.018359656410784967,,-0.027642069866604686,,-0.024665860803228273,-0.023960583600909576,,0.04043868633247122,,0.027023339247524987,0.06419275785934733,0.009043086046739219,,0.04142089443569548,-0.040830153187227866
IGFBP4,-0.025597252412859345,0.009594307198736855,0.01667921333324935,0.030853109651361458,-0.04939656488323539,0.012534007826525986,0.07992091444047751,0.039015364752203414,-0.059989422743657324,-0.03729189140858904,0.07330334060038708,0.04987052284457498,0.03225115327537533,0.005920990080760131,0.05087362227589643,0.06851379472371232
RSPO4,,,0.006237360912674057,,0.00021318628940895636,0.003950397332254288,,,,,,,-0.023777887776749728,,-0.01839913610721091,-0.006130825862304833
LEFTY2,0.03506121152364321,-0.003443648541465323,0.07576406231976425,0.05050828954910327,-0.031034483301402505,0.007538911080884446,0.02919980424260114,0.08493743108416336,0.016901642908145033,-0.032901395555507994,-0.024129903383142554,0.0034204978048482685,-0.032336356470044784,0.044359253507590735,-0.044854510356431,0.06001208364963471
PF4,,-0.019045196370247597,-0.013004427825091263,,-0.013496565492228451,,,,,,,0.1263910571980925,,,-0.0022056837793307657,-0.020070245662850872
ANGPTL2,-0.04283770841520411,0.021877030652286897,0.003524213578234037,0.027457858236503152,0.02436793889867095,0.02063437389053976,0.1783102013769094,0.05455839740448296,0.03186132371684902,0.0530759217018832,0.13985495427373862,0.015379463667611708,0.0004035008931471384,-0.05993621190172478,-0.0055519037268354,0.07528730850725895
LRIG2,0.038237700870428534,-0.012177739465267129,-0.020746377671266157,0.10327342777096855,-0.010042751188107496,0.036004339226266925,0.07110069935570207,0.041591086053609595,0.025462213003091698,0.0010927870260992504,0.037197273302708445,0.017083674708030336,-0.01743632677947897,0.07225278660763519,0.044043855292445755,0.056131176764260965
ICOSLG,0.04478027721439291,0.012304573243265008,-0.0014456979720365462,0.03254756024015456,0.004131617376418967,-0.0012746910971225094,0.11606743416633497,0.022267648085690914,0.04222993294901986,0.14001224303703422,0.027122457358823626,0.03906404299333054,0.012144034955906819,-0.023927518638623115,0.11274394608218459,0.021279795823708307
WIF1,,-0.023815676764648654,,0.039874790430613365,,0.014148049103634208,-0.12249283949093469,-0.06455397731461479,,,,,-0.022103849860021403,0.00042781030387745313,,-0.03682847197698776
NPPC,0.04397419873921752,0.028724449618117185,,-0.0001889018749923871,0.00638393138185139,-0.020166165197561557,-0.03683405354554435,-0.03301512292114901,0.08183412149312105,-0.007389757530728026,0.02463674633088114,0.029405404623667763,0.019818079449348693,0.028634886148310355,,-0.048233436297229766
LYZ,-0.03481151626106409,-0.006883102999887266,-0.026102769135556158,0.004486561196597085,-0.03135293541004206,-0.02786250777483521,0.08907452586448097,0.06127790411990863,0.10257707755788235,0.028550156872963035,-0.00411043162098695,0.05757110710473359,0.05672488238194132,-0.06320574393817287,0.041195225635592705,0.010854570637561893
EREG,,,,0.0016962621363829267,,-0.07053655056901786,,,,,-0.05012679861630305,-0.029503506551088455,-0.029615760122805566,,-0.0006673900100931295,-0.023106798222810084
SPTAN1,0.004003497386570186,0.0859186776051301,0.08056748787484684,0.08040089462829045,0.01510320021165035,0.04119863720603026,0.009580322632312824,-0.027895574855873607,0.0193581837292616,-0.005308155973010692,0.03122542615531777,0.035914678755121374,-0.027681494901260244,-0.011709413822744652,0.055231495239177204,-0.06580828820039247
PTH2,,,,,,,,,,,,,0.013454285480824814,,,
LIPC,-0.025525258490956423,0.03647161174891905,-0.019572358892860145,,0.06250277139480716,0.009576345180618387,-0.029107878213682586,0.01930977327269818,0.10598351931361942,0.02236830686770172,,,,,-0.027569307112469042,-0.031298346727070034
COL8A1,0.02713743646526225,-0.04424618537597906,-0.02947358307040747,0.025515802840133488,0.04357203937971836,0.00838247552029438,0.11649552774301936,0.03568737812525776,-0.00956290821605159,-0.09951972522164663,0.04830570428967774,0.016904887579553288,0.0432820228046821,-0.0669327494819314,-0.015092860377937571,-0.05481745644593468
GSTM2,-0.020500490684187377,-0.027580845394891817,0.04031708863340365,-0.029850347821909345,-0.04357841752254552,0.025484903471450784,-0.015872792055261608,0.08802160993403065,-0.05617427136679807,-0.012952565849790163,-0.002236466706939749,-0.02699217077361192,-0.011354119400189664,-0.05564119571260213,0.01015569445633958,-0.04811007235669194
SPX,-0.007591428365568116,-0.00997866443697912,-0.029719509359255474,,0.020239359193740876,-0.03737032157409582,-0.04325201363688738,-0.0071409232571619475,-0.03576800027917161,0.02169934510673662,0.002690659623625613,-0.01827203089972867,0.024510167134756865,-0.05814962103823714,0.05308273349976351,-0.02700468344955327
MFGE8,0.010135707804183325,0.03255294152236299,-0.005135594066815982,0.03529967155583802,0.033769093296300526,-0.032282834381819184,0.040438830642779616,0.019765074419058167,-0.12748471664408226,-0.025775797676907502,-0.045213997371483745,0.006996403936607066,0.06341577188685397,0.024679212119328095,0.019272213452952432,0.055584320164100205
TGFA,-0.0010423221878268765,0.0849074299743745,0.055985127585767826,0.04673743883540534,0.009676465677080134,0.059499034961743455,0.09546889261294625,-0.010245754846677021,0.04253708559934518,0.012414357722828824,-0.007327768122733935,-0.00735425176123664,0.030851784441037998,-0.019481150924298862,0.007378895575735874,0.04272990215621807
SLIT2,0.058138373032730895,-0.02033502267525298,0.003806668836354506,-0.03053864791123365,-0.006277035847896705,0.002268827168276819,-0.04422866883569294,-0.0214674320988733,0.03690095373712855,-0.03486411748330356,0.02225175398566187,0.019551638286764806,0.0024091055790565305,-0.02678654407106075,-0.0419618689840271,0.020827848842828036
PLTP,0.02922664637602596,-0.013914186066154464,-0.0353713792183718,0.11784859985267974,0.01300245466470564,-0.06639948478057774,0.10829389846689101,0.04727896741698448,-0.030927377952627552,0.013909685595300012,0.12132557566069073,-0.06842912825670551,0.06591718632003735,-0.08377166517775031,0.06418488890566591,-0.017209201017016465
APOD,0.026981522293495982,0.09496637414707587,0.06672457000243627,0.0903720771073003,0.012917097863872549,0.1576278937382359,0.016499424106234478,0.025056972000819397,-0.04609817510557569,0.04738969124838633,0.04685623189449196,0.0834715241403826,0.12554739927971756,0.01835288071861078,0.051407806777262005,-0.023044027622939205
B2M,-0.0405747669426408,0.0241140501326945,-0.11484619761533728,0.11136039198691967,0.05622741893461159,-0.006935038919524831,0.09577934074469506,0.052225698565069305,0.060326313795441226,0.001547196531405885,0.11162563111075846,-0.0039056428559286777,0.06220480707028672,0.0505902227765374,-0.040552620641089956,0.06075584364393968
OMG,0.060030470441660724,0.09426087803175422,0.1124109673872171,0.08571400142126441,-0.013783371034809458,0.09837318072800642,-0.015331785330079199,-0.003387973696100998,-0.0005900261344193528,0.04494286560492115,0.05252330682556422,0.08572170043894048,0.030487356347266025,0.07719629404383106,0.04601815457219014,-0.06901036276478115
CXCL3,-0.024352549112384166,-0.03952855663094045,0.034079776589626576,-0.011591641978182335,-0.009524599610225936,-0.06874301906495667,,0.0313776583439775,0.025132194585365628,,-0.039083577131299854,-0.03682521105475158,0.04820777972679253,-0.04328213030983751,-0.034931180630403735,0.049567330506273294
CXCL10,-0.023489107278307615,0.002865087526233459,-0.04361322827984585,,0.031722000032751586,-0.0481789443473309,0.03535266156423031,0.0748395939764904,-0.038211601521808,0.04869743553303771,-0.014891221670020197,0.06176007592785723,-0.009246423196703116,,0.16232482879309718,0.00929857732538422
RSPO3,,0.0030402923240185693,,-0.01077640825946576,0.0402693435335011,0.01880079774147763,-0.01551134999552195,-0.020134959782506817,,,0.048677553240859775,-0.013428997251437511,0.0017068851494896273,-0.054254893780898476,-0.021740795583578793,0.02735859139922743
CORT,-0.03024023133889068,-0.01397039048897734,-0.02322508459551748,0.053048253627805235,0.042573916620181264,-0.011893167016101377,0.04666844380589499,-0.023772467489975586,,,0.05296894249449708,-0.01539974487860835,0.010491768581161909,0.07730840570276622,,
NCAN,0.07190907054743534,0.14893332254360828,0.04902282189223955,0.05041923125458747,0.00570612799252982,0.01929075786618727,0.09160901589962636,0.023930758928450473,-0.021730620290375303,-0.024283192326595343,0.04086055836555188,0.08358368731409997,-0.033249717612907834,0.062062088841784616,0.011738112611108117,-0.03105072342197687
PRG4,,-0.02761073339142152,,0.09403727565389287,-0.0154691946782524,-0.034746147652233585,,-0.017442345576098753,,,0.05425813567600676,0.14035784020401937,0.0705196855011526,,-0.04924876121837282,0.09761584928161435
ZG16B,,0.12647864175958665,0.0054962157348792005,,0.061566189887955855,,,-0.018831815021171525,,-0.02862109733073798,,,,,-0.011378169667308407,-0.017121977951027507
TGM2,0.01083719796541751,-0.05166737654747202,-0.033339647032737105,-0.031222498072987163,0.025327003787597554,-0.05798976748163622,0.021823301081557465,0.027550534136280794,0.06342727616366305,-0.0015144357721563495,0.006158843043610731,-0.02717143703615816,-0.0005678798973553663,-0.10126436749425113,0.02418316987653379,0.08354815173489025
VEGFC,0.092320348679921,-0.03505731898677682,-0.020093553064221923,-0.05715467548395689,-0.01680841725905817,-0.04550104515520861,-0.0005444310858142564,0.044743625465051055,-0.0460231379412819,-0.03709862637766769,0.021776382777768208,0.061378661672875943,0.054324166966548494,,0.08071856029780897,0.01748282431984897
WNT6,,0.06577733878338586,-0.0144718805891865,-0.030870817089967032,0.04773283655115336,0.05811898426682726,0.05969449314041946,-0.01715226289777092,,-0.027218666921754318,-0.010788772349684719,0.08500745023300019,0.02864102765232668,,-0.032739003477533,-0.01769214018747347
NRG4,,0.10356926950502746,,-0.02881166545861371,0.0431862624470522,-0.04148678987356278,-0.023568637497610803,0.11932585279919929,,,,,-0.031399317742872634,,-0.021740798020203282,-0.02660626524044788
PMCH,,0.015706902370512452,,,-0.014871272678822251,,,,,,0.06126973474106952,0.12965675435922908,-0.01807843075268371,,-0.018395057647832464,-0.034073151743739545
COL9A1,0.006067498759951428,0.029852873963582913,0.0901103247704557,-0.027562062443791276,0.038285676409064405,-0.00945338866756742,0.10908205761487669,0.0014318920564384272,-0.04087415181706492,-0.033002691303938674,0.044167384562961876,0.020352398711093362,0.06052571807619317,,-0.014504726590117971,-0.03302391779612973
GDF11,0.09906247002926927,-0.01906313419853613,0.0635886377340675,0.06525000935303873,0.01438018408857795,0.07171479216895395,0.06860024841763702,0.05286087499724237,-0.004409123697315444,0.030844299912749416,0.02059607141470544,0.054227550315804535,-0.017009535117410584,0.06836755063716755,0.024028359953451008,-0.010850323972914468
RAET1E,,,,,,,,,,,,,,,-0.02384950095562624,
IL24,,,,,,,,,,,-0.021541486005656033,-0.014481547842038277,,,,0.09114585180771677
SORBS1,-0.01699558485089594,0.06092975610869201,-0.008720476301983967,0.09989448981446968,0.06172655471338387,0.0420094098327776,0.019137570546851765,-0.04311262272840914,0.029534109677219648,-0.025275620759287867,-0.010276661695628672,0.02819017533091457,0.04844321489360771,-0.011559762182315683,0.030577234613032273,-0.07128069437625162
DLL1,0.049573966208175876,0.05995706109371276,0.07843454125553895,0.03698819039952591,0.027405902696929208,0.027814295947652362,0.1386868677807816,0.06509989402277384,0.00838523123624636,0.020358110104700265,0.0547304527563624,0.04218455272970053,0.003439662128514986,-0.004440049503268357,0.06354783372027231,0.009188878742274646
TLN1,-0.022138058555766952,0.03850664855798805,-0.006189610881962588,-0.0031234042531727547,0.05012912878313942,0.014651002621486015,0.08354673921307193,0.07533665617993753,-0.0005542301769125402,-0.05329851594557353,-0.04540381889696282,0.019464294362345497,0.06954925721610945,-0.07725000947003163,-0.005420214129146214,0.0955141937159086
COL2A1,0.09339278577721859,0.03171005298558469,,,,-0.007570993703883109,0.10335809768064166,-0.016099509757273277,,,0.0782442060480405,0.010030767105451114,-0.01891356007175011,,-0.03164020576011594,-0.023970816904080976
SHH,,,,,-0.016075033096921796,0.0009032875292581953,-0.005773578057256032,-0.012656170861951529,-0.03861686476372787,,-0.023636970657281788,0.0006062817377852956,0.017032891840111006,,-0.018679550488496736,0.016286856335352137
PON2,-0.0238785338381587,0.07778103344257178,0.10024359020504435,0.1086808972887095,-0.011718458390279423,0.058815107690356104,0.03285906878342407,0.07516292468699694,0.06807704713225195,-0.0003614346854970854,0.060121506603341354,0.06915383771244572,0.02946112832322598,-0.05847355541986824,0.09039144948388762,-0.07073371446523584
ICAM5,,-0.02743424735800636,-0.01862856046764947,-0.04108687625646911,-0.0250540800259928,-0.024231465459971985,-0.028573839740552165,-0.03146001535604508,,,-0.060214378749677604,-0.0010646504533479528,0.047826674069032356,0.030404260184440292,-0.046881417674319616,-0.022331406495586712
HPX,0.02746138230573769,0.05645830874111074,,0.07714988259977162,0.001082507546048046,-0.024063173704584627,0.05720062100124867,0.02607468870833251,0.024602797321975334,0.0577432245081937,0.05784388523227316,0.10470444158728129,-0.050041920106295934,,0.005302678865399473,-0.029821619721114048
SFRP2,,-0.02440921212552196,,,0.04464359548941796,,-0.016854708860028423,-0.012848905283913291,0.0007328708349326525,-0.07077126543062516,0.09971770428111029,0.04960388063742859,0.018663116409359557,0.021503467769504042,0.0790400959107715,0.00040360602810119784
CFC1,,,,,,,-0.03253204108454051,,,,,,,,,0.018871422400538795
CD70,,-0.04459502635372671,,,-0.031117916044471443,,,,,,0.029731669426198534,0.01961732885685076,-0.03696315204515411,,0.017424427764946217,-0.03549254959374784
HP,0.02416928344911727,0.03261711437367578,,0.021083118488109166,-0.042583477590944885,-0.04967061703184682,,0.05029795453898157,-0.027646776678445416,0.011401098432478112,0.09394097786787026,0.0370379540499932,0.03500964511998074,,-0.019655236780490717,0.03397647531115191
