,UKF248,UKF251,UKF255,UKF259,UKF260,UKF269,UKF275,UKF296,UKF334,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
CCL18,-0.025033666869240866,,,,,,,,,0.022359605273287952,-0.021563573006863915,-0.021283015232957732,,-0.04999608327681456,,,
CCL17,,,,-0.026640055868672446,,,-0.00974802894469909,-0.015446736586805804,-0.02715192969998073,,-0.02109332219172068,0.04332989963214717,0.012487637333478442,,0.17821726564228355,,
VEGFD,-0.0250336748186026,0.04068260656412839,,0.018542788415709582,-0.015127752124513663,0.027866309811259763,0.022835565498800278,0.06284717792644991,-0.029099564045331643,0.06380769401905255,,-0.016893071826819338,-0.027123663513466355,,,,
TNFSF13,-0.018891214344030287,,,-0.018375714316154413,,,,,,,-0.006008559476430556,-0.02650697622711134,-0.027578325528958485,0.04858794767703579,0.08896804356094129,0.05011098413882552,
WNT5A,0.045314880970341156,0.029789458269990174,0.08267344527710159,-0.0005578635907613814,0.002886546768991372,0.0664603920205465,0.005901616835208339,0.035327242375805486,0.08531284836986634,-0.006992505325030252,-0.04868297216053529,0.00028709131258316747,-0.05361537566743226,0.051154421498321986,0.003316537395132727,0.06678037199759077,-0.018227013132102964
CXCL8,-0.07572944875563904,0.06513153448997215,-0.07884233201774846,0.08177092652467433,0.00817083163650342,0.040086966395296776,0.012014862271115267,-0.01055133142654586,0.0797590672073466,-0.05409457373154258,-0.05500241451186384,-0.0623650801245893,-0.00644140173518426,-0.02165190138922796,-0.028490542953167563,0.011582397199283789,-0.030161609850363515
GRN,0.04633516444315165,-0.04180912183764687,0.07061214573666254,-0.03466688423365153,0.01416831845160352,0.0609541507801815,0.006672651830396714,-0.02820671017684586,-0.0017055027758079125,-0.11730815605727249,-0.013037489418033994,-0.04956694458253542,-0.01512872967943359,-0.01816278612193588,-0.05293971432650279,-0.020006571295457992,0.06180508681121682
MIA,0.057701961149988594,-0.015133281323825422,-0.041450831380497016,0.012363748830610139,-0.04590282703013463,0.08641912971545349,0.027209393154582356,0.03080613021350761,0.08435084521223982,-0.04303371764740618,0.045391750615420855,0.06615838529437017,0.0459039994637274,0.03909360206818959,0.03574958860837984,0.05133249046347905,
COL4A4,0.015636260309471874,0.05393647688748953,-0.03154179214492064,0.06356384409544451,0.006045448027765285,-0.022078418978906295,0.026539003239545163,0.005157398061580485,0.07908639519459061,,0.003883693618802968,-0.027048449377080324,-0.03961520218542272,0.06550088943667605,-0.03244783859430976,-0.013649781348482836,
TAC1,0.05245457191462826,0.026615638320103975,-0.013060019883112766,0.006399167760424048,-0.03969179232121354,-0.07566325418173514,-0.04465881466401269,-0.015307525359705499,-0.04877435722368729,,,,,-0.023002458731393793,-0.029684611720428196,-0.07161944328780401,-0.00924087959954821
RARRES2,0.05595895484964614,-0.020273262740878276,-0.019662888328703124,-0.04048508727318542,0.026465178616775057,0.16131387876722866,-0.02713076782260801,0.0015421391487926211,0.08458367563241452,-0.048051256790546025,-0.013956852469166765,-0.02170402173205643,-0.010711142988207198,0.024604100078175633,0.05383906161947417,0.0023303494708525165,0.14863576397282785
FGF7,,-0.01920626195842159,0.0327530642075009,-0.02759277073613793,-0.02896524574495556,0.018639410718965056,-0.0028648588255040367,-0.021999651807426832,0.053549767638709014,-0.09885922900328378,0.02083019068307671,0.013294482687585915,-0.004718129138123884,0.06710073864841531,0.06945510544580877,-0.015824330895873134,0.01075762139469413
EFNA2,,,,,,,,,,,,-0.016055734235042148,,,,,
HBEGF,-0.006830599362436819,0.029668071212485395,0.012884802396762662,0.003498345732679337,0.024162309786078494,0.06706081388553856,0.08407625738670477,0.01101770832189748,0.01081976298932922,0.05591266081819999,0.04683945491653438,-0.03755984298058008,-0.06530250200434914,-0.037698886817746864,0.07034890968775646,0.056427390384779126,0.03534608955779752
CSF3,,,0.026459927728780367,0.1253616349584072,-0.05040168371955101,-0.023358542322887463,,,,,-0.053822250176938854,-0.03942519775996547,,-0.002441246368767532,-0.023773981977569556,-0.01454217790255439,
PI3,-0.026336473009750713,,0.01569722282820763,0.10256170179422709,0.01300518378924398,-0.010901417305434157,,,,-0.06015831591547286,-0.08134259122861033,-0.059038939345916655,0.07165871698050244,0.031006780021012068,-0.01686201272451595,-0.004689771895426428,
PCSK1N,-0.010718436415096741,0.002051842400425596,0.01880563358250238,-0.04101417276742119,-0.044487818790594075,-0.009885922334617962,0.07048899096144304,0.01325145612045568,-0.09895151483013549,-0.026809755655404832,-0.05329913735467307,0.006632382792617659,-0.04022193412709784,0.0709357456538848,0.07636677876394961,-0.06853935939016069,0.024757499101471885
NTS,,,,,0.02778829610121776,-0.02871045834576436,-0.00497324319320205,0.04532992736487682,,,-0.03052753712271325,0.022351267698509716,,-0.0033867142172313847,0.04696253731432912,,
SFRP1,-0.018943195860580787,0.030832486091829665,,0.027130001363324493,-0.01725814539794353,0.02226261995951704,0.027145196900298676,-0.015446736742367129,0.0032308094639560336,0.033461468611201785,0.003389388146499861,0.052619039261502305,0.06606405970598617,-0.03976175882867384,-0.03438792662039046,0.010746677619271592,-0.10072834744313276
CXCL13,,0.030428601620468284,-0.016031280642474242,,0.0688697555311294,,,,,,-0.03756761910271179,0.04148531885669274,,-0.011423168075551847,,-0.03350411539878722,
MICA,0.013282093525926785,0.010355503735995598,0.02979898867366351,0.05256226839091929,-0.026186137747562243,0.07827371082044708,0.016610101136926292,0.03353289059324454,0.05841422777726728,0.05047777682268737,-0.029876136243233316,0.02787438068106746,-0.05504846062257513,0.012346761145234435,-0.021126338329605254,0.03043534957541166,0.09334172664425786
TG,0.05979075499056464,-0.016155146166430177,,0.1235220553382692,-0.004744968222917972,0.026671757716408166,0.0527060421524474,-0.01117873618854669,0.17468175329422012,0.056049328320722194,-0.028027751560007346,0.042683699537475396,,-0.02319391522703647,-0.009371178940303943,0.00622825463757384,
ADA,-0.03750006722978937,0.008572042631850813,0.08687298762140844,-0.03438851966034496,0.005024696459755645,0.059842716172772696,0.016093571364866714,-0.018155166564762463,0.0670279404116964,0.07524590419657076,0.00597726225192324,0.029177804997700726,0.14246559744311613,-0.02784306129937546,0.026983898367076938,0.05179642138435137,0.0995595654466722
LAMC3,0.042097367745078884,-0.00438829622327214,0.037049533487145764,-0.041737328085259116,-0.02214434078545002,0.10431326407543877,0.062040056443593505,0.05334596417226958,-0.025660340894887463,0.06306900595889287,-0.0062252085951928,0.05502006006749723,-0.010785696111198522,-0.008344062731216911,-0.08276470799675094,0.002350835612163041,0.04669155341387224
CCL7,-0.01592352691706967,,,-0.018136035347124844,-0.022675476651107876,,,,,,-0.004110828123082199,,,,0.09212977317322311,-0.011113947385838863,
NGF,-0.027339904968812296,,,0.05209453285292176,0.006104103279344056,,,,,,0.0954228273757625,-0.015839918154989,,0.002663058681755361,-0.06854715166360612,-0.01357345714409386,
TNFSF15,,,,0.06752728056126563,-0.016788845965005576,,,,,,-0.03082012729380461,,,0.025310205409147482,0.028920810154681703,-0.022290127540758407,
HMGB1,-0.020902455366007544,-0.016273381897760255,0.04111265517666848,-0.045946285590561776,0.012430721478906722,0.11719618466867364,-0.08967338358386433,0.009370898805444177,-0.05180467858364729,-0.09693460879846312,0.06366116783795465,-0.016997532112784836,-0.059363404897612604,-0.02892472493079182,0.07774629675616197,0.017197679427315118,-0.08763635699292896
ITGB3BP,0.014710161693486103,0.0032769431419253058,-0.0031502789094856984,0.026230008231990457,-0.07420359515417847,0.0858798296779147,0.02978002481126714,-0.035007872685066166,0.12707451987007679,-0.04126832664982495,0.018335912561178544,0.045640010875362194,0.05065172835991606,0.05968073594485968,0.026818379755135666,0.041390877833477176,0.006992038340068424
AANAT,0.007668865517623045,,,0.013207097133735978,-0.015127754284085531,0.052807592286569706,0.06352413954664264,-0.012885908266253585,-0.036421716582396325,0.09457320083442514,0.034333693859267565,-0.021606669654844306,0.09603030998958811,,-0.026358811566287572,0.015164587473358365,
RELN,-0.01810188821072728,-0.029204773279064455,-0.024863263875097116,-0.03189612830694905,-0.011634471160749631,-0.04787581415174404,-0.018871181378545817,0.01254848397299647,0.010034028588892947,,,,-0.012620008907754844,0.031449991144483574,,-0.020575976484754847,0.057471479785625106
IL15,0.01402715977883157,-0.020581409056703623,,-0.017784859430763713,0.051340966048268696,0.0258933377441721,0.06034934815823272,-0.01670114367397076,0.03127381259849977,-0.05899139064470806,-0.01662706995070686,0.015579475514735439,-0.03961519716513136,0.004501735645943919,0.04514858753393142,0.055778345872846594,
UTS2,,,,,,0.09113666932214251,,,,-0.045988398282594996,0.04893254998365935,,,,,,
BSG,0.03483495522943894,0.05560498144051237,0.04039611336239562,0.043560757675305845,0.011818835694192821,0.035588574734499744,0.03284844425712029,0.06940407649255732,0.10238537056632223,0.027435859000234392,0.04035010772279631,0.0025115640658891587,0.09111382274654223,0.0752389263746834,0.03992200772080743,0.022117149838704667,-0.010615966810952344
ADAMTS3,0.07207411140143617,-0.016451982250426808,,-0.005966503219586542,-0.03916667207741659,0.16819074956459926,-0.013702155554243318,0.039615050539182406,-0.024733866298174128,-0.08689156043451965,-0.03879094416697861,0.009690195205816146,-0.017838165964290383,-0.0006139528085817037,0.040277183895939796,0.10370285162346984,
CD34,0.026279866449651725,0.008328123059547466,-0.03660784554354592,-0.04269364414460704,0.012812561001819746,0.06035401024627142,-0.004708434254262642,0.10572671518796545,-0.01588256492988447,-0.01625284247045185,0.013632319479019744,0.027157844610461095,-0.002272916243317804,0.04339174641176884,-0.0514298886745057,0.03698103419077393,-0.06778959480073705
CCL23,,,,,,0.04031225644763501,,,,,,,,,,,
PLAT,0.047331704643994776,-0.02754668865746729,0.0066696269405526615,-0.04926619950047831,-0.007018410824141299,0.13975923820382327,0.0565351348458672,-0.028535318953261023,0.035236890631321384,0.05834416652095373,0.03657139023084519,0.03241746058776578,0.05498039638571201,0.06622789211803393,-0.014882429327643141,0.03396502795354319,-0.024475715642191573
NTF3,,,,,,,,-0.02080092993342915,,,0.03335630441101178,0.06666562907996335,,0.06092773461058287,,,
LTA,,-0.011880545270328384,,0.0515678710944547,,,0.009489112992987814,,0.046924734946370165,,,,,,-0.03547498799998287,,
CKLF,-0.04715102392763126,-0.031203726797689114,0.037340237328270735,0.013687375377086645,-0.02620120743913459,0.061737513480849264,0.014038569450160646,0.008785464167800846,0.061012430748555356,0.04790938177165897,0.08992699038310059,0.040544843714440934,-0.10049146033581802,0.04398353100234215,0.02842153637997828,0.04511333208369174,-0.018019381027234292
CD24,0.04850942869391064,0.011317763060389056,0.10790816714424228,-0.026111010550025744,0.022008396976386235,0.03287685960047255,0.021634734322675816,-0.03008177829275475,0.08990224075291522,-0.0638860876010205,0.014182812609029342,-0.05072357924148603,-0.042583688747578986,0.03997725956662913,0.0276262011931271,-0.05781555930916404,0.04539876433035155
HSP90AA1,-0.0039714794028289655,0.0052017569069419895,-0.06041743255807166,0.005508054815703565,0.0290350025048284,-0.12972215298185047,0.08130708217821951,-0.005577763302107559,-0.08044557340986112,-0.028373102393055055,-0.042191448133274516,-0.08548250196515919,-0.003935611196979665,0.005644107102361148,0.031204528233081036,0.010947852754554763,-0.056969468576321285
BMP4,0.019810927018245376,-0.012594074424179475,0.008158287560582508,0.04259795859454085,0.02393630521994549,0.08425838219732315,-0.006131343992032173,0.05355228995469589,-0.004419715196574509,0.04546149330037389,0.041093453274790595,-0.021227953939361416,-0.0211321442843644,0.07011211986662978,-0.03310626955249839,0.026470865429497708,
SCGB3A1,0.06763333779066778,,-0.023599258039913074,,-0.018015287837094898,,,-0.01086938965565214,0.0044610689223308075,-0.042339831479105985,-0.01095700167492,0.13110626049828888,,-0.025341598168019702,-0.036095258203187874,-0.01761927963728023,
IGFBP4,0.037198708025045796,0.008950357772196256,-0.007797727081778465,-0.050475063739844804,-0.002904162753526348,0.0752171982309686,0.05988555539499772,-0.03990235108469373,0.041612313506941764,-0.010270571589143993,0.033098412626410084,-0.03780766120934767,0.014234490355943338,0.0082710597893618,-0.07333725697148197,-0.012069075616873674,0.12314353449368012
RSPO4,,-0.019206258312113977,,0.03794602353442338,-0.020792570642057903,,-0.02238411634132709,-0.010869388065758021,0.08803530806803411,,,,,0.05217393029758795,0.025605761786895765,0.09765266249951571,
LEFTY2,0.04506747649763411,0.014352399241842843,0.04180724281528398,-0.04021837407895244,-0.007511272657051087,0.07296853371431386,-0.015915872427958954,0.08182431207088313,0.07132656369340164,0.07643637253310635,0.005746369016065917,-0.018461209682213583,0.03235904724162053,-0.033284665347133195,0.00834147510199254,-0.021030476536638597,
PF4,0.024431051920590034,-0.0108069706583521,,-0.01582333353916503,,,,,,,,-0.014716192016681184,,,-0.023051065451679745,-0.024912736341134813,
ANGPTL2,0.0015450697734206364,0.01765074677352342,0.061234352413788586,-0.04146739438935637,0.010605492960916965,0.1404055233253554,0.03414827575573734,-0.038510337129500846,0.08075148090869123,8.539668933365573e-05,0.027803691289166807,0.08345647164190484,-0.005087700793526862,-0.019461413538969123,0.028672018463550653,0.027552488084189718,0.00378794721017987
LRIG2,-0.013577827549973146,0.03548146246577583,-0.05028051268309601,0.05159354780184358,0.003159336630511626,0.01350797743322219,0.029114899628597802,-0.007011915190491797,0.04867006075393608,0.12491635624707678,0.02294955128979329,0.015571096352325672,-0.010396799460535625,0.048188929218529866,0.0635139614345259,0.07673405093369551,-0.026720250442927695
ICOSLG,0.06375534822949758,-0.024502129732404815,-0.04228003374309547,0.04547709845091169,0.015065005319069078,0.02923381611769384,-0.020278949728038613,0.075202276818053,8.362142026725373e-05,-0.030694289160071147,-0.014485616158161348,0.03152431238062815,-0.015565287237571996,0.03518100624547895,0.04083026899967715,-0.03626348030070853,0.05389476849759601
WIF1,0.09934361599623441,,0.021476815888358668,,0.03401847164168939,-0.08442875278749423,-0.01727329239752778,-0.02045393788444959,-0.0331687797610067,,,,,-0.02275207617022755,,-0.0009682928200592471,0.006818279867193214
NPPC,0.03546712775452124,,-0.02960722267152216,-0.012948391943428459,-0.0362710374097,-0.05673024166228868,0.026845842583134247,-0.015105789441294783,0.12897536618054492,-0.03129735076672736,-0.028953036401654714,0.0032677590382135654,-0.013904762900787309,0.00038809076026672534,,-0.025517366305992255,0.016291222385432683
LYZ,0.04290689036110463,0.04078579791615708,-0.004070386628114123,-0.010623455952168622,-0.019216009854917452,-0.010027059715178739,-0.011127948758177844,-0.014786742835129846,0.0021815444394180337,0.13242832908068136,0.03043967629227186,0.056346275027484446,-0.04071301770347036,-0.014128249298731892,-0.03000493142802196,0.018639306279795893,-0.018980491712187995
EREG,,,-0.012206777424784184,,-0.029260080336082385,,,,,,-0.02357615083080761,0.026465068364931323,,-0.030484283707155408,-0.0013330049959217629,0.08072099528755326,
SPTAN1,0.05363542615569083,0.061206875859827994,0.012317881983669428,-0.03246536281428215,0.019411662381387904,0.005938087488831417,0.01981508010456641,-0.006201412841747201,-0.026438774717369808,0.017851036653272666,0.006728179045747541,-0.012552454655903537,0.013777974974238312,0.016706912438736315,-0.0695146859843122,-0.05834379521587723,-0.01959263017425089
PTH2,,,,,,,,,,,,,,0.027761109748294904,,,
LIPC,-0.020222497840780916,-0.016265068414756802,,-0.02843570884987249,-0.02013063064285634,0.047480672588295594,0.0012224330872266595,,0.06763687775817286,-0.03813495207076719,,,0.05572289023798588,,-0.005210514286617501,0.012847536784450376,
COL8A1,0.05516960782446995,-0.04571021786031428,0.010015019451044738,0.007021340058230678,0.010511080118778812,0.04879746327673632,-0.026911935540062278,-0.009771423963990087,0.10387984427866429,-0.037902091369854396,0.02124809960637563,-0.010564132933637881,0.02884714929754172,0.0032543698898019244,-0.037486320459000855,-0.05145890102289606,
GSTM2,0.06746079963707391,0.033298886916611106,-0.03673751563098938,0.08397637409869206,0.008868679246912203,0.06194777499712778,-0.04192791081089937,-0.022000961024687918,0.0632847404403372,-0.03387116466199838,-0.04295442913653065,0.016301844633720194,-0.012054466081702178,0.046011521064572916,0.07500994655011037,-0.04959309739747288,
IL4,,,,,,,,,,0.08869316443755378,,,,,,,
SPX,0.07817734927041123,-0.015411096103466897,,0.009439102426122871,-0.04037387582683859,-0.06817412028356185,-0.04332277510783675,0.007434203241363026,-0.09198004728114649,,0.008730182814996058,-0.018272033391580622,-0.01744114944973721,-0.0602321530639415,0.03294856627572847,0.002835530961825122,0.014826227922052926
MFGE8,0.024223987384924137,-0.0762092526836133,-0.012678993075461954,0.021199594209658165,-0.031096976432031246,0.06717054229894684,0.0022318311295230447,-0.0073921355710780505,0.027978516505085076,0.04568287147557952,-0.044607702356809095,0.001911109340964713,-0.019301213236476794,0.015466505972656926,-0.0017123159275598907,0.05536268172929745,0.02618891053253986
TGFA,0.06707649493903266,-0.045944363426059294,0.042209556360039646,-0.00898963563692513,-0.035485524397369364,0.03315049494134543,0.049647333699121526,0.008593803546127203,0.03153973331881929,0.020714121526737156,0.04705473966040551,0.0177915194378847,-0.0388168929292737,0.034995949861272475,0.03695501131071758,0.03110915678329701,-0.041671544638947754
SLIT2,-0.05518037394757026,0.06539084716585944,-0.01754062486405011,-0.008517088858381034,0.002653398040152186,-0.029425542083200213,-0.04740612092241296,-0.000549920816527622,-0.0759829934186129,0.09726188822311206,0.06823123413492137,-0.027723058341904222,-0.022964438098633407,0.10622275579069891,-0.01490651121419938,-0.01496242546226361,-0.00903939463078792
PLTP,0.03783681003713347,-0.04599920952640249,0.058979278297634795,-0.10923175193029001,0.04617446121380096,0.15305770609367494,-0.017851218821052936,-0.013826187777738263,0.05725593300616809,-0.0576861736039826,0.045839871506391565,-0.04435528380991206,0.07409266077671679,-0.020452460649127046,-0.04601207058277868,0.03411244261007584,-0.01584461499940649
APOD,0.04513638268579492,0.016460496615728362,0.04781744730125164,-0.025779973420204057,-0.013321718067313996,0.020684758727875133,-0.016110851132381226,-0.009154040953972787,-0.06194213395947464,0.08812833034750218,0.002101080443528462,0.07995097114048888,-0.03499301457113325,-0.04841071460382726,-0.1062067661807685,-0.06423066158337368,-0.029052797603424906
B2M,0.08469782721507178,-0.019830175802960346,0.043337787511414344,-0.11601172327858776,0.04129013893699393,0.1329113002296859,-0.0001698946499860243,0.022017829046283806,0.039448359055769246,-0.029797439807637282,0.1045693880430874,0.05527168313972231,0.030338375727319743,-0.026477001158033184,-0.0951943543373081,0.004833911189008321,-0.02645552376546427
OMG,0.041322739906418306,-0.03549730585868705,0.07600543324254098,-0.05736838383392376,-0.022557454649837758,-0.012178672886097627,-0.022848652306675505,0.03571800065068094,-0.01100393167299576,0.025691925465785696,0.04624593633808343,0.08806710078086981,-0.003643246855715013,-0.014644692973158189,0.044328133301587636,0.009825364138509998,0.08481582137580705
CXCL3,-0.00781824127449021,-0.00720257379890056,-0.015446459305571376,0.15614130223924977,-0.026004787825262627,0.06913120972209269,-0.04238359800162347,-0.011627947695112474,-0.024327330300179202,0.10738262755451074,0.007239424800303591,-0.035579817208885804,0.023491178518352057,-0.012108962200617865,0.004546537105670344,0.03390652059584526,
CXCL10,0.0431342774364112,0.002987630320527864,,0.02220935872191423,0.02117688678605086,0.14354578409717209,0.031246561941204804,0.04658199869013566,-0.003988719160834226,0.04428877209556175,-0.03264553953715487,0.020883347436289758,-0.030179641773580266,0.023821352973783155,-0.05594384205379401,0.052806464009354334,
RSPO3,-0.021630085909665732,,-0.02207805620557884,-0.01837571491960204,0.05563587017827698,-0.03459811847589274,-0.01712456971433177,0.012208771976696842,-0.02542159130032407,,0.010054999881033535,0.014033089397542801,,0.047573891852962284,0.04261649958822942,-0.07597863348236113,0.036723740500105094
CORT,-0.002005934443488069,-0.0020558761793929873,-0.010494112762943975,0.06447632054273326,-0.024431544649195787,-0.05987979552766931,-0.03193154427536184,-0.038203749818513356,0.03192238527401223,,0.028866856682822656,-0.015399746978751705,,0.016664725169485275,,,0.09694325712714989
NCAN,0.025251744385223478,-0.053799987463661235,0.016149372718380774,-0.095819695145225,-0.05147811168283357,0.001569460626036923,0.029453489645352333,-0.03003750628890896,0.052144745613005694,0.016445041032791742,0.018332559795484628,0.043622242639876616,0.057096537235468016,0.021420350728498933,0.0639451922124314,0.037915695758583674,0.03380515907449741
PRG4,0.031602662740563836,,-0.02468611896683888,-0.0017421823743251554,0.16147047326445924,-0.0030313515354367664,-0.02860601206860298,,0.030583174252576638,,-0.0078623174661565,-0.005251622784183041,,-0.005401246752138691,0.012716899667650338,0.1002392960741137,
ZG16B,-0.02208112359866525,-0.013004432745196437,,-0.021049090332953196,,-0.008758508772559523,-0.015292589372438053,,,,,,,,0.061564034297976175,-0.021253119144535773,
TGM2,0.022245100521870734,-0.02725280814941534,0.036834839493835106,0.03042824456509463,-0.03625760807495052,0.08077764437452652,0.011013355246603303,-0.02022875266319937,-0.030983565585189696,0.13529629454096417,-0.047492317262791316,0.0039294270096049445,-0.07191862943599116,-0.018514380712182924,-0.010506713050405615,-0.023746909609468944,0.092056179901257
VEGFC,0.003617504137161036,-0.01669819243935581,0.045442881466963174,0.038302219624828805,-0.022187076292136888,0.06847641811927811,-0.0069504817367228655,0.00040039091392752153,-0.03033252916346611,-0.041322453818889084,-0.007474266433202219,-0.01737680851527156,0.04417808220732275,0.0355625184903293,-0.03600926654618934,0.0386966559740528,
WNT6,-0.0256922586593369,-0.012026456757809426,-0.04014724019841747,0.03452448259206415,-0.019860346976615185,-0.029472918261416778,0.06668360496042168,,0.02784399936062159,-0.02113846901312674,-0.04719404901110242,0.016232939303342495,,0.07448572367917765,0.019234090547598275,-0.021960848472161378,
NRG4,0.03234876725874351,,-0.016548689941578952,0.003827172573880436,-0.020530075184267242,0.0037977000667232387,-0.019814592624945337,-0.015059338534874614,-0.025589350710975078,,,,-0.023726608902498635,-0.032320146648803,0.07290320735348307,-0.0021936864708559257,
PMCH,-0.016903501014919026,,,0.038759983577202,,,0.002270462479698318,,,,-0.03213348323513274,0.14807276520535945,,-0.01860860601786795,-0.04645094486760394,-0.042294222998697756,
COL9A1,0.05315261228399741,-0.029870760863929945,-0.011106151969344917,-0.023052998407304966,0.011754898467901273,0.0033051735793773558,-0.027226426364725716,-0.023024771020326226,0.019851172671758708,0.04663626612469834,0.006350776938070403,-0.0038194581091957813,0.02005544775339872,-0.0066250945743717305,0.02556784940630281,-0.008481945409227384,0.03526172474182824
GDF11,0.0860820776981315,-0.03618678512856286,0.01468920115258275,-0.007263288068621838,0.015363641301686963,0.043163339058901226,0.04049364910882837,0.006703403601068311,0.07358831340306943,0.031618974750118815,0.00024386369724412933,0.010260040115248352,0.09302548907368982,0.01116040294549588,0.01231635591988234,-0.047696055835647476,0.04947061115731912
RAET1E,,,,,,,,,,,,,,,-0.027733793035675445,,
IL24,,,,,,,,,,,-0.023957950781808967,-0.014481549816962326,,,,0.08976132678745143,
SORBS1,0.042521937072851596,0.012080313800157014,0.043644562554401,0.01730178689175256,0.006691016980303642,-0.02476286626755585,0.0024214208225482436,0.006569416516488385,0.014871755440187297,-0.08928149699638005,0.028637610812018505,-0.00909891131827111,-0.08177488198882006,0.03491633870779965,0.03176830300572597,-0.01718791168586034,0.0676654990422347
DLL1,0.013781109035283927,0.004184858490123059,0.08377857274764619,-0.03960004336223241,0.009441242606700661,0.03621455158868956,0.015054452323632825,-0.034153722473859574,0.08129124962939555,0.04590812854204878,0.05919571255759177,0.06977348157120794,0.019551864103068802,0.027540838486060933,0.03703370927928778,0.0690670243625289,0.04975336381099005
TLN1,-0.002957617192672845,0.001886470403223104,0.03408364906403109,-0.02865143743878869,0.022980959109212346,0.13574306251092663,0.04750765096282715,0.0519782874753255,0.0652509603186609,-0.03887059786573991,0.005275935637843221,0.0018523934965683794,-0.011822658852574044,-0.00828623963395607,-0.042946979129388635,0.055662141340582956,0.06101491290944797
COL2A1,0.06071844618526326,,,,-0.012873397736521486,-0.013903720495171398,,,-0.01089996543413395,,0.0010049112929341963,0.008111798463824422,,0.019601264359974387,0.007443156112857946,-0.012103300459427386,
