,UKF243,UKF248,UKF255,UKF334
BMP1,0.03671503499744494,-0.033418153808601185,0.012372927424391967,0.0722152422742273
NDP,-0.024157039216408945,0.013562879782648472,-0.005742796658637283,-0.006296888762254938
TNFSF18,0.0022605468414456198,-0.020188196365352476,,
IL36G,,,,0.026193139641413128
RTN4,-0.08056345938297298,0.020120361701201177,-0.08816641310535435,-0.15226629673650377
HEBP1,-0.016600296539055082,0.008719497336261166,0.06253305408938918,0.04325667575109133
WNT7B,-0.030288111932137245,0.02885695216528079,0.040416585450366034,-0.048799746788667255
PTMA,-0.016795955545848118,-0.07545011585949914,-0.03333460702497421,0.18441767605519874
CEACAM1,,-0.019877316227502086,,
PDAP1,0.017302016535529954,-0.049587423949434946,0.009228449106467092,0.05015377075425679
QDPR,-0.03903016153349248,0.016559326288488753,-0.07244128743847802,-0.0397874244153298
POMC,0.05555179042777932,0.00027662982462227457,,-0.04070447596527668
CCL18,-0.030304007504787463,0.1453026605514681,,
CCL17,,,,-0.03855144142538727
VEGFD,0.037657122162982976,0.0033505567992895666,,-0.019715936880515664
TNFSF13,,-0.018718664412301883,,
WNT5A,0.003493526930765658,0.054445382334638436,-0.03562186085103507,0.05375322612894803
CXCL8,0.023577017006756573,0.13393610174339676,0.09867737528044579,0.203665659834856
GRN,-0.000813986124582287,-0.009617081775258832,-0.05401505125095493,-0.044415635919947995
MIA,-0.02505994147733649,0.09211040749252351,0.05596161363712321,0.06110837120189978
COL4A4,0.15843393800983274,0.017188944388102766,-0.019363104629053204,0.05714087134545619
TAC1,-0.04304781485122091,-0.03293479660666772,-0.05897182024882061,-0.11714779874699714
RARRES2,-0.08394899354335857,-0.02816758381068535,0.02033515533363443,0.06226079619535123
FGF7,0.002505402710287557,,0.08115021914221718,-0.007749672752919242
HBEGF,0.0034683454784900296,0.06497701138346627,0.09251068362254294,0.07634346622928649
CSF3,0.051897677294283004,,-0.031729370334080895,
PI3,0.06641152265607105,0.025113733880814237,0.10607939846502289,
PCSK1N,-0.053561824926990936,-0.05489059221470451,-0.13248599033034608,-0.1378378931117439
SFRP1,0.08006496247558094,0.07226053079096853,,0.0380791213825333
CXCL13,,,0.02144595735212948,
MICA,0.028589354322498196,0.03688626447668854,-0.011397282384852167,0.11467291237225155
TG,-0.02739967130667659,-0.02149144130278631,,0.053517082039641437
ADA,-0.04051963768502449,0.013012271733524804,0.005146050592445486,0.03531461068701221
LAMC3,-0.05316199159911152,0.014755224528889683,-0.004664274755060527,-0.02741713733833678
CCL7,,0.07168825891195169,,
NGF,-0.019802470274686956,-0.0007442748975649023,,
TNFSF15,-0.024498127145531564,,,
HMGB1,-0.04635873743523712,-0.1205669556669868,-0.06894525040776349,-0.07915842226716739
ITGB3BP,0.0015783607583170322,0.0567007748987149,0.015503782474364469,0.09933160176486393
AANAT,0.03495049869295138,0.03840174887895284,,0.09826724243055462
RELN,-0.03414374133649624,-0.04942014561544409,-0.03573211900847162,-0.018827637342298642
IL15,0.04918244617681138,0.059994147089376594,,0.014700457585967445
BSG,0.10443871200396422,-0.0704315117730486,-0.047569450804165955,0.12378283853438299
ADAMTS3,-0.04435915146358469,-0.00546688814125184,,0.05946512689470679
CD34,-0.009174156237581804,0.002981532780539655,-0.03229450060395325,-0.06861838575288697
PLAT,-0.013951232440569297,-0.08783264014344891,-0.06955517331500732,0.02389092097551991
LTA,,,,0.07184336103887785
CKLF,0.018036538819041138,-0.08487915220903594,-0.014849614666616077,0.10244715946544233
CD24,-0.01943922276215921,-0.10959635220723718,0.022876086029839614,0.035801120933559465
HSP90AA1,-0.0330309618837394,0.08251955439794395,0.05407931700264112,-0.08518225349676677
BMP4,-0.042857389614066654,-0.0013230936921578471,-0.04515714136868024,-0.0492167247321742
SCGB3A1,,0.0685492968688388,-0.033915559157074296,-0.02126225051093618
IGFBP4,-0.041478055047220026,-0.023620791856026942,-0.07389781970402312,-0.0065500310761581896
RSPO4,-0.02419074766453683,,,0.013335373227390748
LEFTY2,-0.040519658820131574,0.020770355268275614,-0.013848687290358305,-0.012429127058285425
PF4,,0.0662863008268326,,
ANGPTL2,0.0031817915538377354,-0.06630383280948682,-0.012281071914242093,0.18597868983796473
LRIG2,-0.005608327569296537,-0.01476730747665828,-0.07151807423769661,0.06721364296524703
ICOSLG,-0.05033671921712412,0.014409748297236138,0.018833457889843926,0.04432168494575538
WIF1,-0.0562957360685146,0.042373869668344125,-0.054997950968281924,-0.028505202571260078
NPPC,0.04564361642129597,0.010487873067097477,-0.04254987636875637,0.21492699112796912
LYZ,0.030352434356996656,-0.01892485339561357,0.008022516721731833,0.08840100152006825
EREG,,,-0.030773122917231534,
SPTAN1,-0.04392676197435865,-0.038248999117571535,-0.11598074793886262,-0.10597232073239773
LIPC,0.017990271120652886,0.013631690078258235,,0.006525444418655142
COL8A1,-0.040301232384332156,-0.025009294688629974,0.016780196309042587,0.0280427558588814
GSTM2,-0.04081463424968983,-0.02126295593096101,-0.04130483457416375,0.056631978642455484
SPX,-0.05329441966420297,0.008698400468265383,,-0.10600420555382718
MFGE8,0.004322894744560231,-0.01032732678151095,-0.00831636162620471,0.05599177001942204
TGFA,0.06070001125970785,-0.0017824521906688404,0.03218141361750928,0.005519186172253167
SLIT2,-0.04902418424102858,0.04448026305674814,-0.02520842389292893,-0.12370582046462464
PLTP,-0.036790584224356986,-0.0657602299913219,-0.10168713767069211,0.03287395146418607
APOD,-0.084676574763063,-0.06538259770447712,-0.12277530710321,-0.1713118024735144
B2M,0.014445608420253352,0.011707510534572531,-0.14845355314621872,0.12176570851358505
OMG,-0.0010258119083051671,-0.0937124429245619,-0.09474080518439898,-0.13735096297711122
CXCL3,-0.04198869351326287,0.10106038234541807,0.023555055557356,0.017583920988423794
CXCL10,0.054787764315987975,-0.013637770675329937,,0.004845863060672736
RSPO3,,-0.00494673289361357,-0.031729371323755334,-0.0258131771383373
CORT,-0.027122090262050005,-0.018032295770266337,-0.042109198612298046,-0.024262102045192004
NCAN,0.0319685345613435,-0.07509799213271345,-0.09286843631568746,-0.037644661631682896
PRG4,-0.03701528520615588,0.1343811269842692,0.02319283229202993,-0.04349057008789544
ZG16B,,0.10433638785910589,,
TGM2,-0.07029800514995803,0.0439682743864762,0.08561052780705905,-0.09632403541457951
VEGFC,-0.02655920617023374,-0.030127864990630346,0.05634347043869683,-0.030490021093183856
WNT6,-0.033684149025899605,0.058085180456395,0.09234374655437584,0.037693865890035774
NRG4,-0.02510262275187713,-0.014532168798234416,-0.023782869433287005,0.03429681200878525
PMCH,,-0.016749106602099453,,
COL9A1,0.005603211647939213,0.014095323327748991,0.01869997957983737,-0.03310141423412483
GDF11,-0.0436020285005353,-0.03714171039400774,-0.050826579024045734,0.05285532012544315
SORBS1,0.012674798672497945,0.015789545815335093,-0.07870866819538566,-0.058565606455451794
DLL1,-0.002795744668272082,-0.023559615812780137,-0.0068369476476391865,0.06759414818623648
TLN1,0.028746401235259893,0.0540099213973491,0.08236079317328641,0.13221210077110362
COL2A1,-0.025694187440556644,-0.03391054386045921,,-0.010526782538787874
SHH,,,,-0.040303537470261365
PON2,0.009089835974757201,-0.09378679608084814,-0.115834456682401,-0.02633381637774131
ICAM5,-0.059872507071061655,-0.042525215032165394,-0.03391556155727493,-0.0787106316043111
HPX,-0.04091633123066404,0.13098562563273458,-0.03172937966530075,0.011140921219493609
SFRP2,-0.03345234530791821,-0.020977001912860636,,-0.0208081557361963
CD70,,-0.020492100125289216,,
HP,0.02159673454258608,-0.022920379644143597,-0.09830355520107854,0.028609333313436035
CXCL2,0.06090839437627434,-0.006785515382397859,-0.03974319691124509,-0.05078775208420583
NPPB,,-0.020355252706311524,0.1494883263130044,0.03266927469596538
CCK,-0.05815423959652075,-0.044900506170329264,-0.08648457451790817,-0.18847338052724452
SEMA6A,-0.012721315983336399,-0.08171484795346473,-0.1055004932641402,0.09041581348449175
IRAK4,0.09772537647328858,0.03504001629981106,-0.03313612520636074,0.08016600606887941
GSTP1,0.07469563253144475,-0.08632891764853128,-0.022207477950189423,0.05804345758468087
VCAM1,0.02843359149724041,-0.03779936982856943,-0.009093020481658994,0.03536286005164177
NXPH3,0.05137434818606141,-0.01690275753796236,-0.01576525334223796,0.02474864780420434
MTMR4,0.03075182504498565,0.027322022386011346,-0.03618716978673239,0.04268657095566895
LAMC2,-0.02292363296621191,-0.01597674496481904,,
IL10,0.07453413074951062,0.020756945139616775,0.047609241682413074,-0.015030086306770205
SEMA4D,-0.02536325663127828,0.04938952027092436,-0.1056008095554653,-0.017313920041850346
TRH,-0.04473461413342757,0.052902012405827405,0.01689324780013476,-0.05072613587478742
SEMA6D,0.03588643885902569,-0.05872719836971061,-0.09258967176577249,0.10028758265299614
CEL,,,0.032063725808587865,
PDCD1LG2,0.023025262318124885,-0.03606254026416016,-0.033110614461490696,0.056800062173940354
SPINT1,-0.035492775524050016,0.03293867843056539,0.05036023530827135,0.026166105934206468
CTHRC1,-0.0668401718057878,-0.029368113311505965,0.008992318002036398,-0.034338012989474885
PODXL,0.04798077977760333,-0.0520840847052165,-0.10344295851876323,-0.04148496076623512
JAM3,0.03672926184152256,-0.031953465281204706,0.01328563597926944,0.06629771902430971
TGFB2,-0.012675401916458547,0.02947946660725618,0.019766882405804098,0.11210423823231801
COL18A1,-0.0030109446307944156,-0.015931479228380913,-0.13058395737549092,-0.09723665525723746
NODAL,,0.010581407085344814,,-0.04102633596240069
INHBB,0.055386394321894065,-0.01285326196572371,-0.020861630712678117,0.09122497933608542
LCN1,,-0.01597674855965171,,
ARF4,0.05957220137816034,0.10367042469025248,0.08982722765550626,0.16753651026853372
CXCL14,-0.04568885637790565,-0.029446841578542285,0.024530703513158517,-0.029753292474492245
LIF,0.04263454527291451,0.059347090102681424,0.13047872489757864,0.00410774809116951
IL17B,0.14542899682973057,,-0.024505312780121396,
MMP1,,0.10077909660349843,0.07891590355293157,
MATN1,-0.021588397350435058,-0.02097700477148068,-0.011278042277960873,-0.023222526373981665
ADAM28,-0.03622465186880456,0.058549921186411044,-0.03751913730991227,0.049889753123994865
TCN2,-0.01649796266188786,-0.055216426998176214,0.011843346739626906,-0.09165135516240097
THPO,,0.023199578158413753,,-0.017772450481115407
CUBN,0.07966655423573726,-0.029700028532565634,-0.03843697418079965,-0.03827854740781062
TIMP3,0.05926822611317887,-0.0013200186248182822,-0.04410890496704984,-0.07601827963838573
PIGF,0.01464788022591161,-0.06714614037078562,0.011287435647436216,-0.007865623335608269
CRH,,0.05235825962293605,,-0.013558418545640718
BDNF,-0.023928382492437623,0.030000560429594175,-0.02422306411435463,-0.0475612757374317
CCL5,0.04079833105629609,-0.045642522258268294,,-0.007964697608382545
GAD1,-0.04080855781762645,-0.028331678554409653,-0.0032677909362040154,-0.1722072051302884
COL14A1,-0.03283167733913992,-0.037858303385719036,-0.055036525604413015,0.0425013062849326
HLA-A,0.01924131544112539,0.058029509413932145,-0.05482529363096619,0.19787459874222932
CD5L,,0.05235825356548422,,
FGF18,,-0.016937004864481832,0.08386175040521505,
ADM,0.028694652364387868,0.09775106443647376,0.1395267020086164,0.3013427614061684
CCL15,,0.026204232841904092,,
GNAI2,-0.033794440642114454,-0.02929524768573961,0.025277717006963164,0.007847641693577228
COL11A1,,-0.013955856844357009,-0.01941673986481815,-0.018935790615012556
NUCB2,-0.03436574406287191,0.035022472847647736,0.08492427267153316,0.08592552262636333
CXCL1,-0.0077978431032539215,-0.021882710632081477,0.0641688896015606,0.012246969268825571
VCAN,-0.03168822753709824,-0.07143215546096564,-0.15109749521848626,0.038074358860794244
MMP7,-0.03282274044817089,-0.036526908549641475,,-0.018129302412983956
PTPN6,-0.009157775008250666,0.015610152801992617,-0.08757370429657102,0.0038075994623813112
PTGS2,0.011653996923305049,0.10415792677989895,0.12517977559499258,0.088143045592249
XCL1,,-0.0037017440765563796,,
CD58,-0.026048653216852298,-0.05075987951550804,-0.059278246176766115,0.028000063342972226
TNFSF14,0.08203035969939951,0.04431019910914335,0.009042073654587604,
CNTN4,-0.035713494833492634,-0.03633728747316754,-0.028171481264291597,-0.007845696766204507
INSL3,,0.0006386078774125659,,
MFNG,0.017082030628460813,-0.02775182058585113,-0.039563849175358164,0.00836115662857262
