,MGH258,UKF248,UKF259,UKF269,UKF275,UKF313,ZH8812bulk
RARRES2,0.058484251883861194,-0.013696517540126178,-0.028689004257866,0.12204483859721323,0.03419094899491172,-0.0786553484919977,-0.006750642254407748
FGF7,0.007364057890147247,,0.06268416012580412,0.08754775399130225,0.013774816635532055,-0.03276369418392192,-0.010252166434262678
HBEGF,-0.03633128574854625,0.02090524860572373,-0.012221606379625953,0.010263892813897422,-0.019190897005843637,0.0970612148508153,0.009749486774355307
CSF3,,,0.03544291114300175,-0.014382085702116408,,-0.02259112455526822,
PI3,,-0.02609591903915668,0.012600616520920451,-0.016194418323567796,,,-0.016905262047859495
PCSK1N,0.07323580065035044,-0.003215618068185207,-0.03498337679716694,-0.009509062526448682,0.010415909933059051,0.03480453819139923,-0.015218540436558063
NTS,,,,-0.01767731336861879,-0.018775473414429384,,
SFRP1,-0.027115605454231233,0.04417898532763686,-0.01804222655920233,0.025546324514243497,-0.01704271228748603,-0.03010001499652204,-0.010414296129701456
CXCL13,,,,,,0.17914271291552222,
MICA,-0.010978599737459871,0.0511664058055117,0.006507046287808455,0.07786211815643992,0.05543667995197789,-0.039333061824252585,-0.004777527128087421
TG,0.06513729591430482,0.008364738559807218,-0.019470420963896257,-0.01735789070636514,-0.01585967376764452,0.05161715856347474,
ADA,0.05514589617192742,0.0016780423360933379,0.024681323576319466,0.07017669389837311,0.007172533540791949,0.08201292837434655,-0.00619903665175259
LAMC3,0.0526823371658373,0.07104576574478326,0.020719742120906076,0.002556469537403082,-0.007254323975566658,0.11857444207652955,0.06427670651144779
CCL7,,-0.01577808346211866,-0.01407708324843482,,,,
NGF,,-0.027090185779250486,0.0581070879847889,,,0.08427848001805582,
TNFSF15,,,-0.015675520698454265,,,0.06544001059973137,
HMGB1,-0.05637215462874729,0.011916608222739867,0.01769188699331366,0.04702391332602684,0.05080945109311781,0.11008634231068694,-0.03135379910850686
ITGB3BP,0.019269957239330875,-0.08216942806211541,-0.025742989915441907,0.07359708189773755,-0.0028963400122874747,0.02408414191881483,0.016898165950392126
AANAT,,-0.007216431885366363,-0.014263122167272142,-0.012973030510169833,-0.014262697303464704,,0.015302857293016415
RELN,0.033190121452825,0.001072913937959461,0.04609043196950352,-0.03806694193549048,0.038114173610587034,,-0.030777879663758955
IL15,0.02107130585481706,-0.021588748610476216,0.06586674773969389,0.0234965941866468,-0.010700897904519984,-0.022095991401318137,0.07044581627204922
UTS2,,,,-0.021822079858336108,,,
BSG,0.1301302114517774,-0.01295326536639033,-0.05993276200884414,0.002191602650778386,-0.0025941847556258273,-0.020065673695791025,0.03350555459929636
ADAMTS3,0.07893178924929815,-0.009775613993771833,0.005740449522834069,0.04860851940479668,0.008828157836570169,0.04169356799661607,0.014340184344448427
CD34,0.09925661500859694,0.05417825706734182,0.019097025922648777,0.01735305295966924,0.03854928321239957,0.10767312012318275,0.05104134924777989
CCL23,,,,-0.01476124938752332,,,
PLAT,0.030678968085735885,0.10693432336503517,0.0009553807770310164,0.05140246800654386,-0.03778452588923186,0.01637896446438682,0.0594777389710099
NTF3,,,,,,0.03233926194303611,
LTA,,,-0.01804222571515861,,-0.013736463908757535,,
CKLF,-0.04628372670233855,-0.06715552463004332,-0.009566398206751871,0.050320011403647044,0.011213033025685954,0.05424699935382466,-0.031583580189511885
APELA,,,,,,-0.0265206903939767,
CD24,-0.04987074007157672,0.049827402472885564,0.03595741650284915,-0.021577832171411328,0.012150144779067232,0.04163860909323073,0.05144353032508397
HSP90AA1,-0.04043753312880766,0.01668565054021296,0.033492962171595496,-0.043121672031651924,0.00041352814186821913,-0.010188620696924852,-0.03035528937013425
BMP4,0.14999447440411748,0.05010208009529876,0.026187237060763098,-0.02957840699245022,-0.024077549352316676,-0.018763369567895854,0.0015867045227425597
SCGB3A1,,-0.0157780818843314,,,,0.008464936261305348,
IGFBP4,0.06570568817800072,0.02717042661602688,-0.06055717990137995,0.05562895295343072,-0.04064677153558409,0.05976735593142229,0.049382503862654845
RSPO4,,,-0.007094758351905945,,-0.01597634378052218,,
LEFTY2,0.021242002611044187,0.09161815157224804,-0.025660731623115295,0.07838699620603637,0.08265683960253757,-0.016266638198945294,0.02511184513037398
PF4,,-0.016367227202379323,-0.012281977799182525,,,,
ANGPTL2,0.0413416108770761,0.026752153683741134,0.01962974514151892,0.026347142525338173,-0.020639799299834453,-0.0393128106511291,-0.02371966367691248
LRIG2,-0.010616187106791783,0.012844523862953403,0.008358327721881704,0.024660171473838144,0.06719204845043945,-0.004901357036567678,0.04422912728590861
ICOSLG,-0.014673369839676119,0.01969435094452852,-0.01205651997379469,0.03550658992579973,0.019041164202127748,0.005221516249343108,0.04425376910375045
WIF1,,-0.017416191625503556,,-0.03694781776956134,-0.012328566084821505,,
NPPC,0.09226600524506393,-0.005669185440973311,-0.019052376381175098,-0.02227371648211632,-0.02404911519291441,,0.08332761259342186
LYZ,-0.050866042249759214,0.0027201218552677813,0.02056081566263176,0.07873442145594012,0.003287335998445974,0.04509781474530462,-0.005908680150925775
EREG,,,,,,-0.01902129448226272,
SPTAN1,0.06213051957582353,0.056694979349259406,-0.027379486957787684,-0.0063752747906708224,0.0013817628460523537,0.045223854965498335,0.06331200724285152
LIPC,0.042722746699094205,-0.020037788136139448,-0.022071628834323433,0.06101866430799515,0.018519943086179335,-0.023783685286310263,0.099414029794503
COL8A1,-0.023644766798301405,0.05133257748321461,-0.05740704728526326,0.05637999771031267,-0.0380803847644128,-0.11477027082979982,-0.018563236289771558
GSTM2,0.033901909812253626,-0.023773975766750645,0.06402539415161473,-0.028892981398170915,-0.03798444311016047,-0.023934418800176514,0.03266916768193294
SPX,-0.03689988507182993,-0.021485195417690006,0.06259426388447567,-0.019654368152086474,-0.0415252698487429,,0.008636607592555351
MFGE8,-0.018979655514278233,0.014656869764134411,-0.061826910405370965,-0.01619694253177699,-0.02355183024027323,-0.02904583902737397,-0.029976569771284416
TGFA,-0.04340143293037655,0.009006811262845617,0.027862671616921724,-0.01804999688827427,-0.013465697189040891,0.050298194447148926,0.03406060700705379
SLIT2,-0.022211594673780723,0.05620235967967143,0.05976615686308431,-0.010963632612011935,-0.03344523291234892,-0.007088870323379744,-0.034714072034283075
PLTP,0.014855341628449821,0.026854809826510763,-0.0277077516670208,0.06063253369149525,0.03427464233457054,0.08360587010307148,0.05129048344547025
APOD,-0.10969704038340701,-0.027779930575916528,-0.0325226960688887,0.008786240729747801,0.06316689587388045,0.01634910373942357,-0.02157512803580282
B2M,-0.02046287239564707,0.026127091236795214,0.06462230353910627,0.05118336291551113,-0.0012422179128225416,0.0546359429058056,0.05616633604238816
OMG,-0.0068526530272841535,-0.025676746761323966,0.03456363064289275,-0.07855255198493843,-0.029527368539213596,-0.012046290306039197,0.0187539805967375
CXCL3,-0.017380512417480714,-0.0404183748124424,0.04340287521767002,-0.017032968915491973,0.03550936861085323,0.07452621999332074,0.1811191193748673
CXCL10,0.0261224031999407,0.032336408920835745,0.04847821357088269,0.05952286936948893,-0.015207001899304582,0.0068484478213142255,-0.023348891563386816
RSPO3,,-0.021432519475924443,-0.014263121113388899,-0.02130240398454609,-0.012424790474732626,,
CORT,-0.02158257494390173,-0.022272712147762316,-0.0319861442925047,-0.03686858277369126,0.0003185517639723761,,
NCAN,0.02991649336771446,0.09560560119173682,-0.08182832046440933,0.014495984472545109,0.024067012344337807,,0.03006020908205641
PRG4,,0.036124245648478444,0.027135346489900174,-0.01845366943434024,-0.0204171331147876,,
ZG16B,,-0.021879437444453562,-0.01633817927950728,-0.01992370164512413,-0.01091486755085125,-0.02145865006602982,
TGM2,0.02073914236728791,-0.045644808013453386,0.042479286762103954,0.038455753579440366,-0.027216387583931547,0.009060152528796765,0.051623005099849295
VEGFC,-0.00036124285497554203,-0.018161076656157005,-0.025089135534571486,0.037734739314977735,-0.01082577659932368,0.019817175674627326,-0.022860205285424127
WNT6,,0.0802507972347996,-0.019470421772318464,0.06717543445503273,0.036818189465129096,-0.02399515713480892,
NRG4,,-0.014532168798234416,-0.017132456951647876,0.14847240230118372,0.07350557658058354,,-0.018356414651558274
PMCH,,-0.016749106602099453,-0.023738688210846216,,0.05322010923692491,,
COL9A1,0.006819593005224144,0.03676365575090418,0.06346719350721829,-0.022194342903321708,-0.018678484081602185,,0.05655098479128383
GDF11,0.05446049636572903,0.05958638719308492,-0.023132809052987875,0.06567551444953489,-0.03755800749854965,0.0370335774934488,-0.06213374537165698
IL24,,,,,,-0.01353175127099551,
SORBS1,0.003559563515296883,0.07369127770150492,-0.007734119444969479,0.005884751065987581,-0.0011413784951585415,-0.005018114693939748,-0.012063384029043127
DLL1,0.016243679434209356,0.033294189381595944,0.027036689984831837,0.04880495790622126,0.07034402958168319,0.0445499297001376,-0.04639848337625466
TLN1,0.038354653011957965,-0.01992837493244948,-0.042402324120574,0.01812530455019959,0.02576437029080203,0.00814305844567594,-0.0067226935320186644
COL2A1,-0.020271557420258872,0.046621037974651065,,0.07420511404548696,,,
SHH,,,-0.014628403035661418,0.10214477034854463,-0.01355239141659395,,0.022436237654266552
PON2,0.07881740476602168,0.04765304963586432,0.02349932432100573,0.0651374311697586,0.03525096368642879,0.07671195158656142,0.05165675548308028
ICAM5,,0.02980482792828841,-0.0227994043992431,0.012346032431749197,-0.010150800790386048,-0.012809465207019468,
HPX,-0.02302609940532694,-0.039426848194909284,-0.03559289467044849,0.00807202609696006,0.031504935076329385,-0.025434613610402855,-0.0246112351171337
SFRP2,,0.06283136903886233,-0.016660165779624814,-0.013593897086146178,-0.017851961836265313,-0.01335464323752492,-0.00273444136917393
CFC1,,,,,-0.013736464738923006,,
CD70,,0.010279672388992495,0.10538060080610259,,-0.025623316317261672,0.046399897432244604,
HP,-0.02893293597545474,-0.0014648763979489858,-0.0636808924937242,0.03867352330492845,0.02905293116614385,,-0.023509840862994756
CXCL2,-0.013844091931537078,0.013981453147175084,0.059524405328668706,-0.005451869559079561,-0.022675597317739916,0.055569244961878574,0.042146347163929426
NPPB,,0.01330129776384456,0.03897286219703508,,-0.012028207169398841,,
CCK,-0.035525073310302246,0.10378058475229131,0.005978675446618453,-0.048190260780836026,0.013718689842356663,,0.013685150543493623
SEMA6A,0.030168729066221932,0.058744397426368555,-0.05345290046051116,0.03735792237048829,0.045232456535835165,-0.0045734605864204345,0.006064551262007716
IRAK4,0.0758715336331166,0.05158571288512965,-0.026808673163555934,0.05305394564354568,0.023019056170340103,0.052669213917061385,-0.025113046951403307
GSTP1,0.08518062056851043,-0.039884224851197345,0.02155803724261045,0.04458667656615589,0.009737856701056197,-0.05214080311372452,-0.02828985995466192
VCAM1,-0.021906585769224912,0.05610288470998608,-0.06402734575460135,0.031117864668517372,0.0029109027885869353,0.028246210649884695,0.06776209346836853
NXPH3,0.022248572163655573,0.09489124554991617,-0.025032317095060107,-0.04270196024387158,0.0036132696534916958,-0.010563901562192144,-0.00248675809084008
MTMR4,-0.061632884480744055,0.06270224666755139,0.001982178629193421,0.04194390772254981,-0.03211230286681495,0.0074364411723986616,0.024088200362315453
LAMC2,,-0.01597674496481904,0.0114164251866204,,-0.015142170909140459,0.05770489767455853,-0.017747815451012443
IL10,-0.02241772509169166,0.0371435728748903,-0.02127099098316842,-0.022351065873430456,0.017558954791716038,0.12838301637244728,0.10067106586379553
SEMA4D,-0.07836079071478941,0.06384987126960805,-0.02369054927014565,-0.04559126348078672,-0.01745861745144371,-0.02768367236463435,-0.0038639019073091383
TRH,-0.019816946652916244,-0.0346959239411228,0.008198166174778969,0.03169701090526485,0.0013238901006614938,,0.06477897316884967
SEMA6D,0.013300888140541452,0.04571985020050452,-0.03466002744674153,0.04354108871716198,0.02143506809005631,-0.01823446155876993,0.036590051241502115
CEL,,,,,,,0.02432225810046774
PDCD1LG2,0.10482392610242873,-0.006709020630570425,-0.030372940608089066,-0.020297894654992987,0.013535622087742253,0.09307299073506402,0.012211222105687314
SPINT1,-0.017148737475773525,0.006247707358537099,0.01602725041982217,-0.0241274174154825,-0.003743574181675756,0.006630093482565909,-0.005660188266088477
CTHRC1,0.018224530468141247,0.027516343409223244,-6.134206180834575e-05,0.03345405646054244,0.03957929685954487,0.009494655177968377,0.019420950168535032
PODXL,0.014823141131526439,0.027803637988424394,-0.04177056505956929,0.08223663252145633,0.003509152859057545,0.08785836807853277,0.0800027661502615
JAM3,-0.0003419183018148363,0.05579790233827895,-0.03767596862253088,0.08240286162486668,-0.038233023521084514,0.024165199497397486,0.0374210238466227
TGFB2,-0.04022369357604149,0.05076088183496355,-0.056011043976402226,0.0983523304874905,-0.02470182141932952,0.08773421101953958,0.06123742798723715
COL18A1,0.05533653102399643,0.06038445758793579,-0.00963024523900988,0.057982664463434766,0.003381912053917177,0.09014004848884637,0.04688705780961853
NODAL,-0.0016640648942288507,-0.022426980758323015,0.011917871403893717,-0.03593595002044157,,,0.0500862700326451
INHBB,0.02258618829135919,-0.023336726834435818,0.007600589054715159,0.032844663229375286,0.012404125067254631,0.08762644254350936,0.05351537752542393
LCN1,,-0.01597674855965171,,-0.014947423309277988,,,
ARF4,0.06803496662666007,0.019402541795245063,0.08585852287726708,0.05815791008976497,-0.013040036042152373,0.05469866588945358,-0.025045619380436212
CXCL14,-0.059142704818206604,0.07499362012353755,0.008761748550023376,0.0377922861561588,-0.06969870712018084,-0.04209972107008959,0.03254224813766566
LIF,-0.0267665101604033,0.029352930809754034,0.005545389514865783,0.1177386157254437,-0.0012662655640001523,0.06733844462872624,0.07354019595915502
IL17B,,,,-0.02468589165516457,,0.063689742517606,
MMP1,,-0.006199990503306049,,,,-0.0878021286916878,
MATN1,,-0.02097700477148068,,0.03255653659946009,0.010306049767072152,-0.013531753221439367,-0.01795277301785179
ADAM28,-0.06799231839741084,0.08404839362888641,-0.013624799948301215,-0.001949987651879888,0.025916186249147814,-0.037653271736192116,0.018713236315001512
TCN2,0.04763545245515366,0.045790836259571845,-0.044442743397626126,0.06647139767583406,-0.07075398677397039,-0.04068295647392371,0.0934892525388762
THPO,,0.06206523959726262,0.009102800132328275,-0.004568104066362153,-0.002563601498330574,,
CUBN,0.10949849314082452,-0.004455811185458975,0.03884250861850656,0.03469600490806619,-0.0448358175451368,0.12435298793774736,0.03398633765762107
TIMP3,-0.007533150279504502,-0.05110481588790059,-0.020686925216701516,0.07144578711528675,-0.053425081643498025,-0.07061425413564015,0.04142735231164975
PIGF,0.013746678539140054,0.005077281508352543,0.01489643226445252,0.03358472021370896,-0.01308538322322719,0.06282335671746056,-0.040410707826477044
CRH,,-4.189441908162808e-05,-0.01649991278677187,-0.022985206418933233,-0.004397378878241695,,0.034627810814447726
BDNF,,0.08150868371081708,0.021369340873657754,-0.06980495011813563,-0.012415946739600052,-0.0027398469344802655,0.11291462012755202
CCL5,-0.054800115498527924,-0.032978289007876284,0.038268808619556595,0.033413477232850944,0.055191376752858026,0.057479832826647655,0.05108720265205957
GAD1,0.06941166533914134,0.046146270282117326,0.01921180117703721,0.006911826595373044,-0.027249932581247048,-0.020272097886207065,0.0020271425364978904
COL14A1,-0.03841681682335881,-0.037858303385719036,0.047896093232460434,-0.026515864777153723,0.015529918526115936,-0.022875334974863284,-0.02045228710694341
HLA-A,0.11327658911640405,-0.022715343333160134,0.015342088773889245,0.03686943726567475,-0.029512151214182353,-0.0833130535301673,0.04650345975427696
CD5L,-0.012880815925689253,-0.018718660939863126,,,,,
FGF18,,-0.016937004864481832,0.07342349673388886,,-0.013050569794720393,-0.014050440150536666,
ADM,0.02224106057495994,-0.025312152297017634,0.00386757634311756,0.02951113584844181,-0.05438849428423181,-0.09816406568547567,0.09592244275376055
CCL15,,0.07228506380434574,,,,,
GNAI2,0.052053622000232995,0.044229436352579504,-0.07683933749035637,0.05549718072900099,0.023684956272101147,-0.019963892723990313,-0.00492252478243372
HDC,,,,-0.04097095289219708,,,
COL11A1,0.05139818190339805,0.0021363808754029196,0.0024229376960390077,-0.027175673770543207,0.04254773987552681,-0.07705596482231195,0.011179404285863958
NUCB2,-0.029509953882563403,-0.02847325890811218,0.013111977070187634,0.03785584391307151,-0.012484558588483657,-0.0028997487799409982,-0.02736994349580427
CXCL1,,0.014953164664724038,0.08970379142662924,0.04869277924962876,0.023558740628736644,0.12915850459133316,-0.02698563944406378
VCAN,0.0435010789697566,-0.022248771961530567,-0.05005400627717205,0.03263913563148946,0.010140444454274405,0.03539567304089756,-0.019049284408227077
MMP7,,-0.0029339433361917386,0.06329323732436552,-0.01091038631032243,-0.0120282071036812,0.06756603335987411,
PTPN6,-0.002066835678902266,0.09142816950426468,0.006933618070901201,0.0336230484450897,0.0233507171093052,0.0699977708256464,0.04279706961528668
PTGS2,-0.020006602551598616,-0.021940968131631395,0.0460941790683163,-0.04413316760907465,-0.007828534609990235,0.04995466594315187,-0.022194199804860756
XCL1,-0.019352529000749585,0.013352014026408069,-0.014263123513901065,,0.09456439586669792,0.0053631603857242855,
CD58,0.019163745092231274,0.03409506577538363,0.010622064669396476,0.030726594959117705,-0.04330436960099286,0.0800535991026336,0.06201893855569141
TNFSF14,-0.03165762106694141,0.012743439304033004,0.016957901916138926,-0.005809728160021789,0.006457908990859552,,0.044542577218615396
CNTN4,,0.005319882240126814,-0.0036023493625622883,-0.027932462272818398,-0.015022354441487284,,-0.0225293414854911
NTF4,,,-0.01804222662953931,,,,
INSL3,,-0.0183752389826263,0.009493395882911678,,-0.01386978786540216,,
BTLA,,,0.007216428571630802,,,,
MFNG,-0.04860795572295858,-0.016976501312362245,0.01471304098377592,0.013750330641825851,-0.0444588874072868,-0.0020671722132628474,0.08257340241223034
ICAM1,-0.06579391482478339,-0.021872340532187055,0.021049467594818703,0.02254224916627645,0.008665656794044754,0.009428163575496959,0.06160867383907899
PROS1,-0.01755794290695249,0.01748033026347955,-0.01760754955680886,0.10034989970164379,-0.029994140873606016,0.0929990752794845,-0.009371006001231596
CLCF1,-0.019364217972043785,0.020310259325950184,0.014473237368628104,0.050883264248738534,-0.011373707735529155,0.02138403636625803,0.062138917803312446
PSAP,-0.07377636259797202,0.048630859603779,-0.07175536195359632,-0.09756755755692648,0.06943432176708728,0.014123087772307205,0.008994903465015691
EFEMP1,-0.03225204575936864,0.031819195603721366,-0.05754999638914611,0.057717224855541656,0.041061557032873626,0.0157248044182858,0.05535650929918007
C1QTNF1,0.10174295434683688,-0.015126407445133406,0.016973343284567077,0.0296340132996367,-0.009215406604912784,-0.04770434187912901,0.09041157978092366
ALB,-0.029134779666605888,-0.015979471098474238,0.040039860047286734,0.045330214930575465,-0.015142170521540247,-0.012809469418274445,-0.005573128963570498
CCL13,,,,,,0.08752777416653576,
EFNA3,0.11983004772840088,-0.04086598416166036,-0.008873551111649787,0.0016590806684175497,0.05154636493995997,-0.03652777065045174,-0.018378537749980137
DRAXIN,-0.04625900925009807,-0.005835666187018691,-0.027005777598070956,0.12034949482042162,-0.016256702877467492,0.09619219908841345,-0.06688452867578228
RAET1L,,0.08139986638414437,,,,,
NPTX2,0.09015338773453031,0.05166941992905403,-0.022763769046807648,-0.061287022325087294,0.009660281712842191,0.07678529596942521,0.006480732654169094
FGF11,-0.03837013438712124,-0.03418397755311569,-0.005063907850346013,0.08974208358525823,-0.04386310545286895,-0.05256094911929759,0.0909275249253739
CD59,-0.03744697553452673,0.042223465853001144,-0.03861385045874237,-0.019089742824665162,0.03999875717873354,-0.030830027746304587,-0.010495299518592214
COL9A2,0.07014107535003554,0.029514091036019176,-0.05509186443166815,0.020433954278980024,0.01856853721000516,0.022312431077474545,0.09314808089164249
DLL3,-0.05822047175768821,0.04303215453778361,-0.06389866490079715,0.007105298078766309,0.028698216157596358,-0.016414305639774952,-0.053403808381569724
FGF5,,,,-0.014572824288750856,,-0.030903945083330005,
LIN7C,0.048806098065086026,0.07434078155295319,-0.023255973340965554,0.013395965223166674,-0.00436859063801118,0.016876053115703532,-0.023777395848337914
GDF7,0.14828550004623772,0.008218774308442542,-0.023390380868674916,0.04814648793674488,0.028076858097921032,,0.005754598149450036
PSPN,0.06659127109384506,0.00896500687681795,0.059239061133678085,-0.035087797524671754,-0.00017277242383138743,0.04748476158200441,0.05687670418765851
ANGPT1,0.018303761096935038,0.05660694724188894,0.025267970834828925,-0.01395822967383732,-0.025779527570506087,0.07529446761324973,0.06124794731511794
PNOC,0.004499864861447519,0.03980361454944661,-0.01883898283620396,-0.014551248760957841,-0.00562987907902939,-0.012809469418274445,
L1CAM,0.0008650593572249989,-0.008916868995338174,-0.0059904284541013745,-0.03485459381639229,0.0476050617732684,0.006137145262318213,-0.028659592951274602
APOA1,0.08997789826241438,0.0921104512400438,0.0367726457341503,0.01998828757523339,0.012693491202755812,0.07455417750525424,0.09565941958802796
PSEN1,-0.030052217759067527,0.029105498987135405,0.020093493688211696,-0.0219542472290951,0.008966856816706593,-0.01667316257859193,-0.020905840229111176
CALM2,-0.0723435069380817,0.11182815529477629,0.011502975586386082,-0.07693753129040243,0.015412675411460047,0.0555835274026437,-0.019434241917543813
CLEC2B,-0.017500169904489864,0.016094150263588652,0.07791382065016818,0.06983111460346228,-0.036025357166402115,0.03648047897059898,-0.006792181714999091
NTNG1,-0.001173133974527839,0.0007222932179935311,0.02335570362101646,0.009995071264328338,0.022077718838540268,-0.02099102188804673,-0.026860155045287302
LRIG1,-0.009723486402849247,0.061902379898648635,-0.08960157419821217,0.016441129831501377,0.0008029393357850089,-0.0932210286471825,0.10879870836387937
CPAMD8,-0.01763826593678635,-0.016511380320142297,-0.015505672639949876,-0.013183080730007568,-0.015384797080306446,,-0.020453148615728577
GHRL,0.038053048092198026,0.01987184851134359,-0.011269005869609397,-0.014353675975411677,0.05749701924044787,,0.0666962167469428
NPY,-0.025876024518218643,0.05576816375129739,-0.047622475718977174,-0.03305352386090551,0.0176118543476732,,0.030583707124526432
MMP2,0.0061479411149821415,0.04714706345405732,-0.05314113598558491,0.09302110253488441,-0.035573670436243626,-0.069300744188964,-0.006576713106624435
LHB,,,-0.013504269876931946,,,,
PPY,,-0.01002114075086408,0.0010692842870400154,,0.03686725693657509,-0.011848188007947685,
ALKAL2,-0.02641344838131852,0.02495134136401005,0.030114007194883972,-0.014947420886730928,0.0483667570851275,0.00741552479558108,-0.01552930604778692
CSF1,0.05773989749679166,0.04945786543870177,0.007605523055977229,0.037670921236243035,0.002804141933621744,0.0928619313633705,0.10754497647334255
SEMA4C,0.03542391492455098,-0.007422204909816484,-0.007446868893008406,0.06516582223950831,0.02034869183030742,0.037135030941765956,0.005176105056487645
ICAM2,0.08485107577565702,0.06635420230045126,0.006669131993417861,0.03234020330903084,0.03800361045619089,0.06500494867839601,0.03169652185696053
SYTL3,0.04493218070136893,-0.0251473483106229,-0.03729390118664233,0.015646312385815996,-0.037770436816349506,-0.010791339343910607,-0.012698550503946332
IL1A,-0.020495381541334866,-0.017982423270380264,0.0869443479964551,0.011566448274050456,0.03389324464661363,,0.09877094356239971
HLA-G,,-0.02202658149190256,-0.014263122225821217,,,,
PGF,-0.0250592291548651,0.04199340220205824,-0.055710804768377115,0.06150380411787432,-0.028290039098519567,0.05127202033347805,0.0004407369870525255
LGALS8,0.004324929963738986,0.061443868772398144,-0.016787351993662682,0.030514193341958547,0.015730925605875377,0.06233634809878081,0.02676298782887627
DKK3,-0.020498499051947203,0.12085565048270065,-0.023575100430863576,-0.10953409510262375,0.05289295258151715,-0.07060453689986855,0.04755916677923733
COL16A1,0.034531660616632445,0.03891610467427146,-0.041244490262753744,0.027263082541545483,0.025860464509231594,0.03482307874203863,0.06874419738503663
TPH1,0.02487370788924517,0.004781268876838518,-0.004110604524453001,0.10809940510732474,0.0722185608565712,,-0.01858276700976565
TNC,0.04357311482716968,-0.012504857362510979,-0.06079107331759164,0.07835964674637456,-0.014469919259395857,-0.06344307680809293,0.026912538897176472
TNFSF9,-0.01763825756537836,-0.028759286797863996,-0.023390382442048493,-0.03537659592085468,-0.035345240047405704,-0.028040185855771796,0.01002279461534609
C4A,,,0.0017631850227917095,,-0.013328941641877248,-0.014050447775313538,0.061193877044213404
CNTN2,-0.07448146137605599,0.03513384680002886,-0.02539739955142677,-0.04883169732360199,0.0056757571428713,0.06217496210092698,-0.012046218639741833
F7,,0.006031777672442545,,-0.013183073067560055,,-0.012809471215762588,
LUM,0.01840893026555226,0.05549251316868645,-0.022029456174310583,0.03419615585380428,-0.026530655036635428,-0.08540024398389094,0.04092349251160168
IZUMO1,-0.016853913860817915,,,,,,
BTC,,-0.014314483663265163,-0.019881093516170793,,,,-0.02098458621459971
APOC1,-0.1358476211311165,0.05899327025248045,0.030174978140891172,0.06162483972834492,0.030140988500378343,0.07392386212981851,-0.008869734394161331
PKM,0.05065636242384487,-0.06444910356968958,-0.03198450587802684,0.07209452326174506,-0.04270132758926714,-0.1024293697024415,-0.04470693029667445
TNF,,0.12805473673851892,-0.00963358769657937,-0.019347795532601963,-0.02048759010306576,-0.018234463040207517,
