,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
FGF16,,,,,,,,,,,,,,,,,,,,,,,0.050929975651007216
CXCL1,-0.043584629823114736,0.08450647386272869,-0.01582517413238202,0.07873164555805927,-0.03666971365181446,-0.04606297204464212,,0.1042933478086635,0.04327863584409088,-0.02000118440257137,0.019896041712637542,0.16368912943544975,0.09681624456139233,-0.047983560173716536,0.030394072261243285,0.06482117387598042,-0.1155749609944164,-0.16676914670250614,-0.0233101366634943,-0.05915137849859049,-0.04890771210763514,-0.037234619713778325,0.04768810719104421
VCAN,0.02713566228698774,-0.06712918621633718,0.039064359392962086,0.09347750184627956,0.06994281422039025,-0.1770952463564395,-0.030418309888270278,0.06223830690270815,-0.048358492494817606,-0.015811139082466806,-0.03463181827649893,0.06960051233909503,0.06583887783362045,0.03894723932727577,-0.019645941998561667,0.04798067631345993,0.09795195630911685,0.28224289757226423,-0.015426969688528355,-0.07917482685276207,0.16073314759284663,-0.2008745871120001,-0.2036447844557267
MMP7,-0.21894943823743657,-0.057270161013755205,,,-0.04368486940808766,,-0.0062176901543398435,-0.018249941714915376,-0.040903337043659796,0.03601336055963766,-0.016118671148445163,-0.016466004396185244,0.0451708897217318,0.08864964639899622,-0.04640092356572495,,-0.16811504540555997,-0.21417935330028054,,-0.21641633194861434,,-0.2903702983818453,-0.28339655404533803
PTPN6,-0.029735989139351115,0.016933844034365278,0.017337682001754347,-0.00821967245625623,0.042015872663103575,-0.007612961662171069,0.017663196166379316,0.11432023018627019,0.031880061588656694,-0.00924833626017013,-0.06862301350451532,0.0939738632025906,0.016458790807392248,0.027837968839530772,0.013051059916364686,0.059314787869821445,0.11792561095620863,0.04910547059316324,0.11414648536442165,-0.02875082243967827,-0.038197042886159265,0.054140963765376575,0.03674529451158534
PTGS2,-0.15601063218774106,-0.03571155809495561,-0.0141231377850067,-0.0705451918373058,-0.06354650859980049,-0.08348065203761902,0.010116329669825746,-0.08488487359990828,-0.025896171249610366,-0.015408355563357897,-0.003347395085547689,0.0951989316951838,-0.031839048223360165,-0.05883729878553974,-0.03807919666139823,0.02566789112165766,-0.17433418108855972,-0.21605814077664626,-0.06303410833957017,-0.13227688992019584,-0.09024674264718431,-0.06686098376307645,-0.09839895602810353
XCL1,,-0.007817840472350056,,,-0.039580296710158884,-0.03459535145557042,,,-0.10135997965775961,,-0.021143110277248668,0.07882731967209355,,,,,,,,,,,-0.006904482860946992
CD58,0.11116097518100021,0.02340596013729837,0.043219935412107835,0.09652189785626265,-0.015583775562807434,-0.02735529136023099,-0.004036442749066909,0.11989104859701034,0.13973904059761608,-0.012844991451334341,0.030022206075647206,0.08159694426874588,0.06784181228346858,0.07826426801991554,-0.027054237716756496,0.04992697514462553,0.057399634155525785,0.12062687335594392,0.08166442713928913,-0.059148042835209386,0.13254903406752186,0.04348054075976339,-0.04690200319176052
TNFSF14,0.10699612281596317,0.022290610072323674,-0.016505134898404213,-0.031278892837463365,0.016637029488695235,-0.018355244970480463,,0.021759035470272792,-0.06065894704993498,0.0002848729817065124,-0.04591178821742538,,,0.06527981987952514,0.06129171836028137,,-0.06828048001967027,0.017231404381094582,0.06838949112771907,-0.00013803185504143934,-0.002809945089644382,-0.04187506657424573,0.061869379170605636
CNTN4,0.11474511962592975,0.004497633793952869,-0.012920166946754257,0.034167819021474234,0.012822031244724927,0.2705519059809932,-0.00727289017494223,-0.07852871422178255,0.0034931519174561092,0.03182023244196514,0.13513089851590793,,0.04258820117239037,0.023832273984621167,,,0.0023213698074336323,0.11203589858681688,-0.10747360059114824,-0.03211870152008966,-0.06273158665907343,0.015031802591595715,-0.0025401474612201393
NTF4,,,,,0.017931886146809732,,,,,,,,,,,,,,,,,,
INSL3,,0.009760049626297274,,,0.025083584147407842,,,,-0.05094283027297865,,,,,,,,-0.003550397407314312,0.05694131501340773,,0.03549457965130796,,-0.04973313300483502,
BTLA,,,,,0.020095577712009986,-0.014826644146966474,,,,0.014280071867421033,,,,,,,,,,,,-0.016768131288232773,
MFNG,0.032523488139483095,-0.0638036851590381,-0.025572900938903964,0.016171106380468064,0.02409758226969248,0.03216308209677854,-0.0578950153214813,0.03911376652890543,-0.02088437890382969,-0.011741464802145293,-0.01998236991882003,0.15115290239932003,0.05916808426161463,-0.0022920287198389872,0.0027402216254557204,-0.007076075874966169,0.0932313977392903,0.19376503851942903,0.0024291316699894695,-0.005303693181242905,-0.0020929431258423395,0.09906874444939705,-0.028705635429977006
ICAM1,-0.18485891432065413,-0.03135544647590658,0.006541954313579344,0.015395839218807621,-0.03935933008177519,-0.12354617484559856,-0.021001496773387952,0.07583135986378535,-0.11780017870261116,-0.03698130212005902,-0.030857660135387988,0.05521140485437734,0.0007515767365780906,0.07052302582140621,0.06555281612568785,0.056985409403249865,-0.10770552048598578,-0.11068629889219883,0.11346771919342682,-0.06638973577618329,-0.14021112825533968,0.06363982235139219,-0.20898682485811268
PROS1,-0.13309161069400618,-0.052531076279610504,-0.039007744618964675,0.044587778040405535,-0.04709710787289868,-0.10082775775400879,-0.03503101888052744,0.08939316138074113,-0.005121173847260041,0.01907397288196779,-0.045990055322242096,0.09010604502392906,-0.041508145027228695,0.13526793062322515,-0.015872235117347113,0.0003657400810001394,-0.08017777510753624,-0.12895937326790313,0.25776809276443846,-0.20376423833468835,0.14937263552679736,-0.05970311127905541,-0.20861207963365402
CLCF1,-0.12269505918498184,-0.0698567099885881,-0.022506473249797734,0.00588121908966165,-0.1107842909191201,-0.02358661173315325,-0.03392094562326919,-0.03305921919951893,-0.012114990140127065,0.002505134745442672,-0.037075231072890596,0.16412255893979985,0.03993405713538542,-0.02962049709316196,-0.029543445876368857,0.03912803677471554,-0.0696246310873943,-0.034857490540699324,0.12417470697448525,-0.09145331221060364,-0.08422020739818674,-0.1359395194563574,-0.3174975773400853
PSAP,0.1419197796196655,-0.05428976820760728,-0.026954003549375792,0.06075610723480177,-0.0719007166207781,0.034503345549727164,-0.0007763552102663349,-0.11334068430055655,-0.06291254227484663,-0.0281482787797234,-0.06255710291030069,-0.27353081201601476,0.022510891029445437,0.12129429247727805,-0.04036094284997989,-0.059229291987259645,-0.1439622024032936,-0.21127841607841058,0.12225514397582897,-0.2605069956732682,0.10040782228837129,-0.16081497104595566,-0.176926407456805
EFEMP1,-0.1735990576734257,-0.14643979453708378,-0.020120202071644885,-7.615215881490376e-06,0.030411101207078007,-0.23532327481840357,0.03270434881247342,0.07486551031263379,-0.2757362476986766,-0.10247771040162577,-0.11095072482462476,-0.03573577740399165,-0.012665703390981936,0.10473959482089831,-0.04893278016485076,0.040698660110055684,-0.14001972312334113,-0.11498707101754156,0.10335638885124326,-0.25735260187607667,0.18426123854991378,-0.2848966460476118,-0.36585798625284316
C1QTNF1,-0.03933722772197194,-0.09017663865417194,0.00993257124173361,0.010997424451070471,0.05117322145479448,-0.01916154531054343,0.02072834421056749,0.05099849871307232,0.11692941184954608,0.024124767671408014,-0.0038414965738185706,0.1541088185876625,0.04157222066540884,0.024571990474405447,-0.053287499593362125,-0.03110845516817527,-0.1738929763851593,-0.3140371953120742,0.2898576297345474,-0.24861879664848824,0.24817078725744113,-0.05184956972973363,-0.27442459223960786
ALB,-0.025769442034800104,-0.04315087195650278,0.11526668611601222,,-0.044058489484815895,-0.028636394815367543,-0.034904692922411266,0.01087308076689192,-0.05287852739227557,-0.03240849732333033,0.03548629672885881,0.04474570556506349,0.09339230205048665,0.011386021263342271,-0.11393813534148464,-0.055059333871443926,-0.01892078803001768,-0.012970039994850186,-0.04251786416442261,-0.007392783698760399,-0.04712267246014385,0.07122412052000898,-0.014209993667148065
CCL13,,,,,,,,,,,,0.007900287885914936,,,,,-0.05068671656177269,,,-0.0721020159221081,,,
EFNA3,-0.05754712300269627,0.013748493283129102,-0.031550329278214294,-0.013604951302418369,-0.056529314984142015,0.01813301179529568,-0.00684547200279361,-0.06975396133496158,-0.05190457744258014,0.017029312293574805,0.06714715685906035,-0.058324884074815835,0.012733997056458385,0.14873147839602033,0.028117750364212744,-0.0020444627273544726,0.012626484045119893,0.06172570384742052,0.05055113861263092,0.14030571912091885,-0.035146268781585346,0.16172831944047736,0.10125691739298776
DRAXIN,0.28790790052152176,-0.05404791351289031,-0.04591107841549438,0.025553287392656637,0.032554720386812286,-0.0008264250802783765,-0.029994719336211426,0.10571739594925207,0.11972768147506117,-0.015787742778255665,-0.022066152868998587,0.062294729156696246,-0.016594085425325866,0.029763968508487868,-0.061559913195456326,-0.03215266946487118,-0.19469419159468532,-0.16211681096536557,0.07017747368763028,0.04464150811219151,-0.0015012765504068203,-0.03342632751647428,-0.1433396045403504
RAET1L,,0.04232678893745949,,,,,,,,0.02356159287872849,,,,,,,,0.07530222688362995,,0.027890307682323447,,,
NPTX2,0.30069507315589716,-0.020044562945280932,0.06759932110008449,0.026534614362603882,0.030439511056737072,0.19164432545535906,0.023644446610895015,-0.13423122671931517,-0.023077049012777105,-0.0008870256848511162,-0.028353666777711055,0.05820271782446838,-0.07572460934536658,0.03233166952296206,-0.05451504900011816,,-0.050145972243934606,-0.012801511021427518,0.06611884021190412,-0.15985440538260287,-0.11600350941161401,-0.04732521931301759,-0.134345929694478
FGF11,-0.035854177908144116,-0.032781764346619474,0.04739713803879657,-0.06490297583160007,-0.020025153614769746,-0.08038406942930348,-0.011951007217490815,0.13994888176398768,0.005719187131534054,-0.03910042015321962,0.006207640754844129,-0.018705765192755054,-0.02656745041551869,0.017027895491098944,0.006230150161163823,-0.09528937360432214,-0.08286115134124702,-0.14001947596638803,0.13128611292875664,-0.10871758840610986,0.07029330634355034,0.07899340209197599,-0.15963429850110705
CD59,0.21689748772876405,0.06675284058671248,0.005310566599297144,0.06930909197390611,0.0630383497820838,0.18909770983403865,0.017346413069225818,-0.10382309794890641,-0.11565816474689208,-0.009574487002345148,-0.028269555803109497,0.2132406937299764,0.07219422474022748,0.1021123580410124,0.11830715376748915,0.03545279782831135,-0.012039498070706962,-0.08140489779053817,0.12296918110090584,-0.22164010175549376,0.09453078498903833,-0.11758167542910024,-0.09600242058993798
COL9A2,0.17981289295465352,0.061228025985731634,0.04194577253301398,0.08945103476295375,0.09985967836497069,-0.0070605028887076775,-0.008924794731853477,0.09361910473091697,0.06353911385147819,-0.049370312605012436,-0.049679579575400465,0.14679854641942053,0.05019268551262124,-0.019472015544970196,0.16090744004547586,0.02516901181572608,0.19249812902706373,0.29924419883572856,0.01769165391921418,0.21215520409801034,0.02455498394618163,0.26299631796686884,0.10909520886629873
DLL3,0.3401631473164953,0.10477619533899887,0.007194386127737773,0.06687196801254446,0.1387176754062712,0.014789175021166764,0.020320861126584325,0.04392565727928711,-0.046776184427532626,0.02216815495698994,0.025498911222319297,0.25365212863947056,0.14194368059943005,-0.10753586598355978,0.14329743053390417,0.020510660077486403,0.2514698818685581,0.38156789302284916,-0.058863374614178204,0.31949614853015446,0.15614961734669625,0.3209785695010931,-0.0880842919647467
FGF5,,,,,,,,-0.057160575999054594,,,-0.015502171290487761,-0.07105244461363343,,,,,,,,,,-0.13174258124667157,-0.0525827279264114
LIN7C,0.1270469586648224,-0.009726736384987137,-0.016000298564160968,0.03781170151618206,-0.018805063498101137,0.024535471020951834,0.024361313609762545,0.06157875029786594,0.04804750279276395,-0.013916196473572506,0.06871318145600828,0.04726700897894549,0.10280382193514405,0.11146401997726896,0.04775370123604906,-0.07051185545039311,0.05274900714969989,0.046635102263637464,0.1142912239177964,0.07203989090210336,0.08349433858958305,0.04247844762899509,0.027753341689459903
GDF7,0.06275602752743925,-0.00960482498340041,0.03368927623228124,,-0.06068073004532364,,0.007321383605595545,0.055692121429265426,-0.04114631158629298,-0.01762398541641742,0.14491270039053086,,,,,,,-0.014044260839869604,0.0717223401806613,0.068905845524231,,0.043525461786752144,0.08053627576330384
PSPN,0.0591298666513484,-0.0228581902054356,-0.024979725060878505,0.13661939502174278,0.016486037414321683,-0.005308508213963389,0.05213872308103106,-0.023570310549880805,-0.06096971123792637,0.02592216726527754,-0.04358750786570433,0.005410891931060898,0.049540158092545715,0.1478595335049162,0.031395189590897335,0.021000522383583176,-0.04950793207276629,0.027337254405264376,0.0805971159902784,0.0474722849632538,0.07713546238078088,0.07802186706949081,0.06801684187720423
ANGPT1,0.027018718234857922,-0.05958055929532796,-0.013136437904318473,0.04062100413839137,0.00010083569201871354,0.03811976616478078,0.13557813278493977,0.11368054983740918,0.02971956819696205,0.0001345799196901284,-0.04422561769932596,0.1608565121012882,-0.040828609037082506,-0.03592755612181199,-0.056765880611390734,0.06488375887938466,0.020400194099848452,0.03751842050093617,0.06835060855994518,-0.019821600859257472,0.0533410152999095,-0.006805755835883493,0.10629736075013908
PNOC,0.21279249260323418,-0.02761346474065677,0.019917057609380662,0.1497051405900322,0.03770907815039979,0.2887979560049311,0.04445193791263961,-0.05805705328468407,0.05150487343192,0.07373982468106276,0.04579759507741928,-0.03737615379094469,-0.03473537343551963,,,,,-0.019722291205944615,,-0.0016856147897287299,-0.0067391552412128936,-0.030813825349075917,0.023422458659115093
L1CAM,0.2140667905951774,0.05318447456341878,0.005275781253658538,0.04666545529953937,-0.0007776199008124329,0.07108293999246826,0.03897281044899232,-0.07297684204704177,-0.043558994885982125,0.009299113075025954,0.1469930094736204,-0.018645723386862604,0.02641536879978243,0.01745719894989021,-0.0025884786650747253,-0.017217242282965017,-0.1123615018331515,-0.2091904048281032,-0.05784414163570957,-0.05804251009114527,0.02150035496922429,-0.011266948371227126,0.05864105482050823
APOA1,0.02736793037706021,0.04023471691196022,-0.019200136806870636,0.018573551011273132,-0.04518836612954776,-0.012079598345521421,-0.01716933400402201,-0.01712240490148746,0.02242371107169444,-0.019256030159952652,-0.041314912368236104,-0.013757742452728802,0.08276005306848903,-0.05375104214001957,-0.03782203020986243,-0.018393529149002188,0.051807520535874556,0.13431492501832992,0.15483852121344113,-0.03963550874150637,,0.019913081638395797,-0.03649545759183574
PSEN1,-0.016840554060868436,0.03676080237197368,0.017810590930721206,-0.017656531157405207,-0.012771336490179065,0.0443252217636867,-0.050793613915194324,0.007185790308447943,0.0037787016652604533,-0.02963494341519429,-0.03896376039789361,0.0637882653531258,0.028011271666898176,0.06658201076212986,-0.008471135903992308,0.014763860495088578,-0.02406830488391759,0.04261990764090282,-0.0362417944443693,0.03498841905861536,-0.016606850758228292,-0.024675060898780254,-0.0009464536208031971
CALM2,0.32458290777279936,0.103148813368649,0.007453365289049114,0.03537193020587509,0.13983080909001194,0.23334569333598915,0.06545065185659053,-0.12141270307890509,0.08011627052362022,0.06314253231921965,0.13023564237767873,0.20771272283111963,0.09696662296266988,0.09748037776522278,0.0800017737021657,0.04412519933088645,0.14127527816208815,0.15393416038046578,-0.1101702988230421,0.14020567395713227,-0.004642877230984634,0.2841890018047969,0.2565644712670477
CLEC2B,-0.277959815935776,-0.06624327578725925,-0.03820044035031002,-0.04462359366696871,-0.03206892435966694,-0.0378955386226753,-0.007110964520575256,0.08454591593286977,-0.06562051306060926,-0.026723504991632695,-0.0008014600243561598,-0.03563819882607947,0.019994503841835327,0.201802955929445,-0.005762690782691803,-0.07293259682285193,-0.03234495816553259,-0.11012934824364473,0.09116834596915138,-0.07921090874685417,0.034217155935748624,-0.004775731311846113,-0.11704667459327375
NTNG1,0.06507805387450416,-4.064436631267776e-05,-0.01566703241520538,,-0.028162767792372995,-0.0015771255478872967,0.0004919309857216471,0.06607133392674398,-0.12765548583656877,0.02218390313094389,0.0504997145256567,0.18212424093127483,-0.011022256808282498,0.02506466540360171,-0.09096629204392248,-0.0380691432748081,0.07048642967618307,0.27161970093762705,0.06405989055277987,-0.03049631872656088,0.14168411159791655,0.15327430896909683,-0.21192135769067438
LRIG1,0.2005380310375295,0.08504290228703767,-0.041025275191810054,0.044393604182657594,0.07036522188380585,-0.17982794790422543,0.004761917993313451,0.07071118405189934,0.19734815864816788,0.03485353605202338,-0.06741718978926316,-0.15001897045362525,0.08968673753769715,0.07555999491908125,0.040802422379874574,0.041042562664715745,0.27345179419045246,0.32541867661783164,0.2365839839330247,0.23096498610852004,0.11503883789080468,0.2859601797233649,0.21846044299936818
CPAMD8,,-0.026901562005128603,,,0.00029210073735849,-0.0010444999557701288,0.007583075193808885,-0.014455244254689746,-0.020712734245685427,0.0011525827448339732,0.02490683447017802,,0.04333462638366711,-0.06058227446280419,,-0.029284903446511294,,-0.058030847784426284,-0.09631274796567468,,-0.11062819161762293,0.04219871288941004,0.05752571494464011
GHRL,,-0.025049412092050225,0.056145608007133314,,0.020222849471022382,0.01112305797559672,0.005558331349672455,0.044878904872697946,0.0015051143841202815,0.003815184638549375,-0.017289353533600928,,0.07505903006440942,-0.051009013422147524,0.06703016567599757,0.027397227261081618,,,0.0658918705502326,0.06720527962392613,,-0.07058943165281387,-0.02132266920399204
NPY,0.1535699233696022,-0.0248886219788466,0.12347853301453915,-0.026832370971806168,-0.028593482897756158,0.10249123305054625,0.05685521909686031,-0.07435628040546825,-0.05761794920937479,-0.037763596242108184,-0.01514682470209102,,0.023502561370785997,-0.07074697740606414,-0.031102111643066293,,-0.17686078144506556,-0.1741087713608359,-0.029182226175313353,-0.013807792941649731,-0.07758365404118171,-0.003467318941694531,0.12703237029000342
MMP2,0.3491800811666077,0.060158564488355104,-0.024648444734982917,0.06157362603602491,-0.020026150642289034,0.02104754893020729,0.004225629580682351,0.16939987973142087,0.018077186990393054,-0.019854143273674713,-0.046499218298111,-0.296348891253491,0.0948758223907751,0.100371252132608,0.03254648647618745,-0.016532248844627267,0.04957878953443533,0.17133695345435213,0.22366293279186047,0.0629213129846719,0.10756455423807651,-0.038055958966838214,-0.08313935583488301
LHB,,,,,-0.00877286327813385,,,,,,,,,,,,,,,,,,
PPY,,-0.03666267078842536,,,-0.021205798033081133,,,,-0.023027275501130914,,,-0.03457127556722283,,,,,-0.1175556030136104,-0.16344815944207686,,0.02140923606271145,,-0.02655522525956727,-0.05969148658136604
ALKAL2,0.040897941126738474,0.0632519856658491,-0.011128338984123248,,-0.029998090625856757,,-0.03434279409071214,0.04899218038465383,0.07151493712171851,-0.013871785368672736,-0.060969651333089056,-0.07653524131454224,-0.02493879633052526,-0.01880024357909492,-0.0039733478096469444,,-0.0034104572453572167,0.12049018939852177,0.026674603058493004,0.019803953766181187,,-0.024648925109529075,-0.04868079978327929
CSF1,-0.24484880222035527,-0.10946273391140603,0.057444925417058944,0.10442973158640684,0.03698536190832228,-0.21867250617014594,-0.06946154125628937,0.09174930233419644,-0.06171212847685808,-0.02444821177260174,-0.028832785631912366,0.08943123522766587,0.02795153234153011,0.07038685881000094,-0.06833316921020198,0.09264217968851322,-0.15515606168948126,-0.16019650521303555,0.10423754138511883,-0.20772594754861626,0.10891685300014045,0.026350491407152003,-0.029719581991288144
SEMA4C,0.07285361799307123,0.08571551332431424,-0.019536551770412393,0.02006655642358725,-0.0005030771803443252,0.00676348945859148,0.019656270725657,0.002606595355012057,0.008624585964236093,0.04179001070666791,0.07504429403170496,-0.0020069055738559482,0.06289321488754077,0.04145047716235788,0.0034689993786600187,0.05897728749393559,0.027548231251646044,0.07647289875007872,-0.01870097913936474,-0.05774795092844769,-0.05358016471475751,0.0006409756887700166,0.029245047212892353
BMP8A,,,,,,,,,,,,,,,,,,,,,,-0.024714153580042107,
ICAM2,0.16099544343045788,0.028483942379189667,-0.033940384717494346,0.07325666358479893,0.02922670017896922,0.17712971105226283,0.027972661374326416,0.0766730051792745,-0.10382909881732319,-0.0006759554528061379,-0.02291695010816009,0.06933801946615381,0.03454104039564484,0.14057770166573516,-0.055131294707463356,-0.05583621717298377,0.14868409644819214,0.169149616829268,0.0984789498049651,0.0735502280318184,0.07581960041479266,-0.015296034187074797,0.1309337562961171
SYTL3,-0.05309830672102294,-0.06659131009975425,-0.0021340917026443926,-0.024984104495346122,-0.05721195213260775,-0.05268429117423398,0.009403305082912733,0.03962314824401147,-0.13632859222050545,0.0036180608504127014,0.05059242868962333,0.026481271063520398,-0.06694342860682335,0.05817262720198426,0.02007999364649803,-0.050864059394703204,-0.031363050527768124,0.011421932659098563,0.1036782345725767,0.063944588045978,0.04283616629672375,-0.03320149126100143,-0.09327014178106846
IL1A,0.06312210691746996,-0.024526710279080405,-0.022205090356834635,-0.025372922082484234,0.011128281147251657,-0.08827919050916155,0.020457701905390122,0.04991124132876565,-0.12354508790680094,0.012022237886177017,-0.03823867895344175,,0.039009776163588514,0.06217184055059144,-0.005080980086863445,0.07131635096201942,-0.04790762605082078,-0.03453140555838276,0.028755959812700026,-0.002154823385404919,-0.10456764248481606,0.10656611153739542,0.02818281986573097
HLA-G,-0.001222319076560351,-0.03345698950799962,,,-0.013184720950101095,,-0.026929571463176503,,,,,,,,0.0005292461356385636,0.0020047386335880573,-0.03606793263503551,-0.015958303985064214,,-0.041237567709909356,,,
PGF,-0.136287818767406,0.022831742391683982,-0.024963784534598195,-0.05309772352843662,0.0005186515633903473,-0.053100401236208385,-0.013925294223320797,0.03150895248800851,-0.012800984591202203,0.035449992829929576,0.01727477450327438,0.09103598898817028,-0.057913170019235315,0.05786221119363612,0.04784199639917306,0.04287737391310674,0.14074065006051045,0.13117418984130594,0.13568071915765506,-0.014197988555798163,-0.02987030739747642,-0.050822545777919864,0.011929929813075153
LGALS8,0.07231938240513204,-0.02934024471694271,-0.0013555513497937584,0.07705562802199194,0.050499070838223296,0.04492023564614764,0.05879961002608513,0.037039207725632774,-0.006003505187635431,0.043186259443540397,0.015185805129228583,0.04479337725638885,0.019159235057972478,0.1381669381705961,-0.05357605121662075,0.011664243190332647,0.0346268406239334,0.0035513013251540866,0.04154848493805407,0.06562489345928345,0.09929177706688438,0.0394079254178882,-0.10740769352578919
DKK3,0.46212158481842186,0.12582727185487985,0.031596573918097344,0.01955540874698614,0.0071528148965639225,0.2303852623200913,0.04543297832092695,-0.1262306388853097,0.0940604024094656,0.07744841546998386,0.10609546035297938,0.23785786870425715,0.10102312743607429,-0.031320965567798,0.06186345917434861,0.037001747587254594,0.08106919725482052,0.17046383191698797,0.1791379239758827,0.026893834379099806,0.028357937015696607,0.09706103777659447,0.19044286572126884
COL16A1,0.2819435702989172,0.06899376772493654,-0.0011688054829145395,-0.020091778184327076,0.09174638065763493,-0.09723945970637775,-0.036372301438172286,0.059756122815323554,0.15993007609004278,-0.050803196686502135,-0.003575112859720442,0.08905859945966658,0.11039888882569265,-0.014686391049367644,0.1043524531719213,-0.07433022216599379,0.0074888613712743145,0.09999683390793464,0.12311892903660933,0.10428659416645192,0.10896002625361739,0.16124898477545052,0.13674542514008223
TPH1,0.035768714578477134,0.0031187695550012164,,0.04355673595148012,0.018598272772307287,0.05568921328099938,-0.028535636309730248,-0.04921550507350872,0.013163432931909257,,,,0.00495077362880338,,-0.04524574175155567,-0.017385921279957493,0.04192200649928226,0.00718646661244081,0.16041642703421385,0.001735282323702308,,-0.08731474526418327,-0.09761298477140438
TNC,-0.2166055393052833,-0.06159840801312389,-0.04998883171790216,-0.041363849541278204,-0.059208740771700234,-0.14518233146409334,-0.03828597313784952,0.1438894481983387,0.043136342540095685,-0.04028314893126542,-0.07553053938379832,-0.2895056514800913,-0.04784054706602576,0.07293545318651552,-0.06468764592248184,0.04980819053611606,-0.19071806844962885,-0.26270326000826816,0.22528716036157978,-0.3537862534695845,0.16032302502230641,-0.22795524550949287,-0.2945558958869279
TNFSF9,0.09561278549982456,0.005801156850026637,-0.018609119763996138,-0.01914515385224648,-0.02778967600224162,0.1454267044556532,0.007845963234599353,-0.009989826454114748,-0.02937348846730864,-0.04624767881626392,-0.060969665903257995,-0.03925050453587594,-0.0019387265340415829,,,-0.01852198592703296,0.04678344273418406,0.028010253699801233,0.06032096895523633,0.07172358764921649,-0.02774212803454821,0.00861178127011093,0.0527430022865118
C4A,,,-0.010966479257987535,,-0.011707904428228942,,,,-0.04178515116223718,,-0.018655738317466718,-0.01023206204312159,0.010318650674767612,,-0.0051264491014549355,,-0.05643032451823214,,0.012204430078940799,-0.028970484852252888,0.03206533787511095,-0.032319401498967046,
CNTN2,0.24444036867635824,0.09994385628933058,0.023507617572897786,0.0013321353671423414,-0.054977949518998856,0.1044285957063928,0.009201589062536092,-0.03951277122114111,-0.0634109760358044,-0.024952949364922407,-0.10989970152726995,0.0018234140773104135,0.050547585567683254,0.0003499919954372763,0.01918431526712698,0.0505876813027335,0.15351524994454077,0.3170417400758682,-0.29220443625943193,0.16624081509646427,-0.04939521556872268,0.0430923340461778,0.23216087275410643
F7,,-0.023965913487233644,,,,,-0.024783281563440097,0.014842854738524891,,,,0.075918876875474,,,,,0.03222373906353892,,,-0.021010090936169505,,,0.053229507814053376
LUM,0.034502411215872344,-0.037169994149800795,-0.01616840714201793,0.13829468171732412,-0.04978226702996333,-0.037091281513882884,0.046702402182925276,0.07799298316834075,0.08816124703551025,0.0009793048455770507,-0.035553173479888914,-0.043187208472180744,0.02458321129757213,-0.0289561767008532,0.08531165761487434,0.03045130445633316,0.08222003070229181,0.13592428043572188,0.20872686777101757,-0.07536354450968763,0.01060690524160189,-0.13236293573732588,-0.12406438857720405
BTC,,-0.021742798804723986,-0.017160592289648075,,0.025614688502918873,0.01179418374135965,,,,0.004068577578765571,-0.022736243512652153,,,,,-0.015429323902043811,-0.022945998886078647,0.01626853361405255,0.040560159370082616,-0.0052417658586312995,,0.04528764607012164,-0.015963162862343266
APOC1,-0.001998095496775153,0.052887041636929435,-0.08473251425479918,0.016648813786059504,0.05605208162615612,0.26196076226802095,-0.042226185864413936,0.11778683054032346,-0.08696418967113406,-0.022971464739350498,-0.11401501953990768,0.27138671544866755,-0.06604449080045954,0.16194888259574122,-0.13418194370720787,0.06603482596969014,0.24678256521302191,0.26342689327206237,0.13400851138895406,0.10927056648067932,0.37511870326250163,0.2303386760311198,-0.10754104088829639
PKM,-0.18692992675777956,-0.10943243624867624,-0.007471117409344416,-0.1001324540780928,-0.07614304405084385,-0.08309290406077391,0.0567228645524527,0.04461043554589072,0.12269949066080181,0.01424929074606017,0.1244036237487266,0.11945747574929784,-0.056375744948667574,-0.00822406359047701,-0.08680040810411394,-0.004235266735793681,-0.2824925637165766,-0.34962692527264233,0.2344204612875996,-0.2768055753960761,0.08068080425440692,-0.2298948511158498,-0.3402097288367846
TNF,0.1302102640406269,-0.008232278013032085,-0.024350144494678715,,-0.02374550844900615,-0.06044668329120949,0.006563520445885215,-0.013778295737462542,-0.05036926389921887,-0.01732626918070467,-0.017647571995711726,0.18507918229200593,-0.02539098494920433,-0.038995798876090074,0.005609536402952956,-0.008426401865673212,-0.0018384871722332845,-0.010540914713922185,,,,0.11816650069772415,0.10542090437610635
GNAS,0.4024519710912056,0.03674262747289706,0.01570526649108039,0.013682759118448727,0.09067564346399731,0.24934605039050628,0.03662268007252203,-0.087997053455282,0.31110690450903233,0.008226172285957,0.12580848572354364,-0.21727945067862264,-0.06918568262140269,0.10494777421888152,-0.1439635917252758,0.014009602339874657,-0.16646073868340494,-0.047756540161249035,0.3010689727732201,-0.0668499991410375,0.04295228211549097,0.1178186850376677,0.15683362276790047
BMP8B,0.03418878169671273,0.026669896660367266,-0.03037884664516879,-0.08802698179436923,-0.005387208694629245,-0.029955961270474545,0.012794003597364914,0.03482076542561269,0.0008973966465350844,-0.038150291093713505,-0.008248425820614962,0.04098109497508105,-0.010747099907043468,0.05622205952173694,0.0397085898266265,0.058622862218792426,0.008511239156279127,-0.040154339590064196,0.011301750223793858,-0.15846253913296426,0.04179513273861434,-0.0920085793716274,-0.042497568943199955
