,UKF255,UKF266,ZH8811Abulk,ZH8811Bbulk,ZH881T1
BMP1,0.20401742460780414,0.22186534423931464,-0.03429894560025556,0.0073503394769597625,-0.015138745598809638
NDP,0.10724621213141317,-0.014674253601035431,0.06567229548356855,0.09514546268434097,0.020650124697784215
TNFSF18,,0.1042922406919053,,,
RTN4,0.0465452756881956,-0.3392895623198603,0.02593993374143593,-0.039105517390737116,0.05415925118406292
HEBP1,0.02304926335028526,0.1302015670112346,0.1029859468730689,0.08855526172688552,-0.04104384203334712
WNT7B,0.0689438504539925,-0.000686035794752426,0.051253078056061274,0.06898674324879521,-0.007419469889055945
PTMA,0.27284165035827884,0.4634310084637154,-0.13062760163957993,-0.12376260621702793,0.08340039024750717
CEACAM1,,,0.11137575389218868,0.07028204481396993,0.05071400690223736
PDAP1,0.029833331351702328,0.17003994354839475,-0.08123720658436563,-0.05013277252855753,0.06583313163496081
QDPR,0.16637570068866167,-0.09455826098853204,0.09897924530811467,0.16330391347598144,0.025229425982242183
POMC,,0.05576629808745516,0.08247200821233326,0.06548513869292569,0.00020333663373799096
CCL18,,,0.03845780197177694,-0.03056427414359012,-0.013271536553503016
CCL17,,,-0.017720714693769065,-0.023883174381572503,
VEGFD,,,,0.02630162717952978,
TNFSF13,,0.025985270441074914,0.03467050561083895,0.05133476713739017,-0.02372627297700993
WNT5A,0.17987196297954922,0.292954612013441,0.01888332120068333,0.05254478673146759,0.0005642576020191701
CXCL8,-0.26185927810578963,0.02561473168941475,-0.20703470250142356,-0.2913683552319106,-0.035511488748035246
GRN,0.21064706007459263,0.18919300373120074,-0.04539771573335408,0.009667051259034455,-0.030556769873555375
MIA,0.05563671185505988,0.08790110748583113,0.20004096607447552,0.2765217994747335,-0.03362925059527666
COL4A4,-0.03615357836506944,0.09692681229285166,0.0355025728754803,0.024321666855125573,-0.03391525172442244
TAC1,0.22071866989286318,-0.23916721120848666,,,0.004243173804215142
RARRES2,-0.18729163830334405,0.13268814359236938,-0.13573094355414714,-0.12483510739836645,-0.05349454613127636
FGF7,0.04552425060397255,0.0907209473949781,-0.04382622491622318,0.07003288064778743,0.05436632332372073
EFNA2,,,,-0.03474746698063869,
HBEGF,-0.025779241866102514,0.24580661068970242,0.03838931679256256,0.012211744529093358,0.043408427150862294
CSF3,-0.059058478508975436,,-0.12621100473937477,-0.13384382238902603,-0.00528776091041253
PI3,-0.12858346046126826,,-0.2287043348091336,-0.29706969230432934,-0.08269294761374449
PCSK1N,0.20137641806357717,-0.15840264978281487,0.09395711816092878,0.049224756795522864,-0.0009527383216114576
NTS,,0.012636206224368944,-0.0716556816267979,-0.038968167990847374,0.060151703181528654
SFRP1,,0.2013813791750904,0.0708441924321581,0.08784083465146995,0.07975084559866964
CXCL13,0.02632555163296022,,0.06033167654393153,-0.06225212357538246,-0.0006927293809533737
MICA,-0.004985453929551972,0.054860081915426934,-0.026808061006646292,0.06267538689733282,0.023100040572666063
TG,,0.04443093111662819,0.11176120199607426,0.055249095607677205,0.08042964937573002
ADA,0.06163305486631391,0.10334398966370037,0.04878821145905057,0.08930309605887429,-0.006600432326626795
LAMC3,0.10996528122972363,0.21181047087445606,0.07847111180303751,0.08629512336717042,-0.03738115369422751
CCL7,,,-0.053500134880584985,,
NGF,,-0.018071295829880915,0.049162759273784495,0.152811055336844,0.01765662506446467
TNFSF15,,0.06239489841131074,-0.051015176392340295,,-0.018810240997341583
HMGB1,0.28248995259759857,0.24980697770491173,-0.10568295545694567,-0.11800727182705299,-0.008019524552926618
ITGB3BP,0.04549079951500972,0.3410670755285691,-0.011521276372327555,0.0121404000822647,-0.023762559939090853
AANAT,,,0.017924701198762376,0.02469106560322012,
RELN,0.11806469129872105,-0.053715438705544336,,,-0.022720732615182173
IL15,,0.0006408642225203649,-0.013265088918197368,0.05137571133528631,0.05761326978916966
UTS2,,,0.005275071569792504,,
BSG,0.052035887631662454,0.1262502593805219,0.0015724074190974634,-0.019330940345876995,-0.058964591543300145
