,MGH258,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF304,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH916T1,ZH916bulk
CCL18,,-0.01943480228436377,,,,,,,0.05893246696090382,0.041993008331043705,,0.08117752022210396,,-0.04241532102786472,0.016489620257734452,,
CCL17,,,,,-0.03504853367985717,,,,,,-0.016657370988312856,,,0.09154307596454914,-0.020591837063597795,0.02035336567183986,
VEGFD,,0.10288280993804803,0.001242319791012595,,-0.03177015000339735,-0.02328661673175504,,-0.0012812533327659496,0.07091895612426863,0.016784673706306572,0.0193492944294245,-0.01415814627616597,-0.056538799606007044,,0.04680666138038818,,
TNFSF13,,-0.014666130120109684,,,0.07359375826891723,,-0.011844250606721255,,,,,,,-0.03155283105652906,0.08142669655504063,0.01761091560957856,0.022249286273774902
WNT5A,-0.051353633490602145,-0.007867586604080577,0.016725935176845126,0.03915333847485563,0.0008288043915227199,0.09384528558769926,0.10469127291464185,0.034450374421457146,0.02094467474938726,0.02082810712828753,0.01791190966869932,0.08728550723629909,-0.028315379932525284,-0.023125558061756188,-0.01460174978083411,-0.029461481160881525,-0.046813242043655265
CXCL8,,0.046070019231033675,0.023243268159256102,-0.04357388067278952,-0.0071574098691739325,-0.0005474182858706039,-0.016847678279967995,0.1397313911798248,0.014647962827223504,0.004460082580625972,0.01630679325857799,0.056094935292298295,0.0015535847723019641,-0.0049109456005246915,-0.13873017276707655,-0.032810315705325145,-0.021585092978935298
GRN,0.027093329125601792,-0.0035412574567506468,-0.021571632503984382,0.004253928507083845,-0.021032360966205945,0.018202285873554366,0.11296598579375206,0.06347595864735901,0.01888788505207859,-0.025009267948417655,0.002800465443062996,0.0669253999763203,0.019008156481485353,-0.02320904925746368,-0.038380253264881245,0.04644890735617011,-0.11033142473434228
MIA,-0.024392715390146757,0.08220299355653325,-0.01535664094250836,0.0628879593059182,-0.0031564791818785706,0.05356201771079901,0.030765191243533163,0.025441663934458042,,-0.028105229241269947,0.033213994494247515,0.061877043011603274,0.04537959209005913,0.07398989298847246,0.14146840216287174,0.03902442463069513,-0.016210046307546057
COL4A4,-0.02158258075049148,0.007820509401711367,0.012728181670484775,0.035076991081349436,-0.010841793232903355,0.024339104685369352,-0.011269281168377967,-0.01206041017082463,,,0.03457909894295669,,-0.044270993579707416,0.08476858766342331,-0.013931332426982319,0.0014531607910949432,-0.03282388402319546
TAC1,-0.01863583613450764,-0.0018160110231149073,-0.03526201480643918,0.01194073202681043,-0.021973025154044812,-0.01969357951350733,-0.11380842833930416,-0.040158904724734865,0.03870072116188506,,-0.042031235937032056,,,,,-0.02633943962428012,-0.023727070279706892
RARRES2,0.023445817697818273,0.0008332010790447374,0.010043700476593255,0.0042281251761839885,0.016103706369523713,0.02027214075989625,0.07855489570968803,0.05608996044388043,-0.04905042932144692,0.0011589033403279696,0.03396217787131002,0.11816945255619968,0.027001234448835135,0.022719640804918756,-0.06991901019626837,0.002409773086497397,-0.038456683528876705
FGF7,-0.009694009669503007,,0.048414830810728726,0.07501553667437194,0.04154546492277651,-0.04458709864176619,0.015963471747634957,0.06040565773661564,0.06640408786641451,0.06714636937578497,-0.0018621716023093998,0.15364444993285714,0.09245642407280953,-0.006041851982365397,0.042065693790996735,0.06423581977799404,0.04398114280011001
EFNA2,,,,,,,,,,,,,,,-0.02189176963203755,,
HBEGF,0.020299631267931564,-0.02147328673870778,-0.040605360424423816,0.030390400710741117,-0.0032598166013899223,0.0503284141904621,0.07745906256650988,0.03494950355397065,0.03946321345162553,-0.015910622209066094,-0.00395630829810147,0.04161040343911635,0.06063698432494726,0.050861748511003814,0.0008089515551517668,-0.03159103075130665,0.006795742758647466
CSF3,,,,-0.028839863055251404,-0.020815893888765563,-0.013486362199982586,,-0.012759681826662428,,0.018882784350665708,,,,-0.0218928305839328,-0.07440577707235996,0.017770702533389877,-0.03452697041864323
PI3,,-0.002708415322407261,,-0.020402971756779287,-0.026014394864817214,-0.037553446350019726,,0.038118594696527106,,,,0.09888465598631772,,-0.052340916238534756,-0.18033550794260814,0.017696821439619065,-0.03902948727727982
PCSK1N,0.02165896854436795,-0.02000078062137747,-0.055962823984598876,-0.03539407018918471,-0.04358825424850311,-0.008857773510249968,0.021346916970231583,0.0030648898033566177,-0.004676570465098641,-0.017649780419862798,0.012879342775766066,0.021157310012259657,-0.007292880640629565,0.007985125924707901,0.003098133449866387,0.026267284010930335,0.040677077261666646
NTS,,,,,,-0.025862317769411804,-0.013757231833750579,0.008358026832704047,-0.01611866513474376,,,,,0.05246666520878536,-0.01133719469920915,0.04912450042063827,
SFRP1,0.04633680585125891,0.06205350273619415,0.012178464773655369,,0.007740150138616571,-0.02656599698851379,-0.04186952816686494,0.055937765204529,0.013053522061154581,0.0002001146368581325,-0.009669669466587542,-0.07562200128695515,-0.026959376836770296,0.06590254774078823,0.03673180267615214,0.06581620708255065,-0.016233487491729905
CXCL13,,,-0.0291521881923039,0.07531255137257653,,0.0012787259084295277,,,,-0.017270438711388395,,,,0.012957686161035441,-0.04863184429687461,,-0.00976945285463011
MICA,-0.06986348800817661,0.02021760696003644,0.00045603820105796734,0.032527696248228787,0.01775905729628467,-0.04124010295747376,-0.014879792236279723,0.03912995433124787,0.06296389116375395,0.0437425441908853,-0.01536460668613293,0.04635102557478965,-0.06234842735879871,-0.002585921367491193,0.03482429514658656,0.05636420831754745,0.0810057664746067
TG,-0.021582575886773807,-0.01855396074068293,-0.016393587996082815,,-0.006804526886667518,-0.017498323037276404,-0.015879472125085087,-0.015399794381882152,,-0.03478168188981291,0.028304992245137647,0.06663610391926116,0.011790364771468437,-0.021849455785752057,0.01639458251735036,0.0010220579344554618,0.0009477765349104616
ADA,0.07743621891095905,-0.021218678248584387,0.015597884336988424,-0.010076629956963129,0.055980805069890525,0.04891592891684278,-0.004752813577073121,0.03978627475279761,0.00034255006068156015,-0.0056059108453839854,-0.015910046408054733,-0.004068561280229491,0.028254926542136773,-0.0006041120261967424,0.11180038088770806,-0.009874968850858389,-0.017975041627148726
LAMC3,-0.06006179051703093,-0.03409370348063337,-0.029152188301959092,0.015599360683595428,-0.045419086153984045,0.061084554769290735,-0.036487352546763455,0.03149533951873454,-0.04617490368402902,-0.008079846356105515,-0.043449016707353565,-0.06444044683026412,-0.13025443114160581,0.015815623270901764,0.08855371280278534,0.03184758730245627,0.015080984257542823
CCL7,,-0.012362176061519913,,,0.024976029965446785,-0.012891426965097921,,,,,,,,-0.006404615450354331,,-0.02210539085596835,-0.010069352154475344
NGF,,0.0461183200082245,,,0.09604465656370531,-0.027562209243362758,-0.015153275552083302,,-0.016118675747815295,-0.015091820207790664,,,0.034989528291224044,-0.01296745533906488,-0.021597507417787553,0.0470894535810407,0.05489185852230832
TNFSF15,,,,,-0.026569682964704678,-0.02584358985642262,0.06291507796705594,,,-0.019826708427305648,,,-0.06362016267467854,0.01151028116889797,,0.013942210060888085,-0.008496958261884102
HMGB1,0.04728599249592277,0.009498816212163308,0.03294843385835072,0.04614157231700962,-0.010269903853632637,0.023157984423468985,0.015726295148900744,0.07674806738789716,0.021710674024715774,-0.013113090462666411,0.006953038480227856,-0.1474451826017197,-0.04732862806080078,-0.013130825422819162,-0.06579637004715214,-0.030458392932346062,-0.029849469888044086
ITGB3BP,0.034747404465769315,0.0048512073566098785,-0.007971280493888178,0.04713724612095046,0.04820397922062809,0.03137137744421152,0.023572733551738768,0.04906607948753237,-0.00910990203268245,0.026064410423925134,-0.04733970432130442,-0.03537582762122478,0.06781567684841253,0.04894136006338189,0.018179401913624934,0.04011415151511392,-0.04342950510734684
AANAT,,-0.01793563669148917,,,0.0001887080397320405,-0.00763688042176141,,-0.01150957830914554,-0.015153925715281959,,-0.022344269886077097,-0.049600142267107204,,-0.021620786991935988,0.04179072775747561,0.031092478671167843,-0.021082125612526707
RELN,-0.017892527610674832,-0.03004960685266461,0.022701207206461294,-0.03247809231724289,-0.004650473070824721,-0.025946091506232512,-0.04148838689595214,0.01124988733558762,-0.05324753730518887,,-0.024737035376919212,,0.04572177109731594,,,,-0.04742125593100148
IL15,0.05833529651680224,-0.039088853689630235,0.04246115404430205,,-0.017051031063213123,0.008537113150346698,-0.013092265949141582,0.011377377990210462,-0.03105377865829283,0.0538010507196932,-0.020723277583982,0.08457328768881231,-0.014483198112924187,-0.01670258454305152,0.09095707435468137,0.05264650461461895,0.008155021114337593
UTS2,,,,,,,,-0.026892780837726185,,,,0.09171800761579692,,-0.018411682496890597,,,
BSG,0.008474127776217567,-0.030389995738018,-0.006915499685238292,0.01410830024751893,0.009810939536739224,-0.01601663546028247,0.04727330934988804,0.00829485749183879,-0.03537619009991907,-0.05777693199147691,0.03492227011809642,0.15082671203732192,-0.0076675850204133665,0.07939794256988454,0.026154995411891032,0.020098478607163697,0.05697323511683618
ADAMTS3,0.027210282167801497,0.03814927571726672,-0.028804722670568442,,0.037628017118274876,0.0372218461643988,-0.021087853016379204,0.052931827266791166,-0.02433364391728981,-0.007908143146971624,-0.015072194847497094,-0.018201125719998348,,-0.06505608620344817,0.11313513163882716,0.017658619669906096,0.014651272490873344
CD34,0.056712403317235364,0.0034409534984948765,-0.008448016432200424,-0.014520733729026278,-0.07345368462005786,-0.028012512232612783,-0.03821180804770354,-0.0712378065009147,-0.056469173674467604,0.0029477624493765247,-0.047991790605000174,-0.07751920546743055,0.0152556771214591,0.05838174076988908,0.11486945382436736,0.017156681584636832,-0.07183754421061406
CCL23,,,,,,,,-0.013096073090504291,,,,,,,,,
PLAT,-0.03154510710690677,0.03976164478678691,0.016503598192741296,-0.015791327974735807,-0.011699093542454443,0.05552744359661031,0.1338396208426017,0.06927954053252446,-0.013447750352868153,-0.03284715094372261,0.01364353110450302,-0.06550642480907604,0.0290171716438673,0.020234140713903642,0.11086020955659842,-0.006952019775840939,0.05543176461351321
NTF3,,,,,,,,,,0.012302421421401016,,,,-0.03677991010109889,0.15113204804985234,,
LTA,,,-0.012055896141335332,,0.057444315434357573,,,,,,-0.020723280142073055,,,,,-0.0314772958257893,
CKLF,-0.024947284535844858,-0.03207698318886902,-0.01514892780150886,-0.030040598462979174,0.016537582886614156,-0.02091743367571796,0.1320245091106871,0.043917059672647335,0.00318859303284399,0.008644505951325467,-0.002030823937654857,-0.017882755131985374,-0.0845423139461651,0.006364496183479967,0.04372046370078902,0.0268625021452537,-0.0444861466472267
APELA,,,,,,,,,,-0.02632395554864156,,,,,,,
CD24,0.06887332296515229,-0.011917174408804417,0.0333377677889401,0.045330931323897206,0.009405588233938635,0.014439638091221688,0.06727086154885976,-0.014462840893876802,0.0557132096637196,0.08072297585904645,-0.014853774489865282,-0.03806749724826168,-0.030276792484210224,-0.002029789730243332,0.016474250134154933,0.049858844283884436,0.02940540536643436
HSP90AA1,0.01667754901365278,-0.033119850726494704,0.01516577488206979,-0.03012882725951384,-0.04228350504514658,-0.10561670500225978,-0.12504499270000366,-0.03166235166580712,0.0074534238089299445,-0.005620897836150614,0.01862788890734982,-0.026977155223680542,0.03416061344854652,-0.018881459556312208,-0.18825291970294275,-0.08686456362816178,-0.028347222125745163
BMP4,-0.022211603846258383,-0.010398273853460245,0.08812155769491967,0.07119492047438152,-0.003008007359244952,0.018458715412315176,0.08374667354631832,-0.013223287326594124,-0.024170840339022854,-0.04042289256109345,-0.017658375073129576,-0.037486795740129135,-0.0016339188192589823,0.03340040002408441,0.12069025819050434,0.057985143233141835,-0.021223052626616286
SCGB3A1,,-0.012362174825318824,,-0.030826961620530176,,-0.02773148976277029,0.11656839125422487,,-0.026675150054694213,-0.04150887857442514,-0.014460430829220374,0.07322785440842468,0.004462796360949886,-0.0375110234011574,0.018013741316009097,0.07464943243310132,-0.0423646536417943
IGFBP4,-0.0029708883595021955,-0.07723685245691227,0.015946113383505274,0.043477112552074454,-0.0058875739447862546,-0.004901755946997358,0.08346421281344558,-0.005140718499590312,-0.07919111552378597,0.02613344811542394,-0.04979947772977334,-0.035706943792192886,0.020465221279538787,-0.012554616654203222,-0.06570193560974094,0.019368955736235774,0.002587705413993159
RSPO4,,,0.014048517761981594,,-0.013586382004368016,-0.03200664708307483,,,,,-0.028746452060951215,,0.011295696994910927,,,-0.01129559718512805,0.12587612437912274
LEFTY2,-0.021369182951294582,0.024408048362922447,-0.012203960888675642,0.04801573216922186,0.04498580475682077,-0.034514947737001055,0.07243480773199609,0.04478205141054183,0.11732386797741279,0.04961238005189453,-0.0255826579053743,-0.018576687815188068,,0.06038469317967497,0.006499170627744675,0.014342454279224778,-0.012409439308399045
PF4,,-0.012823771961942832,-0.010966476108208962,,-0.020817698026196964,,,,,,,,,,-0.020065322505580747,0.046356639682087586,-0.020824536271354853
ANGPTL2,-0.031853324386315364,-0.03318613258608944,-0.01240830517089662,0.0165894922907687,-0.0066402686483671425,0.03299609026405153,0.13483110606292278,0.07007273921144466,0.027326146658809287,-0.015760432815812728,0.005226827252398799,0.05066416477001152,0.07294701667117076,0.013274960420011353,0.09195805822396982,0.033705564399055164,0.0782232580828299
LRIG2,0.05878978057558071,0.016424515675605267,0.050381518267290815,0.04127458352343876,-0.004691808752666036,0.06643306741858472,0.06622609334272715,0.09072627270192188,-0.008340137141044339,0.001318422211439163,-0.018377759813427832,-0.07440301970685524,-0.07440407837389883,0.029854748886574523,0.046977699699939375,0.07071192923794321,-0.031639907400710154
ICOSLG,-0.01580873985451221,-0.028336710754041327,0.08395657894951722,0.0789348696152391,-0.008459601285182798,-0.03278414470183598,-0.016005671178653792,0.008041521832467391,0.0372679937740621,-0.045087852287041194,-0.03987380235988558,0.04480662380602386,-0.020058154142001017,0.016718935836928368,0.05509974980151955,0.04176315948370383,-0.017538438842379465
WIF1,,0.03722947417060525,,-0.04998943746894963,,-0.023215662697672772,-0.1120789222004457,-0.06059249392188773,-0.036923314245270275,,-0.027629918136930207,,,,,,0.02721930603478021
NPPC,0.0178661530970909,-0.029414194623073722,,-0.03867497509633004,-0.03229338341672865,0.0003885488842827927,-0.032062889508338036,-0.002608648035240882,0.05522145481689624,,0.05492813229376386,-0.05126060108129413,0.037193916806989503,0.021713489891573567,0.06238250574500173,,0.004349054190466967
LYZ,-0.012774132003460894,-0.018001181414450288,-0.022048445005540204,0.10995761403455204,0.024776264549962283,-0.06673376678850425,0.058373751896675895,0.018848972959859222,-0.0003102139983047188,0.0703518428095112,0.014512792690513966,0.007423411413554471,-0.01692797182637732,0.01960642120830762,0.020660679882681873,0.006282729491162109,0.022370345137033773
EREG,,,,-0.03887401159933563,,-0.011748166884101246,,,-0.016581406849093438,-0.02621418617554872,,,,0.007909877707865992,-0.035712022261757514,-0.04753799698484867,-0.023975210158809594
SPTAN1,0.04818548244417265,-0.05079559623483649,-0.043114027898504735,-0.00862641926556377,-0.041220535872941784,0.0009543588841696299,-0.04879428311376893,-0.03506199311502841,-0.017563250153208247,0.0025563819410354877,-0.04395020627184986,-0.005276732533358104,-0.10432741958776517,-0.023267344212034483,0.04587598594414843,-0.03476552012888192,-0.0150278246692886
LIPC,-0.027632157858066685,-0.01569966754309008,-0.01650513264149211,,-0.012006723215459522,0.030861047366532883,-0.020302747454979477,0.049624287124634604,-0.011700066304647691,-0.021248582369467736,0.008031836518087062,0.020770696692710137,0.03843487441947472,,,0.03698079874162139,-0.017312658777563016
COL8A1,-0.036817183794864844,-0.03960351284872544,-0.016291041706218937,-0.03600709536399995,-0.06535540923709537,-0.01563812229376951,0.12199935192049341,0.09953077943862743,-0.03372951463048449,-0.044127747697853374,0.01788974289552307,-0.021800070361877855,-0.02924767427472523,0.04438543668798513,0.05196040488957968,0.05425611334953927,0.0472204526410311
GSTM2,-0.025864079424526915,-0.002237163026562081,-0.024030381579065212,-0.01438043762663678,0.0283799303495129,-0.011451318046737904,-0.01107127376779725,-0.021308049248020378,-0.026372931877863638,0.1387755851322423,-0.0014997579642624123,0.020802143391944215,0.09555731692097442,0.0030560365052016755,0.03428700932847865,-0.056757787700451645,-0.03794084933837571
IL4,,,,,,,,,,,,0.09516176386443319,,,,,
SPX,-0.0013048330156900966,-0.01169096659972129,0.041024787876924894,,0.03230351714271976,-0.04802739340637302,-0.02385352773601373,0.0016706388672673815,0.02240118471124589,,-0.0314672062010976,,,-0.02484841737977435,-0.008683134464506668,-0.01049310505033506,-0.0817665106836765
MFGE8,0.02836482763897129,-0.013927575045002277,0.07906313412649847,-0.014826268365363006,0.02493171638416746,0.009981674213992448,-0.0007539213347332957,-0.00761671694609675,-0.050403046246949405,-0.018646306887871583,0.061137726104821065,-0.006161201975935734,0.06944925660900883,0.033347739888437464,0.05521751178264145,0.026845856348163336,0.008989443803314812
TGFA,-0.06021647312316707,0.029792298273078943,0.05060095954596663,0.03690090461219722,0.056082529692843885,0.05767055753866397,0.014817272545501694,0.02121918477917958,0.03983258989320932,0.008679961418485907,0.03620082904722885,0.00843761883309066,0.044663129825308526,0.024002400194303657,0.047116115931712416,0.018861613705994155,0.0007098132751327791
SLIT2,-0.022211600292068676,0.0490082877815623,0.015609882949390532,-0.022912761433841328,-0.01042464495065165,-0.06785089013453113,0.03316077124685426,0.05143543184965465,-0.04920700843066218,0.11553922752723364,0.002578917829998465,0.017564021041637935,-0.02496792823371489,0.11714052737828336,0.08889349510726631,0.0797045154710901,0.029170623790722414
PLTP,0.04409988386846041,-0.06765303459261557,-0.03188437807674432,0.0004294670628205978,-0.03015600860965836,0.005857870214756228,0.06758929037560475,0.00960818285848877,0.0004966757306492093,-0.03576376204636492,0.009290342795109431,0.07595267105375635,0.04143682495114798,0.0007867630635734987,-0.027059324675232456,0.04377786257590695,-0.0029166370105520828
APOD,-0.0667047958757628,-0.023196206365965484,-0.04619519843403061,0.03076249459887721,0.0006454030154043613,0.025883130187643908,-0.0242846428478871,0.059469324769050966,0.02479293040647944,-0.029027176568609585,0.002967326285399538,0.09530950519936263,0.01847442254469413,0.024873538225030085,0.15254312807544596,0.021190045838001145,-0.03232969405900057
B2M,0.009400186193966768,0.006499111805767636,-0.021806498548218436,-0.012979770973510314,0.007505334253934308,0.011925693393708761,0.11222888861932616,0.014980643311325155,-0.0022426328212218328,0.04445492375258788,0.058994449337577734,0.16743508497359455,-0.13098833660953083,-0.0071680671226405646,0.09226464690939058,-0.027910488947259927,0.01578253023132732
OMG,0.02994626783368644,0.04240964857314777,-0.003189512546921526,0.030034998219579577,0.009559664854278798,0.08432179521187715,-0.042573766785503966,0.011941625402366485,0.07695856806813646,0.006902032729469822,0.0022446620432659456,0.010422291793498961,-0.007808798694277019,0.023327914284310226,0.12982925347841653,0.047082837851996566,0.05116488190969926
CXCL3,-0.017380516813775754,-0.020386489270935292,-0.022546031218543386,0.05005400001929095,-0.001676222852493861,-0.06089274312032792,,-0.015111526132341627,-0.023342389225368125,0.06255116594826896,-0.01492451440626693,0.1333817950222357,,-0.02525777124531707,-0.08658378669130058,0.06894169861786996,-0.05380062538385421
CXCL10,0.00508082401107686,0.027337645312944813,-0.03677850593395381,,0.016395774264784675,-0.018227403844138866,0.02492902066213151,0.03517932826728999,0.024092734649593352,-0.02262136452464683,0.03513044012555722,0.04012998569735839,-0.007771814790227303,-0.025449321940503852,-0.01193495835857769,0.0260847669406844,-0.0033038954874717017
RSPO3,,0.06664717698387378,,-0.028839863954798893,-0.024175694916934897,-0.018593621451337614,-0.04345732929999116,-0.018899337871824486,-0.0037757771730874846,,-0.015595829912710225,,,0.053794097962182486,0.04318433926081249,-0.022432649220541133,-0.035775806737590406
CORT,0.021891615994993157,0.02816124187838806,-0.019585431881628135,-0.038274428662097695,0.011449918889708376,-0.037608232322148334,-0.030121318483945617,-0.032709538472785,-0.040574331347151035,,-0.04137525244500956,,,0.002094541977827641,0.05853544216011144,,
NCAN,-0.01873809553072055,-0.00846123587256094,0.014691229247367994,-0.020724143970997522,-0.01747334213111333,-0.004427810725522532,0.08888440043273224,0.027186441563327623,0.004477148949751781,,-0.041858347375466946,-0.018797999706005257,0.07388837497225509,0.054416043298180256,0.14551390163120398,-0.025889492567598902,0.04086275682723903
PRG4,,-0.01859123643727423,,0.15763837673143533,0.01314060033290831,-0.02218706996532075,,-0.016371961299183283,,,-0.018234103253746033,,,0.0361550427544368,-0.030982860318159944,0.011575230834674429,0.006069864979202148
ZG16B,,-0.017142605340168912,-0.01319637162989701,,0.014737498229668366,,,0.02767055434439457,,0.049158635243109865,,,,,,-0.027971099378970857,-0.017765465199984166
TGM2,-0.06141959241223324,-0.006739595921118559,-0.019189468799166505,0.0655135320447835,0.005671011438343847,-0.10186266830054326,-0.06435816564196022,-0.0168420260554366,-0.05706646192585005,0.02641160165504628,-0.035001947458671974,-0.01698425714065422,0.042087960216675116,0.04349199665669993,0.0023779287571467408,-0.011421972402615653,0.0031155870975812573
VEGFC,0.06513239808258756,-0.023605273242854472,-0.01694464935878656,0.038875829111025786,0.03388078846080746,-0.011953452949434623,-0.026839303121275148,-0.021585403046554,-0.018736917541856784,0.0537022760997836,-0.01860862917931143,-0.04004612399550393,0.030906392446014307,-0.01800991165832217,0.0399034660547995,-0.012391117832543097,-0.06238111083671579
WNT6,,-0.019946097784678526,0.09131578860740161,0.1269943252120813,0.03028409514854202,-0.030571646362097957,-0.013428630850434768,0.03144882279329234,,0.03537001779390243,0.004447131495482308,-0.044797591461494854,,0.009333439317228012,0.08764164645326397,0.016855409993773825,-0.01835705557575136
NRG4,,0.10758401399622838,,-0.02161702833353091,0.020011157912210087,-0.03160257970617139,-0.016439126598620363,0.0557685801199057,0.08435902318582741,,0.04293582441136736,,0.04583213985196969,,,-0.022432651734705905,-0.02760619600040775
PMCH,,-0.013122975625362535,,,0.029434176216897614,,,,,,,,,-0.02505014073943981,0.013895180286809073,-0.030462220667510576,0.04008896832787734
COL9A1,0.025189533716428694,-0.034388954236865395,0.08962566595357833,0.05742353849213754,-0.030329282907032646,0.10299970260972566,0.08235784370664695,0.03409460515151122,-0.01635154258298433,,-0.02473704486514482,0.0431271486021858,-0.0011695260054684048,0.034067001843491415,0.11026819202605329,0.04646004162264059,-0.04239436489457326
GDF11,-0.022537270347383898,-0.052400052990902835,0.00012903983817564492,0.01783737224557142,0.010566539880412229,3.454683614261072e-05,0.07116803905137738,0.05098567071976323,-0.0025394347737141337,0.00731261537561257,0.02539695446021867,0.07937828600881229,-0.017568394814748638,-0.003891389816177429,-0.02845570165149905,0.10353940872537226,0.023124614070584554
RAET1E,,,,,,,,,,,,,,,,0.09597514519345852,
IL24,,,,,,,,,,-0.01864877532020089,,,,-0.018676781303830773,-0.01974539113981432,,-0.030862808761187577
SORBS1,-0.05227111950919071,0.03381348373300054,0.013921816810102105,-0.005957682887859133,-0.009286892145146821,0.0673147357352455,-0.022249507127517207,0.004016481597997276,-0.02070093860644011,0.04101288369375704,0.011579288640678502,0.010370720854674966,0.07419777089465054,-0.03117289229134871,0.04129978576005294,0.09531377762458236,0.023661480003289725
DLL1,-0.029996295697198604,0.010017461765688358,0.05235352443268205,0.04634101087352188,-0.04508600023222634,0.02549549931616959,0.08231588464680623,0.0690497341791956,-0.046476086091753605,0.09832138978296791,0.04000717245457018,-0.033270406006263756,0.13923646539284387,0.0251064011072087,0.1443691504402557,0.05039400605496459,-0.013360635879567005
TLN1,-0.0641889935185127,-0.0005441455394953119,0.024731396019678584,0.048139132767417776,-0.0002755798963661493,-0.012007342263562556,0.10131546714638294,0.05294042923311831,-0.04708705614876126,0.006126391616973277,0.006563328244968396,0.013861629805871639,-0.06424343807604944,-0.01174903210305182,-0.0484138725440682,0.03128067824210981,0.028528430945297556
COL2A1,-0.020271562547826184,0.0004982612419170716,,,,-0.019816419297355205,-0.014548250296481161,-0.01511153127496145,,,-0.015151446170186185,,,-0.030375763334461122,-0.001503850367602446,0.06832025001093514,0.01559769260095535
SHH,,,,,-0.0015321449552320504,-0.05023596365999843,-0.01587947382265892,-0.011879499729191032,,,-0.0144604295652887,-0.00042186177733702704,,0.09945395465119934,0.0716054668980857,0.0478097234897051,0.012966540395984175
