,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
IGFL3,,,,,,,,,-0.05239901610877915,,,,,,,,,,,-0.024031214162095412,,,-0.019607132013566227,,
BMP1,-0.026379277691638295,-0.09245091297200904,0.019994013712735823,-0.040088662473672675,0.08534172691522145,-0.031706231798813905,-0.12113776465337461,-0.04127976569371932,-0.39430021442998336,-0.07577059899333419,-0.05947962868192811,-0.15771112741068882,0.11126169114685967,-0.19796358266754246,0.07090595398116244,-0.005305055546300161,-0.04665893432023708,0.01359168390357753,-0.02454338393773851,-0.054721109734570964,0.030318869259695486,-0.03313959632213823,0.03903927173240486,-0.0967219567561783,0.01773874426282887
NDP,-0.03769232763797144,-0.0586326841310953,0.039051040987439695,0.060372874206527705,0.10748578926576573,0.015695969904742993,0.2026307649180747,0.11531014316595799,-0.11591012116325629,0.0029033980747932425,-0.005730802189253736,-0.09322194339393824,-0.004785636712647986,-0.05821086357663671,0.09398341665015353,0.03894190478088249,0.04284527752662821,0.1229642920753913,0.06003952122164184,-0.06292469695649693,-0.03398886873452356,-0.1230475750805402,0.0005874970958754548,0.0366415953941418,-0.01861091505964102
TNFSF18,-0.01927998321590006,-0.04535978282236144,-0.03099368448385686,-0.03936053786974775,,,,-0.045071198927269754,-0.08424069134643407,-0.04497698021694644,,,,,-0.03698204936582931,,,,,-0.0033046643797653343,,0.05145883712048428,0.029877590654454132,-0.10543471070630461,
IL36G,,,,,,,,,,,,,,-0.03793596663561754,,,,,,,,,,,
RTN4,0.04383338894756814,0.291164360245434,0.091759254867875,0.028668108061796423,-0.02785198971088385,0.02850262838798981,0.30231038055605003,0.1794531483391979,0.5210675376016463,0.09360360614724784,0.12509322971969772,0.38983954992416686,0.05331570655046543,0.33345717053531004,0.03371853341418812,-0.0688531762778285,0.09560137402494141,0.09357127880865788,0.07085658415522614,0.042442098617206644,0.0934084923218682,0.013211804955236946,-0.0022132769436707975,0.36492007147415206,-0.047151559055424966
HEBP1,-0.04883452179916262,-0.011570693707446192,-0.004107539736110446,0.011546489086594742,0.057381176602970756,0.04382400066454921,-0.020401229341684344,-0.08601588032879318,-0.1643231303013747,0.021097952916382605,-0.016578686225432626,-0.1642339530379782,0.10983574095561904,-0.017065395007001296,-0.010451965007419534,0.05973804394540227,-0.08001276262127827,0.03479116238593618,-0.004784325712579167,-0.015329317916470662,-0.04445862013552659,-0.03595485414103449,-0.010784028348424853,0.028908596863980476,0.07943233568068225
WNT7B,-0.01698506134734137,0.3193687570160081,0.009184183381639207,0.009883866594355636,0.07022157683543205,-0.003318341959130335,0.07675054634998131,0.0468885618878659,0.3038496142842791,-0.005963202823851834,0.052715549237583974,,0.02055405581779361,0.15634870715296506,0.03286962212553742,-0.024202561285572008,-0.02999189954460374,0.032238604400341056,-0.01828236700216624,-0.04085265462228512,-0.007397543364158588,-0.0065919414755609505,-0.022595513576968245,0.06801195291003911,0.14054398336321783
PTMA,0.002302538640784624,0.03447479360949556,-0.017014448717858895,-0.0658737940316172,0.11175488755151909,-0.028440409886342638,-0.20331143153481623,-0.1819083020279883,0.0973054082604123,0.07595562988882065,-0.0707092959169907,-0.49753357681858007,0.16685568463663292,-0.31471405232626326,0.08357467863274304,-0.042412139619301875,-0.03423632585041056,0.03623848915077635,0.11519370750072769,-0.03563600911266158,0.059762544280563316,-0.02592873304583035,0.05587726513653121,-0.10323590012308619,-0.2394379394521764
FASLG,-0.0169850661489747,,,,,,,,,,,,,,,,,,,,,,0.08236604693515376,,
