,UKF243,UKF248,UKF251,UKF259,UKF260,UKF269,UKF275,UKF313,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
GRN,0.049920496016460605,-0.056239237137938505,0.08211674723075069,0.023647341468717945,-0.053374557030203315,0.07206125624172594,-0.04285072048517015,-0.04285830409990497,0.004319136600449269,-0.03263101806401137,-0.05973155934970143,0.03242587742715576,0.04630780859340134,0.0716850226945306,-0.042545477155180436,-0.011566250036838782
MIA,0.05473340665037532,0.019446120307631265,-0.01535663993350858,-0.0026071695375640015,-0.03576983229322434,0.02920005402722922,-0.010773942919337894,-0.022194892659669188,0.022129961743780055,-0.0500642109739421,0.01110229110093393,0.057791751139902287,-0.010139557592521487,0.015688517128435674,0.017439448787877638,0.09914959960747281
COL4A4,0.10992498356062927,-0.0028528555682810555,-0.025825294446175484,0.022431070011815123,0.020398246861319153,0.07050835166085777,-0.02068081321641795,,-0.02759335058002987,0.09258394983383002,0.01485241455603006,0.05838648932904061,0.020696698572173752,0.04584585118031912,0.036421095541826654,0.04577424505056803
TAC1,0.038326076255404434,-0.03327672713621699,0.007986268432428695,0.01257611275393602,0.051122276645596314,-0.04401549810363573,-0.05666986630137413,,-0.04890119202643206,,,,,0.003091359078414078,-0.02744154086357911,-0.011991760045923089
RARRES2,0.006895989333550775,0.02868437165514364,0.04642798378956526,-0.02415644792882226,0.03158320147864649,0.13699017737501043,-0.012074628182783308,0.014853182271186555,0.06086892133445584,0.035265098654130966,0.09976000976247962,0.014552030962931947,9.115908398662481e-05,0.05066824537689243,0.005884239658700226,0.08453242048023696
FGF7,0.043704302138487625,,0.013059338509090886,0.019591062888184952,0.026429737881067263,0.04567717679017277,-0.04071751361191281,-0.035657844838595854,0.037980862287536846,-0.028963696694857478,0.11301072574766997,-0.008581527881112017,0.006086124432643794,-0.009393418317831317,0.0753698799857758,-0.0002981546974991296
HBEGF,0.00040662806355378156,-0.04712135081766672,0.027254235737846255,0.003977406112833401,-0.04711037675397721,0.06525482941540872,0.04019219488465456,0.012778384743327565,0.006367266603396786,0.04466604648819474,-0.036991583677159524,0.07581516986106035,-0.05140912443110206,0.07869818291014537,0.0840201523490072,0.07278996730217649
CSF3,0.043949714847144626,,,0.041021464632001084,0.05776916758213784,-0.018146761275039416,,0.007777051925711916,,,,0.01889907831209381,,0.06800160795232406,-0.0025732626441968497,0.07755663864007158
PI3,-0.05114316707641837,0.0038326027230128996,,0.006785729357777442,-0.05655136252576179,0.053510780859322656,,,,,,-0.04611976966939142,-0.020409544778532174,-0.015544090736003085,-0.04774988991114805,0.008770001684175764
PCSK1N,0.059344495065085615,-0.07624614654242015,-0.05596282030759181,-0.007075018953238208,0.07062845468303329,-0.029548085582881176,-0.014257342695304724,0.06351640113293903,-0.03154475011877342,-0.0020869040029541978,0.027316556413929865,-0.005395463398725481,0.002950023292931817,-0.06058375770939308,0.07496762372792896,-0.08380087633004608
NTS,,,,,0.009929542588147239,-0.022304552505703845,-0.023625425109229683,,,,,-0.030142431177662438,,-0.01477258599725424,-0.020091436290630812,
SFRP1,0.04545449302648646,-0.0038018519367494547,0.0515855054709103,-0.016549416584630442,-0.02103122084696329,0.01573318655050918,-0.03055091825048149,0.03124055768414366,0.021359189416010928,0.09061708258199495,-0.061441242456070536,0.011439853300781294,0.08011946145848144,-0.0017073686648262155,0.0204166837585822,-0.06215852541143938
CXCL13,,,-0.02915218627687515,,0.015241741679788184,,,-0.04627845425160393,,,,-0.014104263651752505,,-0.034673026964766505,,0.06646227568269242
MICA,0.1126306333332187,-0.017288274300762782,0.015264039153567315,0.04275442178371212,0.020265718749410872,0.09452639633062396,-0.01807678296016136,0.022877031081662766,0.07216907875871395,-0.002490962972296748,0.06956970240154302,-0.011596731788316323,0.052150427758086704,0.04357140155526702,0.10110292127330416,0.025358138147140285
TG,0.0830956611121441,-0.016057550043786024,-0.016393586918950986,-0.0014330552771175942,0.013421995212078333,-0.021901517304981775,0.0073103623569648595,0.010211938746629417,-0.029111492605585113,-0.058594713979694554,-0.022809101823337098,-0.017168256384500855,,-0.017494048779021547,0.05922260963296275,0.037360402556635225
ADA,-0.025980383167949834,-0.06932624018227466,-0.015025973748942087,0.028804734633187726,0.04517881382757604,0.08392788905527103,0.042548117563152424,0.018673083671870004,0.039588790001570485,0.01999734332396676,0.0720395723355146,0.03901416089400085,0.019918249653187406,0.04080461276908061,0.036241839876434215,0.07342961576472881
LAMC3,0.07794465625958463,-0.06667910726183413,-0.029152186386530336,-0.02882228472605899,0.0357192343888406,0.10332047959666457,0.0061159799991864616,-0.058494881221052834,-0.03629179932729934,-0.018732565426869095,0.010977091130071982,0.009199337613158878,0.049661168472401186,0.07173816600428977,-0.07180873737543508,-0.03717484715619657
CCL7,,-0.014722695528815168,,0.07481336474916248,-0.027632920355186927,,,,,,,0.0696833051240068,,,0.013473786172213462,0.031371517209500516
NGF,0.07065270409614348,-0.012096940582255947,,0.01007888861636455,0.019747759219016472,,,-0.010622434546119051,,-0.008807758674544365,0.12081049736225236,-0.02236503823378622,,0.01706359497241122,-0.00011662392691680095,0.030333897600975233
TNFSF15,-0.03077022701257457,,,0.06464795962946866,0.04945388218544498,,,-0.015657287886214136,,-0.04090263528095464,-0.0010874117877782156,-0.0188787119098772,,-0.013199636844138012,-0.06085011916537503,0.034247391955591205
HMGB1,-0.004442281405560615,-0.09552542840546546,-0.022507291323274753,-0.012307439612384808,-0.057661383462600344,0.01346790210456055,-0.014662522955119104,-0.01421171801100775,0.01428850334370409,0.04810068558177414,0.01932950382806817,-0.021627238892730116,-0.02763849320211453,0.008282254479747677,0.00862461044834191,-0.05750888354135452
ITGB3BP,0.01404466327144096,-0.02793306998294736,-0.017202346352579275,0.037290348173504226,-0.060871216062283906,0.04287792084731655,-0.01910086710603857,-0.020905502026545775,0.07434952287456446,0.029427683746234532,0.07126223042421137,-0.005836103762863048,0.017698256531526093,0.039849350966041634,0.06587212286598097,0.03512452992820043
AANAT,0.06566609692152164,-0.005515281839598057,,0.030831406512212767,-0.0184350713203001,0.0307455238059053,-0.017946939582341195,,-0.025996414524341382,,-0.025996795531905606,-0.01698857939309822,0.040931810731323244,,0.06427674005253087,-0.03698855450543973
RELN,-0.042885346530428387,0.04370512968682596,-0.03847036933122405,0.0033788058384103675,0.016921575882917976,-0.04803139976230836,0.047764781905794716,,-0.017038691138958797,-0.09332252176347687,,,-0.023819415405240494,-0.01594373083234563,,-0.025119227866601986
IL15,0.023279794434823236,-0.03859023260847301,-0.020885178927484274,0.007627771541624529,0.07472249687157595,0.014085624637000084,0.04169028506557299,-0.03681631081461517,-0.02411047293659282,0.01642639020744667,0.05282319590686716,0.02621123945125523,-0.008625938076583505,-0.007833049195937698,0.0020364339321153006,0.06562008583889457
UTS2,,,,,,0.01847883128001399,,,,,,-0.014467018706377567,,,,
BSG,0.08415062813389167,-0.06154788424814946,0.016403742163525956,0.0051619128931234765,0.008214278141498934,0.03531351283566229,0.025575003667955235,0.028307229733775616,0.026264115407348257,-0.06771537381466895,0.09681266249768916,0.02782381013916085,0.06921736819645778,-0.00999640385183055,0.051546461298111794,0.021495728284527033
ADAMTS3,-0.08158133448825304,0.008455124134642533,0.007334880388251161,0.02270811317923143,-0.021698276754899777,0.09376463206209644,-0.046839761586935334,-0.030718888283999372,-0.0225961568971716,,-0.031128516065965985,-0.03435028886008956,-0.0460381785442329,-0.007839342695333703,0.036124566923005565,0.04505671249354389
CD34,0.08381727599838754,-0.0586481840940255,0.056336683742166604,-0.04928461323841498,0.0457011745983548,0.09118215026328073,-0.006390281190802328,-0.015968826074302767,-0.025923896464792304,0.013801834671914658,0.032672556469765426,0.01639110552168521,0.09409343002110067,0.02506127699227258,-0.0038173885760678264,-0.05992670852346165
CCL23,,,,,,0.08357126334981113,,,,,,,,,,
PLAT,0.08009496463889897,-0.03129218734945483,-0.027589580690321858,-0.016332690277258435,-0.03235649282068125,0.14541898904095107,0.02848895420027975,0.08749334411226949,-0.000825670423027179,-0.03838394758928924,0.02609996869455748,0.03989881328050504,0.058129001705570726,0.01149395400506809,0.00487155161268949,-0.08524920498971672
NTF3,,,,,,,,-0.03335095181887649,,,,0.005933132227751505,,0.040272766358047156,,
LTA,,,-0.0120558953492092,-0.01654941581042272,,,-0.017284773181409044,,-0.02411047591280085,,,,,,0.05922507832275706,
CKLF,0.047904298172483324,-0.033364294295441056,-0.009343191037947108,0.047499452549816135,-0.034277198540550585,0.09950823186689732,0.0006955746264156192,-0.039250056538679155,0.024535153174098285,0.03846987573998263,0.0389914039060559,0.02151772245527835,0.026383086985667638,-0.01507667614949328,-0.0029487486974500467,0.06981081128484803
APELA,,,,,,,,-0.02886337107690769,,,,,,,,
CD24,0.007793491178141128,-0.03710610316554315,-0.003854887920741936,-0.0555186778960085,-0.017452794742017188,0.019225291107018136,-0.019037022250691663,0.0013911661676809597,0.022388228972459193,0.0571283329670706,0.10479801747899734,0.0611404734292196,-0.025425130387838654,-0.013136831352937238,0.058218238046387476,-0.0025114026439334905
HSP90AA1,-0.04069315610976139,0.07250014055458112,-0.06214519476928714,0.04349490161573264,0.009314033149284473,-0.13189799633847735,-0.03636927207340269,-0.046714578650107134,-0.07602047789692136,-0.0449157064313882,-0.06222243227798851,-0.037166140021300954,0.05792136630015304,-0.04617939460944144,-0.03254615123050563,-0.017228641723946603
BMP4,-0.0538298948224588,0.048805850661899935,-0.01277995578681576,0.07893803451205142,-0.035776233869766194,0.0076726081484941476,0.01129148054622283,0.006807700619266781,-0.020544615714358797,-0.013406016400884076,0.05146953708734342,0.0773010175250188,0.06222644079335172,0.013639833623353928,-0.02095567194199818,-0.021671593424537568
SCGB3A1,,-0.014722694056565287,,,-0.02195389414025345,,,-0.02123987896372398,-0.01682397124424356,-0.03830916767494921,,-0.029474366469851878,,0.07029785452734666,-0.014297027357648165,0.004958907334563504
IGFBP4,-0.002894370918618575,-0.05819343350897318,0.009905073741448578,-0.025084142943811255,-0.03551989317257687,0.116670848827481,0.0021124333421136277,0.017095031115968228,0.0066876411612159445,-0.002672510104155785,-0.07928930261648164,0.012887553467104112,-0.008552896330895062,0.029303146389201225,-0.03137762686305908,-0.023193937970804795
RSPO4,0.08711172618724007,,-0.019489731741439285,-0.0022090291477926795,-0.02533836255669238,,-0.020103243480186054,,0.060901057122467184,-0.061289694681479136,,,,0.023066299472756006,0.017722278824184593,-0.035241562834738255
LEFTY2,0.04351205837002191,-0.05688485665574405,-0.012203960086820996,-0.028524697464982804,0.017368741813553523,0.1073640537408941,-0.012879196031679349,-0.01770353665516163,-0.02976411325737397,,-0.03322170146569737,0.035494474229480225,0.03317594204934455,-0.025105013684684218,0.07324590662949218,-0.08362694969019217
PF4,,-0.015272431745599028,-0.010966475387662584,-0.011265769577546006,,,,,,,,,,,-0.032794368905090236,0.034866827988591545
ANGPTL2,0.045509923952122326,-0.04155759219167757,-0.023838517030825495,-0.016484952368013926,-0.017537330378741597,0.0638787958274929,-0.004111662319328541,0.06649742959236372,0.06773211885061413,-0.052450343109959725,-0.08040540504695405,0.040490883440472365,0.0005791930400922712,0.03183473381103735,0.029734473233736222,-0.08375026633019318
LRIG2,0.02127839829173638,-0.01970881811819454,-0.013966783909849852,0.057908120394758816,-0.02267969333260874,0.02856577200623109,-0.03631513531328068,-0.008225018886416231,-0.019424023864385676,0.09648956845023109,0.01930493928634944,-0.014525650492771058,0.03273706888997433,-0.004120285443293287,0.08046224159654039,0.04022284600117892
ICOSLG,0.048151747810543044,0.0026446893075869732,0.034509705228025774,0.000967903843572388,0.04862511249300583,0.07875285189098918,-0.004613168748916219,-0.006802251680977023,-0.01628423671754686,0.09688723438337978,0.010256226170205588,0.016176650866501437,0.019864607514248383,-0.015237596451035713,0.020406895921105807,-0.01696611573693626
WIF1,0.030366827118775586,0.05049745007847191,,,0.00043129331065806434,-0.07734278181390879,-0.01551319683461582,,-0.04413719608780409,,,,,-0.017160790942359196,,-0.051106552229773276
NPPC,0.02203955056558124,-0.02011525352172158,,0.016446144186480195,0.08123209875195075,-0.044072534077271575,-0.011489273457910634,,0.028791057561435535,0.008205828685877693,0.08525862121764982,-0.028908470313601654,0.046082536076601635,-0.04836480599952033,,0.06287657465963274
LYZ,-0.02055106744477319,0.002478453701711827,0.04857824041899981,0.027127902827341836,-0.006949886429438684,0.12125123236515926,-0.044429346187558595,-0.0073746232665028956,0.0026235202249900846,0.07249824298292039,0.06814448886301476,0.010939645434757832,-0.007651148705440371,0.008547169796252198,-0.038197433673641444,-0.032171700175407485
EREG,,,,,-0.03565708813771868,,,-0.020701522956181304,,,,-0.016542045487829792,,0.07724221070548262,0.011438828256339168,0.017688311562007803
SPTAN1,0.05703158800620012,-0.06609381959690945,0.07350657626289421,-0.043784097516439954,0.0670855702333741,-0.0014945176096979223,-0.07043292749844735,-0.06935802055547191,-0.008825500253586607,-0.013897935150119266,0.04491290102554189,-0.02802572014131909,0.06603239697147004,-0.025426490599499092,-0.01982966351800977,-0.02267484374457345
PTH2,,,,,,,,,,,,,,-0.02935829034707115,,
LIPC,-0.02609715085108473,-0.018697470735756408,-0.016505131557031302,-0.005277589387652661,-0.02453170541076836,0.08962957070329174,0.013277259946743761,-0.010339876047906872,0.06554986192567516,-0.056054044088098325,-0.039895001049706606,,0.08731718514859288,,-0.041464494889996095,0.07144732311192611
COL8A1,0.03422685342336262,-0.011973636438341342,0.0018331202780243203,-0.006598412903083579,-0.04166269966119898,0.11746432537787606,0.00749375057870126,0.0942918800695945,0.05653570900742014,0.09041958916741902,0.023141750796125043,0.01027000113794266,0.008219242385206204,-0.012237239165299908,0.05175460461597197,-0.02600578830891827
GSTM2,0.021924995558386774,0.00908278031703169,-0.024030380000161996,0.02919218611937545,-0.033263650123832866,0.07072980757555199,-0.01181734549577798,-0.03795019037237183,0.03912720969570479,-0.03810130578526903,0.05209389737116572,-0.04659136405746746,-0.008204294192581495,-0.039192301458326216,0.03307366408973457,0.027763649072441172
SPX,0.07128208123381363,-0.0056553300822711735,-0.041601443342530346,-0.03317440813424641,0.029668530095121763,-0.017504578201673598,-0.024486906134983905,,-0.049297808520997785,,0.09591709233670304,-0.019524696839508453,0.008620850953222908,-0.026787665208606478,0.01413704160562552,0.06158932424463994
MFGE8,-0.018704434650962245,-0.0601411158608205,0.0504183961394633,-0.008864067980420842,-0.0033153159131769903,0.03241822861240132,0.02611080832952557,0.0420029787684185,-0.0656322252095231,0.0006264937894386285,-0.04162371381052365,-0.012330896864668294,0.07850653467471175,0.03397244511919356,0.011318960740673727,-0.0011134833328597285
TGFA,0.028788255388799804,-0.03801092487050155,-0.008149967979855866,0.050461242157868326,-0.026903699258608523,0.03810999687876458,0.03824761696722425,-0.014165788745805957,0.07565446109389258,0.11332239562895918,0.051286064884978964,-0.017339018001704308,-0.04028730605657337,0.0006767030504180454,0.05564302158960769,0.02839659705284294
SLIT2,-0.04039257348866345,-0.04115350376463917,-0.028594743010309624,0.003537445429336698,-0.047537919458913544,-0.011139181571190706,-0.05173303094914429,0.016854214017538494,-0.054233725893778346,0.021087786692278766,0.04253158033000099,0.025528497075318433,-0.041909933464687125,-0.01804435534118254,0.025930840952393917,0.019807074840014937
PLTP,-0.00044721978321199374,0.005713510023534696,-0.055237457248804335,-0.05599986819603913,-0.05307540200310747,0.1484797455585387,-0.05331088788722219,0.04514229686455657,0.03626501601102639,0.04315269505436856,0.05683841447656156,0.0006441354805135476,-0.015606799410560038,0.056816322348324934,-0.07776214450421698,-0.03774950954390463
APOD,-0.0920123549584487,-0.022020991908288906,-0.019931859113859772,-0.029928474806352006,0.008047335390837644,0.0062631313605958526,-0.06305735947338169,-0.029476117552185387,-0.016945457987504353,-0.08650744541016665,-0.17651539095315827,0.01384440651062138,0.02277468304216665,0.06779957390074812,-0.14071776059288574,-0.07861285777404962
B2M,-0.02947699024140533,-0.0736572350570134,0.0412097145736652,0.04923609632757073,-0.09392287125977503,0.15302029827003727,-0.03651908000677405,-0.052102741656210566,0.03453757871604182,-0.05244449706057243,-0.1399815624037772,0.05940121120022587,0.0521240807950675,0.07186269195834512,-0.09891500516271097,-0.1104638589248321
OMG,0.0831486537409687,-0.052827077365652966,-0.0010694433648068683,-0.003525969549467984,0.012875213456552776,-0.05722238366186307,-0.04631352123953008,-0.013110388230403423,0.000714982431853121,-0.03246261484141643,-0.06893549704651925,-0.001964161771702508,-0.09016049023308309,0.04774860151841112,0.0382894769423499,-0.005358225640991914
CXCL3,-0.006265017966203476,0.02542237035101023,-0.022546029737168606,0.06019766815588665,-0.045448928027560405,0.05103522375828208,-0.01968617033887349,-0.0342104408320389,-0.017363908736242745,,,-0.013913414389659609,-0.020923836413653113,-0.05178525546629687,-0.010008539082013747,0.07423484291046442
CXCL10,-0.009438525964050848,-0.03827288533300964,0.004107317774990681,0.021253359787501876,0.04084073615326647,0.12431344649836105,0.00018393281556281069,0.003679887123932523,-0.02759335232325018,-0.0561764540478101,0.010104630678329105,0.13279704565777237,0.008532798512693836,-0.025224527538146777,-0.056353584485067026,0.004266146339978084
RSPO3,,-0.0199989092095388,,-0.013082993516790578,0.10961575809321933,-0.02687855208894496,-0.030362910390744693,,0.020609792143840823,,,0.07299906927560412,,0.03457799410792684,0.013152686949668589,-0.011669951696203893
CORT,0.08264472872549743,-0.0075670305166225605,-0.019585430594777933,-0.029339617540872016,0.08548939538085237,-0.046519356371569384,0.021058364776115772,,-0.03359479312274663,,,-0.02208123804815006,,-0.017456524716515598,,
NCAN,0.025613513280936924,-0.05546158983889444,-0.04167337996531632,-0.020686378511292996,0.012040034865148276,0.037145959143240426,-0.001117467394045136,,0.07696804571046438,-0.09833530256150057,-0.04388488774552036,0.002157113513373674,0.07655402824080877,-0.0044288694185915,0.00470562124785619,-0.05999399120518519
PRG4,0.016226739537527717,0.03916835893025827,,0.008963197134860048,-0.01756460217131838,0.009406642242253176,0.04892077582762797,,0.09261277823903775,,,-0.021210046661291254,,0.06252910520790932,-0.02036117719414372,0.013000485705572454
ZG16B,,-0.020415933063722882,-0.013196370762836553,-0.01498636181314516,,-0.025138958629343542,-0.013734321378102755,-0.02335418009351663,,,0.02080873430047369,,,,0.029680592931501385,0.050593341824336946
TGM2,0.004307796708401226,-0.04072878771215691,0.003381078975075285,-0.023145996624495343,-0.03310193587913521,0.05361481966975309,-0.03868855038961829,-0.03237337318093697,-0.030450242231828833,0.06020139052237598,-0.00731522577447372,0.016380028032925265,-0.04709046807132245,0.08612127317115953,-0.016237987472371783,-0.0476584525750635
VEGFC,0.00018949951806162998,-0.028112627509877506,-0.016944648245447544,0.027607043774233245,-0.013019252254997912,0.05906652114615974,-0.02151535135952826,0.014935335324193387,-0.02165018773679277,-0.04080970751255481,0.03896987883556886,-0.024921657592988023,-0.02759888501570889,-0.03150678533761565,0.010595542693783565,0.08998541953859761
WNT6,0.07112635888814292,0.03418731622622705,-0.012203960407107866,0.013950336415671913,-0.024202330767956387,0.011117280999627027,-0.030565242356270013,0.035469075869048704,-0.018895190588736094,,-0.027483649599094103,0.03306660296448139,,0.10172108240535571,-0.011491985656106303,0.11491231209100473
NRG4,0.041187404129288764,-0.013560119459592707,,-0.015714921120223633,0.07946428715868797,0.12175186734667014,-0.026385855151969936,,-0.025257469255658162,-0.04891643518021628,,,0.02391089876740551,-0.024377523867130775,0.17872563590068594,-0.01543870529528463
PMCH,,-0.015628767427578693,,-0.021774554215071247,,,-0.020103242509987424,,,,,-0.01968320139868095,,-0.014035571752314738,0.04197904791211668,-0.028460362317956938
COL9A1,0.027319536225166086,-0.040955419196762266,-0.03031163627448889,-0.016413088145137922,-0.004143097904970131,0.005063073727854503,-0.036809775082779,,-0.028780285760074898,-0.014715261644302998,-0.017128848066014318,0.025072449668395426,0.0012179064274315218,0.05308979308900368,0.03594664193829377,0.053918031873470273
GDF11,-0.003919135657763964,-0.027637355829664846,0.04275504183300229,0.03195859575899233,0.030036488875683696,0.09904609545945664,-0.010409491947233649,0.048630113034958636,0.016043431170928758,0.06516921451308812,0.05617176756655446,0.023246161868355,0.04683166258885268,-0.025869390163370098,0.009491440584046041,0.008077763485831417
RAET1E,,,,,,,,,,,,,,,-0.025638132715301534,
IL24,,,,,,,,-0.014727066017250674,,,,-0.014675320658124217,,,,0.005510578674779195
SORBS1,0.02067798041383347,-0.024260716416075728,-0.031055856701510176,0.012867305619374087,0.015796279445826025,0.04492998370254077,0.0068458251872579685,-0.02102536076486071,0.017224930042296152,0.020047565005142196,0.03456465004813555,0.015452737410169993,-0.0074915012054215845,0.04111716835848403,-0.0032405954541149273,-0.08301297203489992
DLL1,0.015643246792975015,-0.04017258860989893,-0.04559994128085152,-0.0034513231762849346,-0.009357949872814571,0.011770416131022874,-0.033889769107678464,-0.05348755299720012,0.0503801621982527,-0.05913894658235854,-0.06104957526929517,0.06401434163307423,-0.0031983086766024156,-0.05422714877709956,0.004064772191620891,-0.008870737435064148
TLN1,0.013252261895181364,-0.04595186726430891,0.019064949768956934,-0.04477042875232261,-0.035677818137755835,0.1019265595495782,-0.02174056417366094,0.04523299350020029,0.07785492308205148,-0.054304275076438535,-0.08301681858759724,0.020892343745414575,0.06903914428442186,0.019287784343063687,0.0234339710068394,0.030621803057753444
COL2A1,-0.032272507026880136,-0.026941778518493553,,,-0.01568785432065269,-0.02149155082958264,,,0.06024492162581072,,,-0.032082174782275416,,0.019633832446944346,0.04006559820104542,-0.03196160555762278
SHH,,,,0.029285897177817544,0.027060141175168407,-0.016894970312038984,0.02378045292389277,,-0.01682396977372374,,,0.05340411070021667,-0.024164175011197365,-0.008407441967632925,0.10569143446968729,0.01717909404972666
PON2,0.035951680837776244,-0.09263116243434649,-0.0280972727149812,0.004848250208978737,0.018546766603532553,0.07270469516089552,0.02431399666931111,-0.0566239926616178,0.07148025068391894,0.0032498937549329337,0.03271760976054792,0.02707207027538942,-0.02662808709242326,0.029769343219467836,0.027051169686817818,-0.0002914151984446833
ICAM5,0.0595550840719899,0.03922011651844242,-0.015709237855270917,-0.0068288626206725045,0.0043194382278441594,-0.005314415412469285,0.0012423724193252974,-0.013940977481148524,-0.032856304188155584,,,-0.04102155794401743,,0.0347534502491011,-0.034009516558613326,-0.03562086535136544
HPX,0.0952550636190634,0.08843146737227149,,0.13908586905922163,-0.001385078715088272,0.09535289494764855,0.004006167373051731,-0.02768135670410592,0.11191533017470864,0.013432057030869927,0.012022956820803322,-0.03716606232040391,-0.012157291631701294,0.006185874655176743,0.09777583286977751,0.07284926524692317
SFRP2,-0.014584961513629237,-0.01957386098330032,,-0.015281707218967834,,-0.017152255265969345,0.02664656417169649,-0.014534313309277283,-0.03300432321474049,,0.021855200388637745,0.01672737676338865,-0.03945359752776597,-0.027009043966070064,0.03228483947752359,-0.03147200970981485
