,UKF243,UKF255,UKF260,UKF275,UKF296,UKF313,UKF334,ZH1007inf,ZH1019T1,ZH1019inf,ZH916T1,ZH916bulk
THPO,,,,-0.020474997842328205,-0.017908795163815782,,0.017628485793084438,,0.026996399161896452,-0.025203855947682315,-0.0312405148535712,-0.014077965057274159
CUBN,0.09483255377794929,-0.029189177632054496,0.0022932161017380458,0.022156750967953814,0.04075857042183891,0.019579289943022028,-0.016476520775338357,0.0469307819647881,-0.1222088602672141,0.07713461424536906,0.08119551324197692,-0.012629034539582924
TIMP3,0.028917277051352084,0.04314051212633872,0.05805164628039521,0.07067133943121645,0.0017261158099703333,-0.04032892441627377,-0.02148338705821002,0.10733300110136093,0.08586930892013403,0.061013645281501716,0.036128474801198754,0.04225490691707266
PIGF,0.01473711146775989,0.01835850838707326,-0.03991525571449318,0.022028177308954355,0.04534889203495001,0.012386036121870444,0.020673465629844786,0.014035216738735402,-0.046107658179003724,-0.0037231151899515965,0.07649683008630943,0.01745788552127105
CRH,,,0.0026295757421675716,-0.01570049040218508,-0.03240223472104088,,0.024583930014353467,,,,0.057770465039090245,-0.020593911579665544
BDNF,-0.027132352214431346,-0.03658977555004594,0.017049162879539153,-0.06528371539316256,-0.009205128844835545,0.05543668991631212,0.011269260237915428,0.0721455780811315,,,0.04216075241448147,0.0012886729407470402
CCL5,0.00614095835104815,,0.0020286235141431766,0.07456181300093806,-0.01747108281109965,0.026859952986945726,-0.0257957530429215,0.10714665577774692,0.03227282673606331,-0.03238812019382463,0.046528853235914394,0.03506971669568434
GAD1,0.0026072884036021796,0.06473723096725421,-0.01980447473527346,0.07742761856942389,0.042096966813343795,0.04673798555416425,-0.05667095845741872,-0.04907080187313924,-0.05562488984024072,0.005897149707939116,-0.04225039699455893,0.041235176019679284
COL14A1,-0.027804357464748623,-0.03301258606609707,0.028570955026052575,0.005231702856743809,-0.0234580154351731,0.017993675096720455,-0.01693823641711543,0.0059025921027296485,-0.007294228899242275,-0.011501195716742045,0.050203520821593656,-0.04230299704579746
HLA-A,0.01263375029333923,0.028878163380145965,0.08941400464972932,0.000295005971877364,-0.04891075077756811,0.016613644974600154,0.06719369851845984,-0.01682695938649808,0.07883507854522133,0.11531340434745595,0.0795888740570658,0.1378933680421645
CD5L,,,,,,,,,,0.022171529679023583,,
FGF18,,-0.018609402642644803,0.07006627596821599,-0.010686911948998026,,-0.02120235710431517,,,,,-0.005628721677914154,0.09893665870208244
ADM,0.0004358058172028486,0.08153752300618332,0.01148895415751395,-0.05103476575306529,0.007436265403372486,0.02737482969485349,0.02793857766646319,-0.02869290722043238,0.10972011827889624,0.16141809196010248,0.021048329318564415,0.058908566451011814
CCL15,,,,,-0.004491541254410511,,,0.039958013862779564,,,0.08099677157010637,
GNAI2,0.007671511989814693,0.023399279743045773,0.01523154856692454,0.005628171029281386,-0.005545344618847341,-0.015617586164925265,-0.010042344602525325,0.0018919623919568503,-0.033283995791991046,0.016166494440287144,0.0008134258842888689,-0.024993818697093884
HDC,,,,,0.018408827549433713,,,,-0.010222811863639101,,0.02835964329904696,-0.02032349505314887
COL11A1,,-0.05013276170915588,0.03310881806708678,0.007996887502202274,-0.02751940843559308,0.022743709247010465,-0.014135361732946718,0.07556268066947476,,-0.04538316266922733,0.0016527678655078773,0.016933143743802895
NUCB2,0.010058577588154953,0.07366595302247843,-0.004143672278133929,-0.0167876800483709,-0.029885121515041944,0.05902884681290169,-0.01830484496573704,-0.005663902170981056,0.00010045885005512253,0.041045273840179294,-0.010232592000373386,0.0701107667451347
FGF16,,,,,,,,,,,,-0.020026162337034616
CXCL1,0.019682566233106484,-0.018337018517006694,-0.022226364428261588,-0.02256722819826885,0.018521456398521773,0.052169167382811785,-0.025795757416372564,-0.025801521254557834,0.06525633610351499,,-0.034596862502809606,0.008497098947312516
VCAN,-0.04897785922091604,-0.145662014807953,-0.04427066212855595,0.020191804400942735,0.007455311344025346,0.04108738910824245,-0.01535039374146688,-0.02216263765691525,0.016746217853890362,-0.09399852396593245,0.033634576956092295,0.045764304285793325
MMP7,-0.05104102715126665,,,-0.00984971478205926,0.06235983949552751,-0.012942353195714448,0.00519250067000263,0.11038826001867073,,,0.1252361586487144,0.10616396787496991
PTPN6,-0.014976640224320483,-0.06196969755320588,0.005656137289551048,0.06633631306737517,0.001359708708369368,0.030494261217555906,0.004271363000325692,-0.006427677604736293,-0.011024392717084563,0.053816321398194006,0.04501519117186068,-0.0030285204262749756
PTGS2,-0.0420094285298113,0.08247132490450208,0.013204464223224193,-0.044745042912448955,0.0018689746940341707,-0.009616826473514419,-0.020349903521316923,0.010541059875176348,0.0482906665037836,0.008059293118875287,0.08143005515012665,0.05657806275043983
XCL1,,,0.0016414322667815567,-0.01617778798794639,,-0.017495461743151072,,,,,,0.07492363198779181
CD58,0.011731671304516298,-0.027809099595974232,0.03915790436132469,0.0032520179367880923,0.0027077878735937374,-0.023605451719051835,0.10113034630469063,-0.05809690604751842,-0.011682990544167176,-0.049822729062227226,0.014244810877812401,-0.05185963340459817
TNFSF14,-0.021044257080327138,-0.049041241690360206,-0.014066263868041303,-0.026087414743359884,-0.015917988593149492,,,-0.030705700269874913,,0.00831167035218653,0.07349789905406252,0.025172720220668538
CNTN4,0.02457614135421824,-0.02139352507077068,-0.009550490005570978,-0.027286246538594242,-0.022265493832235177,,0.003988976557235642,-0.02864998197787293,,0.0024939408316752352,-0.03501739028713622,-0.04356014537687473
INSL3,,,,-0.011357757094161411,,,,,,,0.10505009667114333,
BTLA,,,-0.01935056371730199,,-0.00581173392808006,,,,,0.03391334292574352,0.09692848608150542,
MFNG,-0.0009413099252535362,0.0022985838995532933,0.052191418213699124,0.020877151584019718,-0.03358746109552692,0.011099429615643232,0.06095846598414964,0.03898455861703202,-0.11067163851670794,0.04409135273081494,0.017501406625491017,-0.023716011320591503
ICAM1,-0.05698284469787917,0.12119540597038689,-0.009311521321472145,-0.007900824268895549,-0.0026344916634963283,0.04166805176103188,0.03315303534912507,0.0634013044085773,0.015978941626158708,0.11463236013859009,0.007147611712422946,0.1039643822808711
PROS1,0.00693308724614224,0.00576119178046146,-0.008704596025843666,-0.022252159497622305,-0.03257158840422391,0.036393943762343665,0.02292823309499263,-0.025685280364340646,-0.01235605498187431,0.03018498270045544,0.02213966622848024,-0.04756432660511549
CLCF1,0.03654706152489897,0.11933522397480913,0.017968830379729708,-0.012204065343466073,0.003935316336685163,-0.05405809039716618,0.019255688176124552,0.019013816852589748,0.07900094381039638,0.02442126420130088,0.10286241804457141,0.0338322751537148
PSAP,-0.04630097680909977,-0.09186399836996918,0.03789595215596282,0.0499956103897134,-0.005404692460029317,-0.024134892715184177,-0.039828514981072344,0.05225392297144499,0.0802162716380192,0.014918891064705049,0.049049249294173744,0.09243072849174463
EFEMP1,0.004671094946735971,-0.04187157597994392,0.011054101809414553,0.013567059764094683,0.02580291977953536,-0.018644809978698208,0.05579411242196106,0.0682159317537402,-0.05881730663191546,0.1199675869012324,0.06440849740682578,0.05853628337367392
C1QTNF1,0.02041128123486542,0.1484409269955441,0.020481013752900915,-0.030647404527513956,0.03144762116001843,0.05753005633385161,0.02967319678120112,-0.05038963680529874,-0.0026597580995679658,0.03971476740197762,0.0005045679147154064,0.018360526883824037
ALB,-0.031921036142236715,,-0.009425160184617563,-0.012399691785555571,0.09248981502685559,-0.019329710814268368,-0.03307141148087644,-0.008340094393272433,-0.023092476173440506,0.06191279014931659,-0.0318626573939754,-0.028774420415887476
CCL13,,,,,,0.006395345144194458,,,,,,
EFNA3,0.10433684802255541,0.0964157995609494,0.04226268775759008,0.03443608826878947,0.03299784450453948,0.06287182116695514,0.036073927890660114,-0.03917662643131477,0.0846374912906011,0.06253978341661942,0.007383980496002395,0.0176191840433346
DRAXIN,0.001666820095774435,0.12209740963310856,0.0189511559931778,-0.028189512502068796,-0.014516929663077969,0.02533288166816032,0.0014495675173682773,-0.02601249581055576,0.11481977678761873,-0.009302478382510679,0.03465354320702312,0.06067902774090314
RAET1L,,,,,-0.0008332872585004474,,,,,,,
NPTX2,0.0015808649915550386,-0.06270874689810645,-0.014040173467843524,0.04572850712807976,0.049565820546273384,0.043453171653604135,0.027836226214337713,0.027879917407968757,,-0.012212389722557731,0.07745514458948603,0.010993032660318763
FGF11,-0.0055844740086123034,0.07055992843579062,0.03052065781362616,0.04472312693806464,-0.0050846774112966306,0.05744764470338735,0.03002267257700235,0.018960420509509572,0.2348586464369415,0.02640048393432459,0.06947050373514833,0.026133631436700635
CD59,-0.0014716777249433098,0.03975707439624941,-0.0019808164131123514,0.020154837738955246,-0.04577867418582066,0.02401139611613131,-0.01691131089552122,-0.003949803824488859,-0.19660808831095342,0.012781659334934872,0.0010365388729056983,0.03889550089979921
COL9A2,0.01878649029501373,-0.03993136775513687,-0.024416599114948558,0.014599631953482517,-0.04132493749239649,0.030687611029621076,0.0007588732939870262,-0.06719651944406974,-0.005874557784219695,-0.03831726091678261,-0.006794334545011497,-0.027022911941988977
DLL3,0.0669753038409853,-0.07093633651581958,0.005445172439648609,0.07853939987763424,0.023030498150177478,-0.024769470996294025,-0.0005254835661383601,-0.055144385531149434,-0.14028642630480812,-0.060479995867097784,-0.02586553753177644,0.02642163403858935
FGF5,,,,,,0.056681559464598984,,,,,0.034114983198479054,0.10381565498760015
LIN7C,-0.026516785671743037,-0.030689380266697507,-0.006609164844053335,-0.045220165493376874,-0.052181824296691326,-0.03560450043097839,0.0009640204499913796,0.011876266250193019,0.10462359484055388,0.03622759673909822,0.052682873981766604,-0.051973593242087494
GDF7,-0.02255280821333696,,,0.016291284227387213,-0.015917987974576428,,,,,0.040193551649555535,0.04369051996570528,0.031890915079428664
PSPN,-0.004503607415821032,0.013442178423413335,-0.005945188111668046,-0.03424462838542062,0.02009916164921809,0.03963200268426295,0.037350824049879244,0.02738469098817205,0.04158687301576986,-0.02824560762120067,0.011232871836047669,0.07326272757564974
ANGPT1,0.08464742607988468,-0.021864693641464827,-0.05930663421062963,0.09070085982196424,0.030223568475008115,0.019772426449247548,0.028918690013918107,0.04074872999451389,0.07896801563467094,0.015064681395386383,0.004821207607732971,-0.09401158106881995
PNOC,0.04182054477584959,-0.041905264305757695,-0.014736546078507022,0.07105321028446218,-0.040145838319498625,-0.019329710814268368,-0.03762376042832097,,,,-0.015040281266629178,0.12445324357530706
L1CAM,0.013211590029743016,-0.006494554379158397,-0.039700606393496915,-0.014982162336623146,-0.04608028014739648,0.0006845463239228988,-0.03811481269741683,-0.03750863125668056,0.12542040094356732,0.11705470560403773,0.0012770049378827743,0.07442184456118257
APOA1,-0.023659798210753726,0.00330379832776837,-0.001807342106085644,-0.014789775507708419,-0.025761735246814223,0.0033791378740779497,-0.028335982643210227,-0.023944005422451745,-0.04415024433083129,-0.04698515985662665,-0.010296309802615354,-0.026689394817223246
PSEN1,0.05526652754803398,-0.04707532038974891,0.03259277331012191,0.01958160438656217,-0.04956759960691409,-0.03156088518545924,0.03549112216064858,-0.023784018290119967,-0.03315224744397625,-0.09148810877499512,-0.06226934962713668,0.04418802846649004
CALM2,-0.018715602564832665,-0.05904803183489229,0.0104169304908123,0.0612850853443716,-0.03764817577163515,-0.037837150929165134,-0.026344909707499795,-0.014984530780400433,-0.09953475900151283,-0.09070816179125209,-0.05665757067966996,-0.08540459412694017
CLEC2B,0.009431731672025944,0.15364720372647372,-0.0010059509849918958,-0.031625565735486874,0.010455611468203292,-0.014757836536653485,0.03495911868355256,-0.04114918619100269,-0.026790077249124092,0.12430396754045489,0.020013509506130733,0.049876420779363675
NTNG1,-0.04556382609824606,,0.025992257825462235,0.014461617778965406,0.024036882367490704,-0.03167581494148875,-0.05154802550167761,-0.05833815880552511,0.09288894640955016,-0.028088939655644695,-0.01414624558245663,-0.005208475741155156
LRIG1,0.0018594255724105906,-0.10730079669611249,-0.03785505256020991,0.015305416710187782,0.005968845487546219,-0.035213484198152116,0.014584435828209216,-0.004141679571292455,-0.15234186005322453,0.0998345923709485,-0.03243753117786406,0.011758391971649523
CPAMD8,,,-0.023566341505655723,-0.012598374962674148,0.030496584454114736,,-0.03511993033298518,0.09545161551719465,0.1062588681356681,0.028997637108350224,0.05474909326400103,-0.022028953044372922
GHRL,,,0.08208822211389831,-0.00942931194071628,-0.014516929663077969,,0.030460530856278124,0.05558425933487749,0.07864329464985827,-0.048988990833714205,0.04292365479391983,-0.01941875132084134
NPY,0.03981066215651614,-0.017207280414889156,0.01085286428521344,-0.008738234175722273,-0.004342078460487285,,0.016971967781616967,0.01906218512519403,,0.11906261198177831,0.0574072246433268,-0.059246037907694754
MMP2,-0.03398672217213052,-0.073298904822701,0.0460477706267428,-0.03654217574849812,0.007101123850935532,-0.0516406169507956,-0.017484941547814912,-0.027357453909915227,0.02825393774864751,0.016732336544787035,0.04653498683914276,0.04663925962137792
PPY,,,,-0.009207362484446922,,-0.017879120546552864,,,,,-0.024253333150301412,0.08348833226867877
ALKAL2,-0.029478377526699275,,,0.016185033583002374,-0.024002557054229746,0.005180315639116416,0.006191997197608046,-0.0036002217129116458,,-0.04515093069235227,0.0717883906503247,-0.0016390616047087829
CSF1,-0.015204373185687837,-0.012984707254525649,0.0027698044164438593,-0.017349601927784713,0.020529203944884538,-0.01972498781571552,0.06278964020731778,0.06057899452669474,-0.221479390380168,0.02068717853195563,-0.02927557670851602,-0.006591546221857251
SEMA4C,0.011479175288931477,-0.0735610253258247,-0.023022192636162276,0.011801278879856355,-0.019657528414494,0.025306319946357,-0.008793945623927877,0.027075266271950598,-0.07390049888795854,0.025973437332251596,0.08657237291195792,-0.05199483823529735
BMP8A,,,,,,,,,,,0.04083555087487877,
ICAM2,-0.010180446981540517,0.022118847078750187,0.041436662321944165,0.040149246804452664,0.0021512230566822763,0.05585655756068461,0.030334694132261666,-0.07582998175478164,-0.024848142503207996,0.03427297642126018,0.060414171440750356,0.025357394037400224
SYTL3,-0.05509697063539266,-0.005843681723389166,0.01159199773309023,-0.04249075304770361,-0.03270406582046421,0.003554413899423269,0.03419009607631354,-0.02743810761463192,-0.06971322150777055,0.0661775831943738,0.06878481367759198,-0.007567755145891181
IL1A,0.07288545901760221,0.1987580389273791,-0.014111598305103792,-0.03824786785386368,-0.04092121783473343,,0.02043298526338028,-0.05633634929053365,-0.17965207123172794,0.04591148009562891,-0.08402729466958914,0.09845202214719154
HLA-G,-0.019439706363793906,,,,,,,,-0.05281325465883787,,,
PGF,0.0542754318710571,0.11686176122121433,0.041350637855875165,0.07794428402298931,0.04162241121871789,0.04100644480382633,0.02400235785393189,-0.04143421429024845,0.08376686880351814,0.15975982964720625,0.1036843775702335,0.038231007243280914
LGALS8,0.0037173318452721205,0.04073825819848549,0.006080366986117942,-0.04209362944593542,0.01843294257436142,0.03412944633630593,0.04697850139828229,-0.05217541162984529,-0.04389382607573652,0.023407385856534856,0.05162024588936276,0.052507000661765425
DKK3,-0.010202191212320454,-0.12773526575805752,-0.0014584846722319148,0.03785402661792131,0.03454044795975721,0.07004050655270767,-0.051162041202048494,-0.0017863265959619256,-0.09966799573669999,0.029796044560761143,0.04544368998821611,0.0070826236033012255
COL16A1,0.045791522328199524,-0.12186238952292007,-0.008879804255131421,0.032673284082575714,-0.03815824102133031,0.017301036929108084,0.03149478173592457,-0.03156401958265641,0.05610668158696937,0.03343866320129477,0.0465622755910336,-0.02863267875812594
TPH1,-0.030036213528825715,-0.025553264442548924,-0.023133419171956465,-0.02129469736265946,,,-0.022883381978777567,,-0.02925680063949951,,0.038946633797310615,-0.03331136928960265
TNC,-0.010152524726897904,0.08160192962802543,0.01880399637724951,-0.01870744060281292,-0.04118443400959292,-0.027143971229925953,0.051797978161179724,0.031168509913088335,-0.03443143396289325,0.17411410187169757,0.10345603434012228,0.09797384305955471
TNFSF9,-0.0020288565157454753,-0.028456809956665982,0.026151678506416642,-0.02894367634090849,-0.012389488964261694,0.030086812096733227,-0.03882441880801552,,-0.05135778063094536,0.06963716915177992,-0.040025407625769914,-0.05507904520423929
C4A,,,,-0.010914866395925605,,0.05269231866254041,0.11247475361980015,,,,0.028673668820341038,
CNTN2,-0.04547943580042802,0.010027814888193428,0.005418812914615957,0.027105390689382676,0.0008323028008889066,0.0462289908296344,0.014926547269232829,-0.0008828409332941471,0.04750603298411861,-0.14075512480606983,0.042840881866061074,-0.028412731757449298
F7,,,,,,-0.019329713526709053,,,,,,-0.02722903083578317
LUM,0.16376064490175288,0.041621447075019885,0.008811605403644677,-0.021725547526703862,0.056538089458003496,-0.024547077121537506,0.01701217252483411,-0.009474626513017526,-0.06238582547401422,0.03971080510432783,0.04790885845339199,0.007759336207748614
BTC,,,-0.03031270392581835,,-0.0024001824390226887,,,,0.04151531897157536,,-0.0083457602991946,-0.023354977741929014
APOC1,0.026077494360703033,-0.10612740291733408,-0.0062333544895210955,0.002159336086570812,-0.04342180475021615,-0.0342909503433258,0.03797072450911868,0.06318058900243226,-0.08423705912731304,-0.0030207002503469292,-0.039011667543765796,-0.062185439263021496
PKM,0.004617859328822019,0.16614241762436524,-0.011562753954441214,-0.0737654513670367,-0.001743588977591853,0.06650205085854,0.02074328822724908,-0.011573339112756728,0.22491012947071318,0.13368975982473888,0.06678991647114746,0.04448023271503309
TNF,-0.021475444213649626,,0.0019181094662852976,-0.024901487421447172,-0.021223430335535413,0.07295515099087482,0.04938790055857332,-0.004674373890355654,-0.1700146532727794,0.011702235285177059,-0.05986485152551196,-0.02119212891569304
GNAS,0.008029874096648943,0.08180526677612564,-0.04473738244424041,0.05083717746406596,-2.3429506013361568e-05,-0.009700214963769486,0.037191260635014,-0.03073768753404562,0.06656901549899603,-0.04905285050731468,-0.0665154943384471,0.0196921971414135
BMP8B,0.0025303731130697513,0.039789210290094815,-0.0400101902091657,0.012376438999260718,-0.014092139593374478,0.01999304701438475,0.03550661492114817,0.05436314812453247,-0.0807984641302473,-0.007370268620894744,0.11755222674016992,0.003335981752113971
LIPH,0.007951548854156125,-0.01833701658914049,,-0.008800366073919891,,,,,,,-0.04177136046400069,-0.03379236852239469
CCL28,-0.022552788416748484,,,-0.013551116003237362,-0.016668025478017604,,0.0004286858500567234,,,,-0.019638780823544894,-0.000839013327830505
PTPN11,-0.020747736799528325,0.01780684207602645,0.04112398537930021,0.07685486968284862,0.043291230797912895,0.04773074448967637,0.034870069511424996,0.04462502575306722,0.11965158011206053,-0.04466545138429457,0.0009833856496276698,0.0584121054670284
ADAM12,0.024035872907961463,0.022845401039492272,-0.02351571841934274,-0.022668923460178406,-0.016108610449378984,-0.04476003538440707,-0.05336062887565269,-0.03941105492050385,0.029566013589141255,0.07319993742338708,0.06892328325229564,0.02943981810162164
EPO,0.05479845259417469,,-0.024823332903812414,-0.009207362886350113,,-0.017575321423703525,0.036245808163203455,,0.056286383172466495,-0.032890574852283694,0.040427266105112096,
EDN3,-0.031125437807564677,-0.02163027263210999,0.03331094120494403,-0.014270958368203353,-0.017852270109587832,,-0.02311950782033406,,,-0.02520380061168417,0.019103713893773706,-0.018751301007931116
CCL22,,,,-0.018539224569542812,,,,,,,-0.01911817911992991,
CCL2,-0.007757023430230478,0.018556117681209797,-0.011281023295112241,-0.05552058683992206,0.048803142886226385,0.02456683706976421,0.059915918215241205,0.035979443570826025,-0.1229759878336496,0.05130026134171461,0.0908238634932747,0.005173103294421328
DSCAM,0.0547427921114773,-0.03845333751073843,0.09877172408223021,0.029751072714059183,-0.008301761774076327,-0.025857247683181418,0.05890702173321851,-0.00022335250856554757,-0.06464201973738723,0.031508718642935384,-0.01770593807707347,0.02913754158712813
ANG,-0.01603706605828441,0.12638809596954978,-0.04341854263712576,-0.03690750431911528,-0.008169770332537026,0.04671179678186988,0.032987866362551306,0.06741346669437262,-0.001329515545706108,0.09135110989929275,-0.008310113240364675,0.004250282961524641
FBLN2,-0.029354862309420384,-0.025144311224948156,0.03706234766756655,-0.003664034471611843,-0.005516113859936594,-0.03662022877010567,-0.03743989936016287,-0.02953839998122241,,-0.045383119055989164,0.02286255695732846,-0.0038550291960658374
VTN,-0.029195940004250527,-0.021393528654814725,-0.02502720103794972,-0.015126663216269367,-0.009668261900652377,,-0.019014715488921655,-0.021882355675894607,-0.076535882065523,,0.013327271700280178,-0.034352804341801595
VEGFA,0.01575206070038738,0.062077477812459654,0.024123267208694912,-0.045692131553589754,0.052451785695136866,-0.01590129822682937,0.04611174547771546,0.08068218342826432,0.24624745134311166,0.10702361309485237,-0.008753403006637609,0.050958702291946385
F10,,,0.07271906358785055,-0.010095674401916036,-0.028748756987069867,0.001448527408161278,,-0.023736453377592878,-0.0274398158407461,,-0.036870965010601005,0.00890962208602099
SERPINA1,-0.057585335524783454,-0.041088338923767835,-0.026141802347264827,0.0041554422941924825,0.029730764485053587,0.00855936510816373,0.013343296134989977,0.008621021955766675,-0.17056543038751207,0.05805465724631391,0.029416363725262046,0.05884998771131375
VWF,0.011590785079201998,-0.024338112529054944,0.023947285615547445,-0.01698579414236848,-0.006708028469834519,0.01230780854716325,-0.008831967767544071,-0.04492528309065517,-0.08390147715064972,0.06556546326307913,0.039383268619544755,-0.033361887201971696
GDNF,,-0.03264441415604013,,,,-0.004278513362755409,-0.022883383557195058,,0.015395816966908867,0.12750537336853582,,
VASP,-0.07198635439318457,0.045938245952911703,0.08219209316939013,-0.005791568688811364,0.013090173111623589,0.03899634665521689,0.016411261067238257,-0.026956095548886148,-0.030340782195757584,0.09050512118614151,0.10914521641553973,0.022266528400151094
ADAM15,0.038910587092265525,-0.028244307093511088,0.04704270120203352,-0.03911467874658066,0.030551933230473862,0.045561949065500776,-0.02692234113534309,-0.07112771571181344,-0.023058217283916816,0.042940262142412526,0.03659313456801764,-0.053756918620055015
WNT2,0.12727015262514577,-0.01251491586634046,-0.020110663286369807,,0.05733586846863082,,-0.02141545426598698,,,,0.19830027599246944,-0.0006171716072433348
CALCB,0.05999126205690788,0.03378538846272416,-0.030230277760283066,,,,,,,,,0.11196674856917566
OLFM2,0.024831313120797185,-0.054335190117081746,-0.03777367269640299,0.020309764075201617,-0.0009724328367705466,0.053833945845505396,0.00018236623855367548,-0.04540927934391211,-0.10787501204580752,0.0343328368338201,0.002108210522580341,-0.01965060674337643
MFAP2,0.09570396839916429,,0.0497741506061381,0.0004190415522950828,-0.007434394748589003,0.014533953403484345,-0.015551412916868608,0.01790839142633315,0.03890576074027747,0.08124895488272872,0.10152806798007301,0.02268338813666812
HLA-C,-0.010967637172171673,-0.003524016854781947,0.03038351855352101,0.018948091443492986,0.00712206958256141,0.06381209349005118,0.06368260367703492,0.07298443659807188,-0.004597995805700992,0.022722547910767023,0.028042098414877172,0.06845996244563426
THBS1,-0.004491388582717898,0.04502258106330975,0.07791478814081015,-0.05759562195398064,-0.03096451079036997,0.01886696495493029,-0.021551782238211366,-0.019036237876387956,-0.03803024134931924,-0.02489896823716015,0.05667932758840375,0.06920445007158466
HSPA4,-0.04336704953988146,-0.01566426472496489,0.06674164083199996,-0.053097643123379584,-0.04034788950708917,-0.002886236299411709,0.04231921496439262,0.03275644324597339,-0.021814558889981257,-0.03666334863114938,-0.028958037895042966,0.016479610288253628
LMAN1,0.10347501680291726,0.10978509910496265,-0.06452906196421296,-0.018265615452092526,-0.0036207463176100743,0.016440450610491895,0.049448286186288166,-0.0643005150896147,0.12936391702762134,0.11047860471339786,0.05176291152952701,0.07864786230153054
LYPD3,,-0.025144334181797668,-0.02502720319133039,-0.012891048633781559,0.004286295541475823,-0.05955815713619191,,0.02737903073279545,-0.0023635332882397035,-0.016051493222614004,0.14533997532970908,0.037181013820862155
APOE,0.026230486515547685,-0.13470045070267517,-0.052726813395502954,0.05370336377737847,0.007492001462088923,0.0966678318354307,-0.02016613857757001,-0.016787068777649655,0.01110120856851464,-0.038255828194120794,-0.07644731234093609,0.0004691776020111072
SOSTDC1,-0.03321029523123891,,0.04043905227682992,0.028741868326768345,-0.03408364124776909,,0.028498801782003272,,,,0.06420942166103566,-0.030343281082105784
ANXA1,0.039582185371747965,-0.0013867658361491537,-0.004592018997668428,0.028534478841978093,-0.0075416113222923796,-0.012763800306449309,0.043261583314828565,-0.015494752256278607,-0.09580716226278073,0.12352837937904732,-0.07062083192804904,-0.023103282647080687
WNT2B,-0.00446286141213047,0.11912711085920272,-0.016095741438873018,-0.03290214075706698,-0.012270927727346016,0.02029123525648375,-0.0374714331216499,0.042846761923452104,-0.008169719970689856,0.15939035688197323,0.10058806067918306,0.056346474290814165
AMH,0.03316682889711442,-0.015575889130862157,-0.031077568329718988,-0.013271947491427074,-0.018747566218677104,-0.003953532822247081,-0.012651802463128976,,0.009940244680760506,0.0082299480184668,-0.019202518924253033,-0.0009962905596038985
GDF10,0.06298759027344336,,0.010088985988207684,0.07652622134670765,0.00642227172176218,,-0.028736679900907138,-0.003856970637875302,-0.04594837156136515,,0.035829819383168815,-0.03416684030107094
EFNB3,0.08817275164028014,0.023414184705090473,0.04076365342613986,-0.02387903667023729,0.007933632140384563,0.014316107007611954,-0.011872610103521853,0.05910238527194046,-0.015116123741453547,-0.03410116979321564,-0.0006503800964112365,-0.017361040030917478
LTB,0.005205067301158347,,-0.0024567143609018423,0.017695327153845735,-0.015146942489325394,0.08148115769316625,0.049875081659615274,0.07188014665734346,0.01803786917658404,-0.0008577087507991833,-0.008546553922355263,-0.01937634734541392
ANGPT2,-0.05066481914243535,-0.03686330692583471,0.022753293856509097,-0.03687950909488147,-0.014733300694928788,0.01836655687952788,0.04729825110494611,0.00611459230561369,-0.10845823585963807,0.11794889872729489,0.10681394696661972,0.037968532575244525
NRTN,,,,,,,,,,-0.028769530761181467,,
ADAM17,0.023009715824996713,0.0310726401677066,0.04268608658138835,-0.03214414097561084,-0.018832897379194885,0.05558575131533086,0.034557756769599,0.11394951502328113,0.005271681074891801,0.03339106897002518,0.038585678013345975,0.08801581523838133
LRPAP1,0.051577159891656926,-0.03345744969216597,0.020907421266473644,0.010860862932433457,0.041618896553210605,-0.009968155054671007,0.006497340740889623,-0.08363497051112304,-0.03623191752981358,0.027195061623306333,-0.010950575950531385,0.016419655216795424
NID1,-0.03221492293214083,-0.061911061713756564,0.008267407727995413,-0.03943149797254973,-0.030513231697151397,0.010116555358196475,0.01948654543952231,-0.09124830555842701,-0.1281551632750647,0.09094455081723707,0.06312190697588688,0.0019475969594511826
MST1,-0.01649345990886467,0.04037310726893258,0.04389591613575969,-0.025663890259145013,0.00948529801476987,0.10144674073564625,0.08350326873219051,-0.007760763563691802,0.026845635951802675,-0.06344723822642596,0.08939664960012814,0.03769382351164653
CCL14,,,,,,0.07486080860163712,,,,,,
IL13,,,,,,,-0.026837864635885316,,,,,
DCN,0.0011466053487044214,-0.06039859818532361,0.006974676678330263,-0.024847330113197997,0.0334946445721891,-0.09204204864060178,-0.03663996787973148,-0.024989810701707946,-0.08388451363606364,0.03485315044072908,-0.008968373243299656,0.030222727229889328
IGFL2,,,,-0.01091486755085125,,,,,,,0.15454130304400202,
COL7A1,-0.016942348070910898,0.055762549654379774,0.024383529423597086,0.006033897942353273,-0.03398661075890378,0.06606025309066837,0.00041526237224122613,0.01878903727891064,0.0940462818700036,0.23705646292673954,0.03422874289819451,-0.03367710249270195
CALR,-0.021540230599159976,-0.004952080924968961,0.038247003584174745,-0.0584339970080714,0.045372981254394935,-0.024172377508986632,0.06015786899513888,-0.11290424203082651,-0.05321020109518422,0.08319521711096697,0.07070187795393244,0.12084058998078971
PIGA,0.08594382038849702,0.05525268965514467,0.08681795426644894,-0.020012038532889586,-0.017374799302687476,0.041789816645539414,0.016927162726087176,0.09489534588264853,0.11289232566712633,0.033992254508494454,0.05748748935756057,-0.011108913172896175
