,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
HBEGF,-0.02449474883716741,0.09842629971071873,0.05663779794856374,0.03355814728098025,0.012163401516372024,0.0597996095797072,-0.043860716336438704,-0.02555006564121489,0.029124133904569454,-0.03470417261375586,-0.11581406055529235,-0.03295713627993758,-0.017880978037465876,0.09651889508903072,0.016032218874143054,0.12050612982917216,0.01966207664809869,0.05010748692258388,-0.019749854367940158,0.07956729051790759,0.022752187937349434,0.16595912955758169
CSF3,0.02695587643048704,,,-0.02242600536952584,-0.02506288301167417,0.07039610632579771,,0.023331457707230878,,,,-0.06292406000986722,,,,,,0.035499456767051796,0.011710936165716385,-0.005187846651535137,0.08179219641572155,0.08239813510668034
PI3,-0.002733787969475617,0.00039292010250813826,,-0.01997215159480505,-0.02534834512149848,0.11793963692698707,,-0.010464187247319208,,,,,,,0.024615101949540072,,,-0.007960094132565758,-0.006628722992170582,0.1791471469516055,-0.09450346202178236,-0.04059474603804529
PCSK1N,0.05163005230877339,0.059761313249191025,0.01357927232165395,0.0068931604111693015,0.007464423418615075,-0.08588733565593278,0.04409788893901354,0.029212796275593263,0.03871953694287203,0.025687456794155274,0.3038724926114219,0.04468415249923301,0.11507940172804619,0.014524891558624586,0.042228821695814454,0.02966541411489665,0.06730523472543025,0.03386620419929546,-0.008895447457553704,-0.005800957578680447,0.18380560575571853,-0.08514501437691296
NTS,,,,,,-0.0027493318221405235,0.002983900142869681,-0.03624921051316204,0.05784805472548766,-0.022338779634524214,-0.046795674229527455,,,,,,,-0.06351165629212575,-0.012011574431609244,-0.01238436823556439,0.03945512177221723,
SFRP1,-0.009069802515474895,0.0819693015882267,-0.020143215677035437,,-0.029481769595546187,-0.008566206422639106,0.040380644601744946,0.02259788073743927,0.028610484981830605,0.002571789621228931,-0.027551545614912534,0.006046497161915284,0.006612889111383312,-0.01707361213386673,0.02440779310899659,0.08751216197460784,0.09748411151245566,0.09920854613030441,0.02191019785454147,-0.11075065530673937,-0.08263496143264454,-0.015004087766622319
CXCL13,,,0.04145453884078772,-0.01628393340584992,,-0.032331232586453575,,,,,,-0.02248489360229665,,,,,,0.009936622215556084,0.0478924748703042,0.22631855538179815,,0.09300903371278825
MICA,0.013916655844614628,0.05633052397493772,0.007410235071774671,0.036006504457662035,0.013410056573834697,0.10179650653885489,0.014239456328730657,0.0005780913479202711,-0.006562041343501511,-0.009470204977320396,-0.050698938149379064,-0.02160588432413556,-0.009533530138237776,-0.0034656511908016255,0.007648599518470042,0.020109981849800184,0.033374190029265595,0.049990163303173185,-0.006079689333059871,-0.006261059254561482,0.10330026660848207,0.07781552904748511
TG,0.02539095862316555,0.01116494348555711,0.0749390891190996,,0.00615450886989436,-0.018016546914556644,-0.044578466488454566,-0.035594200383214224,-0.004790727965971958,0.007925245490165872,,-0.03974537549124261,-0.029126531379912,-0.030917182869163142,0.05235509618336341,0.03672554688830672,0.1713721732074103,0.07801078888270975,-0.0021209961777010483,-0.013683779253048367,0.031432656025767475,-0.012101244985185857
ADA,-0.0004663293845792355,0.020997091685153915,0.028796029464103434,0.15805056996909475,-0.00692254824348107,0.018186849991321755,0.043995323554476905,-0.04021333670288101,0.04862570529627131,0.022771936287876795,-0.09128540057187319,0.00840172688626569,-0.022219983176427687,0.07273895070257344,-0.09940980150177113,0.037902134560180455,-0.05668961513177527,0.0719140784901607,0.0774751633754748,0.010221935795224908,0.06777454621433884,0.07538535681539581
LAMC3,0.05517473001947541,0.10964808263564803,0.03842867346831001,0.03235710359990253,0.05171519615297532,0.026930420467364553,-0.02941737679084292,-0.03857538615008307,0.01721567423476273,0.01631223864009285,-0.07696956411758304,-0.01699316812330282,0.059034401143832904,0.11935492828468312,-0.11036373978210375,0.11431347906249036,0.06795386380955745,-0.016165563302082686,0.013453317386534769,0.06994387741964904,-0.04066445023519679,0.1828561450887726
CCL7,,-0.02553373707393212,,,-0.023002555895519517,0.0005489545788865585,,,,,,,,,,,,0.006658315454337397,,,0.03732414973479409,0.06788379219522217
NGF,-0.027862046480652002,0.06631949878052926,,,0.0049657396585129,0.0038541246186141517,-0.00864807811709191,,,,0.07139686769289212,0.056786807723900434,,,,-0.042713470644917186,-0.047616611216681086,0.00286807845012189,0.027630611270562745,0.1910611284570077,-0.05976973183484757,0.09333475428866403
TNFSF15,-0.03446882877487431,,,,0.020388829646102547,0.06225853251234605,-0.021024230691764654,,,,,-0.00047913860843268715,,0.12791464573864497,,-0.022255858949106495,-0.0006055237309814577,0.014042336215745781,,0.04654754340152182,0.007023184308891088,0.06779488302790711
HMGB1,-0.0037419268459191702,0.005860216963103916,-0.032409251900086145,-0.008409427304853554,-0.017087899791926438,-0.016873878706279277,-0.04600376466117086,-0.06613454386094958,-0.017092265827455762,-0.059919762952055575,-0.12528382429961182,-0.04609040916292316,-0.010896817992468668,0.020445335112423642,-0.0215149924114644,-0.08758732638486176,-0.06479543321952054,-0.08107896611628117,-0.03140489491280879,-0.03701046361036799,0.035640199842038665,0.038142835467375374
ITGB3BP,-0.03570079202603067,0.0015282496763409583,0.01849402898217179,0.015687695014418582,0.002923378746759113,0.0005344992116159406,-0.06076500001041027,-0.02417638382283339,0.049700780729244554,0.029811472682117302,-0.024880989388043284,-0.04368760474612597,-0.001004123441097244,-0.01908169764814439,-0.011983764922421996,0.08468170954219861,0.07472587819457077,0.057994309960344444,-0.09182567262458698,0.028684365912973825,0.07500786178591119,0.005751444323928682
AANAT,-0.0026616380515537574,0.03362524479354428,,,-0.02330655144301855,0.02461970799930051,,0.0019018213660855934,0.05936222792423075,-0.01847016475220483,-0.04399484480524674,,-0.023961891438873305,,0.039323088645097704,,-0.033373209662896856,0.06097287304058592,-0.002848142587620408,,0.027563296053195564,-0.04543305029354821
RELN,-0.021133268000220803,-0.014160374028176794,-0.032022570910211774,0.01654712564047151,-0.004574592614287892,0.001739235266831115,0.0003961482217801325,0.05514030677131666,-0.06697436940974422,0.004962765549381278,-0.02173468752428409,,0.06448206297135324,,,-0.02043737863901627,,,,0.06726445007333044,,-0.032757541036306285
IL15,0.07534505129891846,-0.004379440657251542,0.07427587881609338,,0.01480503346839457,0.040542830736741045,0.08271308185906034,-0.06939036478341364,0.02045371306781458,-0.006228374542439482,-0.02697008802373127,-0.02154107445843227,0.010093311726973291,0.015046616895660189,-0.04198955569096573,-0.07062775155154523,0.04741606694936801,-0.05831974466480594,0.01932254511134257,0.09533049637819499,0.08330891947299371,0.15877329687560063
UTS2,,,,,,,,0.07940558023265738,,,,,,-0.02438958589152679,0.023727696409543704,,,-0.030482754169216326,,,,
BSG,-0.05328923759544057,-0.04139455227268067,-0.032882340070626515,-0.04002473000099754,0.021420575443333544,0.011039443545399845,0.012330833790564774,0.007562644398808448,-0.09363519729962423,0.022818568427119684,0.230898574524107,-0.060320104842442594,-0.07608997144301427,-0.009357141943009475,0.062207024112339956,0.11712468948521096,0.12368624043846986,0.10634051674255589,0.03620977491692052,0.08749383068526684,0.18717370111117543,0.13827493284781486
ADAMTS3,-0.015815598130101083,-0.022393042843315687,0.022772985518178756,,0.0034641141087319305,-0.057831920263974025,0.03891030149359865,-0.03721204172576875,0.02049393271732634,0.05037339336865693,0.16432347512805776,0.04472513216322177,0.027845393550863032,-0.0027027563392177075,-0.05608554145714152,,-0.03996102103774119,0.013550309624660022,0.007020702013393059,-0.0026870033847018965,0.17957688849745013,-0.0013124868208462717
CD34,-6.0854636986550966e-05,0.08173700984586615,-0.012936903008745221,0.03720926767513754,0.007297090154948157,0.04273604262898477,-0.017694299089206732,-0.037728869565987304,0.03706705679042869,-0.036901452956698014,0.045522719765736276,-0.030707022148699453,0.08043065835179432,0.0886103670100486,-0.11425784305949005,0.027650212428595517,0.05601768468137515,0.02563634033196965,0.002655397309681881,0.05538923156958449,-0.059168590042489894,0.10561628020739063
CCL23,,,,,,,,-0.03026951128419271,,,,,,-0.026890810438181867,,,,,,,,
PLAT,0.04600659617909308,0.09555613400731688,0.0013349355496896681,0.01821468704625643,-0.005392428710738219,0.013712075041631073,-0.06995613250928841,-0.004570443828726387,-0.005681529662820888,-0.008826013903859627,-0.014538783671378487,-0.038666147819433325,-0.024571977050551162,0.056971165887048016,-0.1525541041157094,0.15188514205941658,0.07725540401952936,0.053965201276424096,0.01958614628285046,-0.10492988171125346,0.07249517406843355,0.10360318012363172
NTF3,,,,,,,,,,-0.03915036193689513,,0.024585090122635246,,,,,,0.02255456002023561,0.03374869682796407,0.0013219635761213286,,
LTA,,,0.027001968720302773,,0.009571728867587058,,,,0.015446056908344474,,,,-0.03156961397322758,,,,,,,,0.08179262080161258,
CKLF,0.009066838991673728,0.007097109335091911,0.05390586707021756,-0.004072028469730324,0.04893182418800721,-0.020251320474297774,-0.05250832465088906,-0.023486805468382894,0.021429437303492557,-0.0024861828816135512,-0.12974378595359912,-0.045530849436211995,-0.08654934891509053,-0.02042975848233446,0.07181571877460396,0.052162749709177406,0.053752009020096025,-0.048380135389227995,-0.041430031243692614,0.00230261742837704,0.07484625630415076,0.05292385231418005
APELA,,,,,,,,,,,,-0.026228692787327538,,,,,,,,,,
CD24,-0.04794885575926991,0.032460227104143,0.07054803939680702,0.04567310095809864,0.04854935528697697,0.005603656483614362,0.13711584078294511,0.0807577970800079,0.11884584040821569,0.025668535017966246,-0.036218840274660206,0.08235290071626826,0.013473602506554876,0.001536882643365619,-0.09609689002696761,-0.05736735870894964,0.018752610061313162,0.043096603124945385,-0.010370878924664973,-0.09151348080023496,0.16060958760531785,-0.024573707662005333
HSP90AA1,-0.006352486977961752,-0.014026150882459275,0.006851030781657375,0.01349216763546681,0.020914903184276447,0.04689249919771251,0.1310207855214692,0.032143267159119374,0.13262736099895978,-0.0009677937675177505,0.3013861617570146,0.021269938646253157,0.1601965677057151,0.057025691267431754,0.15042888627202264,-0.03769151073517746,-0.08409733667380989,-0.0051363627899665846,0.03506996105265101,0.07605081764338967,-0.09083446362095479,-0.16350249885174892
BMP4,0.0008741821277124247,0.07592273881863112,0.047163672922881726,-0.011432180399553892,0.0038126655874122298,-0.04093134888854518,-0.015205986198560817,0.02949594428014743,0.008696004793438081,-0.019586671607344234,0.005040373222592756,-0.03203247914847687,0.11394705098416552,-0.05947601409285142,-0.06603318877534642,-0.05409535797382085,0.05339171499956687,-0.028861613368507504,0.044679217350366986,0.010669596354678169,0.002153144779446971,0.02152713931728003
SCGB3A1,,-0.025533734520592526,,-0.02397118202342831,,-0.012516839580786896,-0.012016311046716155,,,-0.029225640517558292,-0.011458579470918958,0.04291471413222914,-0.022028859139833986,0.013698862522674915,-0.07227822191569197,-0.019594325997169214,,-0.03356839326148983,0.013022888183922669,0.011931896266014515,0.02210544174933834,0.03302331077801163
IGFBP4,0.04673869204851707,0.14004371577870742,0.035634485462508775,0.04603669597174698,0.030792680260024168,0.02837384204875044,-0.06193706154517956,-0.0008717756139334091,-0.0037072728337097737,0.009243291862820953,-0.08200514330350406,0.018160004432131827,-0.021896525037240273,0.086582093828425,-0.13049311089998217,0.04632371389359167,0.011920205362916648,-0.04135741170294275,-0.037488929349257426,0.23158910186571027,-0.06388516918926232,0.12339195846066603
RSPO4,-0.034036346298300595,,0.011099977655093076,,-0.04512701147276228,-0.002312808471102166,,,0.015941821568937684,-0.029225636242647235,,,0.012524838143156875,,,0.0117161229266834,,,,-0.0003569147712200548,0.1292457710298128,0.031753692968572486
LEFTY2,0.04273564939544537,0.14717646610523177,-0.041554552966104705,0.10228923168380875,-0.03546558556665175,-0.012227844210750191,0.0009335969830316747,-0.012370300496528874,-0.03905508697671719,-0.004863665363678546,4.0280645570308786e-05,-0.04530818798706232,0.08814924129339159,0.12521612544380353,-0.06898467370690012,,0.039563166689124116,0.04032834291860947,0.03053339604218895,-0.04662530212288283,0.08667798970420058,0.028161305687241605
PF4,,-0.02648715080118773,0.0025225680444701964,,0.08749222156230614,,,,,,,,,,,,,,-0.031785089946578686,,-0.03835051414084449,-0.028343174495725827
ANGPTL2,0.009195619561154103,0.11153439185505071,0.021441737523093897,0.014741218945793047,-0.03812779100641281,0.007198237651206181,-0.08745278097556232,-0.028427889579990144,0.010172821349589706,0.04241281986730174,-0.17056731788437388,0.09213317069934639,-0.1396497661708743,0.006718146937218539,-0.08602809479318452,0.055374276222082124,0.09571672958184273,-0.02149510759535758,-0.07819020537327705,-0.20336636519502557,0.02482174084105523,0.09996496390765411
LRIG2,0.018134479953462887,-0.017029762914100667,-0.03532182885083039,-0.08173832269608763,0.05682136223225862,-0.005042840592880432,-0.029629663315417817,-0.04902996441485886,0.01552088065386039,0.008367625913469371,0.03012290891290435,0.03028711398786779,0.010101022040909636,0.019874245744016104,0.06688751694497681,0.002202241736626089,0.07012178791925693,0.01614536749089115,0.09416698760456531,-0.011419321894806905,0.06118264546705183,0.028612159191241462
ICOSLG,0.006817275468897263,0.08367874509926332,0.018431880373352853,-0.030892543849742573,0.04550306645767119,0.017631954945174444,-0.011974044155549781,0.013437581058786476,0.05887707461504551,0.021525913241849794,-0.12463233496261827,-0.035345375912629234,0.004642719022548409,0.03760135677748472,0.054004856450063296,-0.011455710817714909,0.05669754749937658,0.08038688143589402,-0.014039140305459568,-0.03592961225788635,0.14317745127050302,0.14539240203867376
WIF1,0.0758424336502587,0.011889553797431401,,-0.038872008197490655,,-0.021532035878686916,0.08045885992990863,0.07147215543238022,-0.004152673462427492,-0.027887166101486602,0.1315815647496143,,0.040062909667990504,,,,,,,-0.02749838753624793,,0.0010767003721903925
NPPC,-0.024048696070405978,-0.04668234096956224,,-0.03007383209535198,0.04801776520982962,0.014289581656590236,0.10433822532749182,0.01586384732558149,-0.059907720850065876,-0.010220438633446917,0.07975502583625955,,-0.0240568459158905,-0.023758953928800706,0.1157761496984256,0.0075124092491536355,-0.039960944290207356,0.13432069300884458,-0.029958307889285666,0.13629334129476697,,0.007840997664437131
LYZ,-0.018162044944753854,0.05291239125897772,0.014061480323406044,0.019093567782682376,-0.02753420413660359,-0.004592779503737618,-0.022987288388746193,-0.016914960719874667,0.0009547371673160331,0.04708734434623866,-0.20420584787988472,-0.08239903775539709,0.0013837328251461195,0.0689072401063804,0.041228182198215176,-0.035862684821917554,-0.008605381863825564,0.0376537025595381,0.01585231246021345,0.054937120540736246,-0.03423071492508964,-0.028144744671524904
EREG,,,,0.2145510378477489,,0.09229611182449986,,,,,-0.035992054425144464,0.01104796635219706,,,,,,-0.01492624908896289,0.07295086742967094,0.03125654954417598,-0.0034451783124660766,-0.07097823828218894
SPTAN1,0.02377117003253073,0.016984275105558097,-0.01381849877113138,0.009844297132972038,0.02526317111750853,0.004712147255891684,0.11005638037848041,0.11321206894566266,0.018615923862481808,0.04021018436927955,0.24617864453650304,-0.024571017858955324,0.028158602784676155,0.025238584966337754,0.050779959141459836,0.044619776314565825,0.0408680280495334,0.03859487820925698,0.022261016260780236,-0.11283939265633965,0.02915626989496938,-0.06588053669741738
PTH2,,,,,,,,,,,,,,,,,,,,0.06833912230779665,,
LIPC,0.0701507370922398,-0.032427234590292786,0.035285085595260196,,-0.02717045619315072,-0.03805452170050867,0.0018625782841302408,0.007847200253100017,-0.0056336663317178666,,-0.005360591052700448,-0.027933987962650317,0.01920221008292089,-0.025193938577061196,-0.06510008264618128,0.07009747655979706,-0.06185348425354923,,,,0.09248107853218344,-0.0060446357143550304
COL8A1,-0.06724512910322182,0.13433744210259138,-0.01733078883315089,0.0473461271929606,-0.008395213782905916,0.02091273258034417,-0.039930906898187055,0.07331945275267455,-0.03780003365059879,0.02006425726712924,-0.06538842453769161,0.020367162378963886,-0.10619467237107369,0.08755039543656873,-0.056781603982051704,0.005794632170047804,0.07322917283536097,0.11209340894273151,0.07298721712846809,0.17542830614056362,0.06646417843313188,0.060578211864548086
GSTM2,0.03189085258399908,-0.030283520762740167,0.02273526451385396,0.018794980266511618,-0.023377044215869464,-0.005479911872164773,-0.03108040385439521,0.0434747779312731,-0.012939497839680195,-0.021980707101537256,0.045150790209673185,-0.02545764923812126,0.02066296640764649,-0.004245230612891985,0.031081099414478165,0.11423006382105888,0.08059208623493197,-0.0075522868113906344,-0.04639698040951975,-0.06142793551854168,0.030475138175396443,0.043051083507640815
IL4,,,,,,,,,,,,,,,-0.022813262148114997,,,,,,,
SPX,0.06931280175135603,-0.0166323134173663,0.0429485717338208,,0.0020166804654402587,0.06590190441511251,-0.028313508598326962,0.03653353266325046,0.04055271598284017,0.0004172016667488638,0.050197640458014454,,0.030734761564768898,-0.03149705104943623,,,0.017887384599545097,0.027249613777685172,0.014527763020380259,-0.10212007075359734,0.0963909427406545,-0.08208908360424529
MFGE8,0.011939232735650958,0.051077662578099335,-0.012457225610507825,0.03754098925541563,0.027641567727898594,0.048093557098801004,0.008460986128109756,0.07429029101901646,-0.02233763616938235,-0.01191592513259508,0.07193389940880492,-0.06444343960160069,-0.007144767358275841,-0.014074138055713005,-0.04255157172214645,0.005913110640000557,0.03668097185303619,0.025179463064285524,0.031265168470345744,-0.016337763719683304,-0.030448263272069464,0.04215120401891498
TGFA,0.012434171559442353,-0.029135726977515687,-0.03663025339134098,-0.01506998101551154,-0.03458144525904537,-0.054268581536744395,-0.09311668549699693,0.02000324363872186,-0.02231633771508623,-0.0315196095194199,-0.1995506490483389,-0.03196137972910632,-0.006315118888693029,-0.0714744626766126,0.0741006589178038,-0.045681406952600576,0.07106292778475833,0.014637583464542888,0.06039496965512765,0.03700111167483969,0.20342372204719406,0.0930004867127643
SLIT2,0.11977137872246693,0.07364268911677199,-0.02036689796691711,-0.017817064871687226,-0.0024589115386969306,0.008314538012530823,0.1164602741807155,0.06705395042160986,0.0072447730263274805,0.040276167017453963,0.08223073925042415,-0.04699807866809375,0.14406343138130664,0.11833682812552719,-0.0045686258583178055,0.04435898225895076,0.09559837297678915,0.0726530141169684,0.06125582735018445,0.0731003335663065,0.05213526475514118,0.10393209042629752
PLTP,-0.02658967774852785,-0.01441095587955768,-0.04720197998903049,0.10109269053444055,0.016657154929464135,-0.0022293961432929494,-0.011464747018153101,0.0071739005465938374,0.03930737447340848,0.07997790393285344,-0.26884132831256197,-0.06063441699523439,-0.015496335480980976,-0.044980847494447175,0.04065069620153538,0.03693233097511273,0.07012053254932295,-0.06867277918970745,-0.01690788088543067,0.2818196890137087,-0.029186646698092004,0.00865427482572863
