,UKF243,UKF248,UKF260,UKF275,UKF334,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk
DRAXIN,-0.08823915464932419,-0.009585370682361103,-0.005608200868150659,0.04065493867443775,0.0845452933678609,0.018254522318568906,-0.0007031724525860305,-0.003924382701473452,-0.02415829110307718
RAET1L,,-0.013357000270574888,,,,,,-0.01539973978693018,
NPTX2,-0.04971914659111262,0.014550833307625266,0.025486952557319763,-0.0026613898075911495,-0.0141482789312539,,-0.06245628630409226,0.06227409347928417,0.009560950402253961
FGF11,0.12524904989430108,0.047946917731819916,0.057124019709612665,-0.04462308892624163,0.08394995639477966,0.05395942611784038,0.018126802088409402,0.011407850726482281,-0.011454945703366524
CD59,-0.016551874061488895,-0.039313172699381775,-0.05030717688115766,-0.036398485050381145,-0.05299864287639688,-0.12544387737718754,-0.045113218963088675,0.0066198983823149106,-0.026211970677891112
COL9A2,0.01479910430694139,-0.023871004195987318,0.0016319636030178249,-0.004191156569475038,-0.03881871541422676,0.06074805280080523,-0.08180386244029117,0.06707028407493996,0.03763716539037569
DLL3,-0.08355282493431114,-0.0451427976239646,0.006728942745489236,-0.008639529167091932,0.07183470370363751,-0.053932758976591166,-0.01975982381027338,0.02520456934199248,-0.03634634701188311
LIN7C,-0.004668185076524456,0.06174303991426831,-0.0374110369828256,0.01623367029492431,0.05306630868936095,0.059616989252867084,-0.01688489569989705,0.053614553889694404,-0.004846256342538541
GDF7,-0.02481702206675507,-0.031499115679152784,,-0.029128665686385412,,,,-0.013201406942834105,-0.03132283724797196
PSPN,0.00697769024372423,-0.033096120444856214,-0.01384215890572368,0.013545031604912893,0.06390792545122008,-0.06520984498265636,-0.024360697960592783,-0.017081809155452227,0.07025073032320746
ANGPT1,-0.05693405096311683,0.11818729045474922,0.0036489385147643926,-0.01694118840824093,-0.025190437099893118,-0.013966324631499043,0.017558352759327944,-0.03487568792943593,-0.03269715478158037
PNOC,-0.04726220820524255,-0.024248554947926434,0.006703984362534408,-0.03981421019330282,-0.03145057845929019,,,-0.01403843421194342,
L1CAM,-0.033835229662675145,0.0011943655800258103,-0.030542985906176462,-0.008472922787540934,-0.07089000415830314,0.03398898364877736,0.113830680455099,0.009017225676010685,-0.030602292177765927
APOA1,0.02080516839240714,-0.007640598239643394,-0.020477858782169213,-0.01670535487050554,-0.0045373441274672004,-0.005678741669179263,0.07296540893679673,0.05737690074077475,0.010874299914730415
PSEN1,-0.048753022383084446,0.03840529244668309,0.03751367092219925,-0.007058003114431221,0.05053350437559268,-0.018314203119295432,0.01002556423811325,-0.02961418527414828,-0.020833970152467712
CALM2,-0.09196308217603565,-0.06783597587748043,0.0018619344401384506,-0.01649641949081338,-0.08371368281331427,-0.04691635164362368,-0.015271926014047667,0.05343340391540185,0.059430069656778634
CLEC2B,-0.014506244147338254,0.06600589476863392,0.015309294610939323,-0.030950032700785068,0.0019553306967155246,0.0300387915383392,0.07411505013378254,-0.05111828212801966,-0.043071418814856065
NTNG1,-0.05013825626634254,0.02626779902255868,0.035561916905761076,-0.0392272654790589,0.010379980227256877,-0.038431352761531014,-0.013088438491782334,0.0010203904868171347,0.04218596317674999
LRIG1,0.017799394596776763,-0.036988151929734515,-0.017954561039278522,-0.06078125325664051,0.024507951825984576,-0.06861170497364778,-0.07687951246691967,0.029756581066402055,-0.041774692110316036
CPAMD8,,-0.0009791717794856243,-0.014278838247418645,-0.01423012299500232,-0.029357568511172022,-0.02999493762224588,,-0.01483071454780684,-0.03843369778185071
GHRL,,0.03805857223530843,-0.02418226312922483,-0.001045627111434063,-0.020286127810519642,0.1414889717942316,,,-0.010883766721060426
NPY,-0.04626248009723717,0.0024922676858908648,-0.011383750559055697,-0.023780340839883223,0.03902059066431064,,0.12538993479273702,-0.01182539887782479,0.039249299627906874
MMP2,-0.09334555688366239,-0.037876134558527716,-0.01840155458902561,-0.0061857738831398775,0.02422392731351334,-0.024802074341564936,-0.03287630273828874,0.0196298668306667,0.027147303110029816
PPY,,-0.02252254201779371,,-0.010399904829109718,,,0.11108006987853518,0.012860637222063768,
ALKAL2,-0.0324378914879261,-0.025048955879387574,,-0.013340445597829952,-0.025375681912377105,,-0.005784961462399243,0.010686433733259438,-0.0029510789747483816
CSF1,0.030481234007455813,0.003060427732584562,-0.007677198916127211,0.026360206029039903,0.0073152061118523575,-0.05333894591138691,0.06685052234165173,0.010939572560193888,0.0067320641165635195
SEMA4C,-0.009053722628152617,0.004707063669232346,0.045823781738659065,0.02696824907034241,0.009321064283783754,-0.0359431224358197,-0.0333780900611031,-0.010222044054700846,0.04515045415075947
ICAM2,-0.05503829418894776,0.008411017562767954,-0.012960013794682956,-0.04538164416768189,-0.024988810243583764,-0.011630799319016533,-0.0036856829726569906,0.0565595804668392,-0.03695314858575127
SYTL3,0.0975187906012868,0.1159131319646142,0.012329450135194747,0.06183605058477657,0.0014658919142060004,-0.019525109252218224,0.07112671145955496,0.0039722787555515615,-0.0029133942440660353
IL1A,-0.03075701804931075,0.059455396531165716,0.02446608361225883,0.002502506850600315,0.026140375402312278,-0.09735173589644103,-0.0174444009811482,-0.03478267811289986,-0.03706715824703825
HLA-G,-0.0392500445068693,-0.020553234005546074,,,,-0.04341094835091636,0.08249107476738414,-0.01470437524087584,
PGF,0.008400766701490682,-0.03657296216584522,0.07231075557221996,-0.017467913193461283,0.07686123853742832,0.07268571593109181,-0.060323602420305926,0.05776173150139403,-0.08316715950080404
LGALS8,-0.059399986421217674,0.0280280591561313,0.02384326883265862,-0.03127590496157962,-0.00026580361948689554,-0.025274825778301827,0.05783262261884261,0.023947601704407864,0.013379569792928004
DKK3,-0.046846144011424985,-0.05658807752884372,0.005662532754939319,0.016613430800687723,-0.06698146757293755,-0.16669043778011816,-0.060370943188875335,0.052285493922656606,-0.021030062468252755
COL16A1,-0.0026835548731453597,-0.04035198476976093,-0.017296044081289874,0.002868953592934953,0.062129508690891774,0.0781958587332496,-0.018234250721340838,0.05966522469938841,-0.04757141836017944
TPH1,-0.015081979335922032,-0.015091293593719787,-0.014016530753694889,-0.0012268370215870578,0.015671755429310128,-0.04160522241512705,0.010243491040630418,-0.00022853457592203707,-0.02185263555708208
TNC,0.005217573943012906,-0.031127395868730083,-0.006643810381009537,0.01497163675498376,0.04144104305061533,0.005716188959221056,0.053539095422726404,-0.021260933325413213,-0.009333747478610509
TNFSF9,-0.04657944445237033,0.03912842300513961,-0.026639561026701668,-0.032692476250226005,-0.0324542367896511,0.0528241478055632,0.051295964673085,-0.03316474518972424,0.06433285255994085
C4A,,,,-0.012328565529142708,-0.01681490008508061,,0.0861030952041033,,0.01356721045497673
CNTN2,-0.03281908350389203,-0.012178087639064564,0.04655529901399812,0.05250134422712848,-0.015266822015188626,-0.0033867790495419234,-0.05001041038336959,0.06714975645600306,-0.010801837141196875
F7,,-0.014722694280129713,,,,,-0.021766404400068492,,
LUM,0.07041404381623384,-0.034457248430927526,-0.01126280723838607,-0.02453945166378365,-0.04146907564740543,-0.006815421540266597,-0.07284113330914457,0.026042455324917668,-0.011183587708099319
BTC,,-0.013356994706954992,0.04771916917549897,,,-0.04017289405583514,-0.015747228357312338,-0.02249651869151081,-0.022407032774697497
APOC1,-0.03475985903510198,0.09756939046152048,0.05829087936646818,-0.02296340945664522,0.022809117499992683,-0.027209368306246998,-0.06337663007676818,0.05462262286983166,0.05232715190364474
PKM,0.017608895175902892,0.011200228160637423,-0.006745282884998621,0.015832714747836166,0.06921966046156114,0.10589167121595465,0.11930700312802403,-0.0355543957461678,-0.004401493110660962
TNF,-0.05579326006027192,-0.024069825547143524,0.023254417199810973,-0.02812674093409277,-0.022582082691549883,-0.07513340043267122,-0.01528423933875943,-0.015399743987212673,
GNAS,-0.031903001166728305,0.0007291106332333744,0.03256056580293808,-0.026146289378740414,-0.010340654865645619,0.07740263092556446,0.032974335540228134,-0.06031682775355633,-0.01971002897935721
BMP8B,-0.04640138520492593,0.014834056049047448,0.008423343567257201,0.012593930152032288,-0.012626862784713918,-0.0317870552941165,0.02074821727554398,0.047636210767456034,-0.01671283933739977
LIPH,-0.033954128713315934,-0.015091289878361294,,0.01716780155962557,,,-0.01551735944725358,0.006573533938092269,
CCL28,-0.024817000282666438,0.04452709125909459,,0.10791388343167152,-0.015169931666925783,,,,-0.01805119037837855
PTPN11,-0.007415843787811589,0.03224254171317129,0.03913205516404534,-0.03370987393858667,0.005038380087188239,0.09620951330612446,-0.07569054613917403,-0.027862969830693418,-0.02425894741277165
ADAM12,0.03477125613897104,0.002696331787106232,-0.032458844365877794,-0.02233917031271154,-0.005735633897247876,0.008648855139783713,-0.02423950532232144,0.043404870114071056,-0.0676706560213188
EPO,0.01438825613722416,0.04679752120307415,-0.01504044890507497,-0.010399905283067617,-0.001367113554164373,0.050888329824593355,-0.01685224865334972,-0.017831720073367387,
EDN3,0.0013793342427095043,-0.026288311661712527,-0.015408299017913584,-0.01611934026711853,-0.019326135568741673,,-0.04034547455920806,0.024556239778721584,0.010961122607446205
CCL22,,,,0.0055858733450133945,,,-0.0190731157976056,-0.016306834975642365,-0.022407033766345986
CCL2,0.05287938161281734,-0.07851969864893567,-0.016296659173632905,0.02358037211126544,-0.005607397804730538,-0.06322575300528382,0.042127526504434486,-0.045082340428216,-0.0847257426231549
DSCAM,0.05877143580701193,-0.016113030965673507,0.003338912282326541,-0.03083293129540109,0.010501427919936095,-0.017325814052992355,-0.0023608276495494284,0.017357824176591725,-0.0013192100618194906
GPHA2,,0.003800387351605794,,,,,,,
ANG,0.0827324685611972,0.07004801593879455,0.09174246071169827,0.02594688331625911,0.03642177371383403,0.0812745168703647,0.1098352091131197,0.0341978033893795,0.0035587141264673073
FBLN2,-0.040624569985063815,-0.013667181997353235,0.024704576337964832,0.004644230002811787,0.069464831789703,,0.00888312688097067,0.07728307809296286,-0.00615976540131919
VTN,0.0063956819951807116,0.05946520454039267,0.008905519764427591,-0.0011967728844329746,-0.015894843964487225,-0.04792421926629415,-0.019263273466467154,-0.012538906079790186,
VEGFA,0.0814650408447278,0.06367819998811222,0.006355193511277468,0.03803550833257199,0.06496920983618572,0.1102703920680793,0.11124821698267412,-0.0474525323520055,-0.030000148086946055
F10,,,-0.01414824298781537,-0.011403271364949723,,0.035799483820354014,,-0.021415306117066036,0.08392233352400771
SERPINA1,0.038747593395052446,0.0686543146108214,-0.013122045086138533,-0.008129668261482197,0.038885973833239794,-0.024580695083715045,0.014955595879728233,-0.04901524245107391,0.013935311399941898
VWF,-0.03409959916242948,-0.051528642013786784,0.0013600355881728007,0.002446386596330224,-0.024915810592605555,-0.08069982720096741,-0.07482804533093917,0.04930606111683635,-0.013817557403255173
GDNF,,0.006880545264025901,,,-0.019128753792453167,-0.03948267772426108,-0.010497752409026725,0.09082136261097264,
VASP,0.030197608536635428,-0.04289782002784904,-0.06685536615475997,0.03766160831552806,-0.02318447279092367,0.07156158263332331,-0.03733316854401628,0.0038289185656836706,0.04374334861867538
ADAM15,-0.02543362464738643,-0.025686617377128847,0.01374586451116595,0.004363019676717515,0.06042200227905227,-0.028663906650637262,0.019817276908491322,0.03714329981125249,-0.012825316858434825
WNT2,-0.02885675552336002,-0.02639852574491592,-0.01218504399783309,,-0.01790167747631019,,-0.020903541474558005,-0.0183140697279534,
CALCB,-0.010953390565958662,,-0.018316514941872756,,,,0.07772073356055749,-0.021690012324496057,
OLFM2,0.007475519160412315,-0.05891007585719993,-0.0324281402643753,0.04591789317606283,0.0018962165581625624,0.05539318695134776,-0.02228064892014325,-0.006216331123039633,-0.015455619703114579
MFAP2,-0.038721721047348195,-0.038195596201394656,-0.024510029556235803,0.04719056966222017,-0.0447742026853421,-0.028761194620502605,0.018318330589524895,0.05280326562005001,-0.014370713278985038
HLA-C,-0.02557881139035508,-0.032502203849739224,0.09808629815830185,0.008155124751184996,0.007268351383490705,-0.006840217939573771,0.13317102052293173,0.0037601634786229117,0.038331714818041096
THBS1,0.12305805896104176,-0.031128517653015154,-0.008131445317181822,0.022173367295403732,-0.019394915806040122,0.0014441925673324004,-0.05472833309977327,0.003252515063185126,-0.008802208474341093
HSPA4,-0.024616083638796197,-0.007935927423405908,0.018374265235374318,0.012626209793069835,-0.025789025278709472,0.013211133180893883,-0.012733542428903025,-0.026845763976621674,0.06098757155260598
LMAN1,0.054761538549456895,0.07646429213091419,0.0013544642764917285,0.025532360436205295,0.05708173008012827,0.02804611154145022,0.020353052286676686,-0.010021415105105623,-0.04826457900048579
LYPD3,,-0.023022352201440683,-0.015163973842461846,-0.014560703911159878,,-0.0645308025922993,-0.035149853814774576,0.06421985357232213,
APOE,-0.02474127912427353,-0.03351004215795284,6.308321452708934e-05,-0.001374859677283663,-0.09105208545758016,0.0014281197312323857,-0.09585134521278213,0.047059672808846625,-0.04086679163437244
SOSTDC1,-0.036544479153142205,-0.023068609652841864,-0.01893110827532123,-0.0035995076064971702,-0.029086950807666382,,0.04355327503352441,0.04040385439403452,
ANXA1,0.14206074472329483,0.020273797400918413,0.017932891207205304,-0.00027429757611442066,0.006764850199918437,-0.07036265535570267,0.014767322304693783,0.07975485998923304,0.01489957382887744
WNT2B,0.07003384663221145,-7.262958980280432e-05,-0.021778954349167056,0.055158894963122124,0.013059895353539209,0.05822615766225563,0.03466125732239711,0.021153785966617177,-0.03579297245676283
AMH,-0.02897096263522414,-0.015349774479525896,-0.018829888007719026,0.07744039851246345,0.0667338525917818,0.018636592986544482,-0.05144466873548738,0.044946787769123975,-0.018051188076468074
GDF10,-0.028161895516623094,-0.017466579476235103,0.016449070176126398,-0.01400570587906044,-0.03680120425685013,0.06965959374519141,-0.0259862666171731,-0.02746255591133584,-0.022782626594552303
EFNB3,0.06009697350861714,0.014050942126601655,-0.031421980677561294,0.021042831682905157,0.005358058176437784,0.08731923333297313,-0.012490301239085852,0.04569811771469099,0.04577876631696825
LTB,-0.03425030268387453,-0.029744812819199433,0.011331353788720723,0.04283612728152081,0.04176936641937466,0.07836738288764478,0.012283139581742297,0.009105784958884783,-0.032136602857674244
ANGPT2,-0.06838213873406405,-0.048841662939632643,0.022249695075893538,0.013943738774880154,-0.038120137391654686,-0.040099634455835566,-0.04071266714506685,0.0037521949825377824,-0.008657686317451922
NRTN,,,,,,,,,0.020863380331899273
ADAM17,0.08720725043629025,0.015708453824441658,1.0963079606742227e-05,0.007444829904480655,0.002265863258782248,0.035207874377825334,0.09430602434983044,0.022895514148239468,-0.023756161620539614
LRPAP1,-0.04036475412091058,-0.043617057408023914,-0.023525425560673618,0.025680329211666332,-0.05479815487578943,-0.11076423973680319,0.008361151092499425,-0.004496970710304759,-0.026971289704521072
NID1,-0.09408728102460232,-0.0797320570322717,0.0008878557728198208,-0.010888490986221445,0.027665912708015467,-0.09036509168123955,-0.05896158928213867,0.019273429451442406,-0.025520409312540314
MST1,-0.04516318404463951,-0.05409991703427717,0.038985138327803176,-0.0055794390245255295,0.08306705106938402,0.07696204880796727,0.042345623978044006,0.06238469016407604,-0.010715180111254179
IL13,,,,,0.052239823218436905,,,,
DCN,-0.08474780845981805,-0.0663842555031936,-0.005580094615972455,0.012962498779338858,-0.057345215710442765,-0.10508125381871955,-0.08653017996108262,0.021557214398410067,0.030459863045025626
IGFL2,,,,-0.01232856683365492,,,,0.029298721884687948,
COL7A1,-0.04294512695802964,0.020245036693190475,-0.00840667273947199,-0.02633746807692021,-0.03269039382006236,0.07216639733438682,0.027481244636268255,0.027388411433405306,-0.0368702415923873
CALR,0.027540537410197907,0.054873363826493465,0.025134946389759102,-0.022184267674326165,-0.006518421706537645,-0.1251475259773404,0.016426903232162667,-0.054933408982937096,-0.01549761661499884
PIGA,0.09944393309614345,0.08490969753828166,0.06367927339840049,0.034863282493638154,0.008006820066213978,-0.026267145949630356,0.017716518703198784,0.02013723502343886,0.07100389145359075
CD200,-0.0444795841271546,-0.013111081310947528,-0.0011062605633994265,0.00767403386681993,-0.03486346487711111,0.02657939125740199,0.021508717963698513,0.03499590725626893,-0.0282707137651678
GRP,,-0.015015351614193189,,-0.019141591816007514,-0.0015578633836582437,,,-0.016656814470531717,-0.02493160697746155
CDH1,,0.06742153345113963,,0.022859930334979645,-0.03145058719333574,0.0511215732059146,0.06110006695711036,-0.020984864815543923,-0.03474932044766936
LPL,0.0508875295755965,-0.034790510618140515,0.01720312072654249,0.05236886694329617,0.01042431986656149,-0.06618396503299871,-0.012453071239518722,0.08853444382545769,-0.04584957208486372
SEMA5A,-0.005053276745146847,-0.02070920286291226,-0.016446356562938837,-0.0376256699237934,0.0038705550310213287,-0.07219024592980844,-0.05254277318365687,0.06473447671341445,0.011771249699377923
SEMA7A,-0.02522002219951055,0.06509408996727252,0.018242217434821673,0.006132831543068604,0.00929102561931578,-0.027626355618359227,0.020597690186217345,-0.0183262941595956,-0.020835095788369618
SEMA4G,-0.0036314808479253236,-0.038980281700884134,0.019568251933626202,0.022328969147290285,-0.008227675254566334,0.10370185886365847,-0.0008279950772281195,0.03510720487641989,-0.01812065714426755
SEMA3B,0.053096439041359085,-0.034993888719781076,-0.007006015036715988,0.0150479967981044,-0.04972590206900625,0.00959293248334159,0.04288700691656749,-0.0011626493597123656,0.0482797449163079
RPH3A,-0.0928319295677681,-0.04630927902674864,0.032975980900564715,-0.02741604595940568,0.0067582431707366684,,0.06850753992305342,0.05738161473984381,-0.02800172268189322
JAG2,-0.01501997377171353,0.017318761886760934,0.05055584348578384,-0.016528786218982915,-0.035139862495952384,-8.59023521673381e-05,-0.03441272976231294,0.04510449469124712,-0.04019432075718314
CGN,-0.05655483032063963,-0.027910066744373276,0.01483690237266443,-0.017660037748513525,0.0034087699969600786,0.09552246723120379,-0.0014281127511813151,0.0461774509255458,-0.002234166550360163
GDF15,-0.019214481136363815,0.006605289752651023,0.032912706556840636,0.03910056513602428,0.0693971135852504,-0.10905085613025829,0.13342576896474193,0.009007909041170638,-0.048834791615134134
SEMA4F,0.004644383365749333,-0.040956498490304784,0.022207768735728804,-0.04355499284579717,-0.04424853990319375,0.053262607344692924,-0.030891557941505797,0.015848478832875133,0.038353168416581
NXPH1,-0.03909958527840769,0.04124438935663787,0.035115699079933255,-0.03502447016009615,-0.010797355473330201,-0.0022597652133548446,0.013564296621606584,0.0656318541835808,0.027073199116963875
ARF1,0.03600585453199612,0.05606243049888573,-0.0429691042231247,-0.03348163930631776,-0.020594342172214015,-0.11725885713349321,0.03168691873420344,0.0109124828716838,0.022029350742688022
DSC3,,-0.012729050391814859,,,,,,,
EBI3,-0.04724690489061026,-0.04385908952707428,0.003738275898831545,0.025223305150107955,-0.007543323253103558,0.11452284723385443,-0.053621176570784856,0.019001587670872306,-0.027311457715021855
TIMP1,-0.04897613701880655,-0.09948025018956656,-0.021070144532445646,0.015802286046565164,0.03486142515890813,-0.012561248602492437,0.0818744367443205,-0.057181411863629704,-0.03028857646005543
SEMA3C,-0.025390510338288052,-0.04486740332494588,0.01647026607475819,-0.003653046515910653,-0.03521459383959783,0.07263682445266975,-0.004376840644973213,0.05008085973654503,0.020313780428505773
GAS6,0.03631440260180821,0.03742706512201072,0.015356917230054473,-0.001915657911598568,0.00742201916950783,0.061597388864040745,-0.05196793097670817,0.0409472183121436,-0.004616189914676695
MEPE,-0.02919858665013324,-0.03408651468426798,0.07006523824761654,0.00631378180433071,-0.03543852781683627,,-0.029164725790954662,0.07166795233862508,
SERPINE1,0.0071441201084377,-0.043175791494905795,-0.005531099104140971,0.017220085924409514,-0.03898862675157303,-0.017054548876576387,0.05613952413654389,-0.01733360991537196,-0.03530804798832067
RSPO2,-0.058712003381020686,0.048663697822861236,-0.024914959084812338,0.05467587807615774,-0.041903619591170733,,-0.023565280549412496,-0.023913773315372394,0.1013252821929521
SHBG,0.020920104541720774,-0.01648788290647213,0.06301211557970379,-0.02094043459090816,-0.015415196229386662,-0.041026874057148416,-0.025251210916000508,0.027877534079818033,-0.012576238063017046
LGALS3BP,0.034094649744527854,-0.07795046843159652,-0.036406186432753944,0.0232526239233455,0.012381595913699212,-0.08632307937267092,0.04471879181888152,-0.054333672735939344,0.023566681372225624
LAMB1,0.013591536154649251,-0.055860654686788205,0.03284129120971885,-0.04373481765386875,-0.03343888548355738,-0.10974000338486019,0.027299699778486803,0.03210339635804556,-0.030480208243325445
SPTBN2,-0.03903319818116182,0.0003471643628296629,-0.01647156305514077,0.04234909142207371,-0.06386595724436638,-0.0959163635702074,0.008594661549118256,-0.0024735696604201523,-0.05178232907661901
COL1A2,-0.0475622267435478,-0.08197381096709093,-0.01843737182033604,-0.002247435804264901,-0.01551015857329361,0.034807786362750344,-0.0843176903607894,0.002422393016705155,-0.039717139810700644
DEFB1,,,-0.012334951038393436,-0.01098402697348631,,,,,
CEACAM16,,,,,-0.0031577878307191007,,,,
SCT,,,,-0.010095674369440217,,,,,
WNT11,,-0.018244863119657798,,,,,-0.02456913883303432,-0.013494371529115408,
LGALS1,0.02046513574041391,0.006983090349111322,0.005626543968105347,0.03114720599192326,-0.014907184949371734,0.08013169736883043,0.12582399411988604,-0.05963014343214194,0.03986631186942313
BCAN,-0.0386013775853112,-0.05746211037508135,-0.013599091368823457,-0.026922147062351333,0.06543985617249554,-0.0390981963811169,-0.08009207937766903,0.06260704429462305,8.37955566138688e-05
ANOS1,-0.04118519855587532,-0.04759529875828697,-0.029475254848456794,-0.012576705939591324,0.04015920054759372,-0.05758956369923151,-0.01898250421754406,0.03442264371891447,0.005448673935915702
EDA,-0.01603162619676752,-0.013356999283480529,-0.026486336552070923,-0.015818927827920593,-0.033673801387673896,0.032101388229782556,-0.00904038669691006,-0.027462554333142604,-0.033138437733826534
FGF22,-0.04424494533474172,-0.01899370518181181,-0.017896580350521423,,-0.014874382946036458,,-0.008673400522812784,-0.016829269196074498,0.07600930263834044
SHANK1,,-0.01824486194836014,,-0.014777270754764054,-0.02156326795192407,,-0.01547732573891549,0.11238125445299563,
NPVF,,,,,,,0.16086398706090044,-0.015212280996362872,
TGFB1,0.004314148412132272,-0.017937292746779087,0.040214843593601245,-0.001185931568578736,-0.019707226420821854,-0.05530493623022177,-0.014124196617960367,-0.04414284956852775,-0.006723608983355173
MSTN,0.0903916923577157,0.001384757564982882,0.010059117781045188,-0.02667260431995959,0.011647307033840752,0.0007549109143074426,-0.02159630864627877,-0.00499340657878874,-0.05865917537910888
WNT4,-0.03212709427621443,-0.01229334802334244,-0.019724654658801542,-0.015513198132659896,-0.021385142978596408,,-0.00226625262298939,-0.026385773874916106,-0.01758548059256441
TNFSF4,0.013070783085574933,0.009796592323385526,0.03637965237110553,0.018222886659391323,0.0658290244799701,0.11073116166816101,-0.008525726051254788,0.032762818911734964,0.02821161919090603
NTN1,0.04656997403946626,-0.015197566404196353,0.013482132073257977,0.022762752649602477,-0.06406622554265491,0.01806008179056947,-0.06234912197683162,-0.029777685143992302,-0.008578614003622068
CXCL12,-0.02631426013338246,-0.04080556954980618,0.006197314620359301,-0.012015001983218329,-0.03791301880547554,0.10834046336426525,0.007337049494308555,0.007777808314802981,0.052297876774642586
GNRH1,-0.03737353552339051,-0.0062050747218154205,-0.022574062213106812,-0.02341501835286776,0.023582065487352078,0.1164689179984734,-0.01669536889835283,0.07010913871396991,0.03964095592437097
FGF8,,,,,,,0.06448192620571414,-0.020997341080485406,
RIMS1,-0.050354349534086344,-0.003864433422211112,-0.034608263618399374,-0.0005950194377756942,-0.05630832750062042,0.008148243454866092,-0.05822201510308567,0.007531041883926848,-0.051746082937567474
FGF14,-0.06310666064973905,-0.0005226876165016454,-0.009461517916859116,-0.012193748621321783,-0.04946028921103812,-0.03134610972303705,-0.012074229826639778,0.04933366415524159,-0.08347824468378942
IGF1,-0.05393028649998549,-0.03747600602917005,0.06569340763120654,-0.0262831041784948,0.007223286066010218,0.004210939076498885,-0.06374927261467414,-0.031179485401666707,0.036325202662554235
TNFSF10,0.08229189138783795,0.015841506038187562,0.0699030682207027,-0.008022751701849068,0.0070640114589543505,-0.043301329469263475,-0.046799581564299836,0.06407125852313143,-0.038195395119569514
GDF5,-0.06043861596002104,0.05535963881855873,-0.016352408047014266,,-0.01565677874547301,,0.03312199017415423,0.048294808756533476,0.01467598141157226
CHAD,,,-0.017467788614457712,,,,-0.03845928634116123,0.039529936889274704,-0.01981300182765802
RGMA,0.0164453515619509,-0.07123943100155944,-0.02341633949038169,0.03374348649481597,0.06590126057453168,-0.02613247317124321,-0.03461871172373921,-0.00749885855021117,-0.0480719436581717
WNT16,0.0859431992625363,0.007500442690871835,-0.010747631025002369,-0.01736631864341436,,,,,-0.016367649386587347
CX3CL1,-0.0034206974962868266,-0.045387290521572865,-0.041005566339378,-0.0399223914793348,0.04290776405108569,-0.08785338199188583,0.015665615947941948,0.04980373724799529,-0.006410489335714142
FGF1,-0.0036160321676099454,-0.016666489767254204,-0.0016297079606709132,-0.0064396135318589955,-0.02502281937940652,0.03401123545072216,-0.023724894466462407,0.02410401620976434,-0.018592870080106114
ALOX5AP,-0.012302506895592655,0.05139422531144219,0.0008393320410034409,-0.014343116421234531,0.11986178715579714,0.028354807859517016,0.08647452031314715,-0.0385816891150035,0.043089641510761174
IL1RN,0.05903841427289811,0.04212531811477209,0.0076700001917856045,-0.02731213751554341,-0.01681489638368877,0.14427243600444634,0.09335342078594795,-0.03795890210374471,
PCSK9,,,,,,,-0.016636755516719986,-0.016129220787718366,
NPW,-0.05248992717570321,,-0.0006097435029466907,-0.014005707199027929,-0.018728133566134137,-0.024397051219871426,0.12129362459631815,0.02457016662001295,0.11769496734761245
CXCL9,0.044691512262667515,-0.04441104250344356,-0.01713997047936506,-0.02724870838108286,,0.056029185052059234,,,-0.021442660419133792
ANGPTL4,0.0970297079561559,0.022628429264963522,-0.0028843557235416198,-0.010143206688615411,0.07196630604234286,0.0718291114145337,0.0667669549643354,-0.038916653717041096,0.01345881709433781
UCN2,,,,0.0017262045846330796,,,0.07953279582608772,-0.013354219186402772,
COL4A3,-0.04448270538105799,-0.010881595946240805,0.03253912590873525,-0.020463462288368053,-0.021205633021877578,,,-0.012763381502288933,-0.030747470188143573
NRG3,-0.045190062812616436,-0.0220367105910046,0.006643981016136067,0.04098699739287632,-0.026430399980035796,0.0947561059362364,-0.041822995419424386,-0.010201922306351226,0.06100731337660481
IL23A,-0.03917272878545356,0.013473702635600248,-0.016400396210453045,,0.06597038922719663,-0.06247153133678102,-0.016636749713122446,-0.020714563422363663,
COLQ,-0.03951201926621283,0.028945829071150554,0.05544282907003652,-0.019868262031980412,-0.0010990209473032244,0.028842548585764644,0.03564447204302455,0.049168541686073215,0.009962640861594861
SCGB1A1,,,,,,,,-0.020283895699610775,
TNFSF12,0.09968808768628104,-0.0228492211906772,-0.04931895976885259,0.006692119787057802,0.028998890952163247,-0.07611257077010494,-0.04827180678985457,-0.044259318010641244,-0.00946136243439901
DKK2,-0.0447194833319013,-0.021094411896015994,-0.011879889502217345,-0.01621834639746877,,,0.023343013396125115,,
FYN,0.0820137020602627,-0.05359683397526524,0.023063864741386532,0.01141470294373036,-0.005223002322690038,0.05582774566939169,-0.10266769570046222,0.03220996834131305,0.00672198016221657
ACE,-0.049043475386747686,-0.048111503398071735,0.015855845279535197,-0.01928725758215638,-0.05730772777670332,-0.1127047621763461,-0.08685038212086219,0.07593276380187604,-0.014443581631427853
IL18,-0.09451545959172113,0.04018273629296044,0.03711412028618281,0.03928569158285647,-0.026609429697023696,0.05979820068424084,-0.04608562376201296,0.049271387958231085,0.08613645433043411
PPBP,,,-0.011246163592886837,,,,-0.020370100092315657,-0.019093328845866286,-0.02104589185570615
CCL27,-0.0035044722522167976,-0.013356999373216367,-0.022660994084887958,0.027393038169242354,0.08679109596164852,0.08815918228040742,0.01038269510858579,-0.03355047489554934,0.02163002187831158
