,MGH258,UKF243,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH916T1,ZH916bulk
CLCF1,-0.011504543419261713,-0.04730384180386287,0.01765396057822673,-0.010805690751021134,0.05208234665631009,0.03780632949882992,0.04823453940131446,0.01796953213822903,0.003738400250046531,0.01845602473097964,-0.03968657196991464,0.029012759584869107,-0.020113027159329756,0.02483485871082294,0.07970589234932249,0.055472428366362674,0.07900161420982783,-0.03295091922760599
PSAP,-0.14092013382200425,-0.04662765089885054,-0.029051682536952422,-0.024152560811826557,-0.047271677499264614,-0.01445533713141132,-0.10902887210321306,-0.12810013293257308,0.015944405038144257,0.032958685671218915,0.004436433931421863,-0.052752385212471845,-0.04687069666069309,0.08088782599659548,0.09627569665382416,-0.013510834446747397,0.019627137431595044,0.03608764380404869
EFEMP1,-0.07804161265505717,0.01202690940200414,0.05218795169842445,-0.03589427795464876,0.024312479902895458,0.01730970900288611,0.0015677711215197625,0.10462755326870532,0.06327206825340707,-0.0012113792027695755,0.04593369067429674,0.022111979279521108,0.030107031248381287,-0.012676343614010556,-0.05149159951922011,0.09945468715063017,0.02801820257282531,-0.07231007755652556
C1QTNF1,0.0729917042154976,0.07088243651268675,-0.000996300165052328,-0.01465023763797607,0.02480029170703573,0.008313257485844676,0.03888521772680988,0.1358883010414797,-0.012374913618813405,0.01702927278378506,-0.012843686517715372,-0.06280464393333435,0.06924640060239948,0.049533003455752664,0.17278433561525589,0.005570771469813524,-0.011652682330749339,-0.03824262930799311
ALB,0.03263960119956112,0.006595691850642969,-0.0422558482204453,,0.07101202531869984,-0.0038137996867223006,-0.0060262836823491445,-0.03540359509331063,-0.01620294931821337,-0.01109520979343241,-0.06171209515075952,-0.022107605925636188,-0.02210456656515287,0.14673838563915614,0.027765858982112507,-0.0191098195446117,0.08528278418534685,0.008588486482028219
CCL13,,,,,,,,,,,,0.10673919038521679,,,,,,
EFNA3,0.003366335700122542,-0.03369978565208182,-0.042157141834536324,0.016738873348518743,-0.02997706933754714,-0.0020293732260942424,-0.009910292399795016,-0.11211144781850438,-0.02434298846990307,0.016524938406411515,0.019055570146240996,-0.039092298856760944,0.020239098788900806,0.10360740144435325,0.05626823397627003,0.13597475145964893,0.026453999177137182,0.09745843096631837
DRAXIN,0.0942276261720585,-0.055721363928892716,-0.010797814188456123,0.038766102916907956,-0.00425822970744813,0.012107324570015225,0.05987182267186383,0.07283343067498574,-0.014736732760450575,-0.008908909001800061,-0.023620350800051638,0.024661712143863663,0.00039648299803450164,0.03006831777964567,0.13235461710968183,-0.005956846385984345,0.06543775246620882,0.029483630006501244
RAET1L,,,,,,,,,,-0.01067042349142707,,,,,,,,
NPTX2,-0.027155853717466955,0.04032400527384842,-0.03592887959028497,0.03042282480816778,-0.044438925758965776,-0.036043494583651185,-0.04769923195168052,-0.1754699013414143,-0.026300242396673352,-0.017357574255218798,0.020153778483404064,0.012557643502006445,-0.009743595619767674,-0.037483627498507296,,-0.016838444836750774,-0.044864539025237495,0.003601214173068069
FGF11,0.04270268111000412,0.023658859936661104,-0.01612944246267321,0.06404438386635014,-0.00439038792582883,0.06621726772269122,0.08911417216414683,0.13313929590494827,0.06471759775774091,0.04003034188994879,0.03831747052528598,-0.03570410558353325,0.0024871602467294697,-0.0050512008992136745,0.029982667055132924,0.07562727147096122,0.013532558817621962,-0.03550684530542778
CD59,-0.058685466627615,0.0025527076524068056,0.024553337182722363,0.007208105515655702,-0.05128595530813948,-0.0024282483502322057,-0.05458163007574889,-0.10398038279035708,0.06529791560993299,0.02983883461060497,0.0067060845966096455,0.019248418724733003,-0.019242842286768664,-0.04562477082562653,-0.02532039725501506,0.01119672794508014,-0.044840807426567965,0.054242858254348526
COL9A2,0.08348896241604985,-0.029299058983059463,-0.051496509423227664,0.009937234804009114,-0.007471225960654311,0.029801010630856002,0.07648608554812773,0.04478189037212266,0.013873217102473924,0.044887080014148165,-0.033774451904437515,-0.015187420180187924,0.0526449449277835,-0.03418848170401585,0.0731659617843622,-0.009268569726639352,0.08012434930831032,-0.02938482368452304
DLL3,-0.07565245526118101,0.06663054254142607,-0.004590515978953305,0.04809282635448159,-0.05331571581123766,0.061738640776869184,0.06048021776956553,0.03572916917275778,-0.03471592795385395,0.10879202370332114,-0.07135160629222903,0.025119646433693344,0.024274867379198872,0.01049102219731915,-0.059816837563777425,-0.03285760520352718,0.04634942523742212,-0.00043326059563140193
FGF5,,,,,,,,-0.028191683469895965,,,-0.01659404456307601,0.00735100267189157,,,,,0.0174405292188125,0.008828440668817928
LIN7C,0.012480043675495421,0.09334189214252316,-0.018513609702198584,0.009347222535295373,0.009828846599033126,-0.019343233364420776,0.022441418656676503,0.02955719318389655,0.023236728202850103,-0.020012865737313704,-0.01719467781545814,0.05938124729684359,-0.0014525067449232348,0.03942588898297867,-0.0027836167041348555,-0.004303129369903383,0.03247474913928276,-0.0341519725004984
GDF7,-0.03017795755557509,-0.04075226343549904,-0.0022761200094953207,,0.015592191553954183,,0.013592892585842538,0.006755881997594231,0.005736953933113801,-0.009768725870314729,-0.03050243494390925,,,,,0.039459184654989474,-0.02919831441978743,-0.007969073487148813
PSPN,-0.017639501471796333,0.0035330809477204742,0.033624089009887274,-0.06738259871831777,0.0009380821978231197,-0.009612419080588899,0.017884728024048835,0.0007483491569926212,0.010839056119264702,-0.03661159539094301,0.10031593855281536,0.07070747567926215,0.0021725222471183636,0.07858666382843449,-0.07826167138794957,-0.004037640174460349,0.07081395260932824,-0.02332858974249853
ANGPT1,0.05309563621789725,0.008375938713089868,-0.01880584471671982,0.030035546769492574,0.02856446095549532,-0.004134979881975767,0.00025029884130650177,0.12003954807845195,-0.020056590950239823,0.024721911541198252,0.03297873156291111,0.027035894312773808,0.03171160636082466,0.0921919964814025,0.033852303061536276,-0.005247355426774726,-0.017372165888668988,0.0019330443985109962
PNOC,0.09466385970329441,-0.04841628232557744,-0.04350171630079722,0.07578231207331941,0.03295093260044305,-0.07118821254872788,-0.011277229618564167,-0.08232592051968525,-0.04889083690881001,0.03924429941922427,-0.04428301137056294,-0.022107605925636188,-0.029727988204457982,,,,-0.011207853005637416,0.06441241349774716
L1CAM,-0.0018074421107770271,-0.04007972311585277,-0.024673447183935132,-0.03600747557100355,-0.0013945053950378157,-0.021327443841773777,0.011735431644713645,-0.0922881086609144,0.0157017471562336,-0.046351786727166985,0.054334242804733264,0.03834905326867541,-0.05259645992326421,-0.05211062060898644,0.02456647608592181,0.04478306260176307,-0.01293129068225758,0.03089542584697085
APOA1,0.014855327306538067,0.009258612227141876,-0.028481536668986274,-0.06607095776455173,-0.023880218797789995,-0.00020906623903538347,0.02698776851639092,-0.004877468775391767,-0.0193261241588527,-0.015809744923271276,-0.03144691493553298,0.0651404481846453,-0.024203483182435592,0.05615571516360955,0.12287041062224345,0.039456922545433974,-0.01788332588302409,-0.008826411796132087
PSEN1,0.01063385372601593,0.05754548133196717,0.01723624297503656,-0.015689428668716775,0.02180182604429776,-0.004681040603826859,0.005219803075682261,-0.02210383563608493,0.03788573225616194,0.031254727241241904,0.05343284255696448,0.012901119206620012,0.015994477472518823,0.03129457129006353,-0.008742925932607021,-0.05488190087594897,-0.02631513988331948,0.018795028058800994
CALM2,-0.04103964625856478,-0.07620923830898811,-0.0693169309877211,0.019009949794754986,-0.024198357353326847,0.014112427396140778,-0.03526588811955411,-0.2011411133565169,-0.02939662765524882,-0.01064216313447173,-0.006238616086403031,0.0007881340097382001,-0.02313802062961659,0.007309791913668982,-0.031418503960774107,0.03480696184828255,0.016852566708584708,0.05543532125131762
CLEC2B,-0.0511222975504878,-0.031997021572788414,-0.05432065812948986,-0.037621286684831286,-0.023745142027317007,0.003999791648501409,0.021633222532029556,0.1429876003145273,0.002013410098384828,0.012296549846562012,-0.05435850815214137,0.012649894728090659,-0.014449733955997942,-0.011409866616129303,-0.09781485732362452,0.023178237520851727,0.005055384902667647,-0.01560040282071274
NTNG1,-0.0016006114359463208,-0.02439119344787939,0.01101797627938721,,0.01655701760845158,0.005961025609525145,0.07122272405235731,0.007789555124101899,0.043391977749178884,-0.012378368049065157,-0.06062816542214539,0.05382967504332248,-0.04544362942802369,0.08182038090553093,-0.029193406831040176,-0.029179101461121567,0.03414039420925981,-0.020188248359108953
LRIG1,0.004368711765016042,0.041995518155100005,-0.003910800287481643,0.021914543666989156,0.024815606282782968,0.06113935843718295,0.03228252947786633,0.10937774850262787,-0.05412514183576096,0.012366509157702087,0.018763598889533495,-0.07521987600190454,0.03744524759459869,0.005631463770220125,-0.03236493749609598,-0.0059269808364770735,0.012154315928154103,0.024750095952148624
CPAMD8,-0.026554012759357076,,,,-0.01813742180397191,-0.005138310076717832,0.02635616089750055,-0.010602412582185267,-0.016462572985068057,0.08022803047527827,0.03502594909489663,,-0.027749615211096063,,-0.012792153289303308,-0.06554169877105442,-0.03539209198236496,0.06975506870839458
GHRL,-0.018871562004552818,,-0.003280096951799459,,-0.01767776230149638,-0.02757769227628073,0.041014578768508544,0.05222402946832251,-0.028864730641603484,-0.008908909001800061,-0.0185071044324864,,0.08569868778749497,0.04889840460987453,0.009205763113204434,0.04348881802401292,-0.02117859849689441,0.0625317213992123
NPY,0.024526107599513448,-0.05898110426880045,-0.0011839568603096893,0.035208400771067745,-0.04932939438494183,0.016981101721328478,-0.0015470819673338275,-0.13222311448525623,-0.06155007703407838,-0.008512239698276936,0.056003511085802225,,0.036842726040142125,0.126339258549847,,-0.03385444820027596,0.01792829853445109,0.06245817095937558
MMP2,0.01926035215778041,0.06569194074342483,0.015528549563183435,0.04379429433393055,0.03375202475200764,-0.06427732383893747,0.025290723073640956,0.14166567524669024,0.060797113621430816,0.034417524362273105,-0.011114092705239609,-0.0648334444174902,0.0635239475531806,0.0006432652698673666,-0.07452438022147234,0.02998752547437814,-0.001238269505492565,-0.02457440659593869
LHB,,,,,-0.015796324648408053,,,,,,,,,,,,,
PPY,,,,,0.015348240498394245,,,,-0.012031462577456983,,,-0.02044854965178105,,,,,0.07058582516803932,-0.014642082407374753
ALKAL2,-0.03976485261362046,0.014389095307504592,-0.02159762673098005,,-0.015566828689303524,,0.06619605111766269,-0.028916354852045686,0.018475944386098807,0.0010715961012556796,0.07000926925901566,0.010184615224891155,0.044037170990778265,-0.00782388337357307,,0.07424494697990487,-0.04753640274787888,0.0482108408784459
CSF1,0.041607085011465386,-0.0007625158245867661,-0.02073366976180022,0.03812443501490052,-0.019620522459222477,0.059534075419683204,0.03949079850109716,0.06810474220880502,0.06373248626599434,-0.022482480128730463,-0.01593510009728676,0.013189757634200562,-0.018933179557822373,0.01879263856763715,0.04289894666880409,0.045928840455288215,-0.006792240980502015,-0.00799470229221329
SEMA4C,-0.034233853716694004,0.0020599019033963367,0.022861866184496316,-0.029553096363263892,0.026301929225095774,0.04070976704392677,0.022509763020920892,0.030569989652069834,-0.019192019589440543,0.029633938802636563,0.0390805066143806,-0.019519112531521714,-0.021702142863374244,0.0634878053498951,0.0717359442290091,0.024555129926483052,0.13628203993718402,0.10114263589380493
BMP8A,,,,,,,,,,,,,,,,,-0.030316919978232784,
ICAM2,0.08343605715228258,-0.0021900275202897295,0.013804226922031001,-0.046209341879613196,-0.023191379370538487,0.032417516317927705,0.010122414986415878,0.08389673335513392,0.012074530228452444,0.027887094322910068,0.051807916112236375,-0.010650303218552646,-0.04199596434696034,-0.061032691536086335,-0.053656259277987985,0.05429155929560689,-0.04541712322824849,0.037255387557190156
SYTL3,-0.03974245742298312,-0.02359071946014577,0.05202894774215335,-0.01952455102660761,-0.030334430236661058,-0.011470796696998074,0.006212148617712748,0.05860799210543611,-0.009653257219280575,0.06805086646678256,0.053606891770754,-0.0014128900602426316,-0.03203813538968389,-0.02604805753151797,-0.05702368796248472,0.04662621673022689,-0.049993435420676705,0.10240572421705607
IL1A,0.030986957040789923,0.024712635923724895,0.05058126903089786,-0.00877456430053673,-0.007648982794860878,0.0827689667674732,0.003402801739342845,0.005288708535632362,0.05967976142720569,0.012916385048172519,0.012975421587053516,,-0.005883487506390582,0.059951354561221595,0.03690294770852431,0.02993040487527005,0.024464278431618688,0.051345687258594355
HLA-G,,-0.035480088935386365,,,0.017855458708912805,,-0.017247415507781173,,,,,,,-0.01266070540737343,-0.003523327680816369,,,
PGF,0.11853037117559001,0.0024621207833831526,-0.01724841652968302,0.03460064023325441,-0.017196958409871933,0.004373082179289898,0.0019637084019489847,0.11757238215025789,0.020497918319888085,0.038553199317833124,-0.039761412397788444,0.01814494549696331,-0.01760672768556155,-0.05057480559497343,0.082792082628475,0.08696706924682719,0.04257447901395844,0.05079439837074436
LGALS8,0.026648792194798463,-0.01668717819002026,-0.024964844353878052,0.0001444502098087413,0.01592446755412696,0.018879332464714946,-0.022438329401229088,0.06707900380537428,0.026007354738826448,0.011694613422004828,0.04395777041666114,-0.008699085919630933,0.009633115672721002,0.01519644536883392,-0.005798223586218785,0.09370370405819307,0.030801504671952726,0.08831328381341964
DKK3,-0.024460352062098182,0.02313146313005738,-0.03041454900457796,-0.04420472585476569,0.009069297149145727,-0.014696254208296941,-0.07269936416616767,-0.15701262069219912,0.0051799413825398865,-0.03153359472539713,0.012855396471968159,-0.03372298754130891,-0.04943025377620132,-0.05779938236716253,-0.025492698159616193,-0.026086242039822138,0.03223750636979112,0.06313429283843734
COL16A1,0.047658907226206124,0.08497347588731262,0.031219484344580543,-0.001867753314471801,0.053683098688702434,0.06428330401975824,0.024381935447105384,0.04499879494647952,0.006947445272635266,-0.006740538801855746,0.062191270655538464,0.011249652488291996,0.08194367455121918,-0.08801572040847433,0.008848676747252348,0.01613124618819535,0.0012469199463720417,0.11063515325326684
TPH1,-0.04946873661804149,0.15323032287368885,,0.015396893604992289,-0.010737298094584978,0.021490740237523336,0.023171876150106078,0.02200640287063033,-0.0065328809811971145,,,,-0.01808104511082133,-0.07043541068719793,-0.0027717886572199593,,0.04372015403693118,-0.010141846673166897
TNC,0.057674631127727936,-0.0027686836594530487,-0.0033714200588519307,-0.07850853052482132,0.003739061180464467,0.005805818785209093,0.00581272158897218,0.19975163937851648,0.036983898931203456,0.017531691928549444,0.07533922645401797,-0.03917981278231191,0.01113526439569557,0.021439434919122532,0.053042863767120446,0.09557591974810038,0.00919786621798523,-0.03310009014590565
TNFSF9,-0.026554000156390582,0.008894807043679865,0.04631060892000267,-0.04280449074270207,0.08140227950999918,0.012925263740207514,0.0010579943228054,-0.05726739234273223,-0.009286942253898495,0.06360790494863758,-0.0570983184799547,-0.0009471510031900107,-0.030676674825433688,,0.02518624452087532,0.05295847414923005,-0.03924734058153621,0.03055766545979346
C4A,,,0.041041178226088715,,0.07619602480271248,,,,-0.014262695402983264,,-0.01996972857518896,0.07041047121945244,-0.01589392551349905,-0.006586380650185568,,,0.021476200884492144,
CNTN2,-0.12315843188986528,0.0017155369982026901,0.05436245042203589,0.09527569439846349,0.025707475946154405,0.01490003051520434,0.05577422768160892,-0.01353309887503408,-0.004233818240476319,0.0380704352960873,0.03102972567980944,0.06346127271101197,0.017682870882684654,0.08720220323732873,0.05963925139235399,-0.08010131997880648,0.03566600677360309,0.04343981195846336
F7,,,,,,,-0.01587279453575694,-0.02550315681552904,,,,-0.02210760902788486,,,,,,0.12796676936736803
LUM,0.013644969705761583,-0.0037680802038503893,0.03412695876162141,0.030385782764747585,0.011999060021773913,0.016581342603112868,-0.004561332113847092,0.12093458136139533,0.06247943135309196,0.06036870678958994,-0.013816733684397153,-0.0032426970223771146,-0.006936719450115332,-0.07454257289380593,0.025873628645901762,0.05666554595563879,-0.03434738740247246,0.057502963765942286
IZUMO1,-0.02537318834567955,,,,,,,,,,,,,,,,,
BTC,,,-0.03330488649592062,,0.007910927882528044,0.05624233603694497,,,,0.04181185358353954,-0.02433763832021409,,,,-0.06581774880993355,,0.01208857905488354,-0.03217791490055352
APOC1,-0.18368298102031488,-0.04991473326146713,-0.01240719360270199,0.051898532240433164,0.06455048025975814,-0.05210753404783692,0.03078493056232555,0.16680061991777093,0.022842026799288446,-0.0018730298403865986,-0.00044405211023812934,0.04695753149255357,0.012289597012296741,0.0004479144862826606,-0.011796379765146204,0.07025837406724393,0.079656220125171,-0.04130645175223084
PKM,-0.012851625422938467,0.019799320473817057,0.05064150303898932,-0.010209161291973964,0.004841077944172862,-0.007651354106156811,-0.06092934784484169,0.10638147590298638,-0.01822163060723439,-0.041739252881313964,-0.06616388398843248,-0.0005702751561586354,0.021423491467964448,0.050806372781231554,0.0962823472587772,0.027429998055335993,-0.036379576474549466,-0.09092129221040536
TNF,,0.022598679394146167,0.0016113257510347713,,-0.004159892377856496,0.011784822507952132,-0.019714783570502607,0.047177940360434954,-0.015018550298535925,0.07227239678437045,-0.003763663674347088,0.0459055263926346,0.0030006965069166963,0.06556861169707268,-0.024139228955632495,0.043204249849828354,0.05045653213000546,-0.02553967239166191
GNAS,0.10531014161095689,0.007731684148308709,-0.03859793387421306,-0.004818975428684103,0.00017420768144708158,-0.007971518664454204,-0.03243551249152169,-0.10593083114686443,-0.04973976831454894,-0.016942315139638207,0.00794116716605663,-0.07489693194609091,-0.015840164931602483,-0.0907046537209702,0.014653091078304073,-0.02371046531442918,0.04316902548468178,0.036548314773740424
BMP8B,-0.018196751013911824,-0.022282484540330008,-0.011613118167903705,-0.04289741077320814,-0.012323699055006593,-0.016333346744004735,0.02790811847484124,0.023926495947874445,-0.029361372266302265,-0.008648219161476461,0.045459552179899144,0.06489371146343452,-0.018932560014422454,0.027704447656330806,0.032539939073203995,0.08183314750128587,0.02180151377337279,0.027107189756831494
LIPH,,0.019465305845305116,,-0.008556850576045539,-0.011560560164936944,,,,-0.011499631437900254,,,,,0.031358321545950404,,,-0.023395536743205467,0.0452437915280099
CCL28,,-0.040752227663643885,,,,,0.04290452874388737,,0.09403436132395436,-0.010229017131702434,-0.024805503441624917,,0.0778679594662671,-0.049261121210173876,,,-0.023541153917957334,-0.010297146325431323
PTPN11,-0.019180398140217148,-0.00553891095340571,-0.021216975083377523,0.004700608706135866,-0.004611766037854839,-0.05123983127082334,0.09678912433613514,0.04703413417046528,0.004123318883496961,0.03560650198268054,0.013127539676387188,0.020345344462724863,0.04434484913514356,0.07311895843521485,0.10997085413249769,-0.061918622955464034,-0.004049048265950839,-0.04480260026055824
ADAM12,0.07232577263056056,0.02961040686726462,-0.011752466621429512,0.05346539010124369,-0.03236975251057599,0.01589703352406661,-0.013560961732046798,0.06536378283807431,0.016008368392717735,-0.009885709166447461,0.09444052292776475,-0.03443638779279149,0.016299546339752707,-0.10439753306020522,0.014071666933399254,0.07006352823869762,-0.008531464606079339,0.04863563780868428
EPO,,0.0534719644041614,,,-0.024187467725019667,-0.03165420681957277,,,-0.0120314631026327,,,-4.7851756459605384e-05,0.038042787824480125,,0.11073156520330751,-0.03416709325788083,0.03943737360497534,
EDN3,-0.02479123750997983,-0.04473712511196621,0.006226253960788435,-0.03253607154326829,-0.011304141122427232,-0.009449475446093576,-0.0065735381122020925,-0.03653843962876661,-0.004129734073607711,0.003935347607279646,0.045739941687220426,,-0.018267617270346228,,,-0.026181987083532393,0.01964258777857711,0.060989871691791916
CCL22,,,0.067805570325684,,,,,,-0.024225611514731626,,,,,,,,-0.005148472450933586,
CCL2,-0.014869659359913742,-0.012852667609876937,-0.026173132293615557,-0.04961205881841102,0.05931762564494036,0.039514180983708305,0.05418329361281981,0.027701958738240082,0.07967888608908913,0.018107355776388858,0.048195667450960086,0.042153861427676645,0.08296334906382263,0.03906150386896513,-0.10873373946488148,0.106572144447855,0.045269164358336535,-0.07247409772866358
DSCAM,0.08110325682894075,0.02585778229130611,-0.007782088747147977,0.05597627822117623,0.025351962711482677,0.055506056126453714,0.0005805986745589045,0.07246670555639259,0.026286775163542064,-0.011248029013244712,0.06372720084765943,-0.02957322267229071,0.07285236117788886,-0.04713540682696241,0.014775122983226845,-0.016325772590918324,0.0184006138181666,0.039141044202916524
ANG,0.035626792908918625,-0.0047011726430768,-0.007902796585661814,0.03711375396332458,0.08868326688317643,0.0019464802692795403,0.0026486995563575807,0.07945742269587477,0.009150090608490896,0.009447316718374628,-0.05403111818929435,0.03808118640704825,0.059110429206346106,-0.018677073552452076,0.06397355346793684,0.047309485214804645,0.05648823998865726,0.04037970961038024
FBLN2,0.035171537128845534,0.0892817714689728,0.037855306212011365,0.002724692347229877,-0.03667516706418104,-0.015382301816272863,-0.010761658601213876,-0.034101386934391256,-0.027479215422603565,0.01745851086299411,-0.004453859435787357,0.0012435931570925869,0.022669205127348997,0.18919555943626565,,-0.0471444864701666,-0.0005883501906723221,-0.0014088753502378964
VTN,,0.06915904398072521,,0.032062250994469806,0.02503034414827384,0.0606339158152238,-0.018276035916394533,0.04244778221386598,-0.019766342719293114,-0.013640060957180952,,,0.07702546151383562,0.028932657331970243,-0.0477881855251784,,0.09533607810217808,0.0880210772847621
VEGFA,0.07202375623158906,0.009853471084033857,-0.026663768642972187,-0.05981290416349201,0.007424433091110768,0.0009436359811453234,0.0910438247384637,0.12371240023478276,-0.02499347743062197,0.04872735124003278,-0.02445331957894805,-0.05323334096980916,0.00961321847590504,0.060543955686015845,0.07249615926196493,0.08999041121446287,-0.034300258579020304,-0.07010189252621883
F10,,,0.013990788398378386,,,-0.0173510297105541,-0.019544584577661905,0.09254655420980155,-0.013192239250493624,0.03384993337958955,-0.027251098036872447,-0.052992721869854556,,,-0.029689531724822988,,-0.04419750239167353,0.08709279064796403
SERPINA1,-0.024079676760492868,-0.06818894303256462,-0.013360827150358752,0.08286995773685751,-0.0004056440044163184,0.04407407734834138,0.03214396096568532,0.10207720013798013,0.03767227526867107,-0.028501801752328408,0.04891224625214377,0.04312301819847577,0.0445181534296492,0.06777408600879592,-0.10357821405763497,0.045519638072841956,0.039018184520541774,-0.02653994446298143
VWF,0.03539981965683679,0.010973785006757138,0.030864828167768338,0.007564293306182613,-0.06760059130305272,0.0021581006461312098,-0.001229395471372921,0.11557208435009832,-0.022908210895262803,0.021117164064802664,-0.016849154747496167,0.0171083617110269,-0.010409908950511216,-0.06285781724123554,-0.021479947334589095,0.1000933089788133,-0.019282780450787407,0.048083577535483514
GDNF,,,,-0.007753479292318822,-0.019673634279755534,,0.024566115409996436,,,,,-0.030262388104929816,-0.018081046357990037,,-0.04330778130947849,0.06605311527737756,,
VASP,0.05886838216754506,-0.013237922592664968,-0.044980006965492425,0.04946398059390037,0.03607827135559934,0.014508946505555991,-0.002014534089295375,0.1063595337476655,-0.09444361159784279,-0.0008855667848900911,-0.01729324449270199,-0.0061065129624824355,0.018257804387864878,0.016051452772457866,-0.02670256581484981,0.02965574035879872,0.004159624009015519,-0.03117806233272332
ADAM15,0.007367044059128289,0.021768727284043103,0.0320289183463807,0.03615440586234358,-0.03171364406642002,-0.01903640764726291,0.0324236725701851,0.06729989517215176,-0.0008563485900299533,0.06087279521514756,0.011744992883907854,0.025111500704283064,0.0006680821399621347,0.025384609607371163,0.02349003752195737,-0.024951265868538457,-0.04866382636580334,-0.005745705307596003
WNT2,,-0.04738594742828156,,0.004474532298663789,,-0.02564470683337492,0.10738015656005692,-0.047050755917604506,,0.0868461702746177,0.04976134879521466,,-0.016921178653188162,-0.05997350266967435,,,-0.06087943339758127,-0.04683793723457363
CALCB,,-0.0029327605054751426,0.006434828428296706,-0.04910347260812983,,-0.03854903240209804,-0.018524717533187865,0.01549660749617249,,,-0.018808122745802125,,,,,,,-0.02590026421581505
OLFM2,0.015479874618577104,-0.024150488188710576,-0.021609751768780792,0.04597594736842199,-0.0348784948428605,0.020187685241162403,0.07188260517655809,-0.06028316125445783,-0.08657996760000768,0.02014544689553555,-0.03266819022339643,0.02299335225435303,0.03725143124791166,0.008587825568692345,0.024616206543393044,-0.0006390944317808802,0.07161799474693671,0.04573573759558017
MFAP2,0.045822202788402794,-0.006220192107128949,-0.05227868646199174,,0.014257271108621567,-0.005530868312132227,0.013448533153820946,0.10319676137866608,-0.022258512327711266,0.022696353991063845,-0.021864777134921274,0.046982590088850695,0.040021207391349824,-0.07764873227370697,0.008891339660611418,0.01472982926833905,0.012624036056234337,0.10187762749107072
HLA-C,0.04624971831339345,0.07528362255675847,-0.007802100268331746,-0.049069075154300895,0.009797575160611938,-0.03389432375722614,0.04485810234517975,0.13141293947050928,0.0885365140317673,0.028244736031268345,-0.0005819544123692588,0.06765331308072911,-0.012978201981077677,-0.010576920934549839,-0.10177337826521082,0.06420691491507859,0.03376925464619245,-0.018088180107615037
THBS1,0.017898037396451894,0.04737498141638681,-0.005779477735444577,-0.04865624976393205,0.017792603510250735,0.038417916183664164,0.06889619516617639,0.05984291411996097,0.07360965750020784,0.014475529564239102,0.07982531931980849,-0.017336365331903344,0.07880127865007813,-0.12614298830403564,0.03981792691838948,0.1140105856662283,-0.0652932329032372,-0.02986806249016199
HSPA4,-0.03801939578042129,0.03927292886392173,0.0077988939726382055,0.006206748391420951,0.0022816325322186546,0.017356798207989896,0.06317809940555855,0.06190137578611708,0.03006593427883983,0.00703741167989204,0.011275765557188911,0.008624329984338541,0.01044394779240792,-0.07157859797836098,-0.053428671154859456,0.06954073729520513,0.01967662913220722,-0.012460905352785543
LMAN1,0.04988537462066567,0.04648897344970221,-0.03268811941903876,-0.003955266721767,-0.05977123841580279,-0.008167044394321763,0.04489114952001407,0.13977570889861368,-0.011080797679006167,-0.0014216265565767856,-0.08110180865054041,0.031162088825017135,-0.007970433809746463,0.04359113737738788,0.03177172740663025,0.03795752301308972,-0.048600610497184074,-0.038016344813966894
LYPD3,,,-0.024803056637787167,-0.03782189294425974,0.09696390949328881,0.016788715089994934,0.05958450549001444,0.059281747488672154,-0.01684501609266634,-0.013553708068787427,0.023966224138821893,-0.01120448017630866,,0.0923793959662265,0.10804344611472248,-0.03717018775626555,-0.017885073166996886,-0.037196681486640924
APOE,-0.09712390331782145,-0.05825230137651167,-0.02748786297009907,-0.02926258470592546,-0.0253374777494354,0.07257968644405574,0.02138745916488343,0.04952252216502753,-0.03228332547851289,0.041947008300480544,0.017068970171945193,0.005420400035876387,-0.053344245141444736,0.06165486671259948,0.16615188419983407,-0.11774675076192767,0.05745421954963869,-0.04578944545884199
SOSTDC1,0.007968216828504142,0.027391180705692686,,,,-0.030246204127383512,-0.027626919092987066,-0.014891056228896596,-0.029100121332973485,-0.020916823693006206,0.07249939880224798,,-0.027493819601226863,,,,-0.020226313737382068,0.03917955707408339
ANXA1,-0.05521865920132271,0.04304851739585038,-0.06836759096069729,-0.05869074654938949,0.026533516680584963,0.006032583476204113,-0.011631076357606051,0.1158892678507816,-0.01372813254914574,0.007014415153453887,-0.007551314872118393,-0.06694984869611466,0.02342559452260719,-0.017546955292997303,0.01957869350350755,0.11951898330938031,-0.05887251589009501,-0.03136065047620723
WNT2B,0.07340931034772324,0.01844677390113606,0.030339075120872257,0.1726907887014696,0.020845475935419733,0.01392902426672125,0.007958230174020945,0.09350452486700224,-0.035985477991961064,-0.019256960248454375,0.05313704583491187,0.0882442161959081,-0.029607628508234583,-0.03840123639287444,0.029593885083600537,-0.0039323775007693235,0.09068583926954171,0.09364302204002378
AMH,,0.03287195221280828,-0.03330488999945434,-0.009117699750243959,-0.024641786354292802,-0.03962948002068028,0.03445633174938203,-0.006625850494325626,-0.01734274498726557,-0.011505212556909398,,-0.03307983829485727,0.025105702751525297,,0.02204484277488235,0.03491523989643016,0.06807755816225707,0.029597798113067186
GDF10,,0.0045831183124941145,0.020070083394010417,,,-0.043915326988962194,-0.03834951038705269,-0.04542653331360644,-0.01620294886575516,0.02529923724309931,-0.05593980896676411,,-0.03478555306935301,-0.012974809387785727,0.0682489537669237,,-0.019032767594429872,0.20149884906411367
