,UKF243,UKF248,UKF269,UKF296,UKF304,UKF313,ZH1007nec,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
CCL5,-0.02934028321682265,0.03674562739702697,0.1187958028203554,-0.0435334967314051,0.027887313682800903,0.07950016795296658,0.0872306647036241,0.14330888938795786,-0.024617084517067366,0.05520806524610381,0.0154253998829842
GAD1,-0.04240794058717092,0.0034485720229024816,-0.09835512233405516,-0.022056115748416504,0.0016691453270609225,-0.02816766810713434,0.04454230439676857,0.005111782284917168,0.03110941901030621,0.04979332782926515,-0.03606789075751867
COL14A1,0.01214434579249488,0.04419389514933953,0.02865330468140775,0.02990838892113545,-0.032053794404097925,-0.03364252455869767,-0.09444475310375976,0.07727109698669415,-0.0030759048892435494,0.05015191981881668,0.050872543312348376
HLA-A,-0.02353031389546264,-0.024687748049393235,0.1590710405336554,0.012694826093007374,-0.012569426445251232,-0.007424827302300863,-0.0008100028407044713,0.054837539311222976,-0.045318222367078505,-0.0067691544153057085,-0.07754050822245762
CD5L,,-0.016322184705707548,,,-0.02698894693819359,,,,,,
FGF18,,-0.014768627021328007,,,,-0.01952280110036111,,0.010067288150268855,-0.02425446748216546,-0.023057191945068257,0.07127941882360371
ADM,0.14264340246921522,-0.07166170764442811,0.08475609590715594,-0.04094256919971681,-0.055198677806745054,0.01326049046292346,0.01647902262153813,0.03815674107100737,0.0612004583607565,0.08935210783406375,0.1076543373210368
CCL15,,-0.027232119380826574,,-0.03261332908692864,,,,,,-0.03059034536614602,
GNAI2,-0.024249725522592854,0.06102761280577222,0.16393290829348245,0.016986613047169877,-0.027732637101364265,0.03361915615128143,0.11514418403218135,-0.022668809410794064,-0.015019851608552686,-0.04098477783972034,0.04368748507385305
HDC,,,0.1189091030551026,-0.02120833167069823,,,,,,0.005771717608298046,0.014766481942746936
COL11A1,,-0.05680077831982209,-0.010286375503814402,0.004179466554662423,-0.032760134513111466,-0.0573168529114712,0.014441619426034967,0.05560907369061547,0.01720299800119398,0.011721869125494944,0.056606717169835896
NUCB2,-0.0033651560616233655,0.02073902648043982,0.04789399497766799,0.015477843721714872,-0.008812555277561975,0.02282240006712496,0.055047952066144615,0.0010888289171849235,-0.027238354498310333,-0.0029846162464357436,0.021834609700451483
FGF16,,,,,,,,,,,-0.02467176216786876
CXCL1,0.011024310096385968,-0.05036371734417119,0.07154756969191461,0.020810293732616475,-0.004782476514080051,-0.03338412648901349,-0.03522683454664177,0.099668290561345,0.02455736019595636,0.12331002135029609,-0.011017296258992735
VCAN,0.022436165342281093,-0.024521511738293745,0.06862131574475552,0.00974713398597361,-0.10677933287252127,0.035901272460854235,0.075131989825303,-0.08404297324453357,-0.007889953402322401,-0.1380964466329575,0.01671094370306872
MMP7,0.02700887497053075,-0.017059275079673353,-0.01818359496332603,0.04563818557146134,-0.015882608350366045,-0.03870230190617118,0.06109362486057766,0.0217302188795235,-0.022244914646450342,-0.03301074303185478,0.008241639544420117
PTPN6,0.051346398361637395,0.008956959815918071,0.09198001976100222,0.03820518363991616,0.0012159776979463529,0.031224343069796115,-0.042687470525138445,0.01866144326991275,0.0335985916587393,0.02524219466258189,0.01596433137126036
PTGS2,0.01860781347918069,-0.027026001742877722,-0.113461361969127,-0.024720514817335348,-0.04836719657740409,-0.03437201470918607,-0.05581261214180119,0.05926731645148218,-0.04526717291825465,0.07830442440982041,0.08084020200591041
XCL1,,-0.017886195049220798,,,-0.020833463053468428,0.03253458557270108,,,,,0.017314548861374915
CD58,0.0026078216329842793,0.01034842621270913,0.1080993848878832,0.014892652453177273,-0.030766685591361063,0.04130857542609075,0.07275479927861407,0.0024202319339001054,-0.015921137421945817,0.019376125154539504,0.007124677331927216
TNFSF14,0.040399248359142624,-0.01802218540973719,0.0754996911105679,-0.015484787148108135,0.02898311023424286,,-0.04547848592804947,-0.025825326995089132,-0.0014337891400957431,0.03811656586245043,-0.04106436619411182
CNTN4,-0.07098977222764044,0.01360664978620457,-0.06456619010536675,0.02965274858217462,-0.04212565603046889,,,-0.035997523552327354,-0.03222151327567176,0.031858446559361486,-0.07031119191806225
INSL3,,0.004723284733958831,,,,,,-0.014990411573020624,-0.0017292835018505662,0.07908631116285222,
BTLA,,,,-0.019774602807192055,,,,,,-0.030215772941297372,
MFNG,-0.04591866862775593,0.04798545979347425,0.11926987785177404,-0.030069923999413918,-0.006811593810665748,0.053974329722832774,-0.07190978698688924,0.013379791663057526,0.0011126349126083022,0.049815421972916836,0.009812404539982125
ICAM1,-0.030048023870791092,-0.0332692401429037,0.15959694309914496,0.00796212286112606,0.025574170385160307,-0.04342275652361463,0.07155051949944968,0.07560759268626945,-0.028549661970244368,0.0764886765625457,0.016687021707656433
PROS1,0.013972174976391145,0.034998662660190936,0.1329897592533868,0.01598523121738627,0.02520400854084001,-0.035035864232703676,0.02337161111624287,0.029482982420950446,-0.030966482983898966,0.02091887278059481,0.10140683371268032
CLCF1,0.10184164047263143,-0.07061418224295546,-0.02117324096413697,0.0453277896575221,0.020853596821547467,0.01066162898928442,0.14777719646830265,0.02751617825523876,-0.004377260637481452,0.08102623789277912,0.06492765529343783
PSAP,-0.04473769761048884,-0.016758667801230878,-0.058737639343931565,0.008299759882522073,0.022110557061774304,0.049580980533514535,-0.05754089622016372,0.04863492349845066,-0.018475305468004154,0.07829420569818642,-0.0826756144798526
EFEMP1,0.044447132299327195,-0.0019904704190875397,0.10631451203320724,0.016117557050956046,-0.0137916269234838,-0.013874755140835991,0.036913361532800025,0.021841061175732215,-0.049151324817787084,0.037011049007617,0.07998573881494073
C1QTNF1,0.006134056603108001,0.021486743998155245,0.06213668909996131,-0.03436418224156641,0.07940755688042295,-0.05082815103076896,0.09428588621726183,-0.021060002848423846,-0.001499717987613253,0.06824846970445934,0.10478615963668139
ALB,-0.010529753046386337,0.0033879963220717238,-0.017933583685014944,0.09612101801662053,-0.007273510332271627,-0.01779849748298301,0.11295827637573945,-0.022679226806578398,0.008786567490728711,0.052636695220490345,0.07549256937876365
CCL13,,,,,,-0.033922128810255484,,,0.06277748577885713,,
EFNA3,0.022322002334649742,0.02074657237224954,-0.0914344136414295,0.026672011788661215,0.021326637302716115,-0.03737374052160564,-0.0889934770818212,0.01639375456550942,0.01086979748096101,0.07239503527591902,0.014749578940511387
DRAXIN,-0.021573552302267183,0.0327074575131027,0.07998492132392838,0.10613044567947179,-0.02174298740820315,-0.024793037454806387,0.08098159541720058,0.05354807811810519,0.032410004077401716,0.10732690457360826,-0.04122931835234544
RAET1L,,-0.012481862051425348,,0.0001881376158530327,,,,-0.015175131000155459,0.006510051115920298,,
NPTX2,-0.05898042888709357,-0.008018931214777118,-0.11090957892116317,-0.0016719811243079395,0.0224335044725153,0.019486872918061286,0.05784349156804657,0.01141949950656703,-0.0605743507355608,-0.0017032223320315749,0.014902054937183593
FGF11,0.090881099746853,-0.021424690313384502,0.10299272222425393,-0.03200855666022954,0.07529881003707783,0.0059608607815848594,0.005875788648172456,-0.017468519262619355,-0.04476074091256706,0.06545588682377666,0.009618100236859155
CD59,-0.06876388068889004,0.03505409709146883,-0.07979985358603132,-0.047334528465030744,0.04137223103764963,-0.0030475041817202967,-0.03970255352151362,0.046560649617264145,-0.06728460832006526,-0.10057227362771637,-0.1005628007590604
COL9A2,0.005299932479020657,0.010781552758588806,0.030047783583582195,-0.017532784534762647,-0.02964209421919645,0.068855202747128,0.05927885219523235,-0.045410136616669386,-0.03622651339505178,0.04362091060086886,-0.009872375748451054
DLL3,-0.03286655232199378,0.07306734814339157,0.0662591568094965,0.02041947681325522,0.004957308445055063,-0.022807344166625422,-0.0016980145245345463,0.021239094616413372,-0.027154872092580416,-0.001173322949599324,-0.08558639427701599
FGF5,,,-0.024287529955530452,,0.12598163244417224,-0.04294040376061028,,,,-2.8484015544852915e-05,0.10080534009256133
LIN7C,0.02660587177421369,-0.041630391065144254,0.106736293462929,-0.01593284319702506,0.03809034229359817,-0.03729622887310729,0.00998640294810315,-0.037720049874430936,0.049994008850690844,0.0021281330374646958,-0.041248991450767054
GDF7,-0.04291253098491418,-0.01766303969561587,0.008960310435455436,-0.01548478654636928,0.01065481407129968,,,-0.013008861351923154,-0.01647558535066472,-0.008660499143992096,-0.03827402638597858
PSPN,0.07231960926977206,0.03267275776579247,0.0033910923947288647,0.07359007882227787,-0.01849822799105292,-0.05200331234341326,-0.03657894534575864,-0.009899757292306707,0.01813154467717158,0.12108709484750386,0.02424960608317873
ANGPT1,-0.029333030294669635,-0.024309009749627953,0.1368962975807012,-0.022131194689338673,0.03550133718178573,-0.0492446419005695,0.05329554436581843,-0.00831174277761696,-0.06495274182233234,0.025661221034133912,0.00875478548180656
PNOC,-0.041579384370207195,-0.024843157008438914,-0.09771511487599548,-0.03161813733036129,0.04211696058509677,0.04680513961319746,,-0.013833680383619809,-0.019532479349019943,0.048713907927448535,-0.011766400506106391
L1CAM,-0.03934300787246301,0.03607126137229847,-0.072821825658684,0.00859262352524385,-0.05153595182549513,0.029312600965462583,-0.04035752261499944,0.00555002344513574,0.01196099362024061,0.013451888446827601,-0.10262316537126537
APOA1,0.025947753089903176,0.015203794655782893,0.17321546225426757,-0.025060640327039273,0.015294867657393569,0.02083154215704458,0.08536483368343431,0.0058156393495490365,-0.008384253712269347,0.07388989964130752,0.07538276543863438
PSEN1,-0.056575883376988656,0.0025876566774366773,0.0023916321896365546,0.0010888574586625222,-0.08901318232178049,0.007964923652759292,0.010310421684303281,-0.013076699425772078,-0.02571259963335174,0.00719338172158828,-0.013810799808666391
CALM2,-0.09110738953645574,0.03858434465952011,-0.16807148492244567,0.046148250334307125,0.010303139822334802,0.020900938298296666,-0.023733057636090505,-0.05811692957370124,-0.040884643068279054,0.059801069340748275,-0.01949731186844425
CLEC2B,0.05546713838206874,-0.029886822588596974,0.1362003181886563,0.010354132322388052,0.08395562163441773,0.016107625724329683,-0.0015901035782238632,0.034701422417905484,0.007461958438213139,0.059867508050089856,-0.04922734147660405
NTNG1,-0.0156944335355467,-0.029083981272539642,0.0011296807190813286,-0.025941355148098214,0.020975267014048983,-0.016178424275970476,-0.05948615360624079,-0.06162605338852292,-0.02353249847804803,0.04895757254002015,-0.022901854073777553
LRIG1,0.0044655055414900445,-0.02404831332555136,0.055683835286190544,-0.012198905025084712,0.05401739017229913,0.015715921535016518,0.03314692872628951,0.00029981035266835987,-0.019143780889992836,0.02110095152472274,-0.03468043586769827
CPAMD8,,-0.02507735149218953,-0.021971339377459854,-0.028661059513115338,-0.03445872267415798,,,-0.014614405126500104,,0.04529038790194648,-0.008595394658018634
GHRL,,0.009333303826311737,-0.046725151905218115,-0.014121857454625984,-0.017036145739079068,,-0.05326419410359879,,-0.017821544312888397,0.030945919905827818,-0.02392344604631459
NPY,-0.03834514036388037,0.03372948238416473,-0.11004019864316056,-0.023524233040689093,-0.011486968089822476,,-0.05151413780675455,-0.007918695445348905,-0.0497392598030863,0.048952254345282456,-0.015290609601876334
MMP2,-0.09201366508780809,0.0469749524400633,0.17061782475524828,0.018361173918553547,0.005427430303932945,0.019768421110611775,0.02645259266081714,0.036607808751195306,0.01884342240580438,-0.046251901163659605,-0.0029206634332908793
PPY,,-0.0052560491411464535,,,,-0.01646281649546839,,0.08467365661156198,0.007066497106721811,0.06126873381720869,0.16346118837462845
ALKAL2,-0.04577516735226147,-0.023407771616770268,-0.009524181652991612,0.06737887891652108,-0.003391260825768676,0.022375576641150897,0.048380684667936644,0.03401219245866706,-0.015506540786478326,0.005893425866383567,0.02489479817469307
CSF1,0.02870242967186063,-0.008139058152905427,0.06698252092668232,-0.004879258163747734,-0.016310625381832266,0.057796185258912045,-0.039330414718288687,-0.012477113408230926,-0.06576520515043274,0.07377089931807569,0.10298831029321229
SEMA4C,-0.03387937216307359,0.005758838699005137,0.017162379388755616,-0.04073649423619275,-0.015276751300040055,0.02037382129724703,-0.08876924668444178,0.009910264666606331,0.020943502466818992,0.029345870093666036,0.019506846014615487
BMP8A,,,,,,,,,,-0.003191926265013935,
ICAM2,-0.05771535716649195,-0.03280967515773364,0.08756840015994992,-0.049252499688107874,-0.046701803424695515,0.00038620554178548044,0.003928182379534629,0.02083704306415117,-0.03537761392813971,0.009833534982837368,-0.02583716936266343
SYTL3,-0.028401231480003005,-0.032021766021747534,0.0955916476390351,0.0036849992480933115,-0.031285321965112876,0.07156818984001269,0.13437587783072152,0.017347405145506006,-0.031940157769973374,0.048027927334859756,0.04411697700857597
IL1A,-0.058784612078135234,-0.03176926377914102,0.04104027935878202,-0.010731650643380681,-0.03767866197279448,,0.13639515612205094,0.042512069312497174,0.07666349847689909,0.054204476027701946,0.003896925035115269
HLA-G,-0.06786949483824678,-0.019206605253504944,,,,,-0.016162335078323955,0.04530093348866396,-0.0027868599111292923,,
PGF,0.0831344827740464,-0.00926842258818066,0.17485826428954104,0.05380859910259397,0.06941898712964954,0.03337760432432771,-0.02843543743550657,0.01005553435424123,0.07228542373797582,0.030940707841717353,-0.006339922059778761
LGALS8,0.016930955072282927,-0.019180965164005977,0.029329729340461113,-0.024662691513365396,-0.009897197164259448,0.05632774682542253,-0.040417101792465174,0.00419501280403424,0.09892598469687329,0.00037060914172278204,0.052351197706871064
DKK3,-0.1666996281897864,0.03564298916446623,-0.10074752027664415,-0.005864993137555028,-0.00964358746143693,-0.010365108083120127,-0.08718366482146354,0.024853492430473585,-0.03559379973879974,0.01525206600254604,-0.10558247850842624
COL16A1,-0.013030927305228953,0.015710073530754088,0.012782830940214084,0.08650992245628805,0.06505214561653161,-0.00021764684859987082,0.039876034132094174,0.026543142814141572,0.0005973935406776683,-0.04143279100978202,0.00985632252889778
TPH1,-0.02416415627418327,-0.014102526091081835,-0.026118379308962787,,,,0.11401629758211693,-0.008413064457057693,-0.0008310122019105327,0.005876426785048368,0.02339337958420739
TNC,0.06278376590687403,-0.02438903664438679,0.1339645998256125,-0.03846605430634762,-0.0349445081688302,-0.00243741902187433,-0.0193770793322083,0.004784987560198833,0.016260867794587026,0.037329321336043976,0.06544167136788179
TNFSF9,-0.013784216044760168,-0.010649804011310745,-0.03867832812236508,0.0255534404439035,-0.03871269967315575,0.041456611612041595,,0.022059037072063845,-0.025462131369417895,0.05735271387881091,-0.03729728416416939
C4A,,,,,-0.018382519405876856,-0.01952281169483365,-0.02435605945809645,,-0.01664934752010749,0.019048100492134866,
CNTN2,-0.042135570380495355,0.0008067270648333316,-0.05374057685862418,-0.015649642358663812,-0.003911306317968401,-0.02067154296352047,-0.021390906974066735,-0.013536608581618963,0.009669147567390844,0.04978888358464318,-0.10551092604054803
F7,,-0.013758077061263602,0.0513317619201393,,,-0.017798499980556264,,,-0.016475586943813566,,0.07971113984557171
LUM,-0.04957668665924678,-0.0015427213620668153,0.21014173468129652,-0.00868362522569688,0.011787615861881512,-0.07022690913479683,-0.013084205638501177,0.073847994928613,0.008084790365880265,-0.08114288227379655,-0.034425247300787255
BTC,,-0.012481856852328648,,0.019491175515075496,0.024819957026210093,,,-0.02216840173370068,0.007297174834919304,0.08370020109679115,0.07065584994543757
APOC1,0.04503444292640775,0.06889638539993233,0.21891782082050545,-0.0016853313465161285,-0.001959821442690151,-0.06799513892801165,-0.09574694741645101,-0.059817090001328996,-0.06870811813321247,0.04302551440143866,-0.017505557558545305
PKM,0.15976163715200095,-0.06345017603684609,-0.008501464362625189,-0.0001759381542326384,0.008172128470817362,-0.0009163499590234448,0.014915472596578886,0.022024794002990032,0.001303007343625828,0.11791745175209833,0.06156102418803591
TNF,-0.038845000104083635,0.08057043216014571,0.12960946868902432,-0.02064584349808503,0.0020656987515923664,0.09750878521548197,0.1018611801819701,0.09269867387281457,,0.03845194470083412,0.0492703744923755
GNAS,-0.0321114971047968,-0.031260314298355296,-0.12294608181473203,-0.016835541724268502,0.0006383225334624431,0.01865565818865273,0.005619232062639274,-0.02420982069357599,0.03547318774396623,0.04964099443304504,-0.07900446458919934
BMP8B,0.05615927584298505,-0.027526960412128022,-0.005644762319314147,-0.013708627870153266,-0.017054153076430736,-0.004131659398403228,-0.022912325829995903,0.022618284759292433,-0.033865877148151306,0.036145717371602805,-0.030114651582575896
LIPH,-0.01893553989654934,-0.014102522619150171,,,,,-0.041948069435958565,-0.01691897014401025,-0.02616396078184826,0.037911407182552634,0.0329531235903091
CCL28,-0.042912493316801706,-0.019836952317053257,,0.18092952980437482,-0.0228339432191757,,-0.03815070306295645,,,-0.0012374680620419122,0.038907284441706366
PTPN11,-0.03571271692225691,0.09119376666739648,0.05108916655744027,0.030375223231558755,0.008762272004612104,0.03457361468620744,0.03704571728744514,-0.028693499853687802,-0.04506057219013949,0.03625351762132374,-0.019517720901524142
ADAM12,-0.05974994216983073,-0.024946671966419382,0.1379637975377865,0.05760114562315854,0.014345082626708227,0.06999540822361733,-0.047192362789982,-0.02336139301122962,0.060532051617097876,-0.03932167662177457,0.010000232719322003
EPO,0.06596834258002492,0.01811974269994978,,,,-0.016183082981846703,,-0.01757164028843591,0.008052018116299796,0.16188365271845512,
EDN3,0.15484246822238162,0.0036392374714290187,-0.008446556537460318,-0.02333431999202076,0.10670087474657541,,,0.03217103118224554,0.01521975735206981,-0.024365053076668242,-0.016591572542409845
CCL22,,,,,,,,0.009412099972498169,-0.01383110274258041,-0.047969881624333355,
CCL2,-0.051996364102766965,0.0243251566773171,0.015412205593340255,0.03410735499185862,0.0014156737408926637,-0.0609263688549058,0.029351232258750075,0.04744524041567601,-0.0030472902738113935,0.034733471779892805,0.1044111600724316
DSCAM,0.08542660136725641,-0.009044642911022418,0.06495792152108983,0.0030786288224864916,0.04324996595722369,-0.023808952044241546,0.058639552681349634,0.024467104714764865,0.033192983650999944,0.100096363613119,-0.010942534232824657
GPHA2,,-0.015717978045278483,,,,,,,,,
ANG,0.06621683362405408,-0.0503286409178216,0.07932416378817286,-0.0274089898649806,-0.013108481183817376,0.018169320795195103,0.0026844064596807755,0.041997605366294787,0.04041667528464877,0.12806087767740074,0.02243382444319167
FBLN2,-0.017754932451312253,-0.006166558477870884,-0.05172936984627998,-0.0024777329011727673,-0.00962898629282859,-0.024510670817311602,-0.06279501377445562,0.05625008914960867,0.05550459574049058,-0.010820145609726316,-0.006856698880580354
VTN,-0.04505813271017481,-0.026658682439964103,0.00721580439986627,-0.021621390056941747,,,-0.03642086469570464,-0.012356023218064555,-0.020410598058227238,-0.05062628043709888,0.0716683840812637
VEGFA,0.15099279311006542,-0.03299312834446429,0.053147388862535214,-0.03045363514269716,-0.036660781089073134,0.02019583897650668,0.03937982682986276,0.03520120144110379,0.032521479441184796,0.013453345452627182,0.060986731063591995
F10,,,0.06282782863113802,-0.0055882227329722535,-0.02508516010160746,0.011312724650275824,,-0.002044499524233992,0.07146551297750538,-0.0010701427813886112,-0.03437277693699492
SERPINA1,0.006806679064635178,-0.0038799663796116363,0.13541261782057576,0.013386427949868933,0.019706804366207517,0.014817642651913068,0.04547542302948988,-0.04650780356629287,-0.038948597658076727,-0.024427989544752542,-0.010238969757036769
VWF,-0.11297323636952628,-0.02094416160807093,0.1661006926202146,0.011688015009276645,0.014832361799095573,0.02065548106007859,-0.02517057465133332,0.032311382070071094,-0.007852197924865818,-0.06711937640434619,-0.08468465612283677
GDNF,,-0.022085571962008926,,,,-0.014974703921629718,,0.08733113711981735,0.013010485740241697,,
VASP,-0.006136993127396279,-0.031733104180853525,0.14679254707224035,-0.05031836492228741,0.04573346431714012,0.0005825251686427232,-0.010498582063332446,-0.024361521542556937,-0.03664481423633365,0.0688119321109982,0.03818495649001144
ADAM15,-0.03186325730937575,-0.014248886089038479,0.0496448935251551,-0.035234172827555435,-0.011440781807265371,0.01895446123390936,-0.026493881368866906,0.06184516913708418,0.05301141312075743,-0.01648878932044356,-0.046916655285567724
WNT2,0.0013344840110929988,0.0030116339004383442,-0.05639703884526871,-0.018396466567376826,-0.025861127518343227,,0.0025485007360678455,-0.018046954761115164,0.058875181723437565,0.004623864166419925,0.03750431259662931
CALCB,0.03888719024800925,,-0.02428752969158996,,-0.017313238888603668,,,-0.02137365844964237,0.03833131820935081,,0.008685590349278625
OLFM2,-0.033683612001686236,0.03641379029484421,-0.042956376669406965,0.006386251121618189,0.05275884853543662,0.03243040263430973,0.013178061996330889,-0.05261363898724895,-0.031385886541157676,0.05444178448771054,-0.003797673935602899
MFAP2,0.013837671053580995,-0.016729266116413927,0.14711691190920362,-0.005973278978159627,-0.020126948069150698,0.0899672827624565,-0.04010286590716532,0.05128130102264251,0.0036832979719719737,0.002856524845181882,0.013733925358317292
HLA-C,0.0070990120126017695,-0.012083864348262913,0.15712601752809366,-0.006825986482788367,-0.026288409319073395,-0.02324181859318789,-0.07460987060203472,-0.04898180713473304,0.0122128004071979,0.04297455268998283,-0.09003666992282396
THBS1,-0.020934015450038354,-0.001184482028463031,0.046392685253153015,0.019312875508659743,0.046494245948092434,-0.011070040712923371,-0.01818763778288468,-0.0015633339623403195,0.04525277446407516,-0.05843860596758256,-0.0033140323782440704
HSPA4,0.00936109248863664,-0.016264068504323454,0.02389505037053563,-0.017609476592073146,0.04441436394828837,-0.007484189597569836,0.00011755219048045624,-0.024768877764395982,0.02650811882075969,-0.025946927188862396,-0.09413901859200101
LMAN1,0.09487147957765542,-0.009392366566821225,0.13720205244900405,-0.02264822638872471,0.01217323187863888,-0.007605659113341251,-0.035660877275398704,-0.01844842203223251,0.02251246487914062,0.009258581868945348,0.042897916385770035
LYPD3,,-0.0215139491245472,0.025941037852565515,-0.021484508741795052,-0.020833454408871754,-0.007108932569521063,0.0020893137522051933,-0.0060851528223831546,-0.02510502029437446,-0.057579548277492405,-0.03802470894763729
APOE,-0.03661430419794316,0.09110009306463951,0.12866656595285672,-0.05669015507578085,-0.019169318975744132,0.0065029766490236965,-0.10370167273846706,0.04808736757066277,-0.1292671311044268,-0.03716293845646193,-0.08890429762883027
SOSTDC1,-0.05397865267064064,-0.020832115483466185,-0.025464153686269673,-0.033156069114242175,0.015473576201063327,,,-0.009152500312751203,-0.02521389204126514,0.03923024920248099,0.03998295207228058
ANXA1,0.12141345678878201,-0.0031702687540347795,0.1511918575271171,-0.05426327337076399,0.042218200230845736,-0.06960303884138613,0.0067005006250082134,-0.021068525132866032,-0.09308631514812785,0.02553307009845364,0.0743223041775874
WNT2B,0.00448149618605519,0.04683200561538759,0.07499982953072483,-0.03052495514132256,0.07382422774206496,-0.02782774948910527,0.03175168330259052,0.04874812039747393,-0.002451554255114125,0.010314318848568635,0.050513756612833485
AMH,0.07815835244022627,-0.026270723827078905,0.022269171565475775,-0.01823735899435263,,0.028131639722579493,,0.047040571015290224,-0.03099112244850003,-0.02562538663886066,0.05870230277659292
GDF10,0.02922802573600206,-0.01632218545453697,-0.03913559436094895,0.003233627838273231,0.05017107693239509,,0.0296283337593261,-0.027062008145573378,-0.011923971489345556,-0.05566773283729727,0.03531272508217761
EFNB3,0.01991708585395695,-0.029099230256375418,-0.023509378811614398,-0.05603431473203253,-0.018393656331496644,0.051308326548968934,-0.08105751836367583,0.018722712973567254,-0.0097877193683433,0.04184941766484941,-0.053998570945787416
LTB,0.005559015308031846,-0.01503635962373659,0.06768749589094472,0.023543850463574344,0.045002341540968785,-0.020299225202978714,0.008391067579318123,-0.04617276165973687,-0.01052231439645984,-0.004913339178129355,-0.004294562198323348
ANGPT2,-0.044502835878505495,-0.00030280181171240373,0.13954411685089096,-0.008554278155690287,0.03196832672399494,0.05040978379430497,-0.020031246102972727,-0.007790404766052246,-0.0354837059277943,-0.058988279168977954,-0.02966289158635713
NRTN,,,,,,,,,-0.014035573300032798,,
ADAM17,0.10362609083420883,-0.00165111456858418,0.07953985600864721,0.010226002316960433,-0.01157084057747209,-0.040308531642123294,-0.07192504542523537,0.01686558157188653,-0.02577873871294464,0.0067270512312251314,-0.01922214949266608
LRPAP1,0.022640290654724855,0.0009930039297327534,0.10730788925383408,-0.006984490372805697,-0.0031238642960734974,0.06970079137728766,-0.08844566182812862,-0.009938852267692673,0.01521023331663744,0.029175877995679958,-0.04119116123481039
NID1,0.0004732534945801354,-0.03433327160077532,0.18964447285053052,-0.02586610438803596,-0.0336003119716263,-0.04817155951333771,-0.07151684312560551,0.05076924718054786,0.03167762101551255,-0.03324844529613998,-0.012345673427277487
MST1,-0.0237708102690592,-0.01440250211053231,0.10872666898137699,-0.01160222059754296,-0.007816048670669875,-0.032809667373128036,-0.013326287540005309,-0.004799118200071141,0.06172183920546446,0.04654679205415925,0.04372451174639366
CCL14,,,,,,0.005483002193475783,,,,,
IL13,,,0.006086524522208115,,,,0.020843663624885496,,,,
DCN,-0.038788304564351,0.06031716197603497,0.16107037350319692,-0.0024703401150202708,0.014361471530502,-0.07213661564988437,-0.08997150934355762,0.09287240741494258,0.10733344202283875,-0.0937836676052201,-0.02660526436903338
IGFL2,,,,,,,,-0.0174105699725933,,0.025958058950733266,
COL7A1,0.07293038419135131,-0.009281453990753323,0.12464037184367274,-0.02368652840685729,-0.026826647668394446,0.09454412453573009,0.056486307509343574,0.09176075911543205,0.0315976584517615,-0.013496759481099744,0.0022307662351190765
CALR,-0.011428307353177094,0.023809564528047698,0.15056941968621917,0.049337440711127556,-0.025406354231712017,-0.011385058382249886,-0.037390310462178146,0.015566915412463187,0.020926802230733364,-0.00921430160164143,0.04467010207814531
PIGA,0.03974559540729943,-0.0012321244386003622,0.06033647938545202,-0.007950055234886325,-0.06453290805388207,0.0580936586915808,0.016251168812907415,0.041852980732734406,0.06459099072027424,0.04683039910913187,0.019033843897257742
CD200,-0.07233641103219611,0.04723048742505535,-0.05402664831097308,0.043943535882631,0.06502901854360005,0.08947242222671936,-0.002223370081561648,-0.02343022808017915,0.04411465081478656,0.01647088823758826,-0.011240861864895469
GRP,,-0.013102129706327332,,-0.009975618242009167,-0.01914805710407477,,,-0.01641387095710086,-0.01539472979055766,-0.014267307956212618,-0.03901385880684895
CDH1,,0.001098881836316574,0.008986982911431735,,-0.03180398008223717,,0.11803373626592217,-0.018204457104696162,0.1137349239434485,-0.026445161927815004,-0.018590190033487268
LPL,-0.007122144539947529,-0.023178768827657386,0.18437223901627964,-0.04245529937427708,-0.00305165084677006,-0.019773239649287934,0.02388936740396501,0.02196483729077694,-0.01618594426614433,0.020895860034375525,0.05271205611548033
SEMA5A,0.010188923226239092,-0.016131108876812555,0.1359631874791709,-0.04338315127559204,-0.04565691005970071,0.010569271891584173,-0.09758468670850462,-0.024373269583160044,-0.028209286525960747,0.024417217830543163,-0.0021576265952725528
SEMA7A,-0.07214199025490903,-0.03520105723551708,0.05176493049849879,-0.0313741762597978,-0.03807563185836349,-0.004199691650483844,0.06055767452988832,0.10065620807910697,0.004619893679824698,0.03417355541163909,-0.1183799022395797
SEMA4G,0.028334340116295022,-0.012632791292985047,0.08531771642129866,-0.03980756495459052,0.061302441274031026,-0.01447616619632934,0.005196787887581708,-0.0014905722575357704,-0.024641253506804156,-0.005335775190612864,0.08615809296321697
SEMA3B,-0.0722103623334498,0.07521303355296874,0.042082041753076074,-0.004066224435770141,-0.015119281878964832,-0.001404416894802923,-0.10771649887635251,0.0410978525509376,0.00564796246740834,0.10264467608137083,0.05781847594269522
RPH3A,-0.08462125935887505,0.09067414767808919,-0.009415571604962085,-0.0025388591256846156,0.03025786363410733,,-0.014007104637553154,-0.030790656971897055,-0.06131013601265676,0.05268092661685427,-0.03475308653233894
JAG2,-0.06071061659914282,0.009224887775615214,0.020438303321361248,-0.0240745991870405,0.015581577098477666,0.005121262746913074,-0.038541255776099896,-0.03342628762571653,-0.036395490225414835,-0.005099061436331314,-0.0028489345407560055
CGN,0.04122263857925271,-0.005747931079369161,0.04991001716211149,0.04902482568070455,-0.03520982977375613,,-0.03043353781530913,0.017441341139331833,-0.0391242850213396,0.05520805134341471,0.05360696030831936
