,UKF248,UKF255,UKF269,UKF275,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH916T1
PTGS2,-0.01340273168819404,0.011661939561094405,-0.06476705247175775,-0.022694240547299092,-0.013032520181590922,0.05750722931242638,0.01989364473703712,-0.0324629798891337,-0.023698635870403238,0.04744265900965293
XCL1,-0.015338398313745947,,,-0.019343280984932643,,,,,,
CD58,0.03376017082347868,0.011567662542194268,0.10951058097047996,-0.008530121527744886,0.038912229533445156,0.02377597450612217,0.06351983050463512,0.03216270230316408,-0.04521382428840351,-0.01578728830217528
TNFSF14,0.11641434138354052,-0.011208761140410884,-0.013629676833938289,-0.003785502860328888,0.13081310441946847,0.05212961341041559,0.007804329717397724,-0.04716205990207366,0.05208076996584181,0.022705680441459843
CNTN4,0.011422450409509859,0.08065081749011863,-0.047188356761235235,-0.032625321472467494,-0.02958101164408814,,-0.01724332468061299,0.014292400661168306,0.01826090668411534,-0.004532944967409198
INSL3,0.08656601987548575,,,-0.013580119049320317,,,0.01655262474843365,0.06644388636367482,,-0.02530110374186933
BTLA,,,,,,,,,,-0.024464902246524218
MFNG,0.009312841586991872,0.03646940621437412,0.08872351353030289,0.02378739769542091,-0.02865856408259539,0.001984331073722773,0.03059641609642146,0.04464985769026389,0.01423716962291349,0.02077549326954072
ICAM1,-0.023079547775459296,0.03316393499998742,0.07031121436419313,-0.004015366476438272,0.06147153287447696,-0.1295585711309403,0.047933278647456855,-0.024236150940016365,0.010093112089052026,0.02948924009485532
PROS1,-0.004466114804026298,-0.015961804210160475,0.0859691413237889,0.016808765740777092,0.0705712180042559,-0.01898438057358985,0.04339952707947493,0.05857290417857907,0.017574897925102834,-0.019687537907170063
CLCF1,-0.03966461324994826,0.10123926342839587,0.040838127955690084,-0.003176848598382099,0.014637787238236376,-0.07561338552071428,-0.01295165952068779,0.006459793681014468,0.04012414086039961,0.053744522690370555
PSAP,0.0009830676461666282,-0.018519734884362538,-0.05638335625566383,-0.0862677372903418,0.09462456673726369,0.00577686222108915,0.01646473964216743,-0.05198981240094299,0.008556495211914051,-0.03809335441269243
EFEMP1,-0.02821731817801812,0.008465862956294956,0.0398954726760774,0.031329037400414775,0.06120939674675618,-0.11948500778220894,0.10555152730828428,0.09798686563574127,0.010799815345168941,-0.0961719338129249
C1QTNF1,-0.03262097879547497,0.024425231709903506,0.0664077874001145,0.009155299915091017,0.08429259330210728,-0.07201460931763756,0.06617717701558233,-0.07872316421556745,0.029883983860989644,0.04495162511144509
ALB,-0.02124297683419766,,0.09672243673789283,-0.014825928149958974,-0.0337120904565221,-0.0827878141114642,0.0010257091272911345,0.08148891950268979,0.011189779378501602,0.00221593380194224
CCL13,,,,,,,-0.01916665355101904,,,
EFNA3,0.009549547375330796,0.04704981324199377,-0.029313833025301095,-0.03974431017386839,-0.040449737229707426,0.024855418479027124,0.005335075080583681,0.03533422881027524,0.02624866212442585,0.021516206721363625
DRAXIN,-0.046439281538184086,0.1001054300714292,0.092851571270078,0.016492872398958316,0.09073897460629542,-0.013259957306345048,-0.028424617367911128,-0.0690735826417865,-0.043246236715428335,0.0025120131452509744
RAET1L,-0.010703884829341197,,,,,,,-0.027712734765652346,,
NPTX2,0.0469479694626536,0.019257382394754528,-0.12145665989362071,-0.013012326288950774,0.013420762053294313,0.14318759628122546,0.05014127633473552,0.007849451046522082,0.00407812962634279,-0.02136646795015442
FGF11,-0.0012489185486449306,0.033427327949625926,0.11926779813851549,0.04315376900960326,0.004420089345165712,0.00521477454549624,0.0336683635018345,0.006102958963688274,0.022145386964643868,0.048913753088524976
CD59,0.04700501731803922,0.04422794945134953,-0.04347814409908395,-0.02196287076098278,0.0885911856736206,-0.055017618355453324,0.025814990312004654,-0.03009623012381803,0.022249030911941456,-0.07666835525411198
COL9A2,0.021421063708185237,-0.02760387497227979,-0.023706662932925497,0.006837221992196483,0.025061904448806842,0.00021323445695778278,0.0014437744236832778,0.07511516293813043,0.03035210914007245,0.05758181726961186
DLL3,0.028290402667446063,-0.016512002757066328,0.06252914991945306,-0.02085256428983813,-0.027261726259419455,0.009120282216082652,-0.03716003744635641,0.08692585885152392,-0.0421521958756574,0.09881594655934103
FGF5,,,-0.01775060022157782,,,,,,,-0.0027608324000801135
LIN7C,0.0002509147913497488,-0.019020740694566954,0.051357494980322986,0.007101899920392069,-0.0029756949392915474,0.07256876604845035,0.038822435536725125,0.0071146442423889455,-0.033534551337514706,0.0616723321219466
GDF7,-0.011615728103253025,,0.05464446677414848,-0.024306890637935175,,,,0.010346235464934808,0.03136810090582759,-0.03609081427108657
PSPN,0.019099832903524905,0.1845018103274737,0.05181523175369303,0.02993432912538146,0.05414883406414832,0.02241456204570108,-0.010118412226786255,0.03483920378052586,-0.00473656402461097,0.019797853568106188
ANGPT1,-0.04212125035296738,-0.02096802074244983,0.04235371345633328,-0.06621904189302953,-0.00843743015194065,0.025517069593123897,-0.012062512498966501,-0.027395003723690588,0.035662964972040224,0.03505205991668258
PNOC,0.04411639069420761,-0.030069576635780745,-0.07787239501171025,-0.05905746811654053,,,,-0.025262985558420308,,0.10325208484182205
L1CAM,0.011885147414637176,-0.03621012863464308,-0.06735600786126304,-0.03650136872548034,-0.03872753772810758,-0.025113030575368796,0.04732360761576429,-0.08969699033578486,0.07144486850947983,-0.031780874735632465
APOA1,-0.03932945315686233,0.02146586189917019,-0.007738285548450252,-0.01768367737065357,-0.075916503095086,-0.012729267227261358,-0.012612122700069107,0.11580111354256117,-0.026443887297595243,0.05153003915208396
PSEN1,0.010867156417790073,-0.016692175353844492,0.022150637841493206,0.013266991293213962,0.01291818193538596,-0.0995453040452304,0.006432407263435101,0.0019485823435364826,-0.09898424231696516,-0.034099437878668364
CALM2,-0.020537905647201496,-0.030871991019842365,-0.07921528699152154,-0.023211930240376995,-0.03104772431261802,-0.0271812478082593,0.016438354368154582,0.06242247474552763,0.044534153446334095,0.05196028357135107
CLEC2B,-0.0044353823935270875,0.0468231357881513,0.07862237788331355,0.03720695195949012,0.017664164787147496,0.08580835353334618,-0.0024586746145981346,-0.027862422370808257,0.0032203960670563097,0.03331657487052541
NTNG1,0.016948492820050117,,0.02482244286187548,-0.03459782414309173,0.007741403961599078,-0.0173642788880858,0.04355720428502365,0.07376148835540426,-0.027275722326938482,0.09024397247544386
LRIG1,0.02224229729285197,-0.016478407726740394,0.052931788367852645,0.012000791505974913,-0.003698155317871624,-0.06007123526365712,-0.004801367056757211,0.07153645767558853,-0.008936579520487015,0.008421279898229127
CPAMD8,-0.021505211409274617,,0.08194110295241594,-0.015063487482844732,0.11498366850232103,,,0.08339704521928382,0.07582921998320125,0.036754360066237786
GHRL,-0.028518665309917885,,0.03572147514085519,-0.026411637422039426,0.17498154787843484,-0.03292889950610464,,,-0.010284325058947772,-0.012985087987838017
NPY,0.0020784470433649867,-0.016501608418437213,-0.07944030732595385,0.024118198980317293,-0.006668976887941232,0.03414789315530588,0.026227510846213768,0.043004521431712246,-0.003116802286559906,0.046291943154389725
MMP2,0.034530133522775376,-0.018521356608216542,0.08506343028327194,0.009948551801599809,0.1163706906519248,-0.042826258630684774,0.012882343830708978,0.02836234613147463,-0.002988147303731331,-1.8973945921854096e-05
PPY,-0.01804886508489123,,,-0.01100895869073584,,,0.00560392550168447,0.030830606380628043,,0.04420606717361717
ALKAL2,0.08205751735217824,,0.0026110256200365754,-0.02655538310669533,-0.024018821314687997,-0.012432914754618248,0.08862212122897399,0.008719453101973149,-0.033816667353682175,0.014137389788275284
CSF1,-0.004465356754802654,-0.04367986191297803,0.03745410857527174,0.036617019180707866,0.0890704447902872,-0.06859547913797627,0.029988860030156637,-0.01581580503974155,0.05029306649810271,0.03999886987593289
SEMA4C,-0.002552502752343855,-0.046166558708467705,0.0831061516529909,-0.023917210804527897,0.03679994229792497,-0.06506913084083016,-0.009610494501117842,-0.0045382721281083125,0.01546069159569882,0.03373455634715502
BMP8A,,,,,,,,,,0.10613375306904405
ICAM2,0.04030021496306328,-0.03566559109202208,0.07987207201491131,-0.013457457454378277,0.0370960839885547,-0.029034607165797786,0.043493387562344256,0.03972836352904651,-0.007579137899482334,-0.00046924248973344626
SYTL3,-0.04291899109909391,0.0096488951318305,0.002213087633663073,0.040645062365692396,0.05122611242357226,0.03345772957856493,-0.04331480092004358,0.08324333593124197,0.04409154197353936,-0.02620143052049074
IL1A,-0.027243895117880616,0.10005850530969684,-0.004430158734266022,0.03309357363720063,0.00987686373354596,-0.012365970162708118,-0.028399375617899444,0.062087768702400487,-0.00886248786202945,0.016777237521981053
HLA-G,-0.016470722857625235,,,,,-0.04879154748639775,-0.010998912909809524,0.08512499841055929,,
PGF,0.04211149943824443,0.03093033971412957,0.054472374966098566,-0.015200103090045096,0.05485399370167557,-0.12525331381812363,0.018783256213960403,0.03051858467426651,-0.02740444012781734,-0.0007747884725578459
LGALS8,-0.011928872741708242,0.0029776576815203275,0.02614782610861113,-0.01120195151805869,0.0987753129972532,0.08088052888231309,-0.04665675989467439,0.00024322404275479057,-0.0032134229911257774,0.020812809376456028
DKK3,0.05481840837553649,-0.012193061536727614,-0.1015411536869999,-0.04867679616794573,0.012759154152862365,-0.03591595903658164,0.02835025223622491,0.01811296356315031,0.04774629691838239,-0.015105243239412798
COL16A1,0.00846522032219254,-0.08575133298180135,-0.002886325799506239,-0.01946766898545532,0.11624771289092883,-0.10542766543444243,0.042530057734410515,0.04491364709160295,0.058019948040103936,0.024840542455343128
TPH1,-0.01209369358993048,0.019665973630148405,-0.01908868091558892,0.061130302371337035,,-0.04069615888178552,-0.036949902397113,-0.02541629971649718,-0.03719285526304961,0.05505183693152154
TNC,-0.023831892740698954,0.053464001995903045,0.11239890821409702,0.056343572654549645,0.08380187382895406,-0.08433013627294733,0.05139085808973406,-0.08373051817327606,0.06176169345077466,-0.04565402565747688
TNFSF9,0.010196381412539738,-0.027289793821019225,-0.04309087922484096,-0.03460705905011735,,,0.02368852781687552,-0.0033465404812927876,0.04867240794070629,-0.023681158621870396
C4A,,,,-0.013050568332747004,,-0.015623046152547204,-0.000534146987102136,,-0.026114269178588487,0.026664189146162767
CNTN2,0.03475078282460525,-0.027013808302268762,-0.02843587510344906,0.019888748361525755,-0.027351096413887308,-0.10679988528168181,0.039543917666907055,0.05507554163011218,-0.057429903019204635,0.03549486772473707
F7,0.045344046652835396,,-0.01605779738212754,,,,0.03956314372765443,,,
LUM,0.04339544928505269,0.06231665777322076,0.13405087274355124,-0.025976565564689847,0.04945348974285898,-0.07575108346818016,0.0388640266970498,-0.004843906956355953,0.0076274913892617835,-0.08669371923818914
BTC,-0.010703880370829151,,,,,,-0.01945058902205659,0.04030592657017568,-0.0004821439058871504,-0.0184271465069573
APOC1,-0.017609827014413628,-0.03690585802256604,0.12146371521979829,-0.04802259301007954,0.16237855669542606,0.009378708421446873,0.04481995409564822,0.047441753823407186,0.03103414357756599,0.012145509691661335
PKM,-0.021771749895314007,0.07688829157585535,-0.02253746588946998,0.05620721096556705,-0.06425809894766654,-0.0860372501174946,-0.005023012425155782,-0.06006317877537371,0.007773571865075257,0.03496681116446303
TNF,0.05061941309617708,,-0.00722755400182178,0.047108666718384144,0.10584986624368811,-0.1138612055577678,-0.018878716377724463,-0.027712742324306993,,0.012195488918778396
GNAS,-0.053341038663959464,0.009274396946418966,-0.08959062239608756,-0.040647287658811766,0.10745459958925352,0.08701762470327869,-0.0336420105599978,-0.11196957582873043,-0.05092395367212726,0.045696497163135036
BMP8B,0.006016548349414382,-0.001753581304547064,0.0599825518111909,-0.033895801719895466,0.006684251797121758,0.03518971934090113,0.019220318844047048,0.01272626119116696,-0.04499793695728551,-0.034085400258738456
LIPH,-0.012093690612557674,-0.017585014018517274,,-0.010522325664357388,,0.04258756480824309,0.02604983739196127,0.034419094402076404,,0.03988048635222678
CCL28,-0.01701128021540857,,,0.07075903248120577,,-0.020619093243125993,,,-0.018051186935706825,-0.017633667231806465
PTPN11,-0.04139696095048492,-0.07312045203329547,0.03418528021859589,0.009476076925873624,-0.014964234260638946,0.0732688596669934,-0.066393604945042,-0.0916956848995003,-0.06794963083304088,0.028842522949652647
ADAM12,0.03205590500737316,-0.01766183193481733,0.08123348691188637,0.04258235579031119,0.04697629574636817,-0.07372655353743018,0.026074860374655846,-0.017125322192668557,0.02643776285124586,-0.08202866727813929
EPO,0.06947052161291703,,,-0.01100895917127906,,,-0.020815482903796336,-0.006558772132939518,,0.024757980347598983
EDN3,-0.021066635822766737,0.10457353700846458,-0.014663233227198763,-0.01706334375540761,,,0.06095055348834545,0.1111533326855025,0.08690809921916379,0.06704287525980357
CCL22,,,,-0.02216677770524766,,,-0.023558643358153424,-0.029345105748525377,0.021442741638490248,0.02989443979428929
CCL2,0.048026026315544305,0.05908898025445605,0.0419311504487963,0.047794350904287075,0.0870256599375353,-0.11666417833127773,0.08254271459793766,-0.05602622041803477,0.04662947380538368,-0.05155881336942106
DSCAM,0.016337967082505324,0.006072010901911068,-0.020623263057319745,-0.023927384551534744,-0.035920540276950665,-0.04745794165010225,-0.005892607344486636,0.053424295123332646,0.04431290573304144,0.07854996749360546
GPHA2,-0.013479032699897689,,,,,,,,,
ANG,-0.07954716344587993,0.05869027612341155,0.0661619219495056,-0.008881327976156197,-0.05892330623419065,0.021360952679434272,0.011632202937171536,0.07049777469978499,-0.006502400689552389,0.05384415817595513
FBLN2,0.019464898784157667,-0.0028936558070068725,-0.001146241718361216,-0.022616045153951297,-0.057786872832512326,0.0456993453993165,0.01438504240971806,0.12062875872707586,0.03922854254577569,0.01894590662346538
VTN,0.040571818257201755,-0.020516178270966037,-0.027068207485172385,0.011957888876689608,-0.022593459868444028,-0.0575478309424114,0.04936217337871928,0.0525289639750671,,0.08251145455384366
VEGFA,-0.06020198241933319,-0.009984855890022131,-0.009560866560457041,0.036761477237828716,0.030172893934073356,-0.018803878835531074,-0.034536348699051624,-0.0854451515693498,-0.0364661322530941,0.013102685288544946
F10,,,-0.026110320985546186,-0.012071085789611894,-0.02450780961377973,,,-0.02739983421874033,-0.01938630031341034,0.04485306806091221
SERPINA1,0.00198308351258805,0.03533933940774342,0.08241105491482285,0.01379886521066812,0.05272755950144027,-0.0323825862546255,0.035354487129991403,-0.05327944842923772,-0.0116196911261955,-0.09537785187384487
VWF,0.06510841989965245,0.027757097375322618,0.09408168689645939,0.009299700800650127,-0.021822376405657345,-0.09365169379957582,0.08502629702304466,0.01647452602836499,0.04366274929010346,-0.05460756918439272
GDNF,-0.018939595526492384,0.08452005331040435,,,,,0.07274210298172587,-0.03212723835008178,,
VASP,0.0505264399300542,0.02429417860805798,0.08671067044627108,-0.008478495478787833,0.04964035732712647,-0.030636792626614156,-0.01932200148156387,0.004585839338032451,0.05415220125106525,0.02049633535202588
ADAM15,-0.01832427945208978,-0.0011635783782685323,0.05544033349069117,0.06107028931332535,0.041616231018197856,0.01706618046681915,0.056903139154083224,-0.009559884206381408,0.04558101603344187,-0.019293205914923145
WNT2,-0.021154957963163745,-0.009756389269738742,-0.04121791273365804,,,-0.056344354904812384,0.04215835380252036,-0.00796214122312587,,-0.036079879213025016
CALCB,,0.0033501985080572777,-0.01775060002867627,,,,-0.022596820125802154,0.027865228430033934,,
OLFM2,0.002546191120942632,0.032315002231266036,-0.05073442085692835,0.01183036973984675,0.006449610292368698,0.04715041722997263,0.03524874086085683,0.034637428938219306,0.04619822268918077,0.030242394477341148
MFAP2,0.04822639722815126,,0.11773617680027336,-0.028911632493691594,0.02413753856138053,-0.014232059337352705,0.0032833904329975204,0.032334003042041,0.01968275761635686,-0.03259922520872323
HLA-C,0.07759431454226147,0.0392119460078393,0.09336108149262874,-0.010121037869528655,-0.0154799628666207,-0.010749328373662676,0.008905478854065058,-0.04412755833180089,0.012251708181519884,0.006912982962149131
THBS1,-0.006975046809946109,0.055166994535022995,-0.0002209364514937542,0.06886913659911659,0.056922506312184165,-0.1294241265365521,0.01680405788579758,0.004058108872508763,0.06062479249491284,-0.13393162178328427
HSPA4,-0.01863884768871453,-0.0031889378112757213,-0.003508228993817334,0.02963726924411678,-0.026249110856681905,0.06505724474586844,-0.01652935327696778,0.00775591766958741,-0.03658443894614692,-0.030043055183023214
LMAN1,-0.06011290991640144,0.04137428299974803,0.052589303929237434,-0.01640627839222605,0.02984946293610396,-0.051296262890702216,-0.02615100656517384,-0.11605045920075964,-0.050535951174808545,-0.03145093636463689
LYPD3,0.19156131253854014,-0.024113162952312108,0.07047783594080115,-0.015413428343816605,-0.036683005997009924,-0.012095806241196478,0.020330585800365543,0.14971437981255667,,-0.016753173028923814
APOE,-0.00492685490959593,-0.02362697285882929,-0.003230810526102432,-0.03823805604974794,0.08953808889348573,0.15216237893288098,-0.0028135055901882546,-0.037902373714107665,0.022519472563765068,0.017506855500899986
SOSTDC1,-0.0007568898166409078,,-0.032376478941912944,0.03606383917049036,,,-0.042992042192020984,0.07945963285451008,,0.11719022308360007
ANXA1,0.007846167176566589,-0.012629460155880403,0.09398726654593002,-0.01707869545288567,0.028758002457267492,-0.05505430012261166,-0.0017693648295865185,0.013650291208153899,-0.008711443810694918,-0.04167593613910618
WNT2B,0.005015115528292655,0.06136867345735267,0.03797025155046569,0.01170927348351009,0.09845027189004028,0.031246169676425184,-0.009763865888024477,0.04363849242029618,-0.004513737918340618,0.08259255327645164
AMH,-0.022528593976599114,0.050188144274737403,0.008400696626321445,-0.015868857332981667,,,0.04779952722892194,0.08152959547975394,0.01011776146748665,0.012706231930669764
GDF10,0.03407541002187035,,-0.028602344133264,-0.014825927735953303,-0.04211781997738922,-0.01275679792371953,0.02244663562909481,0.1668889928271778,-0.022782622249514512,-0.01467911460427009
EFNB3,-0.04065025983739039,0.016590863515787344,-0.04100268584603016,-0.030975891229043304,-0.0037573055393824184,0.024702289396808512,-0.01833286015293881,-0.02234764579083015,0.04005797477093304,0.08612772784685681
LTB,-0.009221694094459295,,-0.0290489423540018,0.009633988212841357,-0.04320002569565921,-0.052160327814256634,0.025136780267932885,0.06411218195908093,0.018079166931572976,-0.004467355291082719
ANGPT2,0.05358717412128932,0.007994920412212754,0.11695084130239147,0.030442191095889828,0.04878223649996952,-0.12116085042506806,0.07177864789883678,0.023025757072738205,0.025754299181152775,-0.006548682283926306
NRTN,,,,,,,,,-0.02278263042267294,
ADAM17,-0.017567362409606668,0.011181776247407859,0.05166425371390524,0.03240643015800748,0.07962185070936705,0.03709045098048467,-0.002712819999604438,-0.026948555691266352,-0.06577656762599651,-0.028612382495077904
LRPAP1,0.00814581617423677,0.027435504896186933,0.0417634468315004,0.0005347264203774848,0.028969837306761892,-0.11394393280891382,0.0947949076780094,0.07031580400797709,-0.022899240732731464,0.052568622693062846
NID1,0.048522767752510416,0.011813897863834416,0.16031203074728292,0.03675651015350772,0.06460839896539361,-0.06529836022081997,0.03863125599786978,-0.05741455446139802,-0.026867285311566923,-0.08658333959978178
MST1,0.008638095732733336,-0.03628694254029939,0.11736885359190942,0.07021592691248515,-0.03507719128343241,0.050021023312206356,0.0015895879762104076,0.06612951527536874,0.0347501116960055,0.08187632716442195
IL13,,,-0.017980110391962227,,,0.03372142561253734,,,,
DCN,0.034651694084959044,0.006443098397760338,0.0970388842597237,-0.01976907742529235,0.011308499989870279,-0.0512406204484397,0.0013547035345108911,-0.030884222945968424,0.016621819161792187,-0.06999241125605815
IGFL2,,,,-0.013050569713655896,,,,-0.031795080237815826,,0.013192984980725186
COL7A1,-0.04222781710209532,0.016242525197718717,0.007095196143463801,0.07959884211168054,0.03724719662613973,-0.1441434525458912,0.014263750895515286,0.06490796863868283,-0.03447949370078633,0.002518875828762516
CALR,0.04043995340880089,0.015221165727719452,0.11740733821320583,0.029958349639968712,0.06335649795336007,-0.018500697414899868,-0.008986602325680307,-0.08769171678259892,0.027704003573209585,-0.014261795970652181
PIGA,0.005841721797499867,0.04484376437232375,0.00747536097279719,0.05808444778811864,0.14706193927695518,-0.09215587292567233,0.04822720291269105,0.06952523030525166,0.005541534497644353,0.03007790405623737
CD200,0.06428295895434577,-0.023160879650587884,-0.04632974924016217,-0.01413463600836488,0.04021682013213957,-0.03124895118234634,0.020397753642369783,0.0188206664063736,0.032979279902498555,-0.012685904608752116
GRP,0.055590649244083544,,,-0.020262588652495722,0.01688668647234839,,,0.09608981801898749,-0.024931602222576326,0.11008434974780433
CDH1,0.06724745922209537,,0.03011404090324892,0.010767532924890442,0.008069089612883142,-0.06571845226178022,0.08410290674738832,0.04980216081198745,0.044795006829369176,0.12950656491265555
LPL,0.0041873210375178195,-0.03629616919573746,0.08755074051331795,0.1003176297473315,0.08917068482233453,-0.06180505704174512,0.053119805924078736,0.09139783763712017,0.01613292615731289,0.088993602898437
SEMA5A,0.05348698626662478,-0.037531810585642617,0.06824809125762502,0.022578362405492672,0.09536798431388747,0.044102631283258004,0.07542017958858277,0.07643159609022805,-0.02087413725540192,0.0281393695384414
SEMA7A,0.05151540563711751,-0.05858206110650376,0.02518273512497585,-0.018709988651047452,-0.003456480335515645,-0.1244096887058171,0.008619043798887255,0.017555016287152815,-0.011368368786920371,-0.003204476264584873
SEMA4G,0.0001950584251546199,-0.012964379100560757,0.06106735743317915,0.04463157704857092,-0.008413565342741937,-0.023090589141370237,0.041143215060729224,0.07334133889874055,0.03432702905483891,0.04366293749762775
SEMA3B,-0.01706453178318,0.025959777219677075,0.0063516863982594285,0.00207356946714492,0.007400957156818797,-0.04445295008385677,0.06369527220718743,-0.003515482520035585,0.008611532611287033,0.014639440190158533
RPH3A,-0.010620333724553736,-0.03435850523555261,-0.01509287520047597,-0.025699095941513695,0.04502391086569079,-0.03974314721145239,0.04665563019002009,0.06781392935610005,-0.02433640442204496,0.009718184546024064
JAG2,0.04386431141102996,-0.0010759573374927206,-0.0427617763570831,-0.060517270828650674,0.08127226400029586,-0.07565155624587855,0.032768686054005396,0.03356788289621523,0.06039396064391439,-0.028078512088078295
CGN,-0.015453289688118267,-0.054197527500794124,0.13835486825799231,0.006505716574875206,0.0010879757445192118,-0.07046350089002829,-0.027158964328590916,0.07184595992198049,0.09240855521079393,0.09043864724026024
GDF15,-0.05212378556860644,0.02422567900333803,0.10798201371008592,0.008770886804511293,-0.011388443158458047,-0.1093348274111448,-0.012952409101841072,-0.010574032627990847,-0.04883478230150148,0.05848243919560836
SEMA4F,-0.007860461783759312,0.03199913468107367,-0.03970582258772786,0.027759141677702555,0.04234378138981644,-0.08142211918501527,0.03811688011121686,0.02982469127605219,-0.011967816743671405,-0.045673327757964184
NXPH1,-0.04215178970211037,0.004350056637787471,0.06555702363623185,-0.021027660546562764,0.03481261454875867,0.030898382029252748,0.028371170330271776,0.1281056787643161,-0.03447868002305499,0.0736186039598868
ARF1,0.018261578680883808,0.008137690635856424,-0.027331618602075235,-0.020544103413498785,0.013443612993883379,-0.0758209169267266,-0.023342302932459726,0.08725968211620024,-0.01617577658046603,-0.01824461590921237
DSC3,0.05585945488698452,,,,,,,,,-0.018751945295544206
EBI3,0.00889792022996445,0.07915417292948396,0.06369036548839468,0.017175413006216837,0.10717521889178186,-0.055084041080744085,0.0385651503927024,0.03451880155118899,0.03638533764971873,0.046531343974080805
TIMP1,0.01793958083040614,0.06316709232218293,0.08224235895435406,0.06302872167055794,0.09591832530738868,-0.11356161481833145,-0.016035915284327646,-0.09772810790450143,0.044503066471952527,-0.07255192020614078
SEMA3C,-0.027862417233416335,-0.04672849298776877,0.003216155107092084,-0.03802667790584499,0.04872574514597089,-0.013585315969379565,0.01748660673351786,-0.09976712811106564,0.023507627791300008,0.02266309037149697
GNRH2,,,,,,,,,,-0.020320288397776467
GAS6,-0.013186743478249116,0.01878011388813093,0.043824110736005756,-0.015830480603033745,-0.012868356492025492,-0.03155160244980625,0.02331743301341137,-0.02021844933164852,0.04775739242738291,-0.0011597643524223938
MEPE,-0.002303300604835978,-0.01582175791029297,-0.028301259222322375,-0.03885077445935143,-0.026639991661876982,,-0.0099490613434179,-0.03646123249411929,,-0.025912222990440464
SERPINE1,-0.00493459628443904,0.06260023182582253,-0.06838242208446715,0.0904273171812458,0.11438401244063164,-0.14533477731217717,-0.02057510353981844,-0.07245488198709436,0.0830960509916539,-0.03767322124860737
RSPO2,0.025769207797493386,-0.01784624669112572,-0.015611937574771332,0.0157960576063636,,,0.0021201332290446935,-0.03320740556773422,0.05122135874978988,0.1265560357342012
SHBG,-0.013212876853744733,,0.003851869643865535,0.0027129485948222455,0.06273522906328798,0.03637315733897993,0.011906709598996652,0.08347097269399516,-0.030163426749693283,-0.039314520735637376
LGALS3BP,0.05885520372463682,-0.07935746517925742,0.07043312141372368,0.043027907236377096,0.047513317378012995,-0.022288541907576474,0.041905873906585976,-0.05261830164718773,-0.009549526110737954,-0.0064026857247187225
LAMB1,0.06405131335747194,0.07474163499278848,0.08964136248488513,0.003804755758234703,0.034575573365683974,0.014665678270882042,0.03902773384933784,-0.03946657614935284,-0.005253987311325935,-0.05510009576313634
SPTBN2,-0.0060982105308767035,-0.03264081004458598,-0.07113516801404228,-0.028497690943245526,-0.053955544260355114,-0.08311824251145646,0.0025587972950794845,0.03821666095087278,0.10921991937902002,0.10589577540023275
COL1A2,0.032500313284839655,-0.0061417273703940605,0.12934741005775607,0.0013331357086920498,0.07646542436944354,-0.11871748722887313,0.011235589778498221,-0.08201968216009119,0.01846821292724641,-0.12665046142166395
DEFB1,,,,-0.011627289018123696,,,,,,-0.040158122663990936
CEACAM16,,,,,,0.11319549451450898,,,,
SCT,,,,-0.010686911458765947,,,,,,
WNT11,-0.014620866182815944,,-0.017518275545925163,,,,-0.02257470330550326,-0.0050387491817619244,,-0.024886178926972004
LGALS1,0.015927149240250172,0.06563743787921471,0.046508307795008565,0.025521143103277723,-0.002082308031535741,-0.03511813191862145,-0.021899122402455118,-0.05567808534472393,0.017485320163577983,0.012694621888496418
BCAN,0.025747706530757246,-0.0953132642218276,0.12657718472000123,-0.051872196330696625,-0.04467798332415658,0.09527123451741341,0.029996516782611067,0.08839935642010938,-0.046318269777118226,0.06370439622918657
ANOS1,-0.043291928721758195,-0.017231108643462563,0.12206565395119852,0.03613352130048218,-0.017881173164128433,0.09225283893058117,-0.025253644881509472,0.06338201400708711,0.0930603530273347,0.03978320606361042
EDA,0.02101022770959899,0.025232811081857615,-0.020945960185818825,-0.016745338140196953,-0.034542961290865364,-0.07927517294709503,0.0019256623991605816,-0.014397845271986107,-0.03313843141375787,-0.00957110152282317
FGF22,0.029407634790409205,,-0.01605780459424816,,,,0.055490515869645235,-0.003408304625769738,-0.02440978726868837,0.08298138692015662
SHANK1,-0.014620865244174412,,-0.015277981201560981,0.05556231005742973,,,0.05899705463831947,0.07161753673091485,,0.017697614732976645
NPVF,,,,,,,-0.023558644937269647,0.0025054507217821395,,
RAET1G,,,,,,,,,,0.030848179290157415
TGFB1,0.057680408183883265,-0.041868225435976285,0.03190513173816296,-0.0039472905343805546,-0.015441114103104926,0.0947975946091781,-0.010126355695162416,-0.03181416869293256,-0.02523942967665801,-0.036679826275680595
MSTN,-0.030575549906717906,,0.12953563616644692,-0.02823464290854614,-0.024136036438551313,-0.07990158878913349,-0.026675229084183398,-0.003969875665372716,0.03307688280682342,0.04048128997881658
WNT4,-0.009851506980856206,0.017548725516308195,-0.01820688635070863,0.00031015623690982066,-0.02958101611073258,,0.014565626597484609,0.01672200812415584,-0.017585477238711532,-0.010923668011900816
TNFSF4,0.03783461934292631,-0.03130566713068548,0.07767799780112336,-0.01810050720735506,-0.034267841545082715,0.057196375773491674,-0.008350276819774833,0.04668434603148068,0.09166395888636994,-0.030842168394147253
NTN1,0.0038693990021933687,0.05398165805075921,0.08652546862473759,0.014031807424884486,-0.006822655696765609,-0.039652338085071695,0.012856123374145694,0.021569989301210273,0.08724130044471975,0.024790139696616833
