,UKF266,UKF269,UKF275,UKF296,UKF304,ZH1007inf,ZH8811Abulk,ZH8812bulk,ZH916T1,ZH916bulk,ZH916inf
ADM,0.018319473205694603,-0.007997461475686923,0.005650280086606793,0.07368505271028986,-0.011607133413180128,0.08774382079117973,-0.06998440640564856,-0.013826834193177361,0.0027189588915935902,0.05809464922107689,0.13487009603234867
CCL15,,,,0.0024500103787501964,,-0.01855110685607823,,,-0.014443464675134365,,
GNAI2,0.010804663149053215,-0.096182187232957,0.01967510844105375,-0.03626195516493442,-0.11447144279837182,0.015488714693030918,-0.040195034995696606,0.04455491756411817,0.0812068287775778,-0.021413527364251866,0.0035504917834295272
HDC,,-0.04648199612602806,,-0.02135808307689042,,,,,-0.012610960089501279,-0.01500208292787984,
COL11A1,-0.02322441976413291,-0.03896872849022346,0.01771107363354068,0.05572708334472081,0.12303975609537231,0.03888324349416161,-0.01410536729873187,-0.027704633234002598,0.10395470136803,-0.016679901859699944,0.04802967361151705
NUCB2,-0.052930265079424735,-0.031494732978866,0.01711619020084568,0.011613103595319321,0.034804889981371025,0.04337749902010252,-0.03575607869513404,0.03565667429566484,0.0608858541882868,0.05702920012634483,-0.02908473763260844
FGF16,,,,,,,,,,-0.030782147348501796,
CXCL1,,0.006944077627883124,0.10487526015109232,-0.01596553316790569,-0.015116187201484223,-0.0221069902470619,-0.04158233246195339,7.441364595666265e-06,0.024595089159633265,0.08307864983974177,-0.04277661374280074
VCAN,-0.06140004448299846,-0.08126998793790861,0.053470684020983615,-0.045062976671975986,-0.031176463090246725,-0.04212884011262941,0.0440130328883585,-0.03869736138253677,0.08558737239620652,-0.0303407310895746,0.00787097792149447
MMP7,-0.02372527723745092,0.08176963360373254,0.02899885122721758,-0.02176021001629376,-0.01768925430135458,0.12662826394997548,-0.053862945951244925,,0.07018131103533021,-0.024695633011938292,
PTPN6,0.015792714003976072,-0.0479466040673778,0.04374460518852692,-0.0466355386476542,-0.03926971354265787,-0.0328476052708791,0.055630508191423414,-0.05502603720040676,-0.01161644412826025,-0.007794165891562215,-0.08127200037699607
PTGS2,0.08624719529518995,0.143481751174319,0.0201009011013414,0.01683180053473223,0.0006394581241774397,-0.025880833617028268,-0.050318846853019294,0.051463450126787616,-0.07308917422511996,0.025149187618312047,0.011936779697506346
XCL1,,,0.005401648360544665,,-0.02320326849350187,,,,,0.15851372763568194,
CD58,-0.025081248701804632,-0.07935378065137676,0.015482676692912516,-0.02743486754732766,0.036287836582719966,0.028488854043449547,0.024948558337043052,0.06662970673252687,0.0040133043353611,-0.02813050603365063,0.08591285456205669
TNFSF14,,0.0874355815089874,-0.009805051255575101,-0.01559412477475511,-0.006632923062700217,-0.0029731913427808094,0.008731010704192752,0.09421027943821848,0.03932055528918022,0.1300383252478889,0.004926870750389293
CNTN4,0.006776318012478879,0.07221716487171569,-0.027420485806874437,-0.0032467228535144,0.09243897133806056,0.019526190214109198,0.007184281996551143,-0.02653089564755943,0.06464497135833581,0.053666135526126556,0.15423125579833602
INSL3,,,-0.014841430803039775,,,,-0.012806736185416398,,0.12917081123345917,,
BTLA,,,,0.03899803315798788,,,,,0.023503486643099536,,
MFNG,-0.030904685401142787,-0.04186392216521833,-0.040200936009245083,-0.007529768496657583,-0.017586309582545055,0.020064515554915795,0.0551308665712697,0.009433032547259702,0.05308254233368494,0.07147139612752261,-0.030422605054766256
ICAM1,0.06146638893741413,-0.027950988433681653,-0.007476914363412714,-0.02484878239237287,-0.03633206637194647,-0.013302511191776006,0.019835576860180074,0.031510483302341845,-0.016449198017073192,-0.015178417569079712,-0.01896998731450648
PROS1,-0.06997489588099384,-0.06239045202973149,0.014131479952621893,-0.041787233910875785,0.022896139227175708,0.11303181971491559,0.017227990394585835,-0.07080029071503917,0.04997734551725965,-0.047985449738941116,0.002507637982630014
CLCF1,-0.022055014408226506,-0.027479459375190963,0.03548690182930376,0.0024815175079853776,-0.012079059374135429,0.05163277312941129,-0.06713421438375855,-0.03067419270332283,-0.04367442431230841,-0.004619326243573045,
PSAP,0.05445741614903076,0.09080920612971607,-0.003863246711046437,-0.035069123572035836,-0.03413806112299448,0.010560873907633021,-0.03218063912450903,0.03790609853734196,0.04733062632687126,-0.005935467931880543,-0.1373983383262158
EFEMP1,-0.0044399039229893605,-0.06121743875668322,0.030359253801253788,-0.029193835400874463,-0.13173077036476183,0.033684399318527486,-0.0488213904985614,-0.02072860152330569,-0.03381871556836655,-0.03897584185935726,-0.10573593054889059
C1QTNF1,-0.007344870425288684,-0.022176012664199628,0.068604312925341,-0.03460682672172744,0.08537284256396332,0.04772549120717044,-0.04202648553461851,-0.03199428919637512,-0.0574152184796873,0.019214092194260846,0.025915576153991
ALB,-0.022694635753032086,-0.026242547864653527,0.017941399107667736,0.013968617734289568,-0.0227373676745574,-0.0376722048213538,-0.03247431745648426,-0.026411568202454404,-0.003822116054239233,0.09288683687173113,-0.04357527482077487
CCL13,,,,,,,-0.019166649211158363,,,,
EFNA3,0.0334769468333578,0.10713892620654814,0.03268956357933518,0.016807723937022973,0.18043029661828539,-0.049688005507370604,0.025837951429768084,0.03952235699541885,0.033275927755152104,-0.023639079878857033,0.113091369256463
DRAXIN,-0.00695509083428112,-0.04177449923145142,0.040680675914256205,-0.014221571474790886,-0.024216251200703556,0.056979678972583374,-0.04433636962334782,-0.025112078238197052,0.07044825000629014,-0.03373328433061346,0.02444043732131175
RAET1L,,,,-0.01703353242456022,,,,,,,
NPTX2,0.07684592265216257,0.12422863145153375,0.013207668812776756,-0.03628878800509446,0.0008916331041027742,-0.040637724667833205,-0.018163712237592014,-0.027473078537951987,0.06308334211160088,0.08198970542634108,0.10183389273931576
FGF11,0.02875988344933353,-0.05626298786840997,0.031698010520995315,0.024249956315660688,0.10146033879192393,-0.00583917023621938,-0.009128680676051536,-0.05654535509183296,-0.05009373271844292,0.06810689242371716,0.0032503034289375577
CD59,0.037076534794729166,0.05282707364670523,0.022646103273143824,0.02902118986884508,-0.04622908874027818,0.00648924594081881,-0.06420554109773004,-0.03559170985236569,0.11102383126337029,-0.012642236763420155,-0.07468433482383233
COL9A2,0.0013472380928184467,-0.06618446055879852,0.03679861849999311,-0.0019597889072654725,-0.059996743072943295,0.047196988886052435,0.059058129320499884,-0.06519423856192777,0.048012390586883065,0.0310294791503026,0.007898024542528833
DLL3,-0.06636737195437067,-0.02822704146350554,-0.02987405192461679,0.01118369160045349,0.049118734143158684,-0.031339278908882294,0.12606248309480347,0.08784486809895754,-0.010269367174091744,-0.09246812440378463,-0.06397392956489678
FGF5,,-0.020896793133409572,,,-0.01701268346845379,,,,-0.006081142271971899,-0.0023892688358400594,
LIN7C,0.07770454590249128,-0.08868225341358783,-0.014333556711713439,-0.0022228595223201305,-0.0002121609869009795,-0.03232307427239048,0.020780485208169223,-0.022349698730070634,-0.006017531244437607,0.004863856621040043,0.04381982448221016
GDF7,-0.02120267862663676,-0.037380948037246266,-0.0037884258126397153,-0.015594124168767395,0.23072685890787542,,,-0.03454463180405654,0.02984756293882239,0.02161496727014568,
PSPN,0.05035522161315266,-0.020451604225742825,0.024156262534548497,-0.0076414126113389805,0.02187947602008434,0.04449689164322314,0.028758124398969027,-0.05987896909316335,0.03406201652056804,0.006247836875461364,0.036764880089535226
ANGPT1,0.04189734889784898,-0.051109654545756326,-0.019679055810883913,-0.0012525178493218649,-0.07664710035929137,-0.023310987162912515,-0.017172281972537246,-0.07025618616767851,0.07422846067398596,-0.01002218269353731,0.06315677456743429
PNOC,0.052345413530437146,0.09725322431878977,-0.01587170770332345,-0.02636405032494421,0.14471198796267754,,,,0.0630648087870864,-0.047052290894101255,0.05723352357041283
L1CAM,0.02627013528620214,0.10936996419529356,-0.018597219342045793,0.02180678579711798,0.07751228614284998,0.02566795153576663,-0.0146421016993996,-0.0023422382527294467,-0.024841233779027416,-0.053396168962765,-0.012880798425330558
APOA1,-0.015640687596204492,-0.007463873250980399,0.009987879980522418,0.032642400542551415,-0.04534058574613983,-0.009118961888400726,0.009206846274262326,0.006540160583461163,-0.038886894034935574,-0.04811928192795007,0.054895817470780095
PSEN1,0.025712855349479105,-0.12354052315702159,0.02185311788082839,-0.01570240028285277,-0.1265218443435685,-0.005969743105531012,0.0571244813545129,-0.01999652187518828,0.060195170900311644,-0.0011055964352852206,-0.11248967567110862
CALM2,0.004120606561090812,0.13657229853327232,0.002658134785894579,0.04928161887705182,0.1361636094152876,0.04554064548845998,-0.00757767593225253,0.040454417441261145,-0.05630081279586136,-0.07464373029945306,0.07565700796836813
CLEC2B,-0.03260937380697119,-0.014776677702551689,0.021751588200146586,-0.0330926363242003,-0.0477335229875881,-0.03595799264274756,-0.002336359376439674,-0.036982533491100644,0.041902454338156536,0.026742170904868003,-0.00014215366162841485
NTNG1,0.014891192379925018,0.07680728505881103,0.07115225634671793,0.009983993979472344,0.07699998520778899,-0.03035124674198347,-0.0067462626489684175,-0.01566866530821574,-0.02685353489582621,-0.044401505301163186,0.04528556425892604
LRIG1,-0.018699112341152586,-0.08166462040774317,0.026315335191766723,0.004818957848547311,-0.04062898919097178,0.016529708405134538,0.08862843625417113,-0.09117851111436608,-0.07866825797583235,0.04525023908932176,-0.061882156794881016
CPAMD8,-0.009343242864186268,-0.018903961608091276,-0.016462573436739143,-0.02886343441141896,0.03167157676621403,-0.04134631258194299,,0.006363449878480433,-0.0003427767717354106,-0.01874625659215945,-0.03581956426740199
GHRL,0.037706637947273754,0.053397156470561605,0.13470197486883032,0.14829398160394822,-0.01897400651364438,0.06992898007046604,,0.0071466033669031785,0.03045133420550281,0.05733298847234005,
NPY,0.0595054497567316,0.04184702286193881,-0.03300202718488072,-0.06137497012945679,-0.028612343115562103,-0.04828353950056352,-0.048574738929109594,-0.027840182693302643,-0.02497273018885365,-0.03248656901270437,-0.004941402499950716
MMP2,0.038186367516506114,-0.06942226262925,0.041174928672114884,-0.02794592697339732,-0.03489775633056932,0.06623163703604089,0.008631253115369709,-0.038725032648794754,0.10582121052647002,-0.020085711699764256,-0.04591415978030031
PPY,,,0.07823293881255554,,,,-0.018573907367367474,,-0.039564192434025584,-0.043006427004832905,
ALKAL2,-0.0393067123191077,0.016016895549834577,0.1068846039912691,-0.02181012314879336,-0.06691045788845748,0.07306523015798304,-0.017450812024573173,0.07596566851311283,-0.0007219778909430205,-0.01240510302884967,0.00191400092211341
CSF1,-0.013270659110541008,-0.03588086264075988,0.0790932273277839,0.019421009330273235,-0.10369606693922961,-0.01935418350095489,-0.028350449438285134,0.007821402323665592,0.01608918321014353,0.01686269046621524,-0.04335698759432914
SEMA4C,0.01550906182189649,-0.01329657088936042,-0.027685332059471685,0.009217240635869364,0.008150583123803781,-0.026742588188824908,0.05280674748032824,0.07728126034887661,0.006357176182245653,-0.013455648878341551,0.02681262355938584
BMP8A,,,,,,,,,-0.01775036495898753,,
ICAM2,-0.03574578798181785,-0.03690839465745854,0.041264031684136705,0.011092380083292821,0.0004543671296475116,-0.055818840447240115,0.0049296550935977335,-0.026816352337955474,0.1076718459345894,0.0813056949539694,-0.05024326393755322
SYTL3,-0.019336992702385467,0.014455341434495778,0.026829320359205735,0.06774013626855593,-0.015022846996717599,0.01759623955991696,-0.036803266881028585,0.0706221747289378,0.04728138295948569,0.06105224409023754,
IL1A,0.01766162158677416,-0.01850064789591306,0.1005960210888917,0.014338872128470135,0.0860405358734763,-0.013461067337581085,-0.021777812190314928,-0.040879800368325184,0.039342045801505625,-0.053653612948253035,0.007712918240901107
HLA-G,-0.01750930216462762,,,,,,0.04787940290220072,,,,
PGF,-0.05880278847244159,-0.02903373736976181,-0.04420510687564773,-0.01397211778199448,0.03520454334860114,0.011330678009952277,0.00027784028496932603,-0.004646693821657166,0.05216517813278528,0.05815460407079829,0.0032881070768947724
LGALS8,0.00456597062475386,-0.019572408101319917,0.0025643581897129885,0.05226028339033727,0.1165998858009168,0.03327382397265819,-0.017267278323434502,0.050396283076693964,0.012026889107757125,-0.048624775002275425,0.022926874289326223
DKK3,0.039570278868854954,0.13514673229461382,-0.0001795078863174791,0.03610975031892533,0.09679677196301,-0.030649292002820034,0.04246122745054744,-0.027947865448517174,0.02273552869143997,-0.03389126444043425,0.12404946064215
COL16A1,-0.01114574331980426,-0.03366190039176642,0.0074896047820267354,-0.02445280504430012,0.06767660280408154,-0.03452909642727303,0.009834805182654026,-0.024402247756370277,0.14168100005743298,0.05324859982158307,0.008872898101804775
TPH1,-0.01855354732585303,0.029128093947560534,-0.0076421604827781354,,,,0.09058315684054519,-0.04101843411145094,-0.02696593615537862,0.03332830354241588,-0.03710872884012961
TNC,-0.03443891338566693,-0.0748302934143733,0.015572353136161456,0.0011583730393871245,-0.11007847719011599,0.049155843700883314,-0.07069461345686828,-0.010073066719835898,-0.06907254914846928,-0.05454894364337534,-0.037223001616039274
TNFSF9,-0.02772401215721268,0.017084812784780037,0.06860536872631817,0.0009563032121133045,0.054191659526236786,,0.01750327400416734,-0.01626682014104785,-0.028091258523975694,0.06998118328802991,0.043393743334127724
C4A,,,-0.01426269579429798,,-0.02047353012155885,,-0.0012382410121428763,0.04260243493376214,0.012465909649813091,,
CNTN2,-0.019363319436957845,-0.07061960677582502,-0.0023747036521344182,-0.027198800176307148,-0.1198556710455353,0.0002496159251695624,0.1067760714461853,0.0238995836958355,0.006291844100589511,0.023113406901706483,-0.199005718364041
F7,-0.016113808796351787,0.06221409146251786,,,,,0.1689983846774866,,,0.058148926932835396,
LUM,0.00898897612959619,-0.06550343643227143,0.04971779392397634,0.013723598864285287,-0.02200582116501283,0.05091863026707853,0.006752000070675529,-0.05705059608416088,0.1377048321053033,-0.015356208869232462,
BTC,,,,0.005793911982947182,-0.024951634638418877,,-0.01945058461790506,-0.003645019931624063,0.05689632459542601,0.02479490053753003,
APOC1,-0.056840200344122106,-0.12533132732009777,0.020848093959431054,-0.0438657258206326,-0.1284580612542108,0.11254187644251559,0.02865582531221418,-0.041616246804312265,-0.049170696590195566,0.03201448737069412,-0.05345494362322717
PKM,0.0015407196379939772,0.09809379716107021,0.016519946639688757,-0.0011461957997362833,0.13512414994075392,0.05133858089521394,-0.057642973857224875,-0.07649894623824191,-0.06912680936890388,-0.06262939079672993,0.14418280169714992
TNF,-0.0208575118596511,-0.027743893209800394,-0.032539320870681177,-0.02079162319183311,0.004332094032589494,0.10431707286932089,0.0034961396279717706,,-0.03227651535073641,-0.03257435068849563,-0.10444317133289262
GNAS,0.036994386418216514,0.10591894492306295,0.04974388047117028,-0.007739811747309766,0.1585308119579674,0.06233876792671775,-0.002878664312879275,-0.04793133668716854,-0.02512277255185029,-0.051456869232361584,0.038620034606658554
BMP8B,0.0016473196398636319,0.012368542021155822,0.08048230803194241,-0.013805424088375243,-0.037603657693087815,0.10934083609026787,-0.006314925160066249,-0.025201399543639903,0.009111020521567845,0.11540175590894033,0.062432081954848354
LIPH,,,-0.011499631753406889,,,,-0.019166656260185693,,0.012838554051185272,-0.033015418076759714,
CCL28,0.038847019070436785,,0.04499357502148084,-0.016328901577732313,-0.02543130318373563,,,-0.019907894048978244,-0.013783196772609608,0.0801858655694893,
PTPN11,0.018813684656897138,-0.050980304618700255,0.013146647605647046,-0.0050003808265953855,-0.0326985490612385,0.030352079244720165,0.019091494046800515,0.025351808461308717,-0.001098390075664995,-0.01859384955558049,-0.014509166777071125
ADAM12,-0.0591123852599553,-0.0397344578769868,0.02780108574131081,-0.01578086828153947,-0.018662262057023538,0.009187283880196491,-0.00669942402441509,-0.011187943989972483,0.09713614383235016,0.013311012999346804,
EPO,,,-0.012031463432730795,,,,0.12293674984093071,,-0.01465728427483126,,
EDN3,0.010639909423547768,-0.033495132967297,-0.018648174930914002,0.0017692872851120755,0.03896620214757781,,0.03597929803300436,-0.04895301957188233,-0.026632178811483304,0.13484763195681315,0.036155706708238186
CCL22,,,-0.02422561217939129,,,,-0.02355863802382473,-0.02471176940810497,0.015021580166508564,,
CCL2,0.0025997271444783724,0.030081229550373435,0.06253689297177395,-0.010901258460821706,-0.11993679932718633,0.008342325547289382,-0.08223146645217282,0.027182793513490747,-0.09104133756700021,0.007607751013776053,-0.050162999195611895
DSCAM,0.016951660493139682,-0.06224741785843574,0.021428531284362683,-0.015172548040933598,0.007738673276790488,0.08203255412742444,0.07927987931575407,0.07859111248127301,0.011732576368972047,0.03840307518557281,0.09042597977461125
ANG,0.005226802825345734,-0.022978947736289616,-0.050014879960821816,-0.007460188395898678,-0.0005571396834442273,0.01271206191307528,-0.03484148362103434,0.053700115396949646,-0.019779767995956085,0.051195457885008455,
FBLN2,0.023652676781388157,0.0002274348073395282,0.04280312937868625,0.05254937040423504,0.03630888808395961,0.02639378729247133,-0.0022302658876287504,-0.04882978736198954,0.12956817094294354,0.07439391851050996,0.05769739151052161
VTN,0.06484542160513206,-0.031865893279612,0.008185237466759709,-0.00899488750809436,,0.11381154007224395,0.04735013978856714,,-0.023903584100620028,-0.013269016848588375,
VEGFA,-0.03550936892076073,-0.01157142972768638,0.01800344588211872,-0.01864069052516445,0.06209722567471604,0.005809604369493454,-0.061876221786070745,0.0022785715354209945,-0.10275807021499983,0.031799746307377884,-0.03802734113567546
F10,-0.03226418672974343,-0.030738226847034582,0.007544252927395132,0.03045896951887452,-0.02793859588039904,-0.038037096343313814,,0.025196102759114443,-0.025877358197706344,0.04246210605288481,
SERPINA1,-0.0047321504909404915,-0.044042664247475674,0.03130483640547139,-0.03543983555152459,-0.07693512450251729,0.09056602282534024,-0.06427900849184254,0.04322354921888844,0.023853424029041642,-0.029493777603867833,-0.01573599082025278
VWF,0.015768530203555647,-0.07220374904860201,0.01503404280586688,0.0146923105608326,0.024528101058353652,-0.03465302475135032,0.02464192865221981,-0.043812848063869245,0.08617143430448218,0.059178983724395035,0.04505625161497766
GDNF,-0.015771185032074603,,,,,,-0.02705775313472235,,,,-0.006522229772853921
VASP,-0.05350682772103884,-0.049150934037939645,-0.011675158451334995,0.0376011135522021,-0.05180631402502937,0.04559454853770521,-0.024930157041609106,-0.05063009673712204,0.028875122556023175,0.03594955348185981,-0.044622951355025475
ADAM15,-0.03678634824274082,-0.09572218243053876,0.004587050596681845,0.03544875733349685,-0.030386568239546753,-0.015181106340658774,0.04556609109333759,0.05930566868335229,0.08068081911853585,0.06183386467419242,0.031032376171973384
WNT2,0.030529304201836496,0.04749007839869498,,0.041610338293662764,0.02792008408667366,,0.08910777954121503,,-0.035644523324906474,-0.010569775339000676,
CALCB,-0.018805998884680944,0.05477024276171128,,,-0.019282618995862453,,0.05750898599730002,,,-0.004832617942614727,
OLFM2,-0.0023158189155199093,0.0800748300702059,-0.03940248970915888,0.0035977892043873257,0.08601552394770068,-0.03530452100128249,0.11939797827268112,-0.014009202616503619,-0.06510996886136838,-0.040207864399511226,0.01911113211773368
MFAP2,-0.028462691560730037,-0.06627351043760528,-0.03159692426109592,-0.039257434886481764,-0.022416387463030207,0.0026068576033861242,0.01928449074055946,-0.05952777366429615,0.12668517050533326,0.02845567513353524,
HLA-C,-0.01802450608813482,-0.09385790562964921,-0.0049784146845900734,-0.014902735828246916,-0.11549084641016782,-0.14323841192091802,0.0036806076573592276,-0.015348590672642074,0.044475242985761596,0.027602162177947445,-0.048652375170518854
THBS1,-0.036299462405132654,0.0364805517229163,-0.004533909397658396,-0.03199859453296773,-0.061992665157651686,0.034268323623887105,0.025190724568326193,-0.02875055601247964,0.10820162040881855,0.05410636927100252,-0.025131206719313588
HSPA4,-0.03268429353336256,-0.007638465350041767,0.01155244225977167,0.009908777954076074,0.03698815511309697,0.015099922615478392,0.05554207416701192,-0.03100966730145195,0.006477634273623339,0.02198747153691524,0.028228943845436897
LMAN1,-0.055468039700244394,-0.0610090787991631,-0.034902403093262924,-0.004379377647723611,-0.06825635128963033,-0.021487388069841042,-0.02074677904823276,-0.021427765857060077,0.050966532833040576,0.0062975267224208865,-0.01643745072190435
LYPD3,-0.023318048417190703,-0.03241685078274243,-0.00015415218465888853,-0.008579119335509438,0.07236193087290126,-0.04226766773530421,0.04954380359588469,,0.04153130177303826,0.22439104163300003,
APOE,-0.05701149570919843,-0.07008558114688462,-0.002214756354019444,-0.012443465285150931,-0.12313083581899817,0.026257473821247167,0.06545200610122537,-0.08787933665825638,-0.001092569533765502,0.024245184409833538,-0.15696168093880528
SOSTDC1,-0.012224241703797918,-0.02662020529646869,0.0001339304836349329,-0.015485412128336927,0.08779408960631802,,-0.0020680414458910798,,-0.024443139797073646,-0.014551640286225518,0.11195328730085315
ANXA1,-0.010309532232954291,-0.07105943187976298,0.00011425512246298695,-0.03356705166310358,-0.08243108779896072,0.0528938793677716,-0.055966280973462325,0.028587592351636645,-0.004002165667389825,0.045286620345955576,0.02860662603024834
WNT2B,-0.025495453398530144,-0.02419531949674767,-0.00053815595850292,-0.03074049095184001,0.1316522664045283,0.05757128273329037,0.04118961891028769,0.016169050505082567,0.011052913394147863,0.07115259613300996,0.037257344284451106
AMH,-0.03377333307100167,-0.032850573975891514,-0.0017607750262527183,-0.018366132449853117,,,0.00700989287070282,-0.01990789151029858,0.009040385446332351,0.07106088702741839,
GDF10,0.00015654357923738926,-0.021605193508575475,-0.016202949310303135,-0.008183365532516144,0.17458952026367092,0.01894405218320591,0.035052939650534125,-0.025125994845472448,-0.027623043912932257,-0.014098767504971766,0.06819883595693055
EFNB3,-0.010471591035946932,0.04887867050389947,0.021365752075685276,0.001601850497194861,0.14460718629345112,0.023400110267138736,0.06521427179914127,-0.0330155050545867,0.047647709695110736,-0.04228852767552169,-0.006448218791507409
LTB,-0.019301527709219328,-0.03419770213617924,0.04718802120668087,0.049475588582258694,-0.04212221515389841,0.0767905727823639,0.024104171881555284,-0.04796180186494231,0.1252238598187948,0.056603143263087415,-0.04645073776292868
ANGPT2,-0.07427985660384398,-0.05059101021521958,0.01021139493246409,-0.042815219435343645,-0.05493968710344103,-0.024044350066847617,-0.028178211065791766,0.00740242757338,0.0192183328994551,0.05826713107116197,-0.01233841148477855
NRTN,,,,,,,,-0.025126003859304757,,,-0.055024543939072905
ADAM17,-0.07094584814247548,0.023899113285584625,0.0410750480101153,0.03193281418379933,0.08539420006897387,-0.03825582764388714,-0.04935812006261957,0.0068985458233144295,0.050639915026645256,0.07086273227151561,-0.00514884850336582
LRPAP1,0.03675149760934243,-0.04818049107336386,-0.005762228668302453,0.031009323934982094,0.04423199866378012,0.12773012967509395,0.06671110521726736,-0.027045779880031803,-0.0300079430136001,-0.07146664643267947,0.03625037136960573
NID1,-0.03897403105273763,-0.054465944703466246,0.054277798268164354,0.004632898015196456,-0.0033434703839039393,0.03373958063592679,-0.02192818971323028,-0.02379572146688279,0.09301073413299239,0.04951039097357726,0.04479983803326236
MST1,-0.013794395594885952,-0.04125800477642488,-0.0262906699446682,0.0012819699108616602,0.06373485923015373,-0.0524756852117628,0.03400158300100746,-0.00615288660169667,0.017366909935473497,0.01978741365396724,0.043786146604165334
IL13,,-0.02116698267588524,,,,,,,,,
DCN,0.018948085575232396,-0.00313342279120265,0.030182066118542954,-0.05979155487826442,0.005118161522931061,0.01065654513518278,0.022197886148008515,-0.09776916506756246,0.12354071675613773,0.04643167375917755,0.10469849398593596
IGFL2,,,0.1014012223507002,,,,,,-0.02737089247923485,,-0.04573648199800555
COL7A1,0.005786532339691786,-0.035934151500240326,0.0039408972769101195,-0.03329512681479547,-0.008025655350809624,0.03010964010247753,-0.039797212551990334,-0.04174204841901628,0.07542720179597269,0.0657973140158277,-0.056050894911530064
CALR,0.015164464268982271,-0.09030279486734154,0.02073500980811146,0.02538858127244242,-0.01735053501942193,0.021512722734213594,-0.07862520700981943,-0.01951064706791832,0.10441737923107791,-0.01508361952919754,0.028802718837112343
PIGA,-0.033293262955284474,-0.04564060793811162,0.015465741597667521,0.011115162556418003,-0.054566022290035994,0.09027261566316058,0.01707624662183139,-0.018914632140954176,0.07941608882390297,0.05945547782556433,-0.028902216223759387
CD200,0.042159432301501536,0.11307607752282628,0.00813936183934672,-0.02388053103122866,0.13821117222308163,0.008285904342671478,0.0391802794275093,0.029887402793568472,0.05275046014924778,-0.03843594517196683,0.16128959214357558
GRP,-0.025102951275623252,,-0.009677116371496751,-0.022717616887101267,-0.02132614769683164,-0.022238387174599257,,0.047842581924664285,0.006350458053303348,0.03358341687060934,
CDH1,-0.029048221546756993,-0.05081983511994229,0.055660939855363266,,-0.035421681317032765,0.005773055489722276,-0.0598241417689525,-0.03832355513655241,0.029582107531879932,-0.012325171772060821,-0.06646303858782958
LPL,-0.049884665685282305,-0.05541059608222538,0.01887719211638023,-0.013165817743815684,-0.02722141683923562,0.09337556697458457,0.09617987157313533,-0.02080558071507492,-0.06726756780278408,0.0007182222776266993,0.015045645526611653
SEMA5A,-0.026678847316891803,-0.08163126770051354,0.024225546279581116,-0.01782796352853761,-0.02606511399866184,0.004083079550273327,0.07403497674025902,-0.03001594725153101,0.016557044201041825,0.005714737135962126,-0.053836488667766635
SEMA7A,-0.013430566615606414,0.012788815587149688,0.0027795252756618954,-0.0373909416071189,0.04322016255486452,-0.05485274147211837,0.023706512086370233,0.04546009556741812,0.04739645898875587,0.04242357068265039,-0.04601207001330102
SEMA4G,-0.03114781935238882,-0.023844724008655192,-0.002342886072379563,-0.009983836809875869,0.02159938464564874,-0.018433618054577182,-0.0065837415861594315,-0.008169502588446282,0.07202117537476732,0.053852140309435165,0.006427203725947984
SEMA3B,-0.02510674697307191,0.05688554754448197,0.0377189119102905,-0.01731077302117951,-0.1540023156726858,-0.10308540460370898,0.01845410249453686,0.02440961915023765,0.0029361626517876763,0.041918512984130886,-0.05336121430483959
RPH3A,0.021716234435938352,0.12851529756255814,0.0194246548290342,0.017948266200955704,0.13489028398248715,0.064042171211834,0.12733356567582782,-0.007584856320446485,0.05477992353769504,-0.059177547974157474,0.04157306975092519
JAG2,0.007709643340360357,0.0012822705183915216,-0.026571815465406858,-0.016442526357186838,0.023382902601458835,-0.015339239731970903,0.011449964659993766,-0.038674511989153115,0.025110971527217436,0.047986243613183946,-0.0011305085293552889
CGN,0.0696461983154143,-0.006547475174353312,-0.005491941451726231,0.015233422871072022,-0.03921494625037605,0.07658866177319143,0.01582371554660363,0.04927645819767301,-0.02935691979178251,0.029375206635892628,-0.04200862800927354
GDF15,-0.03388591438875785,-0.012252809324848027,0.023370049139578124,,-0.04519101293560462,0.05884729337560335,-0.023737026719765828,0.027583136563522213,0.013139960726354849,0.03726463274568877,
SEMA4F,0.029529369405855318,0.03590506430451741,0.039772423857039954,-0.008827688957162098,0.06535417654747157,0.06300695581403268,0.005105624328990779,0.029294341782151713,0.014349726046175647,0.060613862311265095,0.058725022343534404
NXPH1,-0.015836862186009954,-0.004760283178763184,0.03890061027237521,0.02385709257536064,0.17066902736486927,-0.011039328424151472,0.0444090708934375,-0.03275509298958402,-0.062496559749237304,-0.07563175485638304,0.004846138875693164
ARF1,0.021154275390499806,0.07896167083552044,-0.008885426130764791,-0.004089482638664125,0.14882078688362657,0.036063472906751895,0.02845222597724767,0.04602524918496102,0.06941283527167551,0.012066042523335293,0.10273991692594585
DSC3,,,,,,,,,0.23557126808537854,,
EBI3,-0.01207793060223489,-0.06608962157922198,0.04631671409311067,-0.018396535331139583,-0.05811595933670577,-0.026551638188125122,0.08330972986024268,0.04384348237883353,0.01231333923605756,0.038958558086159646,-0.04440031073505252
TIMP1,-0.05153306286486544,-0.06827845140495743,0.004389634061247288,0.030401959452770418,-0.07638557210502939,0.02779733099895402,-0.06436514923254574,-0.028485495073591018,0.11418740306083708,0.023974606260235783,0.03472795750683138
SEMA3C,-0.010344102280146011,-0.0035246374868527835,0.10005660851517731,0.047066832996539125,-0.08401236382361464,-0.022502712503547937,0.034442733339323836,0.028589359787856712,0.10778504350211711,0.019605251051079846,-0.02361429743449489
