,UKF243,UKF248,UKF334,ZH1019T1
BMP1,0.003004660120102357,-0.03728443317764261,0.02772342445630431,0.029896229242958212
NDP,0.03731137210798815,-0.034858309955671705,0.020622885639615972,0.14253736223774582
TNFSF18,-0.024338520368451282,0.0005733476048669283,,-0.032769303572453515
IL36G,,,-0.018385985483871506,
RTN4,-0.09285333995004394,-0.004220577948161045,-0.06706172556788319,-0.00511956547523791
HEBP1,0.046086456872749294,0.009871895167764266,0.0009385171078379917,-0.053613114517979614
WNT7B,-0.05680637709104308,0.05664277191324783,-0.0031483675208062584,
PTMA,0.04945132376896515,-0.12959545872414624,0.09734545634791926,-0.10696315933066876
CEACAM1,,-0.023762357425086162,,-0.03605283950459094
PDAP1,0.04581970820330348,-0.03338720594919238,0.006371154410924855,-0.053319541362982247
QDPR,-0.047004958574507996,-0.008455896181176242,-0.036240581837081016,-0.03416735915241857
POMC,-0.045955188230653345,-0.04175465412497104,0.005348727687438955,-0.00789268266414984
CCL18,-0.01448246796068935,0.0878080356817701,,
CCL17,,,0.06379855938558687,
VEGFD,-0.03677569141112249,0.08740879131949861,-0.01800092173308223,-0.008424018501332679
TNFSF13,,-0.0068786346806913225,,
WNT5A,0.060259090363625215,0.06131963950329867,-0.03877935022093687,-0.1311775047349871
CXCL8,-0.013285392444554409,0.1309406078514398,0.07574510565831248,0.0072929710307024186
GRN,-0.03641931591269139,-0.04932942977641738,-0.014662878351398081,0.05657908726510894
MIA,0.09722357912340102,0.14506612026909071,-0.011184446893375515,0.0075027843343063805
COL4A4,0.2561344617077473,-0.035613224535719225,0.1438934369205705,-0.013349637806955195
TAC1,-0.046366106092134665,0.10748575697575419,-0.042381338037486865,
RARRES2,0.011139016846093029,0.07905536065737004,0.08416624329991108,0.11887620376340821
FGF7,-0.032015534814727444,,0.09331398463177613,-0.04074535224151421
HBEGF,-0.04494520471857214,-0.03154253861225301,0.015004448086452439,0.037492162814834404
CSF3,-0.03702112222464647,,,
PI3,-0.01655381242385109,0.026542529334038497,,
PCSK1N,-0.07274658798138257,-0.07837172753632156,-0.06668437555040721,-0.04204507114782865
SFRP1,-0.05716111483591669,0.018582689124780543,0.030641504604708998,-0.0732175932139637
MICA,0.02414937711579077,-0.048844600407289385,0.08993454405111498,0.06344202939425328
TG,-0.029511743420327263,-0.04669655975941863,0.042929187717612026,-0.026172853946341817
ADA,-0.016721064940993815,0.020091821220921513,0.0032552748149324248,0.048152466459101095
LAMC3,-0.0531392544885097,-0.05844340950741375,-0.018531004762171368,-0.10971268600635525
CCL7,,0.10912160214471449,,
