,UKF296,ZH916T1,ZH916bulk
IGFL3,,-0.017104437079614006,
BMP1,0.08803229815094109,-0.005533958044374235,0.06584645178882918
NDP,-0.020776076495973447,0.09014629354511723,0.07497667830298464
TNFSF18,,-0.013960740334426442,-0.023592446670637285
RTN4,-0.16167770338173706,-0.004150593252225875,-0.02023794852404175
HEBP1,0.028830652828661728,0.0444401454020866,0.08665654858456472
WNT7B,-0.09040557151339022,-0.012531517487045715,0.10301876048405233
PTMA,0.1536182954176329,-0.051040752607387996,-0.024611627753533514
FASLG,,-0.0148346724438862,
CEACAM1,,-0.02064026788887843,
PDAP1,0.056902356847891154,0.06686436378560233,-0.05720057667397536
QDPR,0.02293195181327033,-0.01336391384192823,0.006569926145489851
POMC,-0.010018511331095964,0.00027135514830051285,-0.028838888094279033
CCL17,-0.04443503173664161,-0.013445964345627111,
VEGFD,0.000704213267132156,,
TNFSF13,,-0.021909076612156332,-0.025665216758463734
WNT5A,0.10040298052671011,-0.04066344022533854,0.051993246756368044
CXCL8,0.026937079634793165,0.02290438094349786,-0.02578638425909997
GRN,0.032499162068298025,-0.048272320002413556,-0.036909488574888225
MIA,0.025339734192523947,0.1367777461668696,-0.024325481879399063
COL4A4,-0.0026357418596754034,-0.027410896596210634,0.07845140034440572
TAC1,-0.10202976148440003,0.005807063098222319,0.009397459253949478
RARRES2,-0.025806793519204046,0.028598550769935817,0.018095596728180285
FGF7,0.053299241437668475,0.10018036547453188,-0.0002336661532712942
HBEGF,0.03730532295940066,-0.07758903514932597,-0.04666758998896907
CSF3,,-0.014156526171119703,-0.03017309173333391
PI3,,-0.0307574283250818,-0.08454947526256747
PCSK1N,-0.15477243049756,0.07830159053510295,-0.0499137794212599
NTS,0.05778531812201344,-0.02096388485828421,
SFRP1,-0.021866743730649164,-0.02047673728496151,-0.03764336134477107
CXCL13,,,0.018036310983394015
MICA,0.07801821551892531,0.00807270471232639,0.02138001633438016
TG,-0.0025937225205169574,-0.0276079262831707,0.09066510733654468
ADA,0.0021844689088238644,-0.03319447924529481,0.06344114580785776
LAMC3,0.01647724181189926,-0.00119247544102379,0.006031371018802086
CCL7,,-0.01483466716885375,-0.030665975104700878
NGF,,-0.03346097901739045,-0.03419537378283598
TNFSF15,,-0.01640954962669458,-0.03339394496610759
HMGB1,0.07350512242715349,0.05225908450047017,-0.03743348197347342
ITGB3BP,0.10360243224455747,0.0790535459034189,0.024287699738135927
AANAT,-0.0024130189778032614,-0.015695696502581024,-0.018423652649725685
RELN,-0.032825557086490986,,-0.007706696296329591
IL15,0.04173068756095796,-0.01884713884696201,0.11531461502291512
BSG,-0.003899351100535243,0.051599237826236745,0.004438035688356862
ADAMTS3,0.015414646267492758,0.09089068538879248,0.028612057079907098
CD34,-0.006883595560345198,-0.010114643940204438,0.036171045279343964
PLAT,0.012603589953914956,0.004126323841588141,0.007410783706953698
NTF3,-0.011768783625355286,,
LTA,,-0.021124042094241367,
CKLF,0.05044594425640363,0.017440553799126585,-0.020861646959191047
CD24,0.19269663465065873,-0.0072189495533279075,-0.000436170531634994
HSP90AA1,-0.04063551127634222,-0.01958776177985726,-0.024871909205770034
BMP4,0.0027344476188061557,0.05293928292428989,-0.051092892604209204
SCGB3A1,0.004855453635966766,-0.004236899722221279,0.11773659191309009
IGFBP4,-0.022485300792839204,-0.02338681568396377,-0.018733658179428955
RSPO4,0.01725074854834881,0.04800380515935521,-0.023231496213788942
LEFTY2,-0.016876467544271467,0.039505248379290835,-0.026616697769767373
PF4,,-0.02112403720598134,0.08932107319381039
ANGPTL2,0.007602593974954186,0.00413194905016156,-0.07810427806092379
LRIG2,0.02025945120163534,0.03811582588980287,0.010606440298795297
ICOSLG,0.019954848888756406,0.00941899592564648,-0.019732588583285585
WIF1,-0.04340054684888908,,-0.033393942225632856
NPPC,-0.004900582935950265,,-0.04373530854225721
LYZ,0.001536361637947872,-0.020166961431116685,-0.05235826305777291
EREG,,-0.031902189277680175,0.00252145868179867
SPTAN1,0.004644500317508387,0.11396347514072187,0.09689858364288643
LIPC,,-0.02670877842834617,0.2123000525855615
COL8A1,0.01579734965495789,-0.10379573179315384,-0.007451086623673552
GSTM2,-0.007475776087880391,-0.046537577183735246,0.0021801756537701443
SPX,0.05395580709758159,0.15138899714224885,0.15758169914826037
MFGE8,0.05333642005454417,0.021901901424864482,-0.017035297322806526
TGFA,0.091987256345541,0.0211612584154557,0.010192046404397664
SLIT2,0.03306838814343254,-0.07999136799684703,-0.08168047743907543
PLTP,0.22891779497004186,0.019335869143959468,0.06283206646248413
APOD,-0.0022278992010564412,0.01922323240335001,0.03306668184605981
B2M,0.16820037181798989,-0.06787369444900074,-0.08733480169489558
OMG,0.008981392067532961,0.04720046553105226,0.06727576417838979
CXCL3,-0.006995246773381086,-0.02572025682468238,0.009368843550642493
CXCL10,0.00616302761078866,0.08234810491655935,0.03629981697487618
RSPO3,-0.03372146640289079,-0.015054286398764348,-0.023550409639538104
CORT,0.031694035400566416,,
NCAN,-0.03660415176357143,0.10751745088284219,0.10085964926151193
PRG4,,0.02086625037179665,-0.02532989605944875
ZG16B,,-0.018771074998745474,0.1462996839028649
TGM2,0.06228601019422804,0.028928632803166304,-0.017279846169699135
VEGFC,0.09149360537393227,0.04758432080367632,0.114345303332822
WNT6,,-0.022669930953823574,-0.0160422161320582
NRG4,-0.040231142392311216,-0.015054288085990684,-0.02412503252468772
PMCH,,-0.01928418091037303,-0.014891238836743108
COL9A1,0.016724926246017718,0.10906852264191547,0.036832719220907695
GDF11,0.001378088568736359,0.04584499363781621,-0.02484339573787271
RAET1E,,0.15472981557472704,
IL24,,,-0.026970983802182314
SORBS1,0.06462519583523477,0.02461644045956235,-0.049098865389459366
DLL1,0.016680434445006727,-0.01089736239504788,-0.0008306335795114175
TLN1,0.08274868809425584,-0.023545486106743133,-0.019013416557919424
COL2A1,,-0.02190907491850906,-0.021735359406067207
SHH,0.0283397482576658,-0.019093355320852053,-0.04395848350884953
PON2,0.07085738415110421,0.08390269583675067,0.14093386394552623
ICAM5,-0.08514987742192937,0.020515485050244583,-0.014160695582967486
HPX,0.05273292660161895,-0.008629014163240415,0.02857111659880651
SFRP2,0.047082600849722434,0.02298387327436601,-0.013453970632233709
CFC1,,,-0.021346857890634948
CD70,,0.10116635314028784,-0.018652980811927698
HP,-0.0026651858144215584,-0.02251956842459938,-0.03388741743072788
CXCL2,-0.09127383663908235,-0.05566139913711766,-0.017985201321740595
NPPB,,-0.015270898663855264,
CCK,-0.2359375365237884,-0.019810478028687045,-0.016319976642708258
SEMA6A,0.014188493017191257,0.049812740721839756,0.04497636293260061
IRAK4,0.028047169409201787,0.0523348810017747,-0.0028859987145050275
GSTP1,0.13245795374671973,0.07125332132248956,0.006549817443734678
VCAM1,0.04909837366942023,0.027744261555948314,0.042771730385275056
NXPH3,0.06450322860134129,0.10289376842209016,0.05836013114528178
MTMR4,0.035020133818423,0.07135128304757567,-0.04886072582614558
LAMC2,,0.013982687719052778,-0.023231509002665095
IL10,,-0.012843740046834333,0.04242131334921499
SEMA4D,0.039558019023373296,0.05445304842500899,-0.024564262164137027
TRH,,-0.01710443059249269,-0.0706433067054817
SEMA6D,0.0030308681202595193,0.027327815286499652,-0.03639918481646379
CEL,,-0.03908641229531021,0.01790412620955361
PDCD1LG2,0.02796709360822791,-0.011421221485525435,0.025157970688140383
SPINT1,-0.06534506008517847,0.06256420835203941,-0.011800647321514656
CTHRC1,-0.012471855445712521,-0.02269878118553165,-0.00889583852701039
PODXL,0.04194227455463487,0.04194184142536466,-0.07674235705545365
JAM3,0.08518280234778752,0.020537834481340878,-0.054777823337358166
TGFB2,0.08939134930578813,0.05590972532439647,-0.01343758310523178
COL18A1,0.027519950209804526,-0.05137937094879446,0.007093172702228132
NODAL,,0.08446001458811296,0.018509472901783678
INHBB,0.021867707381226432,0.08947542592581374,0.07732727864255118
LCN1,,-0.017296931189946293,-0.016294921500403594
ARF4,0.01937910796176477,-0.08354115798857302,-0.030893476081882348
CXCL14,-0.09319915170569952,0.05544723712249392,0.06140930383491014
LIF,-0.04610388788833081,-0.06796825164092757,-0.03468727067288441
IL17B,,-0.029216937006942372,-0.01842364894975208
MMP1,,-0.033798192722769876,-0.02923373406791237
MATN1,,-0.0208026426003769,-0.016789656289872067
ADAM28,-0.01974927552359993,-0.02188878322894036,-0.006824751124038662
TCN2,-0.020798536435196087,-0.003385800725699984,0.007295067268651732
THPO,0.013019493602582085,0.12579158037671925,-0.025160826472650263
CUBN,0.023089049320857858,0.008687024138570658,0.010747484156237462
TIMP3,-0.007111411315459436,0.007555609337325878,0.04505897573534939
