,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH881T1
BMP1,0.022018804512997748,-0.004516724029385493,0.03235696075914896,0.008420400078213335
NDP,0.03570210538848624,-0.048485033418496436,0.06540625641703901,-0.005849036051294997
IL36G,-0.014714570538087623,,,
RTN4,-0.0579540829255067,-0.04683556242911332,-0.04181751123454473,0.03576079554089601
HEBP1,0.042465620359239786,0.01952469514904672,0.07759496363093744,-0.010781893277896743
WNT7B,0.02543585356186849,-0.0037958209607835843,0.021427832561186685,0.09932928899093728
PTMA,-0.016665711233823995,-0.05692677708463001,-0.08127892222817099,0.03447951947152821
CEACAM1,,-0.029731870227651665,0.05773914537861808,-0.01652755694772647
PDAP1,0.00718528306391052,-0.07808820378247404,-0.012091786778804809,-0.014444901667198641
QDPR,-0.01686503384782015,0.016693763879222504,0.05044676258274409,-0.04114523873335754
POMC,-0.031526125090582974,0.016245078229460714,0.08677995773391786,0.0012025545184054214
CCL18,,0.037254719861611225,0.006108699814096092,0.04953427548887267
CCL17,-0.01344217793305898,-0.0210933228635488,0.01931936676784779,
VEGFD,-0.014406398439963223,,-0.029129652066344488,
TNFSF13,,-0.0404749183094488,0.07698692919185672,-0.018559338733528673
WNT5A,-0.0015455264649682145,-0.002441826911887547,0.053085971544508746,-0.017209584316965322
CXCL8,0.004971313152840878,-0.029707718446425543,-0.08906271002785002,-0.037717669966382025
GRN,0.005670592924795901,-0.028796386602850915,-0.015328080143324187,-0.03232881829973812
MIA,-0.01973022287362215,0.11404747078548626,0.1469938852129841,-0.07958733418847701
COL4A4,0.05204523583823538,0.04366779394625757,0.06265736323748589,0.02327835007236093
TAC1,-0.03391839880425171,,,0.024054561170149875
RARRES2,0.021389708404134178,0.05285366759582633,-0.049968351112165854,-0.019002800830837812
FGF7,0.008470727532529324,0.0708687192871902,0.05477069302460003,-0.01895010077631564
EFNA2,,,0.0031694824322046154,
HBEGF,-0.0376829886863259,0.027765382013756702,0.02881320067163899,-0.07262916520831397
CSF3,,-0.020284247318366463,-0.058494697505913046,-0.02369451052679532
PI3,,-0.07924684977942438,-0.13057460847365493,-0.021854400581582334
PCSK1N,-0.01831223718828914,0.032319857235577405,0.020515085746435013,0.010518593774300618
NTS,,0.019516039404749174,-0.008201069883131509,0.01961109077694178
SFRP1,-0.01723884295170086,0.07358506743235768,-0.0009073847201305651,0.01842950249654007
CXCL13,,-0.0284089784781388,-0.0168686307304987,-0.03865067739897097
MICA,0.05703198173820309,-0.03765948950507463,0.09341394710828303,-0.028240471505714966
TG,-0.0030851193059356504,0.17386106551953198,0.041339541942816464,0.018501364068926347
ADA,0.0910745005950459,0.0472852809655548,0.02441319205901377,-0.027590391746423172
LAMC3,0.009128247306404323,0.015628963640019786,0.019762800408743453,0.01226105219952005
