,UKF248,UKF255,UKF259,UKF269,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
RBP4,-0.008706435274063784,-0.020968014495774567,-0.027735742800691125,-0.05589169279198488,0.00827758321115011,-0.014009028006489135,-0.03505781414384461,-0.05091220118827893,-0.024201445769294467,-0.00855493320584497,0.012516030208086434,-0.018845261732097045,-0.02758077219019505,-0.013012967901417271
DKK3,0.012469743494826848,0.008309247876547396,-0.05037531332604865,-0.13196190902126373,-0.034712846614138336,-0.018274564930384058,0.11220340307695836,0.09157316056956778,-0.025635944397243184,-0.07497472205413798,-0.06713539611542031,0.029528895588710368,0.02075237737531118,-0.11089098146228236
COL11A1,-0.03144355290558436,-0.032876168952231,-0.02711606669185896,-0.02568635440532286,-0.05912566009597689,-0.0184353988417093,0.04505914844162518,0.03920739810895835,0.022382772178532812,0.07382374176128727,0.025470625245318925,0.050255920663342106,0.019896272791697877,0.016431774372861432
COL5A1,0.0648194774825238,0.02345994144842382,0.026143802806161836,0.08168994081766012,0.025296266469581007,0.02519611400641593,-0.021437304288954788,0.07773839932399793,-0.012956102483633374,0.04905419044135812,-0.05491358344479198,0.03222597412076349,-0.020937330177411007,0.069631737227917
KISS1,,,-0.021889173436826097,,,0.05486984457760351,,0.22271796037979041,0.015550254433534035,-0.020312070874465495,,-0.02710356581506667,,
MEGF10,-0.023554708790540967,-0.018459892948192346,-0.010760098579714604,-0.007519635569959126,-0.025802128749957465,0.02770027314615925,0.005477091467420623,0.1309405462880518,-0.030024513829114193,-0.058313230403456935,-0.024028557084559105,0.0012766534586178555,-0.013566075677259848,-0.005082430000395999
CEACAM1,0.051484552684839695,,0.0019619380093279667,0.006429793751159472,,,,-0.0464347387861655,-0.04133692619403443,-0.018906295814052083,-0.02828195510941212,-0.021768430835940766,0.01495087824418236,
EFEMP2,-0.02592988932460571,-0.02234452694241871,0.028809788490990924,0.05381488927566931,-0.030679805956925363,-0.022535689742899028,-0.014546048515423753,0.008635771531451139,0.0006723638307015512,0.0013224074137076988,-0.018812005526145214,0.025612744243716477,-0.010766867311541856,0.02643056087748773
IGF1,0.06448623865022322,-0.029851946782390795,0.009466883405219683,0.012365561951610213,-0.016678906972606093,0.056691732593020884,-0.051682926448920814,0.051199520947763505,-0.003647921273439501,-0.016147889857276918,-0.056961929116811416,0.005219726371945993,-0.006558152469514741,-0.010339008292374843
COL6A3,0.029234786120028642,0.008477578657164975,-0.008968202979605468,0.08138919448721917,0.08393208921848729,0.005448961629988791,0.08142346252272958,0.03009955234734661,-0.006085941132263368,0.0565965334994505,-0.03643433178577045,0.056451119577580276,-0.027242263210011136,-0.0790448113157189
RLN2,,-0.01934467849767881,-0.017801709095703395,0.0073123453812716215,,-0.012563674109486075,,-0.05236097858795157,-0.03187107555485566,,-0.0322795016096084,-0.00543375876685411,0.023050534575910876,0.004648433611141487
WIF1,0.006833626776147894,-0.013509917300705582,,-0.04715361907778423,,-0.04169457179236426,,,,,,-0.025195391741664644,,-0.05235502378089043
IL13,,,,-0.01395228019411828,,-0.0174746583854445,,0.22679615591199132,,,,,,
PLAU,0.021195503412699282,0.06087950612636898,0.008157570596126927,0.06973641299692454,0.06344517527935975,0.03349202664934696,-0.010860600806444081,0.05089837429770992,0.06836590184536986,0.0522748909356116,-0.03472959231074922,0.013615519851646978,0.02265612777806561,-0.04672193928505345
CXCL12,-0.020617951800575043,0.05018016255269244,-0.005317126587018446,0.05435036440215594,0.07201828797605044,0.02563238459829277,0.040937866765090515,0.013723017506204532,-0.030237306244561214,0.010614980406125109,-0.03253704043648546,0.03360675114057574,0.03875222145481591,-0.07541763535697156
MMP9,0.02413697505437142,0.04459347278198601,0.007778306643122045,0.061582348306494346,0.0579383158459733,-0.006269700216005418,0.06073986649356287,0.1585290873296588,-0.05058206496575304,-0.0027129531910898433,-0.03207032445895746,0.0016676096870349934,-0.029147435977260574,-0.01586502840814148
TNFSF14,-0.02028223399162371,-0.04703004909417921,0.008540912698761113,0.17620233822815873,,,0.1715519412807897,0.0008642626862611094,0.036738065110655166,-0.027786618712146428,0.047105313755977554,-0.02975536607861482,-0.01660185049344345,0.007793509837177181
HBEGF,0.05681337115095761,-0.02738041961765979,0.03463975193463852,0.03589938260950808,0.02572679143772549,0.058563643149872384,0.05710545728550841,0.014888631433827368,-0.02850512608837012,0.023597260203733345,0.03533147789903386,0.03530882986841627,0.040598213787112765,0.05229946565804556
NUCB2,-0.009962619418202,0.02311559201428657,0.07359249871982665,0.04898200961468235,0.09432141824213866,0.0012284319090753073,-0.02219336667606659,-0.07534348994459858,-0.04846216916529802,0.02049541900340378,0.07630817409410305,0.09267262275045791,0.005272883837332399,0.09524112846735405
VCAN,0.005308200611076325,-0.02931239446885651,-0.012434825449147247,0.041415477230768445,0.05119416876298861,0.004092050926807017,0.03292861469396245,0.006936109689827289,0.03984471369468985,-0.04965306775681233,-0.025831414070465922,-0.020979324939370343,-0.018732124780224162,0.0071582322661620824
VEGFC,0.02799005404542083,0.0313695344477096,-0.0035110302456601706,0.046020084178241216,0.000919676365002031,-0.01520585862172348,0.07848742133638056,0.06533464835379578,-0.006873576191592106,0.02094237148358044,-0.028911638901265257,-0.005318008062617974,0.045918392099346776,0.008872640901586019
LMAN1,0.059963297748505,0.043111153667200384,0.032875437105801306,0.03764490019417659,0.016063807935346387,0.05107370481168466,0.0016849434009658841,0.009800237190544398,0.013686070909812819,0.03233976834595491,0.015897804703946326,0.003771716327199337,0.04944849455376013,0.04130875797539666
IRAK4,0.014612725328017117,-0.015421026208422386,0.01598169814464609,0.12937573547830822,0.05225432845049313,0.023144108755846993,-0.0035465738747297894,0.09993046911757494,-0.10011505497494319,-0.002540272471411545,-0.026351189056164227,0.023585217729322018,0.11819806138822564,0.0046830530824524515
MICB,-0.011718498922041931,-0.031146853986270203,0.035055759017082605,0.07449027757878084,-0.032049537072626,0.018126475805316813,0.012499706871806777,-0.007574831838387597,0.0318742190437004,-0.0052098471707511616,-0.02474045769318524,0.0719585512720232,0.03235970522878229,-0.06820656189525637
COL1A2,0.04463241081092776,0.022528605829102828,-0.030050290313775506,0.0879965462447456,0.06202569514950029,0.0108101766736164,0.09661558752513685,0.1656524885795713,0.010218438539416666,0.03645046325234611,-0.10012572352287018,0.03833763427541406,-0.050434183207966846,-0.06306499574808251
ICOSLG,0.028594946680159137,0.033588228968245766,0.02599987631624101,0.08209529446741426,-0.014743149095008685,-0.01719090960916957,-0.01246422024748769,0.0332402059457747,-0.02264592903176016,0.006741530472574927,0.03301235717416729,0.012068856433102933,0.0194795457745415,0.009376484998975258
GNAS,-0.00946374776729773,0.007300328040879211,0.01636061245938843,-0.08186724155691259,-0.01114562986131089,-0.01852964767399444,-0.039855922458734545,-0.05640110217746604,0.012419601918399055,-0.027225463325924383,-0.03754762525309965,0.00870656072396368,0.015004844201292174,-0.07135161922690073
C4B,,,-0.023937329795653623,,0.12554459571445306,0.038571286509088365,-0.03213463925864985,0.09434899720273655,,,-0.022183927341542627,-0.02616550816616889,-0.03591525442078748,
COL2A1,0.03429013926938953,,,0.0546481706395495,,-0.01238085547078594,,,0.0351611993689031,-0.006336153767045377,,0.03695425616406133,-0.046533081347072514,0.058536175125724656
GSTM2,0.038950215156536974,-0.012126638651143003,-0.045303833663020876,0.08623697518195755,0.005721460291946239,0.05736309789592716,-0.015840480672339244,0.13195479859790124,0.03308165176868005,0.00229952202813365,0.03057867810804001,0.07386701224331295,0.004717013619833016,-0.058295900216884695
NLGN1,-0.019884591370175755,0.008890946812862635,-0.009972708472040888,0.040435346294372135,-0.02432192369075816,0.003953661345880139,0.03351849068407044,0.07638693864453472,0.05394607259956068,-0.020693864532288227,-0.045856460896940364,0.028044270399953292,0.07461495647016514,0.11157345451202705
SCGB3A2,-0.024855177604560047,,,,,0.04469442677253335,-0.02594298242303718,,-0.03977175690082268,0.002166516340956581,,-0.02601876302598533,0.012820303875813767,0.02634299421955542
LEFTY2,0.00870147130028,0.03199140133692622,0.01316777624998361,0.06838130473002701,-0.021086754501748663,0.011720854195766392,0.1292765057983867,0.052539183073623076,-0.037311744683886906,0.048357484713815596,-0.09210267091380012,0.04944737315999704,0.06251183403621424,-0.03085089994127445
ACE,0.03946764328350271,0.010256953585772631,-0.009977871969877794,0.11214537548503828,0.06160806282600874,-0.0009392987943529763,0.03214091158494474,-0.00529766401237455,-0.011328879220371903,0.02842322827662607,-0.07064322702134475,0.011817020957799771,-0.021529433138692374,-0.012300010649138153
RPH3A,-0.010487115176932045,-0.017828419799724927,0.05336576142850929,-0.025297945280220707,,-0.008895798732054493,-0.10298259892346318,-0.054763895167985466,0.07083335775958634,-0.02447040124550638,-0.007570231162993882,0.047953409157539734,-0.005492984389724068,-0.043833005816073106
NCAM1,-0.03218516219941454,-0.0014539572108397067,-0.050865568593145546,-0.06838191480036612,0.019398661306621042,-0.04901934828233964,-0.002038554410315902,-0.05673345009288389,-0.0058678278908241115,-0.0974211474320207,0.05477941983763154,-0.04531833961017676,0.018528578616153996,-0.028174126283334492
GIP,,,,,-0.0061914263834796585,,,,,,,,,
EFNB2,0.018959019194200764,-0.0004545167352624179,0.030137973611328566,0.023717417330361767,-0.0013371362150506993,-0.015827470090105572,0.04242777245323416,-0.024744218407731597,0.010509102347812042,-0.007240796904546872,-0.0019692287780508147,-0.003998903632717799,-0.010540863066093113,-0.042777275881743126
ICAM5,0.00997795458531463,-0.024699357386296132,0.0014716933538004534,-0.03146001535604508,0.006760515340815165,0.005639696023090342,,,0.12339560391652632,0.05477141747150072,,-0.03641947925441853,0.03669168329409393,-0.03633727876186304
CCL5,-0.004948217360681878,,-0.047915114519075874,0.021125373151476314,0.01006520720163643,-0.016796119152401177,-0.018600271021846273,-0.005277101093129583,-0.017382922761496944,0.030046664340910176,0.010941776263058249,0.03150318417894705,0.06225046553891989,-0.015579389759856435
PSPN,-0.010331434678705658,0.06729289098074005,-0.010324301968262504,0.016938821749057604,-0.040535315527268745,-0.0006242861392871487,0.011453402262491542,-0.05313513223787659,0.045864329977898556,0.00811042887322555,-0.02816005230559451,0.03806273887110682,0.060002941745348266,-0.02886713710425849
PENK,0.02317723691724504,,-0.015884337485377972,-0.05601911096462196,,0.04200423216263657,0.11520417852242268,,,,-0.024449353976874037,-0.004042609799113346,0.02709499027900544,-0.03533168630212776
EGF,-0.03758265219015884,,0.027620726194023792,0.03104676381920147,-0.02257651255717566,-0.02286727734408162,-0.029892130899226637,-0.0661596279237134,0.011120552491339626,-0.018906117408109085,-0.04239420316964009,0.024199030086276274,0.007799025915785692,0.017420086116910136
SERPINC1,,,,,,,,,,-0.006557421041693291,,-0.022049739902499463,,
UTS2B,-0.01698379488730943,,0.014112176413321478,,,,,,,,,,-0.011776552971965096,
F10,,,,-0.020261194531461926,0.029960864416189566,,0.07106539961269126,,,0.011960619891502707,-0.02296168022647587,0.0526386271447897,0.004342996597905261,-0.007899856458792768
FN1,0.06078681807272735,-0.021712200347493906,0.03303018676654717,0.09578837630931913,0.05539575964744273,0.020362206014213492,0.08539046699143639,0.14744501953639377,-0.04815686672479842,0.03629089092936382,-0.08023098194140707,0.01677354741275552,-0.05505344951207314,0.016186021076176605
FGF2,-0.003529187638134531,-0.03275329980602047,-0.0022340516560298614,-0.029177505102127754,-0.01828611710336406,0.01475454428405555,-0.014707407559407325,0.029891201883844427,-0.03220836487604446,-0.04245010392539914,0.05597536458083564,0.03823163759521297,0.041779521583771094,0.020177664155406744
GDF9,0.022171939757878078,-0.02764284322346734,0.048840706539337336,0.04796959623467165,-0.024152491863210727,0.06747696951341475,-0.03852901727569849,0.017453440717379535,-0.029612549981246062,-0.015959393310804367,0.05761068370948491,0.03148803274241999,0.06668992528496287,-0.03163134265580943
CSF1,0.02475453473222365,0.011117862286815985,-0.031227527369139363,0.052642761734974924,-0.030218855358118295,0.04841663375802656,0.01912063145451479,-0.004859073135442495,0.05277662036498058,-0.016884343868962346,-0.041239191099417545,0.03207572388193386,0.028296158234468148,-0.008309186583383352
GZMB,0.016384940984468018,-0.025083498803053144,-0.01731096738910441,,0.009196259062902943,,,,0.014190380097334237,0.01298147938584891,,-0.020538381556000115,0.035312571505618645,-0.04634408844075837
WNT11,-0.019187543994495068,,-0.024060134600990695,0.014351140686822389,0.06812395047652363,,,,0.05664644340343129,-0.001611196696302213,,0.009724366120560582,0.0002259184139297566,-0.04327848907232866
GDNF,0.03170857223688788,-0.03130565922663143,0.06400155278998702,,0.06029913332192998,0.029674780133882344,,,0.007857562918587946,0.050736633244936415,,-0.03240687605378235,,
FASLG,,,,,,,,,,,,,-0.01784569462654893,
SHBG,-0.017339783618500006,,-0.008363135026354615,0.03819541755938763,,0.09862311617301131,0.017747204397396625,-0.03739162110780722,0.05814455656485972,0.014496107071869069,-0.03572641238215433,-0.03279788233611904,-0.004420984450989539,-0.0031204586993867794
EFNA5,0.005470828389406369,0.014284681275773531,-0.007763773615370941,-0.04104047020492539,0.03636922333084238,-0.04515314207041664,-0.018789316197054554,0.059740271091459365,-0.05303703702628849,0.011626766384605493,-0.02773819924341298,-0.05233609558265954,0.07791732129630814,-0.04296418802784454
THBS1,0.028771257899429952,-0.0493964477236073,-0.006536369926012877,0.0527271957872957,0.01089491238677236,-0.033422762806408775,0.08035618922647993,0.06215346201774496,0.057347558625903766,0.062196519043776294,0.019073302386211285,0.0012408499181358096,-0.024561896380491825,-0.0024052987889887478
PODXL,0.0355729081735954,0.04638756567252952,0.015448778427629968,0.05573305598993332,0.011962965861637417,0.005251292678130801,0.02263888483158097,0.0096590988249671,0.006456440674924798,0.05679573539803756,-0.05825522930425916,-0.031253973985394014,-0.034268221001172536,-0.04314677182879022
LCN2,,,0.04797719290615443,,,,,,0.040145977814552154,0.02383048958971389,,,,
C5,0.00022363370113851966,0.14413944917474286,0.04713708440006314,0.035255235849027323,0.07036744462790104,-0.015971893982543044,-0.017023274042998672,0.0937939904650112,-0.0021430610166955828,0.058566955384013755,-0.025398049201427603,0.0449240575768157,-0.0012287828622464685,-0.005617984542877251
DLK1,,,0.03904378427568427,,0.16112868714728323,,0.06386232609477427,-0.11240566793525393,,,,,,-0.03107936225269046
CXCL5,-0.02355322010623503,,-0.013621138164781797,-0.01514378331578841,-0.01567349043340093,,-0.03926444888984073,0.004154717700657339,0.03759196273115453,0.0006935701617095541,-0.03289537482125333,0.060239060284583944,0.06550370132240928,0.0740601801318635
BCAN,-0.03115684746044147,-0.017458258444450793,0.007372994646422135,0.0883077284150204,-0.0039660641717039645,0.038759865804663195,-0.14606758258946062,0.11641317169760444,0.010778312968906752,-0.03535164662436659,-0.02540497799428347,-0.005272153229129017,-0.002509218193443119,-0.08895467374539616
RELN,-0.041557015336906436,0.09420136436643009,0.021691241605742134,0.006038274711966818,,0.032028199325411955,,,,,-0.03892523850398508,-0.023408509869614423,,0.02710736226653382
COL4A3,-0.02597809329658881,-0.005366002349293259,-0.04234893932544986,,,-0.016517546586575848,,,,-0.011127820601233542,-0.021087146494099977,0.006963079564664831,0.051617171648681105,0.05235694233556405
GNB3,-0.002615086679604812,0.004245807041045431,-0.005505020187092996,-0.009034622054447905,0.06660498238267924,-0.015221747004848438,0.1331300276373091,0.04568642184225804,-0.055752486384912696,0.025113679091021145,-0.03412913850313015,-0.014852629873597891,0.0542522035793508,-0.0329507399681623
PYY,,,,,0.10285843615055365,-0.012195420488230309,,,-0.027147121654213995,0.003876612691160839,,,-0.02185728421453748,-0.023580395465542556
MSTN,0.011175233173809727,,-0.028069064619561677,0.041588169788618956,,0.029176909395715787,0.019715463847391715,-0.04528401241472653,0.04110790614251816,-0.01632499999639991,0.022044898677600115,-0.012591997714173677,-0.0015935401782799926,-0.017592443690666332
COL18A1,0.021781676284064473,0.05868279951196301,-0.01662918905678458,0.04305649929093735,0.04633808947916442,0.04071009483137113,0.1030900382495381,0.07672241852408386,0.04554136595532319,0.0050678501187127545,-0.08264424185900887,0.030328918824102793,-0.02150222174667313,-0.09942251025873669
FABP5,0.0038803108494041795,0.052553313949407016,-0.006633885551127261,0.03831862306293802,0.014030234705220072,0.03986435657440713,-0.03627775153246491,0.06631944772686815,0.020377361999931013,0.032474176468799805,-0.03713573285494777,0.0037358618958504867,-0.01502257363494031,0.07936952656624832
TGFB3,-0.007476301797092041,-0.05141952238047125,0.01508095739679637,0.024483795141442964,0.08993007885745986,0.032748280939964014,0.10369874419019724,0.028461560156406357,0.02001141949299572,-0.0658564953783609,0.027987734820430255,0.05137026706736183,-0.004177088498400852,0.004941850504665978
BSG,-0.024245365140829547,-0.03457572874050004,-0.033603175337927504,-0.021635280857820346,-0.06965947123296616,-0.03193761461323917,-0.05884367073714163,-0.043432692934641005,0.03447703461153052,-0.013518882362080398,-0.03399508797919979,0.06576638198122123,0.013945719716870853,0.040632130383128594
BMP8A,,,,,,,,,,,,,-0.003881574346587341,
S100A10,0.03304473441505214,0.04263420847277693,0.0380316951663014,0.07859158314928735,0.018862007610098645,0.026149076645625317,0.024902737314185918,-0.08835912891287855,0.06112640871915763,0.07307315972075834,0.07252120588771525,0.01013812369057019,-0.03057127625379923,0.12008314960344102
PLAT,0.006111329418447245,-0.006096454628494337,0.008358304178900067,0.05182870428729702,0.045554481199813056,-0.05551477023110139,0.025429102754982225,0.08214317370927947,0.09982830027159162,-0.0375609292203835,0.0002693066265733172,-0.025921928258743017,0.01256874905005023,-0.02970243723996083
SFTPD,-0.011502117708901966,,,,,-0.02124266387500647,-0.03778144349472146,-0.04746318783686129,0.024380123593418776,0.03499967043698841,-0.04208767210313412,-0.024491851680729815,-0.002911239422423284,0.03294065658908713
EPO,-0.021325505445328574,,0.03139418685537008,,-0.015098054731485032,-0.014899819599347604,,,-0.0351407389380832,-0.03696694115573498,,-0.023142751647729033,-0.004633545474292411,
FGF7,,-0.03925722517650721,-0.021130818207782773,0.021217205185843836,-0.04247220399059025,0.010749413655173281,-0.0208212138690705,0.020649437001591966,0.07373736814817024,-0.027140130832396085,0.010029151641530211,0.08025294760555829,0.0763343303104328,-0.03209967404871056
CGN,-0.0020970992794911484,-0.04463389256736905,0.01785904529238632,-0.0007906585602484229,,-0.0187400115965537,-0.04919106584140397,0.04026767907974972,0.043653598642565766,0.027409065253402032,-0.025087198599539076,-0.013016881101495648,0.05899587682721577,-0.0013798366998832936
FGF13,0.02575257290689151,0.06422075433077959,0.011431341625653254,-0.05999039285224818,-0.0018427748912231176,-0.033057807679628314,-0.006116068164938935,,0.011848156871282045,-0.01073000395870563,-0.019386309438062518,0.004617308399199744,-0.01570501698198704,-0.02684818218896145
CXCL13,,-0.016778591142848045,,,0.010103797313155118,,,,-0.02370930445866895,0.050286502702995055,,-0.05090677348036586,,-0.0542818028722329
ACTR2,0.006175024611739629,0.051518336617987694,-0.006905576285037349,-0.04215377764233589,0.02505094191034245,-0.04437183859276395,0.08756077414193984,0.06843933637714798,-0.025132345799504883,0.03581883736992308,0.01623085211169187,0.04818136548663586,-0.047613959066331715,-0.08255217354167912
SLIT2,0.08092024588340418,-0.018358294608368134,0.027464595276672495,-0.04074496131974979,0.007329011673913721,-0.020055046772600067,0.11575337976858353,0.038393726647054885,0.004664403373890115,0.06939162930138636,-0.043903399069107805,-0.008266627752541524,0.10854920930606841,0.0627686246026709
LAMA5,-0.029523689601315167,-0.010764006913594236,0.04060224417602754,0.021578572708819323,-0.0006055186676252609,0.012480429064486164,0.022324997655251574,0.02654032861774431,0.04654743126074651,0.052442439078144734,-0.04505035511630158,0.05065761365620961,0.051236156457907196,0.010595251318426665
TIMP1,0.031260001269999935,0.017837802086668495,0.0443766147671631,0.08357274333225607,-0.021632620006487146,-0.0010552765426668535,0.1567443925066881,-0.04251008331880734,-0.0075033913226863645,0.044356530576984875,-0.038524905926586,0.022923789791097535,-0.06419395366058522,0.03673514472704929
PLTP,0.0166370254822161,0.014016290043883528,-0.05437933916431851,0.07630031211262896,0.01924701503507856,0.06440224818661479,0.03985348280513473,0.01348075826788119,0.01142122316927432,0.10094860924525159,-0.045031677351311535,-0.03334978133863634,-0.017966635899539396,-0.08610049232517775
TNFSF15,,,-0.016287859035870014,,-0.018649459271943787,,0.007385984318829237,,-0.002364112451066189,,,-0.019379644111557882,0.028576506573288193,0.09942339007932285
PRND,0.027049487684685132,,,-0.015306910829177152,0.05445716569970971,,,,,,,,0.14473802303964795,
NPW,,-0.04387410184248433,-0.01994238706848484,,-0.022028637415975463,-0.014587766294884497,-0.03815676735838614,-0.03547984681618874,0.03953178496148893,0.005391241923028649,-0.021651242148639716,-0.017119046465408745,0.016571816471936566,0.022021881703126942
SHANK1,-0.019187542762678464,,-0.029009534295977676,-0.011855470844046779,,-0.016796116512403356,,,0.0384136763978816,-0.034225163727262926,,0.05627866946529374,-0.041210032617516885,0.012016875184701242
PTHLH,0.030554666713719376,-0.01937410604795986,0.03682915414910011,-0.01690666793341358,-0.026966520644707465,-0.03730439044779946,-0.004373788253117914,-0.008211795732651354,0.10898687729636398,0.04763648050697541,-0.04695939608336457,0.004439291973497087,0.11893657652801828,0.07258863278127903
SYK,0.0173679347214564,-0.02411079903049411,0.012527475676973846,0.020823357417723096,-0.031449499551622885,0.0007115716218240207,0.10201047800091123,-0.061835660665648565,-0.03881616052476532,-0.031630794568937734,0.00045737875284223184,-0.019927648729004283,0.05276160099275842,-0.04930413565755576
FARP2,-0.0439469406542591,0.04324558381660957,0.012293239737231818,0.00823073589554845,0.07436928924516063,0.03152523459211897,-0.002604427092498722,0.09085345287709629,0.02540049003090706,-0.008465142101849368,-0.049411638782309225,0.004026617701585026,0.07443153237456274,0.039141157234513994
P4HB,0.053512711733454316,0.03038999667566284,-0.0186875812128302,0.08390141710961929,0.03662642106529838,-0.0033647929402775044,0.032208571436502534,0.081846977608212,0.0038119950647095093,0.007968170488080302,0.0007509884194356188,0.02401290085675118,-0.026184238151487117,0.059840483200298104
TAC3,0.06850351789993954,-0.02331148677285018,0.046359420538587374,-0.02747919762535742,,0.03640309901720039,,,0.05692941272994335,0.030239430883507893,,-0.03005978187453656,0.009828720973642914,-0.03837779780028589
C1QA,-0.021922157323938915,0.00643354010401428,-0.0441316905419502,0.05965010870390574,-0.045841769829614167,0.008680668596704131,0.0584273546073163,0.017919236969775265,0.014780189353090972,0.04268742416005402,-0.07329153383006172,-0.017201098967744233,0.0068451848491837795,-0.12154503936357751
EDN3,-0.0036267245764052456,0.029242251917601717,-0.02674658562895442,0.09973316922209528,,0.007267484741570197,,,-0.0018584648599865694,0.11438750476511544,-0.052573713841547166,-0.04033324280817524,0.015965423919158207,-0.027533439974232677
AANAT,0.04016420448479021,,0.11988675791408915,-0.012262064308281839,,-0.01825840074620123,,0.046309240130579604,0.08128874875640862,-0.02998049391425256,-0.03112620491059489,,0.03300634645851902,-2.2234207786483228e-05
GDF15,0.037889152812855625,0.0719689044339375,0.03170547673132881,0.04209266790211207,0.05580214899113584,-0.0015527939448684738,0.026009904649337855,-0.029302514448779494,-0.014341121839983637,0.0574395906156765,0.008720054658039529,-0.06586730328329844,0.10027721766680656,0.05105202341975601
LRPAP1,-0.01969596803648339,0.006137891243066364,-0.009089507048225342,0.02843134727913761,0.004111486229078757,0.00665442102636167,-0.03800572471198815,0.08061217933286567,-0.008394047720276835,0.01273800282668495,-0.08675853057940064,0.0015035562313187576,-0.0344989177825029,0.033888057948237765
LAMA3,-0.02585540957211594,-0.026571812958738943,-0.014871876387965452,-0.051361039262448546,-0.029141349909879318,0.015359772254507038,,,,0.028476690284560277,-0.021919074149262696,-0.02393172780008789,0.05234132114521812,0.0351462376271156
VCL,-0.013010443207091436,0.037557990694721655,-0.0040460012340615345,0.03545612780745706,0.03953638317587073,-0.004534156403352067,-0.0014600479024706042,0.019065849996317937,0.04169479869225994,-0.03443772744759004,0.009258628414106197,0.028012977892877405,-0.0014618171793530125,-0.009679601635198565
COL5A2,0.01598704441795083,0.01989926859432632,0.01843970380184581,0.06470112018447303,0.059817906128361874,0.032208045084453386,0.0756233433243499,0.10045007966004589,0.06372107554481024,0.017369238063215185,-0.02633331723033737,0.04327208306185561,0.011208623462605179,0.003653595536625082
DKK1,0.027000534368773452,,,-0.012632475418034068,,,0.22403822811621346,-0.10346525260496472,0.06776752845968839,0.04733257105363312,-0.01968267975978097,-0.04660191033157485,0.02688481389887827,0.12511914086052234
COMP,,,,,0.018341397496299632,,,,,,-0.02321562470604462,,0.04410754981614876,
POMC,0.0408300197418744,,-0.034520074804051386,-0.03284495723145884,-0.028851600277375135,0.009241615970884466,-0.0397384626022727,-0.04842180073116628,-0.0022821268869136616,0.02978429097182137,0.006538692906340377,-0.035610293223934934,0.03730780370531685,-0.0485809208839284
