,UKF243,UKF248,UKF255,UKF260,UKF266,UKF269,UKF296,UKF304,UKF313,UKF334,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
CCL18,0.05441394520179332,-0.03767725218831018,,,,,,0.011186004677068546,0.04705285024619675,,-0.02323042540977352,0.01946130724584558,-0.04732852177602637,,0.0036408307704979283,,
CCL17,,,,,,,-0.017498845446837386,,,0.0669658050208807,,-0.018684966365315168,-0.02797851972508065,0.003275145330805399,,-0.02459872679792935,
VEGFD,-0.030890957787679262,0.01828111590867183,,0.027398923992992003,,0.05461377736979968,-0.012835614756239724,-0.02295580794501233,-0.015266419482255274,-0.017090843255904504,,,-0.019381574617802697,-0.02205951070726918,,,
TNFSF13,,-0.01638566765118265,,,-0.012721403429214281,,,,,,,0.07284646037579377,0.03726765709457881,0.16021931828488734,-0.01996493363570091,0.03208463985461945,-0.039092092964445324
WNT5A,0.01737928943076254,0.048815924539071937,0.008702240007596257,-0.06336376497862747,-0.011543571551668396,0.08701502830048993,-0.007951680669727276,-0.030709796483977418,-0.04533758430050804,-0.013121574519645678,0.02916631874634358,0.0028151595544031903,0.010500370408284648,0.02740677782766422,6.379298404793307e-05,0.09057718897366224,0.038551017263002425
CXCL8,-0.002295764546146634,-0.039369965066665985,-0.06375905318355014,0.006917578004092652,-0.01809537127857293,0.05306326109219457,-0.011953082572094586,0.013888529249817528,-0.004332141098379405,0.020944056235118077,-0.003909539887725312,-0.015608208498148094,-0.1508501191263281,-0.029695603884578415,0.053738029862307135,0.017008634454108256,-0.07472412365966656
GRN,0.027141207896213288,0.0904797043209912,-0.029538908700906745,-0.03545471807562265,-0.019545981573008523,0.02774800619447688,0.0010640693578740819,-0.041302605651328234,0.01465375408910164,-0.010028411878064364,0.003908009328224453,0.07049853770769875,0.03462275757105595,0.08240983922785367,0.008638001772883196,-0.026959999316856696,0.06664918700098356
MIA,0.04890443215320677,-0.012441833311305868,-0.008932191771804559,0.011397679423699033,0.04484433460902085,0.008078572705967698,-0.014597808629924835,,-0.020704007474765085,0.005060631690327047,0.06196678676208229,0.06591285632498615,0.06530981682586776,0.10401543810519132,-0.02530150983513833,0.006867238258538459,0.021529568236566595
COL4A4,0.04095128796204018,-0.03760433622436631,0.018215138319175952,-0.07233593757959927,-0.012103853326003616,-0.018697061861107745,0.03562588090619727,,,0.03614395641953019,-0.029370516140370905,-0.02230542168961622,0.00814491587300119,0.0690923398501298,-0.03583138317526629,-0.03265882890565117,-0.03225458381596419
TAC1,0.010916937089012466,-0.023681668295364267,-0.04996226932532331,0.07670547899026603,-0.03109111031913718,0.0008386080168332351,-0.006934211502303935,-0.0023042845573507074,,-0.004176474167978165,,,,,-0.03067431349233807,0.11850676877138865,0.015231564252192239
RARRES2,-0.027698475921706385,-0.0234928998178937,0.09235142389267535,-0.04659424068376886,0.017082269862232522,0.050862298283924134,0.06455880386899591,0.0012952862818113176,0.017870242149779517,-0.02746644502199232,0.03707800765013472,0.005649618075600425,-0.08404787501249403,-0.015317212618918063,0.07094966038427272,0.059162302043204454,-0.02478218864763185
FGF7,-0.0032038812564499377,,0.10863463529029764,0.059758255085945344,-0.022586830019642547,0.06682472960516966,-0.03691257681296726,0.025875330840153466,0.07549043891105675,0.002418182880553487,-0.05040865587171692,-0.0219195145240436,-0.006430116842702589,0.022055758583243972,0.00266183722368906,0.09037491600608526,-0.004195744515019358
EFNA2,,,,,,,,,,,,,0.00397898425393254,,,,
HBEGF,0.03313184277505139,0.13806231205137906,0.004432071309713357,-0.002124087571832533,-0.005838530308486262,0.010363580308272042,-0.016116339957581296,-0.051577278868726276,0.0734080908577089,0.05044484659859299,0.09715955905337254,-0.01020417315540876,0.014865067357195068,-0.0438882232028397,0.03466176091445552,0.07651688806893071,0.04811192162564142
CSF3,0.007484028913373682,,-0.02714929970587321,0.10413147449397703,,-0.019781131575299288,,,0.06344911001978601,,,-0.006847777981649334,-0.08705095497405835,,-0.025489018600822897,-0.025898664516715186,-0.02373569564023794
PI3,0.04297402092461648,-0.03963805784114808,-0.027013190179232333,-0.03678552044606306,,0.04910296106024103,,,,,,-0.038024825032914454,-0.1380574731106149,-0.017771220138132267,-0.025530691871062695,-0.0020323721029932534,0.02540739376710745
PCSK1N,-0.0027025811470772344,-0.0400262925890673,-0.06965905328460564,-0.009493710967912149,-0.05726392528984308,0.0018843295748860816,0.03180879938162531,0.06413034730874666,-0.0008804683221222103,-0.022026574756961972,0.034391674560988614,-0.011489189004450144,0.06127039857481443,-0.017767997118442368,-0.06568268566789195,0.08281349869210089,0.038610599730039545
NTS,,,,-0.042597106037224,-0.014776054816592351,0.03803571559618958,0.010989569346463873,-0.020667601178057698,,,,-0.02255898649925884,-0.022442358366041356,,-0.03590154499385692,-0.038352390575830425,
SFRP1,-0.04801436812576009,0.013188286875024532,,-0.018932369672381148,0.033998295278870175,0.0708181583465898,0.014486243262101867,-0.024284897038759128,-0.004839456275028056,0.06229590371165492,0.09765081930574837,0.04854589153143142,0.06011632696688423,0.0016446981923253264,0.03364597791986827,-0.03746117818240053,0.06561830790731327
CXCL13,,,-0.019713603967412563,-0.01876222012273499,,,,,0.08203542301682958,,,-0.04197026541136886,-0.04732851662535793,,-0.04157789349742773,,-0.037278410816612595
MICA,0.022712440708309516,0.0629260367569965,-0.04533592849413119,0.03505511045630948,-0.031362661011347305,0.002030782393657413,0.006134706649326057,0.062102245420934905,-0.03669752429476805,0.056530264077996904,0.023697556419573124,-0.027386068259426345,-0.02860106722910727,0.04140196292868412,0.06144394225448478,0.021054791805337706,0.01902122383317871
TG,-0.024789364530137182,-0.023276451206866364,,-0.030329397635851862,-0.017055462422547518,0.08607513572949463,-0.012663838459020253,,0.020230099470497292,0.06012232544535844,-0.03782456379077169,-0.024827648790179815,0.017028670227099776,,-0.020977853987541567,0.002802643063979001,-0.027954244260168917
ADA,0.08336714059848013,0.05260637680229282,-0.05356865749885358,-0.017782780247254437,0.014127931032816714,0.024103651003823133,-0.02056709208401561,-0.03633270847963043,0.0040640981491695035,-0.011960249230862193,-0.014731370630502923,0.04111644181993528,0.07259155856633322,0.12729478621706103,0.035554491520489444,0.03551130881010676,-0.057833078099856466
LAMC3,-0.052946331613337776,0.1238364125921112,-0.007640271808984162,-0.02642081258919384,-0.046533748666415804,0.03232589516929427,-0.02835825961803387,-0.0383290673032652,0.010181490348756823,-0.007365882286752713,0.18360780819903544,-0.019538600611994292,0.06199529599915879,0.1321459607156285,0.041932964577381965,-0.029727623757549743,-0.026681856257148123
CCL7,,0.051975078801045134,,-0.009971701769313735,,,,,,,,-0.028004457685240777,,,,0.032917594631467234,-0.0778223480289458
NGF,-0.01791593222933311,0.09119331464166092,,-0.02655172951146906,-0.016275485716480007,,,-0.0206676147863018,-0.028961407467466366,,0.04828910753633496,-0.0048143476639109055,0.004082304777370517,,0.03822539647300091,-0.03146967038468548,0.018426354603201116
TNFSF15,0.08467609890024842,,,0.020324804719478454,-0.00042390606672579366,,,,0.08920502431499631,,0.09248808268755951,0.0036909723132121544,,,0.008231417506122597,0.03636936572897022,0.014488228947747553
HMGB1,-0.025630363134378976,0.004497219787003468,-0.009184587866643909,0.022571442873192873,0.02923668111588463,0.014602870861041032,-0.03479539187111712,-0.013394478856761111,0.03519062777324034,-0.025914819068848252,-0.014132611790893538,-0.0200461365380824,-0.015660211883537608,-0.02076794708920737,0.016828614934220606,-0.0310158293381623,0.0879224023988153
ITGB3BP,0.03071852409800269,-0.012698756330009116,0.07918176574297392,0.04408043605697143,-0.05378736894754581,0.025996273786919002,0.02603318942883983,-0.06393690097845763,-0.00801267666702564,-0.005954979670117335,0.028943094551841672,0.03293749604190979,-0.018601538070036398,0.024492729240083486,-0.05244978129228831,0.03682726182008624,0.00611044373838201
AANAT,-0.012773203662922162,-0.03477089691449201,,0.027308248378402438,,-0.017843115996331337,-0.014597809441892222,0.0883317760710958,,0.11875371657652842,-0.024195461840511405,-0.024567811265721128,-0.007613235075513963,0.10888743795083165,,0.03072548444461602,0.007279230385250038
RELN,-0.030890941753993678,-0.019763409475744245,0.00564419436040438,-0.0024654553415127158,-0.018644400974638074,-0.011122292302533638,-0.0014114093457432498,-0.0019008467252643487,,0.005638300679638441,,,,-0.032354451137233904,-0.019118802150517266,,0.033008166285642536
IL15,-0.03150609045462148,-0.061242054836961046,,0.07689593640287797,-0.014061843376319801,0.03482671822335203,-0.021498238579467796,0.056017430273269164,-0.034343269237078096,-0.0198394530514161,0.047013187140831234,-0.03548064806195319,-0.044943184026937824,-0.032218799116163835,0.002356687466854508,0.11430236550351178,0.06396883058661094
UTS2,,,,,,0.006694885809477173,,,,,,-0.0209212893516179,,,,,
BSG,0.01260001206451922,-0.0036117016256043788,-0.003985038251799973,0.009454910704838022,-0.028232857901283603,0.030611974006177965,-0.009159491457827235,0.0361411016505483,-0.0018854144305389766,-0.01661995029862587,0.09816162104983114,0.04057820052815089,-0.007935214010633847,0.10151585907058791,-0.024391182323846062,0.0929805047781758,0.11928510999956209
ADAMTS3,0.011194474226648812,0.031000982701359064,,0.013573750312157266,-0.022649561765022065,0.06736280508638191,0.019923294987692897,0.005977037085208528,0.03853451774447835,0.12357750428022597,0.06991814432987835,0.05525222996142244,0.02936433693238211,0.011549605239426325,0.06217756871155519,0.055638534957098904,0.045983145366941834
CD34,0.09595304176172396,0.06996171402026363,-0.04501652645476309,-0.025263826394943317,-0.04091043084508935,0.011420984979300908,0.07068932331687212,0.04339712800804088,0.04455132338554452,0.007782709198951469,0.025667663565781318,0.049608378104952534,0.1115024557275898,0.013893024472681188,0.03496760762458674,-0.02641675045341408,0.02802202292640686
CCL23,,,,,,-0.020302633595587333,,,,,,,,,,,
PLAT,0.03939933512191481,0.07844566278447263,-0.01278962296627684,0.02260019848325436,-0.025827838927415966,0.041900450937443,0.05313765943843847,-0.01817284404815949,0.013745699925879568,0.06764432307765687,0.09220053028923128,0.02545915249458972,0.0941738296704991,0.05726111094392158,0.03905976133669325,-0.01935447597700747,0.10786490583001096
NTF3,,,,,,,-0.02356434681267775,,-0.031110686874519945,,,0.0743947403150763,0.09161119563538593,,0.05095143971276729,,
LTA,,,,,,,,,,-0.019839455500407447,,,,,,0.029114191637369353,
CKLF,0.05683793356466649,-0.004884808613083161,0.08678238533480674,-0.06511578465751053,0.025278221894102716,0.06506287902003259,-0.01007822777750487,0.04959605099672703,0.022309996836026757,0.014511121214518146,0.1036769745914782,0.08408881275112379,0.09775282871429668,0.0006837624866435777,-0.028043533637860944,0.03145374967789547,-0.01988110890763115
APELA,,,,,,,,,-0.012777127704589998,,,,,,,,
CD24,-0.018639730062023428,0.02726922378430604,0.09247351477861959,-0.06069630018945581,0.023075221490349337,0.06979735512911461,-0.06963881321815771,0.05592303410469929,0.00975657421605478,0.011488770113721614,0.09431084034632582,-0.003211691884826618,0.012505442985150876,-0.009575565395045635,0.002282408033070105,0.060825590136626834,0.033505710691312376
HSP90AA1,-0.04100982443056802,-0.05028828366208789,-0.031336051505206464,0.10319974703606545,0.030785087039206866,-0.06560159291408159,-0.0021148466615184516,0.112966160598871,-0.03217427628954143,-0.0499247401140332,-0.07610786930894221,-0.08589474085940925,-0.11510994903383019,-0.04085416601706562,-0.07323377668242834,-0.030708851899841016,-0.01641380433467109
BMP4,0.11970592377011441,0.07434428629521393,-0.04225623859693551,-0.032205875732876275,0.018358823782049286,-0.03918967506784463,-0.05368087955363805,-0.030992224485676973,-0.018252163289625898,-0.016905265193110145,0.02344709231717941,0.027160774254826995,0.07820286576335977,-0.0007687558089415548,0.0434403875413251,0.010674152342774393,-0.016296875127226076
SCGB3A1,,0.1529695395511085,-0.029019916580527216,-0.019762963007999363,0.105336625504325,,-0.012313395040877126,-0.03420328904947055,-0.017398465326551697,-0.013843709682358167,,-0.001375734295048136,0.037043200322126386,,0.022734646475352244,0.0033461421767749153,-0.03883299519532556
IGFBP4,0.005547408708960803,0.10311350677388262,-0.039975253365387486,-0.013018137830456083,0.00030955081729795627,0.04676763726650018,-0.01811075047876476,-0.05200311509248194,0.045212574868576695,0.02859453659041361,0.036862933933826725,0.00750921256050347,-0.0048753204186839615,0.07094428596718555,0.052909102679448886,0.0039030438264466955,0.021673028686621774
RSPO4,-0.021886148027135028,,,-0.022809671882903892,,,-0.012313393239764554,,,-0.015457028665356112,,,,,0.04752866814707195,-0.01699957461199368,-0.03538516032182374
LEFTY2,-0.03665943951978249,0.09611907602846192,0.006367958666848573,-0.024708294461170364,-0.040307348075427074,0.07316634031629929,-0.013501786283510002,0.005540157833582964,-0.016514346830083175,-0.02449158625546852,0.06090381407827062,-0.005968386535216434,0.0549518863375071,0.14152195733411532,-0.017248484399811907,0.0612947035631822,0.1301437105532315
PF4,,0.03208754758743223,,,,,,,,,,,-0.016884020655639462,,,0.03726407379776258,-0.027719198338374728
ANGPTL2,0.047838513565126854,0.08190738586319657,-0.02373713770367822,-0.007499443859147844,0.006464959823749216,0.04209977187989098,-0.051522502624410126,-0.057545923574713075,-0.06593310221246013,0.01973798805472952,0.05682954800960768,0.06828149976522216,0.11482896170818692,0.010007037150707476,0.02299900966625889,0.013585251512493703,0.13244350185409995
LRIG2,0.04685654434285859,0.019484566031947936,-0.012444352999375713,0.06194702766112497,-0.002606914505113313,0.02595964402157191,-0.057806149513804146,0.04098189680777176,-0.008946747050891784,0.040443919522815376,0.0206679877798584,0.025498716473933317,0.022592142457171255,0.025186059029639708,-0.014262789546201804,0.06905751898647686,0.09486355152107905
ICOSLG,0.014864330096329877,0.018524539536722593,-0.051991594404000405,0.03774662036726731,-0.04702679524199746,0.0068259518871824935,-0.023368520942599197,-0.022034379585253856,-0.03710071924044743,0.022754472436551917,-0.03628535728320305,0.03318430915775918,0.0041298583642494745,0.02891179766747433,-0.010226102181578878,0.03420586758083879,0.031367251431034575
WIF1,-0.037463834123369434,-0.028348352233218906,-0.02524666446223741,0.00837104021217741,-0.0013433966739936668,-0.06916381314204559,0.01433384255720928,0.03001503670550035,,-0.021709456500119868,,,,,-0.020578230416919637,,0.026751886627260166
NPPC,-0.017626010320886457,-0.06938551261834923,-0.021416985609442645,0.0538186033271686,-0.03443737945821812,0.041684644341768856,-0.017112603254429325,-0.009178026763498796,,0.008590205106196973,0.07357261145908385,-0.031408816735964816,0.032095145866026104,-0.004251488336947561,-0.0240628398314167,,0.014653317864046392
LYZ,-0.059495091459134744,0.07022603505137966,0.04582052806708773,-0.032960761210843334,0.06240403746291177,0.06449483561141404,-0.0721118658614828,-0.049579445930826575,0.050337880758562416,0.03936806197923561,0.03266798261881946,0.06094167651035179,0.008349773362102443,-0.004475057343244794,-0.021801517386691362,0.06502549387634354,0.023922363432868434
EREG,,,-0.03659525669931286,-0.03209862037854264,,,,-0.021260935745199685,-0.019310951064098865,,,-0.012555362379953824,-0.05364970003993766,,-0.02757166464840994,0.011320027126582513,-0.03191300862292971
SPTAN1,0.05112121620250934,0.01950303998616964,0.015285453018414054,0.013432961991883723,-0.004661759451862089,0.006946230144048014,-0.05533311244525082,0.09198303947998714,0.015108822388625156,0.011189182914965557,0.03257463046528159,0.030657984714848104,0.06355302305328155,-0.047934483561404874,-0.008846195065208923,-0.06161328597816105,0.040448802939194346
PTH2,,,,,,,,,,,,,,,-0.035204767975910246,,
LIPC,0.034699991415235075,0.04848847682510342,,-0.02208351663986642,-0.021806313431909457,-0.019317575561615886,,-0.038077948414347605,-0.024145863632790487,0.060099757123041275,-0.022978204827819242,,,0.0764434284939711,,0.01970049109137953,-0.04322643056615395
COL8A1,0.0842539090208087,0.08676564815200888,-0.03389639616881567,0.017500462379587304,0.019640630532939955,-0.029245065820244595,0.01335831387725125,-0.0664664296864532,-0.025406357885652372,0.07381091160460788,0.0664081595036061,0.058231190108452104,-0.045612552466476275,0.0387986474575211,0.01843784078854248,0.0457477118630134,0.0024819975608335815
GSTM2,0.00836907523893779,-0.050275128633102024,0.04793875491307609,-0.026758295309880067,-0.011891182038608873,-0.033610062243160425,-0.002172478167442023,0.03199170921665154,0.009500098272181658,0.038785134654052346,0.0801962253448303,0.06600882456112694,0.07799146464293963,-0.043368496082125355,-0.0469971467333741,0.031090886861637898,-0.019848269552760586
SPX,-0.041312222986575046,-0.03488615962179673,,0.11672430688198834,0.05583909811543665,-0.02140474867061015,0.13235681514703887,0.024762696183436038,,-0.00936590659168798,0.04977916825190548,0.0023997155375787816,-0.02096366973564101,-0.06392818118351704,-0.03251613620971713,-0.01728229521120705,-0.03605093842979653
MFGE8,0.00917262786823398,0.06472307351237598,-0.05191037216039818,0.030320663624303343,-0.018850908355429425,0.005779389573174525,-0.027780067808399412,0.03823732288689754,-0.05884670496636844,0.04006434092948952,-0.02018486977421743,0.005864154319737166,0.03121463290664533,0.06967719670021344,0.057994627045787686,-0.027603352185120014,0.014432911947072486
TGFA,0.010139371509400938,0.017209220910855486,-0.01116057391027855,-0.0622593135609055,-0.001421538923320309,0.02175481490472507,-0.01374139342346616,-0.012091598609013286,0.06381587859762837,0.03436425715404876,0.0030035699628110737,-0.022909203737515607,0.11260922615368794,-0.0219856330778352,-0.006645756663271924,0.07994091446825088,0.07097517987537008
SLIT2,0.02674725903003893,-0.002470733577225344,-0.021569638734579923,0.07214021604663946,-0.007937438368945992,-0.006444236625945359,-0.006932435101717876,0.00596042358970875,-0.031984004863943455,0.015270917930666322,-0.0327642571653017,0.06459206305388862,0.04766422540526617,0.06255407966416392,-0.034469061295765865,0.08016221781980658,0.13025381030551753
PLTP,-0.02854248965754144,0.03236061148563638,0.032622001958167106,-0.012254825033770464,-0.059042752221967254,0.023720917804291846,-0.015463284317931323,-0.04285166146490122,0.0334340470378315,0.018736453510108494,-0.005186120008382056,0.020156941421132973,0.06917934744218367,0.10444377416190757,0.04407546424015039,-0.029238874176166392,0.034890332647320506
APOD,-0.0401745350328943,-0.0565624193059128,-0.03244328449896347,-0.0805440140405773,-0.0007174789401377106,0.028063437471109558,0.04224456771362341,-0.01627485472846595,-0.02384387468593333,-0.057315607524335795,-0.07503364958369718,0.08319914296254981,0.13739369576668883,-0.08516692596063753,0.0544090616538154,-0.0023132422905034716,-0.03587930575831763
B2M,0.03593575427803061,0.03261520989695159,-0.014392594476442427,-0.02672846682550617,-0.026973746016492516,0.09828557065341098,-0.0737643206696756,-0.05106473364335277,0.0820527942845491,0.026877705165179677,-0.017272909659430506,0.06472893093171149,0.08879271212950793,0.08945373012701757,0.012998734580107583,-0.04213247452232268,0.15691764769019717
OMG,0.028009068775768475,-0.016192433454418342,-0.02243793626212656,-0.007239714735659396,0.0053309738449287365,0.011609481834317542,0.05397759699244932,-0.03252869362489151,0.051033879134603305,0.004016665479356272,-0.03686363282152196,0.05785765205064503,0.11626135248737184,-0.08391518894600648,0.012316655820359509,0.05840244632439066,-0.016369247520250693
CXCL3,0.03354994497858727,-0.00814854057215748,-0.051118393569679864,0.0014128026182136713,,-0.023427158356158873,-0.013172728002268503,-0.029929971683140176,0.0934360457239556,-0.014288000615654602,,-0.027899677098594478,-0.09278491747082415,-0.018219029727327404,-0.02332590170091648,-0.007780380823010648,0.0203189756309286
CXCL10,-0.008093992104706965,-0.055403402099832674,,0.05626257735905639,0.0603682005043554,0.11377579511325998,-0.005215295531746731,-0.04148651756565051,-0.016664261877641636,-0.007231548896712517,0.0857786813218179,0.03468092532684823,-0.004094752710574952,-0.024544919255295717,-0.017899180030877527,-0.010308079394701117,-0.04695724204923811
RSPO3,,-0.032554647544449145,-0.02714930055269014,0.22742987304133,-0.013396887923840809,-0.029299342586067104,0.003837525090846312,-0.020052857745536487,,0.007722093691432551,,0.11668070755031786,0.00048695311731554165,,-0.01787009599025801,0.09617969141165227,-0.027734803496544835
CORT,-0.024538228024706624,0.10086934231057587,-0.036030820702151065,0.08420266502959511,0.11618178103372957,-0.0025972019121765916,-0.0001771013502944812,0.034982157960794666,,0.01044223974656967,,-0.0036515334803349777,0.19545013352617366,,0.028596443839975796,,
NCAN,0.0029133341340322,0.056488789767978914,0.013908528474030589,0.060687262269748674,0.005832568445824603,0.08855591865458737,0.00859500324771534,0.04220361020187338,,0.019149663827335756,0.058928695290897976,0.043050538168697444,0.1402093168503781,0.05639639440467903,0.002044164977290319,-0.010967342860768524,-0.006285903743738408
PRG4,0.17352298000508826,0.002210021655641225,-0.03035642526993928,-0.015811708881547107,,-0.025381190926573753,,,,-0.017456439212925723,,0.05938835318435664,-0.02607061279165142,,0.11427774215663693,-0.012086112405102602,0.015100169003547027
ZG16B,,-0.02262012274883766,,,,-0.013499496864216306,,,0.012731572295891405,,0.07444495959942889,,,,,0.013721794923468773,-0.023647319058395365
TGM2,0.029640437143264864,0.00843822907534897,-0.045591062797626584,-0.005904146600237706,-0.017262199431533634,0.06471508179574377,0.0037237348677776833,-0.0680202339491454,0.01960182990898028,-0.05953303574338202,0.07930772876151183,-0.0018929292270778418,-0.048646741254700525,0.09324976970776065,0.054776581587356286,0.014263697425317155,-0.018171582560286823
VEGFC,-0.02402896866958259,0.06969898841542342,0.02443928182721313,-0.02433945946255109,0.025658075971770306,-0.033463506658726584,0.007739699804260393,-0.024024764819174666,-0.0357854845862441,0.05918312692393251,0.004219599029714979,0.027824496751947772,0.03497903529187939,-0.002788963438112185,0.09592948019843774,0.030885806305939834,-0.027391285762755305
WNT6,0.10327766431545286,0.0047032007492472695,0.01466513546746613,-0.021787012573659295,0.06221460869088932,-0.0095664528226412,,,-0.024360555778038546,-0.015548025439759956,-0.025579290889784674,-0.021474886955471617,0.043871486000269744,,0.009479184058534387,0.012919330714036014,-0.024434775294984952
NRG4,-0.022711150768701536,-0.022073449358783654,-0.02034986018668068,0.009823084017050019,-0.017656563376521477,0.006291863407181467,-0.01791509345042501,-0.005581747590740292,,0.09002298405420942,,,,-0.019296706835785684,0.025684020488474193,-0.027541075541007338,-0.036746154263994274
PMCH,,0.028409074981813956,,,,,,,,,,0.03298525032446066,0.04347114845302638,,-0.016830647871795265,-0.022299702434539586,0.009637532601062057
COL9A1,0.047645641062679864,0.04794197750745006,-0.03806015254070379,-0.014010195542439374,-0.013548918723470424,0.016954608229548942,0.021074194437625524,0.030858546173954088,,-0.02368203766242813,0.15389248436750744,0.0590782526424226,0.15273607463775368,-0.011073297946956044,-0.008516454971161805,0.010507447189446732,0.041021027620108556
GDF11,0.08362579565324638,0.08126190153607939,-0.00894810150002058,-0.0013423177099151236,-1.5138858059361438e-05,0.052400261370664995,-0.015917759142741125,-0.06328934530944187,-0.00961209676891191,0.040282278653379994,-0.027080989100055897,0.027301221250829604,0.016224089912304417,-0.003048142504909647,-0.010205156962203586,0.028902358219251047,0.017281701211412447
RAET1E,,,,,,,,,,,,,,,,0.03851516688527008,
IL24,,,,,,,,,-0.013737812999500288,,,0.020744170407627292,-0.01661481353043702,,,,-0.029181957499313665
SORBS1,-0.03797826624212866,0.0657187175153193,0.06732236024045936,0.05259956550109121,-0.041442089449037704,-0.01704740356190081,-0.022817334238275838,0.004393454506286153,-0.013249968949073996,-0.009937854784959546,-0.0008876821069129958,0.05050347722666262,0.02115447833769805,-0.010868801349290233,0.012301150488622025,-0.03454016135760363,0.01377523649734434
DLL1,-0.02824511803057078,0.044770334680762774,-0.009870151804041815,-0.039374190283234765,0.04892428032417327,-0.0369874432469261,-0.03869106640393822,-0.025020863545137904,-0.015421697148842202,0.004262609201310253,-0.0010808001245242017,0.062015520512676794,0.08573503306528667,0.03143236185349827,0.025487628706505637,0.045242876093000914,0.09027519335622426
TLN1,0.004736141239279986,0.06788527971727788,0.023103154167126008,-0.006912508957042993,-0.018506483925245145,0.05718795508457707,-0.03207963208020326,-0.019693777611769,0.030371221220552705,-0.007617320580850938,-0.04089119736679259,-0.02673909432438768,0.03295214763516724,0.03022945550839336,-0.036477950334876975,-0.013013479255106737,0.02714808148796641
