,UKF248,UKF313,ZH1007nec,ZH916T1,ZH916bulk
AANAT,0.054894868293766295,,-0.04629815129089338,-0.022667098435838893,-0.02206248349841163
RELN,0.08315937866213839,,,,0.06750007634790367
IL15,-0.009201368348977897,0.08568617685255106,-0.009586922721564745,0.010194673557153531,0.03208980685424079
UTS2,,,0.016208779560218024,,
BSG,0.03498542147348229,0.029241509457817293,0.03639711779118558,-0.011868413029223666,0.08798110725397497
ADAMTS3,-0.0029427302013242816,0.07744966649804232,-0.09155582936058045,-0.01205138750031434,0.027331445193160317
CD34,-0.03229382266858358,0.047342069872874946,-0.10278360106713914,0.0920397330142881,-0.0076449029688597965
PLAT,0.005822553301850681,-0.014274767443673312,-0.05263423175123817,0.06755785897410005,0.024125818987550694
NTF3,,0.0587297851800114,,,
LTA,,,,-0.03050649848092026,
CKLF,0.008490485592058917,-0.024252848956533363,0.037795680966808985,-0.0373173201439752,0.06119360614257842
APELA,,0.09705751625893752,,,
CD24,0.03440169298441717,0.0037983351118054853,-0.03520634193750749,-0.00836193041733295,-0.05831956107746768
HSP90AA1,0.004526410591084663,-0.07556849357089211,0.025253042896678905,-0.005824080418570761,-0.05442329501015677
BMP4,0.07886775993124856,-0.053532138800267845,-0.0030756815390883263,0.144130642010857,0.005976868996301456
SCGB3A1,0.09647022428923907,-0.003036748967912345,0.0818170948956067,0.04967752948384662,0.015535308955863216
IGFBP4,-0.01351738917365838,0.02432466836907855,-0.03734830543779577,0.08993099249384867,0.0441684893037761
RSPO4,,,,-0.006461283364026858,0.04355253232173036
LEFTY2,0.00902665334534782,0.10101803264706812,-0.03878849989891875,0.05082585914753264,-0.07166445806623117
PF4,-0.013013155454645703,,,-0.030506491421490235,-0.02179291577580998
ANGPTL2,0.020482539901414357,-0.051652118644993646,0.05105730802542237,0.044294990002456514,0.026439423223019377
LRIG2,-0.0023399858321659613,-0.037427317447375555,-0.0014019684694001786,0.03550935902417845,0.00937531480094039
ICOSLG,-0.0592758972548637,0.06191765094469421,0.05720329824171841,-0.001061888604024505,0.0026124289906503556
WIF1,-0.02341506103228574,,,,0.05429001572560493
NPPC,-0.01212296123265141,,-0.0236048426735002,,0.04414232151273067
LYZ,-0.040093829232358526,0.06220151433315155,0.18300250463354606,0.04367956443928378,-0.09759327819663889
EREG,,0.01144005773538284,,-0.03704799667398599,-0.025090101834199824
SPTAN1,0.030855222233956075,0.0474348519999258,-0.025193335030888296,-0.05289604466651055,0.010917287653633577
LIPC,0.09193993963055701,-0.028458247070765424,0.2198951731138614,-0.02719813048381956,0.118535489373089
COL8A1,0.0022346209684681413,-0.02513516397337572,-0.052490381398843246,-0.009441556228115194,0.07052234886295786
GSTM2,-0.006977042774007406,0.001522065757085892,0.06982215682573116,-0.04241611507971104,0.028472763116678734
IL4,,,0.10420324269762214,,
SPX,-0.025766720992091454,,,-0.05730390490802114,0.0927428965899004
MFGE8,-0.010727760616815466,0.03692246528540813,-0.06241838889749748,0.03097923714392354,0.01012554152919099
TGFA,0.05773275185997959,0.08516743256207134,-0.02309524253952934,0.008004956166934503,-0.011826536754993842
SLIT2,0.0020117416296265324,-0.03769625831459544,0.027617930616239725,0.035906835924658285,-0.016086382072457807
PLTP,0.017867578137447934,0.017138148748140753,0.10018937555573117,-0.007058639528296152,0.049858986461809834
APOD,-0.01692180689034476,0.009256995309573015,0.06847673011455711,-0.03579519538821682,0.0074364328023962065
B2M,-0.03569318772865416,0.05562759043141032,0.13166380662235488,0.042401793371928086,-0.045985399061245005
OMG,0.01631087563578669,-0.014413927097023637,0.04216999387008632,0.013862652190570672,-0.033391214981470706
CXCL3,0.024630028907272505,-0.010388438033687289,0.12894176090284404,0.056338741126557144,-0.012017037918653033
CXCL10,0.017230708548392346,-0.0001464833723084694,0.032997338328726505,-0.026135672667428583,0.03322924788705328
RSPO3,-0.017040437227167086,,,-0.021740799564134577,-0.03333047691644937
CORT,0.006124655610851014,,,,
NCAN,0.06110875182259707,,-0.08651339371986058,-0.06450512051171026,0.04013368882571049
PRG4,-0.018865794757603443,,,-0.04924877023540445,-0.0303327697527119
ZG16B,-0.01739577004732238,-0.025676238061208893,,0.005523983452706882,0.16795535172785042
TGM2,-0.010378855565066807,0.03414102529408934,0.05858754751227434,0.018353965589848375,0.03148896614914972
VEGFC,-0.023953879651811553,-0.04558049022712232,-0.008875999589556692,-0.007550835035490472,0.0011722704499844347
WNT6,0.04927286809091139,-0.02871128263025251,0.07195623384699049,0.01713236689340721,-0.019210692657992363
NRG4,-0.011554148379945825,,,-0.02174080200075951,0.20392617276245667
PMCH,-0.013316777805092599,,,0.07304090213279743,0.04311548263242031
COL9A1,-0.0348968157524245,,0.029348554705596844,-0.056343476390512945,0.07846424980395306
GDF11,0.00478532745890248,0.10070266504473244,0.05191333696310233,-0.0030789201999527525,-0.009354483112713098
RAET1E,,,,-0.023849505322268143,
IL24,,-0.016191347822441526,,,-0.03229798652768426
SORBS1,0.029985611300406195,0.033377757304561495,-0.005958481969607932,-0.08826815323276324,0.09764365649067615
DLL1,0.017954043288478435,0.026026518734072763,-0.059308538418718394,0.043271445241081626,0.08231628296406442
TLN1,-0.010513002275384391,-0.03350789647915864,-0.026812792622840805,0.01719891513872105,-0.05114432441585066
COL2A1,-0.042849851964871136,,,-0.0047953078003075255,-0.026028281000811403
SHH,,,-0.02059498535439881,0.04469483334469734,0.0646574110385471
PON2,0.02023257526227634,0.024688000714417277,-0.07882645285712218,-0.07285350221435884,0.04008336495493236
ICAM5,0.010369461217738579,-0.015327100124199735,,-0.028399564861963374,-0.051430956794343834
HPX,-0.03134725865921178,0.11317483897761964,0.042417515736489164,0.00966847475358445,0.044873906952634365
SFRP2,-0.01667826709369396,-0.0159794301101926,0.0010556799178000715,0.007431137042359375,0.08929864116240546
CFC1,,,,,-0.0056475316221119625
CD70,0.028753123210922354,-0.010662063125162142,,-0.006080449951020538,-0.011180693200598864
HP,-0.024922915650599134,,0.20386704205963757,-0.03252186190839406,-0.07820659000448267
CXCL2,-0.0003635311319871401,-0.001716867315118342,0.12099457989196688,0.02357840197335368,-0.01550446372680188
NPPB,-0.016183930516179473,,,-0.022053622351859762,
CCK,0.04748021696533867,,,0.03110367367750306,-0.03883295124233823
SEMA6A,0.04426541554473763,-0.03593364246664247,-0.01011155277406718,-0.0728721741623943,0.04490253697551832
IRAK4,-0.01285423417614463,-0.014446920084824472,-0.04013793460124794,-0.0073992018220724555,0.06856026374917445
GSTP1,0.030759354615431143,0.02635798750778775,0.05807024952469698,-0.0698115852277823,0.09173483615637172
VCAM1,0.02680555765882134,-0.029870113900183685,0.0071898574801947494,0.10664044253852827,-0.03441566560577966
NXPH3,-0.02887747922433333,0.0317180913534426,-0.04220865887237019,0.0006213804555215303,-0.011435590164267935
MTMR4,0.006596159906068398,-0.014329907588745208,0.0680062669866312,0.037587709921261855,-0.008654134292051962
LAMC2,-0.01270269321221339,-0.00736354848142911,,0.02432687402979052,0.0458238152812305
IL10,-0.026839394512279065,0.003243889120687997,0.0017597079287670933,0.03483829175751643,0.02894186547304532
SEMA4D,0.07207652142878172,0.04670222742411743,0.015222730024188,-0.008128900112153118,0.02730527665082562
TRH,0.008418515913066277,,-0.031652120201199806,-0.02470153598250647,-0.00870818853571889
SEMA6D,-0.06965243658047357,-0.021818351781695357,-0.025814008868113865,0.005741732656324288,0.03402224695090582
CEL,,,-0.04223812701052699,0.060695685868943465,-0.011723012166124638
PDCD1LG2,0.01574155932680662,0.04549733247973627,0.06520090052777747,-0.02366882691009075,0.04240494659823223
SPINT1,-0.03213560410561401,-0.0318826199952867,0.07970716167915806,0.07980250538519361,0.005321067927971911
CTHRC1,0.004205641297850089,-0.055155934909285054,0.03524661298071018,0.08362733682776408,0.014613778548372444
PODXL,-0.005334060361405155,-0.027021620042977337,-0.0974781741651873,0.06331284395007071,0.05758915699872933
JAM3,-0.0519809144395498,0.02931803629422755,-0.018374934851342773,0.004507987891554042,0.06785082190192437
TGFB2,-0.018543174642140673,0.055109599386652205,0.03952015910315553,-0.027180977243950216,0.03222621881600678
COL18A1,0.0036301905659220403,0.02449462440823005,-0.10204899521155247,0.07513849424760219,0.01594914994191703
NODAL,9.535951943078146e-05,,-0.07205475747744794,-0.021098388600732234,0.0253529083805172
INHBB,-0.0365416220398773,0.04036735667088957,0.05534668845120352,-0.05485309265723256,0.040300680710899935
LCN1,-0.012702696070371085,,,-0.024979537662184782,-0.019513309523663862
ARF4,0.030486458128195133,-0.01868867523209483,-0.028992832820301562,0.016522735568360338,-0.07261048537269861
CXCL14,0.015946564793220867,-0.05037420607446938,-0.06713987381414098,-0.03961715241331211,0.03307107458206217
LIF,-0.008127778836441762,0.025760371527821877,0.12072193333621353,0.025003961816396827,0.0066287163031881315
IL17B,,0.050043223870310044,-0.04348691968582014,-0.042193934306844136,0.06829562052352521
MMP1,-0.01751276415130216,-0.08028692242920298,-0.0821668830650015,0.10170612801288668,0.011540403461576311
MATN1,0.06606901089628638,-0.016191350156235157,,-0.016549073966562137,0.029516964923212603
ADAM28,0.005096049748279245,0.056628342579694076,-0.026204980519350666,-0.0001537885603663314,0.018939071335707484
TCN2,-0.0077355842358891695,0.0049382497924029545,0.03006980356832824,0.01660096095742004,0.08258865810343047
THPO,-0.021732475553752354,,0.09197878703880204,-0.032521871808754044,-0.030130307459281698
CUBN,-0.040027126223827744,0.009960198111080053,0.001783274325967167,-0.010148110458234251,0.010736167022728303
TIMP3,0.010341023904944385,-0.03679845383847324,-0.033904001790688164,0.035892150924295464,0.00948300090139203
PIGF,0.0051961500571769004,-0.007867435739765796,-0.050053687409952884,-0.010625160990170964,0.02672635289125724
CRH,-0.01488272081047483,,,-0.037041457288779084,-0.020445992298131217
BDNF,0.025615878984727357,-0.009920900241819672,0.001015939340295213,0.011982202405211213,0.050671729961666134
CCL5,0.04622414285089342,-0.013852855478039014,-0.06304137931750399,0.06751727932475467,0.008798304258152666
GAD1,0.02739758678479679,0.04236396168095696,-0.020960289628533194,-0.030837815607936084,-0.005709164600577793
COL14A1,-0.03010014959258851,0.02953812409574498,-0.09379829980055246,0.07218960246145797,-0.019729295850319396
HLA-A,-0.02335121262465323,0.00506125301984756,0.06384609708901023,0.068624182298399,-0.022006744847843113
CD5L,-0.014882719088657393,,,,
FGF18,-0.013466170812705049,0.005757516739481189,,-0.024701537964291316,0.0466973930120854
ADM,-0.03883779244854095,-0.031120570856861207,0.0613179189884702,0.02428415367561227,0.04274556390399075
CCL15,-0.02483049850501345,,,-0.02142364195876925,
GNAI2,0.015459572200471255,-0.051026220797981844,-0.02148775909031934,0.06881358893536184,0.044796517483641746
HDC,,,,1.4576156726786982e-06,0.029420503156492046
COL11A1,-0.02113555441120254,-0.012695485200409659,0.01409247682471797,0.04218281475783319,0.035318272655174815
NUCB2,0.026317846237898297,0.03632611202245228,0.12389588427812585,0.027031187208613115,-0.0096086512174436
FGF16,,,,,-0.019811602509644217
CXCL1,-0.045922103628182775,0.01147240217081539,0.004779246268434918,0.004575848000581144,0.03548539441824001
VCAN,-0.030138160849555784,0.034181284047704596,-0.07686764818525713,0.04421276246862111,-0.0016902389123581128
MMP7,-0.005841476916977823,0.01593622056087105,0.17135336620401267,0.06098074956179188,-0.05922843414368744
PTPN6,0.08094470337180779,0.02798308814027271,0.07706823535835645,-0.0005496259762791702,-0.017391084874991275
PTGS2,-0.043834134785316746,-0.013304047445984965,-0.049734967267194466,0.042261382210441234,-0.0291132750406288
XCL1,0.024674293510404146,0.024206613250581547,,,-0.035781824548078635
CD58,-0.011716463153264552,0.004723239305974018,0.05493525495743229,0.03665422509705679,0.014638135901004745
TNFSF14,-0.016432795465366076,,0.1763963987916858,-0.01002649886335498,-0.028066109911286816
CNTN4,-0.02889082951202257,,,0.04530945570749101,-0.00085341986320498
INSL3,-0.01460967324767268,,,0.08278684458506133,
BTLA,,,,0.07764165275130427,
MFNG,-0.028778215863185738,0.010804634546738507,0.05333699608680934,-0.0015508488851504042,-0.03722095699017099
ICAM1,0.056646440327723535,0.043288573662546015,0.1504640015542765,-0.02233869437396171,0.014793332330146937
PROS1,0.003021481472429404,0.07419190232902562,-0.028014781400723884,-0.023856309051122376,-0.04498991659547077
CLCF1,-0.005765020241475521,0.03268060850214393,0.09651720599525548,0.04605806267325327,-0.009448512832584927
PSAP,-0.00511758005497444,-0.054481723292523404,0.14085519622068893,0.025481366405356334,-0.0411216081422667
EFEMP1,-0.007622735296588449,0.03954562224134432,0.08624311380838812,0.022637267191166877,0.03539460549026599
C1QTNF1,-0.013509277634275247,-0.012900925744906186,0.12566275610869493,0.023202554421305352,0.007157569792434244
ALB,-0.022586936079225302,-0.015327105163155351,-0.04668928216704181,-0.006735863443226917,0.06481694726218076
CCL13,,-0.029211906012290435,,,
EFNA3,-0.04446585352106308,0.0006138717114085278,0.006654802994095873,-0.02287789292186805,0.009309394442890398
DRAXIN,0.02211047706402724,-0.042240332984115496,-0.07981290158333174,0.013546992434587086,-0.026559494661976057
RAET1L,-0.01138107734743244,,,,
NPTX2,-0.046288110076962236,0.04498953008808799,0.10061735094732717,0.05509080208796188,-0.020033841280377884
FGF11,0.0060926173346008295,0.020126439304026623,0.008306817488906677,0.026845429650535584,0.06231791795159311
CD59,-0.017440504281249342,-0.003515115640550928,0.04640586246494257,0.04015674151634464,-0.016844762162026825
COL9A2,0.0182775785159081,0.03032174197748329,-0.0030834887014959474,-0.01614745868720859,0.02980540193994967
DLL3,0.05418179070482407,-0.01964045351965057,0.042319739299273886,-0.06318306778336173,-0.003119440697877307
FGF5,,-0.026560177073178065,,0.05338359678012543,-0.018196258835199965
LIN7C,0.011641236111914,0.0032841833368138897,0.027451713343722872,0.025345718412557304,-0.0019105341908241015
GDF7,-0.026839399914508653,,,-0.030693341225163255,0.036652309653085344
PSPN,0.02331781039721254,0.001075514480491195,0.04404569135439858,0.007931503875764304,0.00400665875557686
ANGPT1,-0.03173663674119076,0.026169982415540805,-0.04451518000979771,-0.0022937073492034087,0.029812210223671646
PNOC,-0.004423243482233424,-0.015327105163155351,,-0.03027523085664356,-0.03140153218376909
L1CAM,0.08303868743833434,0.1486871534218742,0.025887416821405315,-0.02433160856967349,-0.03833050195569033
APOA1,-0.04301677905098923,0.05032238094626076,-0.041537968271986865,0.0649009064850923,0.007739651587798135
PSEN1,-0.0048676960247947525,-0.015380696079814113,0.09457595924440483,0.02961218687247608,0.05510270383347746
CALM2,0.03955063499340504,0.054337335296501504,-0.012692323747150062,-0.06902695959687888,0.009534276324400176
CLEC2B,-0.03448480790585602,-0.042393824028509317,0.058967887340503046,0.07877800719299291,0.002362730718180994
NTNG1,0.0079023554480662,0.007316078157754383,-0.05300848300991577,-0.01221293206782349,-0.0022945292267648977
LRIG1,0.018329273812785606,-0.04323376627880734,0.06152758773231119,-0.05959513446777087,0.0337077042613684
CPAMD8,-0.02286576120017026,,,0.02343855548220813,0.025297573633206297
GHRL,-0.030322928629426465,,0.04341191736281913,0.021348845416470297,-0.01921069928064432
NPY,-0.02543127679010897,,-0.04590456994034537,0.06509781318907515,0.07105693589016235
MMP2,-0.0023663183488019414,-0.08775704573517308,0.041009611460577446,0.01320111582218087,0.04008457944887447
PPY,-0.019190745494704915,-0.014176888804744363,,0.05919089062254859,0.0005214321574186345
ALKAL2,-0.021343422816555987,-0.004144818863369432,0.11021672000859514,0.015964610019131117,-0.0041949558377677425
CSF1,0.009467204715297538,0.040022434514582574,0.011841447324056375,-0.05688080250719057,0.038421791220206614
SEMA4C,0.03327014211167916,0.036522072215998645,-0.051745289458793545,0.11103757635704853,0.02262487326158359
BMP8A,,,,0.10051055506494491,
ICAM2,-0.008394415392874534,0.02686104268498973,-0.07632742436504236,0.03109823739885909,0.004395424047624408
SYTL3,-0.03102262954197746,-0.013949430647009294,-0.001849007243003485,-0.010370540464894835,0.05077380938490541
IL1A,0.044598480359238066,,-0.00025215073962045806,-0.029078722115662377,0.06540094617288944
HLA-G,-0.017512760441602555,,0.05189715224958895,,
PGF,-0.01235759029849612,0.041831517320818815,-0.06516453319291908,0.08451388692978873,0.008102179101973047
LGALS8,-0.030809621699135755,-0.08498685478988148,0.10520074780767294,0.023558763081354753,0.020911101224477514
DKK3,0.011928420375428,-0.008984480926676234,-0.1316787549280072,-0.04919565177118513,-0.05651147474867716
COL16A1,-0.020381142940028095,0.057038692423109834,-0.03442110884626161,0.0010194519407434781,0.07393578614036218
TPH1,-0.012858813819245671,,-0.048609235657544124,0.018838814398961977,0.05361404421616444
TNC,-0.038327237037182965,-0.09202088801321472,0.08926757201178351,0.01587028296682031,-0.028179091519032078
TNFSF9,0.0374560961222829,0.0016959282494350568,,-0.0015116128281391216,-0.007625925739223162
C4A,,-0.01681199147362208,0.06511571665584492,0.07323656963305801,
CNTN2,-0.02158142916590651,0.0033232192265449153,0.1428408699123916,0.015929754163060302,-0.015699178179505568
F7,-0.012544742005724733,0.03575471090273784,,,0.029664937211687854
LUM,-0.004569283457148265,-0.1020546259407728,0.024286302223287745,0.03886383743776781,0.031079214098112085
BTC,-0.011381072606847946,,,0.0825882536319912,0.030703997006586218
APOC1,0.040564697853767984,0.06330623301996353,0.06037538519117348,-0.09491978328822337,0.05424047584805613
PKM,-0.006606890074568754,0.03892199491924352,0.04500689537558753,-0.00594969947766022,-0.01666115462360853
TNF,-0.016967451688815822,-0.02181835355430193,-0.0041549205192653905,-0.06756600615432293,-0.020965076950086158
GNAS,-0.013586521863721756,-0.05910687636063094,-0.10780017944325924,-0.05777403762099803,0.011406155865881144
BMP8B,-0.04239366241599943,-0.011724248948019262,0.061386919790097534,0.08871451074832663,0.012031224210209161
LIPH,-0.012858810653506246,,-0.008997972980143027,-0.04667031194247922,-0.0007699061798934068
CCL28,-0.018087516728478126,,0.17078156252394297,-0.02044428254198677,0.03712936632703337
PTPN11,0.0016843189425115688,0.03799701262629903,-0.012841320528812858,-0.019724250395490594,0.018915715103002058
ADAM12,-0.026513162374253354,-0.022072870889978963,-0.029624697900861825,0.03632964505824075,0.012618253002907294
EPO,-0.017278060657586386,-0.013935997404499047,,0.03614333984852464,
EDN3,0.03726265260841376,,,0.025183021047609732,0.029214496443481675
CCL22,,,,-0.02048565463638933,
CCL2,-0.010856876962471613,-0.0003746946765209379,0.1674446989145933,0.00806335526548724,-0.022701659305155417
DSCAM,0.011606731725738844,0.07479381031770668,-0.035364309051698635,0.009098045778363241,0.025147686717984036
GPHA2,-0.014331797863294884,,,,
ANG,-0.019324850225824135,0.04245752471320008,0.09484087199072508,0.04695760060678799,0.019693645755691366
FBLN2,-0.024643675259971316,0.0167779348994724,-0.017829431367491447,-0.0075502252575673934,0.045665689371562256
VTN,-0.024307633394748465,,-0.03245486000335642,-0.011684951233701092,-0.03398474921242105
VEGFA,-0.024916443540208156,-0.04302642262523391,0.04332324384897199,0.010326843238116848,0.019795333627707943
F10,,0.042142531457891784,,-0.038383259788138446,0.08422747997966916
SERPINA1,0.006128023480362565,0.04243023511112438,0.16194123913371244,0.011196668932444564,0.032037969293401455
VWF,0.007965207219076708,0.007519244949140253,0.024254831305530092,0.032286571879744166,0.011832822105918786
GDNF,-0.020137828933400638,-0.02067549993707448,,,
VASP,0.016771382182850635,0.06508944857210723,-0.007552592292508591,0.06510227600933059,0.009160313610265872
ADAM15,0.03443101261100373,0.02521165386946351,0.0061336485737895135,0.04921825274655966,0.050333596977932875
WNT2,-0.02249334860185216,,0.06316207262589474,0.04108841035179796,0.040100855800164745
CALCB,,,,,-0.03229800235998867
OLFM2,-0.0048030969118609945,0.01548560372581277,-0.006810453892211994,-0.056170619244265516,0.045439054245354084
MFAP2,-0.03427669042162605,0.0333375920760013,-0.08307548774382661,0.10047521972261494,0.02427162470419653
HLA-C,-0.005812312515847819,0.09320562894491025,0.06420539023312075,0.06292404738882594,-0.06778772209479604
THBS1,-0.019000688333969225,-0.02772358128848213,-0.11608652527032295,0.06532208416465593,-0.03843195440494891
HSPA4,0.04146160916788905,0.005392377200116631,-0.12734685915835753,0.008687252677318603,-0.006994420685941328
LMAN1,-0.023017197418651873,0.04359200799614175,-0.09145298458020124,0.03457567053480574,-0.0688285226118149
LYPD3,0.014607374429880103,0.016758902832421214,-0.04138925802001208,0.05883266733116335,0.08410021110015194
APOE,0.08347707041147343,0.05326600112658788,0.01865786820754705,-0.0762589928375423,-0.03377704406820033
SOSTDC1,-0.028967509636879215,,,-0.036255918309003515,0.07396010282624671
ANXA1,0.009262932174990277,0.0019153883312020058,0.07801813573646034,-0.05031567528513391,0.026997180650249718
WNT2B,-0.012120352614101675,-0.023963755551908245,0.06407137653443674,0.041791450322671335,0.014717836560268498
AMH,-0.023953889140673423,0.011211895884943101,,-0.0510505910456991,0.026072975639904024
GDF10,-0.014882719771446992,,0.018118763417526742,0.023782471805367914,0.013409643534573693
EFNB3,0.01639509927664858,0.057862637124706844,-0.04432118377966127,-0.03811661037645041,-0.0345617009156322
LTB,0.0021641971862604555,-4.5883388375876714e-05,0.03442474520359797,0.05373940509767465,-0.02028835398195485
ANGPT2,-0.030294142366014947,0.01863293377168559,-0.12680464674163547,0.04292745740037634,-0.04579083940967467
ADAM17,0.021120527263668375,-0.011501642559276673,-0.02412901353353034,0.0019326845723356993,-0.031043496948256883
LRPAP1,0.017157542670961718,0.059826051413447635,0.10464141065515298,-0.042140352139611356,0.013171121794995898
NID1,-0.005137795305908813,0.007462640846315788,-0.10192123501113291,0.07053567728818003,0.0010608584530726716
MST1,-0.042662186683631385,0.05495269522726331,0.02632629501333643,-0.018404331112038406,0.0923688028521879
CCL14,,0.013539457534286063,,,
IL13,,,-0.033489338512667825,,
DCN,-0.014390063097875116,-0.12143436857372022,-0.09480689304729092,0.009239328296218123,-0.030715314517325464
IGFL2,,,,0.00634366704422872,
COL7A1,0.0315622960372597,-0.006083905242361495,-0.0770361201934885,0.04413476589737127,0.022745549659938913
CALR,-0.00014816133576727245,0.0020996804351387515,0.018590580931781876,0.03822223774836183,-0.012827573212861975
PIGA,-0.000261906346454817,0.011630756039742297,0.09869849443222761,-0.007328145118457152,0.008882142095434201
CD200,0.05398671196412729,0.05071064704800253,0.05672624317244996,0.09146965595504752,-0.027376984497363824
GRP,0.004806603787991634,,,0.07152623769983636,0.035522488219398254
CDH1,-0.007889885275640366,,0.04608834201637644,0.034097532893732005,0.010759698276240848
LPL,-0.02769539627572121,-0.007670853288644685,-0.046768102128560966,-0.045224334665881855,0.09579997840387536
SEMA5A,-0.05331842770412385,0.007618988627175809,-0.051268123048515524,-0.029976851778956187,0.10642684114658364
SEMA7A,-0.04763692122790117,-0.04186979668151254,-0.09588525724167987,0.05107212349085178,0.004288811608384961
SEMA4G,0.008027055864047587,-0.02147087736471137,-0.007263071139693382,-0.029662493919531536,-0.03442495843068939
SEMA3B,-0.021368593798914304,-0.027169537088647715,-0.013124749474092425,0.03261572341702091,0.04366890804639478
RPH3A,-0.01637258201998102,,0.034413189297827156,-0.05227969155508028,-0.05791784437223313
JAG2,0.026149752666457245,0.04040351619231814,-0.00016101538709565515,0.11128460261114492,-0.01074506875528455
CGN,0.07468651657544009,,-0.018915723766886407,0.054833353241345036,-0.021054583587060603
GDF15,0.016969725811532037,0.05083283323771693,-0.016267521505063956,0.05072536353706912,0.056703982990128576
SEMA4F,-0.022978362763271573,0.017285001792002604,0.09403001640185041,0.00237380034004735,0.005740295836792361
NXPH1,-0.008556203601558648,,0.05656555835805867,-0.04783709448799849,0.007977240325272418
ARF1,0.01496380374270562,0.04096256989925893,-0.06270090662128223,0.047242122069805666,-0.03219264324365446
DSC3,-0.010846021122553656,-0.042945529050599625,,0.0729515185818982,
EBI3,0.012714422369641784,-0.020838865138310625,0.1484104670766196,-0.02440054491300178,0.08718673989043495
TIMP1,-0.05048476953712594,-0.04500113967802021,0.11919617770815367,0.0845309349385822,-0.03739282844592718
SEMA3C,0.06018940241945209,-0.00041470873204857385,-0.046041630553626894,-0.0057180790423566755,-0.028910820570455572
GNRH2,,,,-0.023559121983966293,
GAS6,0.0073575249887333615,-0.05954629543955617,-0.011598149723872459,-0.03598878488516571,-0.021207372610129567
