,ZH881inf
BMP1,0.04980659308878049
NDP,0.010337622415341712
TNFSF18,-0.0289947393535526
RTN4,-0.1937113032803354
HEBP1,0.05494185244760587
WNT7B,0.038942238984851885
PTMA,-0.0396317672971332
PDAP1,-0.09103464602216639
QDPR,0.029275002919359534
WNT5A,0.04237112083444159
CXCL8,0.06599032579672919
GRN,-0.027462096601233936
TAC1,0.02054789202399976
RARRES2,-0.026823683474822085
FGF7,0.11287091634129583
HBEGF,-0.0008002500424239031
CSF3,-0.02605965276974521
PCSK1N,-0.05691818644013186
SFRP1,-0.008061184642702435
MICA,0.10685827555990184
ADA,-0.057857900855189236
LAMC3,0.031918501840720696
HMGB1,0.03670878622538963
ITGB3BP,0.10122572632009887
RELN,0.06806449404057896
IL15,-0.02756204313743398
BSG,0.0414152279619084
ADAMTS3,-0.03168828728486999
CD34,0.0042234823873032665
PLAT,0.07174792437181125
CKLF,-0.0008077013265314364
CD24,-0.019603023713246605
HSP90AA1,0.051110214716826405
IGFBP4,0.029305564655051027
LEFTY2,0.32016368479731916
ANGPTL2,0.02025024999670751
LRIG2,0.07855858554000379
ICOSLG,0.042616860151632005
WIF1,-0.028046767099352183
NPPC,-0.04787350605940756
LYZ,-0.05613424533112702
SPTAN1,-0.032442434947049736
COL8A1,0.13996489725345332
GSTM2,-0.04941602354532385
SPX,0.03102641984793671
MFGE8,0.011740617142055022
TGFA,-0.07840963764098959
SLIT2,-0.04344041196251617
PLTP,0.10678201015400404
APOD,0.05198790970988859
B2M,-0.005104915917482126
OMG,0.014194778788045889
CXCL3,0.04510850578870069
RSPO3,0.03569975302759231
CORT,-0.05328127747605962
NCAN,-0.05041157223256172
TGM2,-0.010358530384843941
GDF11,-0.0035767780299101517
SORBS1,-0.0026408204650680083
DLL1,0.11482078039558546
TLN1,-0.08876886009804237
PON2,-0.010441607585431615
ICAM5,-0.05835328618451906
SFRP2,0.11774051536373474
CXCL2,0.07011369309479679
CCK,0.026397415127589766
SEMA6A,0.07221865526686067
IRAK4,-0.030840827389509985
GSTP1,0.013850530594049322
VCAM1,-0.07006547597609199
NXPH3,-0.03561622664489258
MTMR4,-0.07193446789718153
SEMA4D,-0.04808081311755225
TRH,0.03894228282623766
SEMA6D,-0.048550657030440446
PODXL,0.027072667284104082
JAM3,0.0006801502776893808
TGFB2,0.09441857339325846
COL18A1,-0.0008426245125600959
INHBB,0.1126281231851002
ARF4,0.05686793659122321
CXCL14,-0.015035562205751415
LIF,-0.032363377095964936
ADAM28,-0.07614585554936601
TCN2,-0.050859152504526814
CUBN,0.08029280554965885
TIMP3,0.012685314475823101
PIGF,-0.005262385633316327
CRH,0.08233703260674807
BDNF,0.0005281186712647437
CCL5,-0.04164835410532444
GAD1,-0.08492935383396735
HLA-A,0.004645893476556524
ADM,-0.0839710589284825
GNAI2,0.0014824133213051753
NUCB2,-0.07406226201546035
CXCL1,0.07600952638310653
VCAN,0.00518857921565242
PTPN6,0.03596035606839794
PTGS2,0.021112859507202444
CD58,0.002970856161725384
TNFSF14,-0.0350004604562697
CNTN4,-0.04911008224708581
MFNG,-0.02440149804510597
ICAM1,-0.057463269452833074
PROS1,0.09073817716234768
CLCF1,0.02636021245245213
PSAP,0.10277952388573997
EFEMP1,0.13410301768764066
C1QTNF1,0.011276561986136267
ALB,-0.03578809391234178
EFNA3,-0.004090584530767598
DRAXIN,0.08348345933498354
NPTX2,-0.045338175369146826
FGF11,0.041421665312750704
CD59,0.01839599909271447
COL9A2,-0.010866759735792394
DLL3,-0.003901374394104346
