,UKF243,UKF248,UKF251,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
EFEMP2,-0.06689519134446559,0.025332326436754985,-0.026456890129451,-0.02193616101009761,-0.028681386230275045,0.26012860816319056,-0.04163449345541016,-0.002667103968023365,-0.043096135335477646,-0.07577105874059628,-0.04041259797725711,-0.008297395024678718,-0.04411084101880614,0.09036628200036514,0.011679607026581634,0.05934945483368912,0.07343036011719142
IGF1,0.1104393362346893,-0.027391680854070757,0.00242904865636207,0.08239642389483433,0.05121372474481505,0.030630663094717868,0.012258628929378032,-0.010215720058266974,-0.01602573301151329,-0.020103814233383234,-0.010468568364172641,0.025750421710159326,0.020900437946449264,0.000753280600741962,0.020223784142646414,0.13294705700623216,-0.01976420824447308
COL6A3,0.09024021198238515,-0.02291327867868609,-0.023201413384372593,0.011872920832398935,0.07124465221678253,0.06852727039244724,0.019758171012444942,-0.008257838577082247,-0.060017099973030584,-0.01505257743104906,0.12330177963348365,-0.04490987783863102,-0.06723840077102725,0.018193597184509577,0.05273264624384205,-0.07950262930707533,-0.049547705658440806
RLN2,,,-0.01588457042975774,-0.0002848333736187472,-0.014485602232297038,0.012221201847024422,-0.020090778611791753,0.04309773006112195,0.0633658092843944,-0.014467391390272113,,-0.020416555190441398,,-0.019388391681550526,0.03361854544989634,0.03757143547246526,0.042517108361131525
WIF1,0.2339064302813296,-0.0062359951778233015,,0.015652744605152567,0.16550867878239114,-0.10721375099987365,0.09227971066279873,0.0063904107965934666,0.164525159756744,0.0939188140054342,,,,,-0.00812936437333484,,0.06222134568358218
IL13,,,,,,0.04015163573363322,,,,-0.038125377549964944,,,,,,,
PLAU,-0.06632820686761763,-0.01620771083887369,-0.030210088396530874,-0.006604331551590833,-0.004609331516310667,0.2714114617706575,-0.06864382527282464,-0.03228977177106571,0.01695766021692979,-0.020033289532489663,0.04195194469619725,0.008268133589612555,0.035050351239991576,0.09136689207953039,0.005772524848110688,0.06960190403636501,0.055415934889064405
CXCL12,0.05292666360535662,-0.022986890906773055,-0.030435265305726322,0.048964036156100926,0.039652695987416046,0.03603989643262623,0.03641413341539264,-0.010118982011022551,-0.10161886864381248,0.05309163070865134,0.06642650796776722,-0.010150594196980148,-0.016964935801088675,-0.022811470693679663,0.014640991110284987,-0.0075964695178602085,-0.08526508917574221
MMP9,-0.027122095315303574,0.026368557725334116,-0.015015820603412458,-0.002956428721796391,-0.005852071606205133,0.2245314314587946,-0.02644758272359677,,-0.020614923273777504,0.03815365425213184,-0.02573390348343072,-0.016917668046721037,-0.06059037972051574,0.08037240675861904,-0.009011698080441239,-0.20750466499198128,-0.006677203810271957
TNFSF14,0.07020437785273283,0.04661956184859977,-0.022599610317393982,0.01739559685866036,,0.1264517748185728,0.003042973378337083,-0.02313250012456218,-0.09761065020466846,,-0.03019545603960931,-0.013317651632538561,-0.0708530613931013,0.059104249225883934,-0.038371262062334245,0.07957377516679044,0.10664476763013898
HBEGF,-0.10091164599564922,-0.03931188753941658,-0.006000024580420906,0.017840446156068154,-0.0025957103596596916,0.11107036572763905,-0.07892110318692319,-0.02221322220817114,-0.04032408866855736,-0.033641962832489325,-0.0032657704362734504,-0.016815942227557612,-0.0032568193857803493,-0.03806307492713484,0.042867154885708844,-0.08276943711798553,-0.05024593557263584
NUCB2,0.07740851233939802,-0.011617329418025579,-0.009803251882391437,-0.04833465819662537,0.046178167534329156,0.11829303178094543,0.01669059330892048,-0.007391131219858796,0.029692226460274924,-0.06464884273206714,-0.07831084407621922,-0.0037189644682233468,-0.0103745541372648,-0.03163510155834888,0.010708990675760525,0.09068968412318192,-0.14907116487215955
VCAN,-0.09706903169485903,-0.017438806547987875,0.016311134313812745,-0.04591922360692327,-0.09117925866969663,0.15945725516448758,-0.03231457069295975,0.0025799602789484204,-0.07405609492730976,-0.07355850863005924,-0.027633857480142444,0.06413521732823411,-0.010722371329358254,-0.027634071140833088,0.012466539857408879,-0.1624558821340829,0.00013216085219733736
VEGFC,0.11524555966343988,-0.017212256089477965,-0.02320141732574093,0.010329362556017508,0.04691952339014026,0.024305270820776822,0.014335241387549276,0.014522242422450288,0.05091514856540825,-0.03317541826210932,-0.03921243165404606,-0.051214572057032406,0.00381603935827759,0.02084895726254641,-0.006258970957127987,0.06291086390969125,0.07917752158019385
LMAN1,-0.05191285591829004,-0.028355955951172077,0.005572626729045508,-0.017457957152909858,0.0035890340544697122,0.19295441771325264,-0.06627410774394854,-0.014559857549946249,0.015162776758723457,-0.027817949370489706,0.03533141417237975,-0.05451015629945949,-0.05267709596194557,-0.011119671715677706,-0.01663498320159439,-0.11295917889969671,-0.1330734818478741
IRAK4,-0.06613526784783859,0.03882211066355484,0.0005303368254338441,0.07365099182578078,-0.08326807473421287,0.12481905493524144,0.025440225484906032,-0.03017736515079788,-0.08833068689976982,-0.02222393564502321,-0.028723648341772018,0.014548142342220086,0.030339896478920127,0.014433087789796448,-0.030251102007792796,0.1815725970067819,0.0696541531711541
MICB,-0.046632791232188865,0.023129507271219586,-0.04495977133637075,0.004419947293689412,0.027055045285221246,0.09895328371992435,-0.02409569899858851,-0.0058410111143350945,0.018311866416814523,-0.005857367239178242,-0.042672699943366504,0.08314230534295307,0.03980145934802943,-0.003439782341846372,0.008401849519242565,0.10107218412779216,-0.00400183082851393
COL1A2,0.006027754425316066,-0.012446567259006792,0.051952588634549005,0.02693113854469183,-0.0470232230604714,0.2796817148846098,0.017710939396138325,-0.03419548590754118,0.0035072226516126774,-0.03765167693093859,-0.011230255362389509,-0.07389485789678735,-0.1080395952101241,0.07781881975772284,0.03219938847163898,-0.19784278238621242,-0.14136053386104871
ICOSLG,-0.06263642175374047,0.03883576528831486,-0.02386652589800337,0.02489095083276863,-0.04968772074276657,0.1762925378727555,-0.03128434566212364,-0.02118553451148608,-0.06938419822228925,0.0450179752065605,0.04719586762859968,0.02547926783626254,0.12263260289821017,0.05013466935622521,0.025249282201030617,0.19736249699634878,-0.001515886193302613
GNAS,0.043699246114712605,-0.037240780293545515,0.00031405990031108046,-0.005717584117586983,0.16447151099983914,-0.14211766961204406,0.0354849926680204,-0.02276911289300487,0.23774328071387596,-0.07749687048814019,0.034095559580673694,-0.008966502076199616,-0.044029738786540124,0.11239557390877931,-0.06741509509777939,0.055679215241645666,-0.09357359829616177
C4B,0.04752409742430823,,-0.01749892772214994,,,,-0.02080715784664632,,,0.0325757589281262,0.21419888327150613,,,0.050459741605143396,0.05767978568882884,0.014400214587480347,
COL2A1,-0.02712210662051688,-0.0429867565649399,,-0.02211062401111926,0.028443121509629826,0.0033499970364255617,,,,0.03650956128959127,,-0.041401688012303095,-0.059828264045665894,,-0.033775858099021325,-0.01880270403255848,-0.07519759982165987
GSTM2,0.02086171192431651,-0.030090866363636462,0.036910688471865565,0.07908575589443892,0.03988473668747573,0.0987580194402403,-0.029042197620992433,0.009536645905516854,0.016121581136025263,-0.01801256803322467,0.031655720021049764,0.03930749548738601,0.030608477743524824,0.01742932625337124,-0.035528116747109525,0.10408240092503901,0.04209246541328019
NLGN1,-0.08786753479903706,-0.01758906768238242,0.0337370277322192,0.01796235401379482,-0.06123213289806306,0.12232222830226852,0.055767964663200845,0.03788373029976654,0.07336345076576983,0.0006989733902455381,0.054094559323764925,0.013566404496725804,0.03458768758782521,0.05383446973903406,0.022718244144714114,0.1586155958864345,0.07408815825572622
SCGB3A2,,0.07280876411179617,,,,,,,,-0.0048890259785868,-0.019950906583478763,-0.01901969810969009,0.04341212957462595,,0.07856620369447667,-0.008265369901157824,-0.08755890140301241
LEFTY2,-0.042771483211487285,0.03943218609634544,-0.016710241894640224,0.023686684367580632,-0.0016466662008091965,0.1877625327938994,1.2516392051078066e-05,-0.03252229123307406,0.07294195376186949,-0.04560869949576022,0.04854006720664909,0.02759751370225165,0.003059736649115825,0.07170472209445784,0.0037706726280355234,0.1022160753349694,-0.04041844719985513
ACE,0.041119082327026144,-0.03163448842847515,-0.017315446944382678,0.029813837520439118,-0.0012728197189267167,0.1488710811778148,-0.044429480377317365,0.015986695549875272,0.04466490034175813,0.007640402385380271,-0.0643898628930497,-0.0028509626409397065,0.024142930764501035,0.031018137553541356,0.0004301287532566977,-0.05009748557894909,-0.07789564697814157
RPH3A,0.009586037341157115,0.044854224719552686,-0.008572227877099959,0.015139562789579758,-0.0038594205903413315,-0.06588511607472933,0.03701765139483732,-0.008133785330259529,0.19161771338758618,-0.03175856520502971,-0.021096217830563806,0.09245118432405228,0.07866979283322682,0.03248573487025885,0.028384739809228742,0.05832447903064481,-0.042675813513585896
NCAM1,-0.0670581797792316,0.06143959016520414,-0.018190754911144975,0.0020161355911372564,-0.09641282128126503,-0.15320634733288324,0.032409196324428964,0.017168232115255845,-0.0440416717171288,-0.047648489670511864,0.011633589085954521,0.05329335435220545,-0.0037214848883617806,-0.03763593623550994,-0.017523982694574322,0.13153539557272992,-0.06860872098953624
EFNB2,-0.040850402338471925,-0.0067049864027750195,-0.03432494601238008,0.04548518220539995,0.01245679219954746,0.10676982326449047,-0.01977620123951301,-0.05795282503065784,0.10565878622842097,0.09629893508953556,0.006432049919324492,0.022319917447270122,0.00031288331398483,-0.026069517078477232,-0.016425598797500034,-0.00736612075588615,-0.019023472871492052
ICAM5,0.22665080230538764,-0.012478681010832108,0.04028364346100516,0.07021611531726081,0.09750732622039891,-0.05335660964852147,-0.016261914768008888,0.012514106439605198,0.15783078932001385,0.07274205236935687,,-0.03818096666986875,-0.0028226301097604182,,-0.03350571049714554,0.04952789664613234,-0.07004222248732687
CCL5,-0.014952581397356094,0.008322402322413774,0.02830513693770272,-0.024442369115963647,-0.05014454631647135,0.11267386140196914,0.033106672474812464,-0.020167036481986287,-0.07681666820715764,-0.026919023288372267,0.052092604511388224,-0.04343505019034934,-0.021346071284617445,0.04346118866581861,0.08218286503689863,0.13795258292560708,-0.13273980559943777
PSPN,0.013847077154115654,0.08669550505246831,-0.034203419462271484,0.06344033026552884,0.026444230144817442,0.05426515634185149,-0.0035514167422973125,0.03315832004599901,0.08977798473892297,0.06948241415155437,0.06821649115543994,0.010824440567123728,0.008077420094595727,0.04510025179431016,0.035696489987234827,0.1665674172639764,0.012692237643791671
PENK,0.22536558108661042,-0.021343167824571158,-0.01671038029153339,0.05855683221508404,0.08613577388314013,-0.05869819225398849,0.08247248701278438,0.11018715194340173,-0.002737099025816887,0.052197352515448756,-0.021306703292592506,,,-0.028921891880672762,0.02460323353765471,0.011300603789849307,0.015632357781008573
EGF,-0.00145017693667169,0.06606065590280753,-0.044993423133743625,-0.035060948023750434,0.0021371051062670505,0.11318251482199235,0.05552718852599219,-0.0028810227788256962,-0.05833985675471789,0.014938711429112945,-0.022987916401701475,0.1343501183929653,-0.025678070805077648,-0.036900834092344736,-0.03669758702293017,0.15087136356554803,0.11322750397485248
SERPINC1,,,,,,,-0.018580391045005577,,,,,,0.08429760988161444,,-0.028434412333215767,,
UTS2B,-0.02205217317617364,0.005920086320807342,-0.01806909695856842,-0.004696056682167568,0.0008315444059264791,,-0.017366317628726553,0.010635519935876284,,,,,,,,0.07412928308154228,
F10,,,-0.02166857548070936,0.043242111886893905,0.026147793665118997,0.07648920004699851,0.030111691417961828,-0.0003624764005299177,-0.026211794026406245,,-0.023342018849917646,,0.045265903738075396,-0.027691185127554044,-0.014112949831067,0.06817253865241081,0.02054893715193714
FN1,-0.10478134216804753,-0.042864007570928876,-0.043919385777011995,-0.07530512141518678,-0.03798642419990238,0.2838253940555802,-0.06756113413585396,-0.017260547622446838,-0.12133183291241773,-0.05541707454264585,-0.05108624632882106,-0.1551953281921884,-0.11808608283769971,0.01660682878827705,0.01625139668554594,-0.2589778381004888,-0.11238137867342543
FGF2,-0.10535846881698777,0.08398701545761758,-0.04511736017718081,-0.08151633488033887,0.03892740135478396,0.13053709262648408,0.0028212493077047944,-0.04708994413794067,-0.039662583252029704,0.02222230798131099,0.037534625945641414,-0.003947059436278636,-0.02179116796146894,-0.004109566034577165,0.05638019905042417,0.10458217429733521,0.04891397882473223
GDF9,0.0255683804763446,0.058068722089287275,0.030910676602637088,0.0114893160354343,-0.04614289747569504,0.07569265041688254,-0.032743925375436266,0.04457472393828116,,-0.038967055839714715,-0.029629932745824542,0.11631123406872394,0.05757325020656212,0.05875023460770569,0.025804621010749488,0.12686908600296398,-0.034650808220431886
CSF1,-0.10579841658917633,0.02038815905697406,0.010811779492206942,-0.008915559253306823,-0.04865264985946088,0.17253596455697856,-0.05114994083272232,0.031713865190232546,-0.06259483734469905,-0.018069349084728095,0.05939466497539827,0.015395076930422007,0.02648216366784065,0.001269487772027475,0.05696710325449599,0.17250622889414152,0.030309512055810523
GZMB,,-0.051270530947942816,-0.015237448294523248,0.0899116864234518,0.012849808948507837,,0.06581177478074404,-0.03762676616320095,-0.03583586367699877,,,-0.007302989854648953,-0.04357073690269787,,0.017985103934214732,0.07542355587610104,-0.021911744589886477
WNT11,,-0.010907614892858878,,,,0.06910784764604586,,0.015701235479686135,,,,0.062331077348600536,0.031072327083349557,,-0.03737548616928713,0.021009488755524518,0.03927759456510956
GDNF,,-0.018132234811806626,,,0.014607900661414297,,,,,0.009053029040788352,,0.008882575012699618,0.047718039212052706,,0.06523644333972138,,
FASLG,,,,,,,,,,,,,,,,-0.00018309400849597348,
SHBG,-0.036995626806714234,-0.029958739328613624,-0.025205664840046108,-0.008334424458679131,0.04745664474668957,0.039874406457592784,-0.00511748303960232,-0.007081470301831528,-0.03106863719247097,-0.012050591756859585,-0.023691354266945273,-0.022527392737110918,-0.008432156932193059,-0.01689462835366728,-0.0069258541105197205,0.08798722499037812,0.06985548360781661
EFNA5,0.012823632529640768,0.02749999935521678,0.03922353854248877,0.01939488709876725,0.02195903321677087,-0.10343621830872916,0.08188623938254118,0.0025539533948261924,0.14297524445591658,0.10795488023199241,0.14261996613285413,0.03194079268972279,0.04224846204537951,0.088101487063347,-0.0122748933286642,0.1339612317450725,0.0779974351964292
THBS1,-0.04838943434606387,0.0015096322690616158,-0.020099275954278368,0.02169257632731042,-0.029720046717842046,0.13065987965226458,-0.07645968310136056,0.02202582577844589,-0.02037868525870441,0.011669416582322773,-0.05636358726083286,0.009993778612878474,0.028461340437609273,0.08232310284283319,-0.015772672781987053,-0.2384903617753586,-0.10047088378399187
PODXL,-0.0518579380310302,0.02708473990673588,-0.02598926239454927,0.0493690305943324,-0.10135860669893552,0.31669107666962193,0.015612118603948724,-0.041591561716081166,0.02401217770236447,0.023543487095870407,0.0020806494373979806,0.01632126436616204,0.05512318704956488,0.05503968686603252,0.045616939828565385,0.004737230872454487,-0.07875468289743222
LCN2,0.08013596815987814,,,,,,,,,,,-0.03250517859463954,-0.02075719863700153,,,,
C5,-0.019438334974457953,0.0035143272737131713,-0.028739113087845804,0.06318564122140925,-0.03256199598153967,0.17151595108626239,0.0035895486524838345,-0.036016418324703224,-0.035040898679871764,-0.03202479000398143,-0.024359836391108773,0.062353831789231054,0.04179356546631071,0.04067244367186617,-0.045214061792759955,0.1592631790928961,0.08116951794756558
DLK1,,,,0.00023878648914392822,0.06927411974740212,,0.008358730953176095,,,,0.10859063191148176,,,,,,-0.012777886579453498
CXCL5,-0.006062085690061002,-0.04069397848536689,0.020209175396547784,0.07053448844289764,-0.011854983677804241,-0.02785010140781987,-0.021156813897960577,-0.0006353271425126779,0.07747774952209088,,0.01802204098732024,-0.06101530024585522,-0.03325752916581223,0.03628338751413413,0.02231939441044371,0.025451696231385258,0.05851774910352329
BCAN,-0.009606303675402893,0.04561971618394952,-0.014155061979832897,-0.020928834319829635,-0.13361985424719516,0.19899048849710052,0.013226016203312483,0.0040264919059133375,0.11241969013821028,-0.06675414235198605,-0.12262241147941429,0.08166239062578787,0.0387409060324117,0.08490383789546108,0.039376671009020876,0.22677717251515564,0.1232609379904479
RELN,-0.0026581412616741326,-0.030642326644653713,-0.01279802160753522,0.08840673357728888,0.08206869832677521,-0.0831727520679779,0.061789399267779,0.039156665167992585,0.009033753336682913,0.045842746900135865,,,,-0.045177308617898995,0.019268062755146784,,0.04391154398333316
COL4A3,-0.04084611494648699,-0.02873867127313605,-7.784709206748504e-05,0.009690223026975689,,,-0.03116430216768604,0.045032999286772145,,-0.03603719660333265,,,0.0055179821090396205,-0.026801619028316744,-0.040765644866234914,0.046789501632741815,0.023484889849894237
GNB3,-0.044534609937943184,0.020571831162019705,-0.03598032445999868,0.036434546360683794,-0.017580515723212915,0.12067187314171875,-0.0158008164806156,-0.0016352793963855508,0.11436262692141828,-0.028932844949151604,0.03199416096047437,0.0382656994763282,0.07198967691915323,-0.0032859625074829453,0.03156808560661396,0.18042337602094005,0.0753753674975284
PYY,,,,,,,-0.02132962972233633,,,0.1305930456413226,,-0.048261111941533034,0.02858664700254084,,,0.023864350976599273,0.0222685189963228
MSTN,0.02188378811544582,0.012428232165907552,0.04313364710798128,-0.006594161010574194,-0.028589031519356437,0.15984524669362285,-0.03346647130115544,-0.06248914258936728,,-0.03121859156404016,0.008551908105250467,0.050648513290550104,0.039413482158832724,0.08693353362529874,-0.026985333607302354,0.12245001121698501,0.11792507439535405
COL18A1,0.034429970488022106,0.002781352929590289,0.021500781662604756,0.05957493642059306,-0.11623894401369865,0.23473028650720362,-0.06721153069896721,0.0030021338313712064,-0.06334030564605314,0.03855228951071702,-0.045881373867857685,-0.032861008055149014,-0.0671286520154949,0.023118371995997995,0.009284548386233778,-0.13180493247933509,-0.09713300330094897
FABP5,-0.1183296511354486,0.08346545129578407,0.005955190487429672,0.07507698905991023,-0.08415842630066397,0.11648482550248719,-0.003474465992956859,-0.020744772363852183,0.001393642224501041,-0.0424597948867152,0.04203451024836565,0.04386120393516552,0.09614556729907103,0.11333975887924695,0.06056032443669221,0.1870307425571635,0.1052523177496795
TGFB3,-0.0017130867725796382,0.0010581673940963903,-0.03185080297286195,0.021236205442615487,-0.019079360519336824,0.07135610897573488,-0.0054123791626982665,-0.0054261503467546365,-0.04196501919936062,-0.06401118175702085,0.0011084157543098429,-0.022466961682029215,0.011318210641053495,-0.0006035625248391565,-0.05026270060353393,-0.05727294086721453,0.061901716701601814
BSG,-0.09892431573222002,0.020859178793222438,-0.0425219734723674,-0.026897700987397296,0.002543767216521305,0.03713003765532974,-0.0029667722795891707,0.02600378396187116,0.06516372905889817,-0.040412432793935214,-0.003970939959889768,0.05655122786464056,-0.022074669084273007,0.1232858469733636,0.04128085581023637,0.14574865877643814,0.010720643105971858
TDGF1,,,,,0.0017066924120386054,,-0.017366317327348033,-0.04425067400382047,0.026933881241329987,,,,,,,,
BMP8A,,,,,,,,,,,,,,,,-0.00556396984518244,
S100A10,-0.11585659637669249,-0.01927776692678333,0.009721061402573434,0.011045136366255513,-0.14158693432176736,0.3193949077336513,-0.08636504172202905,-0.025802566991340425,-0.22136481243461723,-0.08592985812235064,0.06680544829759091,-0.00455918527028748,0.05634662451397711,-0.09759178155452591,0.044645529319154366,-0.08880993345906223,0.029210438841911227
PLAT,-0.02439303275178556,0.06021258005297564,-0.02325242723132134,0.0004522080331419901,-0.1386204151765934,0.2518365716121303,-0.0949527529611873,-0.01707887411518797,0.06524762565040468,-0.054903802605677614,-0.0008382143716840376,0.08442741401178729,0.045381117642171745,0.05180831294278415,0.03823160123734863,0.025565889493364094,0.043832122973315055
SFTPD,-0.02803519832211974,-0.04424502366971949,-0.025205666588271995,-0.01807320641465,0.039540924277241936,,0.0029787602633031497,-0.046537976505562385,,0.03154184240453446,-0.0290550268068957,0.05155963567014018,0.1006578893842642,0.017391085114301763,-0.01640967468144754,0.09575605779083735,0.044865714308123986
EPO,0.0283741205948864,0.01066400442363217,,-0.05853841944598614,,,-0.015838267551677387,,,0.04124635047042245,,0.05812691244008605,-0.008869908232097202,,0.04449523152217198,-0.013205374375182415,
FGF7,-0.0008191235969771071,,0.022518720346378824,0.07670734398213512,0.044573387589901585,0.14709733121847443,-0.013253229583416931,-0.020780914933235636,0.07480985950356152,0.0532876326732561,0.03656698377201845,0.13036172415845626,0.035374808915280866,-0.044096645801260395,-0.06505629447089453,0.21799254376318353,0.0744057176785389
CGN,-0.05193130858986823,-0.018829732476342443,-0.022751410337338553,-0.04880083099252779,0.015214094204544375,0.05407716668935339,-0.007820838511173002,0.05404141378885015,-0.05542478735669217,-0.031639279730973816,0.149111220596952,0.10541969077954814,0.012263785862406215,0.05643878689506364,0.03185742650877777,0.08974082985697057,0.07493016763773828
FGF13,0.2637207034371661,0.07387420976913518,-0.03171611795816739,0.044376939288764614,0.052116697148406624,-0.14134950076941083,0.012085278633607565,-0.021469523044099305,0.17280098813253258,0.11812862571964892,0.0377377991393894,0.02118167958100539,0.01412776628049391,0.0037001449707683483,-0.06038216419916306,0.00019252500785600876,-0.015129026667787544
CXCL13,,,0.06001874546975334,0.04994330891411745,,,,,,,,-0.04818745898163486,-0.07463846181166589,,-0.034107856408139965,,0.025168601056358677
ACTR2,0.0669193114649568,0.028777300460922643,0.013551717509497371,0.009599899337533264,-0.008418985715941327,0.051091338452161995,-0.062338839449346456,-0.01996602738749336,-0.04509552104158024,-0.003043866722975445,0.06309464198999008,-0.002222535236058122,-0.06268875859235072,0.03864358682410783,-0.01297587737971532,-0.14021684624607644,-0.1351301605288331
SLIT2,0.12289711676457704,0.07372762048392986,-0.03074489964039333,0.0260476469849022,0.014801265647846033,-0.06475998530006964,-0.02699709391652983,-0.003920959782678184,0.07179982750758479,0.10397717670925259,-0.025922790765316096,0.06676484946144133,0.056688935829247174,0.04851229262591092,-0.029970550672786218,0.021225361311842276,-0.004577494890859318
LAMA5,0.009520952652723083,0.04638410115149116,-0.06533858504343633,-0.017524652646036407,-0.046076510487012556,0.20830282296494948,-0.0233064251994037,-0.032576553580995156,-0.051569227521595165,-0.05345667036979636,-0.037522736891893525,-0.06538027044015389,-0.030485789646750236,0.064019949166057,0.03302299147686343,0.03477097106665125,0.03551633213469833
