,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
IGFL3,,,,,,,,-0.040374349114671006,,,,,,,,,,,,-0.01228804758749131,,,-0.020566571633188077,,
BMP1,-0.06549380088523804,-0.06040935067883526,0.01406901445784453,-0.11860720749775135,0.0042246431927924,-0.06296164289759101,-0.11118233152110493,-0.4527712700020016,-0.06303744833937583,-0.0048738324364731205,-0.22903843866218104,-0.026437117217387555,-0.34816250100633744,0.010112961376352148,0.11186526348134247,0.03394907594814096,0.00879290436133916,0.02704126736998631,-0.05443389694247524,0.03230545877555652,-0.03924006289325389,-0.019979342153692133,0.05794683194526399,-0.09942109185865065,-0.010304593726368116
NDP,-0.10078658816926062,-0.01366095849453475,-0.02652082230920042,-0.08990192872295136,0.008575067094849502,0.1712404542141613,0.12547197191823697,-0.09248933436676757,0.03627003637366843,-0.012819574394229044,-0.1409401880617958,0.023856077389030776,-0.04079650645094931,0.0013979064819316185,0.01956760098499394,0.15226583856504583,0.04238851562975686,0.03555657388108462,0.02211168744920741,0.0046695869405644005,-0.027526894508957407,0.0406392979121368,-0.013070792219768453,0.08750441555518297,-0.11995647177954122
TNFSF18,-0.028236979902044674,-0.004965356723780609,0.05084045838206267,,,,0.008260056135018757,-0.10787294206147884,-0.023278946751736494,,,,,-0.04057907297315866,,-0.05189663111720814,,,,-0.014387549990901426,,0.0977782089103748,0.06250035920278715,-0.1122088075129265,
IL36G,,,,,,,,,,,,,-0.03459005507010149,,,,,,,,,,,,
RTN4,0.33249595358822454,0.08377810486973467,0.09651657326409503,-0.07663837201602616,0.09466630550160525,0.23761282404183715,0.1955412177222099,0.5711930978485078,0.16082391423179024,0.18128712981926415,0.5785503079113087,0.03210749059620088,0.5436829842209777,0.016114105223350703,-0.07004820276337786,-0.0031588728428633243,-0.05170956779566075,0.02889046992442749,-0.00788389479676251,-0.04622043358378986,0.118619767464811,-0.00942381515732883,0.012349831680314833,0.46455153442333574,0.07324897166048028
HEBP1,-0.12028928099034071,-0.020986520145961564,0.026704711953633574,0.11858391601201712,0.011364528314418892,-0.020390475152545214,-0.062212011826084435,-0.18310129345784448,0.08020392945289585,0.04028787789561486,-0.2551790084033067,0.013338953046564414,-0.05892848914036469,0.009557414229902556,0.008909638383609862,-0.11802701009729083,-0.047153922201566494,0.03167988236368732,-0.02135201388268518,0.042060452012777985,-0.0779776184264136,-0.09658254380257128,0.04404328612086131,0.0034514781696734576,-0.059533302134513646
WNT7B,0.3559208062439439,-0.019482092412633795,-0.04192848029448623,0.003081213418009275,-0.03160523846033759,0.13696452905484932,-0.002620034397868443,0.3302626621998792,0.007801575856783837,-0.025173930321346433,,0.03503927286370645,0.12772075438100983,0.09097642648216943,0.019419357098263552,,0.0131513568400241,-0.0008202789875943592,0.055803797443904984,0.027015268761580453,0.00030499109057766446,-0.008318668289849888,0.0571132456136761,0.05340011425615609,0.07587201099288214
PTMA,0.017361103033112057,-0.04922285445864137,-0.05063000493536891,-0.29862042621774154,-0.04183594285707865,-0.1844723430726479,-0.16118842291967053,0.07105580059393848,0.12379927166102662,-0.1547447670703333,-0.7062048439172293,-0.10732506717612514,-0.5362075985105887,0.05267183816441725,-0.009310434443481237,-0.15735970554824055,-0.06617732166503755,-0.04214967076378202,0.07636664532346168,-0.0711945781263843,0.031734532069124036,-0.1911303021434157,-0.006589597148910042,-0.16446720576812707,-0.27965952989736603
FASLG,,,,,,,,,,,,,,,,,,,,,,,-0.01783738056107672,,
CEACAM1,,0.0362937797974563,0.011129240682673578,,0.012988480034829244,0.0014283803624399174,,-0.14195464776952854,-0.013294190191887234,,,,,,0.004076950817098115,-0.04691563429140365,-0.026011769102599114,-0.015595811928956546,0.07021160394500245,0.002119516188756569,-0.01087599507720986,,0.04198258771016998,,
PDAP1,-0.11651848271293457,-0.010241105375391728,-0.03995790497915702,-0.00994453912775269,0.035577504434745146,-0.13697383507627836,-0.07306334586029464,-0.36966106983586594,-0.009558212151346513,0.0092662200683146,0.011356383291101889,-0.0973543708500772,-0.2638542779472434,0.010733949408488831,0.04317567646864729,-0.031220414256987707,-0.007532545076530951,-0.03481043993858287,0.057137415594457154,-0.028664955516294707,0.018706042544190588,0.007434382800351303,0.05052725641577893,-0.013008847458277772,0.03192817751395538
QDPR,0.2216710990846633,0.08944501577521534,0.004180820611710255,-0.11507186907728954,0.06965135115416914,0.24273213580056782,0.1763414362514408,0.23943474971357462,0.14011107376424478,0.09855676720866999,-0.5276219188625135,-0.03692602680701279,0.13489558146410874,0.0003722397264446503,0.03143139119016925,0.03526799207098943,-0.13881823410227526,0.04462515374181287,-0.01257496919343099,-0.025942352993624143,0.009309793324916117,-0.047387818591433976,-0.04481300566340081,0.33522405679240885,-0.07298562991521752
POMC,0.22382740518743446,0.01652339619914507,-0.0007570098363266312,,0.030076358219180407,0.1343708984369457,-0.00862485553343175,0.023524671390701482,-0.03671021902134726,0.031278508231373126,-0.10666190603379394,-0.019718404224516366,0.11663519369909457,-0.005656772235651032,0.033715977228223136,-0.059905664871287935,0.03976775255698914,-0.007384675701590034,-0.03024969067580267,-0.029088076931730645,-0.008590738544039946,,-0.006970241853206908,0.06770041142396924,-0.022701119680937784
CCL18,-0.0020416682199210453,-0.043921700855958146,,,,,,,,,-0.22093014646499853,-0.06875779497480591,,,-0.05664319706871569,,-0.037890940766243095,0.1137789848381103,0.13364591772619483,,-0.027946838559029144,,,,
