,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
CEACAM1,-0.029420926691992005,,-0.020954412058843658,-0.013221173874632374,,-0.013108843563265509,-0.0199252757202841,-0.023096620608687807,-0.025795149055177734,,,,,-0.07348504472781325,-0.04562823439237832,-0.03266139522471772,0.022631671738955177,-0.011476145329146387,0.08783475699988351,,0.09776751721494324,,
EFEMP2,-0.028165094432844918,0.1353472476593953,-0.002404162475627434,-0.0443877225066401,0.007684777020610364,-0.037524159199493756,0.0015901649244141126,-0.06535672983838026,0.038704513535589104,0.018664458596150756,0.03408253724464122,-0.0034379617418666525,0.06015135714075891,-0.007765355091148819,0.07858444371133158,-0.034819245235726666,0.003922624480185803,0.023561768405079828,0.037633792018015144,0.03672499634115219,0.011873381283592702,0.07952418630144081,0.007972159282008564
IGF1,-0.0636755030131694,-0.06817614623707219,0.05830266839319866,-0.01805199614153598,-0.03154340182276971,0.00679999874955991,-0.004344192588083812,0.03636399154302145,-0.0067886315738570355,-0.002529971742989608,-0.025402974752048373,-0.009514510240554481,0.0061348319208864395,0.07406393726358262,0.14266941717367132,0.1445882215831991,-0.032583889226350866,0.02296465683494053,0.039651053696966164,-0.02235736304479755,0.06717359506003999,0.009763978589567518,0.0366826629237916
COL6A3,-0.0052563989112346604,0.08309220566119901,-0.02921318125085175,-0.01858245440430858,-0.0496992675068582,0.06351295851516166,0.0067878670931678636,-0.04197923395987557,0.0754713548563418,-0.03681233708206791,0.014358830497904145,-0.0571791011070146,0.054457334461306205,0.037369789656209705,-0.009966274315336943,0.032837181050248125,-0.00011072660563077201,0.012814500311593943,0.06516798048444469,0.03749001943146503,-0.003579465784940906,0.0047143225449524815,0.07201786146900942
RLN2,,,,-0.01272225535802131,-0.02044077632298747,-0.02250167064856941,0.04603292078623774,-0.014733447807422018,0.010716680827385661,-0.021148942212811835,-0.030289490251107432,-0.01822154812475997,,0.10728374602602951,,-0.03312270169773933,,0.03759990908620862,-0.041199889451019205,,0.03150290360940262,-0.010411564496927374,
WIF1,,-0.08817082779480531,0.035489962445514396,,0.040341473331079784,,-0.026784153246102574,0.08183346936395441,-0.016019775029577587,-0.026195414591318442,0.09458757503860782,0.0004215971343380881,,,,,,,0.002123795697747633,-0.03109707963263139,,0.05674566340786303,0.12717416684645008
IL13,,,,,,,,-0.012647262280320825,,,,0.0015492014990048026,,0.05104342741557682,,,,,,,,,
PLAU,0.07649425931690468,0.025808092745551205,-0.017243326975321414,-0.0025054328549294403,-0.003953564779240315,0.0028424775244566412,0.012123321534807491,-0.012087353880061104,0.017457904389854482,0.01031549921695689,0.00838862403581671,0.0053649025672054245,0.069761681423921,-0.013057263378017282,-0.006304607550951267,0.05308875206639539,0.013889382505066076,0.08900245557202084,0.046169990560293195,-0.04158823043261515,0.022910629302249033,0.03098039793470046,-0.05432601059745247
CXCL12,-0.04915184231338582,-0.004728976781132009,-0.054828587511916486,0.0013646072478229263,-0.01593111882633933,-0.007658480606586238,0.08938418474389793,-0.02185751914057559,0.018930738650815678,0.02057475600630165,0.07857666850343752,0.028684070896130384,-0.008812767703619858,-0.02640962926595712,-0.005759477711263292,0.07734611350336665,-0.0772923889954714,0.020078611735952413,-0.026762896453390982,0.10146530235112211,0.027286773698799026,-0.01971603528871351,0.06866476182214816
MMP9,0.05877553324834645,-0.04565187023554961,-0.0481714846426555,-0.012026457056022788,-0.06987710090920983,0.062240585690301754,-0.08463576582435793,-0.0227944088104214,-0.024396900619122856,,-0.020934686632589006,-0.039381264252500395,0.03475557650521574,0.11774011944704371,-0.1049975382309769,-0.05676962854651903,0.06749585067681138,0.008686940260954928,-0.005777140092127774,,-0.019475629622408945,-0.009871190120654448,
TNFSF14,-0.03599457030402966,0.00012825564648499265,0.01068765247899934,0.052001514696931116,0.023287789894232365,-0.004565136433129881,0.02343839550993769,-0.019477703521776565,-0.034344715591307064,0.022490257106286854,0.003267484847995652,,-0.06762936527388164,-0.01155412122302007,,-0.035097268473191626,-0.06083832766759701,-0.03290454517910829,0.07050959687650585,0.04203315696781872,0.011948214369330664,0.030006837791125722,0.0890304119677448
HBEGF,0.020583871883808252,0.05285634200865477,-0.03839386452983942,0.04488582016698985,-0.04084555222891806,0.057460349430255346,-0.04193328171502998,-0.04540778704423602,0.002849325990712745,0.03523971378645816,0.048976704122436196,-0.03409907505378437,0.05653326184368036,-0.05538715244842391,-0.04185044034801986,-0.03041966125819598,0.05876078020073831,0.043327569049092886,-0.03521486104677009,0.06180080350901082,0.027991272859409878,-0.0036223786795086697,0.04922178596927267
NUCB2,-0.011374201305454286,0.019066989673084095,-0.0030146550639164015,0.05174865842639129,-0.01907603520283874,0.007470280845221406,-0.014344006552588832,0.006140253363688749,-0.03693087228540581,0.014846874948806165,-0.011879916811022429,0.009524904462368885,-0.005751672567750479,0.09547508130973945,0.06750480462072646,-0.008966115132237176,-0.043572775553704424,0.11167068892254571,-0.01005901608646484,0.00019677726259771704,0.05163716728008871,-0.03261850971764612,-0.015796621682108367
VCAN,0.0024405089246998263,0.09708069423719445,0.0048553336609453756,-0.0023239646617231745,0.016719273332554865,-0.027779497074737692,-0.011439371316356547,-0.04402406882876051,0.023699690558278953,-0.04341552365116007,-0.02994220306212235,0.011498172125615953,-0.08473869794498372,-0.02370079043773861,-0.036549925673004253,0.07065979506694653,0.05604920801744147,0.04150802591231795,0.026913077372968778,-0.05508406322557932,-0.03597867603410315,0.11882765511640157,-0.0988396321819336
VEGFC,-0.02453929054039901,-0.033297143896683874,-0.0203789545911487,-0.01858245756102564,-0.03630531113202981,-0.023691833437512938,-0.02795924781450471,0.07362791406176859,-0.03819081086840748,-0.03481312954931865,0.05228457722130502,-0.022053603288295146,0.057808645576407955,0.04683262712169654,0.003944858536714751,-0.0212765665591931,0.039889034809914056,0.028234778070632273,0.042978535695923685,,0.020528535257734605,0.1177196625044217,
LMAN1,0.024825764298913287,0.035773683007826906,0.00512810245324109,0.043115341047762115,-0.01286582262159786,-0.06623204339078118,-0.09470601147488238,0.01700858182895424,0.029541487216081064,-0.045706120808281146,0.08715716870251682,-0.019162871770356343,0.014541000954006579,0.015309085100017028,-0.018579564101224997,0.0313868408407942,0.010719294119103209,0.03535578248163852,-0.007247891724467028,0.004477037123471286,0.016921051705259448,0.022075349266775932,-0.0083266835235382
IRAK4,0.0342015998634585,0.05865601333475109,0.02770055799315341,-0.017708856495597065,-0.0143981074593639,-0.01914209637459192,-0.002251064148484078,-0.07670955383951034,0.06646967176807737,0.014482807213516321,-0.022695656310638763,0.0510099718254133,0.011380728894657884,-0.003204379969609503,-0.013876308429579019,-0.021614850862949606,0.05694445997069941,0.022555994045442052,-0.0037670241964199865,-0.05987994572790237,0.08907755343238646,0.03128863320813971,-0.04267709657187672
MICB,-0.04632264232827656,-0.0038365747533431137,0.03701706653984255,0.10441728307153393,-0.032911680365972175,0.009013048735062038,-0.01574281915014168,-0.021184920642178945,-0.010970140745008305,-0.005493525859151808,-0.02896478919782285,0.0014385176768909511,0.007777011334666516,0.07542907100361416,-0.01880205447904061,-0.010182098742563666,-0.008825557757134082,0.0040477563975728215,0.0029306486538407967,,0.05508115434107031,-0.029520501913329226,-0.018246428666370093
COL1A2,-0.02808577573649497,0.07759288905590343,-0.054819888888050713,0.00305614388683282,-0.022469081117800434,0.01668065873756482,0.015539985841412432,-0.048560093157349014,0.055816676111690985,-0.007480199585912153,0.027540370132963655,-0.0531991385133136,0.005413745231864866,0.029900889208070044,-0.049516619302432584,0.002526256125821862,0.0192371178294082,0.05410903724158614,0.06996774687832974,-0.028295783352548422,-0.045596858513575915,-0.03629017033301747,0.1262591427404306
ICOSLG,-0.011611718810968822,-0.06970977069594932,0.051540479869578694,0.10110158274996736,-0.04675827375965975,0.014074883928205864,-0.025949241857055286,-0.0030860341950828133,0.049128928334564274,-0.004726199138477407,-0.04971144416029682,-0.0399583425242805,0.029075373109477207,0.09920724458601377,-0.01497268507002669,0.11175617196517329,0.054786877984122136,0.03425510032047963,0.06596279868488757,-0.0823115703062553,0.05536056183490078,0.031629403303730264,0.05459847236107128
GNAS,-0.00626596755211041,0.0006302479415127458,0.06282114553861852,-0.005315420343159715,0.006225634189129727,-0.026061048160564176,0.06112772902482282,0.07080977639387677,-0.031174109360440554,0.04324484985248356,-0.046087837961885314,-0.043449064221058854,0.11085472938824327,-0.10469176493185335,0.057584607811758406,-0.07434314946202472,0.02747316846496561,0.029542309966505406,0.025024771548511904,-0.08114924033860287,-0.015010850086181872,-0.023435397544810485,-0.008137699138508559
C4B,,-0.025697610402415427,,-0.014015224897469576,,-0.03025720218054728,,,-0.004411929110624396,,,0.010539254540985124,0.13046690041186954,-0.04500018694501453,,,,-0.04577980563369974,-0.0476946246255015,-0.04579344905783952,0.007440841651467672,,
COL2A1,-0.003223322965066274,-0.04565188926446771,-0.019769327034857495,,,,-0.016222530305069885,-0.014593652051988981,,,,0.07704567976600091,,,,0.04208695895869882,-0.014929563035406369,,-0.043157331740984434,,0.05895668675948705,0.024914541966861853,
GSTM2,-0.06154959173132422,0.02879732481296756,0.009936955264671692,-0.02635307089648797,0.1731579215560292,0.038107913193450055,0.0011231985767649324,-0.030385636383959226,-0.0011516169747928442,0.058713441934000174,0.048921235622142574,0.0036467929289454417,-0.0060529903614919885,0.07462397300470437,-0.07684739832714128,0.006906108739623994,0.040642367004673954,-0.07462318756479949,0.04661287564948349,-0.011914208087647149,0.014332024657341007,-0.008465025166217754,
NLGN1,-0.030080751236876903,0.04119055274100534,-0.007795544172242193,-0.020145961768022226,0.008213240191196942,-0.004264460347394891,0.045764621452032105,-0.07710241242074456,-0.017902963003373015,-0.023808302668598052,0.006204267560142054,0.007402572298234862,-0.03632697853173923,-0.04744412204481594,-0.08176948228867605,0.10138625446386144,-0.0004640514428757952,0.00013099475857123626,0.01078523909683859,-0.020517851980237818,0.06365821982894115,0.11000114301433946,0.02163499891072202
SCGB3A2,,,0.023115432361146108,,,,,,,,,0.10804660747582961,0.021147930104372145,,,0.08288002128855268,-0.00818098953298378,,-0.041785887612266925,,0.0009876347745331443,0.04292819000772536,
LEFTY2,-0.02429665709547819,-0.01061665435192641,-0.001006219754693952,-0.013383551378868546,-0.01783958066438556,-0.02244516650858345,-0.0028639702013676066,-0.014256410914189156,-0.01643797519330494,-0.015263949418042929,-0.023389149190617627,-0.0303187184326583,0.029500079941467618,-8.946759807990356e-05,,0.04353787536552817,-0.04346638790901752,0.0076331802594326835,-0.03414238606810593,0.036992146403278935,-0.002342666068114879,0.12066455993919666,
ACE,0.05081068275577604,0.03132140441238443,0.0020719543373380746,0.03894173656944383,-0.04273829275030032,0.05124634931488217,0.11260142245295647,-0.05580127338104165,-0.02778752141228222,-0.020491304992344254,0.13137320943593583,-0.06474050727104454,-0.05632372808798663,-0.05023690437436265,0.00826633281477283,0.0517340332377275,0.04200635195101655,0.017820045489368122,-0.016606805825169345,,0.027638480264554923,0.015912000668327302,0.07864326662437443
RPH3A,0.005175918265916084,0.055251456152750754,0.0636275714230375,0.008142810842046938,0.13386801511374158,0.0897127949447587,0.09289625074894224,0.00015052166863317411,0.017392669932992003,-0.017467858690383246,-0.026325276106077242,0.0467848750335312,0.07228723555688223,-0.10796925243875398,,0.07863298608546919,0.021294388852119144,-0.04067781947316076,-0.0021727102959609506,-0.0007862600835284472,0.049463974082903026,0.014620671775706195,0.0034935650745853628
NCAM1,0.026826752751664334,-0.0458476160089662,0.016227527925846332,0.02243395525129758,0.04877334737286564,-0.033557140144428024,-0.00935082397003626,-0.024267280290096612,0.004465456051240037,-0.045409016909443344,-0.04152086071179832,-0.007157721601708151,0.016502846054734576,-0.10084582132535645,0.043021088545628576,0.09952538317523268,-0.006162750157014686,0.0296575524385278,0.0239005104363763,0.015842385137478345,0.01283580079502452,0.022202360071844403,0.047215111139130156
EFNB2,-0.0032873125084265965,0.04495597238856119,-0.015229020290349667,0.01329180390266522,0.05796046827065041,-0.1090402027710556,0.06465813258675625,0.02940036408880381,0.016549291512396713,0.009517421230085407,-0.03306593453385567,-0.006084392466335561,-0.005244930920975077,0.07362779465134094,-0.009786584691133283,-0.0678824781248628,-0.03234306832362981,0.017522333999041118,-0.030798918914817786,-0.004972898985144756,0.042209858083591935,0.036837475187328446,0.08109343936688299
ICAM5,,-0.07891621587804167,0.01182269867241371,-0.01722763680503414,-0.0260988591625024,-0.029944605230072245,0.07470574363679311,0.00011584569403601528,-0.025962168170985237,0.00886058722333266,0.005754057585292229,0.06236810228412166,,,,0.008247115300653664,-0.030294545550295253,,0.013818465549960067,-0.00011615060397201107,0.0031851134021755175,0.039573531113578156,0.18542357125558084
CCL5,-0.0239558841476724,-0.05106750411489125,-0.0016206725943253418,-0.04670698440071418,,0.027743200842497907,-0.02892055997003484,0.02981685030839784,0.009267646831611564,-0.036065987075113326,0.022713712480689218,-0.024360015293106,0.09801517572981688,-0.02194621635444111,-0.05885094642758701,-0.0004793991601983307,-0.060859490656230246,0.1159446829782446,0.001358006874261427,-0.046177949123099464,0.04165934398815901,-0.06318927727630565,
PSPN,-0.03627239807317402,-6.394089047401175e-05,0.037003424138824584,-0.02739417086793516,-0.04438193759168505,0.026829143962481046,-0.03300089195625997,-0.03799877796782409,-0.003934031839658223,0.01931919067659599,-0.017173588651489564,-0.018726573158785956,0.03319635805226191,0.08827066481452621,-0.02271690913718024,-0.03347505995251767,0.06517588615363969,0.029649122408539574,-0.016455581938533515,-0.031469810558009445,0.11491514440282223,0.016279010730119014,0.03769319597207061
PENK,0.14075374643214297,0.018475590775612307,0.08507847549559008,-0.022504566856870842,,-0.01626067878316204,0.08445346097448976,0.05652899395358446,0.01687744773917047,0.012035523994105377,0.01589744309264975,0.001670376327041269,0.07152675705211184,,,,,-0.05045484758845159,0.013865771422786503,0.044378263289942085,-0.03953302101181255,-0.03111769867356477,-0.035379662254164015
EGF,-0.00124671457640572,-0.02318440745881668,-0.06081181807466397,-0.03603609056160796,,-0.023739075201272292,0.008797012328062933,-0.00972068684961425,0.04198913958064291,0.07025442565574748,0.04860598385377262,0.008544712314796872,-0.021225411373551255,-0.08212485530920968,-0.01625572242905485,0.07782849133349509,0.006326008316635904,0.09745994209092591,0.02996657306097568,,0.06573017097394715,0.0034733965457491196,0.1379877899279812
SERPINC1,,,,,,,,,-0.017139712106278793,,,,,,,,0.044211994735106876,,-0.0035586911822083245,,,,
UTS2B,-0.019761559234087418,-0.005980519424305436,-0.01824486370361481,-0.014471884311400895,,-0.022501670519294723,-0.018618433367717197,,-0.016019775029577587,0.0012712718877412976,,,,,0.08107954825066457,,,,,,0.05665115535230563,,
F10,,,,-0.017354775297776067,,,-0.021355426365357994,-0.01836607621025452,0.019108947648487012,-0.012788593704273146,-0.016214920884211056,,-0.05227958527800184,,0.01971078747926698,,-0.04056137317783949,0.006317646557780963,-0.013128575695608434,-0.03266236082809706,0.0025693332661862033,-0.05424917879043849,
FN1,0.011937901505019017,-0.006348994721058989,-0.058947400559895315,-0.018973424877052638,-0.02050347641624053,0.019298286002949246,-0.0475049887633567,-0.041881862828421455,0.02437463473718261,-0.02352554585800207,0.023014457360361756,-0.078793151712999,-0.0027844399872212823,0.023052047481107178,-0.0629251480686932,-0.058473468331805604,-0.019635546318142183,0.04798944463486702,0.028595131076516116,0.05954041305537832,-0.07009232945852048,-0.012796072019573477,0.030173435520371935
FGF2,0.08547120698347745,0.03206390764005646,0.0759426267892878,-0.003402341524207692,0.021953698781920772,-0.013842913064229027,-0.04572899425229028,-0.08009569964143458,-0.05053068615346245,0.04635001633127923,-0.05457170126765085,-0.006635921000877669,0.03405557424647411,0.0004802631869221216,-0.09548877845416258,0.04096858031387263,0.05890199397774637,-0.07796570407745605,0.04270365492715939,-0.014783771842013401,0.020457307573298226,0.09220271374607791,-0.006170835813772167
GDF9,-0.02501814799281976,0.016696836916926094,0.14033512279806726,-0.008743297099332279,0.14978865714405776,-0.022848569283098037,-0.02987158429147232,-0.04216678301412296,0.031206660823193937,-0.01216790743914777,,0.0015956748630174664,0.01690939124938201,-0.06111794978837514,-0.018887374610048833,0.0017900772303052336,0.03711187227871415,-0.0024368334607246024,-0.002383652032619602,,0.05179662439960522,0.019080572880446758,-0.04871517693042868
CSF1,-0.028526376065860344,-0.016897364642465135,-0.06212085978392698,0.029116476752582617,0.04943170602410436,-0.056399588370995304,-0.05366198669519219,-0.054170832989054216,0.06004915971155634,0.005002240438365541,0.03780473627091204,-0.03326813965625712,0.11143258894575023,0.00993142125426823,0.026414457092679,-0.028264309174148884,0.04193404740306551,-0.006684209086822511,0.04802051934549816,0.049377431280596455,0.12369890021553238,0.12248167742377251,-0.0433568125766633
GZMB,-0.006084130245847215,,-0.03187820370807321,0.040480116262975506,-0.006821370052599517,0.07154683396493916,0.0012288645958952868,,-0.02859682923053173,-0.0015964285910574538,-0.016200390502382752,,,,,-0.0039330654310038215,0.0038112055856335363,,0.027311920202895135,,0.04493702743978155,0.01550360983458274,
WNT11,,,-0.02061224404259948,,,0.03957366155414924,,-0.012322406297755032,,0.0042590792900276606,,,,,,0.00876473657155378,0.0169064919944354,,-0.027798918549515123,,0.06717811152591598,-0.012125970051883277,
GDNF,,,-0.0003342213662733236,,-0.03307948374391571,0.056099891368886656,,,,,,-0.021609742211586517,,,-0.007952385350580399,-0.029588861872069154,0.05750428515435423,,0.036214083908096384,,,,-0.051270505090818444
FASLG,-0.02118886658527862,,,,,,,,,,,,,,,,,,,,-0.027943667968748104,,
SHBG,-0.02380464079224086,0.01282261612804924,-0.000686958741856051,-0.020187697613970452,,0.023394462657353395,0.01981626753669193,-0.026805136014808884,0.008612735628343679,-0.004895938031850122,0.2329153442193221,-0.01741453835792956,0.020086775061501444,-0.05917390775484027,-0.002663437452616817,0.013574295231227463,0.046664091935458216,-0.028279831681961527,0.0011758639763632815,,0.021294966086554033,-0.03873145010241316,
EFNA5,0.009362811416548282,-0.025527232618716682,0.04037044265837989,-0.02358871064490304,-0.02730083204504534,0.008230071119644577,0.06305887585763137,0.010467834506320552,-0.025431913750035322,-0.01246975032513537,-0.03528066271804653,-0.042432195674451334,0.14084254358795437,-0.0022363468503780307,-0.004911698614225196,0.05099012232118255,-0.006707174710638899,-0.05906658080471886,0.010152433069328027,0.01895065930147637,0.028349694399340493,-0.02216561809735895,0.050904935650140676
THBS1,0.01203510156936454,0.07406946937416463,-0.008235865320759865,-0.01121089558723333,-0.011941548066537806,-0.012785699389097143,-0.03849041442888134,0.014893612228282484,0.03816698467432628,-0.02252062364847376,-0.0670649256266834,-0.01936603995093452,0.0980912445788967,-0.007971796008224787,0.029631527776907828,-0.037589206066806664,0.03450019162114102,-0.008022083179988742,0.04454847863112398,0.05647243974608939,-0.03330513896510975,0.04395332794192954,0.03360903580621481
PODXL,-0.02428625692516758,-0.03918247035679238,-0.04299217030550199,-0.004012133205811511,-0.014711356720218373,0.001866052912514583,0.02418028381930497,-0.06170532492422556,0.04734801341783201,-0.03088111249412288,0.019741506533530465,-0.0011533897067116624,0.07673894290680358,-0.07299556582230372,0.05996005617077069,0.0018513028984400203,-0.013515678761082598,0.045233971266045385,0.014740016435589963,-0.0478182472892055,-0.01983886781828882,0.03971568950201597,-0.11451289147094906
LCN2,,-0.038962586087345194,,,,-0.026639162932427424,,,,,,,,,,-0.01390862509785176,-0.021727159218646007,,,,,,
C5,-0.015554814353597558,0.0213427791867907,0.019976337878920888,0.016290937486352252,0.012232417220053712,-0.02050219790503195,0.024585178427028245,-0.007964728896528236,-0.01807685558560762,-0.021763374861252925,0.018900181560813377,0.03684587203016794,-0.06941302663822774,0.13699987995009366,0.009116305799530301,0.04475313274865627,0.08337981710336213,0.035820584243890764,0.0030785458495434567,-0.04096125905747172,0.0498459919898017,0.02686979009894541,-0.051016427327842485
DLK1,,,,,,-0.02901736820133475,-0.015163970080456701,,-0.014817924249458927,,,,0.09364962649235134,-0.04475336140046841,,,,,,,,-0.02713729633606059,
CXCL5,-0.018344988273066732,0.03835424075247591,-0.025302077272529696,-0.02803347124622027,,-0.0003016843221924661,-0.039629759767921977,-0.013727318893141415,-0.019516365313238943,-0.02056384864374064,-0.036927482220298624,,-0.003943306254686618,0.1619290123168199,,-0.04910649019483003,0.034753873659609594,-0.04342383324791785,-0.019115877999617458,,0.0684764950722224,0.04541443951880489,0.13968007496679524
