,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF296,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1
CCL18,-0.033173339112436064,,,,,,,0.018941547677195074,-0.052362214451610746,-0.0528801129614809,
CCL17,,,0.08577655966772867,,,,-0.01371824108083414,0.10048762700010706,-0.030954215236559102,,-0.013791993314800504
VEGFD,0.009214070361145384,-0.017016496967887346,0.03261534791441756,-0.017285295862040997,,0.10796191451166014,-0.010062495733318933,,-0.0024159901306398117,,
TNFSF13,-0.02503367416981358,,0.027524899129278663,,0.08929474417081237,,,-0.009424989255737957,0.016450423519616852,0.00405984277145811,0.049825235367341375
WNT5A,-0.02144490650731805,0.04476829605214644,0.02232400545297724,-0.014119163461568442,-0.002821963784360002,0.06255192288453319,-0.051036016541448084,0.0862205470287191,0.04921636855193361,-0.03560694194489313,0.038440298529012915
CXCL8,-0.029942667596768356,-0.01593323916078834,-0.01750767381094567,-0.03341155197218688,-0.0018092122665544722,-0.0024383121989756283,-0.009370633558726941,-0.021693537005805043,-0.08323367002852568,-0.03802778419096216,0.031975085589348286
GRN,0.005878205487644024,-0.020652592775198094,-0.031422042816390064,-0.013347406992922873,-0.04964604028352563,0.03648412743678187,0.011996548176328782,0.029568274672915108,-0.006254785899108358,0.00379700296603322,-0.022636241859586344
MIA,-0.0006270156090955884,-0.015133282391560345,0.055712171097083485,0.013441437642975578,0.0033081456082090714,-0.021340364546562084,-0.011443969754780757,0.0025579279533795613,0.07764208198989148,-0.06722509831679135,0.05438170154814199
COL4A4,0.03792547271914509,-0.02544967358688838,0.015509246368201552,0.008458056279113195,-0.013336432332034255,0.03946125179439299,-0.019224959079308022,0.01099826951033138,0.13239710494274762,-0.030946450074068998,-0.028807640017937713
TAC1,-0.07005765178975758,0.003347063559016677,0.00042165290856781404,0.09651078509851095,-0.012636806520285837,-0.03729669592100918,-0.020711781512574325,,,0.06180701861978884,-0.018130977641213866
RARRES2,0.050161956471442316,0.017091427898581535,0.024035239318730847,-0.03343900558987881,0.005476092624192149,0.05865693810567087,0.0077783134050391535,-0.0049137068096693414,-0.0746199588707145,-0.01996921241556876,0.0006303519956653844
FGF7,,-0.019206263313527348,-0.03516764053861147,0.08136652687777265,-0.019100258043359374,-0.04075906889433263,-0.024335591411404834,0.04497100863598762,0.003188252830635037,-0.00671077644944495,-0.03772367678417775
EFNA2,,,,,,,,,-3.64361355174556e-05,,
HBEGF,0.0017478998271553982,0.03561430764618821,0.007728899747131512,0.014911007714664111,0.024305598886971883,-0.007851789012696656,-0.025841453861489526,2.8968710005128825e-05,0.002414130780189671,-0.024827728861768268,-0.0056640869356078365
CSF3,,,0.012822692254038743,0.07900521102059814,,-0.01513144360126388,,-0.0018704979835943417,-0.03412626662041726,-0.022014071790336896,-0.014520841294390265
PI3,-0.03489975139245246,,-0.012454314508229784,-0.045760595025315515,,-0.017038205208461565,,-0.04403960669027128,-0.1177060611431748,-0.06374980065562826,-0.018547571790987954
PCSK1N,-0.0061493701056807015,0.05227641761677214,0.04250064973298736,0.013606191020943202,0.01138992351999825,-0.05034229424026568,0.019082902909554684,0.07220283347987223,0.044362076298469354,-0.060425542745105656,0.02223731905709942
NTS,,,,0.01589195762105131,-0.01628075373092586,-0.01859836436795544,-0.019550489175633626,-0.0007592996961418983,-0.02482924751217997,0.00011902788131629223,-0.02150338587739416
SFRP1,-0.035334957190611874,-0.013460691325296203,-0.017310871409562167,-0.019719529165881638,0.002681447871170153,0.011046384607087914,-0.013718241218988094,0.021388290635117647,0.028622982737180305,-0.0037867968600570887,0.14059387379135815
CXCL13,,-0.017070158857048646,,-0.019542305233279912,,,,0.03477347385563332,-0.04436251510361779,0.01688583952005318,
MICA,0.02638971832472553,0.06334265958868521,-0.035336285742424124,-0.023544729803153773,0.08473522609326589,0.02780803818049674,0.018732921495643477,-0.011654022465583218,-0.01953706966438733,0.009665885471960876,-0.04345167975786017
TG,0.07022098611599632,0.025010395364500213,-0.018681172885734617,0.007495824934449154,-0.018792281628296898,0.0029954382251763012,-0.009927831497076102,-0.02463920283623865,0.06537971398733625,-0.018117919364460586,-0.028318410263881797
ADA,0.039459032521509695,-0.003455247061428508,-0.029197093248114987,-0.01946250526997012,-0.036712568098989214,0.09267153531017636,0.037826853174860356,0.031341991035691144,0.06076877001243347,-0.003057688278758443,0.02174392776493145
LAMC3,0.06548242601475325,-0.028728176920794,-0.010806594816003602,0.017490281895261358,-0.030240281472987636,0.07215023464964845,0.058567038771775666,0.06878866705542397,0.04599975555683182,0.0024208258972888887,0.04678358362218308
CCL7,-0.021101046085062573,,0.049451894661420075,-0.025909488700047226,,,,-0.027791899227220872,,,0.09271921833311762
NGF,0.012875865536735838,,-0.011129195008412725,0.024445343788797966,-0.017932877083243075,,,-0.004869009146599996,0.06054901996210703,0.01796823912136698,0.074449896890495
TNFSF15,,,-0.015040101741238137,0.07533580399743137,0.011410900320945275,,,-0.027093980985414,,-0.013670360646818277,0.027914560842156752
HMGB1,0.020928001575036707,0.06353896892222986,0.01868979941512115,-0.012290341794244618,-0.018899379088496416,0.09013784114987522,0.019561415339774346,0.04544219984603445,-0.04999850794084289,0.0019304337170535186,0.013833209883756121
ITGB3BP,-0.0744961731814642,0.08055064490482329,0.05179712286262618,-0.011725389201747496,-0.008318427789145924,0.005609924446294891,0.022010255821796356,0.012819589010719185,-0.03804360235481276,0.03314538810425996,0.0059496213715473905
AANAT,0.0163560983070854,,-0.013684955841028953,-0.01728529832961439,,-0.013648971614264793,-0.011443970391323574,0.046580798751930406,-0.02742605393516651,,-0.016099621839703673
RELN,0.043090663129824416,-0.037910829798561474,0.013280432589451833,-0.0057265469411490605,0.03437409313444578,-0.04005036521821713,-0.03243579208944173,,,-0.016512314172549062,
IL15,0.04354528713058466,-0.020581410508833452,0.004663590145318012,-0.02619591194921746,-0.015493811565698507,-0.035602079868709814,-0.024596842784290498,0.018603909935624736,-0.024000619959693433,0.05068728010392642,0.0025007814289232074
UTS2,,,,,,0.0035027577843764197,,-0.020762493310846442,,,
BSG,0.02261429271958923,0.007066899480653248,-0.027256975800472164,-0.04397147038994827,0.0031083286444743463,-0.0030873408857879604,-0.06931669839162062,-0.03619758375935346,-0.013884920129252867,-0.06423875846646264,0.020925957107021793
ADAMTS3,-0.012353236527985234,0.051918261590093405,0.05329295984830026,0.02338568614368187,0.16108209175385968,0.09186004151704985,-0.016656010728937954,0.08617514665179749,0.06907320227758454,0.05981995362535316,0.05434602561227721
CD34,0.0639257539014016,0.05285577789523641,-0.018610560458295462,0.08751804897623501,0.0022579456395534704,0.006630150587618587,-0.021411357874423758,-0.011505093986409856,0.09132264490343203,-0.019296047415793775,0.037663545245085216
CCL23,,,,,,0.1567228045027285,,,,,
PLAT,0.06705975935374633,0.06557755264574869,0.04577544930005733,0.003558158193857724,-0.027497017280522847,0.059222665998193716,-0.0251643490837199,0.044556849436562906,0.04699587172099322,-0.04405401984782508,0.02048355865777948
NTF3,,,,,,,-0.0023580067673856482,0.037108714022777926,0.13022001203555958,0.007927540799026835,
LTA,,0.15396870650545702,-0.0008640860143281475,,,,,,,,-0.021667664724999192
CKLF,0.0688183291377119,0.024294106353093273,-0.007578747267338901,-0.011670975490240336,-0.025386514003522896,0.0399785226652778,-0.023605240957079898,0.010028260163920971,0.033833880028987684,0.06424526871758678,-0.022550846186157603
CD24,0.010618612485985241,0.04846733783789931,-0.022372688139699764,0.030673351310907634,-0.03878581218542416,-0.02321935881612979,0.048098923418453454,0.03889282907322684,0.06345286354857979,0.05878130989922316,0.03611633832365292
HSP90AA1,-0.017490942750379206,0.025768596190958875,0.008095962319683219,0.049233675444039726,0.02204973467555874,-0.031533408444522876,-0.02854758232166933,-0.024505947914167183,-0.11565200505658361,0.019007742256495184,0.004216569995966382
BMP4,0.03951720516968708,-0.012594075312759604,0.005311672277459568,-0.03354491364880147,-0.02400073907701528,-0.04180726564916278,-0.0010215804696504477,0.07417152691104295,0.054843713325121855,-0.031194778459022326,-0.013127896216786273
SCGB3A1,0.011888047538969597,,,-0.020584656447365273,0.07174794897076713,,-0.00965310095500209,0.01270405973409917,0.014238737970515843,-0.02838902546280604,-0.03190479408598882
IGFBP4,0.056062679771832005,-0.05000920153240151,-0.008895932183459753,-0.047361493872307536,-0.022905214997212254,0.005899164847303619,-0.015991874980398214,-0.029671795231996204,-0.0894072434300168,-0.053305382511532565,0.029515268064823616
RSPO4,,0.013965900928307953,-0.026497320324382376,-0.023758039682443107,,,-0.009653099543017709,,,-0.019118800478687248,-0.028577381667439165
LEFTY2,0.006372454551611975,-0.01202645729071266,0.03629826102977451,-0.02708462945153769,-0.04441199059615273,0.0011633545706827288,-0.010584741708920304,0.05074443268464633,-0.02343341850183234,0.032936177475438075,-0.041685830750379266
PF4,0.10157867883877672,-0.010806971420842384,-0.011784118641848267,,,,,,-0.018679744838847694,,0.05449204380297065
ANGPTL2,0.012970086253345529,-0.018514323598578,0.02894680196437769,0.005650144348109812,0.0009411413696266396,0.002822418182699076,0.02909354370043948,0.09159867620005752,0.07069447172688692,0.00938960956784761,0.04239962839245427
LRIG2,-0.045951885785461596,-0.0017791511258674403,-0.02029614005729858,-0.0031780406883714124,-0.014072238246519576,0.0418626440354162,-0.012993395044235021,0.05275081431542682,0.10996940735552974,-0.034643411929781445,0.07514905770250271
ICOSLG,-0.012492731658449012,0.0029159617521320414,-0.04229367712783223,0.005390923846715041,-0.020956373498777672,0.005698112762267141,-0.0023979729509457405,0.033611097297016876,0.026530162695627312,0.06116523796139287,0.03254009842774497
WIF1,0.024684585947830198,,,0.011419304203908624,0.03019559359175853,-0.028385763825999916,-0.018165134711428978,,,-0.017772776928396062,
NPPC,-0.018730210482645063,,-0.018280074052882473,0.04914770172832027,-0.027252006464724567,-0.015017086770465605,-0.013415446046319371,0.0048677820071068,0.06751220786973348,-0.03281886280657171,
LYZ,0.00932353879054869,-0.04723461837974317,0.011053140662254666,-0.04362755633470251,0.017564072880881618,-0.032052611064198995,-0.021681756268472244,0.002959129170369795,-0.03002063712201233,0.011652473576674819,-0.019656216533752807
EREG,,,,-0.033433198891241855,,,,0.035913473829678765,0.002721444118747529,-0.023812788340528534,-0.01877041794533087
SPTAN1,0.01629745596984449,-0.008090455076014118,0.0021631144555208947,0.012898258749850509,0.056597378298854834,-0.010426817537626316,-0.02368264434869357,-0.013760928471993257,0.1170376015756111,0.049991091632609216,0.05875883090490218
PTH2,,,,,,,,,,-0.005897899513545148,
LIPC,0.0001540389995390394,-0.01626506956234543,-0.021176938849361712,-0.023001692762230328,0.023779563482278512,0.05952243862490796,,,,,0.004434091214212546
COL8A1,0.03334344212045946,0.018949605236917345,0.050465174673205715,-0.015262607505091844,-0.02366442273808662,0.058918781894759006,-0.011664573499992746,0.019963053357351636,0.011653687907024196,0.07327400463274807,-0.005300824244086918
GSTM2,-0.037248756015223976,-0.023680865612108498,0.04931204891138597,-0.04657494706471186,0.04335428379010962,-0.018857656773288135,-0.0285314312230328,0.058088437950530945,0.034051469378358595,0.008312830694247585,-0.0018186845628507464
SPX,-0.009543240941608556,-0.01238193236736946,-0.026338402896116216,0.09596745091986783,0.0011040659910989729,-0.018507500573211082,-0.05937960882040014,-0.01228222346939049,-0.023193290836021927,0.03284393063459842,0.008041225927040714
MFGE8,0.0839052292569683,0.06869295187424063,0.01576061845165878,0.025837490046364164,-0.028083855984681046,0.016371079326335,-0.0436745920817457,-0.041347498433010825,0.0487709037458548,-0.059616655002970136,0.002323178352791589
TGFA,-0.0007336057007650776,0.0349101806663073,0.021084394648996398,-0.016540900234452816,-0.012481429196496262,0.05639518752586668,-0.02258466880445211,0.08413633407638545,-0.0005598208050719135,-0.017928310579419685,-0.04702931259248418
SLIT2,-0.019140787798346715,-0.02817884138475363,-0.008854875148116639,0.034535059886838776,0.004754059766033791,-0.03672558835430157,0.0901054437030139,-0.04900622298696639,0.003013827265410091,-0.03610993358654079,-0.030783045886341735
PLTP,0.04443169608005,0.03919866953902716,0.02193049870894515,-0.01794397857343014,0.0018798484053411495,0.04200709827419134,0.03261605596558428,0.022853349132107355,-0.040434304121784496,-0.03993042985158923,0.019150881587445833
APOD,-0.02902998412166353,0.04104195038188121,0.03442913007626956,0.011929234283109262,-0.05881620445011055,0.026190286669550693,0.016824316483588467,0.03145601527939515,0.12465215624602759,-0.03940245311728355,0.028180935016305503
B2M,0.02067406569087538,0.007198429096671482,-0.041299119678775593,-0.0954590268522899,-0.05825904293984143,0.016134596122074508,-0.013950519977043276,0.009645084490379909,-0.004080430460441019,0.00910965748333425,0.0042724738118316286
OMG,0.01007323025668389,0.009166782174437579,-0.017450250263901828,0.050460646260228385,0.015094323977872543,-0.01090227816503781,-0.05330878407195996,0.024828950500815804,0.15464301825696236,0.04191023968440557,-0.026872746033138897
CXCL3,-0.027888598973937022,-0.02221810476109376,-0.0540376777428722,0.03992835995258234,,-0.01792044727343827,-0.01032677607081978,-0.0027442769212343123,-0.04374999835497148,-0.046369323903638064,0.05966109051953961
CXCL10,0.0335385043467726,0.045952730958473326,0.021189183869591573,-0.03128425971381322,-0.021178285147669694,0.032722171518838314,-0.01568712868587901,-0.028698701307961656,0.09282236068692824,-0.026124081492833243,0.00571622815110574
RSPO3,-0.028663087140227066,,-0.013684954829865658,0.05685625017392578,-0.020286300183913437,-0.022412335118825254,-0.002873931753503907,0.0039793052997365306,0.06130624417267614,-0.043362516413066814,-0.015441705186313015
CORT,0.033507473577590444,-0.01930056661056079,-0.02033486922263154,0.0393799201407385,-0.024315333425582984,-0.03878956727510973,-0.02520146321661116,0.08021593230753782,0.21555419699371003,-0.008214908897605762,
NCAN,0.04795314750401754,0.008289046616948592,0.07070914032002243,0.09374866158127343,-0.02357168230782659,0.09247773568779963,-0.00787474570040643,0.04558210926285631,0.15355481796554316,0.01744097317337578,0.017903317562001565
PRG4,0.07711599439246311,,-0.013506460253709749,0.005787818713598622,,-0.019415171350355396,,-0.03043982045406968,-0.0007120411089115359,-0.0455910716255999,-0.034979623841348596
ZG16B,-0.005784506347221372,-0.01300443366272957,0.09428360783015326,,,-0.02096179747609489,,,,,0.06770862462737182
TGM2,0.07566044222572178,0.022860407717826933,0.013482472427633674,0.034402476954233895,-0.004995456867346184,-0.03576792539226852,0.10698600420944321,-0.0004195613324875615,-0.0843246537393118,-0.014083482545185218,-0.0007222333356717443
VEGFC,0.04767272759167392,-0.016698193617503684,-0.024072128658340346,0.00480292698588031,0.04873531539406672,-0.02559768442869672,0.03680410007790745,0.06415708220509994,-0.039165872511009676,-0.03263037638632998,0.059036135399058144
WNT6,-0.034046071377494935,0.09395659676222061,-0.018681173661386826,0.04382788572615397,-0.015891876684311006,0.022153765864736465,,-0.018465877943407424,0.010322276372603889,-0.02537376840458632,0.06891692310782059
NRG4,0.05237728098442872,,-0.016437979993581677,-0.023458106710709577,0.00016652947540849182,0.008107113608621512,0.02800260236242734,,,0.03594481908830264,0.09014782001563434
PMCH,-0.02239965780020465,,-0.022776422727052614,,,,,0.0023893893161846505,-0.027426052962583373,-0.014536106561420143,-0.033298186265468696
COL9A1,0.025226819260043668,-0.017883533822420795,-0.017168270365383185,-0.020444042731369162,-0.010551320349974141,0.05665587860799979,0.09435976523152617,0.0065138051135999265,0.11752674225577191,0.011782110353322698,-0.024203677921603967
GDF11,-0.019859740071411756,0.009671553546826282,-0.005245177927419365,0.076251885605753,-0.008739549771539899,0.03903458685971913,-0.0312731087864745,-0.01226524820236126,0.034806145700868464,0.006193832471664314,0.05222547504775941
RAET1E,,,,,,,,,,,-0.01693944277161766
IL24,,,,,,,,0.08357194969550527,-0.018381905804523736,,
SORBS1,-0.002489068181618594,0.05791944193512277,0.057693542259869425,0.010575441028769618,0.059737719526038575,0.011929883613844164,0.05276967631300052,-0.0023087284099343485,0.030229928632635062,-0.07287889143076838,-0.004958266555646322
DLL1,0.02492365833039621,0.04695286254351904,-0.009759510756773693,-0.027524133204379242,-0.02629766628897354,0.08104156018570084,-0.030331908365972514,-0.004216509626986903,0.08305286302510423,0.08167020865140812,0.01672829312608389
TLN1,-0.0010365702214587575,0.025461050152676357,0.03744606311316272,-0.041738791694466267,-0.04813589720948681,0.047224942483711826,0.013561780419607039,-0.03968216793607039,-0.04025564344113886,-0.0010435027370387568,0.014601055339839636
COL2A1,-0.014558142119643272,,,-0.014709421915032632,-0.017216870599781532,0.06738564847643995,,0.08271835340208723,-0.004156166959835045,0.02228469461845592,-0.02247290019832694
SHH,,,-0.014035429776178318,-0.03728937976609057,-0.018792283637260754,-0.014087653799319083,-0.011083481453688353,0.06549175663319798,0.04063164375952693,0.03368627707751025,-0.004714510577736447
PON2,0.024035154264515888,-0.023916768566823895,0.014865229536794186,-0.02615638559638341,-0.052364265201792375,0.041209881136996036,-0.03478134028058335,0.013824180409911374,0.05247567605051377,0.03271360473781568,-0.021732092673072436
ICAM5,-0.011617689520508422,-0.015480751886437513,0.03283062977219184,0.030243865657686587,0.08113791650728634,-0.03501831712699286,-0.015358209951610451,-0.0017892726145231456,-0.02390823014102821,-0.0015642363953230465,0.04219222161425523
HPX,-0.011599433960672064,,-0.034150110060554795,0.0074521709750771424,-0.015891877756330247,-0.011473276156885929,-0.009653099970891699,0.003994337596550689,0.017430599266766614,0.02274371734419101,-0.035635444941732645
SFRP2,0.06833131738265284,,0.002202648592058218,,0.0008579461970179068,-0.014302187550595459,-0.045088732115379664,0.020429152490042665,0.03267626906496799,-0.0722389720988724,0.0409603577098325
CFC1,,,,,0.04146248097122052,,,,,,
CD70,-0.001634574026433843,,-0.027169668814356923,,,,,0.032907337361226995,-0.049857317566212714,-0.013730346504400193,0.011259879823757493
HP,0.0539724344062951,,-0.0015162487228202297,-0.0161462444126272,,-0.008098028191076204,-0.015709491942716,0.02698563458122361,0.014812129911455245,-0.054468269664048434,0.0662345163331384
CXCL2,0.00977418869331614,0.03628640078694277,0.03222925135279017,-0.022149023080429948,0.02064457553924903,0.04020863747810879,-0.013415444996385145,0.01864969852058056,-0.030729120176988756,-0.0019687668892325867,0.016313308233503482
NPPB,-0.027222388984073677,,-0.025233161216448006,,,,,0.015471883637732073,0.04098273872241107,-0.021725713630345533,-0.01566389192095279
CCK,-0.00905946590704878,-0.03952915676470623,-0.0023682106718366526,0.08142748632094235,0.039525014218537866,-0.03523670912359,-0.018353267708499602,0.03764577203323596,0.11262346679565771,0.01471909027480478,-0.020320296373797276
SEMA6A,-0.024867667954376855,0.014367259414098946,0.022913302164000157,-0.03499010309648355,-0.038015477823583145,0.030138132614124204,-0.030459742950969856,-0.02718316663124644,0.11810234545593272,-0.011062651060555114,-0.015857445653685895
IRAK4,-0.03896725634620817,-0.0015725815164870165,0.004561977320978466,-0.03180015408109855,-0.023667485688948754,0.06773463643544894,-0.026049664210809745,-0.006764088753894052,0.007684320979301378,-0.006969629666803478,0.0061346328849559715
GSTP1,0.07280644565568412,0.0449249578839002,-0.0647819259555756,-0.03833707476429913,-0.042957343874975955,0.03178844146599403,-0.053911994840744465,0.019146123552856626,0.05719743257167375,0.0022104468520424635,0.038696521045981654
VCAM1,0.007223142665029455,-0.013061497026024176,0.06971397831272458,-0.06266005157910094,-0.011613733282183672,0.00508281449083853,-0.0025919591657179377,0.007598302446441569,0.027162042039019143,0.03438935608839041,0.030380446140174832
NXPH3,0.002063495291023777,0.027502705713575,0.0037343705050377246,-0.037069490186151216,-0.0070334530640901016,0.04693261508715,-0.0024896724352469453,0.10369869096606052,0.011945023958427226,0.04190816393393254,0.05796543596821366
MTMR4,-0.030445978015679654,-0.021243594433680835,0.04433576521927256,0.031241326943502366,-0.026725615903711645,0.05957729360351418,-0.040258498355911145,0.02369669100086568,0.02185297799694416,0.04644792505214432,-0.012563337228036611
LAMC2,-0.02136672889336264,,0.007290440734724206,,-0.021774442118464205,,,-0.025893119247800408,0.04292761832093294,-0.014109558727991434,-0.029844517634793465
IL10,0.003826985010314789,-0.01722575604811009,-0.02725693196043708,-0.045597062530316326,,-0.023515636027824395,,-0.03013184371949922,0.06462292789312185,-0.035135687773832414,-0.043782479887288187
SEMA4D,-0.0020036882138354615,0.042150913027632735,0.028058813299259886,-0.058277463182069764,-0.009420986559086608,0.03848030821871883,0.032268328915811086,0.03330399949084201,0.11282585507848267,0.03221004911663121,0.05071371601640218
TRH,-0.0018920293705909329,,0.00415732113430457,-0.014475186380158414,-0.004894260586805552,0.00739551378767738,,0.0024570253749669414,0.04803358054023008,0.01410374356257481,-0.017544609395149045
SEMA6D,-0.008902015369865682,-0.03217828020771473,0.06241925854952482,0.021559501446609407,-0.003456208327857484,0.02338407010598482,-0.0356696468881218,-0.02480519839395507,-0.022710878215808406,-0.02991023271820024,-0.03549542742243186
CEL,,,,0.02271114190428299,,,,-0.018089914291296187,0.07985387754630545,0.008994599049030357,-0.05020627115791244
PDCD1LG2,-0.021635172739113785,0.0460063707931337,0.011068877318355097,-0.007615394457907127,-0.015291116515753721,0.04900869851070423,-0.03574104017022568,-0.06008026429575914,-0.007769964682059105,0.03210578732438532,0.03094137365973728
SPINT1,0.005597102037033064,0.051210604847184725,0.017374082486126197,-0.008952071805421126,0.09175966970628338,-0.01618123165798167,0.055483157989743945,0.05788972338857055,0.030279986787832634,0.035759807653862594,0.001948929947209413
CTHRC1,0.05322700605181088,-0.01804104356406174,-0.030161428931776233,0.014326626930607683,-0.01943153583644167,-0.02546527187208619,-0.0004000753567350983,-0.007707622248335409,-0.011393656414646344,-0.06713374519657389,0.02218068951575688
PODXL,0.030486879197473376,0.039479953446522456,0.04182705756532592,-0.037145806708092685,0.03691754999353516,0.0008019328466703189,0.03672778608045852,-0.0008708275832237996,-0.03143463820947713,-0.04762764975680463,0.056544712058869524
JAM3,-0.012471626991825802,-0.010578574504800731,-0.012243375188623777,-0.01333489937926341,-0.02964886245699982,0.034017514391897694,-0.03747822578522964,0.0032409344362701498,-0.045202197727914645,-0.08907197120429498,-0.00895100753538477
TGFB2,0.012628864406257392,0.022169852551791807,0.04801683665494125,0.024021630285719072,0.029328585656897707,0.017934279583004514,-0.00911626354489518,0.05606758778559177,0.011459469138577037,0.06905143838676044,-0.015962315207114525
COL18A1,0.036645010961592825,0.043730755546332434,-0.032462406390505134,0.026305912971360482,-0.0050123436082988035,0.006915241468311944,-0.007332854124365608,-0.00025125340588073083,-0.05697092752830725,-0.05936837415877464,0.04079745012266087
NODAL,0.0398617554590764,-0.011583495035034735,-0.027641490723022622,0.03344413764710236,-0.034371949686745264,0.03567058817449228,,0.05290720830515388,0.0858521322628909,-0.01613533864192111,-0.02401139345504668
INHBB,-0.0234803699866475,-0.008278053578141648,-0.026427151702233666,-0.016871651223910995,0.0674075744186114,-0.005542385185271561,-0.02955348350975665,-0.007876085527137571,-0.04243403481836188,0.015459513201552541,-0.014122219133546655
LCN1,0.0431905632991247,,,,,-0.01572623731169074,,0.01857119097395115,-0.021442929727447047,,0.028709642649914414
ARF4,0.018822686814008442,0.0720853559850881,-0.06214088671972315,0.030850538281459353,0.05802290416616197,0.02671344443319218,-0.07170926464955642,-0.01587117556972542,0.07597570935969357,0.045879313701690544,0.042228755470991475
CXCL14,0.005737234880624173,0.015388142659929332,0.00876140021144577,0.003954839909184218,0.04088671397646929,-0.049302405373524476,-0.009116480696137064,-0.05172284587792949,-0.01970337388121126,0.04770931956784632,-0.008586183537149253
LIF,0.02711095991587616,-0.0146582484797756,-0.05633678641209976,-0.026076741612019727,-0.01929097398375669,0.06512306997491371,-0.011443970391323574,0.0071444805413900915,-0.0416494188235015,-0.071580153752563,0.0012302180666071737
IL17B,,,,,,-0.025972114550260654,,0.04628147486000581,0.16029776655953726,-0.0012645539086179728,-0.029968828528817798
MMP1,-0.029457570732677105,,,-0.014475183222438256,,,,0.0668109902146657,-0.011724291263916695,0.08724392045721269,0.04330677237243891
MATN1,0.03362725199734183,,,,-0.018623328358175158,-0.01648789067337164,,0.035543299850542824,-0.03792659483023723,0.05174048786511558,-0.021337994085034975
ADAM28,-0.03900452273869798,0.03534159154157596,-0.03547331978109667,0.05879587993881318,-0.025970661511105855,0.04475438129815529,0.016809634172847403,-0.01855426187384127,0.03401603978105696,-0.054458139092705,-0.017518701585260036
TCN2,0.038638939076860966,0.02344905270566928,0.05301179020550067,0.02944115232480406,-0.035899502746207373,-0.06020927756403278,0.03567375606952874,0.08962891806877483,0.02943642850606338,-0.019223898987432098,-0.03638728951960001
THPO,0.0046997947460676774,,-0.006760329173937089,,-0.02648318495317945,0.01742884379212523,-0.011908537942320843,,,-0.017946114581950952,0.04858125627561719
CUBN,0.014762434653147857,0.08068991816870481,0.011256350349304247,0.020089304885267854,0.034439264806199195,-0.029909334956786306,-0.03416950803705907,0.013461994091977882,0.05566265291658285,-0.01511908594513999,0.03399324637729404
TIMP3,-0.010974439676582553,0.01573332820421428,-0.06893150345391813,0.07640292182242031,-0.032081531979600286,0.09343533432033514,0.06241849048126446,-0.03193497467099576,-0.030902871887151215,-0.002504183904637622,0.01674008388016741
PIGF,0.035401760471497914,0.03945519120265095,0.014514021338961163,-0.06562436254080746,-0.03686479831848996,0.06137599502185929,0.0032806719577649626,0.026354651600489023,0.10104523183860696,-0.024468747470406504,-0.010278508118641897
