,UKF248,UKF259,UKF266,UKF269,UKF275,UKF304,ZH916T1,ZH916bulk
IGFL3,,,,-0.012443414101889236,,,-0.02219808037937818,
BMP1,0.08195006623367858,0.0004387787236217164,-0.04313614933602268,0.04227452206733324,0.005422392883262868,-0.015717900906608313,0.11370501654859884,0.022824012245837275
NDP,-0.043632986826946364,0.05296815887482487,0.035762019889914495,-0.0019258322082975714,0.02750658868683953,0.01004851659206879,-0.059737283503153916,0.006890174105753757
TNFSF18,0.011548395450611879,,-0.011638506521971619,0.06263028686439655,-0.015563757139973147,,-0.026130503818199074,0.03404409093011679
RTN4,-0.022010226100345094,0.024826699348741935,0.00555996518423846,-0.01592001993037208,-0.015648109381598035,-0.009158751491103819,-0.024861795280033457,-0.011310561345310914
HEBP1,0.021383303106639544,-0.03734650001060989,0.002062549611149176,-0.06504156255827019,0.00290838165383367,-0.009102317508645829,-0.00044893926333031435,0.0020572413768882728
WNT7B,-0.023124879604009174,-0.022753993461543644,-0.00046046729407406593,0.07080310094759767,0.009064023986402202,,-0.04737993140088963,0.009713078638026595
PTMA,0.02638755074097221,0.017669970434478408,-0.04526745871327739,-0.019540719941702128,0.016141243230403023,-0.07418976954494041,0.04101230438923235,0.010688942197561033
FASLG,,,,,,,-0.01925238754005014,
CEACAM1,0.022872489947334537,0.017772792721341555,,-0.024316122402110653,0.052556435166709124,,0.08374650821463715,
PDAP1,-0.03299523049234351,0.03887604891794815,-0.009087292979239893,-0.0021363447493138025,-0.008117465120923742,-0.011975662229215183,0.03339556584617092,-0.050885083220369776
QDPR,0.031166819802322637,-0.031227163509873524,0.03611171133918506,-0.0830463160326141,0.00912366478439257,-0.05509869049504381,-0.03822361336008079,-0.010678161066670503
POMC,0.0771654944914308,-0.0003653199404804287,0.017867348452919787,-0.03134482985593159,-0.018058953032301442,-0.01584207479460931,0.07558083547003913,0.12002471252007808
CCL18,-0.021629328775557188,,,,,0.03999367732591577,,
CCL17,,0.11764337946644403,,,0.008805200701106837,,-0.017450126884223618,
VEGFD,-0.021629335643882128,-0.01696671180085197,,-0.020846056488908353,0.006322320633271886,-0.01721845927666154,,
TNFSF13,-0.01632219075818291,-0.0105045763524009,-0.01128692339689246,,,,0.03254212785121093,0.10252082524686669
WNT5A,-0.005370415283841947,0.01156997073620617,-0.03848246355249256,0.01269813008673163,0.00815683003657775,0.020040088763474285,0.0759273839740974,0.019479640806743755
CXCL8,0.016326258526916323,0.054909075771860105,-0.016054916471758753,0.0009839243321760412,-0.028975986367541545,-0.0065655928084227926,0.024221672703806874,-0.00043615739993803685
GRN,0.07458734727171652,0.01438385414729212,-0.06566669538490609,0.007879064973995382,-0.011638250972819718,0.013043582169646151,0.12431373160099743,0.11460215009752278
MIA,0.08487986116845705,-0.0020242881011212073,-0.020408934311314585,0.05553999980699492,-0.009117665666185937,,0.00567696237552614,0.016434846217075458
COL4A4,-0.025976648126209024,-0.027712507091502026,-0.010739008951173766,-0.012262060982920448,0.035319984843564065,,-0.05124553698027277,0.07595646408793141
TAC1,0.0016349139658862284,0.036360951354922406,0.021493192630795955,0.0060741052395438,0.0202163926028001,-0.018780080328800127,-0.02293996619289833,-0.04248952767815418
RARRES2,-0.04756038532727218,0.007003515995748481,-0.018845072456990828,-0.016650543843274274,0.06183905165213418,0.012692796223504459,-0.016644698060428037,-0.06016658448897433
FGF7,,0.0737154747618659,-0.030779805635167252,0.026574453306957273,-0.04619830306180159,0.019112567443662777,-0.033967413262874877,-0.037528236326278636
HBEGF,0.06014484845443975,0.033101590102359094,-0.012595297463213166,0.023723979813301252,0.01734323508904265,-0.027527110958966018,0.027065842164472362,0.06368994645686574
CSF3,,-0.018151558901170695,,-0.01297302450456364,,,-0.018372291609282092,0.023984149234918484
PI3,0.007690750163862174,-0.031324110537252245,,-0.014607796817528584,,,-0.03991688607144367,-0.02274571443879075
PCSK1N,0.01383576547536258,-0.019382041550049526,-0.01772023858724786,0.0031109167298258313,-0.0359540697302986,0.06016685570050747,-0.0441009039555034,-0.018588385090474925
NTS,,,0.07078401175630858,-0.0159454076589319,-0.011470462799218983,-0.01550214438468449,0.004237028075537912,
SFRP1,-0.0051960302427113084,0.07309083107456223,-0.039899371667740796,-0.03041509917517966,-0.0006880531761217563,-0.07859325601415941,0.005045126148102771,0.061504749547445434
CXCL13,,,,,,,,0.06391701559888005
