,ZH881T1,ZH916T1
IGFL3,,-0.01337731357682616
BMP1,-0.016125648531998653,0.03320866378229384
NDP,0.03816461116062942,0.004784895412346707
TNFSF18,,-0.004260196750411139
RTN4,-0.02430659918955362,-0.025346299020169237
HEBP1,-0.026770159400504284,0.017744493592557063
WNT7B,-0.020366672272462638,0.062316536419055185
PTMA,0.051410503989365815,0.011024325172049305
FASLG,,-0.011602139501444857
CEACAM1,-0.013517656594014087,0.009551110646395633
PDAP1,-0.0011677860107073904,0.03563069826015245
QDPR,-0.03738805433066516,0.024060054956920936
POMC,-0.022113110432311782,-0.001466279414787576
CCL18,-0.028383478356839444,
CCL17,,0.027950453417075093
TNFSF13,0.08387317607420809,-0.017135003429539195
WNT5A,-0.01591939580428699,0.03842158795839553
CXCL8,0.0197458689894626,0.005774916806797709
GRN,-0.004599648767387787,0.02324353177872047
MIA,0.0023920235546100064,-0.008081114748291056
COL4A4,-0.027242750171488476,-0.030882292787569106
TAC1,0.010063799942355359,-0.013824399045301064
RARRES2,0.036502267147381876,0.012390392667416147
FGF7,0.01561465339962856,-0.03562854778959289
HBEGF,0.006894725613638173,0.015314256779314871
CSF3,-0.019379407221375853,-0.011071763944533628
PI3,0.001985768317811037,0.011343822499921358
PCSK1N,-0.04546817888046897,-0.046863950960318645
NTS,0.025667202558768008,-0.01639577264264311
SFRP1,-0.002824981901437606,-0.016014776424165118
CXCL13,0.007325366142736059,
MICA,-0.06698196872839454,-0.05438750330935754
TG,-0.015949549938419617,-0.02159205154644058
ADA,0.017332303450955995,0.02974425783061373
LAMC3,0.0025066259427149948,0.01827080603801153
CCL7,,-0.011602135375862535
NGF,-0.03327020723919293,-0.03473644363252222
TNFSF15,-0.012034279181103192,0.11746083436665998
HMGB1,-0.009521206802417767,0.020885848121117115
ITGB3BP,-0.013393331285015136,-0.033963620335523075
AANAT,,-0.012275543061979461
RELN,0.09017494894156405,
IL15,-0.01631915641048373,-0.031038179394885436
BSG,0.0032532187666406793,-0.026644571068651406
ADAMTS3,0.001868869652632401,0.0041601269849701646
CD34,-0.012953349135279804,0.0004176143898496019
PLAT,-0.029959963780448802,-0.01948317722481247
NTF3,-0.04671721576785348,
LTA,,0.11150632803207808
CKLF,-0.024457929491210163,0.03848435552293501
CD24,-0.016993931265814114,-0.0042656536537309326
HSP90AA1,-0.006424763173224979,0.026811527895252298
BMP4,0.03840524700884831,0.055450008365287996
SCGB3A1,-0.024991400514248384,0.08235764945994482
IGFBP4,-0.0572203075225471,-0.01684189922946524
RSPO4,-0.01683064467080334,-0.021789510508386498
LEFTY2,-0.022888564821469202,-0.025871876028026947
PF4,,-0.016521027169596404
ANGPTL2,-0.002198204105844061,0.030758276452863446
LRIG2,-0.01424307369499649,-0.03247970096628611
ICOSLG,0.005819577711630269,-0.01177992376416151
WIF1,-0.015645714469835016,
NPPC,0.022279360578168834,
LYZ,0.024390311501909488,0.031375512866734484
EREG,-0.02096285170334093,0.008860276408718646
SPTAN1,-0.0348804225034181,-0.01317440206683617
PTH2,-0.026766332020221068,
LIPC,,-0.0208888315135373
COL8A1,-0.04042806416916191,-0.035286632582124576
GSTM2,0.010785209976626025,-0.011657056010264597
SPX,0.036848807891605134,0.003940668195237635
MFGE8,-0.054625445830731076,0.022187031438141953
TGFA,-0.02389622830027059,0.0071942951629261655
SLIT2,-0.011820376594432195,-0.0028595446556700568
PLTP,-0.07804575296154496,0.004506532200023641
APOD,-0.022523559760806663,-0.04825795337224451
B2M,-0.053370504774763974,0.03910959786337472
OMG,0.03698942329231128,-0.029323794313621417
CXCL3,-0.03754681948479306,-0.011339716876129346
CXCL10,-0.0068634178409647095,-0.046099061390035896
RSPO3,-0.052191994645780934,-0.011773898719627689
CORT,-0.013544356396210482,
NCAN,0.007271036096341688,0.019095109312181367
PRG4,-0.0022012319535786354,-0.026671053707446678
ZG16B,,0.09705913580012705
TGM2,0.00908832620006712,0.012870807483078613
VEGFC,-0.02872514261786996,-0.013949628863127084
WNT6,-0.022337012222754877,-0.017730064644789788
NRG4,0.14819127415046515,-0.01177390003920083
PMCH,-0.012796411820130771,0.00679266995125651
COL9A1,-0.03753022917492664,-0.01613514581691591
GDF11,0.034022703871652994,-0.03760867393291886
RAET1E,,0.20782812992791938
SORBS1,-0.026116458340824256,-0.02812540060099116
DLL1,-0.04116960697070036,-0.016423423789884366
TLN1,0.020896819510416352,-0.01760020628202428
COL2A1,0.04229798353607545,-0.017135002104944265
SHH,-0.011424254122834498,-0.04101831748110767
PON2,0.025558092941832568,-0.06560497199166002
ICAM5,0.031171683293481137,-0.02538900020507624
HPX,0.007941966642945842,0.004253830462484698
SFRP2,0.007911356338525808,-0.04021692013958258
CD70,-0.007436430839472969,-0.017963211891618723
HP,-0.03728270550657028,-0.01761246669670916
CXCL2,-0.03486755337838532,0.028983584712886975
NPPB,-0.01912556003393585,-0.011943310327926766
CCK,0.014191555471488971,0.03712402330831846
