,UKF243,UKF248,UKF255,UKF259,UKF275,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
CXCL13,,,-0.016532986771087894,,,,0.07757670818279863,-0.04599214757918125,0.022698331770835613,,0.1584118003361891
MICA,0.10678364893217591,0.03311729158938944,0.008892367936061114,-0.008166101078431987,0.010925779114138048,0.06803349860966915,0.02095199794910681,0.010440321356661713,-0.028944584765289327,0.05734826990908666,0.06739317155457113
TG,-0.031497360481738484,0.04661030353582765,,-0.021537424674367266,-0.012787231207155688,0.008626562914681661,-0.017430116462110297,-0.011513355301798362,0.05564307375176698,0.03363082446782446,-0.0036860325325031055
ADA,-0.046579450551425414,0.02604754855866886,0.051154014269355216,0.032435830576743305,0.02394267512959901,0.012596368968774281,0.0808375841309,0.07565988828678026,-0.0036663472317129977,0.01677382675655925,0.07670744051594672
LAMC3,-0.038277762156198325,-0.0010186884747913196,0.039760259468797944,-0.02482633439560459,-0.03780519451461878,0.015429919812949666,0.01441581311360046,0.07145500385693522,0.09389551272458145,-0.030109669090040148,0.014759254167566025
CCL7,,-0.013758076911480826,,-0.015571523628592956,,,-0.019660377953511853,,,-0.02554295954950329,-0.017970890783669754
NGF,0.027258679190956644,-0.023621934843484817,,0.022264740297762514,,,-0.02270616260404694,-0.01766014066250248,0.15488940469123416,-0.024733832640908757,0.013739033586104442
TNFSF15,-0.028161883155227684,,,-0.017339653153903047,,,-0.019166660834635203,,-0.02243331474509827,-0.028223895868490806,0.00579713728618804
HMGB1,-0.042964801509612224,-0.09837497546911245,-0.07278083324745167,-0.023540447538682722,-0.002453120467826354,-0.053545892387764846,0.026661732940916345,-0.03286580532691523,0.033558365336273134,0.01718748204652339,-0.03791602580831051
ITGB3BP,0.11158866541142691,-0.026729051668071237,-0.04740886314126571,0.06709846323113704,0.0014968054125769402,-0.054607301615412634,0.0037677690935643054,-0.03608663731267532,0.015803868089029154,0.07375924403466338,-0.025165881881919188
AANAT,0.07666945051222801,0.06607101450542201,,0.05685285703865234,0.08293957801054969,-0.057127286324109676,-0.01724769893434453,0.010079348629001153,,0.017246816707079327,-0.03156349128861179
RELN,-0.009514174514836238,-0.027216458597526944,-0.005687032624583278,-0.02738588153838311,-0.02531847702756184,,,,0.0319725926393319,,0.051162252407346585
IL15,0.019593955257103102,-0.026411264586773352,,-0.02997398671951236,-0.03261795149776099,-0.013499978957340373,-0.03159849111498903,-0.043674167284967036,-0.025359961425429713,0.06749860890050977,0.10304960185436321
UTS2,,,,,,-0.05879959358012283,-0.014687677960083105,,,,
BSG,0.05407885131865062,0.0010758101674515565,-0.000852695222768739,-0.007650606672941274,-0.002081860079211013,0.04539281299693067,0.03375496253175616,-0.0363411700966895,0.030218780191612116,0.08696315007227384,0.08572782993449314
ADAMTS3,0.019347248238767642,0.008180390242154995,,0.01951539234338798,-0.04101327964308628,0.06320249719371676,0.03576127955184978,0.03327143305183123,-0.01543219039637844,0.11612678999447963,0.03285870544677401
CD34,0.019273485637325158,0.020513503091463575,0.020733850860983977,-0.04737728478720806,-0.04329938613837243,0.009989997621928629,-0.03330632588026644,0.013612860149835973,0.050492007985889605,-0.051678737618645484,0.02581106723804471
PLAT,0.04194773932559468,-0.06989289442310483,0.0035881805991107626,-0.005188615653247223,-0.03337063417572061,0.01541695628213423,-0.01827535869048571,0.09516786007688281,0.032262231266064034,0.020940226759260345,0.05355949837876426
NTF3,,,,,,,-0.02506218289729662,-0.0016256294790575306,-0.010130260218561572,,
LTA,,,,-0.019957610470708625,-0.011075343827587441,,,,,0.03659165547627708,
CKLF,0.0939435250625353,-0.052270393101595564,0.04372580506729417,0.009647674782674113,0.017178950922632767,0.02723475747178018,0.03627597431324465,0.009430268878894215,0.0008605552717824577,0.11762448475694881,0.11917233426327963
CD24,-0.04524509976382916,0.004621433550785937,-0.055188533675384926,0.013819382317847314,0.02636972367173056,-0.08494912403339168,0.03999064132874033,0.004402305300332064,-0.05016884521906812,0.03975419891601787,0.0022619301001139936
HSP90AA1,-0.11053781167638159,0.02577082829169339,-0.07760860701310343,0.013243010990728842,0.027366463584841186,-0.06646155877160707,-0.05787159601199993,-0.060944202637394376,0.03308304079328882,-0.1180293868701632,-0.16125319930264143
BMP4,-0.024863647455640302,-0.04787541910202026,0.013675032434025791,-0.026023320039015224,0.0031141468455207926,0.1424545116965287,-0.012573338201339004,0.07724740408196865,0.022972267676387124,0.056524998756404904,-0.023847668913587538
SCGB3A1,,-0.013758075535691517,0.060184407286811965,,,7.897553878427724e-06,-0.02992392638545591,-0.02230330936099573,0.028684492779814875,0.041692981805710225,-0.02009493368495473
IGFBP4,0.025593495867375384,0.0054428465995680145,0.04196880849448575,-0.0141191594392416,-0.05361105170089292,0.023061603138448333,0.030272992762767174,-0.028481305706133636,0.08121001559360283,-0.057496908596122914,-0.011541775965252304
RSPO4,0.11998642227436172,,,-0.020614943003342517,-0.012881299121254408,,,,-0.031374305314099446,0.014947185444347411,0.072606406902931
LEFTY2,0.004683788176428676,-0.024157063929626754,0.03684918071445544,-0.0036911448339600494,-0.012858891600107038,0.08795317883232996,-0.01668943452054375,-0.02058265431662965,-0.04266698245706917,-0.004082130651932733,-0.010320511092269578
PF4,,-0.0142717948741145,,-0.013585847588639437,,,,-0.01640728307356373,,0.01140927493887176,-0.03117783667884673
ANGPTL2,0.011831479844069298,-0.026103292075131464,-0.04749422978843651,0.01246449238142936,0.050767222978588246,0.12731015900865245,0.01208096302010545,-0.01635503476898162,-0.012703828359180219,-0.014959487575854843,0.013207548766368392
LRIG2,0.07197018837360857,-0.07902529011123874,0.030161885924897353,0.002250071144019178,0.0017508044227765025,0.04897957513846666,-0.059048933511488745,0.022336542801014197,-0.025074135733630078,0.14997095993618392,0.06324288736545103
ICOSLG,0.07201063354640873,0.013115785527378866,-0.03139307926786721,0.018673926638047126,-0.0002849080293400577,-0.007911272917262466,-0.013493884492811976,0.10115980290477626,0.0031299158879102753,0.08785315860996025,-0.012705679569013181
WIF1,-0.03817588807789666,-0.012340636647061464,0.10248535105660557,,0.01725562303119497,,,,-0.015681223394974218,,0.07857258188854932
NPPC,-0.0016411826854743148,-0.00589897057158788,-0.013572470390375463,0.036217139847388835,0.0717986775689409,-0.05903973055857618,-0.029349398856975687,-0.031043679519531246,0.04781678517840528,,-0.004428014570226387
LYZ,-0.07427152143905381,-0.01921441040198699,0.007275218338403337,-0.04317910216416918,-0.02378316147465148,-0.07231169555355875,0.021471714058390816,0.012175750041120008,0.021642452181011924,0.007340569047542766,-0.03719478462783975
EREG,,,-0.013469637959282932,,,,0.01559711381300425,0.032257872501294686,-0.039077226241709714,0.011318707910297342,0.02065603239692388
SPTAN1,0.03446512054780957,-0.0248043462754467,-0.06331891572273712,0.02196799095818139,-0.003209079603444498,0.006748149770472611,-0.00427241328183644,0.06655281310484792,-0.0059694143596227146,0.0801109190946976,-0.08688677551630505
PTH2,,,,,,,,,-0.03364802662328136,,
LIPC,-0.01598392695337043,0.021063542358436955,,-0.012566953043949457,-0.012788896703355524,-0.04256555124108463,,,,0.028940272455887858,0.03545453136238149
COL8A1,0.08168721137252648,0.06034056475908981,-0.028427509773096965,-0.0023820272465873834,-0.022793022399734044,0.07346837233535773,0.041306615626693965,0.027089690027374325,0.07573032500430822,0.015346975485413613,0.13341383801461051
GSTM2,0.03347781250786843,0.04277455847172055,-0.03788723268436525,-0.017092102677916495,0.008034906484566996,0.03952476474406482,-0.007597573176762845,-0.009520163157065874,-0.013547111072088312,0.07924148164741619,0.012442525334032414
IL4,,,,,,-0.012184391052711853,,,,,
SPX,-0.029361021930772137,-0.0032230937109047216,,0.05630492912175997,0.02366806770401763,,0.0708782405682285,-0.020371739091569835,-0.06759604978249331,0.1680524044557728,0.03514454062434478
MFGE8,0.034034755865093795,-0.00089773831425263,0.029965229216728104,0.06937621883671265,-0.03521980547168009,0.12662173358620243,-0.005657905324991794,0.016073322659198582,0.02582847211155987,-0.02109403310902063,0.039232354899743
TGFA,0.05993629832565548,-0.03379893235905535,0.056728476803775775,0.041795397397821676,-0.02639962585661771,-0.005977139321462772,0.050604495302148535,0.0835271567748464,-0.012315620266503262,0.05342962641141245,0.04225684159930458
SLIT2,-0.056355873254091735,-0.002683970412105754,-0.018089566598043026,0.002349186356128373,-0.024241395633902842,0.0766096849161776,-0.03980731001771865,0.004987301077508825,0.10805621810588907,-0.014488181560136034,0.06405329057499382
PLTP,0.005696212481349051,0.07459003075867353,-0.07642939575013269,-0.013798441480456699,0.020001394083960712,0.014477793823047239,0.029823070952573152,-0.026538872331523702,0.06453637478142875,0.05230067348447645,0.046389872800464436
APOD,-0.09812834898281528,-0.01827569497894287,-0.04284350079663659,0.02129958539672803,0.00013171366019623933,0.022961840947421337,0.03292213629157143,0.0755942918156414,-0.007921343251915323,-0.0410703100402186,-0.09973040194675561
B2M,0.0770123106653864,-0.023431969384899838,-0.021069040354650445,-0.03428502503562093,0.0010226761356693277,0.07385737985310513,0.035170695786345005,-0.005348965922744095,0.10754415499196578,-0.08090056278702568,-0.00601835216543547
OMG,0.08925351715220847,-0.12163899174572844,0.010975226752651746,-0.021070411754394155,0.025054375982233937,0.03050494752121962,0.033060074564973126,0.0810990092420647,0.031486866025644426,0.1958503182986803,-0.063212669053466
CXCL3,0.053265597847563406,0.08939061959072872,0.1308256624490569,0.007176233991411523,0.03799152093722708,0.0792389858111421,0.019333622431654103,-0.03653132045688358,0.019504501919526376,0.006405116653954793,0.027127679568946145
CXCL10,-0.03718618870472241,-0.04103212879040862,,0.018811289633919075,0.0025949203333479076,-0.0316324661040625,0.001766078566078489,0.016040488257168622,-0.042870101067284255,0.06364668733540223,-0.04330620541702863
RSPO3,,-0.01868859751341335,-0.02276899889152174,-0.015777311500897218,-0.01945525513435239,,0.005135516995829085,0.0026956959238397787,0.0544335747885025,0.07023748399809701,-0.07471624344104767
CORT,0.11826612877570536,0.035674620368395936,0.07383271438460326,0.057412501095630494,-0.03727142367568864,,-0.022418033735464072,-0.01716938781820945,0.045264687953187235,,
NCAN,0.06217511042603544,-0.08627570308564463,-0.02729271896876831,-0.015087008688258059,-0.04123750065431489,0.006664599623333445,0.015930770160131346,0.11484109008462981,-0.07761235253226806,0.14380307817336424,-0.06000005610291429
PRG4,0.06652178896545244,-0.02069050460943653,-0.025458682148381265,-0.015571526055183763,-0.01646178890884206,,-0.02153355443869372,0.041790055094983375,0.06018490895715618,0.06899895860602151,0.07762639420650815
ZG16B,,-0.019078298315726182,,-0.01807266038064543,-0.008800366073919891,,,,,0.0407825131446045,-0.026597892280114877
TGM2,0.053269250636216944,0.030304707543552738,0.06316100155766287,-0.009443758814580502,-0.04049820318012542,-0.08217582864218234,0.028715277823939078,0.013633178841014837,0.011375649815120046,-0.025860161954598355,-0.0032622963401522528
VEGFC,-0.03053120168813196,0.0009421352689336507,0.028624942168487884,-0.027752628858040522,0.0737596263707045,0.04746688025212691,0.00912498379269827,-0.03440119566166862,-0.00040469250124667324,0.00254205322894359,-0.012173290444716068
WNT6,0.08087773305053556,0.024306155678143294,-0.04165956703918048,0.06019891203454718,-0.01958490080930488,-0.009039499635750124,0.00032879490311586327,0.04621958985135577,0.03210582803004727,-0.023084878154483172,0.04656541847647792
NRG4,0.013004555472404025,-0.012671671847645557,0.0744806170611674,-0.01895125954221367,-0.016906928134139614,,,,-0.0047575313526668425,0.014842678084408041,-0.04133112300843311
PMCH,,-0.014604783742177831,,-0.015097546541533611,-0.012881298499592594,,-0.019983420857805176,0.010857010302646412,0.007023362733007602,-0.00298569348111986,0.01780625066067059
COL9A1,0.00972053378168136,-0.018024397821501965,-0.002991234331378526,0.05243520779315142,0.001651683423187736,-0.024788008347801278,0.0045932472964361724,0.06998189488730984,-0.00912052350984893,0.20445932646338633,0.12849422175093608
GDF11,-0.016254465101977127,-0.045759329725594634,-0.0405382426748368,0.049677096138489384,0.010407049552561089,0.04735324651958701,0.0673964936624177,-0.03453140972322581,0.0190759453721681,0.11574762705936811,0.03629088039797607
RAET1E,,,,,,,,,,-0.016786581497953434,
IL24,,,,,,,0.04180749261688288,-0.016145677286725186,,,0.0626293543372229
SORBS1,0.005212697696814376,0.040490028545199806,-0.053785034960301854,0.009956694206922788,0.05140195555498739,0.1215205339566332,-0.004479870818448892,0.02859388266962113,0.04246250051055789,0.08622413253855041,0.02361292936338688
DLL1,-0.03940725762841654,-0.05339689046895093,0.03156109678846771,-0.032492477229343494,0.00844310760771244,0.06944209665575009,0.05524071303683582,0.0870686128483777,-0.028480994000752453,0.035762617847853694,-0.006347732240441413
TLN1,-0.0012099888153555463,0.027434319801580433,0.016728690207232094,-0.002746972498387947,0.062325196659022135,0.02411064049591347,0.0076745567421552365,0.0004700171218570371,0.04026324481588108,-0.062406162648672776,0.05579766668402498
COL2A1,-0.029536817250189595,-0.04852499180406668,,,,,0.09671574078024132,-0.042080574092835166,0.06258243958948133,0.05947133033106485,-0.023789244958464472
SHH,,,,-0.01618137219893968,-0.011203479141463541,-0.06316141919536192,-0.0008959105778881493,0.013492902964631643,0.05229732342240869,0.04601797966473236,0.10618458790915007
PON2,0.08509914959073264,-0.09248286707926823,-0.041729446766009606,-0.005002881474777798,0.01970671839447934,0.03973711433883992,0.025184522751969498,0.03004998176935597,-0.00444063097840206,0.15024199022348164,0.12659139743373976
ICAM5,-0.03569141915039459,-0.03708087743954868,0.06078355640157319,-0.025219817064030908,0.02564126020458217,,-0.031033139188392594,-0.010678628561909482,0.003943400022556064,0.06429616226234718,-0.07785243173186085
HPX,0.049199796969065686,0.007654255450126452,0.00011516646835874094,-0.006906087632024077,0.01408132285342122,0.01698031210264449,0.010873215291314095,0.02828433855802483,-0.04752624696802714,0.057415539227079246,0.012784061870602518
SFRP2,-0.038455226974432474,0.0771772547481328,,-0.018428829361547463,-0.014393559845307458,-0.011764335882467888,-0.021454504046646054,0.009437070556285267,0.07191135208291034,0.08294053330244183,0.06122078506309479
CFC1,,,,,-0.01107534449692768,,,,,,-0.036571540718898767
CD70,,-0.033417931543115086,,0.03606820367215899,0.07145308381366786,,0.02618130853608672,-0.04808109607015918,0.09246685027065633,-0.035874758812448386,0.02959017480406589
HP,0.008707737570841182,-0.001227543115329126,-0.008027801380065253,-0.02443776163311008,0.02327049987565474,0.06769102312503657,0.003321010783458793,-0.020912252245009248,-0.016756750192951322,0.054224772329361834,-0.0016687662697390056
CXCL2,0.0648705886277355,-0.042753405432512034,0.05054194733608434,0.06950310761806691,-0.01941061163398271,0.10134194769882753,0.03305412868738694,0.012927976704367496,0.0382166731154163,0.05063700850760501,0.006329660525009745
NPPB,,0.1178633255224602,-0.02880168419696422,0.05194314137561571,-0.009698022061239044,,0.032446872872759186,-0.006510645056746809,-0.014669925462529263,-0.0522298758653642,
CCK,-0.06242945615495194,-0.0650526208469048,0.02245705954721905,0.034567302919975784,0.003136732588733754,,-0.00695281419025046,0.05655266195308537,0.0008292932038181548,-0.021712482936665816,-0.12293367420135384
SEMA6A,0.08905038560655917,-0.047801963087225834,-0.0009366147324610539,0.017423266052850096,-0.003300729696087466,0.11733755330650607,-0.02151587040758639,0.030374495831645275,-0.019715662664158178,0.13236723526157518,0.09627424174402814
IRAK4,0.044734234088534316,-0.03564497366310687,0.019399048585764363,0.0428234111028166,0.024784472866938977,0.036051339939292625,0.03478895150876304,-0.015204260599966279,0.1004108012004653,0.10676602758738285,0.035789319855517095
GSTP1,0.13295142178374397,-0.05971050941476901,0.014562106877413062,0.07574282292846621,0.026608390078940784,0.10953758546134754,0.023110605227887118,0.0007216455799239521,-0.05784419793652582,0.1452174807442121,0.13444607662226113
VCAM1,0.07974664259042678,-0.023440010852661,0.12554975587465814,0.05236822078824682,0.02582264915106593,0.08691642592183595,-0.018816344262436988,-0.02515120191264819,0.02946560254657213,0.10884504855427865,0.06183738421413101
NXPH3,0.08224713648449189,0.015697583691564876,0.006687506319528885,0.043316499723066816,0.03618828070627965,0.025241823774238347,-0.0010370883688457777,0.042260652748929574,0.032599100273808655,0.14439901598601979,0.07690076248522743
MTMR4,0.02503812170791687,0.019438353447691858,0.041156308565317046,0.006585229304948456,0.05302497753803922,0.017643921439638065,-0.006342341911473445,0.016591611135680688,-0.035075251348600615,0.07082809989087742,-0.02930633878815497
LAMC2,-0.026351919444810988,-0.013931304556021068,,0.054800492106930616,-0.012208727823170309,,-0.018317154457313932,-0.02120380466758239,-0.006344470484324694,-0.006368189790700643,-0.026495017733368424
IL10,0.026900833786810383,0.02059530539576472,-0.023760191367832983,-0.01782656235135463,-0.02392755663404123,-0.00011468795929652409,-0.03486450895110464,0.018132576104853776,0.04869785574650787,0.01856439191484783,0.01429837780180883
SEMA4D,0.008454130486629413,-0.029761886083921087,0.0014947593929211618,-0.017841611462737897,-0.05383227939348213,0.14273367610815355,-0.012897537089869312,0.05357679966948492,-0.027679090747068688,0.14467423129343557,0.03877925279855336
TRH,0.00985232730981486,0.08638576308505415,0.011511534386911729,0.12962628430984666,-0.015327963043657024,0.037659793275328896,-0.038031288770721046,-0.006266231064837835,-0.020911387681583245,0.07613482086308301,0.0032338319966933766
SEMA6D,0.09296012104046415,-0.035076477386421515,-0.0596168140117196,-0.00998339231242519,0.014355682770860165,-0.037135894314242274,0.052651473165177605,0.006126138501917796,0.010076682720052691,0.14144578598695445,0.07583830864508806
CEL,,,-0.019297439429188833,,,0.03571397204571452,-0.02256249595447032,0.01989056540753425,-0.015992433681229237,0.0276051109715707,0.0714110905752895
PDCD1LG2,0.12527370837550897,0.01784005158132898,-0.02376017905551296,0.006160351991319725,0.025134410493447282,0.04268272725078827,0.004112687512825995,0.016898473417013594,0.035607197266610095,0.063543006323293,0.0935334250601073
SPINT1,0.018391491939894526,0.015732713076622138,-0.0010416937707255058,0.05170314601527061,0.005913795170989219,0.05093566021161035,0.01354373972343482,0.05216472014193548,-0.019031577351564403,0.08422741504013401,-0.01803952618908858
CTHRC1,-0.04051701557990333,0.055981715196037195,-0.02066108971204669,-0.057935283107383204,-0.044596831719257324,0.08173295524847607,-0.02718774855977723,0.06876493459798766,0.087049315810427,-0.011690469172048763,0.030958548040906423
PODXL,0.051687298674510274,0.02068019659358755,-0.06115218332244098,-0.03878279123687833,-0.009412455393797708,0.09011732727551504,0.029954986885648717,-0.02405680645101698,0.03992618372848788,0.061274989813009634,0.06352025263411297
JAM3,0.043203197879701984,0.03365771554599916,0.044884495282368445,0.03049497754329434,-0.016113052257196517,-0.009569424447771448,0.01702767745974144,-0.020085496117987003,0.0022202477316558117,-0.020925432149023336,0.0023441415567349868
TGFB2,-0.038792958503131664,0.04451030582596322,-0.013104021812071294,0.01327231321323215,0.036376647345574095,0.20310354469834882,-0.06193118651149344,0.026747953653465373,-0.0213876975562363,0.0648363032099583,0.0764868227034973
COL18A1,0.0033385945928635164,0.010668247631464121,-0.028589927681911168,-0.02458091974508581,-0.09264136773987774,0.07555825750577919,0.0369143899546623,0.01933342828888135,0.0910620237632295,-0.11186608891655625,-0.0018952107037655628
NODAL,,-0.028624929587222757,,-0.03186772736250017,,0.09182103668345827,-0.002884747580176756,-0.019943714767281018,-0.02647838924112142,0.018269477003482217,0.023256631373090787
INHBB,0.08131433483013656,0.048060512461822774,-0.01794216386919634,0.03200716151516161,0.001829302922892652,-0.034019518610051966,0.031761744278231877,-0.037023993151523035,0.04828854972857062,0.17170979672119543,0.053444756684779375
LCN1,,-0.013931307690621317,,,,,-0.00529183271927519,0.0663114916472737,,-0.029840242130573392,0.04776050002058836
ARF4,-0.017311732024029435,0.06490633737823555,-0.03282509495773152,0.03353881924987259,0.016360781132957303,0.09066441056977581,0.0020055373388381897,0.03161212124942384,-0.061846152853549205,-0.06070858274179232,-0.04002320760323711
CXCL14,-0.00257919365411561,0.02095775103965286,-0.04311590354531564,-0.019287742484025622,-0.07731518314555182,0.05998621605664353,-0.023779929875386577,-0.05578019202240221,0.06469571566006846,0.21234364857501586,0.07881702991437489
LIF,0.11323187022349425,0.06855922539621691,0.14674638861608275,0.0026256347120618972,-0.057878536493272674,-0.02046832388841403,0.007592174106275319,-0.02319746770302355,0.019337862780885222,-0.0649667017292537,0.10752439887662912
IL17B,0.059081524026102734,,-0.017585014018517274,,,0.05960742381236007,-0.020615897826712165,-0.030156686684476918,0.07362818998331168,-0.035812233185086924,0.0010135142382388404
MMP1,,-0.0013154017667402328,0.06905162838674116,,,0.04193390413572844,-0.018223503211273882,-0.031043677506928147,-0.023854017919560055,-9.261215459508905e-05,-0.047340147190811345
MATN1,-0.02481699601279407,-0.01829140058179019,0.0865535300600975,,-0.009819821613605366,,-0.029809710200958142,0.00430028370177413,-0.03394983117375356,0.034591453181875155,0.005955873405311433
ADAM28,-0.05230323353488405,-0.04339854996424915,-0.009170827907151456,0.03377706612440419,0.020265511435447636,0.05986713336935107,0.04321368445666436,0.059370599972595556,-0.0744505456876646,0.10119325848328413,-0.010824909448317275
TCN2,0.08965539738765106,0.034648998759722154,0.00772451873111211,0.01581634183785014,7.092257210087012e-05,0.0295863499628429,-0.005712193313852359,0.0587617169345469,0.03504030389967628,0.07269254012633507,0.003927257531048618
THPO,,0.03573370982550642,,-0.03282786064034469,-0.020159667978965654,-0.05159602132842743,,,0.022136710544627246,0.022753611965179485,0.0796706438552121
CUBN,0.08142089944879215,0.010897012031316046,0.08506551395674285,-0.0009398632656713306,-0.0020616805507956294,0.0645750051040425,0.0445222052515605,-0.06389621241742138,0.05143963889941489,0.09607103591240072,0.04718397000003819
TIMP3,0.1079145695028318,0.05396290106375025,-0.06575896417942372,0.00772804095282162,0.035028064751309804,-0.05403997875684011,-0.03019360864171105,0.027985173688812016,0.03918411070547033,-0.05289720960749466,0.033782298474057476
PIGF,-0.034852719489767016,-0.05010374798222928,0.02410460636060498,-0.029668467966378457,0.023342041624785117,0.02304360499926041,0.04583878662962696,0.00864441736809742,-0.005424577939913086,0.16075050810493757,0.03810583341716173
