,ZH881T1,ZH881inf,ZH916T1,ZH916inf
SORBS1,0.06421360344164298,0.11517358601915557,-0.14231716871363076,-0.02736048575474517
DLL1,-0.05293258370249101,-0.012623664695645933,0.05395105764654674,0.10595496874061232
TLN1,0.12569111504217814,0.11509644607270088,0.18209237415583432,-0.020828178484538367
COL2A1,0.0397856658547401,,-0.01655466203242759,
SHH,0.006218871871449648,,-0.10712918475311274,
PON2,0.06022463333509443,-0.06447910786386893,-0.25363490420074264,0.15722591302383448
ICAM5,-0.03396292484233197,-0.13145139314170992,-0.04090839720749838,0.07019239659673672
HPX,-0.048523945173421144,,-0.04938211446888745,
SFRP2,0.0857509027507122,0.1318886496771354,0.18555900271838519,0.044227078764230605
CD70,0.035481608911964245,,0.02319267412594297,
HP,-0.009674318549901572,,0.02055983046986722,
CXCL2,0.059294434584271506,-0.018799981001972957,0.10075514576672687,0.04879781134017749
NPPB,-0.036981962423436834,,0.028298440140664925,
CCK,-0.19797915457454593,0.013490421938037586,0.0685257173657115,0.058136694866021965
SEMA6A,-0.01913155636192024,0.024314786836609523,-0.16174801775345155,0.029037648679364314
IRAK4,0.04799334280641396,0.03743547170626379,0.010116984292762077,0.009212489757676988
GSTP1,-0.04180911782735166,0.015580641816680698,-0.12595427812390947,-0.11011657122954407
VCAM1,-0.009898030147428516,-0.06104224742265734,0.06693583371552762,0.05744486413401815
NXPH3,-0.1158262712078544,0.03176256841395097,-0.1215447672788139,0.1292349770801387
MTMR4,-0.0027565832388747142,0.014086546128343456,-0.011828916976390111,0.08370800516314252
LAMC2,0.016751170128686464,,0.09533671003900884,
IL10,-0.001828573184426119,,0.0853773589821491,
SEMA4D,-0.13001380972248994,0.05292534879969776,0.004445143205420026,0.08965824043677093
TRH,-0.12621717956194992,-0.016318749847735913,-0.034971859759543616,
SEMA6D,-0.13553983502476877,0.07246354437859039,-0.225711366033677,0.08964971243128488
CEL,-0.0159998961790589,,0.0673611984373979,
PDCD1LG2,-0.06146597097479569,,0.023854112297333106,
SPINT1,-0.08306413128243949,,0.001345403009986754,
CTHRC1,0.058588781149259875,,0.1997517208195986,0.16223504212875473
PODXL,-0.043467857877672905,0.09050375848466537,0.10086528154049329,0.014771168996488202
JAM3,0.10021772783646297,-0.004226234708428703,0.04471995548094629,0.04293200918916309
TGFB2,-0.15286070840779223,-0.0029028869970721943,-0.08441563818399277,-0.05702076622623396
COL18A1,0.12195209413887802,-0.035841954916810935,0.22853365227772776,0.019551315918260564
NODAL,0.014246815683280869,,-0.010622301700985555,
INHBB,0.09638001365824558,0.0918123877837081,-0.13802971396885344,0.014069676131631141
LCN1,,,0.025560245030532548,
ARF4,0.027502824171665267,0.029092189026137565,0.058367672596802936,-0.007327299510774904
CXCL14,0.023014293132016014,-0.0024371610952557566,-0.21343099458802048,0.10378166534258818
LIF,0.05454402209889828,-0.07501300287301052,-0.0011656503025001686,
IL17B,0.017196597270477162,,0.02114415199688451,
MMP1,0.033549442187474666,,0.10956146625324102,
MATN1,-0.015883991225710117,,-0.0004968518053781479,
ADAM28,0.07711696256004884,0.07741755863440002,0.16111944773761383,0.04577897513932001
TCN2,0.016096682470389246,0.13296925038388285,0.10276226995150327,0.02610436983272836
THPO,-0.04131773945860502,,-0.06580678161435004,
CUBN,0.022194104651192245,0.060196225973134045,-0.01031420676545342,
TIMP3,0.1388452090281515,0.020902843476136582,0.2717114295493469,-0.11291361892953256
PIGF,0.034115090961426585,0.039080985591138116,-0.10242703143600465,-0.0019650492595764996
CRH,-0.06991734366100867,0.13749394382600477,-0.08121520093171866,0.01414587758527894
BDNF,-0.004507963969470045,-0.1328965660882864,0.003779428147855729,-0.08681674633580394
CCL5,0.03637018446229461,0.16183058858243765,0.15869494944041726,
GAD1,0.004153324913096259,0.022362154451391267,-0.03592861717762767,0.1581129758372791
COL14A1,0.06543265238930043,,0.23966898630226297,
HLA-A,0.23015169452390877,0.1611623964382963,0.16016319479164343,-0.03128482815335187
FGF18,-0.07408602606290887,,0.01864826656470388,
ADM,0.1503636100906788,0.014502625667914562,0.1364515485424696,0.009870193489151127
CCL15,,,0.016344260420447895,
GNAI2,0.12131730463702264,0.014306336514415726,0.18817777060683827,-0.04094695776260351
HDC,,,-0.08993589167323865,
COL11A1,0.0501360580549373,,0.17499216693757064,-0.057686206902470186
NUCB2,0.011076767820589528,0.07250205645241728,0.12890534555955374,0.07588802675138165
CXCL1,0.04486614359559919,0.06789096792765979,0.04654432937086413,-0.08102796919582002
VCAN,0.05122329200673688,0.08181811731736383,0.2278618508519152,0.048235536617348286
MMP7,0.07633046434151967,,0.2143837893518069,
PTPN6,-0.0380594883237056,-0.041790909566417636,0.15088295774576474,0.0550810032667004
PTGS2,0.058960366141045585,0.04314029973694717,0.08055164167387957,-0.05327129631646986
CD58,0.04704215840457434,0.0766293251443697,-0.015859430507853444,0.008769717568141721
TNFSF14,-0.020801231736091212,0.03914842063759518,0.04020873926901406,-0.002868773377954019
CNTN4,-0.05369356339239473,-0.011875586825375461,0.04769538071308455,0.021868571761409817
INSL3,0.009881554732471027,,0.026944092147760182,
BTLA,,,-0.011294460136128979,
MFNG,0.00408170252521379,0.10830573928701279,0.11079152551683433,0.02407980248333799
ICAM1,0.05898956044079155,-0.06782776691512896,-0.09261805149657344,-0.0015702952306662396
PROS1,0.0945260174438292,-0.057067259645014023,0.03421890272232152,0.007574113277525759
CLCF1,-0.023479938142260206,0.017228626228088777,-0.05592937189748882,
PSAP,0.15184373598257697,0.07440656066668999,0.04209377143078293,0.11239851075011675
EFEMP1,0.10794438528263833,0.013924932386285345,-0.008651218557812382,-0.02444210889324328
C1QTNF1,0.15053323921599068,0.02643835080680833,-0.12573711257579523,0.13432773944503762
ALB,0.02699992601306153,0.01973331049668019,-0.031841299352533645,0.03921051133883385
CCL13,0.12215129519298361,,,
EFNA3,-0.13201067492344484,0.0911279709830709,-0.053811735108643184,0.17790275855578921
DRAXIN,0.07487990740591029,0.028122338020898818,0.08454012143146239,0.049590128793160076
RAET1L,0.025682309119857447,,,
NPTX2,0.09278153910099199,0.09623844745622565,0.09269440704006388,-0.03980194535301614
FGF11,0.06838882176961503,-0.03581110811220479,-0.08277956307304417,0.010736233968725258
CD59,0.10570742454090369,-0.00047645431868224315,0.22685430972749449,0.019855550220277268
COL9A2,-0.12732145913958257,0.0012360478703990268,-0.04251150837422844,0.07263299758906275
DLL3,-0.15684578299665602,0.08211774071083873,-0.17849074005510032,0.034469243194651784
FGF5,,,0.07460526310226312,
LIN7C,-0.04969133758303661,0.05107916039858604,-0.06755898072110875,0.07787213894186365
GDF7,0.04656760048862993,,0.022673912330661523,
PSPN,-0.02134304837914475,0.02670831224057708,-0.07750559751944448,-0.13289198991082513
ANGPT1,-0.03929125699531646,-0.043965698840313705,0.0982605491909735,0.172667913177048
PNOC,0.03398473717586872,-0.08597523864811002,0.047721990782971006,0.0821855587763822
L1CAM,-0.047871440665514214,-0.01415600854026756,-0.011995044111847772,0.01971822275670912
APOA1,-0.016439167672928467,,-0.07772883601280701,-0.025290440330375568
PSEN1,0.015341646506663493,-0.017635516900888184,0.1258278243286028,-0.012655601202430894
CALM2,-0.14142657595255145,-0.04463361970116272,-0.3225473433560795,0.059190448385153215
CLEC2B,0.08937526175820322,0.1249602254175258,0.15169548767459148,-0.0795886400524023
NTNG1,-0.05390286630380833,-0.050271533641935026,-0.12700749241306586,-0.02662975625800209
LRIG1,-0.11398696859343466,0.10445151801504954,-0.28148711998341114,0.047598772831134825
CPAMD8,,-0.010771788331829681,0.0585790412048501,0.12782729773252294
GHRL,-0.0523045994373654,,0.023727979881403096,
NPY,-0.03780973568924164,-0.051840618434379634,0.005511949141340294,-0.02795025378490766
MMP2,0.0005353338883802789,0.11014910878926913,0.08717112171979863,0.007982498071717591
PPY,-0.032796167276039255,,-0.020111284390990643,
ALKAL2,-0.03727953408014829,,0.07495443235095581,-0.048440873025203994
CSF1,0.12467975320762842,-0.06035590467911271,-0.10865917010892565,0.09878794411387182
SEMA4C,0.0336160355116799,-0.011125882586398485,0.044573485173029684,0.003284755419964449
BMP8A,,,0.003109704734240928,
ICAM2,0.0215878361585156,0.06877455132806082,0.21175566413910105,-0.029991384888747512
SYTL3,-0.0467459039151445,-0.06500827476058857,0.07193102592444199,
IL1A,0.0263714237750626,-0.08888851681933436,0.045459878972151105,0.09922726424779375
HLA-G,0.011319787435590811,,,
PGF,0.08507982551611899,0.00047353869183687736,0.15925020735260823,0.15706393463422888
LGALS8,-0.05476375590531516,0.06371237268337071,0.09583013671759592,0.07434040284599233
DKK3,-0.0008876902878179318,0.04429101063116498,-0.050905565011438635,0.004233935747655166
COL16A1,0.05069502876334786,0.009025140487118683,0.05853849833873417,0.08856727276454954
TPH1,-0.010107548090234564,,0.033502845487993684,-0.06006746826798149
TNC,0.14817721050673463,0.10870923295143944,-0.06427470234425248,0.0728459412413898
TNFSF9,-0.03813064938864216,0.087271680504956,0.04823313448418693,0.03298542791543585
C4A,0.002311228499290669,0.006717220356737727,0.01306026333163999,
CNTN2,-0.1658690639264551,-0.0017527670808960554,-0.07184010940386189,0.033460865650817635
F7,-0.010487282843738078,,,
LUM,0.04754460858930829,0.04449178405907753,0.2989242414815726,
BTC,0.01824356994831487,,-0.04961199200606097,
APOC1,-0.08745055216269527,0.22388283372512724,-0.1522648774407874,-0.10390845693525455
PKM,0.1391747930538786,0.037468988812072286,0.02037088746820554,0.1234144159965427
TNF,,,-0.0610336442803936,0.0141511651436896
GNAS,-0.0197300722452802,-0.004998782430209015,-0.19501643012899478,0.027667455688186873
BMP8B,0.026336172118693504,0.035601486699153605,0.11666465616758524,-0.007011903967237329
LIPH,-0.01398571147319124,,-0.057446277491003984,
CCL28,,,0.07440426502515626,
PTPN11,0.0072523009430439985,-0.033955249255260736,0.003845126093921218,-0.047958486359929664
ADAM12,0.10703668910909978,0.11979571846833115,0.23634396542601224,
EPO,-0.024277674886356716,,-0.03706552004833042,
EDN3,0.04637343184521624,,0.006170345887551617,0.06826165674539443
CCL22,0.0028281512538210064,-0.1040891925912592,0.0292913303126073,
CCL2,-0.007945936191565368,-0.10742467263285682,-0.022542471008937234,-0.030339193646045225
DSCAM,-0.1070238244364619,-0.05754464313551928,-0.06378161650113927,0.026569664523934215
ANG,0.022013382585576703,0.07177985666409879,-0.05676352486591307,
FBLN2,0.02379509219131927,0.08723463694622857,0.20575396658477385,0.04130495691129263
VTN,-0.015634184416495812,,-0.011920305688378442,
VEGFA,0.18432162716054362,-0.02148536488942744,-0.04578536332153228,-0.02520578386376088
F10,-0.000949503721813224,0.10900491542021037,0.04682764678140539,
SERPINA1,0.05843091366168585,-0.020416287615243826,0.17043798425353685,-0.04583617441212017
VWF,-0.00471866413118418,0.14294813067216883,0.15835891285329906,-0.029970809908875753
GDNF,0.0032569722737187997,,,-0.03942619255758827
VASP,0.06466903184902188,-0.07993058412793246,0.12346124709469078,0.05229821692123571
ADAM15,0.032825762181716706,0.06027796070655114,0.1412950972456686,-0.009369242988940502
WNT2,-0.07795058590254271,,0.06678287260279474,
CALCB,0.030064679981530236,,,
OLFM2,-0.05456027617197559,-0.04416061065765734,-0.2064494090269275,0.02905063999071291
MFAP2,-0.002503298056665965,,0.22486714871210203,
HLA-C,0.0285572879014482,0.13053844188372826,-0.04870164791640269,0.10233070097291763
THBS1,0.13141497536417823,-0.00019135611031590588,0.34266610202871656,0.05859805781206815
HSPA4,-0.011219358395439033,-0.04904201169500246,-0.014638273645813028,-0.011056879751188886
LMAN1,0.13043084752477652,-0.048063406807479385,0.151064560180393,0.002448258798516373
LYPD3,0.01510355397119488,,0.06060522531397704,
APOE,-0.010834869366578972,0.13135700996910135,-0.09776135579954809,0.04374867874561931
SOSTDC1,-0.08415279713789015,,-0.007452763838584644,-0.021921628457141355
ANXA1,0.10320968589826385,0.05531767161190035,-0.036302736832887726,0.007727607035618137
WNT2B,-0.041553453412011665,0.09284205216611825,0.043950618000502824,0.053549770371555526
AMH,-0.02071498257412614,,0.006344992920077706,
GDF10,-0.07251106294086007,0.07767428474579995,0.16922629706633233,0.02282065843476522
EFNB3,-0.018035778634401867,-0.043891166174166635,-0.06006351716315741,0.045245796528210626
LTB,0.008851190635694811,,0.12786301335546865,0.02780120570596726
ANGPT2,0.04341985971506293,0.03901543512193768,0.06374382547249631,0.07783677215528052
NRTN,-0.0014774081439330956,,,-0.012149808026016813
ADAM17,0.07266290390214851,-0.03378452782044104,0.05177683564978178,-0.01885930337842189
LRPAP1,0.05532564028214975,0.006749823414719709,-0.12707106100555268,-0.041953897554662264
NID1,0.14046388434166718,0.041786155193299486,0.22550128378686587,0.014928144853266594
MST1,0.0125255274931793,0.023357826714357335,-0.13281270485823282,-0.0033982941813862446
DCN,0.020002849885350032,0.0034579781336462868,0.25158585797852606,0.011529266179243516
IGFL2,,,0.09423732835047655,0.006911903365679716
COL7A1,0.043930571741773755,0.05173787404931898,0.1461463842596218,-0.011936374973790225
CALR,0.19003538975685247,-0.02098835412699105,0.1988467811550317,0.09946833611728775
PIGA,0.020217681945753317,-0.001770303544803677,0.04411712418426579,0.060685851015146855
CD200,-0.08723831931957692,0.14291206743660534,0.019235922554054076,0.22004484770623853
GRP,-0.001489718868755605,,0.009980255941061026,
CDH1,-0.047578422060296464,0.016587487981862194,-0.07978477467523468,0.024245398027358832
LPL,0.037986363868192305,0.02026533569905864,-0.2616381659488974,0.04193702385214558
SEMA5A,-0.009540263209968584,0.014696376897626432,-0.1309956736033069,0.028604970780809452
SEMA7A,0.04064065924241292,-0.04558479446439988,0.10525563062370367,-0.010320146623964995
SEMA4G,-0.11869293329953734,-0.09117406563470919,0.0017751166447268474,0.1218976608956226
SEMA3B,0.0954808825318478,-0.06589212322161732,-0.03928444164343592,0.13877595529107345
RPH3A,-0.09171245033645158,0.018095859539184665,-0.07085191274028282,0.05239009765113859
JAG2,0.0004044532655589398,0.024550987026562176,0.1517839356280657,-0.06072111092534043
CGN,-0.009838016394692839,0.07617151943797769,-0.0697226056261554,0.06963434096420687
GDF15,0.09788664030934163,0.09066499406631817,0.0410875981684951,
SEMA4F,-0.09865159773049845,0.012431275769854888,0.02251875235323929,-0.09526106838347266
NXPH1,-0.03196318508225085,0.06624683134740379,-0.15059842784204552,0.09436859030986075
ARF1,0.042454294135007384,-0.028590707738147352,0.13448839379825225,0.0858614725616023
DSC3,,,0.005839525443556784,
EBI3,-0.04531611064176492,0.012099674328569267,-0.0026281703392941435,0.017256080364758196
TIMP1,0.19382736315605828,-0.017445353459281814,0.2661604825574387,0.11140421840497271
SEMA3C,-0.11283991253158548,-0.011730327900325589,0.19877232146126425,0.04061343205372459
GNRH2,,,-0.01453012290724612,
GAS6,-0.04213087563446744,0.05529519117861099,0.004408304491327687,-0.025384572050441305
MEPE,0.06779479211807467,,0.10024620203321728,0.009570480793502657
SERPINE1,0.16380602561848087,-0.03441650709155752,0.09842644339771103,0.03134301861356333
RSPO2,-0.06140187745704595,0.004450831333422022,-0.04340124071855074,0.04651057872825526
SHBG,-0.029468210008371444,,0.012673060020258293,
LGALS3BP,0.1187498173792842,0.02703392547499845,-0.04286718048198824,0.021490288624891593
LAMB1,0.1578158046920691,0.04224187131534281,0.18750896204505982,0.014835403594690228
SPTBN2,-0.09996602854866801,-0.07934116816324369,-0.029383553618254583,0.03722801939355408
COL1A2,0.11455778936547015,0.08591705090528677,0.3115521356398126,0.018518779272380704
DEFB1,,,0.0725131070453762,
WNT11,-0.025731575153255755,,0.04938605191164614,
LGALS1,0.2495641706988279,0.06365406759964733,0.24466827915477357,-0.017548473808238586
BCAN,-0.10417643695816926,0.06782624727987525,-0.2772547864143396,0.0840335462452263
ANOS1,-0.13573227449005956,0.021829329203359886,-0.10019335657018508,-0.04703088565089589
EDA,-0.014165641270720425,0.04200287410607547,0.032202931150684885,-0.010375424469406199
FGF22,-0.026255606866442127,0.10418004255308971,-0.06598502700468914,0.11289708572829016
SHANK1,-0.049167164354288556,,-0.12231810970647557,
RAET1G,,,-0.04790561491244194,
TGFB1,0.14462772230651505,0.027896485930153137,0.24539947979433646,0.01658915935043651
MSTN,-0.11333247672673415,,-0.1253515707657309,-0.03944517096149344
WNT4,0.00594041457795421,,0.18165673561152598,0.08970495865830509
TNFSF4,0.03837786815900758,,0.04767066768473341,0.06947807351859435
NTN1,0.03812274884724161,0.03583182890180999,-0.11043553115088342,0.0003780443697006776
CXCL12,-0.049182918143158214,0.050351130673519165,0.253275969838542,0.029704253262065595
GNRH1,-0.06780023407226839,,0.0090540289189939,
FGF8,0.024695626587431983,,,
RIMS1,-0.07597537806574925,-0.03022852556807841,0.03858363469468623,-0.02411787594280353
FGF14,-0.041076215311762136,0.04389357562973608,-0.08982318030239404,0.049815590793761376
IGF1,0.0024993377989329865,0.08964600972683595,0.15725754992537508,0.08184126152565219
TNFSF10,-0.02143889980714975,0.09961758018104272,0.0934446714118228,-0.03244920540837954
GDF5,-0.0921691792985032,,-0.04855391018398807,
CHAD,-0.009763178474849983,-0.027830732065257924,,0.0049368261453672955
RGMA,-0.01729180306465956,0.08674129989481995,-0.25246173600458166,0.058282232639191626
WNT16,-0.02317716846163353,,-0.0038320117118514777,
CX3CL1,0.015421355393525365,-0.0439942084814012,0.04636412169541237,-0.024655115174213777
FGF1,-0.08620971987629612,0.06005117474599653,0.0036740653534392135,0.06955933483898225
ALOX5AP,0.02161220669229998,0.0819181378859917,-0.02206878317906569,-0.014249711396209903
IL1RN,0.07015351067522321,0.08965523849700495,0.05367103308540972,
PCSK9,0.03938394319883212,,,
FGF23,,,,-0.003931324647276078
NPW,0.01851905045720938,,-0.05152146961135541,0.037789727381976106
CXCL9,,,0.07142807802876851,
ANGPTL4,0.16834111109659777,-0.06712266840248145,0.1863991805235488,-0.07228286254978407
UCN2,-0.01494047600167137,,,
OBP2A,,,0.12187068015380069,
COL4A3,-0.027366174763667574,,0.07706322282789924,
NRG3,-0.10305223874372457,-0.11246420272805016,-0.04300209051547153,0.03142930261802347
IL23A,,,-0.012551408555822995,
COLQ,0.021677518884337516,,-0.020867280565702803,0.06879756598634462
SCGB1A1,-0.060792265098466455,,,
TNFSF12,-0.05086828104632276,0.019118624983130147,0.03505638055536738,0.04905741793226431
DKK2,-0.028509034058860627,0.05833588252687951,0.08734194470241192,
FYN,-0.09200845617656102,0.0643759945854189,-0.11128738158299481,0.044036933310311416
ACE,-0.04682613578516648,,0.11703201867441254,0.1232996099219154
IL18,-0.013189797236579091,0.11022760142266727,0.039910153700882384,-0.13190264860368475
CCL27,-0.04146696364337499,,-0.029676414603151173,
SERPING1,0.040273603508221185,0.08420356922857979,0.07367679583392087,-0.07703427212036502
AZGP1,0.08659594726932099,0.1706956565705993,0.011534073275823746,0.006264335675392483
INHA,0.004901263553643226,,-0.02371687687513905,-0.07705673428076615
SEMA3G,0.05156441545517559,,0.12006429369407004,
OXT,-0.0076915934917898615,,,
COL6A1,0.21407590548596084,0.09329620650122548,0.2565750343810491,0.082714001710082
FGF17,0.015800031741656496,,0.027886893621758557,0.06252607547336422
TNFSF8,-0.04900611315415239,,0.03178399633730577,
FGF20,0.012006941119446033,,-0.0370867403676864,
ICAM3,-0.06521700752805011,0.013818479675989565,0.10220133999689568,0.1704942078239531
LAMA4,0.06857760141628108,0.12707457510925182,0.0780627257553108,0.092696207146541
DLL4,0.05271038569271168,-0.008900322147672541,0.0989991405438424,0.06132375205422628
SEMA3A,-0.058868130961575144,-0.038140729808719735,-0.043081468941075236,-0.06673532576002196
RLN2,-0.011926045424819896,,0.00930750187604611,
C5,-0.010250133861059864,-0.00216963780821642,-0.0525900923491371,0.002634794609498835
COMP,,,0.07279022883291403,
C1QA,0.1158832844734332,0.059426117140121255,0.2868749095789977,-0.05674313551003887
UTS2B,,,-0.08585198219912324,
COL9A3,0.04394014714500267,0.05595776806160042,-0.12259113907329461,0.20880407071322388
HGF,-0.005437214685986176,0.057314314812680144,0.02768344742988719,0.007772475129532773
P4HB,0.25343092549852847,0.1117118503077727,0.3232180231789947,-0.08087944106969076
ADCYAP1,-0.05783205214764707,,-0.015653323549236205,0.04620065867033417
GREM1,-0.07466153729780092,-0.09230697933579943,0.11860302647042488,-0.02191373293138752
EGF,-0.01582270744921231,,-0.08450782449497098,-0.03545146854441809
VEGFB,0.0685829410688028,-0.02255655044850909,-0.013600499971176268,-0.06440976459987378
FARP2,0.005057722408786694,0.026368218986592702,-0.06832678693844975,0.06429181436332898
IHH,-0.02344749973929351,,,
LAMA2,0.08375203417923888,0.12673616312026253,0.2512089778762157,0.07899946803744946
SERPINC1,0.01471560142443636,,,
NRG1,0.049685922792738216,,-0.09126580882097868,
SPINK1,0.04634744117715921,,0.07278127981033869,
EFEMP2,0.159812628569724,0.07956182953402467,0.11067578947317062,0.10300250940141906
SELPLG,0.04001145792509569,0.05448378730671501,0.01987061788987406,0.045996732148348825
GDF6,-0.008213604208697631,,,
HLA-E,0.0971907374342714,0.04663678649263766,0.21155080526529313,0.019286491533152646
PTN,0.09523584768611325,0.12054252086615161,-0.28893082759767486,0.1100154011902269
CD274,-0.005596608984534307,0.0020782311378098202,0.04667393179905897,
CD14,0.15275869752046287,0.12321384214817498,0.12569611578219955,-0.010745315280833194
SFTPD,-0.043588162960245806,0.03487542025247795,-0.09376936679562835,0.003497576478680921
