,MGH258,UKF243,UKF248,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
IGFL3,,,,,,,,-0.020432759922615555,,,,,,,,,,,-0.039268381183131446,,0.016451324492158022,
BMP1,0.018065204783182968,0.030629755983994315,0.17574123712340492,0.04183438152224097,0.047836157380658294,0.02748962195261833,0.06295232193394981,0.13674466563920865,0.009827357323796884,0.015814219159118383,0.056549518437450104,-0.024651451254086902,0.13039029597330978,0.1259064593039226,0.059161698088626924,0.11713458548284057,0.038899510034135366,0.04488898579983343,0.07392367432571709,0.14094821354271694,0.36996040464221597,0.21794592385305583
NDP,0.045961632603751135,-0.024546818460378716,0.022062505723257485,0.028680416696266798,0.0008742911718625858,-0.031048006073809805,-0.03682750862593315,-0.017217787544598726,0.006129861224404896,0.011952188761328671,0.06812819585722507,0.014188016154535143,0.04937842533113059,0.10554797306247435,0.022245299969938716,-0.07091817566279603,0.022418741596111128,0.05495836388862308,0.03668004147909646,-0.06647016429310251,-0.04216679101355854,0.03368159661785175
TNFSF18,0.09050465062438341,-0.022337921613497777,0.0998476328225268,,,,-0.016121192537456638,0.10041743611990618,-0.01386899327537739,,,,0.08765344854698397,,0.05843344899902874,,,,0.060682089261554356,,0.10746530833798265,0.11362358090176435
IL36G,,,,,,,,,,,,0.04663502916232342,,,,,,,,,,
RTN4,0.022954177880281586,0.04373904411970524,-0.04551453617487679,0.026623605208074292,0.018339458283266316,-0.059030069148213016,-0.0782161059040241,-0.12183059308466948,0.05257793826577854,-0.0345723209995207,-0.09764858090088198,0.039809388902961526,-0.08193819211495668,-0.09372382047367203,-0.054557784849935495,-0.020359989652020107,-0.03342023200307011,-0.025245746154456482,-0.11845911181956104,-0.04277872058730152,-0.05890280039657499,-0.05427756696426062
HEBP1,0.006941958802974857,-0.040353879302929045,0.026100904161428122,-0.030959753867785107,-0.017722121452027312,-0.041313601356095485,0.042442204990110644,0.044466240346070336,-0.074142766172447,0.007916429643223338,0.03159954864648324,-0.015083883390717805,0.09156444919641843,0.09514327338916961,-0.04811240029802554,-0.04951801175772052,0.032261749217965485,0.012890262170607404,0.01219192689683607,0.014556024736573825,0.019493618692927074,-0.06431440993469757
WNT7B,-0.021188861581456296,0.13065198626853547,0.013201536390668707,-0.007749222146787671,0.03590442002529356,0.05448259657539405,-0.014565400267161684,-0.01509782854336351,-0.02434131452243893,0.015480574709591828,0.007617839845151651,0.11541048877906464,0.01263654733182735,-0.03417504782791234,,0.01999557208383562,-0.04968826363592011,-0.0028245037627946576,0.031422480714260737,-0.006812289457918807,0.12601426585771633,-0.0212158052272052
PTMA,0.0025807647086024195,0.041177436394389345,0.11433694081356358,-0.11154054867729103,0.05658686504320369,0.051477150012095046,0.08811848500385797,-0.10278952122941717,-0.03214704377285702,0.008427281985058295,0.10708843069147393,-0.06117682022168093,0.08807926274185703,-0.009479463436526621,0.03249813484447019,-0.06968497566637044,-0.026391561393285436,0.001360358888587413,-0.0935817411033633,0.07488895107322638,0.27117455623955816,0.1730812631859872
FASLG,0.021893260082082863,,,,,,,,,,,,,,,,,,,,0.08015157362855055,
CEACAM1,-0.02942092806135956,,-0.008984214278152424,,-0.008945862935708891,-0.020246323918138954,,0.03764599749732288,0.03072065451655066,,,,,-0.05293783586286492,0.06547610215435835,-0.04090084107097286,-0.04188320878579196,0.03088591476741791,0.025478678051934624,0.0018799593102755837,0.08122022266604052,
PDAP1,0.010162121924392519,-0.04515007469080203,-0.001802072380335885,0.012909300576819771,-0.03431634277439873,2.6866790715962643e-05,0.03321154914141031,0.08411171064375773,-0.004764856883442524,-0.011341231498239276,0.06932294747192597,0.0076098363665509355,0.05201040155382153,-0.02138453399318644,-0.014173537401601693,-0.07697585231638095,-0.01140524629022452,-0.006928485999138311,0.006695445131937858,-0.026135100197037592,-0.07078126454366192,-0.0860231460229901
QDPR,0.015713478583956796,0.010191677742748399,-0.08263724953428153,0.049885476023989024,-0.02670184716301858,0.005067495464379357,-0.03654281253862163,-0.15962891397762166,0.038551379077825236,0.03500027269492081,0.08383820628076787,-0.0600023018497169,-0.13996634500108557,-0.04357472045241941,0.04686260786533683,-0.12215330031596679,-0.01167162998353437,0.013299005339586337,-0.1064146704562408,-0.10198988555456406,-0.05580938333170026,-0.17651504107655736
POMC,0.0038130256338375647,0.015079018361252524,0.034619287616255184,,-0.02682955794394092,0.08690163564667798,0.031269967881973365,-0.006496011279959752,-0.016092483062594035,-0.006357082734390674,-0.03053398154584368,-0.026842850941766704,0.08468745753671418,0.038001783950478756,-0.03413412071957143,0.063274301532628,0.0456421066186049,0.14754457281884037,0.04462699998384009,0.048204031921402386,0.10438598193038076,0.05810970823763396
CCL18,,0.009923904591142436,-0.04768597665326599,,,,,,,,0.11817399963599928,,,-0.035954804776794906,,0.0715386387511401,0.018626549586667495,0.06626071821055311,,-0.0013470451694045666,,
CCL17,,,,,-0.0166989541324944,,,,-0.017297334824446568,-0.013304947832135188,,-0.018512936611234144,,,,,0.08084285952705854,-0.019766307050715883,0.03703524285867066,,0.04047432095695478,
VEGFD,,-0.016031623421654734,-0.03314563235179144,,-0.018604478964435782,-0.0001784199901145004,,-0.022839454700786327,0.04227329320979636,-0.009759340137267123,0.04345612184595498,0.013966820042670497,,-0.08014261428138689,-0.05110779219777912,,,0.016640746649429862,-0.003975903160926351,,,
TNFSF13,,,0.011452079056328956,,-0.011518564826965387,,-0.01563419369085878,,,,,,,,,,0.06187068575369448,0.025825993074904494,0.05755069439973354,0.005635745344561971,0.07301780116713753,-0.003932482263213213
WNT5A,-0.012554971185680823,-0.04919456746442458,0.04956939588575096,-0.0012975774697001343,-0.0298896122013073,0.024921905037158656,0.025787931324942944,0.16701996615516057,0.03052234092721763,-0.07856835282779565,0.009037112370297255,0.09345571761069625,0.048543724347000196,0.0030958706597323856,-0.06510438866859417,-0.045490318507718355,0.006278682253206216,0.0036103220903344817,-0.0359041295992951,0.055716872065445976,0.1827112406155489,0.19770565557011494
CXCL8,,-0.02490838011612346,-0.07618792468775676,0.14886790997026714,0.02984055895361255,-0.0707546297340239,0.08018761667874574,0.0886303821097882,-0.021746010882413378,-0.009088321886039953,0.02803106597776987,-0.04742565998645281,,-0.10784562843531495,-0.036895709881702037,0.021847246769992584,-0.05934476714597158,-0.06100474136601124,0.07540045678988534,-0.04648827679362814,-0.02250612840043637,0.1046521180461792
