,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
PDAP1,-0.012078267218236332,0.11085775425671442,0.010883389187331326,0.019336198754572445,-0.02261382906413785,0.03001391716624806,0.04953735761756536,-0.05638519489954049,-0.008623866436462908,0.04551895560673951,0.03518178780884352,-0.06433010190924483,0.04529612905887605,-0.07009650912435036,-0.05274255983123217,-0.028686713670524295,-0.0368551025766453,0.13599143098604305,0.025772720465289903,-0.06336755161333404,-0.023531796985851932,-0.027716132958076373
QDPR,0.10380192691710584,0.0035794041777422033,-0.05556345699842068,0.06742056546632337,-0.0023682413013786196,0.06372084672720697,-0.04322685189428395,-0.06353414831634877,0.07380928563810267,0.052184934335006,-0.12405712923493577,-0.045467426149465064,-0.10494008317578415,-0.04001268932679426,0.1486526935940223,0.13441651041916639,-0.03980863060537111,0.00039917928395070826,0.004630695089580828,-0.042960875359942224,0.045089276808353104,-0.02047701357861243
POMC,0.12839685401939654,0.01737839702490309,-0.04748166209582025,,0.005885718336079487,0.03180485124507761,-0.007680294303946836,0.014868242405059398,-0.024332600291237943,0.04342560333245967,-0.019943871563233597,0.015886232607523997,0.09919627411497192,0.014734299522033352,0.03625767623766057,0.09192837791217516,0.022627733300832766,0.008084635833324322,,0.09337509016614835,0.09626363672083943,-0.07096155637728402
CCL18,-0.017527045511808077,-0.041034607284315246,,,,,,,,,-0.06814702147181718,,,0.09078781730059796,-0.02688933993437975,-0.11168489782814957,,-0.14577540022034827,,,,
CCL17,,,,,0.006236143811804303,,,,-0.03580884827236271,0.008973707689382247,,-0.02255046596971568,,,-0.02418109967124563,-0.024511216270779228,0.14496237362961628,,,-0.02108880457147643,,
VEGFD,-0.027733125146490248,-0.024601107458342465,0.06705903409848439,,-0.025933065756978194,0.016004713476139944,,-0.03966717601049868,0.020934846209776144,-0.022361303733609776,0.08060245761101528,-0.024168032842920874,,-0.0731304390262027,,0.0026303554342569755,0.05123640588777779,,,,,
TNFSF13,,0.014694778356922903,,,-0.00764819417171091,,0.032795457797086695,,,,,,,,0.07921519966679258,0.07357463161342284,0.05041673187234625,0.00635769021927221,,0.08518387907914503,0.07276328576671433,
WNT5A,-0.07047947731375202,-0.010504829241686844,0.04930714426955367,0.0920631805683904,0.047098295812840106,-0.015566306576450388,0.011095407140797308,-0.014828439741225325,-0.005932587264285296,-0.03427723495551061,0.0025328113705674216,-0.03666046416539287,0.06581691191856077,-0.026893593661937915,0.11002176883343545,0.03540790922972773,0.002891303689699578,0.008559309508573663,0.18782168397434712,0.12388351510475727,0.035646548713230544,0.05301223605150946
CXCL8,-0.12826334279490248,-0.05086549165080896,-0.03583811793002135,-0.06887019814331524,-0.0019169665220648937,0.03157206228235055,0.009982673782790115,-0.027064587345029006,-0.11281883453248608,-0.020823818338548204,-0.07313351200721298,-0.030278737324179676,,-0.15089095769632063,-0.25605182122635806,-0.33216722933216,0.02833055828728099,-0.20878566049225472,0.010586279886501767,-0.022098329080948838,-0.1086317128313122,-0.05191052160117972
GRN,-0.04497341257578201,0.07451634115989739,0.012867626747435525,0.1125915626515558,0.04018512410180963,-0.02410617007220519,-0.03466877835486566,-0.029356191788801812,-0.009623885388513583,-0.03154344631127186,-0.13636133830063335,0.0657356223534584,0.07397329888063094,0.09046158730911456,-0.01056490306257768,-0.04334744850999447,0.022738573974370024,-0.20873306299509273,0.02763732325997486,0.20043123049032416,0.050929284777671495,-0.06297195465136918
MIA,-0.05481904008649419,0.03697442238470065,0.12610424641497456,-0.05346253101592653,-0.002993539402485605,-0.03249849523764467,0.043200767091555514,-0.0029897746350661457,-0.038917016372697046,-0.0254312737502639,,-0.03309922854036141,0.16055339072068434,0.04364135918817883,0.14928428839682,0.19750571638554265,-0.011407669843807951,-0.17943644105509501,,0.03132297609807044,0.04613001172016068,
COL4A4,-0.03937939515401672,-0.006690931924610874,0.03323728123232853,-0.013015391909646823,0.02548464510455259,0.03151735486828373,0.021301210093536044,-0.023333014161204802,0.0673362070171708,0.04649495925459078,,-0.03210747963568741,,,0.08910966190977114,0.06593894885685572,-0.037449109771624536,0.02889245979880804,,0.06998123213672434,-0.057390315542735076,
TAC1,0.2267039093263263,0.016922089197487323,-0.0026215156325867933,0.0831948329646833,0.12890121220953027,-0.01870029650573456,0.07723202373137072,0.06136264787046217,0.12291030741265603,0.0976503001365283,0.20859098804947587,0.165855226267458,,,,,,-0.03699457037541814,0.08584028048630883,0.03216290138753708,0.0008010452652143196,0.1636385674427662
RARRES2,0.0069962869967109455,0.0001112179905509647,0.044772506828210074,-0.050884903794082996,0.04575104931170368,-0.07084360098795156,-0.09721870618049029,-0.040092333109609635,0.07193095656536506,-0.030904377382250974,-0.07822943079206796,-0.030939483403189864,-0.06040895606817099,-0.12430919312140533,-0.12004704350890721,-0.14365913396899432,-0.013489990476848675,-0.07920152992199657,0.10353242640972816,-0.04985818755550894,-0.19962420514958634,0.01773348590923786
FGF7,0.00935483168153328,,0.04565711828120242,-0.03550173462076148,0.018547825398500552,0.025705302146810473,0.10985786956565771,0.07602828952364783,0.04857211029555859,-0.021568255047756876,-0.015896041859937822,0.01692608089081025,0.11695023071633541,-0.050231758225141816,0.11165671558333379,0.035954963409844484,-0.06130515433385434,0.11551637103053347,0.02394554108940143,0.008990392114775186,0.029845704034647178,-0.127394998639883
EFNA2,,,,,,,,,,,,,,,,0.008205418447475509,,,,,,
HBEGF,-0.07021633681366203,-0.000862785369782374,-0.018795513526000847,-0.007101643036993506,-0.002833551874230079,0.024869991474187888,-0.0065324395466218104,-0.007229554105818192,-0.08016737087128613,-0.014955360707084796,-0.05655606602049395,0.03450541538761732,0.14398746361480386,0.004334595744968077,0.033510711733518994,0.03874634026740593,0.01834994426547918,-0.09434387103457663,0.036505051032440235,0.0885636268717281,-0.006067546455384128,-0.05966344178452317
CSF3,-0.05176392334854083,,,0.021852465395285424,-0.02150656170788961,0.020823046900121343,,-0.00916910527116475,,,,,,,-0.1402139119111442,-0.2086917079799427,,-0.09803735416249182,-0.02797750528292732,-0.043719261742158066,-0.04560154351426057,
PI3,-0.05096543588726186,0.021230772496366145,,-0.011724365111476358,-0.03481955298811659,0.06494067040296565,,-0.02779662656075115,,,,,,-0.030158514307979965,-0.29600094457769527,-0.28965991488002474,-0.0206561482006402,-0.21571947943000871,,-0.06798798192647006,-0.15420114773302096,
PCSK1N,0.23578025265378968,0.024428184398584213,0.04393113190596781,0.09542254629203382,0.013302539879473848,0.015611449231692647,0.024763562419742566,0.026094644755021,-0.08151785637756943,0.030999943881556725,0.21667606365802333,0.12634232283493413,-0.08434552901271775,0.07823789979460911,0.21255554891184467,0.10562009863248836,0.07602812705688589,0.29853297572659443,0.040245688601187275,-0.1463559388584452,0.07703093174545773,0.05167250943327583
NTS,,,,,,0.000666886686578878,0.002932090740428814,-0.017852647090100874,-0.028620760091548045,0.005198671107847208,-0.03692789998978497,,,,0.09822074997058718,0.10974711383414285,,0.23842703789661152,,-0.002800190617135809,,
SFRP1,0.10320219898834371,0.05441894184859453,-0.042288536416792484,,0.038530740523832686,0.014400472736601841,0.006207467388440955,0.00910928835156014,0.02316508444395939,0.008539486426788433,-0.035259774032387003,-0.012914936227914064,0.025165970374191035,-0.039133065056409747,0.20515986376266204,0.1384846684968539,-0.0025633029939992097,0.1675369923356357,-0.029367784051081907,0.032380407611641446,-0.009381407639012056,-0.04408872162625907
CXCL13,,,0.08236765807157273,-0.026480417028467925,,-0.007120957017652393,,,,,,,,,-0.07657404700563251,-0.13089877949673695,,0.01247733281728564,,,-0.032885315141977366,
MICA,-0.00252244369843129,0.03787735191918199,-0.04646877215595054,0.022671260050117284,-0.028669532765992815,0.007874048700273736,-0.04693629901718248,0.04895172628171436,-0.02808957708313942,0.011763127506035892,-0.013264239476811433,-0.09548413299079633,0.1421593592810371,0.13609892369600296,0.003014721771829204,0.04354804512253807,0.020397443759681617,0.013668622929491551,-0.04654105194818679,0.10969857449019828,0.025938736241245246,-0.05302036385676068
TG,0.16358277844015418,0.03500595451195367,0.03641026948672676,,-0.029217619965101724,0.004541740598678402,-0.04000066296181554,0.02543810800823564,0.06055102879178906,-0.009198994524204617,,-0.02389497516954891,-0.05232641465188531,-0.028946264439371792,0.019336002313751023,0.04886202682279681,,-0.01160766383942085,,0.0030698444558279127,0.03201568755628217,
ADA,0.11950146722082462,0.048460229845353156,-0.0070163604964237625,0.012111250698651951,0.028110395887175572,0.023008830914400983,0.07358912846479997,-0.03030594086447913,-0.010936868148855458,0.021198083016784056,-0.0885752983532261,-0.010253754657199163,0.09145769616667715,0.16749737740212864,0.04744427322383995,0.10582133356755015,-0.026757221536296616,-0.05079290326621299,0.08608686808221033,0.29614232376376814,0.016406560859717822,0.10676623832392126
LAMC3,0.0002785807791867137,0.04754475150021584,-0.02981711389857741,0.012609174493381054,-0.030128745698032276,0.039532172274837823,0.025836685624125028,0.04480588198076941,-0.012927897676682561,-0.024573344385837397,-0.050179130798274595,0.01113737722227116,0.19635161677745802,0.23088007183470344,0.09531918568262236,0.06813978105458994,0.03508820340058575,0.005665715675179849,0.17726111667499508,0.29643906347359944,0.125476167063981,-0.005650581207338692
CCL7,,-0.012623089307655882,,,-0.021124292552920882,0.05889621532866884,,,,,,,,,-0.061722724234553675,,,,,0.017359767028677073,-0.1282153990714918,
NGF,-0.029822667708182312,-0.02087386223636922,,,-0.016743576617557862,0.07555462692929223,0.01315008224257938,,,,0.04868514303203793,,,,0.011513369628319614,0.03403641220182503,,-0.034969614300642035,,0.15091286104327226,-0.03564803768816039,
TNFSF15,0.009740321599255234,,,,-0.011470932898072626,0.046953492953390616,0.0253387800632217,,,,,,0.02959205476782129,,0.019090915341855162,,,-0.0055755770196108554,,0.08432826278108031,0.009891745256422299,
HMGB1,0.11759585115902493,0.08865570451492565,0.07290246051814588,0.05317548713557322,-0.007601760758701179,0.027636885662280505,0.06011918623589526,-0.037813180016594714,0.09669226012047781,-0.044675399989042235,-0.04375363306853016,-0.029238281797053577,-0.10008765535082509,0.15768459020607573,-0.030949940634038834,0.00460960129816204,-0.0341156370080938,0.02273781521333369,-0.15498841458160753,-0.15303098482037394,0.024869425470140823,-0.013184107635773235
ITGB3BP,-0.13873495251154758,-0.014254167529802967,-0.021722059567130032,-0.011091623247645292,0.020536324789684025,0.004326643761635703,-0.006057531446517183,-0.034567655613925406,-0.021895050521859513,-0.01634990404417818,0.016880524762171455,-0.05528907747103368,0.1251736881280144,-0.020670808956212438,0.03354340030411575,-0.0409511224079186,-0.023787751526976927,-0.028538935994819842,-0.03216593308552268,0.0063588608951727355,-0.004174944250684243,-0.014854378645379035
AANAT,-0.018106158478403855,-0.009219448200900402,,,0.03136304837731999,-0.02687541014852014,,0.04968875600685368,-0.009093173474797477,0.045413236441073056,-0.034717679695469336,-0.01888804310790922,,0.033468729890379766,-0.00153087551320151,0.10240599667436384,-0.030071910552357032,,,0.016184784789317407,0.04308414209355192,
RELN,-0.005371099155415493,0.02336678588884526,-0.014724843472355718,0.0132107341537575,-0.003863538344982189,0.02426600241413092,0.03933232620298966,0.04176623531641511,0.09063671085788091,0.06048832039033216,0.06008052445110076,0.061979963343362636,,,,,0.05937545000317707,-0.05986926900086784,-0.05072380736474806,,-0.008946613586564203,-0.07013249067264561
IL15,-0.016917999936945267,0.0020930006497949082,-0.007771770502403593,,0.02149903120885215,0.032337146266986264,0.011260817079036015,-0.0045240013735507924,0.003491061457655558,-0.0050827896433359564,0.014952899382710315,-0.028054821272002557,0.03999407726922945,-0.0032372958155900515,-0.040559796558840254,0.0979771773795632,0.046427698952214186,-0.02041848247669907,-0.0295904636297028,0.13927535641487815,0.004859390000460787,
UTS2,,,,,,,,0.029036464039623566,,,,,-0.023427599836944396,0.04060114514199388,0.09366734458618034,,,,,,,
BSG,-0.04772154057378562,0.047062735870305517,0.044081721540713055,-0.010352631074875116,0.009378570104130722,0.006256913450797887,0.054659097989240436,0.037818718922802225,-0.09127864260884351,0.034750581093962826,0.17700139202816506,-0.09672176605905004,0.09794590380178264,-0.11460542298977257,-0.039416140713518906,-0.09332471222155876,0.021817778293658736,-0.2223001282278869,0.04256669400398116,0.029071998056454367,0.0360801334962173,0.016331063919244014
ADAMTS3,-0.07147060910434407,-0.014832721814769205,-0.010056619597374859,,0.04946194467346946,-0.04531436321220728,0.02188167082815811,-0.008925812125562857,-0.06977419053898447,0.00345027262682704,-0.045371213844989676,0.06401139237521711,0.15544381043043703,0.018522999370502564,0.12959321217951297,0.14041563969739176,-0.02438977583107876,0.2006321042729948,0.08936333411742363,0.03598493266643002,0.12534123672256417,
CD34,0.16677005538857514,0.10158644947737548,-0.023296065679292256,0.07619236613522859,0.015213784503621267,-0.001884412473111037,0.053554144353387574,0.0551866674808862,-0.0012355711031589306,0.041564408813549475,-0.04704584599454083,0.07834775274414564,0.1008869701731131,0.18504663465013588,0.15692731911988225,0.1170943710692235,0.044041669223877915,-0.059192330896331566,0.06996294111615009,0.28055021104605227,0.058736776276589145,0.03977232187313457
CCL23,,,,,,,,0.004642272559595382,,,,,0.14425719143836788,,,,,,,,,
PLAT,-0.03015332018163452,0.10711874996005447,0.03863528391854187,0.02979916091605037,0.047315971252722515,0.03684060896532177,-0.048802390543035035,-0.05505704294984367,-0.15805686990538606,-0.021847327720806636,0.019603197047984924,-0.05189409314846698,0.10632486333885847,0.09400703615332774,0.3244984297181216,0.23320631977597775,0.01434842347136297,0.12227494558264729,0.05409699029793832,0.2069898948103,-0.0156327697844185,-0.029380235114485276
NTF3,,,,,,,,,,-0.04105214486172177,,,,,0.2245665885607673,0.2677219168107179,,0.20663539044027368,,,,
LTA,,,0.021283323128140075,,-0.02707444770955795,,,,-0.02249998229544616,,,0.02374061220639753,,,,,,,,0.04921552535921053,,
CKLF,0.05046881180568693,0.051897093375423024,0.053069168700724534,0.04381654133031426,-0.027716802337017267,-0.06499232416363859,-0.02364489719688424,0.008231725714062985,0.04295624193841797,0.01842725425878703,-0.1161751789197241,-0.0594880313746434,0.1850790411429766,0.005579726427478502,0.1363963389442339,0.2112006983010914,0.0065942471578726665,0.044000179687031314,0.12011731292086546,-0.0197926934055179,-0.044171815764567884,0.05972618004055255
CD24,-0.09419706116097255,-0.0042273239906577,0.12534640603910222,0.060751705220334976,0.042812787505657215,0.011826985978488799,-0.03882896551237069,0.021080020342774296,0.0792053126041245,-0.09281895391203004,0.014655575548181834,-0.04812897358740449,-0.05265819360527793,-0.07124294130989277,0.2124533521509749,0.212069577849754,-0.012270297908593337,0.4186770412217504,-0.03418889627709935,-0.12105837973432103,0.012601315629614987,-0.010450808618100825
HSP90AA1,0.020247470696471676,-0.09053552560047619,0.04718891568937219,-0.08985528041808302,-0.03162957085326819,0.05407450876410306,0.04471176636965946,0.06095814326235397,-0.02716893094233124,0.012952534905513687,0.2431129870757531,0.10947868787780268,-0.14873255613768926,-0.10606205564462996,-0.29906622328753596,-0.3525919017048811,-0.03704699360822054,-0.13471897877784866,-0.04451677465586467,-0.20289508022776498,-0.013341609638352873,0.11469377118348915
BMP4,0.07125102232687165,0.03494235694157777,-0.02832744501752131,0.021748796755134386,0.04257291851000595,-0.008132503877691417,0.00744227081271987,0.011142040475219727,-0.0028525451888371583,0.009387818050039099,0.12123524329742451,0.07498857444064821,0.18252853872068325,0.07901115087493801,0.04132829906638637,0.04024558470438008,-0.030663451739776606,-0.06406254168895181,,0.18368657724129792,-0.06559446552781212,
SCGB3A1,,-0.026101474134631923,,-0.01162592634239576,,0.06389787192657007,-0.03347940286123818,,,0.0740198875094515,0.0654577128575148,-0.0015710738677383396,0.01471495751063731,0.21636366285943853,0.052598673984623354,0.0267699070995279,,0.020507888668726187,,0.13334722083935088,0.03302339158442191,
IGFBP4,0.02442008006289586,0.0673574694703114,0.018539701016864536,0.10442425400680844,-0.049775131267209595,0.02297809262881028,0.0002446301264220728,0.06817548544518542,-0.07868247123491703,-0.02690641852375306,-0.08094461985833,-0.03469875145933231,0.12325280765521866,0.13257525215979893,0.03598538199667248,-0.10373825530977986,0.07731185406527002,-0.18058580868260327,-0.030936674166243325,0.3657382448299427,0.09015455333660015,-0.07338717032613175
RSPO4,-0.03643144613801844,,0.016967471423773327,,-0.011502604146372844,-0.01842563302929086,,,-0.0033979948337192136,-0.021451526199156214,,-0.003988395166534057,,,,,,0.01749388337351074,,-0.028197757242281664,0.01997832460565258,
LEFTY2,0.088860370180577,0.039915513351626596,-0.027050720215486938,0.007903630175062078,0.03937857834363442,-0.015669747063269693,0.037781290205321005,-0.0041732817150762404,-0.004340856924495086,-0.023521860835304643,0.01996838619413813,0.025022992950159882,-0.0694441976882549,-0.006766941235064559,0.043608318875886364,0.03698867311172336,0.017879361522992774,-0.04606420545000358,-0.045816557735084765,0.15472845685196143,0.07168846702598611,
PF4,,0.022748681609109082,-0.024307770211575538,,0.013727926160833747,,,,,,,,,,,-0.02934041122983406,,,,0.01205451848332581,0.0025609105161591927,
ANGPTL2,0.00936046225626909,0.07269126846872767,0.037307791857174824,0.014526918454316525,0.04736612073811003,-0.06443537137518374,-0.017320652426791438,-0.035317862004619276,0.002179359664005472,0.024060438906598574,-0.07173303015286686,-0.10896382337916481,0.12538692365966517,0.0003727734964868888,0.15457288599151073,0.20431408921414024,-0.024525544703480433,0.020114148281684143,0.03641764725814874,0.26503423280510335,0.00979979287430926,0.09911063900222435
LRIG2,-0.019008773968832306,-0.028401260141272262,0.0661335003542754,0.1070013007151568,0.0017301012909104404,0.03263692824197858,0.017902161832092915,0.014139189338153571,-0.009852881106438158,-0.012234230296633664,0.02775825136111737,0.01935849829568886,0.04059273633612223,-0.03361674445179069,0.09846664308379692,0.08187133458974649,-0.011149340970203267,-0.023200093278103722,-0.014086725029214854,0.00790629033558518,0.04367691929644022,-0.12220558936712439
ICOSLG,-0.018603443956812894,0.025645375046574197,0.0032842331664483704,0.14379881696485133,0.02514875485636528,0.043924039695264865,0.007118209400841136,-0.00989499304442522,0.0214849234306575,0.04098706990078023,-0.05740405812541919,-0.029869929734505783,0.004099570481362345,0.09077475893569015,0.07527278663102083,0.15280384457554813,-0.0377774684223971,-0.01002259744060304,-0.01583634390331847,0.11000624643919427,-0.004385188669554646,0.027946661131903593
WIF1,0.3370495028981526,0.003116489881630871,,-0.030846904034117606,,0.06425526929178958,0.03937226782387279,0.126527790131012,0.02148467878439005,0.06234218519173663,0.07183252113654309,0.11559687555369251,,,,,,-0.07090920610156204,-0.03011086070963138,,-0.005606849631171769,-0.025064236267606028
NPPC,0.04920691023126146,-0.011498656571568318,,0.028916334160434782,0.012221077861615496,-0.008482004303418864,5.081507251424361e-05,0.0010503867233175273,0.04274462948256221,-0.029812371772768607,0.08050228151627428,-0.03706097529542859,-0.057022262765069595,0.02828657869118058,0.04943227128476412,0.08622554466386806,-0.028529472984836345,-0.03137323310681091,-0.05139674271655397,,0.03128910260461042,0.07303629647264265
LYZ,-0.049298247605694075,0.05164434025370336,0.0034325856272969203,0.06364761966371003,-0.0003064548054540207,-0.025480035799439048,0.001803450552566801,0.018052816308768736,0.009234758870986607,-0.030954259542679555,-0.13808810530515714,-0.036487071424693485,0.05632107013485739,0.004677037404861746,0.018035622605188175,0.06891698364782484,0.05129337612233343,-0.055794719796492975,-0.040627344200836545,0.10302887960700777,-0.01193009143115742,0.022813855766284225
EREG,,,,-0.016720655635095005,,-0.03514163740365244,,,,,0.03603908730083437,,,,-0.10293122535663966,-0.11256044344652495,,-0.0988466888654068,,0.02086529671393176,0.11452888485595777,
SPTAN1,0.12285874573452384,0.0934485886938739,0.03372319394710439,0.06823991475855601,0.011342738872803803,0.018056401085631585,0.02498965670962663,0.013351033415919327,0.07272174945300336,-0.0023382303336664956,0.19590907324144347,0.025985511891877113,0.014374259661580072,0.032129373565705104,0.1928157304824428,0.17539553280284959,-0.009150047941276624,0.2323554606210167,0.1274082290807274,-0.010293510138785997,0.06521416120619308,0.030680839440447485
PTH2,,,,,,,,,,,,,,,,,,0.050538716214836334,,,,
LIPC,-0.01638867433526229,-0.03314825037573579,-0.026997117886286483,,-0.00683867456251347,0.0007867824080316929,0.006960721751189377,-0.0032399609667519472,0.005014381053336273,,0.0017485922245078524,-0.027424708931015215,0.08706781884007092,0.011581209823357818,,,-0.006292761962845656,,,0.04403081290873961,0.050993010960970836,
COL8A1,-0.13482235754282224,0.0512709286910249,-0.0614329393954854,0.08689541494234865,0.022703905451093086,0.024049456429575185,-0.0663161981893112,-0.01666777020179067,-0.018643593897072538,-0.08473253522724936,-0.11383023300747014,-0.08329068385803863,0.03306157418338716,0.03870698357003644,0.12546397652049993,0.03678562135328804,0.06084713230751962,-0.13070664224952963,0.0024050900867837403,-0.0037261803316402035,-0.03201701602853164,
GSTM2,0.03845638294191459,0.00011501401009576015,0.09376732923321758,-0.026909391012804484,-0.018042293362010867,-0.011053763975602595,-0.004287210583466792,-0.009387303025554296,-0.02936976686575083,0.00026886504153197124,0.023482103610872343,-0.060966785172258016,0.0918884965153442,-0.15865400921808315,0.08671234824453733,0.06972156010126268,-0.028015480472357336,0.06992238033555437,-0.05305278132507043,0.03554790759701129,0.020715373270184825,
IL4,,,,,,,,,,,,,,-0.01152201902603846,,,,,,,,
SPX,0.17792592731282386,-0.018389706909494107,0.02983855831635984,,0.038120013407052386,0.08392693030650307,-0.039655153453336416,0.04054338807433057,0.02233685533733133,0.038445940666295836,0.002070719682045472,0.08436639665940199,-0.06410518901031177,,0.05393075715681986,0.034072979805699656,-0.02122533581805522,-0.1026028702624432,-0.023036677125899057,-0.0872968315853079,0.07989484286254983,-0.028655755853477752
MFGE8,-0.12759889939954377,0.08794033694025508,-0.04805559648180163,-0.0016761540250629485,-0.022533378493581994,0.07866251429840491,-0.02524067050218786,0.021784717525049607,-0.07838728676218808,-0.001544484155565402,0.0757267026349171,-0.031735423583795525,0.06320146489225811,0.20451088235102993,-0.07302784319571336,-0.05808143305938281,0.04719962683912051,-0.1341713207419271,0.049011451143028045,0.29988162581094635,-0.058488201991050225,-0.01916985445276133
TGFA,-0.10063241291448326,-0.0444355260916918,0.03615287250421701,0.03315803966471825,0.02308637627776064,-0.0010957382890709742,-0.05224087586538258,-0.03414274749583254,-0.09766593355822951,0.014509721749707691,-0.02123800937528073,-0.07767689736359153,-0.03459931806574085,-0.11467580556855725,0.06934096292514508,0.14028664180373382,0.004314665547437626,0.11498204107191522,-0.07481841114167799,0.05563200561878006,0.013232522480361464,-0.05006934849971501
SLIT2,0.21132092085013152,0.03550961487116815,0.04113290223448438,-0.028973546886162726,0.10164481761475465,-0.0025140737161826617,0.08502691607555965,0.1016904231957816,0.08736568334007255,-0.088730580124425,0.029828754369915073,0.11841121144951103,0.024578170728674895,-0.04221379478780303,0.14811395847395756,0.0940666844540761,0.008778184008821239,0.07104884557229717,-0.011627326406946813,0.044177948524963144,-0.03800414505567209,0.07458989355709104
PLTP,-0.08298777088726803,0.0684071576243202,-0.01983314987556914,0.08749940206833633,-0.048605335933524445,-0.046633784374364655,-0.01672500900175151,-0.04989421141916275,0.032690962720308935,-0.06970449771357952,-0.1912314475859712,-0.028583758797839483,0.10116834348005412,-0.01559616283629146,0.05389707568276141,-0.03650578262849739,0.06324730551517109,-0.26639064499637305,-0.043878082729374414,0.10544786557601657,-0.02135568442157032,-0.03821479451919837
APOD,0.08509101946657652,0.022485051781154588,0.004664146778858053,0.09130462439907445,0.019564243081911042,-0.02497256546288797,-0.09499666435575117,-0.0991951146543605,0.003437198852524978,-0.06363811919904075,-0.0998062231933081,0.09031361198338053,-0.15923200983161465,-0.034957716240107496,0.25416354550296627,0.285212077691473,-0.1013687727206208,-0.09099722459312622,-0.010697069235586908,-0.16353469167090925,0.02220094094381252,0.05760308029916967
