,UKF259,UKF269,UKF275,UKF313,ZH8812bulk,ZH916T1,ZH916bulk
HSP90AA1,0.0679302216010179,-0.10569432486262488,0.03195877099586326,0.017556394228562096,-0.07976911672794992,-0.09502070415442798,-0.029108092345014255
BMP4,-0.023907128532192887,-0.0005239278314234979,-0.026296014585678623,-0.057995930623922866,-0.046782176828684185,0.08133082814036943,0.05733011208032283
SCGB3A1,,,,0.03888990839906766,,-0.021226634508156202,0.04988084528667472
IGFBP4,-0.03267529553916677,0.12979154909757476,-0.006333292677960635,0.07075690356157781,-0.035234769769437534,-0.016386916886665163,-0.024081996703448655
RSPO4,-0.025803921522386204,,0.033812501269340565,,,0.010030434684102288,-0.03564338483326429
LEFTY2,-0.006878429250634409,0.07749888709426435,-0.020387768541440872,-0.021086753905503318,-0.04373451087387993,0.08945310616145916,0.11933425921226508
PF4,-0.011475744298752167,,,,,-0.02826854059492457,0.03903366689063077
ANGPTL2,0.0738452653800127,0.0931877161042891,-0.018891177829233722,-0.011463581682989254,0.04152379984393269,0.005825840410018295,-0.06419699736415163
LRIG2,0.010989572452650778,0.005649407067400404,-0.022985974565110725,0.03193164091289818,0.01716065530556038,0.06430177650942709,0.02000319833499682
ICOSLG,0.003657509538606118,0.04094861072816797,0.06216137166854754,0.03740825497382908,0.007746762964471136,0.03822379272260374,-0.0059679115516885215
WIF1,,-0.06920265192451398,-0.015615716049029681,,,,-0.04081461517468127
NPPC,-0.017801709399645958,0.029491949480322313,-0.030461300324724203,,0.003046228909225619,,0.027911471807415586
LYZ,-0.029779368930520637,0.09305628374770877,0.023719685389166214,0.02988744949328339,-0.02115893582777129,0.010083395971368404,-0.027134838007623164
EREG,,,,0.08674782152817037,,0.04482468844218916,-0.02842115739112921
SPTAN1,-0.0256154678791419,-0.03524342623344158,-0.027153937068308733,0.06928282424211783,-0.0519071024088356,-0.04985596138056459,-0.027583521501531538
LIPC,0.008018984636898761,0.13435079389583085,0.023164837520477564,-0.030831245673791568,0.016937037093024004,0.05862845891090719,0.004931878193863953
COL8A1,0.0019046125382921224,-0.008385752252366846,0.03170241983810286,-0.11177509392462089,-0.037751952001024165,0.08961533387317534,0.043351036883909455
GSTM2,0.025841539017964155,0.019747660071817177,0.03464265017424945,-0.01802241257597746,0.05367425740333748,0.07696828243308636,-0.021207214069095787
SPX,0.020487404630531034,-0.012402319644989805,-0.0050497655188787,,0.05201073461577967,0.0024198729656423946,0.030025434660779622
MFGE8,-0.0070892319979432294,0.06115498692597729,0.001973696800271546,0.011205855506466545,0.0027942715826912807,-0.024064480660633908,-0.026609672291943397
TGFA,-0.007945615543518574,0.03140543479554517,0.0026037324890526427,0.08292438426589668,-0.011529193639131782,0.08958075253370418,-0.015420809140649265
SLIT2,-0.008467563883276826,-0.04367909605548145,-0.05207490952831114,0.008754614384802746,-0.04438894827026301,0.05131081594464932,0.02611176006196707
PLTP,-0.016764080000661697,0.12602526620399665,0.03501132273226009,0.003966937129087863,0.033705946409795504,-0.006018777380609921,-0.011582066755304554
APOD,0.006653978143655403,-0.028735222427295468,0.030010889264434015,0.0344116363902759,0.048563352019277105,-0.09252544998275827,-0.10656925263149845
B2M,0.07358504825382571,0.15782757904002975,0.032552186503428164,0.06203962067091476,-0.02460111958362564,-0.002804830654134265,0.00434410477081217
OMG,0.0616745220456903,-0.04161760334946397,0.012039493937697206,0.03459493324101031,0.044007778104233466,0.050209027839463856,-0.01657673712829172
CXCL3,-0.005331889782026536,-0.017258865171200313,0.04615606885526239,0.04174789750552556,-0.022161502426714177,0.017535277768295755,-0.01821268373937643
CXCL10,-0.02008672052010269,0.07798276506607422,0.05263065334115242,0.051664863187751875,-0.011991607955484141,-0.06285716421187547,0.03513190008801727
RSPO3,0.0729548660839915,-0.02158492274692806,0.005302517899838193,,,-0.02014589834516062,-0.006903644555638904
CORT,0.07890822875379107,-0.006244451994612624,-0.004649008236108748,,,,
NCAN,-0.024564239228201175,0.017615477890416932,0.01702799573029851,,-0.05159575595108852,-0.005250233494184674,-0.02773046498645609
PRG4,-0.013153014575260769,0.06342352622353066,0.017680905834524356,,,0.04845710580308359,0.020969042062203867
ZG16B,-0.015265682024867016,-0.001387561104189281,-0.01382508486503594,0.04361789110436877,,-0.008191176991879464,0.038346591729499974
TGM2,0.04150487956132599,0.08228716627554285,0.015770826036546972,0.11045109402802648,-0.04507998613414124,0.010224834241089002,-0.020253380450556777
VEGFC,-0.023442193820822774,0.007208409842132331,-0.021965084689454357,0.0131459804008405,0.06205824544508525,-0.010793159150460035,0.05298287485822656
WNT6,-0.018192312777414024,-0.018387435265951737,-0.03076723325912132,-0.019058874343758796,,0.02625579383866027,0.05146331464169677
NRG4,0.002254444841706377,0.009081971210568984,-0.005558600886201281,,-0.02347238144781208,-0.02014590060303518,-0.027687859725851364
PMCH,-0.022180394749907916,,-0.02023609511614378,,,0.02382149502551877,0.005996377310663413
COL9A1,0.017455797830633116,0.03518684301582117,0.011272125098333,,0.04220676914611159,0.09070882923490277,-0.009982647908179617
GDF11,0.028740075613234363,0.029714106809462244,0.03905540842296776,-0.020561295299146545,-0.06159704519369022,0.05809826246773782,0.00032755231306458706
RAET1E,,,,,,-0.022099909821044657,
IL24,,,,-0.01754146772505613,,,-0.019284519255513898
SORBS1,0.04311173120365617,0.002662666786354012,0.050137612318203656,0.041012298421633356,-0.04255113921991448,0.04805454990263239,0.03675312790044406
DLL1,0.03479177361486626,0.025097037736164667,-0.01124057450788099,0.06602389471237424,-0.08141439932834083,0.029131877603481616,-0.07883813774551966
TLN1,-0.03849758041684703,0.048923394433779,-0.03387739048297911,-0.0006594522282280752,-0.016204143791239172,0.00834222959111107,0.006717513652703018
COL2A1,,-0.017258871044583405,,,,0.08648629598385739,0.026089700189291076
SHH,0.07116865248677239,-0.013567569703540488,0.0615528122105913,,-0.04931826326370625,0.1096595970139354,-0.001716467046187518
PON2,0.051895357038431254,0.09275956501555135,0.02824501375856013,0.06221443572731713,0.06912295468651385,0.05580480102068375,0.009119976447413596
ICAM5,-0.02130276892920076,-0.03372552060756388,0.019599665425073624,-0.016605154499535143,,-0.004620673884429047,0.06940495214179677
HPX,-0.015747891039337294,0.08315574627259138,0.003103950944061731,0.10793641399416531,0.031206712071166518,0.04733498007587253,0.015780894357605928
SFRP2,0.021702610006184453,-0.01377418335728778,0.026146223058022625,-0.017311879197248085,0.05899717772801977,0.002066867282398482,-0.033444999555124234
CFC1,,,-0.01739900093852934,,,,0.019823132605857812
CD70,-0.026458675567648426,,-0.006682839968972559,0.005753181300924776,,-0.030736211457114915,0.0014976465148220655
HP,-0.06141415291528266,0.057412179382922784,-0.01997524945695314,,-0.013723632769172158,0.01135069300168201,0.05836668881111551
CXCL2,-0.02699227690534635,-0.05199523594384672,-0.024197858279408003,-0.03804695848237126,-0.03605500071317998,0.08959077531171258,-0.01728632010455053
NPPB,-0.048689109552927365,,-0.01523527281631591,,,-0.020435772508388628,
CCK,0.06326046602462743,-0.048205350784404126,-0.02583123304554625,,0.015057041148286283,0.004185636434960553,0.008888767384808906
SEMA6A,-0.03033320485080638,0.05796904950538017,-0.013400824221103823,-0.038929978929775504,0.004945929389078266,0.037873097330013844,-0.04281029951009574
IRAK4,0.01952213219131021,0.10427953985880782,-0.01076724465881153,0.0033059648764761644,-0.016759016138763516,0.08117519053854885,0.10668048257648913
GSTP1,0.026359527826082033,0.06327430618699355,0.016380959941794716,-0.04272753876371585,0.036667570027963996,0.053399254686868326,0.02191640188635551
VCAM1,0.049132153742488485,0.11043476636362783,0.01672383294716587,-0.015756315913263808,-0.04800880057429835,0.047932730197926966,-0.027893387179512345
NXPH3,0.007613960765172691,0.04893984735403933,-0.04415652050626789,-0.03310135590020099,0.045898397056129484,0.0429954730520714,0.026101904217133695
MTMR4,0.0776258302222571,-0.0010214563065463619,0.0299247704063663,0.05590518224182409,-0.003806417277435391,0.0328834875249887,0.02778899142961491
LAMC2,-0.001063242628864066,,0.010612758961476006,0.06571688395540749,-0.02269416452172883,-0.005790324149983601,-0.033645110518582926
IL10,0.000605636491286374,-0.022647492298967235,0.03946018757225966,-0.03168793529658383,-0.021890701109852896,0.09053537365282698,0.005357585172781315
SEMA4D,0.024988153220175537,-0.011230469895331394,0.04805223202157041,0.08449893597031317,0.04527899836443187,0.027585181401488253,0.012229546826472355
TRH,0.044447947140718855,-0.00045848186840733503,0.060401704708367636,,0.026122447535926744,-0.004319590070268187,-0.023175978285164753
SEMA6D,0.04558571952110624,0.03894489141761223,0.03938426835285308,-0.02363768092623298,0.05237493324545768,0.0640674750545202,0.03215703080920265
CEL,,,,,-0.044238068725952095,-0.008833725576671296,-0.048316668084107464
PDCD1LG2,0.016006571516637282,0.05157265290090146,0.06832377003163938,0.007078560074208782,-0.037214970904901924,0.09419596663495215,0.035434199803804585
SPINT1,-0.03808812839129216,0.07615688957601345,0.047033812135519715,0.0009395650964010561,0.013458484247764324,0.02972096025446987,-0.027051629590430268
CTHRC1,-0.01818731234651374,0.1320026477860029,0.012307826028253114,0.016661991657798123,0.027751219762750277,-0.011161298934230577,0.018769303295523097
PODXL,0.004383178590927682,0.12624408280136803,0.04868764443549248,0.06306595603871622,-0.012776313606966589,0.010203908686580672,0.002264991855306191
JAM3,0.07049480477817466,0.06004510102321643,0.0027681848752639767,0.03150989095119947,-0.037840385451147256,0.03369577331038864,-0.006156211944192866
TGFB2,-0.0016079502870947997,0.1326918777539508,-0.016792508331733097,-0.03013432620348196,0.05669632744000243,0.048479877921080786,-0.032914939228559134
COL18A1,0.03587179634537781,0.09992320748213239,0.009106124807369134,0.053631764549705446,0.019834414329575487,-0.03760876950777505,-0.05020813151676869
NODAL,0.037802003599004146,0.003234117891861521,,,-0.03413930834401343,-0.03132627425757277,-0.06595064500514065
INHBB,-0.027945005446372496,0.050078781332540435,0.04316301318504002,0.045528250155246565,0.02323217074799725,0.040025420049001274,-0.016272115749808514
LCN1,,0.00997397151207399,,,,-0.023147043187945318,-0.024840403935373158
ARF4,0.06149503811949034,0.046288036367736075,0.011090066781907621,0.052035790819069075,0.027382775746801712,0.024795004278557256,0.05532320855528168
CXCL14,0.0168542246060747,0.004391567695211064,-0.02492907138384094,-0.01697295282441844,0.010296690498342097,0.08555338489938871,0.10080558010146763
LIF,0.06405682758063977,-0.017269561750373648,-0.004959213913240564,0.045225708418943654,-0.04177401063375031,0.010361033580727525,-0.02422155383926587
IL17B,,-0.008966270128521385,,0.13671637653441038,,0.014286754586645512,-0.02917287445026226
MMP1,,,,-0.03673989107855601,,-0.007708523163670088,-0.012696044741343242
MATN1,,-0.015879195298378022,-0.015426615896120066,0.0037505158148199726,-0.000324433905658364,0.06075779247149484,0.07415756406301097
ADAM28,0.0343543976698875,0.11705553100160633,0.026277662288733662,-0.03011585951485203,0.03594404615290772,0.05594001814439939,0.044783655616956505
TCN2,-0.02765026405258704,0.06938043242190624,0.026274659207327244,-0.03719306999768846,0.0033932395251403554,0.08078038346135868,0.017860234456091893
THPO,-0.017322426681086474,-0.030902993786884034,0.021146560449150954,,,0.04081837477280855,0.01830662655187045
CUBN,0.01265118398776302,0.005288355788841345,-0.031218402805597196,0.05968865895727919,0.019875421560654097,0.011713931496790573,-0.008085823604143992
TIMP3,0.05307431675304236,0.03415373905575683,-0.01833329911872826,0.004897657458265335,-0.014889089466299148,-0.04291404160865607,-0.069158436322444
PIGF,0.024506438452915322,0.06848030762086016,0.033536300097097585,0.054115866042246906,-0.0278432552752186,0.08103012267826547,0.0198358305301674
CRH,-0.015416798759016487,-0.023290043003352627,-0.02428509440253288,,-0.0386924616798047,0.025888706538475807,-0.008464692660427927
BDNF,0.043827615694506696,-0.06414553056973721,0.039371220708902865,-0.027057684616458532,-0.01918302189398629,0.07436784227722974,0.04831181970488437
CCL5,-0.011288208999060844,-0.0228452094475475,0.012526192734827019,0.03950522997962213,0.0058458603259059,0.05075719801885833,-0.03155950441548568
GAD1,0.07552303636882353,-0.06731042711936779,0.009573926406309679,-0.026279107830801767,-0.014613790713346418,0.07177953031893515,0.013098939454858481
COL14A1,-0.0261126241126771,0.10314913950500314,0.05814434198026397,-0.08412041981456897,0.01062344181841089,0.0508234555589651,0.040210320223508254
HLA-A,-0.03571230808750185,0.13382924562051302,0.03501269630024331,-0.007979138369848484,-0.039742308260871925,-0.04934109501359666,-0.06555005155226999
FGF18,-0.012248531323671543,,-0.016530226693865172,-0.01821385403024332,,-0.022889437498824928,-0.05359497456598761
ADM,-0.008530275561829554,0.09778990284064448,0.024281371767284666,-0.010910471839404422,0.05187707522436177,0.026868110859710692,0.01311048923337987
CCL15,,,,,,-0.01985200736574949,
GNAI2,-0.0026954868513475775,0.10996469514258507,-0.0400637904752829,-0.0366748163152887,-0.05437351669622191,-0.0028884437277312525,0.018993571352294156
HDC,,0.0006174888078192511,,,,0.007635016824332367,-0.039040056670742666
COL11A1,0.0008386559857920509,-0.02753608556848487,-0.013472789188174293,-0.03403116759677939,-0.05953880505221445,0.031437598326647775,0.055052371312088545
NUCB2,-0.00892476203486838,0.02704437037751266,0.012582387415873511,0.0651672794926879,0.008271744595346579,0.017695046316361734,0.04690235929839814
FGF16,,,,,,,0.06981502016094647
CXCL1,0.0021109906826849633,-0.03874317787496569,-0.010487014726455862,0.06110943976248317,-0.018648861811302708,0.03046717610074607,-0.02489319059781931
VCAN,-0.009340926641710238,0.07689065485142074,0.022084505329264432,0.0828438682930225,-0.026113374166690108,-0.015127083024978073,0.006322573382144406
MMP7,0.02584499079361687,-0.011055083070356535,-0.015235272733076056,0.008504631457057371,,0.010430777669315477,0.045175966035320606
PTPN6,0.020590113239821257,0.05859251385336938,0.059476309810618286,0.015885603907999542,-0.078281594337371,0.05666922354435388,-0.03349420920897508
PTGS2,-0.027936814054421905,-0.08195817526474408,-0.043157493272502505,-0.029656489024408768,-0.028379764438608637,0.04370419297164689,-0.0010810272889399948
XCL1,0.030129092656317913,,-0.025023365413908507,0.03991047487459164,,,-0.003043187429760068
CD58,0.027236795760510073,0.04461852417579248,-0.03654672982265818,0.05021070626266563,0.06773329907513335,0.0245727395576685,0.046853196824224334
TNFSF14,0.02976727001066609,0.029003312597997093,0.06962892303182866,,-0.04776579979393783,-0.010538643633935401,0.06521608898765072
CNTN4,-0.011638778262034062,-0.039254316684400034,-0.021261604178695416,,0.007127307038399541,-0.033779425084800765,-0.002433440031567493
NTF4,-0.016857869535842274,,,,,,
INSL3,-0.012248528921193614,,-0.017567871841401857,,,-0.01218194510040546,
BTLA,-0.019442137780479592,,,,,0.06890432709222297,
MFNG,-0.0018547603735403582,0.0679803368527441,-0.02259284944782198,0.06977189287160973,-0.05472419086619282,0.034550232316384134,0.04167802395264275
ICAM1,-0.026743796497473927,0.054717182662201914,0.019797976816722882,-0.01041396060106987,0.015016896850471712,0.03326957986583106,-0.0021902474039978046
PROS1,0.011154296858239045,0.1243162571392657,0.04654472319083835,0.021830300171890846,-0.03285786906509971,0.085959956288183,0.04772052549857374
CLCF1,0.026320840676546678,0.006720295189010548,-0.03808343631623628,-0.011199514786799564,0.02474577656833686,0.05236981782353327,0.07239257356636732
PSAP,-0.05970157285972705,-0.015179134757241133,-0.03472264068295108,0.019944222563334828,0.03413245401894254,0.07455996769371283,-0.02824245006889335
EFEMP1,0.06765628536392558,0.04591528387166385,-0.012794519711606361,0.050489505403312845,0.03162196501168022,0.09006878404207753,0.04807435504788312
C1QTNF1,0.0006761487488660655,0.06816451510989902,0.03460348179778114,-0.04572949538783197,0.013210633565633,-0.015480820736633647,-0.028484941063963876
ALB,0.07187218617656242,-0.01854351095179949,-0.019179508273997593,-0.01660515995866543,0.00464386686165462,0.0376853780751944,0.11362098886787511
CCL13,,,,-0.007591017953657541,,,
EFNA3,-0.038553769411049967,-0.05149821445761604,0.013664087720180162,0.06439153878654819,-0.0044266992982040735,0.053696989581815506,0.0003567284236329196
DRAXIN,0.03912704104553151,0.024141033368528783,0.02338196258902916,0.11399838446980312,-0.09453128667493017,0.04082454210275766,-0.013693320666671806
NPTX2,-0.035162941250581566,-0.08340492869678826,-0.019799900088000245,0.07558464397361146,0.03125363876719732,0.021394033912084203,0.11504010649531396
FGF11,-0.0073350067746976045,0.0803724087852279,0.03908809004568019,-0.03261527860028519,0.04519496569021629,0.04425754181637041,0.028975386081132957
CD59,0.009112692399732404,-0.04539188736914223,-0.01888024224066345,0.014635945394683783,-0.0044107290129004224,-0.006585519372192456,0.010985787040955139
COL9A2,0.024968107424615558,0.024829843922617816,-0.014867596080882919,0.07037350574708949,-0.026397898925649282,0.061789829025426346,-0.05208504469090541
DLL3,-0.02114334957497829,0.047862318106546266,-0.014172804984927278,-0.021278178030546706,-0.06716692708154312,0.006956945607538601,-0.027701606873280493
FGF5,,-0.014766093381077455,,0.10731451818680976,,0.05806670433334789,0.01349208332249421
LIN7C,-0.007009035323356663,0.061478033240483655,0.028454522071685417,0.025132467815836883,-0.04801069018162865,0.020180987200063543,0.007397693671752727
GDF7,0.059160421339368004,-0.0264141280371244,0.05750009304428226,,0.09109671065626103,0.07338864922361532,-0.03320103878973728
PSPN,0.004248980600520695,0.010636334534484596,0.06724851960572306,-0.03249730467225839,-0.018653329323032153,0.04223427585577757,0.06216672928994028
ANGPT1,0.042567689451263845,0.07201044795492244,-0.042956580999719406,-0.0532385733295525,-0.00830151456706988,0.08120675755442049,0.04072920137303677
PNOC,0.03419471562570324,-0.05618546253558599,-0.023847990576113042,-0.01660515995866543,,0.030675314706269476,-0.003326383462492048
L1CAM,-0.00582709962587932,-0.032032008415622364,-0.023632546516897522,0.09146153114071827,-0.03664707464179219,-0.021801934135299433,0.0034494510045458824
APOA1,-0.01907506006143995,0.020038285812824533,-0.022876425206882756,0.07616894183197877,-0.031667278085154134,0.0760150402982349,-0.03077445208029392
PSEN1,0.03267114633073357,-0.029761270996648558,0.026178881770721578,0.027027498993130932,0.020385740916682656,-0.04172379556333271,-0.01861784779378731
CALM2,0.021824007619983567,-0.12812476493588706,-0.03399409775844521,0.00817857923339695,1.00617877999401e-05,0.04650825582990631,0.055897313849591124
CLEC2B,-0.011131604481420197,0.10102758384520806,-0.02415024911027269,0.04576424002412268,0.012422781703312635,0.028192124016589548,0.03384794504101634
NTNG1,0.008555071031220513,0.04287194023732338,0.036350552837103964,-0.02721106275093612,-0.02074408175989883,0.04095166978147364,0.036773007073670705
LRIG1,0.07700551021358665,0.06907245428688064,-0.033774039627606944,-0.010600412479982965,0.023738096568564803,0.06077083482192855,0.08492878662005371
CPAMD8,-0.01448782413595192,-0.01335791863351016,-0.019486826044902907,,0.09344040984243938,-0.028481410120473404,-0.04231612589273615
GHRL,0.1165152648113497,-0.015230255065648289,-0.016942273435685478,,0.0033701373483911983,0.02602586784940077,-0.03730210527560049
NPY,0.007841170322102122,0.009858868092953395,0.004320205358632896,,0.03996718496622832,0.026346248416027274,0.0422325111610586
MMP2,0.006800945352672389,0.10437768545200206,0.008846993919592244,-0.048998735511805246,-0.07728427620805654,-0.02308618908382545,-0.05159585480061349
LHB,-0.012617800698135699,,,,,,
PPY,0.030433564286925296,,0.005154138885627558,-0.015359032499163082,,-0.0055812400605779735,0.012607336291709514
ALKAL2,0.08061315472945423,-0.015145657989584914,-0.009022489546731755,0.0299734248299378,-0.04049638379375452,0.03955973186426101,0.06394306343709083
CSF1,-0.013183795103667342,0.08023138175666582,0.030851691319847423,0.04472205254804601,0.0477638186575124,0.02833723587178931,-0.040633813173046596
SEMA4C,-0.028657937425346412,0.017196106583176586,0.021089514515994105,0.022040527788589278,-0.05772375540709107,0.03317908708843047,0.03757663671464261
BMP8A,,,,,,-0.02439721935396945,
ICAM2,0.004427803543440246,0.06676500741278547,0.0649614872694982,0.023170167873561732,-0.020145703923749092,-0.004148820896667276,0.02012884594761628
SYTL3,-0.030621348847851882,0.010297361853707377,-0.036818440367262666,0.06710491469580689,0.10964290291250968,0.07638004412665964,0.001128352983666396
IL1A,0.041193681121148656,0.04427409651708245,0.017888068831212207,,-0.019425517336277648,0.008817154165687935,0.027739909754745714
HLA-G,0.029863498708305868,,,,,,
PGF,0.028841800154558856,0.0686134283563844,-0.012274841582423042,0.07389368187313723,-0.05531303212908573,0.01456573010475955,0.0024069138179006852
LGALS8,-0.00314256793168972,-0.026509430989109958,0.015514021816377734,0.025881215876960212,-0.03167276389443164,0.03403060764300667,0.00866321635910847
DKK3,-0.0395312063407605,-0.05857886475716393,-0.022461326759484243,-0.017672140075263444,-0.00816419011865579,0.052453638452962026,-0.0031323315199129876
COL16A1,0.03203499688987041,0.043592013481641656,0.03075926095152737,-0.00808349068259031,0.03647599896934012,0.03992743163608062,-0.03940690693096627
TPH1,-0.024251405771548995,-0.0158791951484851,-0.01634578894681695,,-0.022054070089587777,0.0018725496299218875,0.007516044139222402
TNC,0.004304693000915073,0.10794583832540507,0.005811482184382704,-0.07774697362519296,-0.03328367901412537,0.09197383449981945,0.08620837093070347
TNFSF9,-0.008518167083591285,-0.014772946930716738,-0.03074227707752935,0.1141538251502772,0.021292127324603068,-0.03861039464382884,-0.040647539114669826
C4A,0.003922842683737335,,-0.01688282047414244,0.024080065193151555,-0.03127255137500659,-0.006965380542807019,
CNTN2,0.019234099075537324,-0.0015339213868810347,0.0001923092841067801,-0.019285576090333725,0.02105360614809944,0.10065408719670396,0.012211180148567044
