,MGH258,UKF296,ZH1019T1,ZH8812bulk,ZH916T1,ZH916bulk
EREG,,,,,-0.03693432700157467,-0.021588022125171646
SPTAN1,0.08575218411615122,-0.009739701394515226,0.001444299695810522,0.029478470233721337,0.09377191523164836,-0.007359697217834077
LIPC,0.01442366199452141,,0.02140347904270909,0.004785712261402297,-0.0309217260200794,0.005046141188948777
COL8A1,-0.03355589131001168,0.011377370669841621,0.03933225129063856,0.02563420678199297,-0.08733090086280983,-0.013080285583401149
GSTM2,0.023224383622690487,-0.02994203721289674,0.004634655297456756,0.03641790680129485,0.03038583718026319,0.028141604709129703
SPX,0.013806728010594913,0.034486616558152244,,0.018024939438807477,0.12800617790177024,0.09327104641690546
MFGE8,0.05604324874113349,-0.0065485718794181125,0.008122409298487888,0.031268417709339455,-0.026218577195261102,-0.013997593507652121
TGFA,0.05348668182775513,0.02450888039758157,0.020645338744947676,-0.06561840072914836,0.07239723971324975,-0.026798421134179646
SLIT2,-0.020244080844826505,0.0012655934342544833,-0.05522633968023049,0.006558795943179168,-0.0017456901663988626,0.009294845901354647
PLTP,0.00020295310868662865,0.06496736647336793,0.083500559804645,0.01841540365244884,0.02740017732575853,-0.06994882503102666
APOD,-0.08468786324279537,-0.06059065366198995,-0.020477378965783527,-0.027552738307944538,-0.05873119469606878,-0.016130670990345496
B2M,-0.012804884831075685,0.04436515320971897,-0.05248034586603157,-0.03864523687295837,-0.10666113021624185,-0.07668690905406847
OMG,-0.06926706390926542,-0.01698657150162648,0.048399067863940465,-0.01450330370078706,0.07762550973489539,0.016706111734124205
CXCL3,-0.015840938197892136,0.01088681611266916,,-0.02638482298298168,-0.03685147947714949,0.019252228428466352
CXCL10,-0.002297430016601963,0.004007454032488714,-0.009370725277430398,-0.007074080424291366,-0.018195313551492672,0.056503926017266067
RSPO3,,0.042157576271693094,,,-0.017428895922711175,0.02068862672916771
CORT,0.026920156048264247,0.04650376727541155,,,,
NCAN,-0.010108593026851923,-0.0040053660614116455,-0.08007280942400438,0.03415192446046439,0.07089458546583031,0.013216564168456922
PRG4,,,,,-0.03948114641424633,0.052788997385421726
ZG16B,,,,,-0.021731957519912325,0.04546687312364131
TGM2,-0.07169204090323494,-0.029552055836998558,-0.08169721502730862,-0.026102578078411966,-0.0007194335099951906,-0.06370349698228775
VEGFC,-0.01967078125423774,0.0041374689342323755,-0.015987978128770196,-0.034802016287605306,0.0029973604261356052,0.05891146662640242
WNT6,,,,,-0.02624580512840983,0.043042277377033894
NRG4,,-0.011205591446730456,-0.01807722175862428,-0.027945516398879326,0.10373985166292832,-0.02485747428702489
PMCH,,,,,0.08874339672151611,-0.03183357324651122
COL9A1,-0.037634524156637414,-0.008044100922813822,0.033675831938212226,-0.029046125030990192,0.0018483120177736742,0.01376763122861982
GDF11,-0.0016324678321967276,0.030189541352436237,-0.08724799323610341,0.038528165844150655,0.05508657976128932,-0.03859936058152422
RAET1E,,,,,-0.019119377134394,
IL24,,,,,,-0.02778982932654885
SORBS1,-0.0026616694224039076,0.0030476975114738084,0.006944061425184329,0.005394033692481235,0.059582026308810175,0.05547885551139441
DLL1,0.02501326457821806,0.013861864532729537,0.10945179178732956,0.04368018502298843,0.06440841926212261,-0.04811060939253578
TLN1,-0.014961444493958882,0.017315091231868328,-0.06968915602960542,0.03226640390959567,-0.10243143640105976,-0.026779036786090202
COL2A1,-0.018475893032150806,,,,0.026173074767576767,0.021787276122017637
SHH,,-0.03709715953530885,,0.020224832338851077,0.012177609081878298,0.0006739276236854018
PON2,0.07443032638187927,-0.020318367811540606,-0.053350231434521035,0.006573213271642317,0.11351402324528656,0.07864334713905885
ICAM5,,-0.03854244173961979,,,-0.0375833233063482,0.010809028110560014
HPX,-0.02098643635221289,-0.010890081577430091,-0.0052446409792359224,-0.03746775651007369,0.011293998636546742,0.011434518909482883
SFRP2,,0.027457895927453776,,0.008064051450298584,-0.02784308028759112,-0.041621032095120865
CFC1,,,,,,0.07368813299116976
CD70,,,-0.020650208538339522,,-0.026590932872109042,-0.009165212774765797
HP,-0.036660283867082345,0.03794577320347052,-0.10204566491159628,0.008368266124598265,-0.026071724949309528,-0.00996819941644385
CXCL2,0.02309296870814311,-0.0038325266000247306,0.14897190792980597,0.010379663350861221,-0.043950558405188585,0.028798315750314947
NPPB,,,,,0.07762910431238142,
CCK,0.07829655947793412,-0.15325619733050042,,-0.005372372066957252,-0.02293531228218716,-0.04566967464561427
SEMA6A,0.010867962410640142,-0.053377828563028966,-0.10250529933924483,0.07513722163869252,0.030556795318415063,0.020025115302254957
IRAK4,0.014629403246633128,0.0662524411457509,-0.09241168813282721,-0.016559124764272008,0.06532791612375514,-0.012499283376040773
GSTP1,0.007671721151134228,0.05064807623745809,-0.0628595498894924,0.009264258827151517,0.06754663870313854,0.0660952009612803
VCAM1,-0.020576931842134508,-0.025537893383099426,-0.0933949900681782,0.04948896773535143,0.07174857416001731,0.03285579819082381
NXPH3,-0.015171641475030695,-0.03204689657310727,0.15328998795371226,-0.05233055771771732,0.1401617496573982,0.11071158811467269
MTMR4,-0.012357067199768548,0.03138153530109291,0.03763494941018312,0.004434593429855087,0.06779949082007766,0.028217618050008924
LAMC2,,,-0.05292927671489333,-0.027018994566482463,0.006307502380929061,0.01806063564693563
IL10,-0.020431952130344457,,-0.02977648196160082,-0.026062415022033585,0.011153646080216788,0.007263662915086783
SEMA4D,-0.006148536621315428,0.013648002688869974,0.07945618996622689,0.02605119844284485,0.0008649403291006123,-0.009921390557175702
TRH,-0.01806155190706822,,,-0.02659962031568081,-0.019802422560411835,-0.059032794525317456
SEMA6D,0.028503663468418584,0.028633499265561854,0.03557169747873902,-0.004867601121498079,0.07099799000154587,0.08876023953599085
CEL,,,-0.07103977965856018,0.047663037759830794,0.03820263257752167,0.03392678239968332
PDCD1LG2,-0.0659185476791194,-0.009030609563768756,-0.034273763381471846,0.030667722172256048,0.055547538508427564,0.05863072187804607
SPINT1,-0.038479704917524754,0.045774236732978694,0.021721511501286452,-0.0427410587024259,-0.02502975122701867,-0.05524730900887502
CTHRC1,0.05795973591294697,0.04082010947635849,-0.0335087181230876,-0.02359945824943332,-0.027095449392979004,-0.052591175209583466
PODXL,-0.06345808671451628,0.011285668039070608,-0.08931118594267237,-0.03647417791755284,-0.0647890844152457,-0.08042976077442567
JAM3,0.011131881185362484,0.013331728231271645,0.052249299787940975,0.014310569044308549,-0.025192195676258158,0.003737365277884483
TGFB2,-0.004165540756356475,0.027945157664298,-0.05438448042357507,-0.03116475735860007,0.02459543049012138,0.00861922987680754
COL18A1,0.011131559726251131,0.02630067984975012,-0.0031088352135410094,-0.08992545404183244,-0.0862109921553313,-0.03157353743058981
NODAL,0.021876912502789322,,-0.021368398289624876,-0.040645241016350024,-0.027101416096080733,-0.024193024232026534
INHBB,-0.03198091840764003,-0.040726329771142225,0.19352100755768886,0.053356119024576515,0.10710527823358755,0.08061686092029631
LCN1,,,,,-0.02002528751655841,-0.016789639217724306
ARF4,-0.06579525135288115,-0.009536745147736597,0.0662180314694163,0.04676801452344839,-0.06045722691224194,-0.021693343423168726
CXCL14,-0.05337076588203686,-0.0049749151979225,0.015450278542650915,0.05815871660508283,-0.03543211674546134,0.03969334259115771
LIF,0.05296430553708104,0.02432614641558467,-0.10519288686866483,-0.0017935602601220559,-0.02041759722952633,0.006350351028536907
IL17B,,,-0.050540894534698386,,0.01649467907358306,-0.018982995341995438
MMP1,,,,,-0.016138167481090492,-0.029488261069285704
MATN1,,,0.07327349150181378,0.009600912217123513,-0.024083977360035227,-0.017299394273827318
ADAM28,-0.008161314754999531,-0.00795019655635476,-0.028287292078646775,-0.04817669280437237,-0.00821329105845969,0.060753130170655444
TCN2,-0.04855245166042238,-0.0019783079054775596,-0.18491034054278457,-0.10674828204472846,-0.010281879975623328,0.04562861285009527
THPO,,-0.002858679488395063,-0.05292930336925969,,0.006945049555453136,0.050079599539170974
CUBN,0.014144804023376216,-0.031676950530066555,-0.0913945402540398,0.0021804245903957434,0.07690440019159867,0.032459683914268754
TIMP3,0.05527915932360116,0.0023588664022271915,0.07095524820000344,0.009361082483572454,-0.0747960461420798,0.03806961584128542
PIGF,0.0389863455572618,-0.003800181297508464,0.05129845463811755,-0.022624430318897038,0.0856924133470898,-0.025840882039991176
CRH,,-0.0629322155492235,,0.0006094683876431295,-0.015444889217779185,0.04405453051653302
BDNF,,-0.0153540787230291,,0.0633779687526709,-0.04595224026823237,0.03594959539575863
CCL5,-0.07195778452398177,-0.012667596948945472,0.032275178031557876,-0.052594408369485035,-0.0249834031782008,0.012078045330568409
GAD1,0.023548667090262838,-0.04986711869381924,0.008602401008875231,0.06106924752190184,0.03435721988257133,0.014744167283756295
COL14A1,0.057617705726329314,0.04669282627736163,-0.029501259078896083,-0.0032155477511656505,-0.029083434554292086,0.014417453770336796
HLA-A,0.07175111735899847,0.009727197499591255,0.059520572428207255,-0.05210761589343639,-0.08251829312961476,-0.02871724721452718
CD5L,-0.03453292640319363,,,,,
FGF18,,,,,-0.019802424149144657,-0.02374894544928616
ADM,-0.01946925443562545,0.00446319038103401,0.16381735400847658,-0.0416707188660666,0.02724760665157369,0.05589313416291896
CCL15,,0.03762810438444136,,,-0.017174640927226672,
GNAI2,-0.08366262834604844,0.04761470657558807,-0.0982678975353986,0.05542704771637447,-0.06345027447670866,0.028485338251964927
HDC,,0.07300715175420748,0.004526054246254153,,0.08521006350051098,0.098327583934636
COL11A1,0.0188782171773748,0.03748211359320327,,-0.010940310095308377,-0.00900836867924073,-0.004537947854180851
NUCB2,0.012045291500954966,0.0019459309652763567,-0.05877461322518563,0.05209969763066529,-0.026105954777084828,-0.040250997601337254
FGF16,,,,,,-0.01704629642954757
CXCL1,,-0.015892373867372255,-0.0941936960139239,0.02214069558822657,-0.012599623633984241,-0.03507514170136544
VCAN,0.06426675738492765,-0.01484178742897547,-0.06590079402732506,0.03566858349232477,-0.12197140244935988,-0.03875036463570909
MMP7,,-0.0005069396973314042,,,-0.09680854907406722,-0.1210460719617471
PTPN6,-0.05258349037031555,-0.0029107208030363513,-0.03990508109853632,0.017945856369182604,0.03681790496079351,0.0362689633449057
PTGS2,-0.027451231117015057,-0.04463879867908936,0.10350572497592773,-0.033788100039137514,-0.024996884448526675,0.03845840292162228
XCL1,-0.017638272595775707,,,,,-0.030787392778534196
CD58,-0.0010109030783342758,0.009623466092492743,-0.009967578135627913,0.1135323900014434,0.011805878546040312,0.020038702746516826
TNFSF14,-0.028853373638704077,-0.04208839145107306,,-0.02744034875895031,0.000609480958944909,0.06985152288446618
CNTN4,,-0.008711905637031319,,0.10650947681901708,-0.02922371959021804,-0.037192325707488115
INSL3,,,,,-0.023515979079450036,
BTLA,,0.017650477856522604,,,-0.022738775955374484,
MFNG,-0.0533406328073565,0.0013858055779572612,-0.11650100781816684,0.021643220897721593,0.06434679657165208,-0.04573297648447425
ICAM1,0.05357976850563173,0.08342780839116906,-0.0858753306950095,0.07005084080638188,-0.03435949243061085,0.0387945560052864
PROS1,0.0029827174728228206,0.04574533491410085,0.050558681969104576,0.030686632670597815,-0.06645558915820775,-0.008634148313153768
CLCF1,-0.02698458691467539,-0.01353409988533992,0.008882274526067472,0.00025753223656514224,-0.04696817780278294,0.03665572342196889
PSAP,-0.0982946954589614,-0.04868305038273181,0.15707348163760693,0.029301447229659664,-0.02085927138213483,-0.037390434337004744
EFEMP1,-0.051489815700676685,0.02285187329084042,-0.018516607857742645,-0.012641818293046404,-0.10709436482757984,0.01282009068712697
C1QTNF1,0.07430937624398112,0.04025807713983769,0.11439815797009234,0.004303921493365579,-0.0683427004860039,0.04395427293139882
ALB,-0.026554006753202814,0.036284281539166935,-0.0707116559088013,-0.02335590666094829,-0.02659094117081548,0.05955235766118367
EFNA3,-0.0023594767806556153,-0.0028842403601262914,0.11787788843297932,0.02819952242773069,0.09443250270924654,0.009454858192347421
DRAXIN,-0.0294776262448248,-0.030350455105831908,0.04161853740399063,-0.029788196112906788,-0.03201658925322061,-0.04658272666521756
RAET1L,,-0.027115875481643074,,,,
NPTX2,-0.011637101430155245,-0.03211362441247496,,-0.01387888992495722,-0.03838154362142116,0.0010529026246455257
FGF11,0.06918053958915342,0.004124766418044885,0.06852033256702497,0.034920966835749856,0.06471356805841036,0.025674776777119223
CD59,-0.029025817638160038,-0.022781716380915418,-0.025701439929326823,0.03955717479878889,-0.05471306154714005,-0.07407114831161905
COL9A2,-0.018529596091194624,0.06844958327573553,0.01754100411983323,-0.021123367252684756,0.08247417921104461,-0.04390374093486152
DLL3,0.0006241880081918036,0.019839072043285104,-0.04871270351730414,0.015812961695687633,0.11445153669128975,-0.004134822182149382
FGF5,,,,,-0.03770915420163138,0.1130138082432465
LIN7C,-0.004699275649984471,0.017418609800044324,-0.07030467700504661,-0.04278193985163271,0.05791032654707161,-0.041602609464305634
GDF7,-0.01826980421644959,0.003176349260343354,,-0.044658222624636465,0.0051298484078509884,-0.02644441831469209
PSPN,0.00025950190722890537,0.06962544321280552,0.06353744210149588,0.07882578854732993,0.04563913163892647,-0.060443101917494545
ANGPT1,0.051976444840215456,0.0270475039184917,-0.012004751835143553,0.040392452746929236,0.02382454248765572,-0.003516689252165073
PNOC,0.048947434040962405,-0.02884452738556224,,,-0.024270673490177086,-0.026944285940281032
L1CAM,-0.010269293128802755,-0.026281023283772707,0.039464730991178226,0.028856973493886683,0.13259087002642075,-0.058678664341354284
APOA1,0.013990010240487478,0.059256764162239885,-0.08200561846777328,0.01862696238923712,-0.028473536106102686,-0.03411088003831316
PSEN1,-0.027472869994908833,-0.000933617050189762,-0.0983638159310874,0.003806685725134028,0.002754258624691495,-0.013475559046879986
CALM2,-0.02290363895865123,0.018979208253452968,-0.12441443568134015,0.060097160427000265,0.07253925579865933,-0.010367367373568914
CLEC2B,-0.018878554118737245,-0.020315094724562326,0.06240787589123564,-0.03149949922536832,0.0055909962044075135,-0.005960055570515715
NTNG1,0.05205529123399788,0.00592518947043922,0.03569210085086122,0.010178366900989163,0.02653453097541858,0.03720205975934109
LRIG1,0.025036588716410332,-0.00018980008928055032,0.022914964842044885,-0.0014013748444879593,0.046026478886946394,0.11658215057499362
CPAMD8,-0.016075859785445748,-0.01923487100759349,0.0435194860211547,0.047282829041768795,-0.024640228210077667,-0.018751074584695958
GHRL,-0.025647878582193875,-0.003793074749610428,-0.07923652001282237,-0.023884556998894423,0.0189135312259761,-0.016529267352166362
NPY,0.11977529904877919,0.03576851337278445,,-0.009511502599961278,-0.015123993511203492,-0.050413566311649026
MMP2,-0.029814358206112744,0.02857959303072997,-0.10801450382586586,-0.011857712615351363,-0.04437053143721185,-0.02928330699544107
PPY,,,,,0.0015496399683357746,-3.7073708174134015e-05
ALKAL2,0.05246197768994819,0.015232485621508801,,0.019080140855150095,0.02843117082089791,0.02001545941177255
CSF1,0.019624819791696037,-0.02073903494922289,-0.04010026974110169,0.04403491531957675,-0.013943945080402843,0.006247532031763347
SEMA4C,0.007178878625479318,0.035962447575190626,-0.10947223096003765,-0.040777629465257544,-0.010111395757887503,0.069837505799056
BMP8A,,,,,-0.02110685707028957,
ICAM2,-0.005807006726362476,0.005197157722127216,0.03307784560706968,-0.0343131996514264,-0.011401463476741413,-0.057033250731859414
SYTL3,-0.03293936207031853,0.09264870093349181,-0.0037024168628029207,-0.012491147183775088,-0.05507697078729912,0.09073814994756454
IL1A,-0.01867989070402591,0.006128977088847615,-0.02094155322947485,-0.02087288973980666,0.06505293025691981,-0.029711877487866276
HLA-G,,,-0.0552264032825026,,,
PGF,0.0987718201811731,-0.06545775965015999,0.09104674506135618,-0.03826880311346451,-0.009922067886025008,0.018403404829326765
LGALS8,0.06087878866691189,0.0246475215187844,-0.04704127292390621,-0.04085699801187959,0.013782120822588378,-0.015701370414425223
DKK3,0.05175426507350869,-0.041874653735042774,-0.0544574471419323,-0.035324015578101144,0.022222522015030218,-0.022541433669402703
COL16A1,0.04540073294439985,-0.002398567200283417,0.07831565119425185,0.005801757524098008,0.03251540088371083,0.0036881964841215618
TPH1,-0.02994848578411375,,-0.03305501188121639,-0.04278887260777456,0.03265182117337091,-0.026141164353688053
TNC,0.01011915533732747,0.029850976867628266,-0.052567804661737015,0.003195528935398888,-0.08381981693154333,0.00545388202457473
TNFSF9,-0.016075852155581136,0.022956564870048726,-0.05370442558673585,-0.0053925970397624215,0.10443917311620594,-0.04688335767016161
C4A,,,,-0.010760205593484179,0.0016632595180242605,
CNTN2,-0.07685510612747493,0.038374728939581756,-0.09368662905310864,0.017232995078505012,-0.04073272387342205,0.03836880798151303
F7,,,,,,-0.023177387824210617
LUM,-0.06557865061588913,0.04340455252117803,-0.03764426118258602,-0.01834333382617863,-0.07289667188530298,-0.06558379827447444
IZUMO1,-0.015360985996781843,,,,,
BTC,,0.07758447567988482,-0.04881923827862696,-0.03194660337082828,-0.0006012240167625038,-0.03546153070499587
APOC1,-0.1099495097359508,0.013386423482460153,-0.02947645811228619,0.005547453312227821,0.11515099478366775,-0.05331232042400398
PKM,-0.018375530311800725,0.006207944589093572,0.1060276834080665,0.05991634945874046,-0.06852903262827255,0.017334519437925428
TNF,,-0.04182028511263876,-0.060889819965538855,,0.09568344569087274,-0.01803876875611016
GNAS,0.059834368495750606,-0.019137073851060154,-0.027710744057156372,0.024160511645679797,0.03859841168104078,-0.06645721126857698
BMP8B,0.016233932889034915,0.005203959139616533,-0.059402079808912746,-0.03975376574610494,-0.013543365464250428,-0.016462503149540147
LIPH,,,,,0.03489964628526881,-0.011696916923986292
CCL28,,-0.011777262935628849,,0.0521474463003512,-0.016389520154843136,-0.027291861193905843
PTPN11,-0.023095285662065968,-0.05392278221782974,0.03761732769089247,0.009758820872025778,0.0687484733622313,-0.05589026570437918
ADAM12,0.01442043778793823,-0.010664638032645992,0.0021668047146309643,0.02657474594584287,-0.06437535065162393,-0.01688654561127427
EPO,,,0.004225555334370957,,-0.01742889258571687,
EDN3,0.020819569813739124,-0.011632013531645686,,0.014527169086687185,-0.017729131022429113,0.006516892663976054
CCL22,,,,0.019069619081931964,-0.026932206300987263,
CCL2,-0.0639197878965146,0.009371044145507946,-0.11558111981133226,0.03135413905003224,-0.12062415918927416,0.021677929881824362
DSCAM,0.02335547807541986,0.026244204756380934,-0.11691268050004973,0.0026494852121491685,0.008660117874254225,-0.02974690348436541
ANG,0.058226176566697825,-0.01740013637440895,0.14154638253330729,0.03392806732698426,0.029298657305044978,0.014531293647384631
FBLN2,0.0670158362213981,0.004816193287625319,,0.014386448411844178,-0.00755976151788013,-0.016510281168325633
VTN,,0.0051084186129824564,-0.02809452187629834,,0.031489170467110965,-0.02924115345423241
VEGFA,0.006564279539182008,0.01721903326440465,0.16283879855737632,0.024959243477177213,-0.05169588507342327,0.031510439636539586
F10,,-0.020467110288373752,0.07743245457692055,-0.027639829480494323,-0.016269218549690826,-0.023748953998017006
SERPINA1,-0.0034301138852407876,0.054352817030136565,-0.06876148276430367,-0.039361744503604176,-0.012704006413411769,-0.030824471929356986
VWF,0.01826935444161159,0.03264083861693564,-0.04604804499311893,-0.05711161236471203,-0.02596192577443569,-0.0541057746413326
GDNF,,,-0.047118364717306974,,,
VASP,-0.0686214540100745,0.048173105518421445,-0.01561678846554452,-0.0296784067403821,-0.07531120713671746,0.030356566878960344
ADAM15,-0.016390479850680862,0.038931670884424126,-0.08330042744778735,0.03668971818776045,-0.04226932312746715,0.029805007994106788
WNT2,,0.019073530390087575,,,-0.04238469805526281,0.014577182091853965
CALCB,,,,,,0.04399767356277643
OLFM2,0.021357323375475776,0.022749986703243397,-0.016566007162476942,-0.031023284988033747,0.0747981356766049,0.050438597115289766
MFAP2,0.0017735140894220346,0.017142292383228223,-0.06105854747194712,0.07595808769379284,-0.02033458103944254,0.04175564733260702
HLA-C,0.08513595662230285,0.023181201377134416,0.048384503599056536,-0.01739763560070603,0.012889436820093692,-0.05119080341802221
THBS1,-0.034894059058906704,-0.012604834469657126,0.052879729733524464,-0.017935902139402278,-0.14186951375721596,-0.0005983097790410307
HSPA4,-0.02497071247917884,0.02321133561737711,-0.1154110043564095,0.045512206570502464,0.0014742979503901935,-0.009441197878884196
LMAN1,0.020257092362811025,0.04264248649656858,-0.01780071800756707,0.015470663661111559,-0.055789070428918605,-0.022433798189437224
LYPD3,,-0.02216001472253372,0.0639098796782865,,0.009430877677969181,0.012306344201396494
APOE,-0.020861841797401574,-0.01664323908320088,0.0609838881703903,0.011976780469371203,0.036172705415939956,-0.032480224151575234
SOSTDC1,-0.016075858450218656,-0.06549624396726818,,,-0.0004666383288494552,-0.022112973032771013
ANXA1,-0.04557505433099327,0.07609164397878339,-0.05825649341670025,0.07278700119723217,-0.03582491472663561,0.06938505490689578
WNT2B,0.0472795265599133,-0.03153034402025138,-0.006295079170821474,0.0742905882437494,-0.026669938998140776,0.046241084508606596
AMH,,-0.026622339842593955,-0.006694342165077699,-0.006294264515254021,0.05927102705983897,-0.03370801081559721
GDF10,,0.010433011062626679,0.038125657560977744,0.03088434642995358,0.01219622670329062,0.02319609306381228
