,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
CXCL8,-0.011467324591851758,-0.015933237521364794,-0.11651240553419479,-0.01823175563797519,-0.120763125216112,0.054149465732233504,-0.03935534537449968,-0.005214688494540309,-0.012598723144003919,0.09809374314885323,0.05725611337336968,,-0.11104612026010596,0.10451372251281027,-0.041347743812752885,0.05448702485430455,-0.015576310623926679,-0.011168789038002667,0.04313004067703382,0.016062570670036903,0.08239580335697938
GRN,0.09494328446025031,0.019699365846759513,0.0369480400819148,0.0044428726647459385,-0.045614290682802566,0.0374057597822931,0.10769187582629922,-0.006798343322711362,-0.018014024317868846,0.04180626142859828,-0.009966271221540183,-0.0075220249535011795,-0.08064274848604788,0.0007047980707964369,-0.008390540667568848,0.03528100067004007,0.037941489580144955,0.029330518471590482,-0.01946190814314482,0.09246444585511421,-0.05686198978262844
MIA,-0.03653680128976826,-0.01513328083444699,-0.02824635515244509,0.019031624856894667,-0.005390501149448278,0.07174043145981827,-0.0005855388498682158,0.001994919868899105,-0.015386302933013723,-0.0230456651639448,-0.01947883144875496,0.009840723119999631,0.048580057390130126,-0.07301801628172587,0.1414259035534898,-0.05766843017933764,-0.07578183379398463,0.023573473442675096,0.06439126924195393,-0.027154826314839987,0.05990235020303322
COL4A4,0.1478163781614276,-0.011443825819957123,-0.048098133376271744,0.0435531664730134,0.04659853480702035,0.04407799591367256,-0.014302197975026484,0.05417205317922584,0.05553753386120628,,-0.018895189152377093,,,0.10417347479290019,-0.029691447145529452,-0.021953064561916348,-0.019055037033953375,-0.017373220804351008,-0.032791446495531444,0.023022386778706213,0.11929070683523126
TAC1,0.029610547473925993,-0.047661389545420194,0.13186433194399375,0.060537280486969956,0.018208424374073003,-0.06585809139909131,-0.07292905155244127,-0.06095958642465027,-0.035968094321798115,,-0.033486229605797585,,,,,,,,-0.03773905363351752,0.05304884446707288,-0.04429056816651551
RARRES2,-0.06554048932283565,-0.023118842882136885,-0.04411752494010145,0.02034908890166039,0.010925244597853972,0.05277741103328375,0.09709546147071195,0.06769104244627737,0.023162596327398106,0.13282516304158812,-0.04028608894240919,0.07751233001638203,-0.0016092860894272871,0.08774505281252803,0.010511514348805848,0.12753640563287016,0.01133648704304428,-0.022188412490467737,0.004820137889712037,-0.019580024349131198,0.06152641962817191
FGF7,,-0.019206261337331547,0.009546716081461615,-0.020885551756755594,0.06003966774316676,0.06598500526915173,0.008395632736359262,-0.012892673415561225,0.02983494427410694,0.017544482861829858,0.09345492015934745,-0.0036105833373565395,0.06584225924447346,-0.016345115294808567,0.020213834372086792,0.01573168435439498,0.044241137722839406,-0.0063214262665158725,0.041357470830507045,0.004618053953703639,0.07866319966950124
EFNA2,,,,,,,,,,,,,,,,,-0.04836425241827055,,,,
HBEGF,0.06671631685742997,-0.02485221770012354,-0.03796265049451326,0.03389490805019148,-0.029104681260854113,0.13431484772559213,5.131421216065287e-05,0.0180923298622849,-0.026202104224349505,0.04841455250942108,0.021213308380015276,0.06652874906513774,0.14916590266849933,-0.00471261249238838,0.1337660506076795,0.0709241666937025,0.07367765125816575,-0.017280827224197392,0.03738781462811024,0.0369641312311672,0.05751754666715607
CSF3,,,-0.02727480370359527,0.09803588416378231,-0.07079360455237037,,-0.015131450174450889,,,0.03710290235496135,,,,,,0.11559620965406632,0.07004894201584563,,0.0192780727079911,-0.03348549100282219,0.05826096252087875
PI3,-0.018709284985601912,,-0.044441371530612596,-0.009439543938003753,-0.04163256350008648,,-0.017038212609956895,,,,,,-0.034803305732875246,,,0.08472121195250637,-0.009262990338469878,-0.022765547900301348,0.024186639169335025,-0.07275284748532443,0.016860306921975998
PCSK1N,-0.03632448990349657,-0.04357396029894494,0.07683267832708111,-0.009565856862181981,-0.0008873216751749384,-0.07627554506243968,-0.00980006274247221,0.0457221962870651,-0.01078751318281866,0.018558484268928227,-0.09833943687948253,0.004098754549757684,-0.0036931636256588595,0.031743934878261854,0.08863069428768133,0.01281993075448415,-0.014298847152276282,0.05088616149736825,0.07791895031547574,0.011198423978702216,-0.07283638934389287
NTS,,,,,-0.005523264938982348,0.04342637905279763,0.022592480707052744,0.031909166423299266,0.027640633406665796,,,,,,,-0.033052811026517165,-0.06381373526974543,,-0.02266507456710778,0.015368358988178149,
SFRP1,0.01000668690280955,0.00013055509247068085,,0.029074545292630472,0.0005075343392677581,0.07317921618552736,-0.01505536332818309,-0.008398012917530473,-0.018444038181360083,-0.011361093667686714,6.067541072314216e-05,-0.03355955593110312,-0.010322527949484845,-0.07787250330043181,0.07986083721558497,0.07531986820155907,-0.04064647976065072,-0.0016248211807988937,0.0003202436246817694,-0.010907547121108837,-0.04976450115704429
CXCL13,,-0.004665989800442927,0.044641137310859405,,-0.03065796397815666,,,,,0.06366732286865308,,,,,,0.014683208823379491,0.040577777398261884,,0.01326029201923716,,-0.03235524271723322
MICA,0.02121061128995509,0.0087809989724914,0.06304695894804861,-0.0066448105788706755,-0.043080536377333105,0.011128041821139273,0.029488257238785138,-0.011959336238935784,0.039256575012313555,0.07571337250895449,-0.010868811959821464,0.05273741189592703,0.040683745843615574,-0.028696029720059454,-0.0801601646085996,0.033483324146067625,0.02293761517784686,-0.002522033391554287,-0.027746669879688945,0.13706494709584496,0.03306767037215885
TG,0.06901251475719897,-0.016155145644006788,,-0.02483736736180009,-0.010830695980893739,0.06296988051091287,-0.0182623065803507,0.025438833121272326,-0.013347870201956373,-0.013540389690360123,-0.019934772245044346,0.06250434393471338,-0.04578402705276923,0.008567580061943914,-0.020125875232909183,-0.017491539200335884,-0.050961347035850015,,0.05046830083522669,0.040676744634526724,0.05582495048852937
ADA,0.03742766043754775,-0.03337437996093354,0.044327325485875105,0.0005429057161010814,-0.009674618390626026,0.17263667391271026,-0.012150953058933192,-0.007066665689140683,-0.02167801464441325,0.03724023744038938,0.025547360575904034,0.019879811697170596,0.033964171008834136,0.03742006039108844,0.07575964738109145,-0.009036451074970713,0.015493065417793522,0.03570950702243222,0.00506549439108238,0.10895887910869152,0.022806380999412106
LAMC3,0.14495094551595605,-0.028728173964857093,0.02815357560782519,-0.06102352006710552,-0.05633642711822091,0.12352932472207387,0.05186063753492061,-0.029451851718465094,0.06607297665390849,-0.024158138250804505,-0.01553708469625991,-0.03306101258210304,0.08480309304790366,-0.03538861657820602,0.0012067978320451102,-0.0845441878165475,0.07716879919623182,0.02685296422716239,-0.030009347697102125,0.13437300172070468,0.05208524244701501
CCL7,0.02481398731102433,,,-0.01795737691919175,0.011273792750622496,,,,,,,,,,,0.023144642725447296,,,,-0.008527192978752922,0.016889523650010067
NGF,0.0196753631033237,,,0.056253708913652375,0.056803271094465695,-0.024400937499799675,,,,-0.014138707462990615,,,,0.02878267105962527,-0.03489909865106735,0.008212593138248651,-0.02516159616833383,,-0.03483021530537497,0.050262651635021305,-0.032972567662013244
TNFSF15,,,,-0.019996417483574457,-0.02808782247185957,0.1090757074351421,,,,0.12526514553428225,,-0.04176062566957486,,-0.04131553348266524,-0.03524513897151387,-0.02117191855169171,,,0.0021901409569411215,0.09257482452677648,0.013632911228061163
HMGB1,0.007249487561154161,0.03492192650484792,0.16635877409580935,0.044612859083528064,0.0656358270217041,0.1919476558986526,0.049173009655465005,-0.05475449557831573,0.0006449794431765987,0.04081049219941981,0.030505252741572675,0.08221970286557291,0.017776590756688953,-0.0029560454952251287,-0.04057648023537175,-0.016302054343933423,0.024665843171918056,-0.030020624396302417,-0.00996966861807829,-0.07592668354175204,-0.03131133063699518
ITGB3BP,0.0077759566402000905,0.008527357422286753,0.053842102748763415,0.05291815527312367,0.016491639006483975,0.19592660221443584,-0.00014657526937560575,-0.04361508922860097,0.006470426119718792,0.019991459388513676,-0.004014223385624459,-0.018962720906553814,-0.07146663825373546,-0.09597410032141573,0.0098445445842155,0.028258426949482218,0.041069631197610125,0.07001045527412497,0.02321426344255902,0.037444379994849626,0.02273567320163125
AANAT,0.08336875232365823,,,0.013656450814541525,-0.03509514363432398,,-0.013648977543457359,-0.0342272851657227,-0.015386303788839177,,-0.01780165001333817,,-0.07543835010729431,,-0.02445984513740816,0.020658541293093562,0.027701460838089813,0.07131955911557657,,-0.013326651953558125,0.018070038575807
RELN,0.026771998926326937,0.021303713947950918,0.06802086433626546,-0.0315819189424765,-0.014753072456301329,-0.01579660441271612,-0.021373218741215002,-0.04950496875665913,-0.03948302494703247,,-0.01970796308819527,,,-0.06293115030208625,,,,0.026248139119664466,-0.003224302633666171,,-0.009033540257733197
IL15,0.01757179025235894,0.026497963678769915,,-0.0367323630986881,-0.01592279181996486,-0.02108214570887538,0.020574653846149676,0.021272574363888422,-0.023479084963046123,0.076209268486727,-0.016510207608491773,0.1606374575804489,-0.058679201577559514,-0.04232717250036781,-0.005497012952923562,0.037895605505049196,0.0894302244678374,0.04577388687185426,0.03738903574158607,0.09544783573352922,-0.009157972136083707
UTS2,,,,,,,0.06004417481790957,,,,,-0.028163811521647944,0.028965380330600938,,,0.006470603920486865,,,,,
BSG,-0.01171124585819625,0.051309217973618766,0.020472814505456082,0.001162148703711225,-0.012591934490757373,0.08544668298456276,-0.04757801532560399,-0.036829388980012805,0.04290264150793028,0.0616339019042079,-0.04959055097604459,-0.025243630729650877,-0.057530075092979485,-0.009075234935637364,-0.05110777490580512,0.08257360448912471,0.05076453482540199,0.07862011002890339,-0.01299632773436177,-0.004128521338300855,0.08691584999142365
ADAMTS3,-0.020073673536934445,-0.028385762170517498,,0.041551434967941024,-0.024572353516759526,0.010048875737683517,0.08651658068842015,0.015212703680910846,0.055281993320697866,0.08846143192850794,-0.027434636502232084,0.06061053482732685,0.17167810236357972,,0.1366142986837043,0.07169026353691958,0.007051940897918042,0.06191449239056502,0.07143296660809528,0.06845239890360286,-0.06610509165676376
CD34,0.1123376085417384,-0.02240485193249177,0.10247253297371024,-0.02252518967853877,-0.06582555738799635,0.11392083511365861,0.024283342365921,-0.0036668205784601156,0.013444239275145518,0.011320015138761344,-0.0382349955590165,0.06079095909491635,0.09720890085457203,-0.011400648271146098,-0.006091085812707737,-0.033570252162385995,-0.002426292414135638,0.006517616647869727,-0.08318400759552905,0.11884455617046855,0.0023531123704169273
CCL23,,,,,,,0.033134594510476414,,,,,0.05601228148949731,,,,,,,,,
PLAT,0.04763881606274123,-0.02522669468519501,0.08995004320532349,0.05075407017147108,-0.0019027767116702357,0.12626462569227645,0.04073109253353522,-0.03564902604789582,0.050460184146439116,0.049475633274548854,0.02567878922643455,-0.03653720366047258,0.18240408366174085,0.030166696410351353,-0.023133911711698357,-0.09610782152798118,0.016126020907499587,0.02880988542156178,0.07619292805996947,0.12573668921544529,0.02849337426224775
NTF3,,,,,,,,,-0.024837164787542713,-0.03462935731666382,,,,,,-0.020124659187014293,0.013452756003797466,,-0.007442500238282934,,
LTA,,-0.011880544886136582,,0.02738643760215347,,,,0.08768240535305835,,,-0.016510209646519506,,,,,,,,,0.02777738467903509,
CKLF,0.04571790200951513,0.05241151594165358,0.047767288164658216,-0.01653934265351146,0.014081875475444428,0.14009319677704574,0.06154054190722514,0.06037752974081585,0.034036426029914066,0.11083681127037329,0.052498622980443214,0.04319488973058136,0.13493652593411926,0.019724758044396537,0.06388113420831211,0.0019992027756540885,0.02314626684572098,-0.004119713209958989,0.015278375803496566,0.035639202930992264,0.06959608280669655
APELA,,,,,,,,,,-0.017183749485082375,,,,,,,,,,,
CD24,0.05742173965458755,0.029292535572039348,0.04787802754820891,0.025787251332639767,0.05976713247538142,0.08758263078497625,0.016326283090790837,0.0651916617094248,-0.03412333439654518,-0.07198298608968008,-0.01805990552393938,-0.055600217670634305,0.10864176094339355,-0.05332256274669742,0.034984525770771366,-0.0655912803816287,-0.04738479501862314,0.018199126048103774,0.04180201037859372,0.02476866359190509,-0.007187985635695025
HSP90AA1,0.0031710476169649654,0.00017705961560557265,-0.15664426839562706,-0.010836267996811963,-0.05371158479897656,-0.122711007283995,-0.10383256278539638,0.08839906802368044,0.0005688800708893855,-0.06626281456607917,0.004110355396471321,-0.03761072318672576,-0.10588499376186726,0.02433969085052516,-0.0708275523514312,0.04550150106484446,-0.005449751508152322,0.010993148784108092,-0.000149121584668378,-0.1452860290568299,-0.06121689432200049
BMP4,0.04036859796936533,-0.012594074016913644,0.055558219789485455,0.009848216125667657,0.0688678950259884,0.18501892825895874,-0.03167388758561099,0.01994049122698393,0.011543906510016366,-0.002541304952812021,0.07991637392840734,-0.00809164045284535,0.07725904077590705,0.06694570844888185,-0.00517528801894829,-0.011269285154928522,-0.01596212255808199,0.10827111839408256,0.01641297352315064,0.17579065747593414,-0.03473560719828242
SCGB3A1,0.09873114736915546,,0.040645367715864425,,-0.02346129292332811,0.04076793809759103,,,-0.012978497734545236,-0.034036360591301114,-0.011520605952950236,0.011269769833642319,0.08465330982781405,-0.055933366691465335,,0.030088417537777544,-0.057436268541898726,,0.0734078858020053,0.1218813425520354,0.007147705826162528
IGFBP4,0.1009681351333482,-0.009886268087036632,0.06399343509530135,-0.04926499908247949,-0.12604333711397228,0.1768505364644849,0.04304982270326418,0.02790588594034199,0.013739904361600927,-0.021015312102502303,0.04748431782449832,-0.04588647396653572,0.04939565499216732,-0.004218054781040024,0.031179678239813196,0.013365726737071239,0.06314257076570233,0.11334127790055337,-0.014861035956092995,0.13250099096013024,-0.025717391201159918
RSPO4,,-0.01920625769102405,,-0.01773557966979726,0.08292728698041565,,,-0.007666734538393419,-0.012978495836146346,,-0.022902260012224573,,,-0.030811960168618414,,,,,-0.013599091782696469,0.10921180775939685,0.0014204288726073155
LEFTY2,0.13141826800363654,-0.012026456053270788,0.051663880900698,0.026848348823110515,0.032471877319535665,0.17541500187957923,0.05416653643600795,0.0879362654177799,-0.01423107941482612,0.06599286105115121,0.029947607475437912,0.0038187589049131234,0.13114319762507634,,-0.03125760911781879,-0.0622160253024516,0.04538800337928806,0.08821838998372433,-0.00620756218466528,0.15983481190663099,-0.1121244856558823
PF4,0.049090872507553764,0.04911734021201434,,-0.01566745758057431,,,,,,,,,,,,,-0.05269953840460994,,,-0.04053333037648398,0.11924396363228874
ANGPTL2,0.024564088286416878,-0.012987987405799933,0.1427988582465247,-0.006466159349450405,0.0379535332446964,0.20914932137656678,0.04138885538718477,0.010831635556424187,-0.06853604995896795,-0.08772273374332597,0.016720041413577923,-0.005965310268374118,0.03658212025285301,0.03799168408061768,0.03588551923850075,-0.00657321331658023,0.001324511952685243,-0.00984399546702227,-0.009473603081249012,0.0948607049392858,-0.008636594068377195
LRIG2,-0.05818124123463602,-0.044488550777810096,0.039788681251334126,0.013884584858045725,0.0400862992896848,0.18713352628006485,0.023702457803839252,0.015886668504093326,0.07220017015808307,0.03267035134659891,0.026811897843081356,-0.06746894872537237,-0.010442107897071206,0.10986449597538292,0.11490955619856712,0.06858008976560033,0.058658048300857676,0.006115662503160322,-0.06562743099995696,0.07823954629153143,0.023187142169238235
ICOSLG,0.03608077136576076,-0.031853739173990175,0.029894881757915447,0.04263265193450022,-0.010857393450025316,0.12213387309892008,0.06065606508063121,0.021503581275930488,-0.0012308927980281704,0.02738408159842419,0.08753930514061861,-0.03460899286765289,-0.04845335675414449,-0.0296062997090568,0.06065167382557962,0.05292102311099804,0.06629182018322041,0.026815945987146626,0.056236674352992726,0.09443878774578682,0.021133446038980142
WIF1,0.010564111724996902,,-0.036662165702666366,,0.02527605001332624,-0.1370235268211561,-0.05125823767802316,-0.0007640409448504225,-0.024422842027548124,,-0.05513523106085017,,,,,,,,-0.05184659740976806,,0.015002329166492646
NPPC,-0.03206067354508137,,-0.04693680508381537,0.023901115353001993,-0.03102922163900431,-0.05163006244206904,-0.03674933192455165,-0.04738865137039208,-0.018036933098668925,,-0.00951878639655447,0.008894546854768327,0.1233281234992948,-0.06558027430798838,-0.02928811818689852,0.01572615567247224,0.04323138924584092,-0.015711885716575603,-0.002649426698918144,,-0.05781805170427943
LYZ,-0.005947891868088718,0.0022907185435793267,0.002404810535535906,-0.019348669238133078,-0.07921446634941298,0.01599201067520224,0.11979866937415885,0.005972250387211602,-0.01942291976255538,0.052910000295863666,0.013152681306502203,-0.07061408431376828,-0.042482079257132405,-0.029289851162561206,-0.057005590350691006,0.02584726090365694,-0.024589458197224065,0.0333752851094199,-0.04563646761645271,0.08184557033811803,-0.05236914098313518
EREG,,,-0.003298577080226412,,0.027102885666580964,,,,,0.08792728904798744,,,,,,0.11485433895280796,0.04251928796477154,,-0.009328127456974393,0.029067248078787997,0.008056294475939084
SPTAN1,-0.025498517039166467,0.004760360067509693,0.07783053176833225,-0.009413653348763033,-0.002301960700865763,-0.0283509182961553,-0.031082013348673318,-0.0021817782457543796,0.02150348062441953,0.09656028862375805,-0.004771736740745459,0.017623865175742052,-0.05018045374357511,-0.03671445252637673,0.08932621783021291,-0.03009668905049765,0.009921262292055404,-0.015503890543055177,-0.01410908728504062,0.012379297621246305,-0.04439275619572085
PTH2,,,,,,,,,,,,,,,,,,,0.0052148653931000325,,
LIPC,0.07150077005243652,-0.01626506788877876,,-0.017741525571329474,-0.0202177315376441,-0.03269300225026672,0.019730851313502894,0.09848650672044805,,-0.02687680097941401,0.040422570455577206,-0.03691913207277356,-0.05620912813566877,0.07035445998038899,0.12776561333761544,,,0.0011134924462496555,,0.056513550162695436,0.0699760023248123
COL8A1,0.049730580217256064,-0.024941705263333492,-0.005244010603558506,0.015737386938077278,0.01975470873589501,0.07070093929902593,0.015346746519963126,-0.033977831616018486,0.048586184081143506,0.04620139067376019,-0.00037481019226517324,-0.055166384834620066,0.007087594526529413,-0.06713994935079301,-0.007277310178394727,-0.002814630633219479,-0.03272704959251217,0.039271050453313985,-0.034865446161176365,0.08884304441039602,0.0059155182022540345
GSTM2,0.01572537892054052,-0.023680863175506103,-0.03974552056754049,-0.019516828965890222,0.014756746331576042,0.06754098586928522,0.09584352088968066,-0.002658227835214148,-0.023108672815228267,0.11150484851863057,-0.017183928516663356,0.024934268164398914,0.11761866494022356,0.02279411154828289,-0.03367638687052443,-0.01591130207239462,-0.0028258152272419455,-0.014023361699057628,0.0010862386696610653,0.03977856218622824,0.01035150432572058
IL4,,,,,,,,,,,,,0.16280307099847371,,,,,,,,
SPX,0.05556580629522152,-0.028652705621891317,,0.026549866750771183,-0.016348503554054206,-0.06661164386919119,-0.00857762643998753,-0.017397836294528804,0.016646658702300567,,-0.04495660181762735,-0.011684903456939967,,,0.01777547095426593,0.005415911165683257,0.051938902563198115,-0.09282872530766498,-0.08222511492959969,0.0416754188738632,0.01478051298589079
MFGE8,0.06542828312697029,-0.02681366498409395,-0.05901386812773676,-0.024373846379430773,-0.0548917322659605,0.026298050366834982,0.03324877811419667,-0.03789836527636588,-0.022736002638083983,0.04120531409308536,0.016689465044735022,-0.027914512217713894,0.03678463479517832,0.007920140356495832,-0.014554998962153228,0.017220188976783617,0.00659035526192661,0.049698550622707144,-0.05508471052235422,0.10914499246225233,0.07577424098097471
TGFA,0.015351548961770312,-0.008619458035868176,0.04250760978414381,0.017181226814278725,0.09179681220284396,0.10119267714815075,0.010380645356075144,0.019437267195901442,-0.02894437317329576,0.052233653703736595,0.003519497320905187,0.013772730058953044,0.03923000311133301,-0.0505618818434269,0.03835582374921748,0.06424835253984777,0.05704105171845313,-0.030508088776811552,0.024975493839281836,0.07383427563195674,0.1175926622111331
SLIT2,0.04098983333728473,0.04274347859796735,0.13669076868769767,0.04146720504426916,-0.050643620366513736,0.01938032758572846,-0.04535346154453729,-0.005708937337357205,-0.004009505394982358,0.0803078613301637,-0.037137806306957157,0.009150754859008351,0.05158239743677756,0.00337588338523289,-0.03312227150645521,0.06952745254436651,0.06781574679668091,0.017628164070291774,-0.008854969629335088,0.04924865477547759,-0.00540614048649174
PLTP,0.0352855552883995,0.008574221257935971,0.06491978118071264,-0.07552717975184162,0.04216803711225578,0.05387397532995501,0.07811662280075986,0.050328806644588296,0.08445811659855743,0.03904828078507921,0.05149941922578598,0.029003638040672523,0.07535472793769933,-0.06913195261253531,0.026905857134138948,0.06388166229056429,0.0214230045706418,0.07665325358757731,0.007022900937621506,0.07911899706488033,-0.03210977477523918
APOD,-0.004755883933563205,0.01829580306457463,0.08882660897922247,0.0116942773020345,0.08189229989215657,-0.051709607198380594,0.058928821165900355,0.009985229563209267,0.01526741466534477,0.00801432539888641,-0.009438747258957613,-0.012087750216917041,0.11295023311801948,0.09972653466117284,-0.012186304676817097,-0.09870311327339036,-0.00425301613705802,-0.061873705755185505,-0.04485357605141873,-0.08591004690566068,-0.004372554167848154
B2M,0.17265457091820557,-0.0627162515267646,0.09625746844279866,0.024264247836138942,-0.017355856244267463,0.10617781003357525,0.09432657307431556,0.092369534096866,0.043262594237374045,0.13880314376837408,0.05695149401984761,-0.05653869261527757,0.04676691552394863,-0.03698555488576463,0.03946378747192375,0.037842236390094416,0.04132857687244538,0.06525402148123573,-0.0023564326786455537,0.11305720581370264,-0.052267843574199356
OMG,-0.01931520743251731,-0.01751125897090431,0.05866894388711302,0.03088361424836145,0.06185911336099932,-0.011764503916294206,-0.005487297166381358,0.034852168679849,0.04010346003312092,-0.013612934379097979,-0.020068399994895358,0.018594784361035135,0.007610371272373169,-0.028729865900613806,-0.08156000771690608,-0.021578726291404043,-0.002415965384525521,-0.10944018141824845,0.0741523970962854,0.10102846271248106,-0.026280771466468712
CXCL3,-0.016890565829245262,-0.022218102474999658,-0.01678917146061123,-0.021237017064191524,-0.08278841896908991,,-0.017920455058184678,-0.04435711220252274,-0.0138842471932131,0.08593530126510053,-0.011890340719744681,-0.035881698207367536,0.053861334344806805,,,0.07791892177478243,0.09751658808409122,-0.02333920747875433,-0.011005410002922848,-0.014084591483059307,0.02531588708545533
