,MGH258,UKF259,UKF260,UKF269,UKF275,UKF296,ZH1007inf,ZH1019T1,ZH1019inf,ZH916T1
MFNG,-0.03534918572965705,0.01340686856032044,0.03766968513539138,0.09509617011825469,0.039789546893424343,0.05870921285955041,0.05822582881734095,0.06290206589004457,-0.03400141579430327,0.04349341618159623
ICAM1,-0.03201654738939938,-0.00822374887640647,-0.011285285529050091,0.11636375881942894,0.07179198574744484,-0.01402909161208024,0.08843255000530285,0.06842089332052455,0.1099163696857064,0.03304073038648648
PROS1,0.027155278653043253,0.01326471612061445,-0.004600788611078075,0.14474816642204535,-0.00016732724658570345,-0.004016788762343133,0.11235631911689434,0.06692251398621235,0.06683026157420963,-0.0021255950894239406
CLCF1,-0.03842195431478471,0.0778815263023375,0.0014262440217767671,0.05448825316163173,-0.03476667204368379,0.012155494828772958,0.11883847332154557,0.06472544249429255,0.029742054400642128,0.03106081674069135
PSAP,-0.03290822882608645,0.024759150919317047,0.003577618799282898,-0.07414500314347931,-0.037998227493782136,0.005513597224779698,0.02998460132225561,-0.00418842111163909,0.0655836616070142,0.056863532143988746
EFEMP1,0.048059908555481506,0.04860273209173143,-0.000538234557943774,0.12824807770577565,0.061270398447146095,-0.03046641453059293,-0.01154667695845635,-0.0069013076828337155,0.08702263945295022,-0.034305664976712336
C1QTNF1,0.025708237036480588,-0.0067479764220289085,0.0833625392270948,0.10050690162712494,-0.0004406223959800314,0.008054830819271018,0.014055094013280353,0.06778919650442401,0.04509219871492206,-0.0890991846766314
ALB,-0.02577244202695486,0.03420970680043962,-0.0077307396726045115,-0.033881797161790954,0.02483153775554902,-0.022759551601820943,0.10670944451570903,-0.007548488931100225,-0.033029837167432255,-0.02524265396984478
EFNA3,0.0021754951226211506,-0.0030188054279025943,0.07961993578503028,-0.10687821195158487,-0.006099815384256573,0.0012010334288847153,-0.012904494739531213,0.029033945907022612,0.14210186677038525,0.11302433636144706
DRAXIN,-0.025877660817493407,-0.02394399475351568,0.05668562409929178,0.08764938603752828,-0.0012015165789188865,0.09223400614961189,0.020003265685635475,-0.010874487989574534,0.11378557664039166,0.08881905570355406
RAET1L,,,,,,-0.021888189460840066,,,,
NPTX2,0.04879108208052714,-0.03555024028035956,0.056252276106522656,-0.1515098945849455,0.05450749080085262,-0.029988692727149865,-0.11196522119815597,,0.011727354448387883,0.024186157941947093
FGF11,0.010527593241474153,0.05722109799158028,0.00104458138001146,0.11019710043603471,-0.03987244048665458,0.041892601624005626,-0.01730608402741658,0.06677416470516553,0.042024642468314305,0.036392890607851495
CD59,0.0029325478836876593,-0.02121730099693411,0.06586941566111881,-0.07320924685631666,0.010085631900551003,-0.011753906822525787,0.14622401741596272,-0.04472711085962609,0.009487539072394906,0.0044772815390717825
COL9A2,0.0016928099831346752,-0.03352444239635049,0.0689042125574757,0.021979629474014585,0.008166936785421571,0.035391241388176745,-0.06429985938030358,0.005905923071888647,-0.003027746144486483,0.14772108698679617
DLL3,0.02460871436062111,-0.027148528138841128,0.05504583496085647,0.06721211336725275,0.07178125042129258,-0.03342151222193556,-0.11684216159145827,-0.00480250358301131,0.024686054317958922,0.056889194036332094
FGF5,,,,-0.026979884343918178,,,,,,0.01634440757615133
LIN7C,0.00798921280526263,-0.05369407789250654,0.0075991103818974,0.03695970382673425,-0.019326720070502658,0.08844025186922429,0.06732262128491359,0.010419028816180275,-0.033756244790627166,0.004317685116503148
GDF7,0.08744030995167927,-0.007691079414427608,,0.03764199825820117,0.03668653135141812,-0.02003854137675488,,,-0.019196170820958716,0.1016259014171191
PSPN,-0.035964461075083796,-0.04458746958262447,-0.002460521315781837,0.015327809793889889,-0.002657592613586932,-0.0009672134864746318,-0.07455749890711053,-0.011612848915848144,-0.009364632104566204,0.09696562882817315
ANGPT1,0.015115894098823992,0.025776408728291674,0.1300335273451106,0.12361194618386409,-0.021233543662056608,0.031072550527366585,0.18514476286325282,0.015406352837897227,-0.03998460331009866,0.05563922278327751
PNOC,-0.02504136734309318,-0.013675881616427523,0.023917099041231897,-0.10017370419196478,0.018341900996837444,-0.004243974262460931,,,,0.0170370926047819
L1CAM,-0.026627434405313975,-0.007593595049159426,-0.02650138757807433,-0.08888238390292691,0.02670925337648519,0.008856153050333961,-0.043832511475826424,-0.06318021193533944,0.028334796442030026,-0.030981714588531068
APOA1,0.023602335112055135,-0.013678606318481666,-0.03670641837322638,0.03964851787044379,-0.006618492073152445,0.013820252995962963,-0.041898023917022624,0.05685820936262378,0.07269121525142178,0.09483896841833533
PSEN1,-0.057659297153448405,0.05093844021842098,-0.01687091223457796,-0.005167593899641184,0.00383228702580445,0.02774444595012353,0.0703186139780676,0.0007302065111116943,-0.08833357951270222,-0.04131193312272509
CALM2,0.0016144904175332691,-0.0745763664366838,0.04895114621173084,-0.18742792665360344,0.041288873665373635,-0.03600017880648865,-0.023680554509838764,0.008036960382405568,-0.08139547343089377,0.045167403548878084
CLEC2B,-0.029591513458612755,0.03242493506160741,-0.013435700011396377,0.09187177359068362,0.016889876881185092,-0.029367537484811447,0.018569909931284774,-0.027154350406081683,0.02226960468808687,0.07940291620129873
NTNG1,0.023267664592146912,0.04376089860177832,0.0031816738499849525,-0.011019317367657445,0.04860813009681715,0.014457189683605468,0.2191334704182921,-0.0445547519622508,-0.0039837492303375,0.07284602689583725
LRIG1,0.05565686858261831,-0.009107538833048448,0.013324061912515619,0.06478045249828655,0.012147768233856679,0.006205370465664365,-0.02100240915343628,-0.051837550782255805,0.02741873008649182,0.10720633563823619
CPAMD8,-0.015602698613605004,-0.018974515661525915,-0.015984165652998514,0.009518442225028127,0.036521748009939,-0.03708968316969522,0.01931407540938048,-0.0021286123867413033,0.029560478591643402,0.03836657720040395
GHRL,-0.0248929839484296,0.02506609488351942,0.06692491720146235,-0.04421298461336294,0.00025177648100238706,-0.018274803083256436,-0.02253315799960319,-0.02469834561370538,-0.021008637534754845,0.12972006827805604
NPY,-0.022889767810677357,-0.008789709927998806,0.04833059752781496,-0.08313876078803181,-0.008872075858692152,0.005995854428799035,-0.035210541981383854,,-0.033854434965947595,-0.04114753050015167
MMP2,0.03633760229265399,0.007617215236629486,0.07202981613558167,0.11676517391811345,0.015516777976581539,0.02246428154039316,-0.006662246053175882,0.0647374969901231,0.019470416432213557,0.04771515715919191
LHB,,-0.016525370180789926,,,,,,,,
PPY,,-0.028765849807905513,,,-0.0013488978295611747,,,,,-0.0514727375926769
ALKAL2,-0.023365169564668286,0.036703458914073436,,-0.027673406250782122,0.008863282235011085,-0.012490524616227867,0.021177751920796732,,-0.04690326829231656,0.01263800124108398
CSF1,0.041929179213695364,-0.049268189793432275,-0.027706048114685286,0.09744994941912172,-0.006637094760098125,0.07661053245354242,-0.041374311074163846,-0.02993385763970477,0.03819004848588015,0.04301219494501941
SEMA4C,-0.012952147194807948,-0.0017409261462693964,0.05679609453584591,0.06180217777259704,-0.04558827081678726,0.039280339986214545,0.011738000662506366,-0.0035405001466216573,0.07326086783718651,0.05587470541329802
BMP8A,,,,,,,,,,-0.0010919192472035755
ICAM2,0.0018558084782455703,-0.006075096108316888,0.041626784370720045,0.04778699749278126,0.004975762384500107,-0.00540745254454249,0.047351174540260395,0.013263052493822276,0.10770008631399758,0.04707318452526248
SYTL3,-0.01937917311026928,-0.007819673851631905,0.04331263968799074,0.06340870563215288,0.0552629411857871,-0.005692649141241252,-0.02177467968442838,0.054232515229464005,0.01688085576035576,-0.00896791453991996
IL1A,0.13774472576702204,0.04957660126960122,-0.007460363054722155,0.06410315847682457,0.046214487226643,0.026800186884094423,0.0038558874474476173,0.05065226931647082,0.10276206528081192,0.04485572222615701
HLA-G,,0.09763621262622882,,,,,,-0.00958140468540066,,
PGF,0.08084492736097743,-0.024361413804424966,0.01656979627760538,0.09703978729594179,0.06368406368013778,-0.033044053762833626,0.055905764595634774,0.10054314590502886,0.08030328029237715,0.05874079815615791
LGALS8,0.03344163578275422,0.020249777437075733,-0.015146086910534031,0.04171460479000405,0.052052682238085755,0.0215838969053392,0.031211613352591795,0.05056437147470515,0.05064650122251423,0.032383696875656155
DKK3,0.040000321895644814,-0.07584289636666923,0.06577973654215503,-0.13889456244396198,-0.01241038752877126,-0.07988770164078753,0.05071537486298889,-0.08694914207504807,0.00695607192667779,0.06138238409849982
COL16A1,0.016950101660708348,-0.02669431511293677,0.03042180493213722,0.01276639756979534,-0.01125712031522124,0.06825716818219703,0.021070116035303045,0.0921044210253911,0.1288719836207702,0.1431331255849066
TPH1,-0.029067011274035208,-0.0030347511513583603,-0.015690530669601927,-0.029013689506369206,-0.010302231087262746,,,-0.03817345156046336,,0.016788302252896747
TNC,0.10117013006947567,0.03825853925215287,0.00018645305362317786,0.15591611313602438,0.022445050127201837,0.04100020182302951,0.06868523577163382,-0.07925479568227428,0.13537084617636813,-0.04504371934138223
TNFSF9,-0.015602691208310385,0.042598589709665596,0.03142635130266205,-0.01198459483014592,-0.008031794701691625,0.026395168582236426,,0.052188524686306144,0.023300833593858702,-0.046285925013471486
C4A,,-0.019591785278797107,,,0.007766251744869555,,,,,-0.03938589189902103
CNTN2,-0.05086424250482624,-0.004990660565743591,0.05671466978988529,-0.004826865992740311,0.023307464009891143,0.017704331531535666,-0.03910310722403365,-0.011569687481010617,-0.15426207664932506,0.0512309544967557
F7,,,,-0.02440692206347056,,,,,,
LUM,-0.0060901250897908545,0.005273997177635584,-0.006719746959980249,0.10142054323512616,-0.04063937206783251,-0.009462101940372773,0.07184255945773355,-0.01893233142478878,0.05849227932136342,-0.024048090454610302
IZUMO1,0.0477432038242248,,,,,,,,,
BTC,,-0.044853311661670676,-0.020981623626363032,,,0.05675103275482665,,0.06392002706429009,,-0.011323653457732206
APOC1,-0.038808135679453584,0.02602543007854687,0.01708980780628307,0.1624570016337784,-0.014850240417519417,0.027166429801067784,0.09482050177917284,0.19389484156857079,0.09399084144384265,0.16153398316313222
PKM,0.01526885753764483,0.024628076018437705,-0.09220233256698397,0.03654873973684624,-0.08310506485216702,0.039295404089083115,0.0030788402182712698,0.004285892981719144,0.11590864470840562,-0.04643510594664213
TNF,,-0.03633284831778739,0.03182984911677874,-0.03582018663206721,-0.046580221332455304,0.018339402033428466,-0.0014782668146400989,-0.054163778038050274,0.028416743780587887,0.10156158981208264
GNAS,0.026670614562834975,-0.05845956567531796,0.018344664976320098,-0.1459560311890049,-0.06020586389708061,-0.007711552833040795,0.05497218715511888,0.05231412317110419,2.5231242190167426e-05,-0.005999728764108248
BMP8B,0.1695369150244893,0.07657870607887005,0.018307661682672144,0.012610760913551653,0.008852386516640965,-0.01774005124139154,0.019346016400781086,-0.010440067051723009,0.06860705997397099,-0.008145285045304831
LIPH,,0.021744486408280462,,,-0.016461787707378495,,,,,0.018763918129958413
CCL28,,,,,-0.002708803547866993,-0.02098273467372361,,,,-0.022710552883147946
PTPN11,0.01280549847602516,0.014280505617294395,0.008227313969113718,0.021542631365787518,0.00398242022538389,-0.01730266265348599,0.011883230685535626,0.024416170079658992,-0.04330313364236756,0.022545971313644785
ADAM12,0.04584471339598425,0.01965539816089105,0.07616671422935999,0.07250494253812435,-0.019279589417068085,-0.006003940871397794,0.013309690657175027,0.18221957023220714,0.0662196062273959,-0.04781766788656278
EPO,,0.031952909554260146,-0.016836735778391496,,-0.017223107755604823,,,0.02554570978572367,-0.03416707990133375,0.009433423535035968
EDN3,-0.0002093068288032473,-0.03149969955347614,0.024501815109512416,0.02060841543135623,0.004358831768798958,-0.024341630319033965,,,0.0011067187183074574,0.09232309182636472
CCL22,,,,,0.014881432084380558,,,,,0.05611061535148664
CCL2,0.00018229471788608554,-0.03000204967721313,-0.03485015032789855,0.06489569083764321,0.0814059184515046,0.04301047958491396,0.02046309226013032,0.064535336432084,0.09072294439533421,-0.06702251261178502
DSCAM,0.052576021587271156,0.03388234525854242,-0.00654966796999172,0.05886257846929643,-0.059366736935379465,0.05196413292029815,0.04310621178813103,0.14667596764995916,0.03036136468093062,-0.046161131265591945
ANG,0.03637513845290772,0.0582334772448895,-0.016719475047454156,0.0416023595912721,-0.015800097682294574,0.021125173275545642,0.038859336490658467,-0.022175471079905425,0.1568407984852613,0.12795388019003723
FBLN2,-0.02054532629887592,-0.023086978119501795,-0.023571881966039807,0.0006568676353715714,-0.04469295073134065,0.0005842765590461357,-0.011227630569279166,,-0.0471444680405171,0.08965814063554675
VTN,,-0.013704186692308213,-0.016975011888267794,-0.02196925079064191,-0.02829563185163293,0.06692895109491184,-0.02557167708194985,-0.01902740502823664,,0.08435442329201205
VEGFA,0.06593402460297444,0.035190330244610886,-0.08745828257409555,0.05426427993656019,-0.004872113672512124,-0.0005363921373511212,0.03543773743349118,-0.014672313179626112,0.12824846370311907,-0.15572158400528313
F10,,,-0.015837973348917164,-0.009738531906333333,-0.018884765403074974,-0.007010245217457312,-0.0012017047483056454,0.05519991895777303,,0.008385070522791544
SERPINA1,0.033583359361653096,0.037952584144970374,0.05342114418387411,0.1852806422846755,-0.016902474783979087,-0.03216225843303333,0.1369678112483081,-0.007070116427694446,0.04684444740499046,0.015227264850034887
VWF,0.060232416005895545,0.004059937577989271,0.06922991062715478,0.13172602071090692,-0.024422081621213444,0.004117146300241414,0.06371283215405696,-0.0002517306276116382,0.04830644347949534,0.026083463124241146
GDNF,,-0.020581628733947515,,,,,,0.023491233991480315,-0.029179081906871664,
VASP,0.05530328593549177,0.033454164661158504,0.05207162803276567,0.03885324449761462,-0.013135187258644569,0.031121114920161178,0.0900602928959974,-0.0003538336182278166,0.04868091538304707,-0.010015325342242126
ADAM15,0.013098194255702385,0.06020205031675946,-0.00739860265954147,0.13297078700547085,-0.015265070200071387,0.0680576815769202,-0.04681759916788001,-0.09454977830227809,0.05734922432925183,0.05767859047650392
WNT2,,,-0.013640308712485758,-0.06264884029667803,,-0.011416760049673349,,,,0.024944783479599168
CALCB,,,-0.020504063702062376,-0.026979884050718998,,,,,,
OLFM2,0.009306499991628069,-0.05254202499355116,0.017914427370097318,-0.025280799751744302,-0.01610544916082754,0.04974938784915038,-0.07981115418274419,0.12829518773815315,0.06121044811798307,0.04872433516322862
MFAP2,0.01468539277477885,0.04036195657462338,0.09666275821921724,0.044867268310672934,-0.017892836835482692,-0.008895442764329173,0.0193086260579235,0.027024416797303056,0.11399159750715972,0.04132491917403601
HLA-C,0.025575419765853584,0.016639726527005672,0.008282048731131666,0.16137894555056914,0.021176370223159897,-0.05500016520354515,0.05826934732515515,0.06963413421308713,0.016917359921187678,0.08948559217953213
THBS1,0.02899225852884035,0.02252604852010509,-0.014380274817655601,0.04833869096921247,-0.01545121645140947,-0.022096551527521845,0.03751263999475496,0.11453860665368164,0.0854125810400178,-0.1269478598053986
HSPA4,0.054515440125983965,0.01137102067166583,0.0355579770920324,0.03945494571054336,-0.007836951784448333,0.023841291242320043,-0.019335124018205023,0.01968584451717894,0.015670999415601343,-0.04160943024506943
LMAN1,0.001361711255139436,0.02864641566396453,-0.04781396413963512,0.12862129257883917,-0.030789389479912544,-0.03726906126331958,0.1346499194881963,0.010258652785427333,0.10792236449504933,-0.06850526517199587
LYPD3,,-0.01855219875576611,-0.016975013348825146,0.19770591602501522,-0.024113736196008078,0.0792417466259775,-0.023268847265914702,0.07192876244804565,0.039970484783628246,0.028935589154374764
APOE,0.046614606368538994,-0.08266427854507803,-0.0014797323733709259,0.1368528863150376,-0.014391337311452318,-0.05083538290697705,-0.01786687762669727,0.00352069468799348,0.002269918940021272,0.12679010949452804
SOSTDC1,0.014440938036880905,,0.09984420419785285,0.11553528179399311,-0.020544928454445388,0.06400460068805344,,,,0.0775581214150474
ANXA1,0.025672223786715284,0.024067166127040802,0.026747948970041527,0.16019988997792362,0.038101119535808595,0.09775912828432745,0.09529237318196067,0.07479848612046162,0.131670185141953,-0.004106912984361228
WNT2B,0.03892873696926917,-0.03005401558609287,0.08022305410298046,0.054067778930820064,-0.0022905900292018067,-0.039501711876448076,-0.0060245548835253316,-0.06979420160975652,-0.017047555842908093,0.06848725805353115
AMH,,0.008833597127755862,-0.021078749120027523,-0.03302738032073203,0.008508567084002846,-0.023600588339834434,,0.03892117910708133,0.038788894266481105,0.07062632283920693
GDF10,,,0.16694078647302074,-0.03444139493337233,0.0013122208966522954,0.034486397914708276,-0.015199207268407679,-0.04292538692849156,,0.0011036099102891413
EFNB3,0.0408918390841155,-0.016462596759135688,0.055298917976481204,-0.029181099962524725,0.01281524354810597,-0.026821803739410066,0.03422098198890149,0.08740252700402981,-0.017816879912856694,0.05255556656410913
LTB,-0.04303454277113745,-0.04395791934228103,-0.024178567757922553,0.017755365990424765,0.03589478955269319,-0.04736096635913205,-0.04510550501178777,0.07273342779774668,0.053390303679828985,0.013697373712174256
ANGPT2,0.026967684227735756,0.0018487828614322606,0.02469239166011051,0.11947330147966531,-0.009419790914658038,0.015246756902247915,0.11069109314116456,-0.036265408794856076,0.09609304170007489,-0.0321072163572542
NRTN,,,,,,,,,0.06308261797434463,
ADAM17,0.025902271224352853,0.04381251990092799,-0.010056265168439877,0.11741126598856559,-0.03417575320345732,0.003378957805037755,0.03886326789951694,-0.03324774090914094,0.06346151600372398,-0.011792508202449136
LRPAP1,0.002345164447263816,0.008568526625228163,-0.04144944352658289,0.09100808880214246,0.027230743334469086,0.02689377297409727,-0.07331160407764917,0.05176464727799973,0.05652725016077329,0.0909245614597008
NID1,0.07103490876136417,-0.025146606758452254,0.08601027733948015,0.1451178614383217,-0.022358781388550547,-0.014963054517235381,0.09989101716316102,-0.03827236372907669,0.04222347209043413,-0.04216692828842481
MST1,0.012302652489656547,0.0006634708982400072,-0.016584691077154205,0.12322580858620837,-0.022598321011157423,0.040453437473401674,-0.04495967975042676,0.038157888268025165,-0.011329459595416876,0.11844823293719874
IL13,,,,-0.02732872651124935,,,,,,
DCN,-0.021357380479286356,0.0012429084817368857,0.02894753439839396,0.10335601507362421,0.014769023467465668,-0.02224733926136245,0.048461312092571186,0.010197215872277114,0.02201105642272637,-0.0011595896578066192
IGFL2,,,,,0.008064784438826193,,,,,0.03207074981785462
COL7A1,-0.02518900842142555,0.007998121149056257,0.03620744796071548,0.07293995406018096,-0.038650068834318575,-0.0018399115334315859,0.18506598689745876,0.08798402613473848,0.18228424260800163,0.06838513887938326
CALR,0.026527458465433924,0.04297929975027379,-0.026584370675964617,0.1232973576981246,-0.05442097268379563,0.01737079471476683,0.046951486654539056,0.028812278183376273,0.004910720111264601,-0.04452807729532182
PIGA,0.0030771948037088873,0.0013653091986902325,0.0034888681571450092,0.11119258599072274,0.0052813437812007065,-0.011337285397120651,0.006003290995204955,0.061463622500534595,0.05964534721097821,0.10967466957366426
CD200,0.02453608222201369,-0.030104808229131672,0.02951340047460142,-0.07833971465758885,0.019199832867578755,0.06574635168969813,0.033574554375338274,-0.015897862571039863,0.034836883814134474,0.046641902918954856
GRP,,,,,0.005712771248938754,-0.029192271463709056,-0.04411503604854781,,,0.06200062111933364
CDH1,0.0377358039351176,0.003335073835596959,,0.046206788709106196,0.008350255225949637,,0.05703638856584171,-0.016162221210230268,0.13236313684695833,-0.022311191161012375
LPL,-0.04723645794802581,-0.013909580320713598,0.019888508557282334,0.1848454484708086,-0.005398023046508214,-0.017249819142466552,0.13437063498974805,-0.09264711585926819,0.0032505839376901773,0.019862376831528476
SEMA5A,-0.0021250797442007047,0.004251858669512321,-0.01150401604834745,0.11303168743599269,-0.007157377245894826,0.012518604100649559,0.034588894209861915,0.041987917357279074,0.02362778917589933,0.07147529260825447
SEMA7A,-0.04328194830747262,-0.004725951155321688,0.06305156908203474,-0.0531441596157012,-0.041062655483095754,-0.0125134964798672,0.09621219853649134,-0.008899054141476483,0.005590329394906526,-0.01852129427291211
SEMA4G,-0.03968564615747393,0.023908203769543113,-0.029905573871891016,0.03156026008124676,-0.026752527063327442,0.0397719188249838,-0.04872384448276969,0.009067322997140317,0.011785136472715419,0.11011502365730617
SEMA3B,0.04857036732673704,0.00641251783740557,-0.003199787909464458,0.04847434886733547,0.020356435265260445,0.02638319202245712,0.023362060479379262,-0.0710248526579961,0.03794476731307197,0.06420300034203878
RPH3A,0.011435554310553604,-0.04065610616903307,0.06869917607162718,-0.0667281978371543,-0.032835456297921436,0.005865121688191783,-0.02620327729982612,,0.008125615056204969,0.015744340664468337
JAG2,-0.042736923902279525,0.028691158239894696,0.009616380264404855,0.011265087029502784,0.024249741975213502,-0.017893921680438084,0.08088706149552614,0.11322771585284958,0.06775728772650041,0.03938427847619691
CGN,-0.028672159293305015,0.015217920876474894,0.044148588751735954,0.012562383444229882,0.01462974225876648,0.03008529081522678,0.06401673160984427,0.028567428587585684,0.08643084998002674,-0.009248309525857765
GDF15,0.05457193142465168,0.054755038865809576,-0.007126300897186748,0.13347508078818582,-0.03854243337397464,,0.056189024884215226,-0.019574679991543456,0.012420453816706154,0.07076006375857014
SEMA4F,-0.03126126542127718,-0.0165515894732803,-0.038324373141993814,-0.10394511065590414,-0.027057525735748215,-0.016183883224183397,-0.011323949517577333,-0.009895382455645295,0.07732711933214055,0.07062189614960689
NXPH1,0.03975441869717593,-0.015525189844734574,0.01578477321464711,0.04864493812790254,0.025326179681225247,-0.02317002145882779,-0.00538177686433426,-0.017084694546249717,0.022501445345871122,0.028005138282702055
ARF1,-0.043022391060851206,0.01401121162153158,-0.017450955231840478,-0.12285958305306119,0.028810161592858673,-0.02328737013115866,0.007942859347670703,0.0459201680650336,0.034394757443288806,-0.0571702234447199
DSC3,,,,,,,,,,-0.024150792895093465
EBI3,-0.04755058519601912,-0.02223953138347952,0.04981724168210351,0.06052209355177606,-0.03385730272011838,-0.04089929952061566,0.018320680149477762,0.04985158407248358,-0.0609790191106691,0.05897806369791661
TIMP1,-0.011566833906265603,0.03611840727215678,-0.01267228231188638,0.16072796175928183,-0.03883638711261513,0.0800533783151172,0.1376601074378728,0.06959161630727768,0.10071050506327431,-0.07917577670144661
SEMA3C,-0.012136332557502091,0.03320544449576364,0.044008800297583354,0.0077721351252898726,0.051565823551445324,-0.009738683229708254,-0.01862143184428529,0.055163495022868436,-0.025429633249251557,0.03375955517500091
GNRH2,,,,,,,,,,-0.02617067557145024
GAS6,0.02311577621143228,0.04233176585573425,-0.011521706481490104,0.08068313106475837,0.025804143635281294,0.019314570279706064,-0.03970186179362389,0.13618787424775736,0.08200569324630683,0.09256842791868591
MEPE,,-0.025447394916487703,-0.020678294195992732,0.02026063379783931,-0.003841967887211777,-0.005448242200725662,0.18945972589248347,,,0.0047053093758506635
SERPINE1,-0.043522103902801035,0.04317353690179934,-0.013035428276419353,-0.05641117929295414,0.0031440743966072862,-0.012384312602148378,0.10761361226459976,0.07380622920198922,0.11705460921859316,-0.12639861925684923
RSPO2,-0.016485144453766653,-0.020965231577059137,-0.014642026716839413,-0.041206691317869484,0.003162666300470706,-0.05006062066436604,,,,0.015760002848026974
SHBG,-0.018520245903540733,0.0015814002401931524,0.031736048499610287,0.04231940088170213,-0.002189932009684968,0.014531600753312725,0.10285413078749604,0.08681520659495277,-0.03971046597780766,0.058035470345650465
LGALS3BP,-0.013508199464053476,-0.017635125066677887,0.04609825780323799,0.15145905538937318,-0.007283956135409848,0.009603820441921544,0.006381705194256076,-0.05575077652617718,0.004999843202500398,0.010979830294508143
LAMB1,0.0038979117687721505,-0.001550907183673747,0.037789384392706744,0.11421643336265111,-0.021248886683051173,-0.03878982907336343,0.09685484804819794,0.0664237194899852,0.11792162643309267,-0.015141110376202513
SPTBN2,-0.04253781839048982,0.008328405307261873,-0.01822092125168851,-0.09520668929452043,0.02690941125333789,-0.003628057095409668,0.010569163080464489,0.06744189437686993,0.00478117917713647,0.0854820281962449
COL1A2,0.0271181288789482,0.014030486995832136,0.06898131965027145,0.10504382510675327,-0.05616574191888303,0.056828768563716665,0.07493189138836212,0.04547948534722867,0.02985394984184008,-0.08842884222176317
DEFB1,,,0.09168410298158462,,0.028971280774760556,,,,,0.012725213307566931
SCT,,,,,-0.016719276070087274,,,,,
WNT11,,-0.028335841503707847,,0.01743773717293376,,0.06292110066893662,,,,-0.03205112556286911
LGALS1,-0.02468883184761651,0.05629768211417515,0.05730528470036863,0.07170951898037417,-0.010614766431238876,-0.00721686458797858,0.16445188852661805,-0.020423199231819646,0.0615711554040597,-0.08799265043078314
BCAN,0.031183971298392087,-0.07633789816012276,0.022759429851188777,0.1584768170229336,0.034928687102450194,0.0005034416427913096,-0.1514274640689257,-0.07301799228840268,-0.036683746699624264,0.12459565223535016
ANOS1,0.08939808765892267,-0.009100543796414213,0.030642071736922186,0.13978652014486004,0.028841444136406415,0.024902931886409702,0.10143816706024086,-0.010171363411664263,-0.011769845798517,0.06331082442290775
EDA,0.09876172965750248,0.012789874048702276,-0.029649610399214894,-0.006501563798371001,-0.02619745960590598,-0.02978620239791582,-0.020024812203452116,0.14779829360663707,0.01184810681304817,-0.0025105854951184684
FGF22,,,0.015557755284269554,-0.024406933025476227,,-0.02578097180367425,,,0.18060385521987393,0.0022174544801171693
SHANK1,-0.019648237893229222,-0.0008449368779681492,,-0.02322164663060796,0.044380356556511374,0.013121499800856796,,,-0.03774677331867735,-0.03297176935539073
RAET1G,,,,,,,,,,0.041535488079376084
TGFB1,-0.01264100003252266,0.06476351470543254,-0.02594502886407137,0.02160365471999396,-0.011916982129044122,0.008886613991933986,0.05045491964862317,-0.008029538976332335,0.08291774434458628,0.0026811035286291897
MSTN,-0.0031698868479856906,0.019457000797590423,0.034868748458440936,0.09708225719281112,0.03482812850660985,0.025205913411385075,0.02727974994733403,-0.10724738739149095,0.017588760286864236,0.08858617331963181
WNT4,,,0.04294053606520872,0.02777153887048718,-0.02569114581340094,-0.030307795486978442,0.010936903455266295,,-0.02988608897147798,0.019190490163033577
TNFSF4,-0.02690740117506135,0.004921583421306059,0.022464760614150175,0.09477054457931887,0.008734646229611783,-4.112964321919984e-05,0.1521041970980497,0.19618859865800897,0.11248923547738418,0.058726827019640285
NTN1,0.005818294295196827,0.027787170848699656,0.03855175206611001,0.17207041006864846,-0.004997526909784965,-0.017997023700538645,0.05674521243119793,0.10906180841952576,0.07188427039933214,0.06996729899674325
CXCL12,-0.044601444565062834,0.0799309636658054,-0.01378410775825406,-0.040464202855150753,-0.04051253824303527,-0.016242475442487067,0.14169600126395013,0.053669259720478535,0.11502496055848492,0.011350863649148231
GNRH1,-0.025335930286673664,-0.026718082696053223,-0.009571185321222829,0.017292083559572225,0.010886739973452346,-0.03569040349465287,-0.04210638096795723,0.05420881742803129,0.1129707931344953,0.09318792131958145
RIMS1,-0.02106711060718809,-0.021726042484009465,0.052938491301443465,-0.08155055660961297,0.005898936708379873,0.032337252878902864,-0.01693358137465925,0.06167990500206411,0.04831405237911683,0.003649478957461555
FGF14,0.002160308583309421,-0.01036169450513436,0.03664524361101177,0.08256248468887002,0.04005824597080703,0.04516219910984258,0.03217185076767565,0.08639471198001064,0.031857691698092765,0.013324024483453144
IGF1,-0.009552860708288875,-0.03243262208872421,0.008739647756058079,-0.05479161408805017,-0.04352700559254317,-0.022145710292292654,0.021866369009324246,0.011091578233508835,-0.012332556819240895,0.008602665409793275
TNFSF10,-0.00048305960417365944,0.007803802790975087,0.07056922627490471,0.027034724429663884,0.06474038143594725,0.0037451033464811715,-0.012130641640290029,-0.05628944257894964,-0.011666656891787931,0.0745483914871061
GDF5,-0.01648513794692687,,0.0013642544076999975,0.06030469233677647,,-0.014561132543922745,,,-0.029179065611690463,0.1301500400003908
CHAD,,,-0.019553973647367936,,,-0.021665192158146475,,,,
RGMA,0.005257443294845073,-0.039256090346975685,0.039973646052325784,0.14287707285135828,0.0036049570942437163,0.028268445211139376,-0.00318746643914713,-0.08285400581262191,0.10288876964013591,0.08754218287876965
CLEC3A,,,,,,-0.022186486846151765,,,,
