,UKF243,UKF248,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
ADA,0.08579615472697437,-0.006424388955880976,0.005776172543189742,-0.015959210618766408,0.012358648337145676,0.09160041895720451,-0.03498890868541773,-0.023251372376342005,0.01750779523422331,0.11878170286911767,-0.014546445312214006,0.14481918208782574,0.03896851223289169,0.11404169495012753,0.09232163570601858,0.07731302072637178,-0.016832535528920223,0.0433325291103435,0.08095297818181096
LAMC3,0.040831091914880685,0.021649893482048606,-0.025325469815650717,0.018862481151740364,0.0198115556819226,0.03645282634379325,-0.0579827834783096,-0.07573989198343428,0.017485000295860254,-0.0052772652331208895,0.06535177614980976,0.09450610980133385,-0.04556953365454551,0.07383943522012767,0.07483770710919448,0.04087873038181541,0.03697004906718521,0.038068199129423615,0.11716643238641614
CCL7,,-0.029234109024281717,0.0419491547334354,0.05377876123853894,,,,,,,,,,0.05937293133156827,,,,-0.030175892224391206,-0.005221273113594438
NGF,-0.010698407004685245,-0.005454547894659085,-0.0026766943393590863,-0.02771428338169748,-0.02139065009139396,,,,0.06087915569655685,,,,-0.05364134766533047,0.10684900730393025,-0.018807084312609162,,0.054693591769635466,0.1036413497800001,0.025299527004816955
TNFSF15,-0.037868264442132954,,-0.01732115644135126,-0.017252580974132,-0.02597293874857562,,,,-0.0031698498280546307,,-0.002113425358250445,,-0.07128052650871748,-0.015961175361696864,,,-0.021422483751361916,0.07829181086029238,-0.03390439500241578
HMGB1,0.11801669982882208,-0.049075725200156434,-0.019403609255343773,-0.010302935676253379,0.07026794614584857,0.11938161568937518,0.023815758286838608,-0.024986877978131015,0.037783064531711145,0.039119185815809185,-0.015267921826967897,0.08134225485133557,0.0052051720876060735,-0.08058584474826654,-0.03753200293149254,-0.01072060553534165,0.017869460878579085,-0.06943043371822473,-0.007948265269569741
ITGB3BP,0.02141704199959616,-0.0246451917790759,0.025882954214810013,0.01835876230517529,0.10738382495400495,0.08944950970167811,-0.024959594760177003,-0.013668902682166945,-0.015893354923915175,0.0521846797455208,0.07026110112615867,0.10565350576525791,-0.02522063511109123,0.03466538704466045,-0.021613519208757627,-0.03369812217391338,-0.0025311317960596456,0.03522633898774298,0.0019120711654172138
AANAT,-0.010314750061394005,0.04710078546672142,0.051045290718776566,-0.005412598141269818,,0.02135747813234984,0.023406550667472593,-0.016503018600092133,,-0.010019553515572299,,-0.012135110523895409,,-0.02681361675593965,-0.0005239728480903332,-0.005187888896954063,,-0.003602971236050472,-0.018705271193851774
RELN,-0.05277808455696831,-0.00798212109441983,-0.015025690408299493,0.04036185980732439,-0.04392034896212227,-0.027052117083181264,-0.0023082878841884317,-0.006505932953987062,,-0.01772237428796555,,,-0.027118463541361562,,,0.03260564986199216,-0.02587603876721027,,0.016093481583268298
IL15,-0.053829084244688935,0.011806061724897454,0.00778260711657998,-0.008820218170918097,-0.018481289992978267,0.04914142490550692,0.0528879962484754,-0.018515704285278836,0.024046837276199627,-0.0028480469292377084,0.06604293840864504,-0.0018768607519690352,-0.056940807452154525,0.05837554313363472,0.08838100570259014,0.01989189393217032,0.04421557136726503,0.07359195300208948,0.08052139474220273
UTS2,,,,,,0.03851587949314747,,,,,0.011202981849767311,0.12310052290796424,,0.016328358424418155,,,,,
BSG,0.0005582612243010343,0.031204187819686705,0.014544468518470157,-0.014367117662783688,0.07848534084532267,-0.004859584624722223,-0.05098837640028418,-0.04453722327548752,0.01913033840053643,0.07620835028142675,-0.005122070958998114,-0.025226586456674933,0.11970092661938925,0.1118118352418381,0.022463299367272246,0.027309696095482533,0.03188054041771864,-0.015368788056949688,0.12241134431114277
ADAMTS3,0.10458767114858158,0.027643100619237162,0.09205407825566103,0.04503645954918942,-0.0297680117742001,0.12682902290042652,0.0021911589463541733,-0.026803282242224072,0.08676192083377368,0.009382314894345918,0.01572371697982002,0.03722527365770456,,0.042944533444065514,0.10466010056516492,0.021256027851750077,0.02393918245207715,0.07664719892000303,0.0026507898414334322
CD34,-0.0057121246883102975,0.03592786140957446,-0.013304824325004894,-0.02603233945480491,-0.028253635215722092,0.07931629540919805,0.007156077941559799,-0.021563957825347358,-0.004550075864107379,-0.011652330047823527,-0.0163223749977436,0.042499586245925716,-0.01953038860747242,0.003062169048620627,0.06125330185032103,-0.0217672862790895,0.036603050447320075,0.01662880978776371,0.0736767316742626
CCL23,,,,,,0.052703722083895344,,,,,0.0407620254205319,,,,,,,,
PLAT,0.11221193537339606,0.010430743657952424,0.018903558992077324,-0.020109510488525155,0.16360350540635504,0.12638472405244353,-0.04972806803842073,-0.025146269843199537,0.05124944702117897,0.05686261688698504,0.01564452472155385,0.09876369021803492,-0.03966927881420172,0.0112403447556843,0.08611729925400897,-0.02628203449540051,0.04405262727706708,0.022795374342817767,0.04870420277511328
NTF3,,,,,,,,-0.015277534640878956,-0.018900472246026152,,,,,0.1394502827032527,0.10631449152748353,,0.038547761746565726,,
LTA,,,0.0286074902227828,,,,-0.03908670590629197,,,0.06749891259585922,,,,,,,,0.017173258302505864,
CKLF,-0.009824339471067894,0.040425019666942084,0.014999787999371175,0.09904823606987949,0.09104556214702815,0.09923560686396588,0.08419426884898232,0.038283444523287566,0.08748574455247128,0.13712123707075413,0.08928988453101211,0.06106393196652827,-0.011009539464908902,0.025262604613297795,0.14605181941011813,0.07862202697454217,0.0006849389082938201,0.1036434585644407,0.11062956145371974
APELA,,,,,,,,,0.126021699663911,,,,,,,,,,
CD24,-0.07807775044869224,0.030421557364605972,0.0012977064059497723,0.07920691289408584,0.08592331172699964,0.022743625511732403,0.04341119299386342,-0.01721034934905222,-0.03751694430061423,0.06811069317174555,-0.07342476220736409,0.1349728975291103,0.09992668770323156,0.037724712826374025,0.05303041956560736,0.046211922446339836,-0.025989945224729014,0.1027408332549876,-0.0932555516661516
HSP90AA1,-0.0782939561302422,0.02022119478491305,-0.08007195078032837,-0.022661421394502782,-0.15973636823958423,-0.09361265038367178,0.0037457862588222723,0.05767682747330349,-0.06851608666454059,-0.10545595759139188,-0.03010994570046148,-0.112441992581054,-0.08884915327716394,-0.18166914923895416,-0.25980872209547373,-0.12058936460325213,-0.0651016663842241,-0.16056461339989278,-0.15750931296464446
BMP4,-0.05709356957806141,0.03295950503486642,0.02366509329825142,0.04366429627866255,0.14715081560709836,-0.004114008948430853,0.06851250584473664,-0.03323980165213903,-0.022433304739200327,-0.03384140202829338,0.06428082944497403,0.08016660440886685,0.08253190168577597,0.0368076451738145,0.04691697742973893,0.0026806550315721,-0.022293232510496357,0.13368348538870073,-0.05187388355665219
SCGB3A1,,-0.029234106100909873,,0.04737988817863576,0.009439284022764808,,,0.026519955174351757,0.001367712971301499,-0.02771270013052483,-0.04824802536483027,0.058060832235862676,-0.03575371803082122,0.007911061680995493,0.07819498335197375,,-0.002086929252645047,0.07836103730710814,0.04943809303548676
IGFBP4,0.026278989470817637,0.0505644616175276,-0.008712264699248023,0.0070199477924291626,0.14719076843712053,0.06658320606141621,-0.026080666605557055,-0.0450915212060972,0.026279306460989058,0.09231373483353239,0.03890417985276047,0.09067726794203215,-0.13535377861679465,0.033162625058395866,-0.0421561837100307,-0.03548040516987055,0.04516080415415454,0.06051535627044243,0.08257794683735259
RSPO4,0.08958094676127583,,0.009035367888183899,-0.006634803945825773,,,0.036672451203778725,-0.01392045556389607,,0.10099532011944394,,,-0.04723084760822491,,,,-0.029960598932372302,-0.0023347102986752393,0.04025429003911825
LEFTY2,0.09811525939488738,0.02761661848703616,-0.020609623503104024,0.05930710862489774,0.10628364026120869,0.17146857654902378,-0.015208974091247685,-0.015263949776724283,0.008210691755603345,-0.011890465338189016,-0.013833689306481597,0.15733882651489967,,0.047171070709651236,0.007832842179201145,0.03857860805099946,-0.01176613387846559,0.0998772021327783,-0.01253350746885313
PF4,,-0.00782928323824102,0.007426089556762576,,,,,,,,,,,,0.03176224534182885,,,-0.04296939478426981,-0.01847672315406578
ANGPTL2,0.07471607291600678,0.03215619237464823,-0.0023183637442513953,0.05043989032562921,0.17068962244035152,0.11887184829012877,0.06920781702843198,0.005828333113113502,-0.1168338699882052,0.10238043180117377,0.004926290419837283,0.1940012422475126,-0.04829416073257414,0.1361615839045235,0.1569709432575181,-0.013520166016650528,-0.0070154513458434665,0.038088178249692635,0.03716994547973397
LRIG2,0.03460922572179391,0.06665054390775961,0.04535512966844357,-0.007309863719140815,0.060690023568287337,0.060428773401563295,0.02216444231584967,-0.006160131487254101,-0.03891156717616648,0.057055926600171954,0.04397238148373407,0.06628836490342059,-0.0014513034394636846,0.01319572674131901,0.11383770442414959,0.0002482074978281249,0.08051440754856744,0.03682418961810837,0.019419499557337565
ICOSLG,0.07357637870999469,-0.01876018775906276,0.04052745441269249,0.0241977721768909,0.009085702134028872,0.04363468009487851,0.03406440548691849,-0.026418425127925742,-0.01856664302020883,0.019200920833335786,-0.022320911167135665,-0.0878047532922757,0.054781354226740894,0.11769542744782657,0.10832807510589941,-0.0019388786698747702,0.017754098869433316,0.0812178678149806,0.03471614765804546
WIF1,-0.07954964580388699,-0.02816317179447984,,0.00955796274970107,-0.12436370963795386,-0.09923590199530466,-0.009511967027431354,-0.026195415206873858,,-0.07946712671442988,,,,,,,-0.014203220820883381,,-0.03390439222005095
NPPC,0.03487410101090545,-0.026943876379407143,-0.04765174300827714,-0.030631319118807565,-0.009380031297358078,0.028514800438542483,0.015047349909387825,-0.019346026602689873,,0.04561770347206369,-0.0345429588790789,-0.06033631182582543,0.04611535610241218,0.004128462971923071,0.09495289237090158,-0.01751855918307005,0.05827474435130921,,-0.021907780884042896
LYZ,-0.03508389654323877,-0.04140968281978247,0.0005967763692020491,-0.001459524428941954,0.10280082517192608,0.09088324794524852,-0.006544369002990581,0.009594026061691715,0.07916705849728271,0.06276761969894282,-0.03411764635651423,0.1027965691558502,-0.009391463909825454,0.08113439297511392,0.06867795186470312,0.003131015902730352,0.04799289743914394,0.0834209272023116,-0.07256087049301602
EREG,,,,-0.019697343691628937,,,,,-0.000931733460102224,,,,,0.15567096498932217,-0.04313392809595174,,0.005192713599452935,0.033524343890347516,-0.021272181761579734
SPTAN1,0.0083774449430391,0.033633271828637276,-0.040310183556957264,-0.01281618485584496,-0.05424609249875986,0.03968639901417507,0.02163535109112376,0.041167440675130035,0.028832378664851718,0.00015259743005015852,0.07870719188151283,0.16097511445783308,-0.05988474429278619,0.05566457775630983,0.11454571809945246,0.019276420373558506,0.022140442480474733,-0.015181543648595029,-0.05681620849753542
PTH2,,,,,,,,,,,,,,,,,0.0438383373506026,,
LIPC,0.028554023893960737,0.022461573961515855,0.0005453429719561712,0.09577907689266262,-0.028659741929110395,0.02652386131585373,-0.002547678828285772,,0.01035498631549451,-0.01953335386254683,-0.036629271931644905,0.16997690838165372,0.0359219580572613,,,-0.02765753081409862,,0.1709251674087444,-0.028813343761228807
COL8A1,0.11580999519596526,-0.026409543169875215,0.031115844866318455,0.037268428308677166,0.11862202945567851,0.0026948192006134644,-0.0017358042535765405,-0.014608005284242076,0.03958333735218954,0.037514394529516104,-0.025836849318340308,-0.057621985552647366,-0.02276411299090111,0.12058648085561041,0.09115055227475917,0.03101955564296411,0.02584439302089377,0.11398789493595379,0.09646504799878772
GSTM2,-0.01819093096804417,0.008976258502319144,0.03707556706466362,0.08743598721347777,0.008131509541601146,-0.0051379370148402674,0.022794371954360584,-0.04114435148468628,-0.0010681057540122708,0.018418340311608765,-0.07191920900398108,0.10630776312862271,0.04706806086986451,0.03378699267630698,0.13074551621019748,-0.02124670256133748,-0.007240078127024915,0.04359746318944815,0.07308927837897726
IL4,,,,,,,,,,,,-0.02217331339916586,,,,,,,
SPX,0.12651941493974664,0.012275121879178575,7.824153295633794e-05,0.03950598628116183,-0.0737190902179531,-0.014030423681938988,0.02506326225062786,0.018475050881439824,,-0.06474231079656659,0.023609816948615994,,,0.0692417784294748,-0.002289854199420863,-0.08926991025872248,0.007508771941845238,0.007878866655422862,-0.013165707001791918
MFGE8,0.0328168402919864,0.02357626502022593,0.019486924915710222,0.00160282483844461,0.022132731257082632,0.044636653617530726,0.0004212877051528616,0.01096083270177356,0.017522191734234874,-0.022186251659077328,0.10262472678917871,0.028740966106419304,-0.02487956124150655,0.0678579806592026,0.08302514782377371,-0.01656381142142836,-0.010753126827724155,0.024178095383919993,0.05743378056578288
TGFA,-0.008155551810097446,0.049713023689864314,-0.020185325627823658,0.015940110767423736,0.08929250306450048,0.06761072467425153,0.03935168159435262,-0.0464528225214627,0.06912920291146889,-0.016832042004537483,-0.054942785009899464,-0.06384982906620855,0.10793891816880213,0.06930169854375472,0.1219396690118879,0.021863568407672337,0.03297064507343774,0.07770128454481293,-0.022516215748347928
SLIT2,-0.0433123131529812,0.012974415303152215,0.04631083229041636,0.017003575114444447,0.01129874519683284,-0.037364381473833044,-0.03508288140849409,0.03147513521372413,-0.02837065096944152,-0.07368511442313364,0.039917788656654976,-0.02430034080904732,-0.0517541850613847,-0.02063638007619375,0.10744392553474291,0.07156196749112256,0.025611109315594918,0.06586157935715942,0.02963317439580629
PLTP,0.05014976251539113,-0.021114080254204907,-0.020120282559401216,0.017066353165635668,0.08276505177816625,0.11028090311402677,0.06644309206529198,0.028894282502207408,0.021340759272778387,0.054530611608598435,0.04799640538848547,0.02070449727480789,-0.02662430209756381,0.039610944501141394,0.008556695221911896,-0.0011047745468168,0.031529942976502655,0.044013764050581786,0.037946811799569546
APOD,-0.0009143781389714191,0.05277166216388279,-0.009505552091499473,0.10453300460378567,0.019268501441368147,0.032713727040897304,-0.005677223948890556,-0.03255753177925438,0.07545048450767211,-0.004979090620296247,-0.04291851044034018,0.07542652167214517,0.08849850683059866,0.1589517947393358,0.2028003770067251,-0.017480763670253745,-0.020717862663433284,-0.014010396925675588,0.04852052647447656
B2M,0.04240718457060389,0.043579200934480235,0.014400224605511214,0.03419576515787879,0.13010220639820097,0.07955781044926916,0.0748641588536499,0.022731533642383905,0.07616298652382907,0.06979430229187174,-0.06280747316386627,0.18439970552358814,-0.011489145701848925,0.11770649815119888,0.15278969082076774,-0.010763510087913923,0.04732347436610213,0.047497257822355546,0.05756160465678623
OMG,0.03871705453583339,0.0015897919791006377,0.0009768070834183331,0.05973329857503719,-0.00802929888712812,-0.012847917199238515,0.05715411167538185,0.011410145642709264,-0.017795747245777652,-0.06151956566934955,-0.00914709865394677,0.1662400882788098,0.05431717540349365,0.12004408463123786,0.19129909417856936,0.018881675013408608,-0.042535244541104515,0.08429416367710148,-0.10421697455145336
CXCL3,0.029248962237951884,-0.04378411963858821,0.03733691994721275,-0.009685420130728402,,0.008348893113933735,-0.043151328057618545,-0.014891944993577936,0.1231240522408586,0.03386737917684845,-0.035599983185307375,-0.06912278602311912,,0.019373926263169035,-0.05544891089225754,-0.0029797138720240547,-0.018513336434711043,0.00467234741357837,-0.021894814711961932
CXCL10,0.10917276755164829,0.045535393040385855,-0.006063501516927756,0.09050322061683355,0.09414930251287952,0.06992556619312314,0.023624982572277107,0.09249786885645776,-0.007740743455326745,0.06848011613561579,0.021120796463732296,0.07908098115332154,0.0604358867631106,-0.018625170163124094,-0.05055099199708622,0.030919801949896086,-0.04093840138955876,0.04488506241185158,0.029054892470630894
RSPO3,,-0.039710818650979716,0.0007096833396870163,0.029176590205449753,-0.04631465487235197,-0.030952560613238644,-0.049083027201133035,-0.027607588378646075,,-0.029888636290438215,,,,0.014179124999280745,0.13031253820078595,,0.004643897594589001,0.024109220371345285,-0.05635013983429297
CORT,-0.026966071303000123,-0.014530555974601053,-0.015503627801020048,0.04788348464461595,-0.015759089051962584,-0.053570340880529525,-0.01759296480659971,-0.029985885365777797,,0.0024492049855205744,,,,0.059696222293777745,0.06246013524644802,,0.005463861954471578,,
NCAN,0.164546733125086,0.035426650817553425,-0.08002495888637154,0.028833729696041747,0.11332753321793336,0.07913380449180431,-0.07422476330908148,-0.015349521419986155,,0.15132013323418228,0.014217104288281534,0.07753207840255068,0.027313851511005176,0.03770720357387234,0.1938227730028026,-0.04890119980823006,-0.02987351878734759,-0.05821502644086436,-0.06331813579900936
PRG4,-0.01122657407660858,0.006830097056113216,0.006364544317206608,0.12912317302682663,,-0.026813326895755815,0.006409853643662978,,,-0.013133488971519284,,,,-0.005602958073709406,0.003961492738010085,,0.01351831919700731,0.04171996615514597,-0.006384671528997549
ZG16B,,-0.013544027322894238,-0.03390276594441495,,,-0.01578913490779538,-0.012002775775193136,,0.042774554115277266,,,,,,,,,0.029698518036138523,0.015532359702079303
TGM2,0.05010599852638346,-0.03991049160777694,0.024224239234832644,-0.042700787649876476,-0.028117650203187055,0.0652719599232022,-0.008079129204797772,-0.01981860889094221,0.024011861194481572,-0.01244417534765538,-0.04753241889837131,-0.08958358116860127,-0.08900128714571394,0.04711718083396382,-0.02773259198026207,0.032696068229208786,0.006152245140594018,0.04799859927021899,0.04316045814607068
