,UKF243,UKF275,UKF296,ZH8811Abulk,ZH916T1
OMG,0.07739836947677277,0.01933074852148931,-0.05761658167119308,0.05970184120794399,0.0942043608476634
CXCL3,0.02716646159349125,-0.0003251856796888794,0.0104817165122028,-0.013893250782099622,-0.022333395897582507
CXCL10,-0.023651376803443827,0.005283475779648586,-0.0190658275562181,-0.02060260512792297,0.014757994763161017
RSPO3,,0.057891136750628,-0.030477542327738433,0.07182056531875362,-0.01383118486595752
CORT,0.06523906605752718,0.03442590012516486,-0.04123631837280675,-0.022750124459079247,
NCAN,0.13251185530064777,-0.03588953704200366,-0.05520489920077394,0.03064889385281063,-0.006554685711926918
PRG4,0.08378571183499713,-0.01795331961529512,,-0.0023286879673116096,-0.031331361274801406
ZG16B,,0.10380021475372676,,,0.07793971139415759
TGM2,-0.014189820395988513,-0.030631381185984043,0.011887722282640772,0.006104530415208196,-0.025968227622680883
VEGFC,-0.02435833674628329,0.031055968617205724,0.028054581801095258,0.008384941668330129,-0.03648568339726848
WNT6,-0.030892860265696407,-0.008690633191520662,,-0.014872250667133739,-0.0009559404488010415
NRG4,-0.02302245535073364,0.01170257254584633,-0.025773945531903965,,-0.013831186416103357
PMCH,,-0.014048416627368514,,-0.02027944631531338,-0.0020898712130902573
COL9A1,0.09870121082481306,-0.025723166601890193,0.1135544219026752,0.02988947298663263,0.009439498979015694
GDF11,0.09943575311415169,-0.031185475132466535,-0.019551852664561,0.012759472403090904,0.044943199046559926
RAET1E,,,,,0.03847177816741139
IL24,,,,-0.015119866500293153,
SORBS1,-0.01792759365076615,0.052366562934284495,-0.03210990409308295,0.00042908832693866114,0.03283570308674577
DLL1,0.03307167955036445,-0.006629451181479235,0.03339781055333295,0.05275514526623638,0.10018301024308007
TLN1,0.03366272050843975,-0.02675899632844178,0.022632441601171036,-0.007820933698423384,0.03704628966541778
COL2A1,-0.023564999122626013,,,-0.018827113130437417,-0.020129048791371777
SHH,,-0.04386206640088047,-0.013470645288247204,-0.03476004567199645,-0.018839712071596133
PON2,0.03456294827459585,-0.017509357200748248,0.011819596973004337,0.03511154573480564,0.052626064389787036
ICAM5,-0.022128125299713097,0.004097039349726831,-0.025308342236126394,0.00395213867324218,0.039107794881722543
HPX,-0.005907046437013295,-0.018834947845337183,-0.011732187777207765,0.010952089003675936,0.03487312106376368
SFRP2,-0.030680265318940837,-0.015697697360575594,0.00544146631237058,0.04600647384564212,0.03810550832975644
CFC1,,0.01085002354167968,,,
CD70,,0.028499843390775794,,0.021247507537827136,-0.021101973982939237
HP,0.08812996898833035,-0.03910444815026298,-0.026521929369999857,0.014108650167634042,-0.020689942102322393
CXCL2,0.017327467967939277,-0.015596154126254997,-0.016304867896012668,0.002554133435249829,-0.008479529477426941
NPPB,,0.09221412152199183,,0.06541936195445543,-0.014030198236857132
CCK,-0.05012592334610108,0.10407685154849808,-0.02213304833555941,-0.013339839169001489,0.004467927736243007
SEMA6A,0.0926441957981703,-0.031975852353851565,-0.024333672665438188,0.07370255834374928,0.030377387801004147
IRAK4,-0.015865159886618026,-0.039526872395404505,0.04317648341143902,0.0710354898059097,0.05816505031792044
GSTP1,0.0712995756687372,0.0043943752113326014,0.01012895072074969,0.0406978720023886,0.0045950546739322706
VCAM1,0.04149813139525807,0.02350640367011308,0.053364239219671775,-0.02896000952851347,0.1169867374474942
NXPH3,0.04189088069587558,-0.01534808537554083,-0.025827939607232862,0.1082687594225348,0.01658961090400993
MTMR4,0.025005903596138312,0.006526373102294693,-0.027385638703237014,0.049253796126932016,0.06319615093584176
LAMC2,0.032834850980567036,-0.01331490726307343,,-0.01858849658972751,0.06893559936155898
IL10,0.16286228658777313,-0.041631148824094695,,0.07133220339412637,0.10652274584857374
SEMA4D,0.0136825811142103,0.02559581424369757,0.018726023033256916,0.04524386694630065,0.016834872553068658
TRH,0.014914539174483845,-0.0001956137097166614,,0.0016734798493523856,0.010140049077627259
SEMA6D,0.04866979801194867,-0.04586538745365134,-0.01972723530217311,0.0662427998215621,0.007955360755185728
CEL,,,,0.11089046863469706,-0.005489586934668561
PDCD1LG2,0.015101469048883725,0.005430727194666405,-0.018632054054965142,-0.0022769774473214246,0.10726233854471448
SPINT1,-0.032551612150365825,0.05103134427919686,-0.019172975970763975,0.029160270721402926,-0.009967344615564193
CTHRC1,0.011362446384455646,-0.019620787044653403,0.0755482832800694,0.0002350894186262486,0.006265895045160515
PODXL,0.004823216191347808,-0.02477007394267811,-0.013776839198576366,0.015366774838479992,-0.024692059808900064
JAM3,-0.02069765950406514,-0.020311232597690708,0.020022204933085205,0.03194429009924025,-0.027090066900583392
TGFB2,0.002466673455600201,0.009996555958143647,-0.030178988763192045,0.07031065484235484,0.03977703936075606
COL18A1,0.04817895838021805,-0.006103038751847914,0.05497033990179591,-0.050167085276259134,-0.009174699135537546
NODAL,,,,-0.02260269197962012,-0.002136246169671798
INHBB,0.018456937051270328,-0.005128511552747664,0.027478238096548705,0.010205804121896561,0.03893656363916587
LCN1,,,,-0.024041616361981523,0.08790340578532722
ARF4,-0.03369949312255495,-0.037433435148859065,-0.09943547138506753,0.019550332905149747,0.023583544806455595
CXCL14,0.009515009722627402,0.03205775640571543,-0.037757161316830296,0.013917470519426737,-0.013654862335796594
LIF,0.05712847059917891,-0.016875090721037798,-0.013908776450329416,-0.01929737993868277,-0.005116245231205528
IL17B,0.13361636285281803,,,0.05990415640974242,-0.010844538842786272
MMP1,,,,-0.033054013407818716,0.05916099823789889
MATN1,0.06696229589598951,0.0664316347433565,,0.027406345102406946,0.08860043384893657
ADAM28,-0.03273364652974723,0.00032414193887017167,-0.02774253634670824,0.017999736703796374,0.055919004862569496
TCN2,0.06366346984906655,0.044024112846335665,-0.04875548373291734,0.00407472088222036,0.07395848743073845
THPO,,0.08305316290392359,-0.014473402711316334,,-0.020689948400789422
CUBN,-0.034069553926382695,-0.004487456911380957,0.0036321488248420544,0.10096909150533628,0.05325708975592322
TIMP3,-0.023089417479283413,0.009460820228911038,-0.06713259675860389,0.04092436291602997,0.003499974721753894
PIGF,0.014764992247479606,0.011552148948691342,0.007923650096898556,0.04676795223504041,0.010416581885200803
CRH,,-0.016859335857221953,-0.0033974330809663756,0.04883704614305797,0.12145460972287904
BDNF,-0.03586608702916104,-0.011665422003175904,-0.023544685800661092,0.011009158278377605,0.018035754761436852
CCL5,0.071527977975664,-0.019125167960911366,-0.036166857791999456,-0.039068576167927284,0.05044142012271772
GAD1,0.02996474050878398,0.03441581037526613,0.009530298286797568,0.048676943298151504,-0.0018550609672158026
COL14A1,0.04640853140144913,-0.023263466078491845,-0.018958132085151097,-0.007581060799648004,0.013033449275131226
HLA-A,0.08246553161481733,-0.05402654528249027,-0.01140439898778723,-0.005828196959859043,-0.00984372622482238
FGF18,,-0.011475707650484654,,0.027805709945998833,-0.01571476417183837
ADM,-0.039670371549758,-0.035434652193317165,0.010306592757700421,0.013540657121340833,0.038028964228282475
CCL15,,,-0.01777530434410742,,-0.01362941374624724
GNAI2,0.027198493889963652,-0.042537936444069065,-0.005922865989916869,-0.048384395765830326,0.028391813299553703
HDC,,,-0.017619506199380457,,0.0063168833718962045
COL11A1,,-0.02191733457432701,0.02530055399831418,0.024040239477685355,-0.00615158755064914
NUCB2,-0.04428577661055488,-4.43564250012641e-05,-0.0291730402127362,-0.0035682492335040623,0.046371013455149296
CXCL1,-0.033216326186912205,0.10489297052375088,0.008584876568804882,-0.01527165336295726,-0.010473166338304122
VCAN,-0.028675081738236883,-0.03541756646205679,-0.0026064198032277907,0.049221045149698474,-0.02259503190944529
MMP7,-0.07976106480442433,0.09365641016991257,-0.025443292419898872,0.013215410797077921,0.031826594059222765
PTPN6,-0.03799295636634653,0.03272819408317145,0.03912230019753667,0.009233704076460372,0.052093091482646355
PTGS2,0.0022880972558509687,0.08533705489356946,-0.007985551085203352,-0.018101782646075107,-0.005304196391157483
XCL1,,-0.017371862542443918,,,
CD58,0.04089157601773748,-0.01148380833307195,0.047758960276497384,0.05368029055655602,0.0631839986149007
TNFSF14,0.10478604822323277,-0.017099514706992558,-0.012864486815298648,-0.019785882327604164,-0.006684745464800426
CNTN4,-0.0327540412151259,5.5055066755450506e-05,-0.023235495119080626,-0.04040392619308456,0.04736980641694516
INSL3,,-0.012196067545034332,,-0.022004368813772535,-0.01866175892002617
BTLA,,,-0.016428389661266356,,-0.018044987775419064
MFNG,0.005217488792504203,0.0236851102073216,-0.03894430872417138,0.01983648143781188,-0.0037616637542817557
ICAM1,0.045321906210880725,-0.048754353397160125,0.03362103348779841,-0.05198858862620417,0.013301855074405263
PROS1,0.041259257858662336,-0.04699177452132125,0.027728867437352926,0.046458729010453906,0.041446818921894356
CLCF1,-0.005992681856546508,-0.029536366991958236,0.009986464993496976,0.04148983305424709,0.025920303085816967
PSAP,-0.0037575098623043113,0.02175947405712954,-0.013049706478832008,-0.007142175414186338,0.06513009253870004
EFEMP1,0.025559541454506618,-0.011935513589672434,-0.02605561984406551,0.05619428085181654,0.0728603401019311
C1QTNF1,0.022205922111361315,-0.04254437608925493,-0.007821068777107955,0.00272791298146161,-0.04280967145384961
ALB,-0.006426235655588177,-0.013314906922246418,-0.014611339948403588,-0.03261792570042636,0.01844580794424585
CCL13,,,,-0.014687673683239326,
EFNA3,-0.04083337520311342,0.06688174024622064,0.0005879675350314882,0.01248643933716534,0.047895128727066444
DRAXIN,0.08364832686950545,-0.0519992897122424,-0.011732188973276174,0.0014685019781029188,0.04390943412072089
RAET1L,,,0.005886390531582144,,
NPTX2,0.001825916486375592,0.07280828902145312,-0.005650915381701869,-0.01537908970292187,0.013997826085373938
FGF11,0.009069612614335441,-0.02303374174625143,0.06157549347038821,0.02747389206228635,0.01626110516234159
CD59,0.0753272638257161,-0.05148373703867735,-0.006117939368366009,0.006874560395111898,0.03690923240595813
COL9A2,0.08084537857631703,0.007171846371894168,-0.04359923101120173,0.06633631442434057,0.035211300180422525
DLL3,-0.04563275881712507,0.0616722494226029,0.037965350328865666,0.04226415877049619,0.021613310307857656
FGF5,,,,,0.051442159939390476
LIN7C,-0.02225838514390567,0.0074924267704052725,-0.008239821111792485,0.047031193707119424,0.04075480640833308
GDF7,-0.019799455110492397,0.008119632135950966,-0.012864486315384668,,0.07019302676301072
PSPN,0.06330428235175546,-0.019256788027154442,0.02113005870356183,0.024088871318375824,0.08122789398194671
ANGPT1,-0.015913457905850175,0.031624826976537984,-0.014152988027246186,-0.010478177730320216,0.027226875179765284
PNOC,0.02391175589613316,0.0936048553307101,-0.007942380915569175,,-0.019260667649435056
L1CAM,-0.0551909789213734,0.06286640626266854,-0.01714705790120242,-0.03607313768049785,-0.023441152158214275
APOA1,0.03965880961796898,0.018604864715837017,-0.02081993597887633,0.01584385303664834,0.004890002547788502
PSEN1,-0.03497537345667879,-0.03503153261643834,0.007244289025873673,-0.006195147128355828,-0.0028561608219786604
CALM2,0.006941947457589772,0.0669762622210725,-0.031715091326573464,0.04417215275176848,-0.013469453506756402
CLEC2B,0.005997865174636626,0.03730268691077989,0.02697589250073597,0.0008968104344990831,0.033799838189546356
NTNG1,-0.04000117949661855,-0.0038924506609119523,-0.020876193308294752,-0.024046269269816484,0.04885973853182319
LRIG1,0.0740688089402276,-0.028528455652984355,-0.024802597209317438,0.04836801875018188,0.0011104422061697587
CPAMD8,,-0.013528254806702038,-0.011731626238697172,,-0.019553938070676805
GHRL,,-0.023719829907549395,0.10790740453920847,,0.08115064905336886
NPY,0.06719602738887351,0.03915198258288305,-0.03510333977362044,0.011821079109139843,-0.0235652372732458
MMP2,0.04791155420951874,-0.018210603626342418,0.010626408279149752,0.06528082518631004,0.007212706997145374
PPY,,-0.009886953369486627,,-0.021716201716461648,0.019622170251442615
ALKAL2,-0.003055768639551856,0.012906804532915938,-0.01090036196687442,-0.053235372772307804,-0.029577803191193908
CSF1,0.0024954707006558993,-0.03590157678054062,-0.015871702368277053,-0.029617140611542307,0.022734251471395687
SEMA4C,-0.0022551992026304674,-0.027027629630574656,-0.03562520001210471,0.011542448372702062,0.024762299029856594
BMP8A,,,,,-0.01674993317838951
ICAM2,-0.01215115124063094,-0.0412950397992068,-0.011715747376425717,0.021626372224232894,0.038963928607395316
SYTL3,0.0029310739951452216,-0.02028367495876681,0.03818955639638521,0.011815436381106442,0.09189464502310939
IL1A,0.014236923232646918,-0.04272380197375747,-0.02433707731607174,0.03470929285856278,0.008875145499496395
HLA-G,0.0780932591730498,,,0.02351865620307602,
PGF,-0.05225163505591975,-0.041542300765582275,-0.02121385830656951,0.03143640036761133,0.0219746959317561
LGALS8,0.025718500134774246,-0.004036287689520712,0.005484079154561389,-0.025255563827168533,0.024275407340026263
DKK3,0.024175742727728506,0.019222712109832042,-0.03469537806014805,0.07139803692708871,0.03978083743487563
COL16A1,0.09853979553998889,-0.016883949977793532,-0.03158682536072172,-0.01716512257900798,0.03607364014136616
TPH1,-0.02636925104082885,-0.02286644847507498,,0.1007554336941906,0.0519421263621804
TNC,0.06315612232577017,-0.07118281012994108,0.035911049316022896,0.010961884434617779,0.08538962848032317
TNFSF9,-0.03716189706507233,-0.011235884711661018,0.0092456795545156,-0.03609850468930641,-0.02650800162479004
C4A,,-0.011720487302740895,,0.03619783492639569,-0.022556344853196453
CNTN2,0.042888053013283516,-0.024927677266606645,-0.024337434681355505,0.0629435907554814,-0.002655325409504756
F7,,,,-0.020602600832276555,
LUM,0.050200449857899024,-0.02332909947728526,-0.048884698172845305,0.012010157303108013,0.015524984972739799
BTC,,,-0.026159065481296845,-0.014905257391036587,0.0006572304980831035
APOC1,-0.04012354878391593,-0.01463881642598729,0.011364858686564564,-0.005226164126876543,0.019596408205999085
PKM,-0.0058616264766864065,0.025215234934112093,0.007228048847537621,-0.015226508131550617,0.017838970411076932
TNF,0.10095587570016656,-0.0052188611005233275,-4.4202610617820685e-05,-0.014467023415243,0.06773946435062485
GNAS,-0.0012399088709604208,0.04002416184391062,0.00553967216434415,-0.049792889133580764,-0.05770069026370494
BMP8B,0.10196959567310851,-0.03044122704429652,-0.011388885155774875,0.04254374635393325,0.03772654557203388
LIPH,0.05598271547297473,-0.009449916754579105,,-0.014687679085008412,0.04276911450757275
CCL28,0.008828314872049207,0.13555794233446242,-0.013470646290782002,,-0.013006359331722351
PTPN11,0.050469530610371356,-0.028307549259926543,-0.019282654944414584,0.013925118552943231,0.02623677748639531
ADAM12,0.06462406785368145,-0.035915886413453314,-0.013018542231397352,0.01599481868505084,0.015533246547967595
EPO,-0.03086654628717525,-0.009886953801054093,,0.09142313242710134,0.10425540624080747
EDN3,0.2291928520795711,-0.01532429076868119,-0.009281254291199642,0.008399478404037779,-0.008160957072905848
CCL22,,-0.019907595593758248,,-0.018053316670190132,-0.021372800999497583
CCL2,-0.0007884807079090924,-0.03191277182911994,0.04580581095166865,-0.007967792613889527,0.028974924689307926
DSCAM,0.029805362979806224,0.020540160706825773,-0.021454830175841343,0.035383280587707115,0.02906811856724432
ANG,-0.012781189279418204,-0.019370650850953533,0.0017533190615318882,0.026529362554589368,0.016015851166108444
FBLN2,0.027334098085949332,0.05934072217950274,0.0010312694098826324,0.05448121703069369,0.015172585912749439
VTN,-0.025631562067775688,-0.016243154769654707,-0.017962667788426097,-0.018233307011026514,-0.02255634953616396
VEGFA,-0.04490444694677765,-0.04185508237998131,-0.015244697855407208,-0.007634076456352353,-0.05505591431501182
F10,,-0.010840831151578089,-0.03447884093355057,,-0.02441887936649809
SERPINA1,0.08580072564750116,-0.04524322876008316,-0.02852814533868066,-0.01479419862846569,0.0382766065981773
VWF,-0.011693918881429127,-0.046482519840678596,0.015230424503820974,-0.03197354968536843,-0.0007076755174231198
GDNF,,,,-0.018170526659459438,
VASP,-0.04519225006118921,4.394135656828305e-05,-0.0257433539976427,0.016378903109436762,0.02070410192215556
ADAM15,0.010059485230290757,0.00263748259985919,0.0010106669031079891,-0.0018256612880824202,0.012690670340361282
WNT2,-0.023022425256437155,,-0.015283458489968057,-0.019785873360870808,0.016888253117959898
CALCB,-0.024096491351563235,,,-0.01731625812524748,
OLFM2,0.07895767608295896,0.04535140003832772,-0.013673623975036067,0.047192695891999634,0.047587128573937175
MFAP2,-0.030892867629956716,-0.014715743511570735,-0.005867165402633422,0.026358749991807116,0.03539675819415091
HLA-C,0.06684008901879174,-0.0030580796330191545,0.010977584176358433,0.035742490616124514,0.017771757024543325
THBS1,0.03225727594799388,-0.04783193123224982,-0.037884611490162166,0.02789973990768828,0.017632801569628456
HSPA4,0.09006089128884022,-0.036089578635306006,-0.013517599504946179,-0.030869727168383963,-0.019174889390768154
LMAN1,0.010542286780304307,-0.031550396313860335,-0.007276185275250397,0.009383033036627316,0.013948082430667372
LYPD3,,-0.013842530577163274,0.04580187296397377,0.0592608776986589,-0.013762254065977806
APOE,0.10185364932116422,-0.029035888441384577,-0.007609577014239908,0.0006896817584138052,0.030015324226827754
SOSTDC1,-0.029155825891707114,-0.012587860948522737,-0.027545474786807873,-0.032945400980490334,-0.02306549522880177
ANXA1,-0.017851386132865767,-0.0046998100140452125,0.030326025175564594,-0.025272010394018194,-0.01117905446059339
WNT2B,0.0358378387133364,-0.02645736945967066,-0.0253595919141261,-0.04244741510751906,0.020598318251454553
AMH,-0.0489733577954891,0.005161744680995878,-0.015151274737243113,0.010134569772662659,0.017628135248548275
GDF10,-0.022468053765995755,-0.013314906550435159,-0.03126553525766132,-0.024596835949305725,-0.03654430823313097
EFNB3,-0.04445130106858548,0.050306188359488184,0.02369726438156729,0.05237593477488573,-0.03945977385322759
LTB,-0.0273254917002546,-0.0005775467521674573,0.017456981923305224,0.06159658417275695,0.03663189987583344
ANGPT2,-0.00945788505968038,-0.06712969348561298,0.01331590047904623,-0.044776923567773665,0.03311324364472761
ADAM17,-0.02553280196369722,-0.051479478807432366,0.0071076670987667056,-0.020557928507818853,0.020332531580967816
LRPAP1,0.041275011167297884,0.008485548549895913,0.03290025794725187,0.050145502453803795,-0.01860112681296307
NID1,0.0118778260183998,0.032597604221948955,0.038091719770397256,-0.05594022521269582,0.0037957905950454784
MST1,-0.057153312267331814,-0.015361897232884933,-0.0033547619301472955,0.07496576576832525,0.08770149401382779
DCN,0.03564527281715815,-0.012459533318112705,-0.052746883623014044,-0.005663878614737902,-0.008818265670147213
IGFL2,,-0.011720488542911033,,,-0.03654429734668021
COL7A1,0.04142573330452461,0.01156519010027336,0.00556998817752364,-0.06023305215199338,-0.017141447852432257
CALR,0.061470533123678055,-0.07045297270083943,-0.045416419218653845,-0.0472385884067931,0.06026729587173527
PIGA,-0.07264878275068565,-0.025026187892696186,-0.018327937182741495,0.02202542937760624,0.03021541157278212
CD200,-0.06758769860600426,0.030531560764829508,0.01012375571807147,0.02068868036542441,0.0335118584766625
GRP,,-0.018197476689679866,-0.018741063518501293,,0.08390651087996957
CDH1,,-0.03752757427334773,,-0.04584408380420911,-0.027829137306898684
LPL,0.14147875889624767,-0.09867784693868557,-0.010408372274950945,0.07536681804134651,-0.06398089091838753
SEMA5A,0.05719992144367077,-0.04580965961675758,0.030668488586518477,0.04961347784993211,-0.024577301988736994
SEMA7A,-0.024530001023685404,-0.0015119894849406586,-0.02847838030382702,-0.023662679647923568,0.03723450171738326
SEMA4G,0.03400924408630423,-0.03619968994351495,-0.014586524290657734,0.04120004800966971,0.02693560830110592
SEMA3B,0.07511026673012083,-0.005153441861262343,0.012511113266772038,0.003272302816384662,0.01922791640419829
RPH3A,0.10673547247831304,0.051563513447528866,0.000192084106137151,0.03607026570070909,-0.007822362401525245
JAG2,-0.059703809823209844,-0.0013932443686530628,-0.0014645103876741168,0.012064366533025141,0.036397344322409875
CGN,0.06667477866475569,-0.01784902737707915,-0.014193738948898754,0.028202012817470666,-0.01584018551359999
GDF15,-0.030359800331996062,-0.05498449309491029,,-0.009686553010312132,-0.015556078492083882
SEMA4F,0.029139121341315667,0.06821721069091423,-0.04224771328780346,0.04293706119196111,0.03470461913192655
NXPH1,-0.03347431732332284,0.046517906485743665,0.053314751152276296,0.07209589977620781,-0.05897417895900333
ARF1,-0.023326343894611582,-0.006007585543143137,0.010635778298541818,-0.0028590905758775335,-0.027568296705340563
DSC3,,,,,-0.013831186416103357
EBI3,-0.021134202052387602,-0.049846881964669146,-0.02439227077551307,0.03731616660941723,0.02641125225769842
TIMP1,0.05256240241926789,-0.07882834395987812,-0.034310722609150725,-0.04469330536612101,-0.01679936537017679
SEMA3C,-0.048368186691645984,-0.024504669818023565,-0.014647416383413643,0.007891003987796633,0.01207100920639173
GNRH2,,,,,-0.014987975510221426
