,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
IGFL3,,,,,,,,,0.03999540039269289,,,,,,,,,,,-0.015670378782875385,,,-0.03515179521465282,,
BMP1,0.02362436847063783,-0.05476022273303047,0.058973428569590376,0.052347554316223045,0.023055916090075318,-0.04336742882087318,0.008286384719017503,0.061637805844932586,0.1419426335513854,0.036158093054980314,-0.016200776558635072,-0.06709461315300819,0.054809592697914154,0.09272960480222166,0.01948510814208145,0.0075737557635608315,0.009491812571282801,0.10312071365987945,0.001599934481929348,0.092273260265111,-0.04341641811030454,0.04666108738424704,0.035874487576787094,0.027746698483376915,-0.08917510801952097
NDP,-0.007381142519500074,0.003913381076928968,0.017332920491529354,0.009399876634316429,0.03527484984985937,-0.06528599472848379,-0.04060214142530857,0.021480320992371335,0.04754813951446,0.0026660445666606427,-0.014304496523523943,0.021421465686109198,0.009858507517114343,0.011804525812052888,0.0104574677309348,0.06612425640866969,0.0705730830540275,0.07825705087561168,0.08450893749843008,-0.00034676382538181486,-0.03746756296713161,-0.03954381485807451,-0.0193160670509801,-0.023527984453922336,0.003208592360336278
TNFSF18,-0.021142217477985847,-0.0073394864358013925,0.007750149107309131,0.06764348469690878,,,,-0.030495687104754258,0.03416322887227734,-0.0331177758572378,,,,,,0.2651150528002811,,,,-0.04369283208396086,,0.1476230113285481,-0.045162660839435875,-0.007482227690640586,
IL36G,,,,,,,,,,,,,,0.0710626565725559,,,,,,,,,,,
RTN4,-0.07440518260510627,-0.11289864998641369,0.04098314595496218,0.05693019054275717,0.0129967640797393,0.03503753425784647,-0.01771938866294836,-0.006452127389375429,-0.155545078352128,0.007457591924047526,0.05279399131921886,0.08571338465914134,0.02113586785420675,-0.03613504125213015,-0.17487612002096295,-0.03701122846600813,-0.004959880619623978,-0.09108296344322474,-0.08036407505935844,-0.08927366094699443,0.0884816727515189,-0.1162633538251525,0.04372213423059776,-0.00982485648989108,0.07640969392397852
HEBP1,-0.06172092281402271,-0.015279597500418416,0.0401823520323177,-0.010099601464534166,-0.05051125009038932,0.028668124870203822,-0.019792150953602743,0.03164236259523809,0.058509024580078214,-0.03855028126832456,-0.019210242557065778,-0.06241857780315749,-0.013838186919986869,-0.04095221001220441,0.08926851465644164,-0.08129706963280012,0.02427041077235173,0.05036640075352417,0.07183892683042492,-0.05227619092108075,0.040630037065996834,-0.02278418763656819,0.04225673140679963,0.04935002092813736,-0.0882630591451124
WNT7B,0.012231250610780857,-0.03371300758061795,0.05356503070649323,0.014306297617032523,0.12715495867276244,0.03401445015584522,-0.021056621923441335,0.044197953040385145,-0.093956547117276,0.00238715478514363,0.023787995808630086,,-0.002091856998897121,-0.03974367108948542,-0.05807759930275567,,-0.02531870084649031,0.06531093147753164,0.037049791303953944,-0.0019397742804919,0.01691193661402561,-0.03314011712304463,0.0479089939994138,-0.008412845466257207,0.05495550994104316
PTMA,0.0074848686966233315,-0.0041580499821416185,0.00116157968994466,-0.04453016057899486,-0.030282062347437605,0.05117184246248247,-0.04452364779338593,0.10840913026792369,-0.11415848143897381,-0.034629396475306225,-0.0045549086400048545,-0.050905901922722374,0.06520760537847853,0.05859743826960408,-0.04848847629915481,0.025769666016547677,-0.14843221337867532,-0.10017062087103953,-0.07767106239121778,-0.10523704579306989,-0.01351025301303741,0.0005636303050783379,-0.011084222258220646,0.057665559147352254,-0.08589597376613124
FASLG,-0.0271871194277419,,,,,,,,,,,,,,,,,,,,,,-0.0032839501858637305,,
