,UKF243,UKF248,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916bulk
SEMA6A,0.01935494252778054,0.028007000493730026,0.007468995438065509,0.094592189120293,-0.0012023535545630862,-0.2125474102685096,0.04437445372727207,-0.007857843622701937,-0.08897797842565959,-0.010946493291210078,-0.035416362979416395,0.014459468863502661,0.026877211903518924,-0.057278409154861626,-0.023613357202263777
IRAK4,-0.01006701036268861,0.011225389220261584,0.016899003237811357,0.04213472977389288,0.004358099776066066,-0.15000527534584984,0.024463471887477613,0.014396007491587533,-0.07852296733692442,0.03554954311175813,0.06054331587485002,-0.021627026378159164,0.005034025890194789,-0.041757071513031443,-0.03765864452179484
GSTP1,0.07613455427141173,0.011635326422624605,-0.01033141501389328,0.0859683645488028,-0.09402716525318179,-0.22316296440037334,0.03377524610609876,-0.028803924586497335,-0.20023922101151112,-0.0058087847695759785,0.002150919553839221,0.08315814518398046,0.08687326507314841,-0.07012722964919647,-0.0326058221907262
VCAM1,-0.03535934202411961,0.013014482603257235,0.01297780138061926,-0.06608580833324453,-0.09713440322119356,-0.18074727957885947,0.023532002386506466,-0.017990563457195352,-0.10170152788783038,0.01214625578153475,0.01999812559904922,0.03204111954635811,-0.023976186558771855,-0.027720011949127432,-0.00540054800005833
NXPH3,-0.07329522662693377,0.07517563909692554,0.04017448843524154,-0.05267226970088524,0.03031209514491337,-0.06291494428784175,0.049506182237143655,-0.011432858775829932,0.03271346870507596,-0.014146418098452776,0.07242413280958057,0.021933779249255943,0.046389199518703225,0.016070007972073714,0.04586415213919846
MTMR4,-0.0026514880761931885,0.026416319947662095,0.009630129525400603,0.1007344989126267,-0.01838430660189876,0.01444533500937036,-0.0014905356974817523,0.0288701467873232,0.0686810282062065,0.00974810569247071,0.07055122747418181,0.014398653975233117,0.03110686710551985,0.07778480805842451,-0.006802016804770718
LAMC2,-0.025886834048974537,-0.025170947129477438,-0.013447302488058307,,0.03401826856663063,,-0.02039946790309144,,,,,-0.02039276525175167,0.01529084816425914,-0.015481527179117894,0.013644895138383215
IL10,-0.026296280307032495,0.04282526271025039,0.032651170336909695,0.006587180048455351,,0.046110316799357384,-0.03420500215739823,,-0.06580736255190574,-0.02381162674045851,0.007332575919335453,-0.02689693277329887,0.11649588393695197,-0.016454050631071405,-0.052698651834082434
SEMA4D,0.04467638104474308,0.03341977689176325,0.02619253717523978,0.05995077168867303,0.011038631436969436,-0.002228182177439692,0.04636963977699774,0.0011184566984742943,-0.1458605357796345,0.052417253449473074,-0.016365842650230236,0.03703776003082807,0.10266252426001218,0.023598407167826303,0.0330944690233548
TRH,-0.05051719044812094,-0.09461358797053658,-0.03383964728208042,-0.008178330299205136,-0.05096353395819679,-0.06130273594687462,-0.04851202776236434,,0.07086889271774227,-0.020852241319350012,,0.005880488390680749,0.06085482798990229,0.0835694891893091,0.07716159841448982
SEMA6D,0.11236556435656181,0.10198649502419536,0.003959919494308451,-0.006321503007806261,-0.05581611252599301,-0.048814872334691485,0.03956018600292292,0.013842552544209796,-0.04460811864829839,0.07111487901100927,-0.03621110202067084,-0.030322225299965838,-0.04374223809528729,0.03393990528129913,0.06875161970726096
CEL,,,,0.061432006375977594,,,,,,,0.06502373932732387,-0.007862468948506889,0.03271430776545532,0.002922968058671919,0.08717478060699888
PDCD1LG2,0.062403111481342095,-0.04351180038418171,-0.04799834173885442,0.0623736879093622,-0.03244084519893736,-0.04725644911130778,0.041606828283639055,-0.02282744861827223,-0.062286921809716615,-0.0012220720758533438,0.16488902931393162,0.05420235650193549,-0.0033066024590805835,-0.028435395458648448,-0.011793285460087642
SPINT1,0.03195682248068006,0.027331616345704655,-0.008311511923530596,-0.04571589876506927,-0.023352779209895057,-0.08090542188547069,-0.010218420369505543,-0.027998393216543436,-0.042253335598621246,0.013691537584832705,0.06921476793475145,0.07757238100898062,-0.024932869229951908,0.02086134390425895,-0.015794708700534763
CTHRC1,0.024349234758770703,0.0033839303508390655,0.03399561163863208,-0.04732935270424404,-0.13491145778321548,-0.1088815155730447,0.021741838078492795,-0.00901446946228592,0.019699586482840183,-0.011767699347557758,-0.005129596032677717,-0.052260193674917396,0.08293325153779392,-0.00821518211006451,-0.000999015945015385
PODXL,0.1195755282831695,0.035835068300420825,-0.012489001962206469,0.022091920882150305,-0.051377686587459635,-0.16047484573069762,-0.0011292665434158291,-0.026499687110512347,0.07407036559919258,0.01007534407530258,0.08551180830705936,-0.0078751275273171,0.01727161927872229,0.028237527098755977,0.04782955213526117
JAM3,0.07602715436686171,0.035789809370613226,0.005948326085006058,-0.009555654643352098,-0.040555738767370925,-0.19749294952471924,0.004746851131452065,0.03623818478368864,-0.19887913832816342,-0.0005054730095321088,-0.018270457937211958,-0.0114836681222997,-0.07007024230372144,-0.04136517888575037,-0.036595606090939974
TGFB2,-5.981558679705276e-05,-0.05687153851442565,0.012253008942935089,-0.06568433159202396,-0.015813295584050972,-0.18288683795284788,-0.0406023591465434,-0.010428194088776923,-0.044996163598184896,0.04963748070300095,0.06065710876109008,0.055410116766671916,0.026662269093885353,0.0636877751677468,0.04990148292813668
COL18A1,-0.0012425626128301566,0.03748978316861485,-0.024871792698071365,0.065343806489068,-0.027264791484913592,-0.14021032840291187,-0.002886707938386436,0.003808794158564205,-0.09210825577357858,0.024697365859325804,0.052741143863193334,0.03648536837677745,-0.026475952891381094,-0.046146849421807495,0.05043618595085939
NODAL,,-0.023771012161438246,-0.007004269332023415,0.13845013468883294,-0.06490991982000417,-0.06430022745125714,,,,-0.011470617008185566,0.059474306442580074,-0.024796593386297094,-0.02071306733836294,-0.01770428746531984,0.02281823664743597
INHBB,-0.04242551903242924,-0.027348270037091178,0.023991441667184595,-0.02039381379840125,-0.012814109841624777,-0.11159399511924277,0.01922330649895715,0.014619579147670229,0.04976642630431672,-0.011130526526853797,-0.03993497594184838,0.016300732878290446,-0.003574392281625777,0.02196063980624755,0.08125664827112153
LCN1,,-0.011836571441110414,,,,0.027757543337269992,,,,,,-0.026375185124627026,0.021791359155705233,,-0.009019350696327253
ARF4,-0.06661809715698218,-0.066897354829996,-0.027397864599067335,-0.11115530900315743,-0.030056735630617597,-0.06893599594329805,0.013343125653265384,0.02950723736989685,0.017414514993827762,-0.023358359468350475,0.03197889464745214,0.0002999788338007986,0.11001537367078795,-0.005505638715914738,-0.04530427521936011
CXCL14,0.020335859084271983,-0.020442607236164614,-0.01255805272105326,-0.10803035741345418,0.04483044792163566,0.11979063346290174,-0.0011091194272858482,-0.01010766296586799,0.06147516320562413,0.04316441649954605,0.01722329351469159,-0.00198626806669638,-0.0687852320088952,-0.01883948308256791,0.0008198711611214592
LIF,0.007103397409112604,-0.0520981616328477,-0.027411141299057726,-0.14254623685948842,-0.040926736782041416,-0.036472856398283474,-0.03472728037593431,-0.020311056187163473,-0.038011371578982135,-0.01211750555123275,-0.024172996055849893,0.002015436689867964,-0.04527618123625053,-0.037579311439425785,-0.06378442873586579
IL17B,-0.030941477446170356,,,,,-0.03861079075297582,,,,,,-0.022951991031902298,0.00776890077554012,0.012285149895555498,0.034466171701320825
MMP1,,0.004727571633576203,,0.0022257148867839078,,,,,,,,-0.024307676657872868,-0.006926462389840958,-0.015949549899165083,-0.05479462187529886
MATN1,-0.024379000502134804,0.010490244311750337,,,0.058993570692333006,0.06082105838858962,0.017352638102770483,,,-0.019717468975478186,,-0.03318760147857761,0.03822755575638379,-0.02269992955484454,-0.028280481969479253
ADAM28,0.0006990371007781915,0.009255681037781502,0.01626210167910528,-0.018401729751184842,-0.08348823297156317,-0.07890741883198521,0.048014112840121914,-0.009895104422850307,-0.11126927381497044,0.006620185723729069,0.013707131923542604,0.09008582839633972,0.018002041317558937,-0.04682508053579685,0.05101620621410086
TCN2,0.009061664911103069,0.05364794958929145,0.07570247976997634,0.017235658450310068,-0.03467779475784058,-0.13398325623882,-0.02193446572027345,-0.007420586479517153,-0.06899840850681332,0.023850352765879854,0.012670707768857889,-0.03018564063156348,0.07166333476582501,-0.02026179137517959,0.03634423095014312
THPO,,-0.03446670596124555,0.06287577826018012,,-0.005993267394380542,-0.007739779468657679,0.007041203361652372,-0.021135582755162325,0.079099771945767,-0.018650893299115533,-0.030377226968869294,,,-0.019691137477521145,-0.0190588828420578
CUBN,-0.005525009704433664,0.011343209165723431,-0.03206860032596958,0.00788481982767281,0.01987334189245337,-0.040418764559467815,-0.02217713476563163,0.013898361069693029,-0.029015368643602026,0.007862847501220974,0.08286816626253626,0.05206852884891939,0.007534171590216984,0.00942226330660932,0.04222613748982796
TIMP3,-0.031952313573985,-0.010267364820895736,0.030752824252855675,0.05189747453347407,-0.051828282646020296,-0.13148713680016907,-0.031812382997472466,-0.0006253374995052369,-0.01817080224592063,0.03286315141747178,-0.0724497121582826,-0.06656081509743023,0.06936244831933586,0.022307245898933212,2.0840596260898922e-05
PIGF,-0.012383579453731428,0.03569158589341001,-0.014178436224293434,0.10465997539203917,-0.0017386115985264163,-0.15703231189079572,0.00875117368117023,0.0033354764398251875,0.02219175488711981,-0.030421316948372443,0.02781333759276318,0.014938103828994421,0.06623073581361782,0.016711873113029293,-0.025845847324030873
CRH,,-0.006399365128188524,-0.016101719948668523,0.07564933017471434,-0.008405277243013173,0.039644816024651294,0.01850366977791262,0.0733432960139234,0.01732015345353134,-0.017158529597561326,,0.13648740078274452,-0.0217835682092971,-0.007472410440006106,0.04061928615174851
BDNF,0.1766764684425328,0.0447594410364522,-0.03629501698931773,-0.06725952545512752,0.03782125378557654,0.306048910057934,-0.0139058827465676,-0.025706626435999632,0.12623695719460037,-0.034871663117086026,,0.11373215543490732,0.004064146026792906,0.036998707791809964,-0.043131943278229404
CCL5,-0.02196504186902953,-0.04684153281886411,0.05506346455025346,-0.10938488932502169,-0.015489128471809537,-0.020255530452822506,-0.04897530885870968,-0.025149744613465034,0.003601618226169416,0.034095085417836096,-7.969747601889975e-05,-0.04286071757696677,0.009167977563692436,-0.030406628069566895,-0.022997749835698928
GAD1,0.0941779899689144,0.0569362462892629,0.03343009279443135,0.006640667401873743,0.17122714588020288,0.2536960117477754,0.08296071497328944,0.0878216358099101,0.2399640774752295,0.047290060610609586,0.03537457655737619,-0.06388620339228163,0.12215426119114671,0.01186137200118277,0.021416212122282674
COL14A1,0.034274587571233237,-0.05964477464164389,0.025160910161425305,-0.06567378330179267,-0.023128503964082735,-0.05050318502637768,0.03164002690997382,0.01498132245615713,-0.06655338132860708,0.051294063157663154,0.09626481367089101,0.06423427296239909,0.020125088837919098,-0.028962705844019068,-0.04449922299360445
HLA-A,0.06385073491032049,0.0016642395657459536,-0.014628931433245734,-0.17163948265008508,-0.16248985970855503,-0.20899594066510419,-0.025106047118413927,0.015249706234721855,-0.23434527606291364,0.007349376474357273,-0.05840198963830919,-0.05841719722932084,-0.16609339657526362,-0.1017912759143374,-0.08356019235671333
CD5L,,0.06645170406906614,,,,,,,0.0414446271868738,,0.006103972101412638,,,,
FGF18,,-0.026683811684691493,-0.012792696086851893,-0.05416814319765167,-0.011405038023581938,,-0.01758167182512441,,,,,-0.02713475114535866,-0.030534592627111154,0.025619709513147543,-0.03882399654818041
ADM,-0.1555288007337251,-0.03773033287200767,-0.026300155704248394,-0.31831165446386517,-0.026676567928359016,-0.06768806142814672,-0.09261469699710657,0.012761619247310178,-0.002948875900619438,-0.07218571452538756,-0.07529773119240167,-0.04961748237765525,-0.07393170333420167,-0.02634116648760826,-0.11209156142956443
CCL15,,0.015844228930971625,,,,,,0.00813294867210603,,,,,,,
GNAI2,0.025465320682243633,-0.007092087770157061,-0.08960676116081992,0.06700061200046152,-0.18230708672208493,-0.23703114753344948,0.043148742641321854,-0.05280374799627582,-0.1760222476261193,-0.030443956754553157,0.0048519512661014,0.013390046848118555,-0.01758584621018487,-0.04059874382903277,-0.0005951101202815645
HDC,,,,,,-0.08414896734615786,,0.05149569280541666,,,,,,,-0.028280469161516626
COL11A1,,0.002979076192169462,0.061184570373941344,0.07284306644972383,-0.07744705293961922,-0.03480360246842267,0.04295717911274624,-0.0001673386742117313,0.07020914874924762,-0.03971254689434393,-0.0034980074366705175,0.022810631070409856,-0.02859702001292932,0.0004237547012743247,0.01508495288115964
NUCB2,-0.0425569367273306,-0.03456871253196681,0.02227216561953094,-0.05677110596258088,-0.006465164835190725,-0.05282953127197478,0.033711582256056166,0.02410174501324595,0.09424102955441277,-0.029463346086279582,-0.010681654412177707,-0.0716053342265761,-0.03281728161361265,-0.03098393920182438,-0.11957476652810614
FGF16,,,,,,,,,,,,,,,-0.027866725920662184
CXCL1,-0.021750658151298823,0.12730797191990376,-0.005791110772292775,-0.05279373690302653,,-0.036345089362793896,-0.037126683749074636,0.041385879109458436,-0.05372443303708312,-0.009444351111453463,,-0.03384232181532346,-0.0741127020128724,-0.03638323977179354,0.057926906759598856
VCAN,-0.024377656546136637,0.013093226035215767,-0.004768791799765393,0.2613089104968195,-0.08141882791117468,-0.19535266492653736,-0.02389013280229511,-0.0508600470124762,-0.06982057627473011,0.06605737546639419,-0.06973859212789638,-0.024604977572333948,0.061213616227992096,-0.0034188058092717967,-0.019657495398982313
MMP7,-0.045630637628230365,0.003573357517750542,0.06550543379148502,,-0.04092672529410924,-0.020780361612577906,-0.01620434917922937,-0.005822138895978664,-0.02317365247875066,0.055023980013352125,,-0.004320001448301876,-0.07682151831605906,-0.013993932642034716,-0.02205659456295913
PTPN6,-0.06855487428614163,-0.014832689072945866,-0.048157039937849706,0.03254417342562474,-0.018964386514429363,-0.09111768722973339,0.008267198934638826,0.006429695346942812,-0.05630696379081341,-0.013545052352542046,0.01790317988325386,0.06231390099424898,0.04882575535515156,0.024150979228988994,-0.02320663934965694
PTGS2,-0.029132705539941055,-0.0620848840851803,0.004055835302509919,-0.17430339005837275,0.008264405228264998,0.27388455087788743,-0.05463733730890496,-0.02660981820510095,0.02875393551156891,-0.012751955908175714,0.06038479275781812,-0.0486566798212677,-0.05823990113113581,-0.057315505437867544,-0.06734462801989162
XCL1,,-0.03231660328071258,-0.013918911171350254,0.014398533462760566,,,-0.026615037217292765,,-0.030397238418262845,,,,,,-0.02988256442298743
CD58,0.11036632223833642,0.06337336629544614,-0.009357118104860795,0.009613684774175063,-0.005037334480696749,-0.1288580690667178,0.029796192995583524,-0.045560527518354425,0.04533637076886974,0.08538343224638506,0.1029022883521945,-0.0034690887032432214,0.07947469443098336,0.013613087049035459,0.005464430185839509
TNFSF14,-0.02893879473228325,0.01085890369022937,-0.008654175124117725,-0.0721742127698164,,-0.04329893733060098,-0.0015102755350590842,-0.018786074782183023,-0.06600691924478184,,0.010123670892655652,-0.021706373705799968,-0.03328904316057656,-0.02303031300378988,-0.004338079184877364
CNTN4,0.050500234004817214,0.05048520249528301,-0.0015987903260971839,0.08251108994718001,0.11402446613578718,0.11679559465499163,0.046378248298839735,0.06664168813395753,0.08589197173549877,0.004020981410507694,0.018648165677663704,-0.0028837529251076748,0.09470367664502151,0.06927592646689021,0.02266648920103265
NTF4,,,0.04844393213676691,,,,,,,,,,,,
INSL3,,0.00781794548761411,-0.012792693577639222,,,,0.05458857722693855,,,,,0.011213609200534068,-0.019322754671953678,-0.023030310778690815,
BTLA,,,-0.020305892464323853,0.020897772416965894,,,,-0.011951758508495577,,,0.03268271892540242,,,,
MFNG,0.017941520880322116,0.02590897212710277,0.0018616162064177884,0.04906516218975347,-0.042438508895603425,-0.08826412082176822,-0.003039437493476922,0.022013357808331694,-0.08280222698669425,-0.032292229976357584,0.017615679726818063,0.024802314553647224,0.07179711600436758,-0.03708362425611268,0.055783985908182294
ICAM1,-0.12712456408872,-0.06384419948974877,-0.024907636730818635,-0.17574575746732884,-0.06196372639246971,-0.12486392034829132,-0.022809468533198596,-0.031581761992440914,0.014112287989213676,-0.04192197220205406,0.01986003104300362,-0.020957677160761384,-0.01378649694788952,-0.05018102458475042,-0.07016873184780399
PROS1,-0.12442601751630217,-0.003789110018571333,0.019752125063284394,-0.18673964460990394,-0.08688130850160491,-0.1354806733825586,-0.014972637004095759,0.013483907022170788,-0.04417388338209916,0.04071188297699952,0.07734212221843496,0.022691272741294725,-0.0173003445478589,0.019712201902523416,-0.006688011362125303
CLCF1,-0.0812944192238207,-0.022992380561922706,0.0024218978140329384,-0.16824296312354736,-0.03804547812062104,0.030188820509344724,-0.08669264767568616,-0.009454072710353768,-0.05330268931849396,0.01898146835597437,0.06750433385209491,0.010903587626793384,0.02746569871439127,-0.010589932576980906,-0.08884558338157991
PSAP,0.015710256722089474,-0.04898648839948851,-0.036069683074106004,-0.16126140230871794,0.05405550781946094,0.09603790409271773,0.09894196610973584,-0.0428559172558706,-0.07835598652715693,-0.035521861661414994,-0.03229124344890421,0.003161299143070429,-0.0910380274912107,-0.014235133019143455,0.02874182358525481
EFEMP1,-0.10241684682633265,-0.06689238164926148,-0.03827977291258585,-0.12186858973947652,-0.028759279774292483,-0.17424998142601608,0.0379840723860271,-0.04477638893102498,-0.20661034377512563,0.008961752574832053,0.0016208288409435387,0.042948923877198314,0.024945543504673862,-0.004912373454577375,-0.022340623288055993
C1QTNF1,-0.054220048181010325,-0.03751138235871611,0.005073221681705231,-0.07178251826772017,0.0164905182132964,-0.13168583773951675,-0.01788892408771029,0.0638671263693622,-0.021260208820355637,0.029825073432188806,0.05385513842722899,0.0434385751696392,-0.11178961282906634,-0.06584221648046984,-0.03311267439675694
ALB,-0.03450583529872342,0.005277003684323145,-0.022711601062870537,0.04723278490245156,-0.03914884171081693,0.009558892109784101,-0.02039946738091809,0.032535104800387245,-0.08288497775791512,0.017212639847480393,0.11628156071305236,-0.03578394296693486,0.005317101319297378,-0.019163153290582075,-0.027439986951051352
CCL13,,,,,,,,,,,,-0.016113313955801793,,-0.02583327914697646,
EFNA3,0.014357541353773809,0.027646256526946803,0.03482353679849258,-0.1313235220321192,0.06021661552854287,0.22257777014940358,0.04868536723092987,0.032272654510485846,0.15392966189343238,0.04876396331133172,-0.022854625399071557,0.04252858848695772,0.009391174448436604,0.08097401940340751,0.04530298023926071
DRAXIN,0.11672038170353184,-0.0316215237546086,0.01361705810666236,-0.027305922860175517,-0.03649784789816251,-0.1280292415121124,-0.05289995305267014,0.017558225879519922,0.09002874993352085,-0.011967427657485014,0.15400444862768736,-0.030994735157679008,-0.0583325626429657,0.011100973873847602,-0.028351576760345654
RAET1L,,-0.007003536524612677,,,,,,0.049148752247377664,,,,,-0.01956085942019782,-0.02797968024825887,
NPTX2,0.1066483149768706,0.0739518022412647,-0.020349602768453177,0.03430346549430997,0.08296965747483774,0.25161226490584365,0.018852417518246407,0.07353170540045299,-0.09028828722409665,0.0002929049603535707,0.1183567259971269,0.06386075608923977,-0.020142561737798874,-0.07368835049657044,0.01481997565046434
FGF11,-0.0006048717961410027,-0.030943599350779637,-0.05705144437606886,-0.017768759526126075,-0.07173450803601655,-0.08528005578756315,0.03366287118286599,-0.00666799698243873,0.00020221773350500996,-0.060995952790523326,-0.009410843659073043,0.003356810481709279,-0.019525346314582623,-0.04942319863473053,-0.043714018503676656
CD59,0.034471967310767695,-0.003362002967176436,0.026678957889368776,-0.10002433996133958,0.0175394887952807,0.11977239269024138,0.0032710704065667525,0.000987565498434256,-0.07223680424958245,-0.004369860892555304,0.05526093552757666,0.011643389846289626,-0.021882035321783174,-0.08167532303944772,-0.027736880133320145
COL9A2,0.041492409300543216,0.053464345362891456,-0.07715876243611565,0.23028255914111176,0.008388327463770027,-0.08045975726678223,0.0461585383475364,-0.0034793125161066713,-0.08357890054985011,0.04874226981697482,0.03506742335531302,0.05457790966597877,0.1063716208442411,0.021437544011144533,0.02366027674381137
DLL3,0.09701018163727898,0.08011601564277843,0.008000293675064747,0.09813624455123637,-0.09404143273237231,-0.0017003914562889412,0.003093435297271653,0.03945763959993972,0.10162759252597675,0.042298500368701065,-0.012913372776437407,-0.014172764142622644,0.13615642296855884,0.04960013214269973,-0.027482713720624115
FGF5,,,,,,0.05731540292322148,,,-0.022287316792022414,,,,,,0.016135447621180608
LIN7C,0.046432564881170424,0.022831310799704057,-0.004929169696019323,0.05426331273938575,-0.05223189871637186,-0.07666639248375427,-0.042899864927556736,0.0036455315622394673,0.012946000627467888,0.030659531131531206,0.106261256605977,0.044525059082401314,0.06662736681939506,0.09032405831988222,0.021428421892988155
GDF7,-0.000361290355829636,0.06990074327368734,-0.02282590017942649,,-0.014306328481909932,-0.04143153414250999,-0.006770388435186216,-0.018786074052156126,0.11999265936755268,,-0.04412631615628373,,0.007851486832171635,-0.018722298395762074,0.00467013142217196
PSPN,0.026689759857860918,0.007441138117950759,-0.03532177110977765,0.04459119771029928,-0.005360455221344502,-0.032424960730811116,0.01785381919982031,0.02517194044241129,-0.06266532460351593,0.026305612736244766,0.06785398002892117,0.03862084366802443,0.08881373850715937,-0.006027173798153661,0.028566485255294618
ANGPT1,-0.026516002656862273,0.017237844200628356,-0.009784127196239905,0.05130652283668722,-0.02643348182062893,-0.10796653201565803,0.06028825842232459,0.034497855001034014,-0.11655256948531735,-0.041197156112937706,-0.01616111310047545,-0.007755216257296058,-0.009498234481503125,-0.06136477203378008,0.015268151122898154
PNOC,0.07245411617531548,0.059537962370241136,0.05739382308623561,-0.04402795592804993,0.17310880155460898,0.2265807434578838,0.1044790714995084,0.1262592635317442,0.19170016822182487,-0.024742543177776702,,,-0.017831719360126994,-0.022196049426957548,0.0008465903254668386
L1CAM,0.11540649123008177,0.14156624461440193,0.012008647486394207,-0.055207025843956384,0.0590604288954409,0.2127553186136769,0.08565276993273739,-0.002490094958105038,0.14778032820539902,-0.006722190629182321,-0.03735424042431441,0.05334199622236259,-0.0870931330437152,0.04431132622325974,0.027389798971528254
APOA1,0.04760954158189013,0.035095843206773746,-0.019922506605575742,0.01863400932582274,-0.0015045123822726768,-0.044805607045895715,-0.00190857879566007,-0.010998569565934549,0.05470447454313786,0.004486204493659918,0.020458203280205343,-0.0010522670793689855,-0.03976971388544107,-0.05197725292995947,0.0367399261566177
PSEN1,-0.04242222572168242,-0.0016161486468951323,0.004751658531984892,0.04416687987341757,0.016053989638244497,-0.10127983536683845,-0.017114875199274644,0.01464601498876596,-0.12366772331421115,-0.01563400743251268,0.025075796585240426,0.007259937602469315,-0.025985453955088052,-0.039892373747065626,0.039817484332925854
CALM2,0.05587938596848557,0.11648507962531073,-0.01658880164039775,0.1885586929554145,0.17291477380437054,0.2372747652057579,0.08410416990257566,0.049013416002378345,0.23849435050939483,0.04720312123568602,-0.021306652525676744,0.09579994364197987,0.051105379903437505,0.0031546617459367104,0.10651160598344225
CLEC2B,-0.08589156530986922,-0.09900181197460771,0.02916395990766318,-0.13593046490501343,0.016315098228370118,-0.13325315049585992,0.002045455576733542,-0.05407005813135827,-0.09141092114277909,0.026372613382682864,0.023098666135146967,0.0061191693156133166,-0.06676948730234002,-0.03247570398092543,0.03238930444883603
NTNG1,0.15023909684172024,0.06802525738304789,0.06269848027514319,-0.016339613817778088,0.06333319148167639,0.008311822666893108,-0.033396418572934794,-0.007543415434275103,0.04599009110192584,0.018016927350079513,-0.03385450611230209,0.01422950038533546,0.03201712834489143,-0.04521409154645966,-0.024396049684694495
LRIG1,0.0033481764895010526,0.03733264194808187,0.0009796650822444205,0.3197700696448989,-0.12723128013370968,-0.18757052189953435,0.022383035796699136,-0.00941444202953831,-0.08678372583763057,0.07610583109710486,0.02039649200164516,0.0054132592179711985,0.12444187825140214,0.06904672669171386,0.03994989696500777
CPAMD8,,0.06493261092620724,0.1201429211423175,-0.043733381571418775,0.05688158875536355,-0.025109027026676285,-0.020726332843452322,-0.017755619336011816,-0.028364217591218373,0.024246284967459713,-0.014882492431154394,,0.06867900372481528,,0.0032234956646064288
GHRL,,0.0054198838753003915,-0.032402028754228186,0.06174652243752284,0.01177269411610188,0.09107716419631301,-0.036340614268322864,-5.128117552382654e-05,-0.02485673084834762,0.05242313590338623,0.017821059859492575,,,0.056490630737758424,-0.027021503754548686
NPY,0.08002059196282124,-0.018587522905019797,-0.002267621584937976,0.055069450561229354,0.09191295532984999,0.2269316194936593,-0.07012249496811601,-0.010373311418993638,-0.03765607319164615,-0.06882706656104808,-0.03927898962385673,-0.06936147721483645,-0.04431828259453437,-0.02670413941993656,0.0067028956472810555
MMP2,0.11062696744776787,0.039835112297961835,-0.0005281019364771816,0.03175921495134472,-0.04126853679403575,-0.14893552680339123,0.06559589118950125,-0.01718407255815058,-0.04408100714499573,0.07436753377643315,0.038690772617412404,0.015870942400100105,-0.008324810669267919,0.01909639072825097,0.041863334194256495
LHB,,,-0.013178370969568021,,,,,,,,,,,,
PPY,,-0.0009348626771353891,-0.022939700344148977,,,,-0.015147577368379591,,,,,-0.056129771510612964,-0.038453606278336556,-0.0006960852547650309,0.038272711625913045
ALKAL2,-0.03186538291794313,0.014531061530691232,-0.012986909794110279,,0.006195771378504637,-0.028469460417528444,0.02789634047313297,-0.0455535223878362,-0.07468205150546804,-0.004853501179632601,0.02776259274295786,0.014586665741677043,0.01615627326306751,-0.007130815610791513,-0.04297281111102357
CSF1,-0.050026690048103686,-0.05399007614395542,-0.007613184834970819,-0.044649261948876987,-0.040396172881315404,-0.13753102115072488,-0.000316008903764104,-0.007229864810049085,-0.1211826966149575,0.04782932581039082,-0.01836629457919058,0.0033722463593593554,-0.08189576271894314,-0.03367119033227479,0.06265594456550895
SEMA4C,0.05062251080201686,-0.020224618620481003,-0.0176628887333025,0.03194274550867974,-0.0045601218288028305,-0.08457124185621608,-0.013848339182458399,0.028044977115245076,-0.03998396277541544,0.027303113339985842,-0.057335843787853676,-0.03342721589130756,0.040731029542952824,-0.02035224387010364,0.05204246956273957
ICAM2,-0.01932191755134794,0.05740965062573693,0.04834171641275914,0.10048264027891059,-0.045667607708172436,-0.08591048342991561,0.004553776370172143,0.019823830965718166,-0.06980637013440427,-0.0035711150219909114,0.0060872210421793254,0.023656258505856887,0.04043946884875016,0.03744258421963661,-0.0018227906999551539
SYTL3,-0.049122677885594206,-0.035124001260433094,0.01314824623352539,-0.03707871181913026,-0.05377107655354908,-0.11159684463366001,0.04565362545730716,0.04679556188669913,-0.010703979890086021,-0.06015434641231437,0.10155055411996307,-0.024603607882514502,-0.05426553469813617,-0.004014595030830572,-0.04666112685232331
IL1A,-0.009408908320310487,-0.05128938234842086,0.01605941121331378,-0.0030706989336177107,-0.005754993392479369,-0.05122678082946391,-0.017757407420883428,-0.03585965249062666,-0.054975366713096184,0.0604177669399817,0.007137948452087633,-0.018925977436967584,-0.04418120606179763,-0.029863025125258454,-0.04857200213340638
HLA-G,-0.023290236699646912,-0.03470230759749036,-0.013918909914355673,,-0.01777739475311448,,,,,,,-0.035542922528140924,0.027859842973029663,0.009323973458366974,
PGF,-0.0597106126814777,5.540827788433873e-05,0.052984790550040274,0.0615848862208523,-0.04939973922387976,-0.1001997514222469,-0.042723087921769924,-0.02151933255509433,0.03407477374699935,-0.04228957899880838,-0.007118543707103446,0.05032301298843351,0.07934591782124178,-0.026494471950587732,-0.00740859205014201
LGALS8,-0.00839738074361754,0.020496507166100478,0.036351640589888615,-0.07298045587794862,0.05798630593022901,0.026179188523999527,0.09793262148855843,-0.00900099237755445,0.12862271749668902,0.13271889586213007,-0.027178741423964158,-0.019075405098334414,0.03132321584428538,0.04272619275546408,-0.010025538017732871
DKK3,0.16623272755838422,0.10512451422905071,-0.054138021182309384,0.13114148893758193,0.16386584009902186,0.24304959334047374,0.0442842236359107,0.03577095785782647,0.21689007742168862,0.029723810536248094,-0.032887339904924456,0.02389221179595985,0.08355916763509802,0.0724730585337508,0.09991324476265583
