,UKF259,UKF296,UKF313
BMP1,-0.002163979353611589,-0.02690249008900051,-0.0019165434667522316
NDP,-0.024034400250787083,-0.03659492161578771,0.00318045828616609
RTN4,0.012721580925954424,-0.0014079904282773266,0.02949528292565274
HEBP1,0.06086309697679701,0.003095029676941167,-0.03289265375690062
WNT7B,0.06505657044991549,-0.010049707472213862,0.015261323770151394
PTMA,-0.0048858336918573934,0.021072374214040682,-0.006394221503420925
CEACAM1,0.0602279437327923,,
PDAP1,-0.004884194085379812,-0.021118383516783846,0.03701157428590888
QDPR,-0.0033759620224894024,0.02755973391750465,0.08657579269387213
POMC,-0.0004568232933699308,-0.027029725577935534,0.04831153936648639
CCL18,,,-0.01011475246372715
CCL17,0.022289454084247862,-0.012438720636626498,
VEGFD,-0.01696671315743807,-0.009123952013707406,-0.014805070774023387
TNFSF13,-0.01050457719230214,,
WNT5A,0.02166306117829899,-0.03021398220300248,0.017914445676819834
CXCL8,0.028313918225563776,-0.008496620837787046,-0.03181306632456312
GRN,-0.00226663359934432,0.002393062415224696,0.01388765643419065
MIA,0.014990850097556562,-0.01037657392918957,-0.020078335743760414
COL4A4,-0.007923217374940297,0.03178748603669984,
TAC1,0.018359327148364673,0.004664380890376256,
RARRES2,-0.0013299367091934194,0.013038595369387942,-0.03883627600707774
FGF7,0.15537822945287405,0.005729880739175786,0.018623924001790998
HBEGF,0.01097652280807272,-0.02343118359950825,-0.008606718587486639
CSF3,-0.01815156035249213,,-0.022242046297715003
PI3,0.027020747705043837,,
PCSK1N,-0.03084796373606377,0.0325850375619227,-0.022112743754967936
NTS,,0.012370161026338368,
SFRP1,0.07207802169635891,-0.012438720761894631,0.005055471295929758
CXCL13,,,0.025111449689977965
MICA,-0.04256497608641957,-0.00129879305435481,-0.000748065189263895
TG,0.12409404132194266,0.08379270019428664,-0.006429920056644491
ADA,0.012464736065953233,-0.014619725256621375,-0.018108549292459482
LAMC3,-0.03078985430722552,-0.020369609107134326,-0.015413439591953432
CCL7,-0.01036756340398213,,
NGF,0.0007381933345886262,,-0.04643844978331959
TNFSF15,-0.011544788921364697,,-0.014164172264161147
HMGB1,-0.03131914744866123,-0.024207365785707046,0.03192365368444165
ITGB3BP,-0.035026641553043504,-0.005461269464443506,0.0349972647140366
AANAT,-0.010504578313435669,-0.010376574506361105,
RELN,-0.0182335955038965,0.06113647913916739,
IL15,0.0673785382757192,-0.022302659220959562,0.015516682379589052
BSG,0.06549496179725024,-0.03044359848316396,-0.019231914333781627
ADAMTS3,-0.02442751661487124,-0.028636343254543555,0.03317519029687033
CD34,0.0021712343155280136,0.025021153947755143,-0.017415742730372424
PLAT,0.0006088190457271534,0.0015277564623688645,-0.01984880955306323
NTF3,,-0.01675026663204533,-0.002693084142594108
LTA,0.030078215079763673,,
CKLF,-0.015493697704315856,-0.011917913184378936,0.012679845948641603
APELA,,,-0.026110892450134243
CD24,0.010615678502167783,-0.010045628990762615,0.07232311625331816
HSP90AA1,0.04907719110516785,0.03552061560315157,0.049241793776772284
BMP4,-0.011915641678428091,-0.02232526808729135,-0.03412961399977232
SCGB3A1,,-0.008752742086168563,-0.0017251074994811566
IGFBP4,-0.005202882325953134,-0.02272302178058828,-0.03083828058386662
RSPO4,0.07901479119782491,0.02312417859235609,
LEFTY2,-0.02969050525186518,-0.009597487342021734,-0.01601528596081989
PF4,-0.009045494816796198,,
ANGPTL2,-0.07924565016802809,-0.013879431680439655,0.013982039537951395
LRIG2,0.04413742771077506,0.07659420405328253,0.027932532766501997
ICOSLG,0.04822811989081109,-0.01661106754609811,-0.017537482243198673
WIF1,,0.0009479623005800807,
NPPC,-0.014031793137994459,-0.012164167738605998,
LYZ,-0.005152381757657895,-0.008502380441084468,0.03771947480939381
EREG,,,0.06428055873819453
