,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
IGFL3,,,,,,,,,0.053706843032044045,,,,,,,,,,0.07454604429219555,,,0.04244356352214212,
BMP1,0.06105556742813593,0.2265610309372717,0.15926101906368212,0.03154862247335945,0.20999025495846738,0.04190591532410198,0.061099326594443164,0.315419889445745,0.5371603257939997,0.04904730828825103,0.1343428599424532,0.2425586518240006,-0.05046024245233329,-0.045757246974754036,0.10063018291642219,0.19323067040794006,0.07901020575165094,0.06463910648761725,0.1737478631972027,0.1026539544775862,0.01367193254214055,0.18722565758094334,0.20643364640558134
NDP,0.00034191969115078975,0.1610132394278447,0.06950545611207498,0.028963883500021513,0.10983541928488759,0.01914942047338318,0.03588504053265883,0.000859824959305646,0.1446284101009501,0.007673156182804496,0.1222740220175782,0.10080873574679379,0.04934510287022812,0.14657309214442582,-0.06175846927712714,0.014756200285380902,0.12933572224510811,0.11279678114733727,0.03956628760276128,-0.10383813123441193,-0.02021323478204862,0.19357312758687636,0.06065272719260526
TNFSF18,0.07947758757232642,0.13860824009985215,0.03093950885875777,0.01759451588863995,,,,0.0801939085548652,0.11985292582111799,0.08297261590671949,,,0.055105845647543276,,0.0616428089261683,,,,-0.011418839700151007,,-0.007893052041022372,0.09482288245836565,0.06219140574683857
IL36G,,,,,,,,,,,,0.060111708010171835,,,,,,,,,,,
RTN4,-0.056516579199339716,-0.05942482120173246,0.0301047288705082,-0.027537072500732042,0.10935247284646271,0.0017297797742611074,0.03059749258953478,-0.503611751357856,-0.7072398803975165,-0.1085467874246006,-0.11766927536833159,-0.20266818452662744,-0.14826286151642862,-0.012849338299236308,0.032562068404026215,-0.12969854253428312,0.09697867829065421,0.03753861815752812,-0.10819252376245911,0.01233551335429568,-0.08197858012281997,-0.0023008850347812876,-0.11730677652149232
HEBP1,0.1233957124237681,0.03791309496470284,0.02764079467637539,0.004901431095046618,0.00409585561638219,0.004004197470629139,-0.0024236253630578195,0.21659245104730077,0.23286878974409486,-0.012061369323336813,-0.04473757726755762,0.08996171646309908,-0.05976604675848448,-0.01439674074730336,0.021699138283883947,0.0272326273484115,0.0776576895598039,0.09153329922020638,0.006902592222791044,-0.013442838108951779,0.09961641713914861,0.1465530113938207,0.05174024943719245
WNT7B,0.024900912517958507,0.04401919941590529,-0.032000725450210474,-0.035026204270257995,0.016969379098948,-0.0598937793689732,0.07922016126438154,-0.09008246277280771,-0.303508168385933,-0.046691413217843473,-0.008547813754985117,-0.04383760523102899,-0.06598898057714007,-0.054314440617334495,,0.0011719916547087914,-0.01398300400888761,-0.043022709538905635,-0.005847399060592936,-0.03917497904318181,-0.03642674664756949,0.05711321993391626,-0.012838769057110245
PTMA,0.010866204452009823,-0.2063266421281288,0.30147181474348683,0.12765729439304555,0.388064614688563,0.000693179264640688,-0.052896821437498215,0.6756956412499265,-0.273763368420863,-0.08535766492018122,0.22344246423880812,0.28396242589407344,-0.043919343282609845,0.06466686367596275,0.05273962111288899,-0.10053886553222059,0.08915587968567887,0.05102037496730651,-0.1016594668431718,0.1105637692375815,0.03851838969138229,-0.02901733812452679,0.08890154210201538
FASLG,-0.015671612157909468,,,,,,,,,,,,,,,,,,,,,0.03906602163258657,
