,UKF243,UKF248,UKF251,UKF260,UKF266,UKF275,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
CEACAM1,,0.026227457980747344,0.010853161956288453,-0.03343611511595666,,0.015433565504555968,,,,,0.020225390649008204,-0.03526145852291176,-0.02845386582122438,0.012090807754877472,0.014849206426500259,-0.01822827754273522,0.032165276513777354,
PDAP1,-0.06602572122315727,-0.04852077339401143,0.0012773182519017442,0.06228040489294293,-0.001835535785542743,0.01994191628603702,-0.02259909302715782,-0.018983440897407,0.02258961342242225,0.030012025039765983,0.014075436800166284,0.03138387241951575,0.009630119867978309,0.028725209624120066,0.025714033315231567,0.013876709217103446,-0.015346301357624907,-0.03403106018473506
QDPR,0.0232405093178674,-0.09371341998339411,0.01996148220851681,-0.024076303817703527,-0.002776660189866059,-0.018913769850942085,0.062240349525227626,-0.00162467378180565,-0.04924343472025628,-0.02752523100987963,0.07096955441807337,-0.05212764008980337,0.02362657320792007,0.05997990266054645,-0.050310436963671025,0.022705268866903508,0.013514110713476525,-0.03812355716515946
POMC,0.10047160964855967,0.03452283431890412,0.08432669115252969,0.0023669575235901255,-0.023851784979507983,8.057155948078184e-05,0.04879901148926831,-0.020482087994345116,0.017557689068269274,0.020517174970013707,0.014036826788326564,0.04183747966696025,0.01925407255576985,-0.00844944525467654,-0.011769319230212162,-0.029819067490723734,0.05618979446299531,-0.03437961879701518
CCL18,-0.03231549559948269,-0.017097802212498205,,,,,0.05387371394048542,0.046481741193927895,,,-0.07773795318859766,,0.016229086949476307,0.0593520933869816,,-0.051255450067741265,,
CCL17,,,,,,0.05954858803766656,,,-0.012563675042489455,,,,0.00189521418742344,-0.03347215365382207,-0.03368052301216143,,-0.006413498498374178,
VEGFD,0.0605077096289804,-0.02430741543548115,-0.019388429990042304,0.02332063168531102,,0.03924521042759429,-0.027604841739849482,-0.013838526605700991,-0.013464879681973988,,0.18992700324377346,-0.047937180148367994,,0.09851524589596672,-0.006740893883062018,,,
TNFSF13,,0.0056330112741715364,,,-0.013056612236637559,,,,,,,,-0.027473538459951655,0.01059112656578572,0.050580824808472015,-0.020469133975117466,0.060208564341559814,0.052049346322583415
WNT5A,0.06443095422684829,0.055802816862931946,0.057597212282998494,-0.01726142457502456,0.09130651284030424,0.04561806666345401,-0.05672810837873534,-0.007340391752546353,0.024497008597676555,0.04512027951448148,0.03597076391423345,-0.020925180588897127,-0.049134505897995874,-0.017222267222403383,0.034391070346091096,0.003961542827097469,0.07308424231444198,0.012389554635397917
CXCL8,0.025642368801060328,0.016176851548743872,0.052941513188540894,-0.037241630392769044,0.06180158618008577,0.01748522890387926,0.05496366916831284,0.02975369757457251,0.1259394548748942,,-0.10150052486440907,-0.06360261603574562,0.025963962639356006,-0.07591564512051262,0.017822691708424543,-0.06177398058440163,-0.04963928705620846,-0.023496879980835786
GRN,0.007217754281011424,0.04643678014151108,0.026212943799673483,0.04453285337935067,0.07704249269966812,-0.0039424101549270915,-0.011500399314872102,-0.024296071485417337,0.07208951155592354,0.05095581379615926,-0.028881212728013538,0.10623423163452578,0.031074681400917195,-0.0016719997893638438,0.037861815994027374,-0.015184959361882404,0.09422490099626259,0.07565034773803946
MIA,0.04433731641007092,0.07034826450829548,-0.017242713745491627,0.0016296903696655428,-0.0236088730379093,-0.0012930279552492785,,-0.018767528209033792,0.00019379462501988346,-0.034224980379969086,-0.0237906884648657,0.04343928317862604,0.0018395752180904148,0.03917320661087795,-0.02925942584130009,-0.023026534743224393,0.03700791341972341,0.05137694083744425
COL4A4,-0.03665313831125097,0.01359794126011214,0.019453856320023444,-0.023916229531027972,-0.012422789696602352,-0.018671161079281965,,,0.0009602850125908447,,,-0.037535756142091814,0.020963568740004334,-0.02516714639238338,-0.05188212313428452,0.004966254301579155,0.029941731156837233,-0.033185762158215296
TAC1,0.00454318780433476,-0.018552605751600164,0.020630003030314606,-0.05917571552914026,-0.09805495589963402,0.017009811712965145,-0.037740527137879905,,-0.03170168871892075,,,,,,,-0.008094795045398763,-0.0035059051025622427,-0.045543648251542966
RARRES2,-0.06619268756159377,-0.07516015876832502,0.04251929733914247,0.035318914849538544,0.026897206842247827,0.010107519422009234,0.07432554797605807,-0.042020564635883044,0.03374370967014743,0.009978333857542074,-0.03334620889391293,0.014053738007253874,0.003660448486768121,0.011488467115427137,-0.010603281986813295,-0.09448546861700688,-0.01932128506074521,-0.04742744226059236
FGF7,0.04028488082108471,,0.036093017725052495,0.03323588334947583,-0.03560580441328208,-0.0025786478318419468,-0.00011955793195401527,-0.004101106722255905,0.04431664092206321,0.047582737576787104,-0.1324716365388005,0.0549719636153523,0.03993099217174395,-0.0299014263791753,0.11677151267495751,-0.009427439273604947,-0.006045090293161769,-0.004867308454880322
EFNA2,,,,,,,,,,,,,,-0.022037865232928357,,,,
HBEGF,-0.04675483809920502,0.07455844962460129,-0.01788415232679795,0.03745697184177871,0.06926974678567016,0.00591934339088897,0.018354776447310032,0.05821241032974982,0.039615426141925675,-0.004055457880770813,0.01818733540890312,0.036759358221714875,-0.023849754866725678,-0.005946058092500725,0.005229532749226825,-0.009330710254719309,0.07348868144717276,0.056176899284993004
CSF3,-0.01991341425531873,,,-0.07603995496544969,,,,-0.0207899816322537,,,,,0.018477536310613905,-0.0414697138015524,,-0.026132725815904687,-0.03410435898670318,0.05380735352030312
PI3,-0.029744203796729544,0.05844104556106405,,-0.023243561426573325,,,,,,,0.05216430435484468,,0.031505188508400644,-0.05737617378917219,-0.028617097468032954,-0.06540454790775761,-0.04963552070133671,-0.10826397430940429
PCSK1N,0.06996693999730785,0.0026221927528962408,0.0060479938073815095,-0.006855255192634889,-0.057515463775953395,0.023869651518129628,-0.06286193673658029,0.06471358875674191,-0.0613956508594889,0.03647612292278551,-0.021794338139368548,0.046517464743420486,-0.0074312514446229164,-0.003468233420385233,0.04394854667638585,0.05029959548707746,-0.07593943831765546,-0.016502602203142272
NTS,,,,0.008184219819524526,-0.015165403660141822,-0.021329631149647022,-0.02485322498904113,,,,,,-0.03729885181656526,-0.026848956805562745,,-0.041066747866240094,-0.050503905147394404,
SFRP1,-0.04627856468458665,0.05505726628044399,0.008069206704590194,0.00886849762998417,-0.019729505626295052,0.0038580232193901635,-0.009186807294353068,0.0007998845045789007,-0.026212056796112167,0.0016954697811572674,0.04652533862487988,0.027137732298530417,0.0014690118533925577,-0.023763262664639174,-0.005255331074368009,0.08165813594010765,0.023992711540623726,-0.03988584241360878
CXCL13,,,-0.02179057520306653,0.022064270223526423,,,,0.01411360117849554,,,,,0.05608523849316593,-0.0065209525385684355,,-0.004896794006083781,,0.011736636756024658
MICA,-0.06234736344993901,0.04829439400946786,0.033432463655966374,0.016754889460039488,-0.007682585517582999,0.07885546396830131,0.050860694550014914,-0.01514045272167707,0.032552770636395174,0.01978104224888209,-0.01220452770523686,-0.0546388651485266,-0.04114199567217816,0.05086911754575604,0.06840506044092753,-0.018660482168445347,0.11029907645496197,0.06742196364024247
TG,-0.029218378374487187,-0.010175064558708655,0.01770658876957796,0.07203344356979303,0.06991694244025794,0.06102904827579978,,0.03632401185509575,0.017469452400330387,-0.028727349725735606,0.014810615919269144,0.018246191162254177,0.021857901946926526,0.06509375156189637,,-0.02150763491713283,0.05050676604014987,-0.029128439442206132
ADA,-0.028085324978511433,0.03995326732271739,0.037649288818543514,0.02576772136750208,0.012300238990779437,-0.03215723550178872,0.14205139808390302,0.032019933437810046,-0.011470745712534794,0.006287405077743156,0.04539124806463582,-0.00308461971324052,0.00815945175538031,0.013324229412330255,0.04041476404554553,0.028334916896662052,0.11547069702770256,0.007809503672368118
LAMC3,-0.01829895375914001,0.052848889578422424,0.008327667602223742,-0.0036839390538072198,-0.0013790017150278346,0.02653300693679602,0.06790800838910034,-0.004397780372124979,0.055644396058570605,0.016189841827749973,0.07401157476056902,0.07668775186835901,0.0024896051186204366,0.021067849411506415,0.04871737419874989,0.05946214271296494,0.1592911328933965,0.12975123835035654
CCL7,,0.0637180432539971,,0.04122847336770584,,,,,,,,,0.026977129303819045,,,,7.075044561584672e-05,-0.06962676506943631
NGF,-0.02111689818316725,0.04070034907889223,,-0.001554256481029451,-0.01670434454385805,,0.10620500640469445,0.02282546088579147,,,,-0.022958689075956305,-0.034942242900863445,-0.02174163924801327,,-0.017534233214009102,-0.004318842396103089,0.09653333734941646
TNFSF15,-0.02612423851340202,,,-0.010038174962074806,0.03595889803887112,,,0.01627318729457108,,-0.04208640915799708,,-0.035741877802868964,0.0007899522137946363,,,-0.01622797408813067,0.018408988975128264,-0.009695774825246254
HMGB1,0.06250533052257376,-0.033917089931340655,0.0035297729786540784,0.057270670264775614,0.06071776380617064,-0.03757675538829282,0.0036073365080536404,0.010925651156434112,-0.0070158737402951305,0.023413707029855204,-0.05928434852089403,-0.05817396008676542,0.00384376265859322,-0.03833446627525792,0.013435826391249232,0.017003772579185245,-0.0370966552067127,-0.005002968335412926
ITGB3BP,0.012242248835994465,-0.026408760059628167,-0.021366222639924156,-0.0070924227449605925,0.08802142818292569,0.027709720253523574,0.05065183965814327,0.012950268582658518,0.023061141407580966,0.12128722160993605,0.06052494163076623,0.04697196631832836,0.014736134612490504,0.013729955824885226,0.005932887092514012,-0.01052802285369737,0.05587113159381074,0.036449180814516445
AANAT,0.008438645484110564,0.0034820815732700262,,-0.02440074553929954,,-0.01620295083734979,-0.023365701943724004,,-0.01685296834100163,,-0.09511105307903846,,0.0068590380690485755,0.024800664009476853,0.03427001902205746,,0.09163585291402766,0.059479137615294934
RELN,0.04504613377442422,0.013002186679350951,0.02494657462650421,0.01252471042709718,0.02040337509725931,-0.01829859352052851,0.026449570392810307,,0.05220256870821135,,,-0.07161044222724779,,,-0.04204322994432169,-0.019601634035131765,,0.005923487957853482
IL15,-0.005102747956550885,0.05736896748596074,0.06400091825255198,-0.037638609056946624,-0.014432372758127183,0.02826939369757654,0.11337078034554046,0.029073241966127226,0.09266703830385067,0.03891691660636734,0.06633712995026868,0.01440865693109202,0.029004714951620526,0.0012788653138831757,-0.04160410012048806,-0.001113367139755312,0.029165341883229126,-0.03265938487805012
UTS2,,,,,,,,,,0.009164085930284633,-0.08701039706280672,,0.05613616032815564,,,,,
BSG,0.00019085717916705628,-0.03171188771520994,0.02824706247141004,-0.05132887463226607,-0.022655080794083293,0.02873253755137556,-0.0525170994976232,-0.03413820612143433,0.059361151543370176,-0.01065451781877978,-0.017807538024656205,0.09869163873110472,0.08197160810623293,-0.02042912494356964,0.025110303735271608,-0.08244774214561258,0.04509727674354906,0.004693041626630957
ADAMTS3,0.006282040965704343,0.01230621384784488,-0.012203874548045722,0.00809995134735153,-0.023246377409629117,-0.012671061738487527,0.06260381129158492,-0.025975237243103157,0.02864734069029652,0.030734249959334305,0.0488193737343338,,-0.03735434174989217,0.007916858855476647,-0.025318045086983352,0.07559462121430705,0.027977826189437453,-0.03664292165997904
CD34,-0.011151775501290146,0.044782048470064464,0.06281208759744647,0.035512310288136915,-0.021587710217929396,-0.025203751679315243,-0.03166761200348472,0.018755287958277387,0.05762262333687182,0.042328831679861956,0.1334170660470666,0.05680607270805777,0.04786109812726683,0.06767766958209419,-0.0007321522781861487,-0.03245731875048803,0.1414686515187073,0.07309311669714848
CCL23,,,,,,,,,,0.03927178631571739,,,,,,,,
PLAT,-0.028163717561865215,0.0432045208924364,-0.018318461794987077,0.0683634505886339,0.08634310872764646,0.03722682940097682,-0.047158460880897306,-0.014226616135384356,0.03999041783131205,0.030526073528648574,0.02429507501651335,0.048402150854075794,-0.022480861711376122,0.02418931328613366,0.08443859385086844,0.02273272927752297,0.1376508582343025,0.055245511637978514
NTF3,,,,,,,,0.09278479787342687,,,,,0.06346554440892904,0.006662572149823062,,0.023835356867646987,,
LTA,,,-0.013536577881104482,,,0.020351051012679318,,,-0.01563035113417086,,,,,,,,-0.007816512441809042,
CKLF,-0.014600196699251118,0.005361813006800786,-0.025406384392097345,0.0471420729759323,0.08067742215642502,-0.015570390233048776,-0.015576013623419805,-0.0019871440665368365,0.05755627296939454,0.08249119611252732,0.10995818081186991,-0.04842099003898234,0.033199745911628664,0.05908521585245314,0.01896197815474122,-0.054792315617289415,-0.0021841397173035094,0.06876462120144254
APELA,,,,,,,,0.022246103512238265,,,,,,,,,,
CD24,-0.02499195062911129,0.03758372871910746,0.010175195188999094,-0.014887726356578927,-0.004584152493132473,0.00866633014226251,0.06799771828901834,0.030984113359502116,0.04450174455798712,0.05246534581529845,0.02229419654059978,0.03121662664485888,-0.015647460358875882,0.05458368848435865,-0.05150636905268821,0.04709073922981238,-0.017392550153225498,-0.05516400495315279
HSP90AA1,0.02111421974671104,-0.043250384539894195,-0.011342143541997399,0.00495304922342771,-0.10987741588609119,0.019498775136898742,-0.049226568649487906,-0.03092474916245237,-0.003672963472228764,-0.04714330540835786,-0.07408909092806513,0.04980273636031082,-0.039120837534114966,-0.0776741842394021,-0.032998810888030465,0.02719751765568953,-0.09538875537552868,-0.12020066896441238
BMP4,0.03483040483076686,0.014534259574866263,0.008787981106259009,0.012935701389749237,0.07253958841281913,0.02575535552167165,0.007994809861246663,-0.03139632466653645,-0.01331867353815036,0.038562586662280636,0.22038357102057393,0.13833187288884347,0.05340522006330315,-0.018335296863459857,0.16862791084412918,-0.006942962079705892,0.16126852116769252,-0.0019243356574551228
SCGB3A1,,0.07771103830581008,,0.09248640631412569,0.022151574266833722,,-0.04113017426590315,0.044955615450116435,-0.01090665231867554,0.04240256793350481,0.04863529649111392,0.03957456228782697,0.010731978327283854,0.06501590427000453,,-0.03370038154076963,0.17239869699390858,0.0841422422342968
IGFBP4,-0.005304487206552064,0.0988407343059513,-0.00304961755621313,-0.011244736913668866,0.05872425820045953,0.019561518659654338,0.046163611232535866,-0.0037594804570937517,0.04186688869591131,-0.0030903958566696494,-0.010320523702686287,0.0686703175753283,0.049879642472090445,-0.00618595400974606,0.1238171746012388,-0.03335207909225392,0.16824970515782978,0.13007652153003751
RSPO4,-0.025796456114856637,,-0.021883424163692027,0.05173094286082323,,0.10518950898626933,,,0.07503573389737715,,,0.11655502001319626,,,,0.077557259837739,-0.00631765770794933,0.004915539670648949
LEFTY2,-0.029067190502027187,0.08978890856274582,-0.013702827653026967,0.03277940702297567,-0.010274257703110455,0.0038704200798425075,-0.0248532413532408,-0.014969733292702563,-0.0017405742622704033,0.015487979933243485,0.07125733415852728,,-0.009119221990159763,-0.02533958553732794,0.01713380190854859,-0.030864751535808366,0.040929960486771416,0.022782563894081877
PF4,,-0.00884115867619068,-0.01231335739622586,,,,,,,,,,,-0.020199229238466822,,,-0.034209538775338284,-0.0006978077031419574
ANGPTL2,0.0004805235933035076,0.06845959992708894,-0.014599437256230257,0.049946366768409384,0.0834467978990227,0.012101530154992018,0.03941307054891351,-0.0005399640279393869,0.05822956025832645,0.0324647475722021,0.04491889546179339,0.08448141162211589,0.08672129741151693,0.0033785126040401453,-0.02778545031509012,0.020358711281627244,0.11816529549477871,0.07420506382979582
LRIG2,-0.07161936442080519,0.002987312274948449,0.019120956345900525,0.007575812514193282,-0.006348403207525622,0.028117871049240455,-0.053530570101127654,-0.006112178221789453,0.012568842786225132,0.00022490047104000628,-0.01678870247804264,-0.06676108748381115,0.026954905670531396,0.021520677422987546,0.07766691805933927,0.0073881018197061,0.03160622275065865,-0.05236039655151364
ICOSLG,-0.03368934305133453,0.04587616158681466,-0.005425783626373336,-0.01953458640965402,-0.005445679695609697,0.01691267535111541,0.007535552791499642,-0.0161767137835337,-0.014713783094326251,0.0549683621173762,0.02886990087032182,0.021655036226436605,0.047076932372201154,0.050383794627165066,0.016315926279933342,0.015421368615619942,0.03793132753679922,0.051246859103767334
WIF1,0.049003784361815385,0.003995787320370721,,-0.04331578229048357,-0.07515414843230732,-0.014005706348325516,0.0016137324962311988,,-0.03792796314080976,,,,,,,-0.021097919134654697,,-0.061535601534605466
NPPC,-0.027533325436005375,0.005044953707294145,,-0.029777319856839488,0.006458090503743312,0.024699844975013287,0.023219958125545895,,0.04755952766492762,-0.03508791870613929,-0.08493831353915102,-0.03501192630053014,-0.035005659062046786,0.05157931183277075,0.07724144357608079,-0.005819576301207047,,-0.0042223136667795804
LYZ,-0.01028618009382427,0.12059053881742496,-0.011152903358535977,-0.009278452485182873,-0.021857737641462857,-0.04251336610151135,0.06777817489223176,0.02108068330779194,-0.015385827720085801,0.022417494024928424,0.0873013887517004,-0.05838340178975488,0.002177873686261216,0.08778652292789998,0.08433383470519655,0.014361439489396994,0.06368686084266646,-0.0032880584122489845
EREG,,,,-0.01390936487235878,,,0.015920785355175788,-0.017504766614892205,,,,,0.073680979482884,-0.012980404234538449,,-0.028267967622798453,0.017936062814081603,0.08162045682573477
SPTAN1,0.00791567890771692,-0.01820959584349984,-0.024839438795577925,-0.06972371114947347,-0.07286158308832126,-0.012903038849398394,-0.06078492048713006,0.1061178131069632,0.015151459162136947,-0.023144353999586708,0.052890293046700926,-0.0011424548415727678,-0.005411098305551426,0.011416352449991616,0.023143924895056924,0.04557036749466252,0.02580420353531758,-0.009753192504198063
PTH2,,,,,,,,,,,,,,,,-0.03609383959950905,,
LIPC,-0.0414746070772467,0.0698333236590288,0.015548509646727066,-0.0036833867053453037,-0.02238090949440223,-0.03393274335535318,0.039802703817209545,-0.021887462000398074,-0.009940660793115617,0.001952255488256653,0.008809708972653651,-0.02191868299106926,,,0.016316343165726097,,0.012309326261954351,-0.011142516081831411
COL8A1,-0.06542368224074623,0.09363451168439607,0.016336979959070675,0.08157135075966898,0.1232259144646624,-0.01307701532546752,0.08025176246434408,-0.028654572613150523,0.046062683355968845,0.004367234799629999,0.08024267167671063,-0.029655768822626914,-0.03901638325571547,0.05746638554792527,0.0702152773900287,-0.02431265836591603,-0.026675477857032222,0.02069976321198881
GSTM2,-0.06358150977815104,0.029056408601730154,-0.026981746354165684,0.03241954142738124,-0.012204514523675842,-0.02372460106171571,0.0026353690682855632,0.1293114663400092,-0.004231762269263758,-0.05317866987946535,0.04927582039784156,-0.026376240125456557,0.08157194786402822,0.03189913707513664,-0.014471403806719204,0.03906871492673363,-0.016163346140733555,0.0034325606389480493
IL4,,,,,,,,,,,0.0321747896502839,,,,,,,
SPX,0.04027230057539601,-0.04957230419233435,0.05287102147718603,-0.024125275984892187,-0.05756856744414148,0.019940122545219756,-0.04167362439191282,,-0.010593166209241112,-0.013224865297882936,,,0.0287534083123711,0.007717045340994053,-0.02611207305192215,0.009224404006861973,-0.03864026851106544,0.05398955706967289
MFGE8,-0.11174452715698066,0.04367167041659272,0.07881609223833647,0.05411997672194144,0.04817818905357368,0.029753500127931945,-0.05028438729695347,0.01379596838698671,0.04215602087968957,0.036821420751247794,0.07614768795305876,0.05102633572195218,0.02332403675674559,-0.0010019030689508116,-0.010906135895921144,-0.030661237589506243,0.18677195742855426,0.056565026653288324
TGFA,-0.09947764769489985,0.012150667787962453,0.03301540490549857,0.03120925361882469,-0.02913050392119077,-0.01274280600982823,0.02651593858609174,-0.02359102783134352,0.0519540038936811,0.12558025738006048,-0.06259279368461666,0.0221244750248645,0.06422612856592805,-0.01794492895108788,0.03559334885922107,0.030267596523815773,-0.010131215981229218,-0.02587681297989772
SLIT2,-0.017370598366673307,0.055668787848493696,0.010630466365627164,-0.023458060626984422,-0.04693550341157705,-0.015073544520702075,-0.020509066319910764,-0.0159812708986444,0.0039028841448984814,-0.021250469494916394,-0.03735320530618017,0.06139507589261252,0.012369620465063293,0.060781212549364305,-0.014519853584789974,-0.0019583763692828764,0.03921783742758333,-0.011304769095745694
PLTP,0.016034086529124403,0.004637634424570964,0.011821431673503864,0.04009835515974724,0.01784002517670969,0.022032226620155717,0.05525946528047551,0.014285720633235821,0.0399841938191631,-0.028155194108753084,0.005345078622183725,-0.002122809731906747,0.02543574959656403,0.003082118927536713,-0.008142908634674841,-0.03386907406329696,0.05911196608510877,0.04445988978578236
APOD,0.04443013132722276,-0.052895103769089964,0.01729020193165996,-0.0022969320433557654,-0.009572817216052408,0.028804584469675695,-0.005376643162345135,0.0013144393879530565,-0.019808639733902095,-0.058147003205725106,0.06853026325427881,-0.058518361728574844,0.04937138528492335,0.004736760966214641,0.04035436522234655,-0.012518139076077212,-0.09612786514550907,0.028895778921998846
B2M,-0.005365867668824525,0.068838972653049,0.015840591277378042,0.07722611683071197,0.07432773128523537,0.008743996502242833,0.08195938174397849,0.03369632149345746,0.09465799131995967,0.06735918020836107,0.08716629771877739,0.07758679140916014,0.10341516248080744,0.07586707020934459,0.10153932604630561,-0.008610894436423176,0.07629378207886056,0.028806759616787126
OMG,-0.04499522602689108,-0.04435475301192214,-0.02160412174212247,0.04749160499036837,-0.025322809026874893,-0.0004076583128286139,-0.012276014690498358,0.023218146841474052,-0.026161386535550907,-0.009568596671176953,0.03675325605375424,-0.0531121673556607,0.005421948115296103,0.06015789756815555,0.00016226408741662967,0.029212442828181598,0.01958279512350864,-0.048130360274421524
CXCL3,-0.0324812966272419,0.007068539795289,0.026176587739880207,-0.01867526863712611,,0.010282289232396437,-0.006167285049187643,0.072788193764225,-0.011256683260452602,-0.03616161893712389,0.013771462629703572,,0.07708360477461436,0.00661567516409327,0.023520295634881592,-0.05108762209168888,-0.013397299065764198,-0.051940960326052873
CXCL10,0.03550549979447122,0.05006289575338206,0.012873414946467791,0.0447427115679678,-0.01972741854597983,0.025258529776821213,0.06867058666865536,0.009975897719190822,-0.01788823195946559,-0.005258309635012895,0.0940624548420471,-0.04516148086773552,-0.031242294013958057,0.1868199061213794,0.0008406420501496062,-0.007204321314402352,0.08341418429196157,0.05305475724115678
RSPO3,,0.02859239631476327,,-0.037294301058548585,-0.03980229365191974,0.06619804137922355,0.030909408981835168,,-0.011763017055854972,,,,0.006831425674212199,0.06532270499443744,,0.001613269469779339,-0.0362671450203305,-0.03626207379757169
CORT,-0.028922372342126187,-0.0055082312421749925,-0.021990876571317312,-0.01630183417388093,-0.03320449630455855,0.0659719697555001,0.07229800680145299,,-0.008636501592184502,,,,-0.03449884482042429,-0.021137466749930594,,0.02426534276521174,,
NCAN,0.0376453760619566,-0.027366464654344398,0.034229545155300245,0.00299212341798087,0.06027624531039032,-0.051039044576444,-0.016419428465105086,,0.051894520794839805,-0.0856113485381286,-0.02771375053267002,-0.04840098635412531,-0.030310920493481934,0.030792108601334692,0.023647654214667656,0.025101476810768342,0.036354029396483155,0.016368352639585748
PRG4,-0.009431644261909752,0.0024289287945001743,,0.00591288300111499,,0.09545373343775507,,,-0.013752911436744552,,,,-0.03313773017646301,-0.031189625676629334,,-0.04012721348303691,-0.06649553269579248,0.06127694545271607
ZG16B,,0.016311163168167074,-0.014817124353255485,,,-0.01239969260790987,,-0.019747796956025538,,,,,,,,,0.0724912153999768,0.09612976065753638
TGM2,-0.026568725648358715,0.048859103610617675,-0.026143801788972618,-0.042893637902301676,-0.052627544128555845,0.07543766432674825,0.021696441665401304,0.04040563474167533,0.0016717142646957852,0.07724610953673647,0.02247472182821501,0.04255190622271515,0.04311650661529049,-0.03378189994259424,0.05711178829487799,-0.05746182378154685,0.05462762115024379,0.07074624576191627
VEGFC,0.057258542692527475,-0.05791881547732669,-0.019025758269995818,0.028289729037283294,-0.029586538244741882,0.020670833271151788,0.06433212508689663,-0.024574410643949583,-0.014035394310368043,0.002900304583713775,0.0025756017977389134,0.09508731231671631,0.07549332911227241,0.025992537986070496,0.01535666348521824,-0.02884145084626132,0.05301343887329677,0.05220545192859312
WNT6,-0.003826336499776587,-0.018854833791545362,-0.01370282801265087,-0.007657441103196381,0.03432271816942848,-0.02759507363125134,,0.014920716922485587,-0.01224938340981578,,-0.04144896063390686,,0.09344023540617749,0.01182230249226054,,0.05796026000014277,0.011150516370457872,0.0056877633758293114
NRG4,-0.02676885870443388,-0.02793712741915382,,0.05273863441295694,-0.01812181358146705,-0.00033999392279586394,-0.03218548683753354,,-0.016373924540280926,,,-0.03753571473683334,,,0.034720834095790416,-0.01674070355473867,-0.03626714908501218,-0.0194282885248724
PMCH,,-0.021042721644286652,,,,-0.018149715641832827,,,,,,,0.14294666554019725,-0.015359233919035802,,-0.017255694031447166,0.1377765386008686,-0.0033625146557805675
COL9A1,0.015931809511067496,0.014862532146175092,0.016445614124122775,0.028575491685508627,0.08645124995075967,-0.024183072113994186,-0.004144137924033304,,-0.01865769774925569,-0.00746758198330094,-0.04043852379223486,-0.007335462638549993,0.04608364167240686,0.04693315119657678,-0.01798672902538506,-0.009759370025637749,0.0549439384309362,0.03068395859888812
GDF11,-0.0164258304242417,-0.00035745371133712406,-0.0033200689081354213,0.011438441373576738,0.04519024151836883,0.02199335592831212,-0.03290662098509046,-0.00895267945749835,0.02581322069500373,0.014130090113911671,0.015698630981716616,0.058419698601714164,-0.023043569988667797,-0.025216071669283014,-0.022474266898175166,0.0011185642900782024,0.08830975300001981,-0.012522008881722514
RAET1E,,,,,,,,,,,,,,,,,0.09713534116964884,
